DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4401141;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;632,96249716908;08
4401141;1;5;1;80;1;1;1;6; ;2; ; ;2; ;2; ;2; ;1;48;800000;2;1;08;08;632,96249716908;08
4401143;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;525,912785551491;08
4401143;1;4;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;525,912785551491;08
4401146;1;1;1;80;1;1;1;8; ;2; ; ;6; ;2; ;1;350000; ; ;98;2;1;08;08;598,366266015494;08
4401146;1;5;1;80;1;1;4;3; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;598,366266015494;08
4401147;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;08;449,269784778244;08
4401147;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;449,269784778244;08
4401150;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;660,863480352343;08
4401158;1;4;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;662,408212689201;08
4401164;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2839,50135782759;11
4401164;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;11;2839,50135782759;11
4401164;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;2000000;2;1;08;11;2839,50135782759;11
4401165;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;3047,60523426152;11
4401166;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2959,50703685763;11
4401166;1;6;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;08;11;2959,50703685763;11
4401166;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2959,50703685763;11
4401167;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;11;3514,95562414669;11
4401168;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;11;2548,29580615852;11
4401169;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2851,74386202298;11
4401169;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;11;2851,74386202298;11
4401169;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2851,74386202298;11
4401172;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;08;11;2966,19424766636;11
4401173;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2539,29660269777;11
4401174;1;4;1;80;1;2; ; ; ; ;1;1;8; ;2; ;2; ; ; ;737717;2;1;08;11;2539,29660269777;11
4401175;1;1;1;80;1;1;2;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;08;11;2861,67437356634;11
4401175;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2861,67437356634;11
4401178;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;3524,35938942976;11
4401179;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;08;11;2616,89333368943;11
4401179;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2616,89333368943;11
4401180;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;8000000;3;1;08;11;2848,50056128835;11
4401182;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2549,22711424113;11
4401183;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;11;2538,36529461516;11
4401189;1;1;1;80;1;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ;2000000;3;1;08;11;2625,89253715018;11
4401192;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;48;1000000;2;1;08;11;2525,19148233717;11
4401192;1;2;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;08;11;2525,19148233717;11
4401192;1;3;1;80;1;1;3;2; ;2; ; ;2; ; ; ;2; ;2; ;700000; ;1;08;11;2525,19148233717;11
4401193;1;1;1;80;1;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ;98;3;1;08;11;2397,78807834576;11
4401195;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;99;3;1;08;11;2491,80192235004;11
4401195;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;11;2491,80192235004;11
4401199;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;2; ;737717;3;1;08;11;2491,80192235004;11
4401199;1;2;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;11;2491,80192235004;11
4401200;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737700;2;1;08;11;2898,52802821807;11
4401201;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4401201;1;2;1;80;1;1;4;8; ;2; ; ;6; ;2; ;2; ;1;25;737717;2;1;08;11;2848,50056128835;11
4401204;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;4;737717;2;1;08;11;2519,65637354102;11
4401205;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2767,66052956206;11
4401207;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;08;11;2539,29660269777;11
4401208;1;1;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ;99;3;1;08;11;2639,06634942817;11
4401211;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;3026,86274029208;11
4401216;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;11;2536,05330196314;11
4401217;1;2;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ;2000000;2;1;08;11;2482,80271888929;11
4401217;1;5;1;80;1;1;2;2; ;2; ; ;2; ;1; ;2; ; ; ;737717;2;1;08;11;2482,80271888929;11
4401218;1;1;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;98;3;1;08;11;2701,23613421022;11
4401219;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;08;11;2611,1374309633;11
4401219;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2611,1374309633;11
4401219;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2611,1374309633;11
4401219;1;6;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;11;2611,1374309633;11
4401220;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2387,8575668024;11
4401221;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;11;2620,39610248393;11
4401221;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;08;11;2620,39610248393;11
4401223;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;11;3087,8948276948;11
4401223;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;3087,8948276948;11
4401224;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2625,89253715018;11
4401225;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;08;11;3412,38225922642;11
4401227;1;1;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;98;3;1;08;11;3461,18064760436;11
4401228;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4401228;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;08;11;2848,50056128835;11
4401229;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2767,66052956206;11
4401231;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ;99;3;1;08;11;3255,42921290097;11
4401231;1;2;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;11;3255,42921290097;11
4401232;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2719,75962448486;11
4401234;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2853,05996470853;11
4401235;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2992,04265853564;11
4401237;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1500000;3;1;08;11;3285,54078382209;11
4401237;1;2;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ;1;20;737717;3;1;08;11;3285,54078382209;11
4401238;1;2;1;80;1;1;4;4; ;2; ; ;4; ;1; ;2; ;2; ;737717;2;1;08;11;3045,7924552962;11
4401239;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ;7000000;3;1;08;11;3076,60502009276;11
4401239;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;3076,60502009276;11
4401240;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2559,46814179834;11
4401240;1;2;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;98;3;1;08;11;2559,46814179834;11
4401240;1;3;1;80;1;1;4;6; ;2; ; ;9; ;3; ;2; ;2; ;98;3;1;08;11;2559,46814179834;11
4401241;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;08;11;2995,76498836648;11
4401242;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;08;11;2410,96189062375;11
4401243;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2535,12199388053;11
4401244;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2536,05330196314;11
4401245;1;1;1;80;1;1;4;4; ;1; ;4;4; ;3; ;2; ;2; ;98;3;1;08;11;2995,76498836648;11
4401247;1;3;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ;2000000;3;1;08;11;2478,62811007205;11
4401250;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4401250;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2848,50056128835;11
4401253;1;1;1;80;1;1;1;9;SE SIENTE YA MUY CANSADO PARA DESEMPEÑAR UN TRABAJO;2; ; ;8; ;1; ;2; ; ; ;440000;2;1;08;11;2852,67517010558;11
4401253;1;2;1;80;1;1;1;9;SE SIENTE CANSADA PARA TRABAJAR;2; ; ;8; ;2; ;2; ; ; ;200000;2;1;08;11;2852,67517010558;11
4401254;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4401254;1;2;1;80;1;1;3;4; ;2; ; ;4; ;1;2;2; ; ; ;98;1;1;08;11;2848,50056128835;11
4401255;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;11;3349,24051116065;11
4401257;1;1;1;80;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;11;2340,89516719364;11
4401257;1;5;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;11;2340,89516719364;11
4401258;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2624,48219997137;11
4401258;2;1;2;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2624,48219997137;11
4401259;1;6;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;800000;2;1;08;11;1951,56072023426;11
4401264;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;11;3013,68892801409;11
4401266;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;08;11;2539,29660269777;11
4401266;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2539,29660269777;11
4401267;1;2;1;80;1;1;4;3; ;2; ; ;8; ;1; ;2; ; ; ;98;2;1;08;11;2188,35386648559;11
4401270;1;1;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;99;3;1;08;11;2958,83686644085;11
4401270;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;11;2958,83686644085;11
4401270;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;11;2958,83686644085;11
4401270;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;11;2958,83686644085;11
4401270;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;11;2958,83686644085;11
4401272;1;2;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;98;2;1;08;11;2747,79950647534;11
4401272;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2747,79950647534;11
4401275;1;2;1;80;1;1;3;8; ;1; ;2;6; ;2; ;2; ; ; ;800000;2;1;08;11;2401,962687163;11
4401275;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2401,962687163;11
4401275;1;4;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;11;2401,962687163;11
4401276;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;08;11;2995,76498836648;11
4401277;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2549,22711424113;11
4401278;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;3603,05382155057;11
4401279;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;11;3148,30628907453;11
4401281;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;11;2780,83434184005;11
4401281;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;11;2780,83434184005;11
4401282;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;750000;2;1;08;11;3626,87322320809;11
4401282;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;3626,87322320809;11
4401282;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;3626,87322320809;11
4401284;1;4;1;80;1;1;2;8; ;1; ;1;2; ;2; ;2; ;1;18;737717;2;1;08;11;2178,42335494223;11
4401287;1;1;1;80;1;1;1;4; ;2; ; ;8; ;2; ;1;350000;2; ;1500000;2;1;08;11;2995,76498836648;11
4401288;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2527,05409850239;11
4401288;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2527,05409850239;11
4401289;1;1;1;80;1;1;2;4; ;1; ;1;4; ;2; ;2; ; ; ;98;2;1;08;11;2986,76578490572;11
4401290;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;11;2535,12199388053;11
4401294;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;3035,86194375284;11
4401295;1;1;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ;737717;3;1;08;11;2535,12199388053;11
4401295;1;2;1;80;1;1;1;8; ;2; ; ;8; ;2; ;1;350000;1;40;737717;2;1;08;11;2535,12199388053;11
4401297;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;11;2536,05330196314;11
4401299;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;3161,48010135252;11
4401300;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;3685,89989359856;11
4401303;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2538,36529461516;11
4401303;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2538,36529461516;11
4401308;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2947,94561529442;11
4401308;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2947,94561529442;11
4401310;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;1000000;2;1;08;11;3360,11150801894;11
4401311;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2526,12279041978;11
4401313;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;3058,46705388748;11
4401314;1;1;1;80;1;1;4;3; ;2; ; ;8; ;1; ;2; ; ; ;98;2;1;08;11;2348,71210408915;11
4401314;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1000000;3;1;08;11;2348,71210408915;11
4401314;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2348,71210408915;11
4401314;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2348,71210408915;11
4401315;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;3546,0331914818;11
4401317;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;11;2548,29580615852;11
4401317;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2548,29580615852;11
4401318;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2995,76498836648;11
4401319;1;3;1;80;1;1;1;2; ;1; ;1;2; ;2; ;2; ;2; ;98;2;1;08;11;2540,22791078038;11
4401322;1;2;1;80;1;1;4;6; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;08;11;3036,79325183545;11
4401322;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;3036,79325183545;11
4401323;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;08;11;3008,93880064447;11
4401324;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;750000;2;1;08;11;2678,81665049288;11
4401324;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2678,81665049288;11
4401324;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2678,81665049288;11
4401327;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;08;11;3653,22084776407;11
4401328;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;1000000;3;1;08;11;2767,66052956206;11
4401331;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;11;3076,60502009276;11
4401331;1;2;1;80;1;1;4;9;SE TERMINO EL CONTRATO;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;3076,60502009276;11
4401340;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;4014,23198312311;11
4401341;1;2;1;80;1;1;4;7; ;2; ; ;4; ;1; ;2; ;2; ;737717;2;1;08;11;2397,78807834576;11
4401349;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;11;2660,23358981042;11
4401359;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;440,354447939898;13
4401359;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;440,354447939898;13
4401359;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;440,354447939898;13
4401359;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;440,354447939898;13
4401359;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;440,354447939898;13
4401359;1;10;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;13;440,354447939898;13
4401361;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;419,147075414089;13
4401363;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;366,237786134632;13
4401363;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;366,237786134632;13
4401365;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1300000;2;1;08;13;305,273620886168;13
4401371;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;13;413,652953339657;13
4401372;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;13;325,069218882353;13
4401372;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;325,069218882353;13
4401372;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;325,069218882353;13
4401373;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;13;314,896776938346;13
4401373;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;314,896776938346;13
4401373;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;13;314,896776938346;13
4401374;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;13;342,392810718009;13
4401374;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;342,392810718009;13
4401374;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;342,392810718009;13
4401375;1;1;1;80;1;1;3;9;POR EL MOMENTO NO DESEA TRABAJAR VIVE DE LOS ARRIENDOS;2; ; ;11; ;2; ;2; ; ; ;2000000;2;1;08;13;359,043643323244;13
4401376;1;2;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ;98;2;1;08;13;300,047953157787;13
4401376;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;300,047953157787;13
4401376;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;13;300,047953157787;13
4401377;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;382,006476670204;13
4401377;1;3;1;80;1;1;3;4; ;2; ; ;10; ;2; ;2; ; ; ;98;2;1;08;13;382,006476670204;13
4401377;1;4;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;08;13;382,006476670204;13
4401379;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;361,953394073308;13
4401379;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;361,953394073308;13
4401380;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;298,961758573856;13
4401381;1;2;1;80;1;1;3;2; ;2; ; ;2; ;1; ;2; ; ; ;98;2;1;08;13;435,631379670408;13
4401385;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;13;397,206235339274;13
4401385;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;08;13;397,206235339274;13
4401387;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;13;393,286522110186;13
4401389;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;08;13;346,41991869862;13
4401390;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;13;426,31967088402;13
4401390;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;426,31967088402;13
4401392;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;1;08;13;435,631379670408;13
4401395;1;1;1;80;1;1;2;1; ;2; ; ;9; ;1; ;2; ; ; ;98;2;1;08;13;378,437698329626;13
4401395;1;3;1;80;1;1;2;2; ;2; ; ;2; ;1; ;2; ; ; ;98;2;1;08;13;378,437698329626;13
4401395;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;378,437698329626;13
4401395;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;378,437698329626;13
4401397;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;366,237786134632;13
4401397;1;3;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;13;366,237786134632;13
4401399;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;13;326,994901565619;13
4401399;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;13;326,994901565619;13
4401400;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;381,904350153071;13
4401401;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;13;331,381081194665;13
4401401;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;13;331,381081194665;13
4401402;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;13;400,896140071282;13
