DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4397388;1;3;1;10;3;1;4;1996;21;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;08;63;770,387739166979
4397389;1;1;1;10;1;1;1;1954;63;1;3;3; ;3; ;2; ;2;1;48; ; ; ;1;1;2; ;3;2; ; ;2;2;08;63;957,623842675641
4397390;1;1;1;10;1;1;9;1946;70;1;3;3; ;3; ;1;2;1; ; ;1;5; ;1;2;2; ;1;0; ; ;2;0;08;63;970,701816172789
4397390;1;2;1;10;2;2;2;1958;59;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;63;970,701816172789
4397391;1;1;1;10;1;1;10;1961;55;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;770,387739166979
4397391;1;2;1;10;2;2;8;1966;51;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;63;770,387739166979
4397391;1;3;1;10;3;1;2;1994;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;770,387739166979
4397392;1;1;1;10;1;1;5;1967;50;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;865,093192200781
4397392;1;2;1;10;2;2;4;1971;46;2;3;2; ;2; ;1;1;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;08;63;865,093192200781
4397393;1;1;1;10;1;1;7;1965;52;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;63;1110,78571163361
4397393;1;2;1;10;2;1;4;1939;78;9;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;63;1110,78571163361
4397394;1;1;1;10;1;1;5;1969;48;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;63;865,093192200781
4397394;1;2;1;10;2;2;2;1976;41;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;63;865,093192200781
4397395;1;1;1;10;1;2;1;1961;56;1;4;3; ;3; ; ; ;2;1;240; ; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1402,17695591723
4397395;1;2;1;10;2;1;8;1963;53;9;4;3; ;3; ; ; ;2;1;6; ; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1402,17695591723
4397396;1;1;1;10;1;1;5;1988;29;1;6;2; ;2; ; ; ;2;1;9; ; ; ;2;1;2; ;6;5;4; ;2;16;08;63;1389,09898242008
4397398;1;1;1;10;1;1;5;1969;48;1;6;3; ;3; ; ; ;1; ; ;1;4; ;2;1;2; ;4;6; ; ;2;6;08;63;832,472440847135
4397398;1;2;1;10;2;1;8;1958;58;9;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;832,472440847135
4397398;1;3;1;10;3;1;9;1961;55;9;4;3; ;3; ; ; ;1; ; ;1;4; ;2;2;2; ;1;0; ; ;2;0;08;63;832,472440847135
4397399;1;1;1;10;1;1;4;1990;27;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;63;1542,26085137805
4397399;1;2;1;10;2;1;10;1985;31;9;6;2; ;2; ; ; ;2;1;6; ; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1542,26085137805
4397400;1;1;1;10;1;1;8;1964;53;1;2;2; ;2; ;1;2;1; ; ;1;4; ;2;1;2; ;3;3; ; ;2;3;08;63;865,093192200781
4397400;1;2;1;10;2;2;4;1966;51;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;63;865,093192200781
4397401;1;1;1;10;1;1;10;1978;38;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;63;1201,86287891142
4397401;1;2;1;10;2;2;10;1986;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;63;1201,86287891142
4397401;1;3;1;10;3;1;2;2007;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;63;1201,86287891142
4397402;1;1;1;10;1;1;9;1966;50;1;3;3; ;2; ;1;2;1; ; ;1;4; ;2;2;2; ;1;0; ; ;2;0;08;63;1513,69321952712
4397402;1;2;1;10;2;2;1;1975;42;2;3;2; ;2; ;1;1;2;1;20; ; ; ;2;1;2; ;3;2; ; ;2;2;08;63;1513,69321952712
4397402;1;3;1;10;3;2;2;2002;15;3;6;1;1;1;2; ; ;2;1;20; ; ; ;2;1;1;1;4;7; ; ;2;7;08;63;1513,69321952712
4397402;1;4;1;10;4;2;6;1996;21;3;1;1;1;1;2;1;5;2;1;20; ; ; ;2;1;2; ;5;10;1; ;2;10;08;63;1513,69321952712
4397402;1;5;1;10;5;1;7;1998;19;5;1;2; ;2; ;1;4;2;2; ; ; ; ;2;1;2; ;4;9; ; ;2;9;08;63;1513,69321952712
4397402;1;6;1;10;4;2;5;2016;1;4; ;1;5;1;4; ; ;2;1;20; ; ; ;2; ; ; ; ; ; ; ;2; ;08;63;1513,69321952712
4397403;1;1;1;10;1;1;7;1960;57;1;4;3; ;3; ; ; ;2;1;24; ; ; ;2;1;2; ;3;3; ; ;2;3;08;63;957,623842675641
4397404;1;1;1;10;1;1;3;1965;52;1;2;3; ;2; ;1;2;2;1;5; ; ; ;2;1;2; ;3;5; ; ;2;5;08;63;756,821782715759
4397404;1;2;1;10;2;2;11;1965;51;2;2;3; ;2; ;1;1;2;1;5; ; ; ;2;1;2; ;3;1; ; ;2;1;08;63;756,821782715759
4397404;1;3;1;10;2;2;8;2004;12;4;6;2; ;2; ; ; ;2;1;5; ; ; ;2;1;1;1;3;3; ; ;2;3;08;63;756,821782715759
4399624;1;1;1;10;1;1;12;1965;51;1;3;2; ;2; ;1;2;1; ; ;1;3;92200;2;1;2; ;3;5; ; ;2;5;08;63;1402,17695591723
4399624;1;2;1;10;2;2;7;1960;57;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;63;1402,17695591723
4399625;1;1;1;10;1;1;12;1953;63;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;63;957,623842675641
4399626;1;1;1;10;1;1;7;1941;76;1;4;3; ;3; ; ; ;1; ; ;1;2;88500;2;1;2; ;4;6; ; ;2;6;08;63;692,388545386315
4399626;1;2;1;10;2;2;8;1937;80;5;5;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;08;63;692,388545386315
4399626;1;3;1;10;3;1;10;1957;59;5;4;3; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;63;692,388545386315
4399627;1;1;1;10;1;1;1;1971;46;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;63;1538,63256562206
4399627;1;2;1;10;2;2;5;1983;34;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;63;1538,63256562206
4399627;1;3;1;10;2;1;10;2002;14;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;63;1538,63256562206
4399627;1;4;1;10;2;1;9;2005;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;63;1538,63256562206
4399628;1;1;1;10;1;1;4;1937;80;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;970,701816172789
4399628;1;2;1;10;2;2;8;1957;60;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;63;970,701816172789
4399629;1;1;1;10;1;1;8;1947;70;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;63;617,968556731058
4399629;1;2;1;10;2;2;2;1965;52;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;617,968556731058
4399630;1;1;1;10;1;1;8;1958;59;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;957,623842675641
4399631;1;1;1;10;2;1;2;1964;53;1;3;2; ;2; ;1;2;2;1;7; ; ; ;2;1;2; ;3;2; ; ;2;2;08;63;1246,75333838437
4399631;1;2;1;10;2;2;1;1974;43;2;3;2; ;2; ;1;1;2;1;7; ; ; ;2;1;2; ;3;2; ; ;2;2;08;63;1246,75333838437
4399631;1;3;1;10;2;2;3;2001;16;3;6;1;1;1;2; ; ;2;1;7; ; ; ;2;1;1;1;5;10;1; ;2;10;08;63;1246,75333838437
4399631;1;4;1;10;2;1;7;2004;13;3;6;1;1;1;2; ; ;2;1;7; ; ; ;2;1;1;1;4;8; ; ;2;8;08;63;1246,75333838437
4399631;1;5;1;10;5;1;1;1970;47;5;6;2; ;2; ; ; ;2;1;7; ; ; ;2;1;2; ;3;5; ; ;2;5;08;63;1246,75333838437
4399632;1;1;1;10;1;1;8;1991;26;1;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1879,03053808869
4399632;2;1;2;10;1;1;3;2001;16;1;6;2; ;2; ; ; ;2;1;6; ; ; ;2;1;2; ;4;7; ; ;2;7;08;63;1879,03053808869
4399632;3;1;3;10;1;1;9;1972;44;1;6;3; ;2; ; ; ;2;2; ; ; ; ;1;1;2; ;3;1; ; ;2;1;08;63;1879,03053808869
4399633;1;1;1;10;1;1;7;1963;54;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;63;1018,25506115875
4399633;1;2;1;10;2;2;5;1966;51;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;63;1018,25506115875
4399633;1;3;1;10;1;1;1;1985;32;3;6;1;1;1;2; ; ;1; ; ;2;2;88500;2;1;2; ;5;11;2; ;2;11;08;63;1018,25506115875
4399634;1;1;1;10;1;1;1;1973;44;1;2;3; ;2; ;1;2;1; ; ;1;1;36800;2;1;2; ;3;3; ; ;2;3;08;63;1513,69321952712
4399634;1;2;1;10;2;2;5;1977;40;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;63;1513,69321952712
4399634;1;3;1;10;2;2;8;2006;10;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;08;63;1513,69321952712
4399634;1;4;1;10;4;1;11;1994;22;3;2;1;1;1;2;1;5;2;1;4; ; ; ;2;1;2; ;4;9; ; ;2;9;08;63;1513,69321952712
4399634;1;5;1;10;4;2;1;1999;18;5;2;2; ;2; ;1;4;2;1;4; ; ; ;2;1;2; ;5;10;1; ;2;10;08;63;1513,69321952712
4399634;1;6;1;10;4;2;12;2013;3;4; ;1;4;1;5; ; ;2;1;4; ; ; ;2;2;2; ;1;0; ; ;2;0;08;63;1513,69321952712
4399635;1;1;1;10;1;1;6;1978;39;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;1555,99998006608
4399635;1;2;1;10;2;2;5;1991;26;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;63;1555,99998006608
4399635;1;3;1;10;1;1;10;2007;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;63;1555,99998006608
4399635;1;4;1;10;1;2;8;2009;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;63;1555,99998006608
4399636;1;1;1;10;1;2;11;1952;64;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1249,01508695926
4399637;1;1;1;10;1;1;6;1953;64;1;2;3; ;2; ;2; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;08;63;957,623842675641
4399638;1;1;1;10;1;2;10;1983;33;1;4;2; ;2; ; ; ;2;1;144; ; ; ;1;1;2; ;4;9; ; ;2;9;08;63;1277,6867092796
4399638;1;2;1;10;1;2;12;2007;9;3; ;2; ;1;1; ; ;2;1;108; ; ; ;1;1;1;1;3;2; ; ;2;2;08;63;1277,6867092796
4399638;1;3;1;10;1;1;2;2012;5;3; ;2; ;1;1; ; ;2;1;65; ; ; ;1;2;1;1;2;0; ; ;2;0;08;63;1277,6867092796
4399638;1;4;1;10;1;1;9;1931;85;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;1277,6867092796
4399638;1;5;1;10;1;1;8;1962;54;5;4;1;4;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;63;1277,6867092796
4399639;1;1;1;10;1;1;10;1961;55;1;2;3; ;3; ;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;08;63;617,968556731058
4399639;1;2;1;10;2;2;9;1985;31;2;2;2; ;2; ;1;1;2;1;36; ; ; ;2;2;2; ;1;0; ; ;2;0;08;63;617,968556731058
4399640;1;1;1;10;1;1;4;1974;43;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1863,69982218117
4399640;1;2;1;10;2;2;1;1984;33;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;63;1863,69982218117
4399640;1;3;1;10;2;1;5;2002;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;63;1863,69982218117
4399640;1;4;1;10;2;1;5;2010;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;63;1863,69982218117
4399640;1;5;1;10;2;1;2;2007;10;9;6;2; ;2; ; ; ;2;1;12; ; ; ;2;1;1;1;3;4; ; ;2;4;08;63;1863,69982218117
4399640;1;6;1;10;2;1;5;2009;8;9; ;2; ;2; ; ; ;2;1;12; ; ; ;2;1;1;1;3;1; ; ;2;1;08;63;1863,69982218117
4399641;1;1;1;10;1;2;4;1982;35;1;2;2; ;2; ;1;2;2;1;3; ; ; ;2;1;2; ;3;3; ; ;2;3;08;63;1364,39650719098
4399641;1;2;1;10;2;1;5;1980;37;2;2;2; ;2; ;1;1;1; ; ;1;4; ;1;1;2; ;3;3; ; ;2;3;08;63;1364,39650719098
4399641;1;3;1;10;2;1;1;2003;14;3;6;2; ;1;1; ; ;2;1;3; ; ; ;2;1;1;1;4;0; ; ;2;5;08;63;1364,39650719098
4399641;1;4;1;10;2;1;12;2007;9;3; ;1;2;1;1; ; ;2;1;3; ; ; ;2;1;1;1;3;3; ; ;2;3;08;63;1364,39650719098
4399642;1;1;1;10;1;1;6;1965;52;1;2;3; ;3; ;1;2;2;1;60; ; ; ;1;1;2; ;3;5; ; ;2;5;08;63;2471,87422692423
4399642;1;2;1;10;2;2;3;1970;47;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;63;2471,87422692423
4399642;1;3;1;10;3;1;12;1998;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;63;2471,87422692423
4399642;1;4;1;10;4;1;3;2005;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;63;2471,87422692423
4399642;1;5;1;10;2;2;1;2014;3;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;2471,87422692423
4399642;1;6;1;10;2;2;5;1997;20;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;63;2471,87422692423
4399642;1;7;1;10;2;2;7;2013;4;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;2471,87422692423
4399642;1;8;1;10;8;1; ; ;23;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;2471,87422692423
4399643;1;1;1;10;1;1;2;1967;50;1;2;3; ;2; ;1;2;2;1;7; ; ; ;2;1;2; ;4;8; ; ;2;8;08;63;1285,1949423015
4399643;1;2;1;10;2;2;3;1981;36;2;2;2; ;2; ;1;1;2;1;7; ; ; ;2;1;2; ;3;5; ; ;2;5;08;63;1285,1949423015
4399643;1;3;1;10;2;2;5;2000;17;3;6;1;1;1;2; ; ;2;1;7; ; ; ;2;1;1;1;6;0;2;2;2;11;08;63;1285,1949423015
4399643;1;4;1;10;2;2;5;2009;8;3; ;1;1;1;2; ; ;2;1;7; ; ; ;2;1;1;1;3;1; ; ;2;1;08;63;1285,1949423015
4399644;1;1;1;10;1;1;4;1959;58;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;63;957,623842675641
4399645;1;1;1;10;1;2;1;1943;74;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;63;1555,3388248752
4399645;1;2;1;10;2;1;6;1964;53;3;6;3; ;1;1; ; ;1; ; ;1;3;92200;2;1;2; ;5;11;2; ;2;11;08;63;1555,3388248752
4399645;1;3;1;10;3;1;12;1965;51;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;1555,3388248752
4399646;1;1;1;10;1;1;3;1962;55;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;853,719802557058
4399646;1;2;1;10;2;2;5;1965;52;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;63;853,719802557058
4399646;1;3;1;10;3;2;2;1994;23;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;63;853,719802557058
4399646;1;4;1;10;2;2;3;2013;4;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;853,719802557058
4399649;1;1;1;10;1;1;2;1953;64;1;3;3; ;3; ;1;2;1; ; ;1;1;98;2;1;2; ;3;5; ; ;2;5;08;76;653,350536256584
4399649;1;2;1;10;2;2;9;1958;58;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;76;653,350536256584
4399649;1;3;1;10;3;2;10;1979;37;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;76;653,350536256584
4399649;1;4;1;10;4;1;3;1981;36;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;76;653,350536256584
4399649;1;5;1;10;2;1;2;2006;11;4;6;1;4;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;76;653,350536256584
4399650;1;1;1;10;1;2;10;1949;67;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;76;1069,82302056631
4399651;1;1;1;10;1;1;1;1954;63;1;2;3; ;3; ;1;2;1; ; ;1;2;163000;2;1;2; ;4;8; ; ;2;8;08;76;1224,2567376058
4399651;1;2;1;10;2;2;9;1976;40;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;76;1224,2567376058
4399651;1;3;1;10;2;1;2;2004;13;3;6;2; ;1;2; ; ;2;1;12; ; ; ;1;1;1;1;4;7; ; ;2;7;08;76;1224,2567376058
4399651;1;4;1;10;2;1;10;2011;5;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;76;1224,2567376058
4399652;1;1;1;10;1;1;1;1964;53;1;4;3; ;2; ; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;2;11;08;76;1270,9211343264
4399652;1;2;1;10;1;2;11;2005;11;3;6;1;1;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;08;76;1270,9211343264
4399655;1;1;1;10;1;1;7;1968;49;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;76;826,328171581991
4399655;1;2;1;10;2;2;4;1965;52;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;76;826,328171581991
4399655;1;3;1;10;3;2;4;1999;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;76;826,328171581991
4399655;1;4;1;10;4;2;4;1999;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;76;826,328171581991
4399655;1;5;1;10;5;2;3;1990;27;3;4;1;1;1;2; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;2;11;08;76;826,328171581991
4399655;1;6;1;10;5;1;11;2012;4;4; ;2; ;1;5; ; ;1; ; ;2;5; ;2;2;1;1;2;0; ; ;2;0;08;76;826,328171581991
4400588;1;1;1;10;1;1;2;1979;38;1;2;3; ;2; ;1;2;1; ; ;1;4; ;2;2;2; ;1;0; ; ;2;0;08;63;1447,72857058106
4400588;1;2;1;10;2;2;1;1989;28;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;63;1447,72857058106
4400588;1;3;1;10;2;2;4;2007;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;63;1447,72857058106
4400588;1;4;1;10;2;1;5;2009;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;63;1447,72857058106
4400588;1;5;1;10;2;2;1;2013;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;63;1447,72857058106
4400589;1;1;1;10;1;2;6;1973;44;1;5;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;63;1577,07416953919
4400589;1;2;1;10;2;1;2;1993;24;3;6;3; ;1;1; ; ;2;1;48; ; ; ;2;1;2; ;6;2;3; ;2;13;08;63;1577,07416953919
4400589;1;3;1;10;1;2;11;2014;2;4; ;2; ;2; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;63;1577,07416953919
4400590;1;1;1;10;1;1;8;1953;63;1;3;3; ;3; ;1;2;1; ; ;1;2;264000;2;1;2; ;6;10;5; ;2;21;08;63;692,388545386315
4400590;1;2;1;10;2;2;7;1957;60;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;08;63;692,388545386315
4400590;1;3;1;10;3;1;3;1961;56;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;63;692,388545386315
4400591;1;1;1;10;1;1;4;1964;53;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;63;1039,58227873591
4400591;1;2;1;10;2;2;5;1977;40;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;63;1039,58227873591
4400591;1;3;1;10;3;1;1;2000;17;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;63;1039,58227873591
4400591;1;4;1;10;2;2;5;2005;12;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;63;1039,58227873591
4400591;1;5;1;10;5;2;5;2005;12;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;63;1039,58227873591
4400591;1;6;1;10;6;2;7;1996;21;3;4;2; ;1;2; ; ;2;1;2; ; ; ;2;1;2; ;3;5; ; ;2;5;08;63;1039,58227873591
4400591;1;7;1;10;6;1;12;2013;3;4; ;2; ;1;6; ; ;2;1;2; ; ; ;2;2;2; ;1;0; ; ;2;0;08;63;1039,58227873591
4400592;1;1;1;10;1;1;4;1950;67;1;4;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;08;63;957,623842675641
4400593;1;1;1;10;1;1;2;1969;48;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;63;1389,09898242008
4400594;1;1;1;10;1;1;6;1966;51;1;2;3; ;3; ;1;2;1; ; ;1;4; ;2;1;2; ;3;1; ; ;2;1;08;63;865,093192200781
4400594;1;2;1;10;2;2;8;1972;44;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;08;63;865,093192200781
4400595;1;1;1;10;1;1;10;1955;61;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;63;617,968556731058
4400595;1;2;1;10;2;2;6;1966;51;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;63;617,968556731058
4400645;1;1;1;10;1;1;7;1952;65;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;13;817,71657362885
4400645;1;2;1;10;2;2;10;1960;56;2;3;2; ;2; ;1;1;1; ; ;1;1;29509;2;1;2; ;5;11;2; ;2;11;08;13;817,71657362885
4400645;1;3;1;10;3;1;7;2002;15;9;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;13;817,71657362885
4400646;1;1;1;10;1;2;8;1975;42;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;13;849,987273781642
4400646;1;2;1;10;2;1;3;1976;41;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;13;849,987273781642
4400647;1;1;1;10;1;2;1;1943;74;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;13;651,021239798784
4400647;1;2;1;10;2;1;4;1968;49;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;13;651,021239798784
4400647;1;3;1;10;3;2;4;1974;43;3;4;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;13;651,021239798784
4400647;1;4;1;10;3;2;1;2012;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;13;651,021239798784
4400648;1;1;1;10;1;2;3;1986;31;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;13;878,088201881057
4400648;1;2;1;10;2;1;9;2005;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;13;878,088201881057
4400648;1;3;1;10;1;1;6;2009;8;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;13;878,088201881057
4400649;1;1;1;10;1;1;10;1984;32;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;13;972,664400473705
4400649;1;2;1;10;2;2;6;1990;27;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;13;972,664400473705
