DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4209596;1;1;1;10;1;1;4;1976;40;1;3;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;66;11;12;66;332,746087310105
4209596;1;2;1;10;2;2;2;1978;38;2;3;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;66;11;12;66;332,746087310105
4209596;1;3;1;10;3;1;4;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ; ;66;6;12;66;332,746087310105
4209597;1;1;1;10;1;1;3;1991;25;1;6;2;1;3; ; ; ;2;1;2; ;6;2;3; ;66;13;12;66;724,329927533444
4209598;1;1;1;10;1;2;5;1943;73;1;5;1; ; ;1;2;82734;2;1;2; ;3;4; ; ;66;4;12;66;560,236704138785
4209599;1;1;1;10;1;2;2;1985;31;1;4;1; ; ;3; ; ;2;1;2; ;6;2;3; ;66;13;12;66;599,002280671835
4209599;1;2;1;10;1;2;8;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;66;1;12;66;599,002280671835
4209599;1;3;1;10;1;2;9;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;66; ;12;66;599,002280671835
4209599;1;4;1;10;4;2;4;2002;14;5;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;66;9;12;66;599,002280671835
4209600;1;1;1;10;1;1;7;1955;61;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;66;5;12;66;625,506921574284
4209601;1;1;1;10;1;1;7;1962;54;1;4;1; ; ;2;1;132000;2;1;2; ;6;14;5; ;66;25;12;66;674,149997090393
4209601;1;2;1;10;2;2;4;1997;19;3;6;1; ; ;2;5; ;2;1;1;2;6;3;2;2;66;14;12;66;674,149997090393
4209602;1;1;1;10;1;2;3;1960;56;1;6;1; ; ;1;3;86182;2;1;2; ;4;9; ; ;66;9;12;66;233,378216040423
4209602;1;2;1;10;2;2;8;1933;83;5;5;1; ; ;1;5; ;2;2;2; ;1;0; ; ;66;0;12;66;233,378216040423
4209603;1;1;1;10;1;1;12;1983;32;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;12;66;697,197498423816
4209603;1;2;1;10;2;2;9;1987;29;2;3;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;66;11;12;66;697,197498423816
4209603;1;3;1;10;3;2;6;2010;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;66;0;12;66;697,197498423816
4209604;1;1;1;10;1;1;9;1978;38;1;6;1; ; ;1;1;52000;2;1;2; ;3;5; ; ;66;5;12;66;362,164963766722
4209605;1;1;1;10;1;2;12;1964;51;1;4;1; ; ;1;1;27678;2;1;2; ;5;10;1; ;66;10;12;66;270,307182532116
4209605;1;2;1;10;2;2;2;1982;34;3;4;1; ; ;1;1;27678;2;1;1;2;6;0;2;2;66;11;12;66;270,307182532116
4209605;1;3;1;10;3;1;11;2000;16;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1; ;66;10;12;66;270,307182532116
4209605;1;4;1;10;4;2;11;1987;29;3;4;1; ; ;1;5; ;2;1;1;2;6;1;2;2;66;12;12;66;270,307182532116
4209605;1;5;1;10;5;2;1;2006;10;4;6;1; ; ;1;5; ;2;1;1;1;4;0; ; ;66;5;12;66;270,307182532116
4209605;1;6;1;10;5;2;10;2011;5;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;66;0;12;66;270,307182532116
4209606;1;1;1;10;1;1;12;1970;46;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ; ;66;1;12;66;470,208076396688
4209606;1;2;1;10;2;1;11;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;66;0;12;66;470,208076396688
4209607;1;1;1;10;1;2;12;1955;60;1;4;1; ; ;1;2;156000;2;1;2; ;4;8; ; ;66;8;12;66;303,991167377144
4209607;1;2;1;10;2;1;11;1983;33;3;6;1; ; ;1;1;80000;2;1;1;1;6;3;3; ;66;14;12;66;303,991167377144
4209607;1;3;1;10;3;1;5;1986;30;3;6;1; ; ;1;1;40000;2;1;2; ;6;3;3; ;66;14;12;66;303,991167377144
4209607;1;4;1;10;4;2;12;1933;82;5;5;1; ; ;1;2;82734;2;1;2; ;3;1; ; ;66;1;12;66;303,991167377144
4209608;1;1;1;10;1;1;8;1978;38;1;6;2;1;7; ; ; ;2;1;2; ;5;10;1; ;66;10;12;66;362,164963766722
4209609;1;1;1;10;1;2;1;1995;21;1;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;66;13;12;66;890,236222350326
4209609;1;2;1;10;2;1;1;1987;29;2;2;1; ; ;1;3;86182;2;1;2; ;6;3;3; ;66;14;12;66;890,236222350326
4209609;1;3;1;10;1;1;8;2013;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;66;0;12;66;890,236222350326
4209611;1;1;1;10;1;1;1;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;66;1;12;66;961,299010992679
4209611;1;2;1;10;2;2;4;1983;33;2;2;1; ; ;1;1;27578;2;1;2; ;4;9; ; ;66;9;12;66;961,299010992679
4209611;1;3;1;10;1;1;8;2007;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;66;3;12;66;961,299010992679
4209611;1;4;1;10;4;1;5;1983;33;5;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;66;7;12;66;961,299010992679
4209612;1;1;1;10;1;1;10;1970;46;1;3;1; ; ;1;1;200000;2;1;2; ;6;6;5; ;66;17;12;66;309,717650782752
4209612;1;2;1;10;2;2;9;1973;43;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;12;66;309,717650782752
4209612;1;3;1;10;3;2;4;1997;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;66;12;12;66;309,717650782752
4209612;1;4;1;10;4;2;5;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;66;8;12;66;309,717650782752
4209612;1;5;1;10;2;2;3;2010;6;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;66;1;12;66;309,717650782752
4209612;1;6;1;10;2;2;4;2012;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ; ;66;0;12;66;309,717650782752
4209613;1;1;1;10;1;2;5;1995;21;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;12;66;409,811635506803
4209613;1;2;1;10;1;1;11;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;66; ;12;66;409,811635506803
4209614;1;1;1;10;1;2;11;1959;57;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;12;66;560,236704138785
4209615;1;1;1;10;1;1;11;1976;40;1;4;1; ; ;1;1;32000;2;1;2; ;3;2; ; ;66;2;12;66;362,164963766722
4209616;1;1;1;10;1;2;7;1968;48;1;6;1; ; ;1;3;86182;2;1;2; ;5;11;2; ;66;11;12;66;510,506611001366
4209616;1;2;1;10;2;2;8;1945;71;5;4;1; ; ;1;5; ;2;1;2; ;3;5; ; ;66;5;12;66;510,506611001366
4209617;1;1;1;10;1;2;11;1964;52;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;12;66;656,384514844393
4209617;1;2;1;10;2;1;1;1965;51;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ; ;66;9;12;66;656,384514844393
4209617;1;3;1;10;3;1;7;1992;24;3;6;1; ; ;1;3;86182;2;1;2; ;5;11;2; ;66;11;12;66;656,384514844393
4209617;1;4;1;10;4;1;8;1997;19;5;6;1; ; ;1;5; ;2;1;1;1;6;1;2;2;66;12;12;66;656,384514844393
4209618;1;1;1;10;1;1;8;1944;72;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;66;0;12;66;532,026649516345
4209618;1;2;1;10;2;2;10;1949;67;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;12;66;532,026649516345
4209619;1;1;1;10;1;2;6;1996;20;1;4;1; ; ;3; ; ;1;1;2; ;5;11;2; ;66;11;12;66;301,768522876836
4209621;1;1;1;10;1;1;9;1962;54;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;66;5;12;66;337,299917198013
4209621;1;2;1;10;2;2;7;1973;43;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;66;7;12;66;337,299917198013
4209622;1;1;1;10;1;1;5;1960;56;1;3;1; ; ;1;1;86182;2;1;2; ;4;9; ; ;66;9;12;66;287,888414218433
4209622;1;2;1;10;2;2;1;1963;53;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ; ;66;7;12;66;287,888414218433
4209623;1;1;1;10;1;2;3;1968;48;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ; ;66;7;12;66;292,885781753836
4209623;1;2;1;10;2;1;5;1995;21;3;6;1; ; ;1;1;28000;2;1;2; ;4;6; ; ;66;6;12;66;292,885781753836
4209623;1;3;1;10;3;1;4;1994;22;3;4;1; ; ;1;1;27578;2;1;2; ;4;6; ; ;66;6;12;66;292,885781753836
4209625;1;1;1;10;1;1;1;1952;64;1;3;1; ; ;1;3;86182;2;1;2; ;3;1; ; ;66;1;12;66;266,013324758173
4209625;1;2;1;10;2;2;9;1959;57;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ; ;66;8;12;66;266,013324758173
4209626;1;1;1;10;1;1;4;1974;42;1;2;1; ; ;1;1;40000;2;1;2; ;6;3;3; ;66;14;12;66;255,118477153969
4209626;1;2;1;10;2;2;3;1986;30;2;2;1; ; ;1;1;27578;2;1;2; ;6;3;3; ;66;14;12;66;255,118477153969
4209626;1;3;1;10;2;2;10;2015;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;66; ;12;66;255,118477153969
4209626;1;4;1;10;4;2;11;1939;77;5;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;66;5;12;66;255,118477153969
4209626;1;5;1;10;5;2;10;1953;63;9;5;1; ; ;1;5; ;2;1;2; ;6;2;3; ;66;13;12;66;255,118477153969
4209627;1;1;1;10;1;1;1;1948;68;1;5;1; ; ;1;2;360000;2;1;2; ;6;5;4; ;66;16;12;66;309,628675331979
4209627;1;2;1;10;2;2;11;1981;35;3;6;1; ; ;1;1;84000;2;1;2; ;6;5;4; ;66;16;12;66;309,628675331979
4209627;1;3;1;10;3;1;10;1977;39;3;2;1; ; ;1;1;55200;2;1;2; ;6;5;4; ;66;16;12;66;309,628675331979
4209627;1;4;1;10;4;2;12;1979;36;5;2;1; ; ;1;5; ;2;1;2; ;6;2;3; ;66;13;12;66;309,628675331979
4209627;1;5;1;10;5;2;3;2010;6;4; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;66;1;12;66;309,628675331979
4209628;1;1;1;10;1;1;8;1963;53;1;6;1; ; ;1;2;82124;2;1;2; ;3;3; ; ;66;3;12;66;362,164963766722
4209629;1;1;1;10;1;2;11;1966;50;1;4;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;66;11;12;66;360,081542369384
4209629;1;2;1;10;2;2;9;1984;32;3;6;1; ; ;1;1;28000;2;1;2; ;5;11;2; ;66;11;12;66;360,081542369384
4209629;1;3;1;10;3;1;11;2007;9;4; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;66;4;12;66;360,081542369384
4209629;1;4;1;10;4;2;4;1994;22;3;6;1; ; ;1;1;28000;2;1;2; ;5;11;2; ;66;11;12;66;360,081542369384
4209630;1;1;1;10;1;2;8;1973;43;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ; ;66;6;12;66;292,885781753836
4209630;1;2;1;10;2;1;5;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3; ;66;13;12;66;292,885781753836
4209630;1;3;1;10;3;1;5;1994;22;5;6;1; ; ;3; ; ;2;1;2; ;6;2;3; ;66;13;12;66;292,885781753836
4209632;1;1;1;10;1;1;3;1969;47;1;6;1; ; ;1;3;86181;2;1;1;1;6;3;3; ;66;14;12;66;362,164963766722
4209633;1;1;1;10;1;1;7;1981;35;1;2;1; ; ;1;3;86182;2;1;2; ;6;3;3; ;66;14;12;66;348,598749211908
4209633;1;2;1;10;2;2;8;1984;32;2;2;1; ; ;1;1;27678;2;1;2; ;5;11;2; ;66;11;12;66;348,598749211908
4209633;1;3;1;10;2;2;6;2014;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;66; ;12;66;348,598749211908
4209636;1;1;1;10;1;1;5;1965;51;1;2;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;66;11;12;66;312,209951976488
4209636;1;2;1;10;2;2;2;1967;49;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;66;3;12;66;312,209951976488
4209636;1;3;1;10;3;2;10;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ; ;66;6;12;66;312,209951976488
4209637;1;1;1;10;1;2;11;1967;49;1;3;1; ; ;1;1;27578;2;1;2; ;3;3; ; ;66;3;12;66;297,439611641744
4209637;1;2;1;10;1;1;2;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;12;66;297,439611641744
4209638;1;1;1;10;1;2;2;1962;54;1;4;1; ; ;1;5; ;2;1;2; ;4;8; ; ;66;8;12;66;301,993441529652
4209639;1;1;1;10;1;2;4;1960;56;1;4;1; ; ;1;5; ;2;1;2; ;3;2; ; ;66;2;12;66;280,118352069392
4209640;1;1;1;10;1;1;10;1979;37;1;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;66;8;12;66;362,164963766722
4209641;1;1;1;10;1;2;2;1980;36;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;66;11;12;66;287,119986754962
4209641;1;2;1;10;2;1;3;1979;37;2;2;1; ; ;1;3;86182;2;1;2; ;5;11;2; ;66;11;12;66;287,119986754962
4209641;1;3;1;10;3;2;12;2000;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1; ;66;10;12;66;287,119986754962
4209641;1;4;1;10;4;2;2;2002;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;66;8;12;66;287,119986754962
4209643;1;1;1;10;1;1;12;1994;21;1;1;1; ; ;1;5; ;2;1;1;1;6;2;2;2;66;13;12;66;297,439611641744
4209643;1;2;1;10;2;2;3;1990;26;2;1;1; ; ;1;1;27578;2;1;1;1;6;2;3; ;66;13;12;66;297,439611641744
4209645;1;1;1;10;1;2;5;1959;57;1;6;1; ; ;1;1;28000;2;1;2; ;5;11;2; ;66;11;12;66;280,118352069392
4209646;1;1;1;10;1;1;3;1990;26;1;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;66;13;12;66;362,164963766722
4209647;1;1;1;10;1;2;9;1991;25;1;6;1; ; ;3; ; ;2;1;1;1;6;3;2;2;66;14;12;66;301,993441529652
4209648;1;1;1;10;1;2;7;1994;22;1;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;66;13;12;66;301,768522876836
4209649;1;1;1;10;1;2;4;1982;34;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;12;66;719,795162451606
4209649;1;2;1;10;2;1;6;1974;42;2;1;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;66;11;12;66;719,795162451606
4209649;1;3;1;10;2;2;9;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;66;0;12;66;719,795162451606
4209649;1;4;1;10;2;2;2;2016;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;66; ;12;66;719,795162451606
4209652;1;1;1;10;1;1;8;1976;40;1;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;66;11;12;66;312,209951976488
4209652;1;2;1;10;2;2;8;1979;37;2;2;2;1;12; ; ; ;2;1;2; ;5;11;2; ;66;11;12;66;312,209951976488
4209652;1;3;1;10;3;2;4;1996;20;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;66;12;12;66;312,209951976488
4209653;1;1;1;10;1;1;3;1969;47;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;12;66;452,088031953966
4209653;1;2;1;10;2;2;12;1986;30;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;12;66;452,088031953966
4209653;1;3;1;10;3;1;5;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;66;6;12;66;452,088031953966
4209653;1;4;1;10;4;2;6;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;66;5;12;66;452,088031953966
4209653;1;5;1;10;2;1;1;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;66;0;12;66;452,088031953966
4209654;1;1;1;10;1;2;12;1963;52;1;4;1; ; ;1;1;48000;2;1;2; ;5;12;2; ;66;12;12;66;332,746087310105
4209654;1;2;1;10;2;1;8;1995;21;3;6;1; ; ;1;1;27578;2;1;1;2;6;4;2;2;66;15;12;66;332,746087310105
4209654;1;3;1;10;3;1;5;1966;50;5;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;66;4;12;66;332,746087310105
4209655;1;1;1;10;1;1;12;1995;20;1;6;1; ; ;3; ; ;2;1;1;2;6;0;2;2;66;11;12;66;322,304658210453
4209656;1;1;1;10;1;1;6;1980;36;1;3;1; ; ;2;1;60000;2;1;2; ;6;5;4; ;68;16;12;68;530,606839104371
4209656;1;2;1;10;2;2;3;1976;40;2;3;1; ; ;2;1;60000;2;1;2; ;6;5;4; ;68;16;12;68;530,606839104371
4209656;1;3;1;10;3;1;5;2003;13;3;6;1; ; ;2;5; ;2;1;1;2;4;7; ; ;68;7;12;68;530,606839104371
4209656;1;4;1;10;2;1;9;2008;8;3; ;1; ; ;2;5; ;2;1;1;2;3;2; ; ;68;2;12;68;530,606839104371
4209657;1;1;1;10;1;1;4;1982;34;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;68;11;12;68;540,582440679789
4209657;1;2;1;10;2;2;8;1983;33;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;68;6;12;68;540,582440679789
4209657;1;3;1;10;2;1;10;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;68;2;12;68;540,582440679789
4209657;1;4;1;10;2;2;12;2010;5;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;68;0;12;68;540,582440679789
4209658;1;1;1;10;1;1;12;1959;56;1;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;68;6;12;68;560,569634501417
4209658;1;2;1;10;2;2;7;1953;63;5;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;68;5;12;68;560,569634501417
4209658;1;3;1;10;2;1;10;1950;66;5;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;68;3;12;68;560,569634501417
4209658;1;4;1;10;4;1;10;1977;39;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;68;11;12;68;560,569634501417
4209659;1;1;1;10;1;1;10;1966;50;1;2;1; ; ;1;3;86182;2;1;2; ;3;3; ; ;68;3;12;68;593,627811636871
4209659;1;2;1;10;2;2;10;1960;56;2;2;1; ; ;1;3;86182;2;1;2; ;4;7; ; ;68;7;12;68;593,627811636871
4209660;1;1;1;10;1;2;1;1941;75;1;5;1; ; ;1;3;86200;2;1;2; ;3;2; ; ;68;2;12;68;595,562032797177
4209661;1;1;1;10;1;2;11;1965;51;1;5;1; ; ;1;9; ;2;1;2; ;5;11;2; ;68;11;12;68;433,085430940251
4209661;1;2;1;10;2;1;4;1986;30;3;3;1; ; ;2;1;49200;2;1;2; ;6;3;2;2;68;14;12;68;433,085430940251
4209661;1;3;1;10;3;2;2;1996;20;5;3;1; ; ;2;5; ;2;1;2; ;6;4;2;2;68;15;12;68;433,085430940251
4209661;1;4;1;10;4;2;4;1994;22;3;3;1; ; ;1;1;27600;2;1;2; ;6;2;3; ;68;13;12;68;433,085430940251
4209661;1;5;1;10;5;1;1;1989;27;5;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;68;5;12;68;433,085430940251
4209661;1;6;1;10;4;1;11;2015;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;68; ;12;68;433,085430940251
4209662;1;1;1;10;1;1;5;1946;70;1;4;1; ; ;2;4; ;2;1;2; ;6;1;2;2;68;12;12;68;518,18867827732
4209662;1;2;1;10;2;1;1;1983;33;3;6;1; ; ;1;1;40000;2;1;2; ;6;5;4; ;68;16;12;68;518,18867827732
4209663;1;1;1;10;1;2;4;1988;28;1;4;1; ; ;1;1;35680;2;1;2; ;6;3;3; ;68;14;12;68;966,78765237468
4209663;1;2;1;10;1;1;2;2014;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;68; ;12;68;966,78765237468
4209664;1;1;1;10;1;1;10;1974;42;1;2;1; ; ;3; ; ;1;1;2; ;5;11;2; ;68;11;12;68;962,919210054066
4209664;1;2;1;10;2;2;1;1983;33;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;68;5;12;68;962,919210054066
4209664;1;3;1;10;2;1;5;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;68;4;12;68;962,919210054066
4209665;1;1;1;10;1;1;4;1959;57;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;68;5;12;68;888,927458849726
4209665;1;2;1;10;2;2;5;1967;49;2;3;1; ; ;1;3;86182;2;1;2; ;3;5; ; ;68;5;12;68;888,927458849726
4209665;1;3;1;10;2;2;2;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;68;8;12;68;888,927458849726
4209666;1;1;1;10;2;1;9;1987;29;1;1;1; ; ;1;3;86200;2;1;2; ;6;7;5; ;68;18;12;68;480,344352135214
4209666;1;2;1;10;2;2;7;1991;25;2;1;1; ; ;1;3;86200;2;1;1;2;6;4;3; ;68;15;12;68;480,344352135214
4209666;2;1;2;10;1;1;8;1981;35;1;6;1; ; ;1;3;86200;2;1;2; ;6;7;5; ;68;18;12;68;480,344352135214
4209667;1;1;1;10;1;1;1;1947;69;1;3;1; ; ;2;4; ;2;1;2; ;4;7; ; ;68;7;12;68;523,021592982643
4209667;1;2;1;10;2;2;5;1947;69;2;3;1; ; ;2;5; ;2;1;2; ;3;3; ; ;68;3;12;68;523,021592982643
4209667;1;3;1;10;3;2;1;1984;32;3;3;1; ; ;1;5; ;2;1;1;1;4;7; ; ;68;7;12;68;523,021592982643
4209667;1;4;1;10;4;1;5;1973;43;5;3;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;68;11;12;68;523,021592982643
4209667;1;5;1;10;3;1;2;2008;8;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;68;3;12;68;523,021592982643
4209667;1;6;1;10;3;1;2;2011;5;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;68;0;12;68;523,021592982643
4209669;1;1;1;10;1;1;10;1970;46;1;3;1; ; ;1;3;86700;2;1;2; ;3;3; ; ;68;3;12;68;419,309531801319
4209669;1;2;1;10;2;2;10;1969;47;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;12;68;419,309531801319
4209669;1;3;1;10;3;2;9;1998;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;12;68;419,309531801319
4209669;1;4;1;10;4;1;5;1943;73;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;68;0;12;68;419,309531801319
4209669;1;5;1;10;5;2;1;1996;20;9;6;1; ; ;1;3;87600;2;1;2; ;5;11;2; ;68;11;12;68;419,309531801319
4209670;1;1;1;10;2;1;6;1957;59;1;3;1; ; ;2;5; ;2;1;2; ;3;5; ; ;68;5;12;68;626,542241769814
4209670;1;2;1;10;2;2;8;1960;56;2;3;1; ; ;2;5; ;2;1;2; ;3;5; ; ;68;5;12;68;626,542241769814
4209670;1;3;1;10;3;1;9;1993;23;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2; ;68;11;12;68;626,542241769814
4209670;1;4;1;10;2;1;6;2010;6;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;68;0;12;68;626,542241769814
4209670;1;5;1;10;2;1;12;2012;3;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;68;0;12;68;626,542241769814
4209671;1;1;1;10;1;1;9;1946;70;1;2;1; ; ;1;2;250000;2;1;2; ;3;5; ; ;68;5;12;68;585,71658633268
4209671;1;2;1;10;2;2;11;1954;62;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ; ;68;6;12;68;585,71658633268
4209671;1;3;1;10;3;2;8;1978;38;3;4;1; ; ;1;3;86200;2;1;2; ;6;5;4; ;68;16;12;68;585,71658633268
4209671;1;4;1;10;3;2;7;2011;5;4; ;1; ; ;1;5; ;2;1;1;2;2;0; ; ;68;0;12;68;585,71658633268
4209672;1;1;1;10;1;1;4;1962;54;1;3;1; ; ;1;3;86200;2;1;2; ;5;11;2; ;68;11;12;68;529,491586212552
4209672;1;2;1;10;2;2;1;1963;53;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;12;68;529,491586212552
4209672;1;3;1;10;3;1;10;1989;27;3;6;1; ; ;1;1;27600;2;1;2; ;6;3;3; ;68;14;12;68;529,491586212552
4209672;1;4;1;10;1;1;6;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ; ;68;7;12;68;529,491586212552
4209673;1;1;1;10;1;1;7;1977;39;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;68;5;12;68;1036,36286497008
4209673;1;2;1;10;2;2;4;1982;34;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;68;11;12;68;1036,36286497008
4209673;1;3;1;10;3;2;12;2001;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;68;7;12;68;1036,36286497008
4209673;1;4;1;10;1;2;11;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;68;2;12;68;1036,36286497008
4209674;1;1;1;10;1;1;2;1989;27;1;2;1; ; ;1;1;27600;2;1;2; ;5;11;2; ;68;11;12;68;540,582440679789
4209674;1;2;1;10;2;2;11;1984;32;2;2;1; ; ;1;5; ;2;1;2; ;6;1;3; ;68;12;12;68;540,582440679789
4209674;1;3;1;10;2;1;1;2006;10;3;6;1; ; ;1;5; ;1;1;1;2;3;4; ; ;68;4;12;68;540,582440679789
4209674;1;4;1;10;2;2;10;2014;2;3; ;1; ; ;1;5; ;1; ; ; ; ; ; ; ;68; ;12;68;540,582440679789
4209675;1;1;1;10;1;2;12;1962;53;1;3;1; ; ;1;1;27600;2;1;2; ;3;5; ; ;68;5;12;68;458,239628563796
4209675;1;2;1;10;2;1;1;1990;26;3;2;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;68;11;12;68;458,239628563796
4209675;1;3;1;10;3;2;12;1992;23;5;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;68;9;12;68;458,239628563796
4209675;1;4;1;10;3;1;4;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;68;0;12;68;458,239628563796
4209676;1;1;1;10;1;1;3;1981;35;1;3;1; ; ;1;1;27600;2;1;2; ;5;11;2; ;68;11;12;68;481,459605027033
4209676;1;2;1;10;2;2;4;1985;31;2;3;1; ; ;1;1;27600;2;1;2; ;6;5;4; ;68;16;12;68;481,459605027033
4209676;1;3;1;10;3;1;5;2009;7;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ; ;68;2;12;68;481,459605027033
4209677;1;1;1;10;1;1;8;1969;47;1;3;1; ; ;1;1;36000;2;1;2; ;3;5; ; ;68;5;12;68;1016,41166181924
