Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Area;Mes;Dpto;Fex_c_2011
3560596;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;859,002389436696
3560596;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;859,002389436696
3560597;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;833,339150127627
3560597;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;833,339150127627
3560598;1;1;1;95;1;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;831,521476654516
3560599;1;1;1;95;1;1;2; ; ;1300000;2;1;2;2; ; ; ; ; ;2;2;2;98;1; ; ; ; ; ; ; ;76;09;76;914,413941769982
3560600;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1044,14772182689
3560600;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1044,14772182689
3560601;1;1;1;95;1;2;1; ;1700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560601;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560602;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;886,708165603339
3560602;1;2;1;95;1;1;2; ; ;1000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;886,708165603339
3560603;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560603;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560604;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;859,002389436696
3560604;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;859,002389436696
3560604;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;859,002389436696
3560605;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560605;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560606;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560606;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2; ; ; ; ; ; ; ;76;09;76;803,815700487873
3560607;1;1;1;95;1;1;2; ; ;900000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1016,44194566024
3560607;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1016,44194566024
3560607;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1016,44194566024
3560608;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;886,708165603339
3560608;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;886,708165603339
3560609;1;1;1;95;1;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;709,761318146996
3560609;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;709,761318146996
3560609;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;709,761318146996
3560610;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;704,623719290548
3560610;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;704,623719290548
3560610;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;704,623719290548
3560611;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;09;76;945,627658499942
3560611;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;945,627658499942
3560612;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;76;09;76;1497,91906964523
3560613;1;1;1;95;1;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;897,806378029438
3560613;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;897,806378029438
3560613;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;897,806378029438
3560614;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;888,398432693546
3560614;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;888,398432693546
3560614;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;888,398432693546
3560615;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;775,02787030209
3560615;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;775,02787030209
3560615;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;775,02787030209
3560616;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;831,296613270053
3560616;1;2;1;95;1;1;2; ; ;230000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;831,296613270053
3560616;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;831,296613270053
3560616;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;831,296613270053
3560617;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1477,77302936694
3560617;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;09;76;1477,77302936694
3560617;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;76;09;76;1477,77302936694
3560618;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;444,153035514674
3560618;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;444,153035514674
3560618;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;444,153035514674
3560618;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;444,153035514674
3560619;1;1;1;95;1;2;1; ;542000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;454,463413663379
3560620;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;4000000;1; ; ; ; ; ; ; ;68;09;68;511,794452606299
3560620;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;511,794452606299
3560620;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;511,794452606299
3560621;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;720000;2;1;2; ;2; ; ; ; ; ; ; ;68;09;68;321,408051632071
3560621;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;321,408051632071
3560621;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2;2000000;1; ; ; ; ; ; ; ;68;09;68;321,408051632071
3560621;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2;600000;1; ; ; ; ; ; ; ;68;09;68;321,408051632071
3560621;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;321,408051632071
3560622;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;543,808617011153
3560622;1;2;1;95;1;1;2; ; ;800000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;543,808617011153
3560622;1;3;1;95;1;2;2;150000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;543,808617011153
3560622;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;400000;2;1;2; ;2; ; ; ; ; ; ; ;68;09;68;543,808617011153
3560622;1;6;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;400000;2;1;2; ;2; ; ; ; ; ; ; ;68;09;68;543,808617011153
3560623;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;389,890792963284
3560623;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;98;1; ; ; ; ; ; ; ;68;09;68;389,890792963284
3560623;1;3;1;95;1;2;2;180000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;389,890792963284
3560623;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;389,890792963284
3560624;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;700000;1; ; ; ; ; ; ; ;68;09;68;550,59092757001
3560624;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1000000;1; ; ; ; ; ; ; ;68;09;68;550,59092757001
3560624;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;550,59092757001
3560624;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;550,59092757001
3560625;1;1;1;95;1;2;1; ;542080; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;646,039040343257
3560625;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;646,039040343257
3560625;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;646,039040343257
3560626;1;1;1;95;1;2;1; ;563200; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;448,7872010844
3560626;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;448,7872010844
3560626;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;448,7872010844
3560627;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;392,560886698975
3560627;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;80000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;09;68;392,560886698975
3560627;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;392,560886698975
3560627;1;4;1;95;2; ; ; ; ; ; ;1;2;1; ;68000; ; ;120000;2;1;2; ;2; ; ; ; ; ; ; ;68;09;68;392,560886698975
3560628;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;68;09;68;467,195606178591
3560628;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;467,195606178591
3560628;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;800000;1; ; ; ; ; ; ; ;68;09;68;467,195606178591
3560628;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;467,195606178591
3560629;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;436,176657060784
3560629;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;436,176657060784
3560629;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;436,176657060784
3560630;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;09;68;452,357258207071
3560631;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;449,039850650395
3560631;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;449,039850650395
3560631;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;449,039850650395
3560631;1;5;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;09;68;449,039850650395
3560632;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;600000;1; ; ; ; ; ; ; ;68;09;68;425,744630420483
3560632;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;425,744630420483
3560632;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;425,744630420483
3560633;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;477,758633893292
3560633;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1500000;1; ; ; ; ; ; ; ;68;09;68;477,758633893292
3560634;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;495,914389421488
3560634;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;09;68;495,914389421488
3560635;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;68;09;68;454,463413663379
3560647;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;219,382959470954
3560647;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;219,382959470954
3560647;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;219,382959470954
3560647;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;219,382959470954
3560648;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;209,163432458946
3560648;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;209,163432458946
3560648;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;209,163432458946
3560649;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;187,654123616332
3560649;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2; ; ; ; ; ; ; ;50;09;50;187,654123616332
3560649;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;187,654123616332
3560650;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;146,409751733085
3560651;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;203,415505956692
3560651;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;203,415505956692
3560651;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;203,415505956692
3560652;1;1;1;95;1;1;2; ; ;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;164,479798151532
3560652;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;164,479798151532
3560652;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2880000;2;1;2; ;2; ; ; ; ; ; ; ;50;09;50;164,479798151532
3560652;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;164,479798151532
3560653;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;194,265768643902
3560653;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2; ; ; ; ; ; ; ;50;09;50;194,265768643902
3560654;1;1;1;95;1;1;2; ; ;170000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;185,224716894376
3560655;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;185,224716894376
3560656;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;180,774683415314
3560656;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;180,774683415314
3560656;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;180,774683415314
3560657;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;253,847066766361
3560657;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;253,847066766361
3560658;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;151,021831487071
3560658;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;151,021831487071
3560659;1;1;1;95;1;2;1; ;2700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;201,747705482133
3560659;1;2;1;95;1;1;2; ; ;1000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;201,747705482133
3560660;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;212,228454382243
3560660;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;212,228454382243
3560661;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;229,863708371064
3560661;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;229,863708371064
3560661;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;229,863708371064
3560661;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;229,863708371064
3560662;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;215,238790710721
3560663;1;1;1;95;1;2;2;120000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;177,026322186643
3560664;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;275,932354234244
3560664;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;50;09;50;275,932354234244
3560665;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2; ; ; ; ; ; ; ;50;09;50;172,141496277955
3560665;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;172,141496277955
3560666;1;1;1;95;1;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560666;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;174,426579008838
3560667;1;1;1;95;1;2;1; ;795000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;148,43088403736
3560667;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;148,43088403736
3560668;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560668;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560668;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560668;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560668;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560668;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;182,74571636044
3560669;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;202,257474245984
3560669;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;202,257474245984
3560669;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;202,257474245984
3560670;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;215,634598242283
3560670;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;215,634598242283
3560671;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;171,733221860274
3560672;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;162,25171974846
3560672;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;162,25171974846
