DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7250,P7280,P744,P3074,P7260,P1806,P7430,P7440S1,P7440S2,P7450,P7330,P7350,P7360,P9460,P1519,P1883,P7422,P7422S1,P7440,CLASE,DSI,FFT,AREA,RAMA4D_D_R4,RAMA2D_D_R4,OFICIO1_C8,OFICIO2_C8,MES,PERIODO,DPTO,DSCY,FEX_C18,PER,REGIS
5028223,1,3,1,4,1,,,40,1500000,1,1,1,8,AUXILIAR ADMINISTRATIVO,4,7,2,2,,1,1200000,,1,1,,44,6499,64,4110,4110,1,20220104,44,1,49.97666948,2022,70
5028224,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,96.164942552,2022,70
5028225,1,1,1,,,,,,,1,96,0,4,EMPLEADA DOMESTICA,4,1,2,2,,2,,,1,,1,44,8121,81,.,9111,1,20220104,44,,65.327258493,2022,70
5028225,1,2,1,,,,,,,1,12,0,3,ASEADORA EN CONSULTORIO ODONTOLOGICO,1,3,2,2,,2,,,1,,1,44,8622,86,.,9112,1,20220104,44,,65.327258493,2022,70
5028226,1,2,1,,,,,,,1,3,5,8,MICROBIOLOGA,2,9,2,2,,2,,,1,,1,44,8621,86,.,2131,1,20220104,44,,96.718143531,2022,70
5028227,1,2,1,4,1,,,40,1200000,1,120,2,8,CONDUCTOR DE CAMION,1,10,2,2,,2,,,1,1,,44,4923,49,8342,8332,1,20220104,44,1,40.142873022,2022,70
5028230,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,71.77973875,2022,70
5028232,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,38.804158664,2022,70
5028233,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,69.66894809,2022,70
5028234,1,1,1,3,4,,,40,1800000,1,1,0,8,PSICOLOGA,4,1,2,2,,1,1500000,,1,1,,44,8621,86,2634,2634,1,20220104,44,1,75.565087046,2022,70
5028234,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,75.565087046,2022,70
5028236,1,2,1,,,,,,,1,5,4,8,TRABAJADORA SOCIAL,1,6,2,2,,2,,,1,,1,44,8899,88,.,2635,1,20220104,44,,72.641435411,2022,70
5028237,1,1,1,20,1,,,40,98,2,,,,.,,,,2,,2,,,1,1,,44,,,2221,,1,20220104,44,2,78.824656472,2022,70
5028237,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,78.824656472,2022,70
5028239,1,1,1,5,1,,,40,2800000,1,2,5,8,ODONTOLOGA,2,9,2,2,,2,,,1,1,,44,8412,84,2261,2261,1,20220104,44,1,77.997042602,2022,70
5028239,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,77.997042602,2022,70
5028239,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,77.997042602,2022,70
5028240,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,72.642306404,2022,70
5028240,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,72.642306404,2022,70
5028241,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,72.744263173,2022,70
5028242,1,2,1,2,3,,,40,400000,1,1,1,8,EMPLEADA DOMESTICA,3,1,2,2,,1,100000,,1,1,,44,9700,97,9111,9111,1,20220104,44,1,45.963977218,2022,70
5028243,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.395597994,2022,70
5028243,1,3,1,8,1,,,48,900000,1,24,5,6,AYUDANTE DE ALBAÑILERIA,1,3,2,2,,2,,,1,1,,44,4111,41,7111,7111,1,20220104,44,1,35.395597994,2022,70
5028243,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.395597994,2022,70
5028243,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.395597994,2022,70
5028244,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.857267947,2022,70
5028244,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,35.857267947,2022,70
5028245,1,2,1,5,1,,,40,1600000,1,36,5,8,JEFE DE ENFERMERIA,2,9,2,2,,2,,,1,1,,44,8610,86,1342,1342,1,20220104,44,1,50.586109255,2022,70
5028249,1,1,1,,,,,,,1,24,5,6,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,47.230076334,2022,70
5028250,1,2,1,20,1,,,40,1000000,1,4,1,3,CONDUCTOR DE MOTICICLETA,4,1,2,2,,2,,,1,1,,44,4921,49,2330,8321,1,20220104,44,2,72.744263173,2022,70
5028251,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,71.743274955,2022,70
5028253,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,63.899436581,2022,70
5028255,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,48.760094189,2022,70
5028255,1,2,1,5,1,,,40,1200000,1,9,5,8,SECRETARIA,1,3,2,2,,2,,,1,1,,44,8523,85,4120,4120,1,20220104,44,1,48.760094189,2022,70
5028257,1,1,1,,,,,,,1,108,1,4,FACTURADOR Y AUDITOR DE CUENTAS MEDICAS,1,9,2,2,,2,,,1,,1,44,8610,86,.,2269,1,20220104,44,,70.365310546,2022,70
5028257,1,2,1,,,,,,,1,324,0,3,SISTEMATIZAR PRODUCTOS FARMACEUTICOS,1,2,2,2,,2,,,1,,1,44,4773,47,.,4132,1,20220104,44,,70.365310546,2022,70
5028258,1,1,1,80,1,,,48,1000000,1,18,0,7,PREPARACION Y VENTA DE ALIMENTOS,4,1,2,2,,2,,,1,1,,44,5619,56,5414,5120,1,20220104,44,2,103.47844266,2022,70
5028259,1,1,1,,,,,,,1,360,1,3,ENFERMERA AUXILIAR,1,9,2,2,,2,,,1,,1,44,8610,86,.,3221,1,20220104,44,,30.493824589,2022,70
5028259,1,2,1,60,1,,,40,1000000,1,60,1,8,EJECUTAR PROYECTOS SOCIALES PARA COMUNIDADES INDIGENAS,1,6,2,2,,2,,,1,1,,44,9499,94,2635,2635,1,20220104,44,2,30.493824589,2022,70
5028259,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,30.493824589,2022,70
5028260,1,1,1,2,4,,,40,400000,1,24,2,8,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220104,44,1,52.272589829,2022,70
5028261,1,2,1,,,,,,,1,84,5,6,ASESORA DE VENTA,1,6,2,2,,2,,,1,,1,44,4773,47,.,5212,1,20220104,44,,47.82884997,2022,70
5028264,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.199707326,2022,70
5028265,1,1,1,4,1,,,40,1000000,1,8,2,8,AUXILIAR CONTABLE,1,4,2,2,,2,,,1,1,,44,4290,42,4311,4311,1,20220104,44,1,68.873543957,2022,70
5028266,1,1,1,,,,,,,1,243,3,4,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,24.328472771,2022,70
5028266,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,24.328472771,2022,70
5028267,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,79.82900302,2022,70
5028268,1,2,1,,,2,5,,700000,1,96,0,3,MESERA EN RESTAURANTE,1,4,2,2,,2,,,1,,1,44,5611,56,.,5131,1,20220104,44,,79.714749951,2022,70
5028269,1,1,1,,,,,,,1,120,1,7,GANADERO,4,4,2,2,,2,,,1,,1,44,0141,01,.,6121,1,20220104,44,,59.669731096,2022,70
5028269,1,2,1,,,,,,,1,144,1,3,VENDEDOR DETRAS DEL MOSTRADOR,4,2,2,2,,2,,,1,,1,44,4711,47,.,5221,1,20220104,44,,59.669731096,2022,70
5028269,1,3,1,96,4,,,40,1000000,1,24,0,8,CONSTRICCION DE OBRAS CIVILES,2,10,2,2,,2,,,1,1,,44,4290,42,2142,2142,1,20220104,44,2,59.669731096,2022,70
5028269,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,59.669731096,2022,70
5028270,1,1,1,,,,,,,1,12,5,8,COMERCIANTE,4,1,2,2,,2,,,1,,1,44,4731,47,.,5245,1,20220104,44,,59.169611595,2022,70
5028270,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,59.169611595,2022,70
5028270,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,59.169611595,2022,70
5028271,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,80.712706012,2022,70
5028273,1,1,1,52,3,,,48,350000,1,12,0,1,EMPLEADA DOMESTICA,4,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220104,44,2,73.957681228,2022,70
5028273,1,3,1,8,1,,,50,700000,1,1,2,8,AYUDANTE DE MECANICA DIESEL,1,3,2,2,,2,,,1,1,,44,4520,45,7231,7231,1,20220104,44,1,73.957681228,2022,70
5028274,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.42782557,2022,70
5028274,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.42782557,2022,70
5028274,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.42782557,2022,70
5028276,1,2,1,,,1,,40,1000000,1,192,0,8,COSTURERA,4,2,2,2,,2,,,1,,1,44,1410,14,.,7531,1,20220104,44,,77.530565871,2022,70
5028276,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,77.530565871,2022,70
5028276,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,77.530565871,2022,70
5028277,1,2,1,,,,,,,1,2,5,6,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,95.657699941,2022,70
5028278,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,41.161827188,2022,70
5028278,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,41.161827188,2022,70
5028278,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,41.161827188,2022,70
5028279,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,57.088911316,2022,70
5028280,1,1,1,4,3,,,40,400000,1,24,2,8,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220104,44,1,105.74272693,2022,70
5028281,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,53.903394603,2022,70
5028281,1,4,1,,,,,,,1,240,0,4,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,44,9700,97,.,9111,1,20220104,44,,53.903394603,2022,70
5028282,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,70.988606896,2022,70
5028282,1,2,1,,,,,,,1,24,5,6,RECICLAR ELEMENTOS RECICLABLES,4,1,2,2,,2,,,1,,1,44,3830,38,.,9612,1,20220104,44,,70.988606896,2022,70
5028283,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,73.84439593,2022,70
5028283,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,73.84439593,2022,70
5028283,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,73.84439593,2022,70
5028284,1,1,1,4,4,,,40,400000,1,26,2,8,AYUDANTE DE ALBAÑILERIA,4,1,2,2,,2,,,1,1,,44,8121,81,9313,9313,1,20220104,44,1,29.461391228,2022,70
5028284,1,3,1,4,4,,,40,600000,1,4,2,8,ATENCION AL CLIENTE,4,3,2,2,,2,,,1,1,,44,9311,93,5131,5132,1,20220104,44,1,29.461391228,2022,70
5028285,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,71.003079456,2022,70
5028289,1,1,1,,,,,,,1,2,5,3,PEDICURISTA,4,1,2,2,,2,,,1,,1,44,9602,96,.,5142,1,20220104,44,,66.71089859,2022,70
5028290,1,1,1,,,,,,,1,120,0,4,ASEO GENERAL,1,9,2,2,,2,,,1,,1,44,8530,85,.,9112,1,20220104,44,,73.297198486,2022,70
5028290,1,2,1,16,4,,,48,1000000,1,36,0,6,AYUDANTE DE CONSTRUCCION,4,2,2,2,,2,,,1,1,,44,4111,41,7111,7111,1,20220104,44,2,73.297198486,2022,70
5028291,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,80.205205654,2022,70
5028292,1,4,1,4,4,,,40,1000000,1,92,2,8,ATENCION AL CLIENTE,4,6,2,2,,2,,,1,1,,44,4711,47,3112,5223,1,20220104,44,1,56.764136607,2022,70
5028293,1,2,1,52,1,,,40,900000,1,4,0,8,AUXILIAR VETERINARIO,1,3,2,2,,2,,,1,1,,44,7500,75,5164,5164,1,20220104,44,2,101.33009018,2022,70
5028294,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,63.90277151,2022,70
5028294,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,63.90277151,2022,70
5028296,1,2,1,,,1,,40,1000000,1,24,5,8,MESERA,1,3,2,2,,2,,,1,,1,44,5611,56,.,5131,1,20220104,44,,42.777886986,2022,70
5028298,1,3,1,52,4,,,40,1200000,2,,,,.,,,,2,,2,,,1,1,,44,,,2652,,1,20220104,44,2,60.713592917,2022,70
5028301,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,67.704455172,2022,70
5028301,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,67.704455172,2022,70
5028301,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,67.704455172,2022,70
5028301,1,6,1,,,,,,,1,48,1,4,CARPINTERO,4,2,2,2,,2,,,1,,1,44,3110,31,.,7522,1,20220104,44,,67.704455172,2022,70
5028303,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,43.125166774,2022,70
5028303,1,5,1,52,1,,,40,1200000,1,24,0,8,SOLDADOR METALMECANICO,1,9,2,2,,2,,,1,1,,44,3312,33,7212,7212,1,20220104,44,2,43.125166774,2022,70
5028307,1,2,1,2,4,,,20,600000,2,,,,.,,,,2,,2,,,1,1,,44,,,5131,,1,20220104,44,1,73.385394309,2022,70
5028307,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,73.385394309,2022,70
5028308,1,1,1,4,3,,,40,400000,1,26,2,8,EMPLEADO DOMESTICO,3,1,2,2,,2,,,1,1,,44,9700,97,9111,9111,1,20220104,44,1,67.548216742,2022,70
5028308,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,67.548216742,2022,70
5028311,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,47.230076334,2022,70
5028312,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,46.378262054,2022,70
5028314,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,95.014514971,2022,70
5028315,1,2,1,4,1,,,40,1000000,1,1,5,8,MAESTRA DE PRIMERA INFANCIA,1,8,2,2,,2,,,1,1,,44,8512,85,2341,2341,1,20220104,44,1,69.834492646,2022,70
5028316,1,1,1,8,4,,,40,500000,1,12,5,8,EMPAQUETADOR,1,4,2,2,,2,,,1,1,,44,4711,47,7112,9321,1,20220104,44,1,100.69062319,2022,70
5028316,1,2,1,8,1,,,40,908526,1,7,5,8,AUXILIAR DE BODEGA,1,7,2,2,,2,,,1,1,,44,4799,47,4321,4321,1,20220104,44,1,100.69062319,2022,70
5028316,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,100.69062319,2022,70
5028316,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,100.69062319,2022,70
5028317,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,57.526452475,2022,70
5028317,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,57.526452475,2022,70
5028317,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,57.526452475,2022,70
5028320,1,1,1,4,1,,,40,1000000,1,1,4,8,AUXILIAR PEDAGOGICA,1,6,2,2,,2,,,1,1,,44,8511,85,5312,5312,1,20220104,44,1,68.774829305,2022,70
5028322,1,1,1,5,1,,,40,900000,1,36,0,8,AUXILIAR DE ENFERMERIA,4,8,2,2,,2,,,1,1,,44,8621,86,4226,5321,1,20220104,44,1,65.730846346,2022,70
5028322,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,44,,,,,1,20220104,44,,65.730846346,2022,70
5028324,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,311.44982286,2022,70
5028324,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,311.44982286,2022,70
5028325,1,1,1,,,,,,,1,120,5,5,SECRETARIA,2,10,2,3,,2,,,1,,1,47,8412,84,.,4120,1,20220104,47,,284.59929098,2022,70
5028325,1,2,1,40,1,,,48,1200000,2,,,,.,,,,2,,2,,,1,1,,47,,,3343,,1,20220104,47,2,284.59929098,2022,70
5028327,1,1,1,,,,,,,1,450,5,5,EMPLEADA DOMESTICA,3,1,2,3,,2,,,1,,1,47,9700,97,.,9111,1,20220104,47,,155.48738514,2022,70
5028327,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,155.48738514,2022,70
5028327,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,155.48738514,2022,70
5028327,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,155.48738514,2022,70
5028328,1,1,1,,,,,,,1,48,4,3,VENTA DE LOTERIA Y CHANCE,4,1,2,2,,2,,,1,,1,47,9200,92,.,5223,1,20220104,47,,181.91866019,2022,70
5028328,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,181.91866019,2022,70
5028330,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,149.38524304,2022,70
5028330,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,149.38524304,2022,70
5028332,1,1,1,,,,,,,1,24,0,5,DOCENTE DE PRIMARIA,2,10,2,3,,2,,,1,,1,47,8530,85,.,2341,1,20220104,47,,160.36257142,2022,70
5028332,1,2,1,,,,,,,1,180,0,7,MENSAJERA,1,7,2,2,,2,,,1,,1,47,5224,52,.,9621,1,20220104,47,,160.36257142,2022,70
5028332,1,3,1,998,1,,,48,1500000,2,,,,.,,,,2,,2,,,1,1,,47,,,2523,,1,20220104,47,,160.36257142,2022,70
5028332,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,160.36257142,2022,70
5028333,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,143.53896957,2022,70
5028334,1,1,1,,,,,,,1,36,0,3,ASEOS POR DIAS,4,1,2,2,,2,,,1,,1,47,8121,81,.,9111,1,20220104,47,,231.60508469,2022,70
5028334,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,231.60508469,2022,70
5028334,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,231.60508469,2022,70
5028335,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,121.79427967,2022,70
5028335,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,121.79427967,2022,70
5028335,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,121.79427967,2022,70
5028336,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,246.31989715,2022,70
5028336,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,246.31989715,2022,70
5028338,1,2,1,4,1,,,40,1000000,1,24,0,3,SECRETARIA,1,4,2,2,,2,,,1,1,,47,4520,45,4120,4120,1,20220104,47,1,308.5137139,2022,70
5028339,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,91.905033052,2022,70
5028339,1,4,1,36,1,,,42,1000000,2,,,,.,,,,2,,2,,,1,1,,47,,,5221,,1,20220104,47,2,91.905033052,2022,70
5028339,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,91.905033052,2022,70
5028339,1,7,1,36,1,,,42,1200000,2,,,,.,,,,2,,2,,,1,1,,47,,,5223,,1,20220104,47,2,91.905033052,2022,70
5028341,1,1,1,,,,,,,1,120,0,7,MESERA,1,1,2,2,,2,,,1,,1,47,5611,56,.,5131,1,20220104,47,,179.30994015,2022,70
5028343,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,135.82595525,2022,70
5028345,1,2,1,998,4,,,25,800000,1,12,0,8,PINTOR,4,1,2,2,,2,,,1,1,,47,9005,90,2651,2651,1,20220104,47,,119.47654297,2022,70
5028345,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,119.47654297,2022,70
5028345,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,119.47654297,2022,70
5028345,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,119.47654297,2022,70
5028346,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,200.8354985,2022,70
5028346,1,3,1,998,1,,,48,700000,2,,,,.,,,,2,,2,,,1,1,,47,,,9112,,1,20220104,47,,200.8354985,2022,70
5028346,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,200.8354985,2022,70
5028349,1,1,1,,,,,,,1,62,0,4,VENDEDOR AMBULANTE DE PRODUCTOS PARA EL HOGAR,4,1,2,2,,2,,,1,,1,47,4789,47,.,9520,1,20220104,47,,82.589988628,2022,70
5028349,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,82.589988628,2022,70
5028349,1,3,1,24,1,,,48,700000,2,,,,.,,,,2,,2,,,1,1,,47,,,4311,,1,20220104,47,2,82.589988628,2022,70
5028349,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,82.589988628,2022,70
5028349,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,82.589988628,2022,70
5028350,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,308.25543165,2022,70
5028353,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,168.93399746,2022,70
5028356,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,251.87920894,2022,70
5028356,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,251.87920894,2022,70
5028357,1,2,1,,,,,,,1,120,0,6,COMERCIANTE DE ROPA,4,1,2,2,,2,,,1,,1,47,4771,47,.,5221,1,20220104,47,,157.31121699,2022,70
5028357,1,4,1,6,1,,,48,800000,2,,,,.,,,,2,,2,,,1,1,,47,,,5131,,1,20220104,47,1,157.31121699,2022,70
5028357,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,157.31121699,2022,70
5028360,1,2,1,,,,,,,1,36,0,3,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,47,9700,97,.,9111,1,20220104,47,,222.46225939,2022,70
5028360,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,222.46225939,2022,70
5028361,1,3,1,,,1,,48,1100000,1,4,0,8,VIGILANTE,1,8,2,2,,2,,,1,,1,47,4112,41,.,5414,1,20220104,47,,71.480229373,2022,70
5028361,1,5,1,,,,,,,2,,,,.,,,,2,,1,98,,1,,1,47,,,,,1,20220104,47,,71.480229373,2022,70
5028362,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,183.20397207,2022,70
5028363,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,129.01886798,2022,70
5028363,1,3,1,,,,,,,1,8,0,7,EMPLEADA DOMESTICA,3,1,2,2,,2,,,1,,1,47,9700,97,.,9111,1,20220104,47,,129.01886798,2022,70
5028364,1,1,1,,,,2,,900000,1,12,0,4,RECICLADOR,4,1,2,2,,1,98,,1,,1,47,3830,38,.,9611,1,20220104,47,,83.820941114,2022,70
5028364,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,83.820941114,2022,70
5028364,1,3,1,998,1,,,48,1000000,1,24,0,1,AUXILIAR REPOSTERA,1,3,2,2,,2,,,1,1,,47,1081,10,5131,7512,1,20220104,47,,83.820941114,2022,70
5028366,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,127.21771845,2022,70
5028367,1,2,1,,,1,,30,500000,1,12,0,3,ASEO POR DIA EN APARTAMENTOS,1,4,2,2,,2,,,1,,1,47,9700,97,.,9111,1,20220104,47,,101.94347301,2022,70
5028367,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,101.94347301,2022,70
5028367,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,101.94347301,2022,70
5028368,1,1,1,10,1,,,48,1400000,1,24,0,1,DOCENTE PREESCOLAR,1,5,2,2,,2,,,1,1,,47,8530,85,2342,2342,1,20220104,47,1,136.08857879,2022,70
5028369,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,204.04954606,2022,70
5028369,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,47,,,,,1,20220104,47,,204.04954606,2022,70
