DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
673780,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,148.569.297.517.495
673780,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,148.569.297.517.495
673780,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,148.569.297.517.495
673781,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,888.089.852.765.473
673782,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,269.579.724.199.271
673782,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,269.579.724.199.271
673782,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,269.579.724.199.271
673784,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,302.509.643.844.092
673784,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,302.509.643.844.092
673784,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,302.509.643.844.092
673785,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,187.945.174.639.818
673786,1,1,80,1,1,8,CAMBIO DOMICILIO,2,,2,,,1,,1,1,2,1,54,10.879.539.075.829
673786,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,10.879.539.075.829
673786,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,10.879.539.075.829
673788,1,1,80,1,4,2,,2,,2,,,,,4,2,2,1,54,16.172.009.142.998
673789,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,322.568.729.439.547
673790,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,117.303.227.397.486
673791,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,1.225.909.417.463
673791,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,1.225.909.417.463
673792,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673793,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,140.575.442.819.549
673793,1,3,80,1,3,2,,2,,2,,,,,9,2,2,1,54,140.575.442.819.549
673794,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,209.115.176.017.684
673795,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,54,239.601.889.426.474
673796,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,888.089.852.765.473
673797,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,888.089.852.765.473
673799,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,200.270.067.410.558
673799,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,200.270.067.410.558
673800,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,54,238.931.381.798.397
673800,1,3,80,1,3,2,,2,,2,,,,,9,2,2,1,54,238.931.381.798.397
673801,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,106.655.118.586.145
673801,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,106.655.118.586.145
673804,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,321.385.133.543.423
673805,1,2,80,2,,,,2,,2,,1,3,,9,,2,1,54,258.438.427.324.655
673805,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,258.438.427.324.655
673806,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,54,193.754.702.059.214
673806,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,193.754.702.059.214
673807,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,231.276.475.657.336
673810,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,963.658.585.364.611
673810,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,963.658.585.364.611
673810,1,3,80,1,3,3,,2,,2,,,,,4,2,2,1,54,963.658.585.364.611
673811,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,182.351.253.987.248
673811,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,182.351.253.987.248
673811,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,182.351.253.987.248
673811,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,182.351.253.987.248
673812,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,23.509.353.178.888
673812,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,23.509.353.178.888
673817,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,54,588.237.439.834.498
673817,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,588.237.439.834.498
673817,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,588.237.439.834.498
673818,1,3,80,2,,,,2,,2,,1,1,,2,,2,1,54,815.059.916.053.939
673834,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,177.948.521.860.175
673834,2,2,80,2,,,,2,,2,,2,,.,,,2,1,54,177.948.521.860.175
673835,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,156.372.898.216.052
673835,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,156.372.898.216.052
673836,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,153.570.843.218.366
673837,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,54,153.570.843.218.366
673838,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,200.197.387.296.846
673838,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,200.197.387.296.846
673838,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,200.197.387.296.846
673840,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,282.164.649.934.768
673840,1,6,80,1,4,3,,2,,2,,,,,4,2,2,1,54,282.164.649.934.768
673841,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,15.571.111.539.051
673841,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,15.571.111.539.051
673842,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,286.008.735.422.701
673842,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,286.008.735.422.701
673842,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,286.008.735.422.701
673842,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,286.008.735.422.701
673842,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,286.008.735.422.701
673843,1,2,80,2,,,,2,,2,,1,2,,8,,2,1,54,148.569.297.517.495
673843,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,148.569.297.517.495
673843,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,148.569.297.517.495
673844,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,130.286.182.769.864
673845,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,888.089.852.765.473
673846,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673846,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673846,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673847,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,106.655.118.586.145
673848,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,189.128.770.535.942
673849,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,202.782.233.536.398
673851,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,186.474.516.422.548
673853,1,2,80,2,,,,2,,2,,1,2,,9,,2,1,54,187.945.174.639.818
673856,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,54,16.172.009.142.998
673857,1,3,80,1,2,2,,2,,2,,,,,9,2,2,1,54,311.987.091.193.897
673857,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,311.987.091.193.897
673857,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,311.987.091.193.897
673857,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,311.987.091.193.897
673858,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,177.063.539.638.434
673858,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,177.063.539.638.434
673858,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,177.063.539.638.434
673859,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,106.655.118.586.145
673860,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,249.559.590.404.967
673862,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,54,103.507.676.409.476
673863,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673863,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673863,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673863,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,295.558.079.970.467
673864,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673864,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673864,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673866,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,230.404.401.176.592
673866,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,230.404.401.176.592
673866,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,230.404.401.176.592
673866,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,230.404.401.176.592
673890,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,110.286.953.385.045
673890,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,110.286.953.385.045
673891,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,147.325.590.047.804
673892,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,242.011.028.189.792
673895,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,126.816.413.475.385
673896,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,107.334.473.616.509
673896,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,107.334.473.616.509
673897,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,104.321.015.841.192
673898,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,944.799.697.439.382
673898,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,944.799.697.439.382
673899,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,70.040.168.148.088
673900,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,176.325.412.329.951
673900,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,176.325.412.329.951
673900,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,176.325.412.329.951
673901,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,20.887.177.007.994
673901,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,20.887.177.007.994
673901,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,20.887.177.007.994
673901,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,20.887.177.007.994
673902,1,1,80,1,1,3,,2,,2,,,,,4,2,2,1,54,209.668.086.420.803
673902,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,209.668.086.420.803
673905,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,169.820.987.681.998
673906,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,231.229.068.596.305
673907,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,194.299.669.366.494
673908,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,113.116.754.372.904
673908,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,113.116.754.372.904
673909,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,130.990.914.286.733
673909,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,130.990.914.286.733
673910,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,202.873.387.488.395
673911,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,206.343.045.361.251
673911,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,206.343.045.361.251
673911,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,206.343.045.361.251
673912,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,178.916.764.583.373
673913,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,164.863.608.081.657
673916,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,707.475.738.463.837
673916,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,707.475.738.463.837
673917,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,853.015.785.747.689
673917,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,853.015.785.747.689
673918,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,17.861.672.621.371
673918,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,17.861.672.621.371
673918,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,17.861.672.621.371
673919,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,160.295.829.390.865
673919,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,160.295.829.390.865
673920,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,742.866.809.776.395
673920,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,742.866.809.776.395
673921,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,777.059.129.474.809
673921,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,777.059.129.474.809
673922,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,691.151.701.150.394
673922,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,691.151.701.150.394
673922,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,691.151.701.150.394
673923,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,229.970.302.043.019
673923,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,229.970.302.043.019
673923,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,229.970.302.043.019
673923,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,229.970.302.043.019
673924,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,199.408.585.636.533
673924,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,199.408.585.636.533
673925,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,194.299.669.366.494
673927,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,92.607.577.800.485
673928,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,240.512.485.677.692
673928,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,240.512.485.677.692
673928,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,240.512.485.677.692
673929,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,185.708.926.534.052
673929,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,185.708.926.534.052
673930,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,180.602.947.275.485
673930,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,180.602.947.275.485
673931,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,149.311.811.109.578
673932,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,117.291.255.184.252
673932,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,117.291.255.184.252
673933,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,171.807.208.743.772
673934,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,699.721.913.888.538
673934,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,54,699.721.913.888.538
673934,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,699.721.913.888.538
673934,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,699.721.913.888.538
673935,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,198.780.918.309.421
673935,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,198.780.918.309.421
673936,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,139.786.652.818.446
673936,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,139.786.652.818.446
673938,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,842.011.972.852.004
673939,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,1.100.452.121.753
673939,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,1.100.452.121.753
673939,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,1.100.452.121.753
673939,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,1.100.452.121.753
673940,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,15.465.756.632.696
673940,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,15.465.756.632.696
673940,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,15.465.756.632.696
673941,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,119.277.476.246.026
673941,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,119.277.476.246.026
673942,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,149.311.811.109.578
673943,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,194.504.665.065.765
673943,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,194.504.665.065.765
673943,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,194.504.665.065.765
673943,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,194.504.665.065.765
673948,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,563.304.547.057.271
673948,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,563.304.547.057.271
673949,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,121.183.226.405.758
673949,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,121.183.226.405.758
673950,1,1,80,1,1,3,,1,4,2,,,,,4,2,2,1,54,369.116.522.401.174
673950,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,369.116.522.401.174
673950,2,2,80,2,,,,2,,2,,2,,.,,,2,1,54,369.116.522.401.174
673950,2,3,80,2,,,,2,,2,,2,,.,,,2,1,54,369.116.522.401.174
673950,2,4,80,2,,,,2,,2,,2,,.,,,2,1,54,369.116.522.401.174
673950,2,5,80,2,,,,2,,2,,2,,.,,,2,1,54,369.116.522.401.174
673970,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,254.691.520.538.502
673970,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,254.691.520.538.502
673970,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,254.691.520.538.502
673970,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,254.691.520.538.502
673970,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,254.691.520.538.502
673971,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,172.738.687.190.992
673972,1,2,80,1,3,6,,2,,2,,,,,9,2,2,1,54,1.913.819.698.575
673974,1,2,80,1,3,8,FORMO PAREJA,2,,2,,,,,9,2,2,1,54,197.020.232.921.405
673975,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,725.969.966.774.416
673976,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,817.711.763.258.812
673976,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,817.711.763.258.812
673978,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,180.917.363.222.434
673978,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,180.917.363.222.434
673978,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,180.917.363.222.434
673979,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,126.613.272.978.146
673980,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,883.756.980.965.484
673980,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,883.756.980.965.484
673981,1,1,80,1,1,3,,2,,2,,,1,,4,1,2,1,54,221.174.563.511.306
673981,1,2,80,1,1,2,,2,,2,,,,,1,2,2,1,54,221.174.563.511.306
673981,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673981,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673981,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673982,1,1,80,1,1,2,,2,,2,,,,,9,2,2,1,54,141.250.415.071.003
673982,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,141.250.415.071.003
673985,1,2,80,1,1,7,,2,,2,,,,,1,2,2,1,54,858.908.815.853.984
673986,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,54,221.174.563.511.306
673986,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673986,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673986,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,221.174.563.511.306
673987,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,128.895.455.792.011
673988,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,148.377.395.650.887
673989,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,139.786.652.818.446
673989,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,139.786.652.818.446
673990,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,54,872.920.618.426.234
673990,1,3,80,1,4,2,,2,,2,,,1,,9,1,2,1,54,872.920.618.426.234
673992,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,93.556.792.315.559
673996,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,282.990.295.385.535
673996,1,3,80,1,1,2,,2,,2,,,,,9,2,2,1,54,282.990.295.385.535
673997,1,1,80,1,4,8,CAMBIO DE RESIDENCIA,2,,2,,,,,9,2,2,1,54,282.990.295.385.535
673997,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,282.990.295.385.535
673998,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,92.607.577.800.485
673999,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,869.119.358.439.912
673999,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,869.119.358.439.912
673999,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,869.119.358.439.912
674001,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,231.229.068.596.305
674002,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,143.961.153.629.794
674002,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,143.961.153.629.794
674002,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,143.961.153.629.794
674002,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,143.961.153.629.794
674003,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,143.961.153.629.794
674003,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,143.961.153.629.794
674003,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,143.961.153.629.794
674004,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,173.995.488.493.346
674004,2,2,80,2,,,,2,,2,,2,,.,,,2,1,54,173.995.488.493.346
674005,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,208.733.670.962.112
674007,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,126.816.413.475.385
674008,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,251.208.898.374.858
674008,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,251.208.898.374.858
674009,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,699.721.913.888.538
674009,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,699.721.913.888.538
674010,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,157.660.812.732.274
674010,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,157.660.812.732.274
674010,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,157.660.812.732.274
674011,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,196.296.101.798.271
674011,1,6,80,1,3,3,,2,,2,,,,,4,2,2,1,54,196.296.101.798.271
674012,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,164.712.071.411.958
674013,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,117.291.255.184.252
674013,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,117.291.255.184.252
674014,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,54,148.377.395.650.887
674015,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,54,169.820.987.681.998
674017,1,2,80,1,4,8,PORQUE SE CASO,2,,2,,,,,9,2,2,1,54,138.529.851.516.092
674018,1,2,80,1,4,3,,2,,2,,,,,9,2,2,1,54,16.748.378.797.753
674018,1,7,80,1,1,5,,2,,2,,,1,,1,1,2,1,54,16.748.378.797.753
674018,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,16.748.378.797.753
674019,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,254.691.520.538.502
674019,1,3,80,1,1,2,,2,,2,,,,,1,2,2,1,54,254.691.520.538.502
674021,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,760.781.177.101.453
674021,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,54,760.781.177.101.453
674025,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,432.549.207.158.206
674025,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,432.549.207.158.206
674026,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,727.596.357.686.589
674026,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,727.596.357.686.589
674026,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,727.596.357.686.589
674027,1,2,80,1,4,5,,2,,2,,,,,9,2,2,1,54,444.758.388.722.377
674038,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,75.610.454.452.759
674041,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,250.277.419.927.639
674041,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,250.277.419.927.639
674041,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,250.277.419.927.639
674042,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,54,132.782.351.019.239
674044,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,15.376.531.810.029
674044,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,54,15.376.531.810.029
674047,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,236.292.961.245.423
674047,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,236.292.961.245.423
674048,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,636.728.801.346.254
674048,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,636.728.801.346.254
674048,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,636.728.801.346.254
674048,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,636.728.801.346.254
674049,1,2,80,2,,,,2,,2,,1,3,,9,,2,1,54,17.861.672.621.371
674049,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,17.861.672.621.371
674052,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,193.368.190.919.274
674053,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,149.311.811.109.578
674055,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,75.610.454.452.759
674055,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,75.610.454.452.759
674056,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,135.230.417.219.832
674059,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,54,825.406.741.010.651
674060,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,102.897.205.769.897
674062,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,218.911.151.001.302
674063,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,23.052.744.103.769
674064,1,4,80,1,3,2,,2,,2,,,,,9,2,2,1,54,282.990.295.385.535
674065,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,96.782.078.611.833
674066,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,201.938.393.777.228
674066,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,201.938.393.777.228
674066,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,201.938.393.777.228
