Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4075496;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;06;66;350,216001510122
4075497;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;4; ;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;237,730001734062
4075498;1;4;3;1;1;1;1;1;3;1; ; ;85000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;219,8599944371
4075499;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;06;66;318,523045104792
4075500;1;5;4;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;2;1;5; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;310,316725144061
4075501;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;259,559655744909
4075502;1;1;1;1;1;1;1;6; ;3; ; ; ; ;180000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;06;66;256,371510997824
4075503;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;1;4; ;7;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;480,817669762798
4075504;1;6;5;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;2;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2; ;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;206,857096887891
4075505;1;4;1;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;303,293756253973
4075506;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;361,623265673729
4075507;1;4;3;1;1;1;1;1;3;3; ; ; ; ;340000;2;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;211,254639980248
4075508;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;1;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;06;66;264,179272943399
4075509;1;6;3;1;1;1;1;1;3;4; ; ; ;450000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;4; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;194,606211931186
4075510;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;66;06;66;271,600799848643
4075511;1;1;1;1;1;1;1;6; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;4;1;2;2;1;1;2;1;1;01;66;06;66;271,600799848643
4075512;1;1;1;1;1;1;1;6; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;66;06;66;255,536166790253
4075513;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;66;06;66;271,600799848643
4075514;1;1;1;1;2;1;1;2;4;3; ; ; ; ;120000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;66;06;66;318,523045104792
4075515;1;2;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;2;1;2;01;66;06;66;309,91769064794
4075516;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;236,472053796431
4075517;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;266,383205197128
4075518;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;66;06;66;255,536166790253
4075519;1;1;1;1;1;1;1;2;4;3; ; ; ; ;230000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;66;06;66;271,600799848643
4075520;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;285,308575699884
4075521;1;5;3;1;1;1;1;1;3;1; ; ;280000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;2;1;3; ;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;06;66;217,656062183371
4075522;1;2;2;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4; ;8;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;66;06;66;242,218704663966
4075523;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;419,952775093484
4075524;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;368,247200067696
4075525;1;1;1;1;1;1;1;2;4;3; ; ; ; ;230000;2;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;66;06;66;428,217922791827
4075526;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;4; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;06;66;172,140156669673
4075527;1;6;4;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;181,580855334097
4075528;1;3;1;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;235,089283287919
4075529;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;66;06;66;288,696335505221
4075530;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2; ;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;242,548561889457
4075531;1;6;5;1;1;1;1;1;3;1; ; ;85000000;350000; ;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;2;2;2;1;5; ;7;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;415,629352387151
4075532;1;3;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;354,659124521252
4075533;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;1;1;2;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;06;66;258,176885236397
4075534;1;3;2;1;1;1;1;1;3;1; ; ;40000000;250000; ;2;1;2;1;1;2;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;06;66;162,913255525857
4075535;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;06;68;395,791863136477
4075536;1;4;2;1;1;1;1;1;3;2; ;1065000;98;750000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;06;68;475,401305303686
4075537;1;3;2;1;1;1;1;1;3;1; ; ;98;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2; ;2;1;1;1;2;1;4;1;2;1;1;1;3;1;1;01;68;06;68;387,676100356788
4075538;1;4;3;1;1;1;1;1;3;2; ;1200000;180000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;06;68;384,453248808827
4075539;1;4;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;06;68;548,7179822566
4075540;1;4;3;1;1;1;1;1;3;3; ; ; ; ;740000;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;06;68;457,173629429887
4075541;1;5;4;1;1;1;1;1;3;1; ; ;200000000;1400000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;2;1;3; ;5;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;06;68;448,969431518124
4075542;1;4;1;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;06;68;529,326159423004
4075543;1;5;4;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;1;2;1;3; ;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;06;68;497,636615697928
4075544;1;4;3;1;1;1;1;3;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;1;2;1;2; ;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;06;68;475,401305303686
4075545;1;4;3;1;1;1;1;1;3;1; ; ;300000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;06;68;480,517479598531
4075546;1;4;3;1;1;1;1;1;3;4; ; ; ;650000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;06;68;409,627485437059
4075547;1;2;1;1;1;1;1;1;3;1; ; ;98;98; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;68;06;68;422,067635997842
4075548;1;1;1;1;1;1;9;1;4;1; ; ;98;570000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;0;2;1;1;3;2; ;01;68;06;68;436,846034217992
4075549;1;3;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;06;68;566,349361798545
4075550;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;68;06;68;457,173629429887
4075551;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;68;06;68;339,519267596643
4075566;1;5;1;1;1;1;1;1;3;1; ; ;90000000;450000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1; ;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;73;06;73;258,63322953138
4075567;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;1;1;1;2;1;2;01;73;06;73;361,161203359418
4075568;1;5;2;1;1;1;1;1;3;1; ; ;320000000;1000000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;4;1;1;1;3;1;1;01;73;06;73;158,312712991849
4075569;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1; ;3;1;1;1;1;1;4;1;1;1;1;1;3;1;2;01;73;06;73;279,291902345631
4075570;1;4;3;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1; ;4;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;73;06;73;906,586014765333
4075571;1;4;3;1;1;1;1;1;3;1; ; ;130000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;06;73;240,468071325938
4075572;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;06;73;272,04665503505
4075573;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2; ;2;1;1;1;1;1;4;1;3;1;1;1;3;1;1;01;73;06;73;161,393031631733
4075574;1;4;3;1;1;1;1;1;3;1; ; ;145000000;650000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;06;73;309,294830237768
4075575;1;1;1;1;1;1;1;6; ;4; ; ; ;90000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;4;2;2; ;2;1;1;3;1;1;01;73;06;73;302,236418257598
4075576;1;4;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;73;06;73;161,393031631733
4075577;1;1;1;1;2;1;1;6; ;3; ; ; ; ;90000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;4;4;2;1;1;2;1;1;3;1;1;01;73;06;73;300,778213169343
4075578;1;4;2;1;1;1;1;1;3;3; ; ; ; ;430000;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;06;73;266,119310820346
4075579;1;4;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;06;73;272,04665503505
4075580;1;5;2;1;1;1;1;1;3;3; ; ; ; ;675000;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;752,039805302186
4075581;1;3;2;1;1;1;1;1;3;1; ; ;180000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;934,906635615995
4075582;1;5;2;1;1;1;1;1;3;4; ; ; ;480000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;743,236184116825
4075583;1;3;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;733,54639227521
4075584;1;5;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;735,724555377037
4075585;1;6;3;1;1;1;1;1;3;1; ; ;200000000;750000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;2;1;2;1;2; ;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;543,167933221613
4075586;1;4;1;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;928,281177532462
4075587;1;6;3;1;1;1;1;1;4;1; ; ;98;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;3; ;3;2; ;1;2;1;4;1;5;2;1;1;3;1;1;01;76;06;76;918,591385690847
4075588;1;4;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;783,757706605205
4075589;1;4;3;1;1;1;1;1;3;2; ;658000;67000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;06;76;726,034763535422
4075590;1;3;2;1;1;1;1;1;3;1; ; ;110000000;450000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;06;76;971,929678364932
4075591;1;5;1;1;1;1;1;1;3;1; ; ;100000000;650000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;928,281177532462
4075592;1;5;4;1;1;1;1;1;3;4; ; ; ;550000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;4; ;5;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;865,111901632411
4075594;1;4;2;1;1;1;1;1;3;1; ; ;110000000;650000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;928,281177532462
4075595;1;4;1;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;783,757706605205
4075596;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;767,442456680056
4075597;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;06;76;1215,36996334566
4075598;1;4;1;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;06;76;928,281177532462
4075599;1;6;1;1;1;1;1;1;3;3; ; ; ; ;830000;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;06;76;944,596427457611
4075600;1;4;2;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;06;76;752,039805302186
4075601;1;2;1;1;1;1;1;3;4;3; ; ; ; ;520000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;2;1;1;3;1;2;01;76;06;76;1141,91439421083
4075602;1;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;4; ;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;76;06;76;899,146457725407
4075603;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;3;1;2;1;1;1;3;1;1;01;76;06;76;899,146457725407
4075604;1;2;1;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;06;76;928,281177532462
4075605;1;3;1;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;06;76;752,039805302186
4075605;2;1;1;1;1;1;1;6; ;3; ; ; ; ;170000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;2;1;1;4;1;2;1;1;1;3;1;1;01;76;06;76;752,039805302186
4075606;1;3;2;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;06;76;752,039805302186
4075607;1;2;1;1;1;1;1;3;4;1; ; ;98;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;76;06;76;934,906635615995
4075608;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;1;2;1;1;2;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;06;76;1152,27653454775
4075609;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;76;06;76;1022,14099269493
4075610;1;5;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;06;76;1126,1429411338
4075611;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;06;76;946,154946609171
4075619;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;742,892807170469
4075620;1;5;4;1;1;1;1;1;3;3; ; ; ; ;800000;1;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1046,56415739858
4075621;1;3;2;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;628,215689723398
4075622;1;2;1;1;1;1;1;6; ;3; ; ; ; ;1000000;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1;2;2;1;1; ;1;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;05;06;05;576,062909768791
