DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4554370;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;42;500000;2;1;02;17;1095,32458793482
4554371;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;707,385070399633
4554371;1;4;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;781242;2;1;02;17;707,385070399633
4554371;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;707,385070399633
4554372;1;1;1;80;2;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;17;1354,80305020244
4554372;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1354,80305020244
4554373;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;17;1459,59689159705
4554377;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;17;678,865396168495
4554379;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1095,32458793482
4554380;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;30000; ; ; ;2;1;02;17;708,431458784785
4554380;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;708,431458784785
4554380;1;3;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;17;708,431458784785
4554381;1;1;1;80;2;1;3;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ;1;24;200000;2;1;02;17;1679,98385618561
4554381;1;5;1;80;2;1;2;9;CAMBIO DE CIUDAD;2; ; ;12;POR EMBARAZO;2; ;2; ;2; ;250000;2;1;02;17;1679,98385618561
4554382;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1706,84544906574
4554383;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;2114,91483310123
4554384;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;1480,75067359753
4554385;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;17;878,75125838336
4554385;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;878,75125838336
4554386;1;1;1;80;2;1;1;8; ;2; ; ;5; ;2; ;2; ;1;45;781242;2;1;02;17;1242,42599333039
4554387;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;1242,42599333039
4554388;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1333,64926820196
4554391;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;40;200000;2;1;02;17;1001,1735709287
4554391;1;2;1;80;2;1;1;8; ;2; ; ;7; ;2; ;1;220000;1;50;400000;2;1;02;17;1001,1735709287
4554391;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1001,1735709287
4554392;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;678,865396168495
4554392;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;678,865396168495
4554392;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;678,865396168495
4554392;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;678,865396168495
4554393;1;1;1;80;2;1;1;8; ;2; ; ;4; ;2; ;2; ;2; ;200000;2;1;02;17;925,004788336248
4554393;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;925,004788336248
4554394;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;754,684988737672
4554395;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;2617,84979951222
4554396;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1664,06035327269
4554396;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;15;200000;2;1;02;17;1664,06035327269
4554399;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;1459,59689159705
4554401;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1319,3547512005
4554402;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1435,2571189223
4554403;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1001,1735709287
4554403;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1001,1735709287
4554404;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;17;1571,9739484691
4554404;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1571,9739484691
4554404;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1571,9739484691
4554406;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1966,32391133336
4554406;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1966,32391133336
4554408;1;2;1;80;2;2; ; ; ; ;1;1;8; ;2; ;2; ; ; ; ;2;1;02;17;1116,4783699353
4554409;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;20;100000;2;1;02;17;878,75125838336
4554413;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1404,58189100507
4554414;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1366,80341858379
4554414;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1366,80341858379
4554414;1;6;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1366,80341858379
4554415;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1095,32458793482
4554416;1;2;1;80;2;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1639,97882913766
4554416;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1639,97882913766
4554416;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1639,97882913766
4554416;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1639,97882913766
4554417;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1434,79991091945
4554417;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1434,79991091945
4554421;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;2114,91483310123
4554425;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1829,14987378371
4554426;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1571,9739484691
4554426;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1571,9739484691
4554426;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1571,9739484691
4554427;1;4;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;1241,444975571
4554428;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;1242,42599333039
4554432;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1914,37701358828
4554433;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1354,80305020244
4554433;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1354,80305020244
4554434;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1459,59689159705
4554435;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1228,98729358384
4554435;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1228,98729358384
4554436;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1489,67455079908
4554437;1;2;1;80;2;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;17;1727,99923106622
4554437;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1727,99923106622
4554439;1;2;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;35;300000;2;1;02;17;1605,11971051803
4554440;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1588,35465938487
4554440;1;4;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;50;500000;2;1;02;17;1588,35465938487
4554442;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1116,4783699353
4554443;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;02;17;1999,46967338228
4554444;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1095,32458793482
4554445;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1673,12459118659
4554445;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1673,12459118659
4554446;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;17;1843,44439078517
4554446;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1843,44439078517
4554448;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1333,64926820196
4554451;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;1914,37701358828
4554452;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1448,66855769919
4554454;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1103,2186882784
4554454;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1103,2186882784
4554455;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;2005,63437183069
4554456;1;2;1;80;2;1;1;8; ;1; ;1;12;CAMBIO DE RESIDENCIA;2; ;2; ;1;30;781242;2;1;02;17;1302,11701485017
4554456;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;781242;2;1;02;17;1302,11701485017
4554456;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1302,11701485017
4554456;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1302,11701485017
4554458;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;17;643,787518576081
4554458;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;643,787518576081
4554458;1;3;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;17;643,787518576081
4554459;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;02;17;1309,16807749625
4554459;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1309,16807749625
4554459;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1309,16807749625
4554460;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;17;877,208561100647
4554460;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;877,208561100647
4554461;1;2;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;02;17;1360,66189191171
4554461;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;17;1360,66189191171
4555499;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;40;600000;2;1;02;20;2981,41863370098
4555501;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;2784,93777145125
4555504;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;150000;2;1;02;20;2341,69176316746
4555505;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;1912,07993515762
4555507;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;2420,81326030272
4555508;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;1882,01639940226
4555508;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;1882,01639940226
4555509;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;2160,6876672571
4555510;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;3230,22636103739
4555511;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2337,89620400341
4555511;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2337,89620400341
4555511;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;02;20;2337,89620400341
4555511;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;2337,89620400341
4555512;1;2;1;80;2;1;4;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;02;20;1232,25852117511
4555513;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;1611,08445937041
4555513;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1611,08445937041
4555513;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;1611,08445937041
4555513;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1611,08445937041
4555515;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;2402,08064607262
4555516;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;3082,76565984879
4555517;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;02;20;1894,43032328997
4555518;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;3308,04084473452
4555518;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;3308,04084473452
4555518;1;6;1;80;2;1;1;6; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;02;20;3308,04084473452
4555519;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;1335,58077890524
4555519;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1335,58077890524
4555520;1;4;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;20;3186,74659006558
4555520;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;3186,74659006558
4555536;1;2;1;80;2;1;4;3; ;2; ; ;7; ;2; ;2; ;1;48;500000;2;1;02;20;1834,26545146049
4555537;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;4039,85041703169
4555537;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;4039,85041703169
4555537;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;4039,85041703169
4555539;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;3235,13178955446
4555540;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;20;2402,08064607262
4555541;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2126,24820959377
4555541;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2126,24820959377
4555543;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1590,60094819686
4555590;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1480,51985236468
4555590;1;3;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;02;20;1480,51985236468
4555590;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1480,51985236468
4555590;1;6;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;20;1480,51985236468
4555590;1;9;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1480,51985236468
4555592;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;3790,83173443565
4555592;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;3790,83173443565
4555593;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2137,35512004335
4555593;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2137,35512004335
4555594;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1232,25852117511
4555594;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1232,25852117511
4555595;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;3068,71446306009
4555596;1;1;1;80;2;1;2;6; ;2; ; ;7; ;2; ;2; ;1;40;750000;2;1;02;20;2263,66025819251
4555596;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2263,66025819251
4555596;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2263,66025819251
4555621;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;2210,04676442299
4555621;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2210,04676442299
4555621;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2210,04676442299
4555622;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;1308,76651356161
4555623;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2657,57410681355
4555623;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2657,57410681355
4555623;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2657,57410681355
4555624;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2029,89583169322
4555624;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2029,89583169322
4555625;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;2716,87633556335
4555626;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;780000;2;1;02;20;1616,18526640973
4555627;1;2;1;80;2;1;2;8; ;1; ;2;1; ;2; ;2; ; ; ; ;2;1;02;20;2223,1065447904
4555627;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2223,1065447904
4555628;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2573,82267284741
4555631;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;1500000;2;1;02;20;1308,76651356161
4555631;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;20;1308,76651356161
4555632;1;1;1;80;2;1;1;8; ;2; ; ;12;ESPERANDO EPOCA DE COSECHA;2; ;1;98; ; ; ;2;1;02;20;1314,99207964188
4555632;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;1314,99207964188
4555634;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;20;2196,45668556392
4555634;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;20;2196,45668556392
4555690;1;1;1;80;2;1;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;25;3766,14645846173
4555690;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;25;3766,14645846173
4555691;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;25;7237,32677506963
4555694;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;02;25;3766,14645846173
4555695;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;25;3766,14645846173
4555695;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;25;3766,14645846173
4555715;1;1;1;80;2;1;4;1; ;1; ;1;9; ;2; ;2; ;1;24;781242;2;1;02;25;7235,04700547683
4555715;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;25;7235,04700547683
4555715;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;25;7235,04700547683
4555715;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;7235,04700547683
4555715;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;7235,04700547683
4555715;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;7235,04700547683
4555742;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;25;3160,64018203366
4555742;1;4;1;80;2;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;25;3160,64018203366
4555742;1;5;1;80;2;1;2;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;02;25;3160,64018203366
4555743;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;02;25;9642,92738808612
4555743;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;9642,92738808612
4555744;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;02;25;7957,66864518946
4555744;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;7957,66864518946
4555746;1;4;1;80;2;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;25;2536,40286257675
4555770;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1533,64289765476
4555772;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;41;697,054429599885
4555772;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;697,054429599885
4555775;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;879,853119995543
4555775;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;879,853119995543
4555775;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;879,853119995543
4555778;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;1266,5533509395
4555778;1;2;1;80;2;1;1;3; ;1; ;1;9; ;2; ;2; ;1;24;600000;2;1;02;41;1266,5533509395
4555778;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;2; ;98; ;1;02;41;1266,5533509395
4555779;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1142,99498507389
4555780;1;2;1;80;2;1;1;8; ;2; ; ;6; ;2; ;2; ;1;40;780000;2;1;02;41;1154,25051232289
4555780;1;3;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;02;41;1154,25051232289
4555781;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;632,480849900386
4555781;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;02;41;632,480849900386
4555782;1;1;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ;2; ;99;2;1;02;41;1015,61967444941
4555793;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1013,5824869693
4555793;1;2;1;80;2;1;1;8; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;02;41;1013,5824869693
4555793;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1013,5824869693
4555795;1;1;1;80;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;41;650,443637938628
4555795;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;650,443637938628
4555796;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;41;1487,95082621775
4555799;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;1889,47799661924
4555799;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;41;1889,47799661924
4555800;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;41;689,648917911775
4555800;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;689,648917911775
4555802;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;41;472,36949915481
