DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;FT;DPTO;fex_c_2011
806622;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;136.724.613.012.243
806622;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;136.724.613.012.243
806622;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;136.724.613.012.243
806623;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;12.642.839.300.024
806623;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;23;1;23;12.642.839.300.024
806623;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;12.642.839.300.024
806623;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;12.642.839.300.024
806623;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;12.642.839.300.024
806624;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;23;1;23;9.071.500.170.698
806624;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;9.071.500.170.698
806624;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;23;1;23;9.071.500.170.698
806624;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;9.071.500.170.698
806624;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;9.071.500.170.698
806624;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;9.071.500.170.698
806625;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;166.803.690.020.934
806625;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;23;1;23;166.803.690.020.934
806626;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;173.969.286.216.421
806627;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;150.106.059.269.459
806627;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;18;;;;;;;23;1;23;150.106.059.269.459
806627;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;150.106.059.269.459
806628;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.560.146.389.618
806628;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;23;1;23;134.560.146.389.618
806628;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.560.146.389.618
806628;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.560.146.389.618
806628;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.560.146.389.618
806629;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;176.521.285.254.662
806629;1;2;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;14;;;;23;1;23;176.521.285.254.662
806630;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806630;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;23;1;23;125.057.115.563.563
806630;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806630;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806631;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.392.737.991.174
806632;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;23;1;23;134.392.737.991.174
806634;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;137.708.922.485.432
806634;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;137.708.922.485.432
806635;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;103.130.290.770.305
806635;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;103.130.290.770.305
806635;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;103.130.290.770.305
806636;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806636;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;42;;;5;;;;;;23;1;23;619.586.268.181.638
806636;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806636;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806636;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806636;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806637;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;148.387.115.303.554
806637;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;148.387.115.303.554
806637;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;148.387.115.303.554
806637;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;148.387.115.303.554
806637;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;148.387.115.303.554
806638;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;23;1;23;688.034.354.128.951
806639;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;114.335.414.460.497
806639;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;114.335.414.460.497
806639;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;114.335.414.460.497
806639;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;23;1;23;114.335.414.460.497
806640;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;138.900.935.579.267
806640;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;20;;;;;;;23;1;23;138.900.935.579.267
806641;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806641;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;23;1;23;125.057.115.563.563
806641;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;23;1;23;125.057.115.563.563
806641;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806642;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;128.373.300.057.821
806642;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;128.373.300.057.821
806642;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;23;1;23;128.373.300.057.821
806642;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;128.373.300.057.821
806642;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;128.373.300.057.821
806643;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;102.157.837.241.514
806643;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;23;1;23;102.157.837.241.514
806643;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;102.157.837.241.514
806644;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;12.872.096.658.705
806644;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;24;;;;;;;23;1;23;12.872.096.658.705
806646;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;161.416.886.896.545
806646;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;10;;;;;;;23;1;23;161.416.886.896.545
806646;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;161.416.886.896.545
806646;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;161.416.886.896.545
806647;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;149.063.107.247.933
806647;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;23;1;23;149.063.107.247.933
806647;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;149.063.107.247.933
806648;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.894.564.321.868
806648;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.894.564.321.868
806648;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.894.564.321.868
806648;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.894.564.321.868
806648;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.894.564.321.868
806650;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;23;1;23;74.463.350.872.621
806650;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;74.463.350.872.621
806650;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;23;1;23;74.463.350.872.621
806651;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;167.955.407.892.567
806651;1;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;20;;;;;;;23;1;23;167.955.407.892.567
806651;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;167.955.407.892.567
806652;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;124.200.913.054.559
806652;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;124.200.913.054.559
806652;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;124.200.913.054.559
806652;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;18;;;;;;;23;1;23;124.200.913.054.559
806653;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.134.665.298.557
806653;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;23;1;23;134.134.665.298.557
806653;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.134.665.298.557
806653;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.134.665.298.557
806653;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;25;;;;;;;23;1;23;134.134.665.298.557
806655;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;147.762.328.303.992
806655;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;18;;;;;;;23;1;23;147.762.328.303.992
806656;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;23;1;23;619.586.268.181.638
806656;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;619.586.268.181.638
806656;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;23;1;23;619.586.268.181.638
806657;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.380.882.046.776
806657;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;134.380.882.046.776
806657;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;23;1;23;134.380.882.046.776
806657;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;18;;;;;;;23;1;23;134.380.882.046.776
806658;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;119.397.200.103.837
806658;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;23;1;23;119.397.200.103.837
806659;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;1.267.592.084.277
806659;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;1.267.592.084.277
806659;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;1.267.592.084.277
806659;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;5;;;;;;;23;1;23;1.267.592.084.277
806660;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;2;;;;;4;;;;23;1;23;170.589.094.611.165
806660;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;23;1;23;170.589.094.611.165
806660;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;170.589.094.611.165
806660;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;170.589.094.611.165
806660;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;170.589.094.611.165
806660;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;170.589.094.611.165
806660;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;170.589.094.611.165
806661;1;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;5;;;;;;;;23;1;23;110.486.002.759.268
806661;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;110.486.002.759.268
806661;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;110.486.002.759.268
806661;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;110.486.002.759.268
806661;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;110.486.002.759.268
806661;1;8;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;18;;;;;;;23;1;23;110.486.002.759.268
806663;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;138.044.733.070.263
806663;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;24;;;;;;;23;1;23;138.044.733.070.263
806664;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;141.754.746.315.037
806664;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;141.754.746.315.037
806664;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;23;1;23;141.754.746.315.037
806665;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;142.512.635.436.154
806665;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;142.512.635.436.154
806665;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;12;;;;;10;;;;23;1;23;142.512.635.436.154
806665;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;142.512.635.436.154
806666;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;146.442.208.245.972
806666;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;146.442.208.245.972
806666;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;146.442.208.245.972
806666;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;146.442.208.245.972
806666;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;146.442.208.245.972
806667;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;20;;;;;;;23;1;23;12.487.785.122.072
806667;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;12.487.785.122.072
806667;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;10;;;;;;;23;1;23;12.487.785.122.072
806668;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;12;;;;23;1;23;619.586.268.181.638
806668;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;23;1;23;619.586.268.181.638
806668;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806668;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806668;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;619.586.268.181.638
806669;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;23;1;23;121.740.931.069.304
806669;1;2;1;90;;1;;2;2;2;2;2;2;2;2;2;16;;;;;;;;;;;23;1;23;121.740.931.069.304
806669;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;121.740.931.069.304
806671;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;23;1;23;144.666.967.075.723
806671;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;144.666.967.075.723
806671;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;144.666.967.075.723
806671;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;144.666.967.075.723
806671;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;144.666.967.075.723
806672;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;723.188.046.154.547
806672;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;35;;;12;;;;;;23;1;23;723.188.046.154.547
806672;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;723.188.046.154.547
806673;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;220.313.432.544.622
806673;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;18;;;;;;;23;1;23;220.313.432.544.622
806673;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;220.313.432.544.622
806673;2;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;220.313.432.544.622
806673;2;2;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;220.313.432.544.622
806673;2;3;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;220.313.432.544.622
806674;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;168.297.514.812.297
806674;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;23;1;23;168.297.514.812.297
806675;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806675;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;125.057.115.563.563
806675;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;125.057.115.563.563
806675;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;125.057.115.563.563
806676;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;23;1;23;102.157.837.241.514
806676;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;23;1;23;102.157.837.241.514
806676;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;102.157.837.241.514
806677;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;23;1;23;118.855.467.992.988
806677;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;118.855.467.992.988
806678;1;1;1;90;;2;;2;2;2;1;2;2;2;2;2;;;;;;49;;;;;;23;1;23;117.897.815.702.975
806678;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;117.897.815.702.975
806678;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;117.897.815.702.975
806678;1;4;1;90;;2;;1;2;2;1;2;2;2;2;2;;;28;;;35;;;;;;23;1;23;117.897.815.702.975
806679;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;129.102.939.393.167
806679;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;129.102.939.393.167
806679;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;129.102.939.393.167
806679;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;129.102.939.393.167
806679;1;6;1;90;;1;;2;1;1;2;2;2;2;2;2;2;;;6;2;;;;;;;23;1;23;129.102.939.393.167
806680;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;113.609.177.679.926
806680;1;2;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;15;;;;23;1;23;113.609.177.679.926
806680;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;23;1;23;113.609.177.679.926
806681;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;23;1;23;128.253.033.219.063
806681;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;23;1;23;128.253.033.219.063
806681;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;23;1;23;128.253.033.219.063
806681;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;128.253.033.219.063
806682;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;35;;;;;;;23;1;23;131.279.261.960.191
806682;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;131.279.261.960.191
806683;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;998.141.062.760.464
806683;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;998.141.062.760.464
806684;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;747.470.102.908.523
806684;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;23;1;23;747.470.102.908.523
806684;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;747.470.102.908.523
806684;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;747.470.102.908.523
806684;2;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;747.470.102.908.523
806684;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;23;1;23;747.470.102.908.523
806684;2;3;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;747.470.102.908.523
806685;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;23;1;23;119.397.200.103.837
806685;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;119.397.200.103.837
806686;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;28;;;;;;;23;1;23;104.617.819.226.769
806686;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;42;;;;;;;23;1;23;104.617.819.226.769
806686;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;104.617.819.226.769
806686;1;4;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;25;;;;;;;23;1;23;104.617.819.226.769
806688;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;149.874.643.760.017
806688;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;149.874.643.760.017
806688;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;23;1;23;149.874.643.760.017
806688;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;23;1;23;149.874.643.760.017
806688;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;149.874.643.760.017
806688;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;28;;;;;;;23;1;23;149.874.643.760.017
806689;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;114.581.631.208.716
806689;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;23;1;23;114.581.631.208.716
806689;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;114.581.631.208.716
806690;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;112.237.900.243.249
806690;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;112.237.900.243.249
806691;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;122.713.384.598.095
806691;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;122.713.384.598.095
806691;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;122.713.384.598.095
806692;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;23;1;23;108.921.715.748.991
806693;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;137.708.922.485.432
806693;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;23;1;23;137.708.922.485.432
806695;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;23;1;23;67.177.487.838.376
806695;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;23;1;23;67.177.487.838.376
