DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;FT;DPTO;fex_c_2011
803484;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;62.176.468.709.116;5;622.184.746.721.532
803484;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;62.176.468.709.116;5;622.184.746.721.532
803485;1;1;1;95;1;;2;1;;500000;;2;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803485;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803485;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803485;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803485;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803485;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.077.315.037.405;5;686.598.958.254.755
803487;1;1;1;95;2;;;;;;;;1;2;;1;;;82000;;;;2;2;2;;2;5;724.211.468.453.919;5;723.523.902.927.996
803487;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;724.211.468.453.919;5;723.523.902.927.996
803487;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;724.211.468.453.919;5;723.523.902.927.996
803488;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;670.907.776.763.583;5;670.258.092.444.028
803488;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;670.907.776.763.583;5;670.258.092.444.028
803489;1;1;1;95;2;;;;;;;;1;1;;2;;;;;5000000;;2;2;2;;2;5;674.007.885.388.039;5;671.237.157.051.762
803489;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;674.007.885.388.039;5;671.237.157.051.762
803489;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;674.007.885.388.039;5;671.237.157.051.762
803489;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;674.007.885.388.039;5;671.237.157.051.762
803490;1;1;1;95;2;;;;;;;;1;2;;1;;;56000;;;;2;2;2;;2;5;698.319.160.950.462;5;69.930.748.547.389
803490;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;698.319.160.950.462;5;69.930.748.547.389
803490;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;698.319.160.950.462;5;69.930.748.547.389
803490;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;698.319.160.950.462;5;69.930.748.547.389
803490;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;698.319.160.950.462;5;69.930.748.547.389
803491;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;826.138.943.493.598;5;825.938.468.288.184
803492;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;5;465.902.256.335.666;5;465.183.776.866.582
803492;1;2;1;95;1;;2;1;;400000;;2;2;;;;;;;;;;;;;;;5;465.902.256.335.666;5;465.183.776.866.582
803492;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;465.902.256.335.666;5;465.183.776.866.582
803492;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;465.902.256.335.666;5;465.183.776.866.582
803493;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;995.866.528.507.626;5;995.346.005.640.463
803493;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;995.866.528.507.626;5;995.346.005.640.463
803493;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;995.866.528.507.626;5;995.346.005.640.463
803493;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;995.866.528.507.626;5;995.346.005.640.463
803494;1;1;1;95;2;;;;;;;;1;2;;1;;;56000;;;;2;2;2;;2;5;254.882.015.210.292;5;255.110.851.858.153
803494;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;254.882.015.210.292;5;255.110.851.858.153
803495;1;1;1;95;2;;;;;;;;1;1;;2;;;;;1800000;;2;2;2;;2;5;686.909.401.832.527;5;686.985.994.312.305
803495;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.909.401.832.527;5;686.985.994.312.305
803495;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;686.909.401.832.527;5;686.985.994.312.305
803496;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;613.806.085.163.334;5;614.704.906.086.109
803497;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;131.168.256.728.744;5;131.154.619.115.586
803497;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;131.168.256.728.744;5;131.154.619.115.586
803497;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;131.168.256.728.744;5;131.154.619.115.586
803498;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;158.257.254.970.651;5;158.402.317.588.211
803499;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;5;152.142.121.957.435;5;152.115.078.760.944
803499;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.142.121.957.435;5;152.115.078.760.944
803499;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.142.121.957.435;5;152.115.078.760.944
803500;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;140.395.178.990.478;5;140.294.198.235.681
803500;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;140.395.178.990.478;5;140.294.198.235.681
803501;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;741.700.506.354.478;5;741.472.041.814.418
803501;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;741.700.506.354.478;5;741.472.041.814.418
803502;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;148.397.936.233.852;5;148.598.861.023.545
803502;1;2;1;95;2;;;;;;;;1;2;;2;1000000;;;;;;2;2;1;;2;5;148.397.936.233.852;5;148.598.861.023.545
803503;1;1;1;95;2;;;;;;;;1;2;;2;2400000;;;;;;2;2;1;;2;5;254.383.586.288.145;5;25.352.957.216.845
803503;1;2;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;5;254.383.586.288.145;5;25.352.957.216.845
803504;1;1;1;95;1;;1;2;;;325000;2;2;;;;;;;;;;;;;;;5;275.693.598.416.069;5;276.105.280.740.454
803504;1;2;1;95;2;;;;;;;;1;2;;1;;;56000;;;;2;2;2;;2;5;275.693.598.416.069;5;276.105.280.740.454
803505;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;868.616.820.800.339;5;869.472.858.184.145
803505;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;868.616.820.800.339;5;869.472.858.184.145
803505;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;868.616.820.800.339;5;869.472.858.184.145
803506;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803506;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803507;1;1;1;95;2;;;;;;;;1;2;;1;;;240000;;;;2;2;2;;2;5;746.158.176.795.821;5;746.799.727.729.777
803507;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;746.158.176.795.821;5;746.799.727.729.777
803508;1;1;1;95;2;;;;;;;;1;2;;1;;;90000;;;;2;2;2;;2;5;799.244.876.781.081;5;799.491.428.576.476
803508;1;2;1;95;2;;;;;;;;1;2;;1;;;170000;;;;2;2;2;;2;5;799.244.876.781.081;5;799.491.428.576.476
803508;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;799.244.876.781.081;5;799.491.428.576.476
803509;1;1;1;95;2;;;;;;;;1;2;;1;;;100000;;;;2;2;2;;2;5;694.375.550.637.626;5;694.689.130.349.688
803509;1;2;1;95;2;;;;;;;;1;2;;1;;;1980000;;;;2;2;2;;2;5;694.375.550.637.626;5;694.689.130.349.688
803509;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;694.375.550.637.626;5;694.689.130.349.688
803510;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;814.311.369.900.943;5;813.976.425.442.574
803510;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;814.311.369.900.943;5;813.976.425.442.574
803512;1;1;1;95;2;;;;;;;;1;2;;1;;;500000;;;;2;2;2;;2;5;72.159.834.962.538;5;724.884.129.772.896
803512;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;72.159.834.962.538;5;724.884.129.772.896
803512;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;72.159.834.962.538;5;724.884.129.772.896
803512;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;5;72.159.834.962.538;5;724.884.129.772.896
803512;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;500000;1;5;72.159.834.962.538;5;724.884.129.772.896
803512;1;7;1;95;2;;;;;;;;1;2;;1;;;950000;;;;2;2;2;;2;5;72.159.834.962.538;5;724.884.129.772.896
803513;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;787.045.596.116.988;5;787.258.011.662.964
803514;1;1;1;95;2;;;;;;;;1;2;;1;;;240000;;;;2;2;2;;2;5;78.599.651.761.679;5;786.296.865.968.145
803514;1;2;1;95;2;;;;;;;;1;2;;1;;;65000;;;;2;2;2;;2;5;78.599.651.761.679;5;786.296.865.968.145
803514;1;3;1;95;2;;;;;;;;1;2;;1;;;50000;;;;2;2;2;;2;5;78.599.651.761.679;5;786.296.865.968.145
803514;1;4;1;95;2;;;;;;;;1;2;;1;;;180000;;;;2;2;2;;2;5;78.599.651.761.679;5;786.296.865.968.145
803515;1;1;1;95;1;;2;1;;461500;;2;1;2;;2;;;;;;24000000;2;1;2;;2;5;648.672.203.262.053;5;648.205.180.694.435
803516;1;1;1;95;2;;;;;;;;1;2;;1;;;220000;;;;2;2;2;;2;5;848.387.966.453.504;5;847.564.774.298.973
803516;1;2;1;95;2;;;;;;;;1;2;;1;;;80000;;;;2;2;2;;2;5;848.387.966.453.504;5;847.564.774.298.973
803517;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;163.324.391.395.848;5;163.008.712.859.676
803517;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;163.324.391.395.848;5;163.008.712.859.676
803517;1;3;1;95;2;;;;;;;;1;2;;1;;;60000;;;;2;2;2;;2;5;163.324.391.395.848;5;163.008.712.859.676
803517;1;4;1;95;2;;;;;;;;1;2;;1;;;120000;;;;2;2;2;;2;5;163.324.391.395.848;5;163.008.712.859.676
803518;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;60000;2;1;2;;2;5;833.321.473.333.642;5;833.079.777.432.875
803518;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;833.321.473.333.642;5;833.079.777.432.875
803518;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;833.321.473.333.642;5;833.079.777.432.875
803519;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;787.045.596.116.988;5;787.258.011.662.964
803520;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;883.683.313.920.201;5;883.957.855.050.243
803520;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;883.683.313.920.201;5;883.957.855.050.243
803521;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;671.350.455.589.938;5;672.724.292.848.168
803521;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;671.350.455.589.938;5;672.724.292.848.168
803522;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803522;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803523;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;162.802.860.295.502;5;162.768.240.857.737
803523;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;162.802.860.295.502;5;162.768.240.857.737
803523;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;162.802.860.295.502;5;162.768.240.857.737
803523;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;162.802.860.295.502;5;162.768.240.857.737
803524;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.663.653.057.781;5;152.355.550.762.882
803524;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.663.653.057.781;5;152.355.550.762.882
803524;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.663.653.057.781;5;152.355.550.762.882
803525;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;4;1;95;2;;;;;;;;1;2;;1;;;100000;;;;2;2;2;;2;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803525;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;134.070.230.277.222;5;13.381.473.026.945
803527;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;566.973.582.569.209;5;567.698.699.219.419
803527;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;566.973.582.569.209;5;567.698.699.219.419
803527;1;3;1;95;2;;;;;;;;1;2;;1;;;460000;;;;2;2;2;;2;5;566.973.582.569.209;5;567.698.699.219.419
803527;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;566.973.582.569.209;5;567.698.699.219.419
803528;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;763.747.494.656.883;5;764.670.559.957.356
803528;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;763.747.494.656.883;5;764.670.559.957.356
803528;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;763.747.494.656.883;5;764.670.559.957.356
803529;1;1;1;95;1;;1;1;;461500;300000;2;2;;;;;;;;;;;;;;;5;759.520.265.378.992;5;759.490.377.940.462
803529;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;759.520.265.378.992;5;759.490.377.940.462
803529;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;759.520.265.378.992;5;759.490.377.940.462
803530;1;1;1;95;1;;1;1;;1900000;700000;2;2;;;;;;;;;;;;;;;5;749.356.335.553.122;5;749.439.891.055.237
803530;1;2;1;95;2;;;;;;;;1;2;;2;;;;1500000;;;1;2;2;;2;5;749.356.335.553.122;5;749.439.891.055.237
803530;1;3;1;95;2;;;;;;;;1;2;;1;;;70000;;;;2;2;2;;2;5;749.356.335.553.122;5;749.439.891.055.237
803531;1;1;1;95;1;;2;1;;2700000;;2;2;;;;;;;;;;;;;;;5;707.642.993.260.606;5;707.133.513.671.366
803532;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;707.642.993.260.606;5;707.133.513.671.366
803533;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;846.785.922.090.776;5;84.821.153.346.958
803533;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;846.785.922.090.776;5;84.821.153.346.958
803534;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;12000000;2;1;2;;2;5;755.279.586.642.724;5;754.736.801.662.372
803534;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;755.279.586.642.724;5;754.736.801.662.372
803534;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;755.279.586.642.724;5;754.736.801.662.372
803535;1;1;1;95;2;;;;;;;;1;2;;1;;;240000;;;;2;2;2;;2;5;141.243.314.737.731;5;141.244.913.491.299
803535;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;141.243.314.737.731;5;141.244.913.491.299
803536;1;1;1;95;1;;2;1;;461500;;2;1;2;;2;;;;;;200000;2;1;2;;2;5;112.720.500.419.491;5;112.483.632.041.975
803536;1;2;1;95;1;;2;1;;1500000;;2;2;;;;;;;;;;;;;;;5;112.720.500.419.491;5;112.483.632.041.975
803537;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;2400000;1;5;157.409.119.223.398;5;157.451.602.332.593
803539;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;50000000;1;5;145.934.179.620.864;5;146.216.442.220.192
803539;1;2;1;95;2;;;;;;;;1;2;;1;;;1000000;;;3600000;2;1;2;;2;5;145.934.179.620.864;5;146.216.442.220.192
803539;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;145.934.179.620.864;5;146.216.442.220.192
803540;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803540;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;848.387.966.453.504;5;847.564.774.298.973
803542;1;1;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;;;;;5;726.634.013.234.616;5;72.698.704.494.832
803542;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;726.634.013.234.616;5;72.698.704.494.832
803542;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;726.634.013.234.616;5;72.698.704.494.832
803543;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;790.843.596.026.901;5;789.545.387.536.914
803544;1;1;1;95;1;;2;1;;500000;;2;2;;;;;;;;;;;;;;;5;531.836.492.623.191;5;529.896.950.209.282
803544;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;531.836.492.623.191;5;529.896.950.209.282
803544;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;531.836.492.623.191;5;529.896.950.209.282
803544;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;531.836.492.623.191;5;529.896.950.209.282
803549;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;874.166.327.405.844;5;873.062.951.060.439
803549;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;874.166.327.405.844;5;873.062.951.060.439
803549;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;874.166.327.405.844;5;873.062.951.060.439
803549;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;874.166.327.405.844;5;873.062.951.060.439
803549;1;5;1;95;1;;2;1;;465000;;2;2;;;;;;;;;;;;;;;5;874.166.327.405.844;5;873.062.951.060.439
803550;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;883.683.313.920.201;5;883.957.855.050.243
803550;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;883.683.313.920.201;5;883.957.855.050.243
803552;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;748.251.772.169.043;5;747.292.756.948.314
803552;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;748.251.772.169.043;5;747.292.756.948.314
803552;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;748.251.772.169.043;5;747.292.756.948.314
803552;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;748.251.772.169.043;5;747.292.756.948.314
803553;1;1;1;95;1;;2;1;;462000;;2;1;2;;2;;;;;;1200000;2;1;2;;2;5;706.216.573.688.656;5;706.224.567.456.494
803553;1;2;1;95;2;;;;;;;;1;2;;2;;;;2400000;;;1;2;2;;2;5;706.216.573.688.656;5;706.224.567.456.494
803554;1;1;1;95;1;;2;1;;600000;;2;2;;;;;;;;;;;;;;;5;648.672.203.262.053;5;648.205.180.694.435
803555;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;679.309.057.517.764;5;68.020.413.348.359
803555;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;679.309.057.517.764;5;68.020.413.348.359
803555;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;679.309.057.517.764;5;68.020.413.348.359
803555;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;679.309.057.517.764;5;68.020.413.348.359
803556;1;1;1;95;2;;;;;;;;1;2;;2;;;;35000000;;;1;2;2;;2;5;151.815.517.310.528;5;151.404.835.507.264
803556;1;2;1;95;2;;;;;;;;1;2;;2;;;;36000000;;;1;2;2;;2;5;151.815.517.310.528;5;151.404.835.507.264
803556;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;151.815.517.310.528;5;151.404.835.507.264
803557;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;156.046.954.669.676;5;156.077.615.317.235
803557;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;156.046.954.669.676;5;156.077.615.317.235
803558;1;1;1;95;1;;1;2;;;11000000;2;2;;;;;;;;;;;;;;;5;181.097.931.610.751;5;180.623.592.131.378
803558;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;181.097.931.610.751;5;180.623.592.131.378
803558;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;181.097.931.610.751;5;180.623.592.131.378
803561;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;814.311.369.900.943;5;813.976.425.442.574
803561;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;814.311.369.900.943;5;813.976.425.442.574
803563;1;1;1;95;1;;2;1;;600000;;2;2;;;;;;;;;;;;;;;5;706.216.573.688.656;5;706.224.567.456.494
803563;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;706.216.573.688.656;5;706.224.567.456.494
803564;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;817.064.635.805.596;5;81.750.976.470.252
803564;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;817.064.635.805.596;5;81.750.976.470.252
803564;1;3;1;95;2;;;;;;;;1;2;;1;;;80000;;;;2;2;2;;2;5;817.064.635.805.596;5;81.750.976.470.252
803564;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;817.064.635.805.596;5;81.750.976.470.252
803565;1;1;1;95;1;;2;1;;440000;;2;2;;;;;;;;;;;;;;;5;815.792.418.018.473;5;812.538.738.799.606
803565;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;815.792.418.018.473;5;812.538.738.799.606
803565;1;3;1;95;2;;;;;;;;1;2;;1;;;90000;;;;2;2;2;;2;5;815.792.418.018.473;5;812.538.738.799.606
803565;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;1800000;2;1;2;;2;5;815.792.418.018.473;5;812.538.738.799.606
803566;1;1;1;95;1;;2;1;;3485380;;2;2;;;;;;;;;;;;;;;5;770.418.722.402.692;5;770.427.442.883.963
803566;1;2;1;95;2;;;;;;;;1;2;;2;;;;200000;;;1;2;2;;2;5;770.418.722.402.692;5;770.427.442.883.963
803567;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;950.633.222.922.266;5;948.578.548.809.276
803567;1;2;1;95;2;;;;;;;;1;2;;1;;;120000;;;;2;2;2;;2;5;950.633.222.922.266;5;948.578.548.809.276
803567;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;950.633.222.922.266;5;948.578.548.809.276
803568;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;300000;2;1;2;;2;5;906.375.015.706.463;5;908.050.361.465.171
803568;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;906.375.015.706.463;5;908.050.361.465.171
803568;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;906.375.015.706.463;5;908.050.361.465.171
803569;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;648.672.203.262.053;5;648.205.180.694.435
803570;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;169.677.593.290.701;5;169.512.954.859.795
803570;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;169.677.593.290.701;5;169.512.954.859.795
803571;1;1;1;95;2;;;;;;;;1;2;;1;;;70000;;;;2;2;2;;2;5;152.749.498.931.377;5;152.934.111.991.471
803571;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.749.498.931.377;5;152.934.111.991.471
803571;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;152.749.498.931.377;5;152.934.111.991.471
803572;1;1;1;95;1;;2;1;;1300000;;2;2;;;;;;;;;;;;;;;5;140.395.178.990.478;5;140.294.198.235.681
803572;1;2;1;95;1;;2;1;;2200000;;2;2;;;;;;;;;;;;;;;5;140.395.178.990.478;5;140.294.198.235.681
803573;1;1;1;95;1;;1;2;;;350000;2;2;;;;;;;;;;;;;;;5;169.677.593.290.701;5;169.512.954.859.795
803573;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;169.677.593.290.701;5;169.512.954.859.795
803574;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;84.960.671.736.764;5;850.369.506.193.844
803574;1;2;1;95;2;;;;;;;;1;2;;1;;;135000;;;;2;2;2;;2;5;84.960.671.736.764;5;850.369.506.193.844
803575;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;600000;2;1;2;;2;5;129.734.440.652.411;5;129.641.036.138.887
803576;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;926.161.191.226.942;5;927.492.244.946.203
803576;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;926.161.191.226.942;5;927.492.244.946.203
803576;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;926.161.191.226.942;5;927.492.244.946.203
803576;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;926.161.191.226.942;5;927.492.244.946.203
803577;1;1;1;95;1;;1;2;;;450000;2;1;2;;1;;;250000;;;;2;2;2;;2;5;670.907.776.763.583;5;670.258.092.444.028
803577;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;670.907.776.763.583;5;670.258.092.444.028
803578;1;1;1;95;2;;;;;;;;1;2;;1;;;95000;;;;2;2;2;;2;5;792.881.176.692.782;5;789.989.912.188.634
803578;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;792.881.176.692.782;5;789.989.912.188.634
803578;1;3;1;95;2;;;;;;;;1;2;;1;;;120000;;;;2;2;2;;2;5;792.881.176.692.782;5;789.989.912.188.634
803578;1;4;1;95;2;;;;;;;;1;2;;1;;;95000;;;;2;2;2;;2;5;792.881.176.692.782;5;789.989.912.188.634
803578;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;792.881.176.692.782;5;789.989.912.188.634
803578;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;792.881.176.692.782;5;789.989.912.188.634
