DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2762211,1,1,1,95,1,,2,1,,1039000,,2,2,,,,,,,,,,,,,1,8,73,73,254.890.367.016.536
2762211,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,254.890.367.016.536
2762211,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,254.890.367.016.536
2762211,1,4,1,95,2,,,,,,,,1,1,2,,,,915000,,2,2,2,,2,1,8,73,73,254.890.367.016.536
2762211,1,5,1,95,2,,,,,,,,1,1,2,,,,915000,,2,2,2,,2,1,8,73,73,254.890.367.016.536
2762211,1,6,1,95,2,,,,,,,,1,2,2,,,,,960000,2,1,2,,2,1,8,73,73,254.890.367.016.536
2762212,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,218.285.889.559.953
2762212,1,3,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,8,73,73,218.285.889.559.953
2762213,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,8,73,73,192.275.818.846.356
2762213,1,2,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,8,73,73,192.275.818.846.356
2762214,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,191.766.836.560.122
2762214,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,191.766.836.560.122
2762214,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,191.766.836.560.122
2762215,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,73,73,178.006.458.592.382
2762215,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,178.006.458.592.382
2762216,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,259.947.597.232.533
2762216,1,2,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,1,8,73,73,259.947.597.232.533
2762217,1,1,1,95,1,,1,2,,,3600000,2,2,,,,,,,,,,,,,1,8,73,73,186.366.470.167.131
2762218,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,225.465.611.369.282
2762218,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,8,73,73,225.465.611.369.282
2762218,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,225.465.611.369.282
2762219,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,1,8,73,73,206.707.504.293.282
2762219,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,206.707.504.293.282
2762220,1,1,1,95,1,,1,2,,,747000,2,1,2,2,,,,,8000000,2,1,2,,2,1,8,73,73,191.232.884.169.172
2762221,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762221,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762221,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762221,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762221,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762221,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,189.758.890.558.957
2762222,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,19.115.496.664.305
2762222,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,19.115.496.664.305
2762222,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,19.115.496.664.305
2762223,1,1,1,95,2,,,,,,,,1,2,2,,,,,2500000,2,1,2,,2,1,8,73,73,194.549.911.038.426
2762223,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,73,73,194.549.911.038.426
2762224,1,1,1,95,1,,1,2,,,98,2,2,,,,,,,,,,,,,1,8,73,73,255.081.183.230.493
2762224,1,2,1,95,1,,1,2,,,22000000,2,2,,,,,,,,,,,,,1,8,73,73,255.081.183.230.493
2762225,1,1,1,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,1,8,73,73,251.587.585.657.784
2762225,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,251.587.585.657.784
2762225,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,251.587.585.657.784
2762226,1,1,1,95,1,,1,2,,,750000,2,2,,,,,,,,,,,,,1,8,73,73,200.621.584.910.602
2762226,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,200.621.584.910.602
2762226,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,73,73,200.621.584.910.602
2762227,1,1,1,95,1,,2,2,1030000,,,1,2,,,,,,,,,,,,,1,8,73,73,199.416.325.040.467
2762227,1,2,1,95,1,,2,1,,1030000,,2,2,,,,,,,,,,,,,1,8,73,73,199.416.325.040.467
2762228,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,119.158.769.103.744
2762228,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,119.158.769.103.744
2762228,1,3,1,95,2,,,,,,,,1,2,2,,,,,2016000,2,1,2,,2,1,8,41,41,119.158.769.103.744
2762229,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,392.374.143.475.545
2762229,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,392.374.143.475.545
2762230,1,1,1,95,1,,1,2,,,120000,2,2,,,,,,,,,,,,,1,8,41,41,152.257.198.243.976
2762230,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,152.257.198.243.976
2762230,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,152.257.198.243.976
2762230,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,152.257.198.243.976
2762231,1,1,1,95,2,,,,,,,,1,2,2,,,,,2000000,2,1,2,,2,1,8,41,41,376.687.706.880.731
2762232,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,41,41,120.161.117.137.404
2762232,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,8,41,41,120.161.117.137.404
2762233,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,41,41,125.651.383.239.828
2762233,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,41,41,125.651.383.239.828
2762234,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,163.153.708.099.663
2762234,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,163.153.708.099.663
2762234,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,163.153.708.099.663
2762234,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,163.153.708.099.663
2762235,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,169.155.321.236.152
2762235,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,169.155.321.236.152
2762235,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,41,41,169.155.321.236.152
2762236,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,109.258.532.273.754
2762236,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,109.258.532.273.754
2762236,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,109.258.532.273.754
2762236,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,109.258.532.273.754
2762236,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,109.258.532.273.754
2762237,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,150.548.479.660.036
2762237,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,150.548.479.660.036
2762237,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,150.548.479.660.036
2762237,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,150.548.479.660.036
2762238,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,937.508.242.695.258
2762238,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,937.508.242.695.258
2762239,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.426.075.482.684
2762239,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.426.075.482.684
2762239,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.426.075.482.684
2762239,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.426.075.482.684
2762240,1,1,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,1,8,63,63,979.652.683.551.323
2762240,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,979.652.683.551.323
2762242,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,129.563.093.960.311
2762242,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,129.563.093.960.311
2762242,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,129.563.093.960.311
2762242,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,129.563.093.960.311
2762243,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,805.724.545.882.239
2762243,1,2,1,95,2,,,,,,,,1,2,2,,,,,4000000,2,1,2,,2,1,8,63,63,805.724.545.882.239
2762244,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,63,63,136.132.220.356.014
2762246,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,8,63,63,974.165.839.550.116
2762247,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,8,63,63,103.031.562.093.368
2762247,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,103.031.562.093.368
2762247,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,103.031.562.093.368
2762248,1,1,1,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,1,8,63,63,307.448.633.079.741
2762248,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,307.448.633.079.741
2762249,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,384.487.679.722.685
2762249,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,384.487.679.722.685
2762250,1,1,1,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,1,8,63,63,337.392.353.624.602
2762250,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,337.392.353.624.602
2762251,1,1,1,95,2,,,,,,,,1,2,2,12000000,,,,,2,2,1,,2,1,8,63,63,419.601.623.350.332
2762252,1,1,1,95,2,,,,,,,,1,2,2,2400000,,,,,2,2,1,,2,1,8,63,63,292.249.751.865.035
2762267,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,150.974.852.725.354
2762267,1,2,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,8,63,63,150.974.852.725.354
2762268,1,1,1,95,2,,,,,,,,1,1,2,,,,470000,,2,2,2,,2,1,8,63,63,148.560.345.136.357
2762268,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,148.560.345.136.357
2762269,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,130.395.735.931.136
2762269,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,130.395.735.931.136
2762269,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,130.395.735.931.136
2762270,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,848.669.528.881.473
2762270,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,848.669.528.881.473
2762270,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,848.669.528.881.473
2762270,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,848.669.528.881.473
2762271,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,63,63,128.791.298.521.999
2762271,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,128.791.298.521.999
2762271,1,4,1,95,2,,,,,,,,1,2,2,3000000,,,,,2,2,1,,2,1,8,63,63,128.791.298.521.999
2762271,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,128.791.298.521.999
2762271,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,128.791.298.521.999
2762272,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,142.661.409.427.296
2762272,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,142.661.409.427.296
2762273,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,195.553.447.521.722
2762273,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,195.553.447.521.722
2762273,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,195.553.447.521.722
2762273,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,195.553.447.521.722
2762274,1,1,1,95,2,,,,,,,,1,1,2,,,,960000,2400000,2,1,2,,2,1,8,63,63,119.288.090.989.226
2762274,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,119.288.090.989.226
2762275,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.251.282.978.344
2762275,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,122.251.282.978.344
2762275,1,4,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,63,63,122.251.282.978.344
2762276,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,8,63,63,13.437.454.097.989
2762276,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,13.437.454.097.989
2762277,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,198.314.398.737.325
2762277,1,2,1,95,2,,,,,,,,1,1,2,,,,1920000,,2,2,2,,2,1,8,63,63,198.314.398.737.325
2762278,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,148.442.798.860.561
2762278,1,2,1,95,2,,,,,,,,1,2,2,,,,,1440000,2,1,2,,2,1,8,63,63,148.442.798.860.561
2762278,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,148.442.798.860.561
2762278,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,148.442.798.860.561
2762279,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,687.946.189.596.719
2762279,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,687.946.189.596.719
2762279,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,687.946.189.596.719
2762279,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,687.946.189.596.719
2762280,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,139.270.204.849.472
2762280,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,139.270.204.849.472
2762280,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,63,63,139.270.204.849.472
2762281,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,63,63,129.308.247.241.655
2762282,1,1,1,95,2,,,,,,,,1,2,2,,,,,1920000,2,1,2,,2,1,8,63,63,129.308.247.241.655
2762283,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,109.372.438.023.079
2762283,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,109.372.438.023.079
2762283,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,109.372.438.023.079
2762283,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,109.372.438.023.079
2762284,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,103.183.596.826.815
2762284,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,103.183.596.826.815
2762284,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,103.183.596.826.815
2762285,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,847.509.635.472.222
2762286,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,893.712.281.997.659
2762286,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,893.712.281.997.659
2762286,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,893.712.281.997.659
2762286,1,5,1,95,1,,2,2,50000,,,1,2,,,,,,,,,,,,,1,8,19,19,893.712.281.997.659
2762287,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,8,19,19,709.287.118.230.609
2762288,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,8,19,19,830.719.610.836.314
2762288,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,830.719.610.836.314
2762288,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,830.719.610.836.314
2762289,1,1,1,95,1,,1,2,,,98,2,2,,,,,,,,,,,,,1,8,19,19,861.744.414.877.337
2762289,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,861.744.414.877.337
2762290,1,1,1,95,2,,,,,,,,1,2,2,,,,,8400000,2,1,2,,2,1,8,19,19,970.449.968.113.055
2762290,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,970.449.968.113.055
2762291,1,1,1,95,1,,2,1,,300000,,2,2,,,,,,,,,,,,,1,8,19,19,846.437.951.687.412
2762291,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,846.437.951.687.412
2762292,1,1,1,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,1,8,19,19,831.651.042.682.941
2762293,1,1,1,95,1,,1,2,,,98,2,2,,,,,,,,,,,,,1,8,19,19,102.506.879.730.405
2762293,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,102.506.879.730.405
2762293,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,102.506.879.730.405
2762293,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,102.506.879.730.405
2762294,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,815.024.622.438.727
2762294,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,815.024.622.438.727
2762294,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,815.024.622.438.727
2762295,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,815.024.622.438.727
2762295,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,815.024.622.438.727
2762295,1,3,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,1,8,19,19,815.024.622.438.727
2762296,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.831.788.342.379
2762296,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.831.788.342.379
2762296,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.831.788.342.379
2762296,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.831.788.342.379
2762296,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,908.831.788.342.379
2762297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,786.059.788.032.187
2762297,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,786.059.788.032.187
2762297,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,786.059.788.032.187
2762298,1,1,1,95,2,,,,,,,,1,2,2,,,140000,,900000,1,1,2,,2,1,8,19,19,63.123.179.472.759
2762299,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,1,8,19,19,694.144.259.432.378
2762300,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,890.771.382.405.587
2762300,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,890.771.382.405.587
2762300,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,890.771.382.405.587
2762301,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,95.421.279.184.866
2762301,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,95.421.279.184.866
2762303,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,954.339.326.911.386
2762303,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,954.339.326.911.386
2762303,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,954.339.326.911.386
2762303,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,954.339.326.911.386
2762305,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,925.728.669.740.899
2762305,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,925.728.669.740.899
2762305,1,3,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,1,8,70,70,925.728.669.740.899
2762306,1,1,1,95,1,,2,1,,1156000,,2,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762306,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762306,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762306,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762308,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,98.592.964.378.829
2762308,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,98.592.964.378.829
2762309,1,1,1,95,2,,,,,,,,1,2,2,,,,,3800000,2,1,2,,2,1,8,70,70,111.617.172.756.903
2762309,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,111.617.172.756.903
2762309,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,111.617.172.756.903
2762310,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,103.032.893.083.666
2762310,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,103.032.893.083.666
2762310,1,3,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,8,70,70,103.032.893.083.666
2762310,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,103.032.893.083.666
2762311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,104.832.936.316.271
2762311,1,2,1,95,1,,1,1,,850000,300000,2,2,,,,,,,,,,,,,1,8,70,70,104.832.936.316.271
2762311,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,104.832.936.316.271
2762311,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,104.832.936.316.271
2762312,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762312,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762312,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762312,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,70,70,114.478.238.473.952
2762326,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,955.766.814.003.238
2762326,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,955.766.814.003.238
2762326,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,955.766.814.003.238
2762328,1,1,1,95,2,,,,,,,,1,2,2,7200000,,,,,2,2,1,,2,1,8,76,76,905.092.324.718.276
2762328,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,905.092.324.718.276
2762329,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,817.679.271.653.089
2762330,1,1,1,95,1,,1,2,,,800000,2,1,2,2,1000000,,,,,2,2,1,,2,1,8,76,76,961.701.233.177.773
2762331,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,81.467.304.352.503
2762331,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,81.467.304.352.503
2762333,1,1,1,95,1,,1,2,,,280000,2,2,,,,,,,,,,,,,1,8,76,76,886.615.751.688.788
2762333,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,886.615.751.688.788
2762333,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,886.615.751.688.788
2762333,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,886.615.751.688.788
2762333,2,5,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,886.615.751.688.788
2762334,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,76,76,817.679.271.653.089
2762335,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,244.272.854.887.967
2762335,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,244.272.854.887.967
2762335,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,244.272.854.887.967
2762335,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,244.272.854.887.967
2762336,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,19.060.833.706.969
2762336,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,19.060.833.706.969
2762336,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,19.060.833.706.969
2762337,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,148.425.622.580.456
2762338,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,8,52,52,148.425.622.580.456
2762339,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,8,52,52,148.425.622.580.456
2762340,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,52,52,170.055.194.567.645
2762340,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,8,52,52,170.055.194.567.645
