DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4367362;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;07;05;1212,80545927888;05
4367364;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;07;05;1227,74446920417;05
4367364;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;07;05;1227,74446920417;05
4367365;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1193,97258085948;05
4367365;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;1193,97258085948;05
4367366;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;737000;2;1;07;05;1117,16058035421;05
4367367;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;05;1010,09442987931;05
4367369;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ;1200000;3;1;07;05;1202,73204579912;05
4367369;1;3;1;80;1;1;1;4; ;1; ;1;4; ;2; ;2; ; ; ;737350;2;1;07;05;1202,73204579912;05
4367371;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;737717;3;1;07;05;1058,55283039542;05
4367371;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;07;05;1058,55283039542;05
4367373;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;05;1279,74192210371;05
4367374;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;05;1260,28798989676;05
4367374;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;05;1260,28798989676;05
4367376;1;1;1;80;1;1;1;6; ;2; ; ;6; ;2; ;1;500000;2; ;737717;2;1;07;05;917,287919356189;05
4367376;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;917,287919356189;05
4367377;1;2;1;80;1;1;1;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;05;1499,63634965297;05
4367379;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;737000;2;1;07;05;1348,50941374486;05
4367379;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;05;1348,50941374486;05
4367380;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;850000;2;1;07;05;1000,0916285083;05
4367381;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;05;1013,04044049183;05
4367382;1;1;1;80;1;2; ; ; ; ;1;1;4; ;2; ;2; ;1;24;737700;2;1;07;05;1114,52990633212;05
4367382;1;2;1;80;1;2; ; ; ; ;1;1;8; ;2; ;2; ;1;48;737700;2;1;07;05;1114,52990633212;05
4367383;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;05;1271,19604905724;05
4367383;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;05;1271,19604905724;05
4367386;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;05;1106,18190908498;05
4367387;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;737700;2;1;07;05;1649,53288828173;05
4367389;1;2;1;80;1;1;3;3; ;1; ;1;3; ;2; ;2; ; ; ;737717;2;1;07;05;1497,00567563089;05
4367390;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;900000;2;1;07;05;1058,55283039542;05
4367391;1;2;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;07;05;1058,55283039542;05
4367392;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;07;05;1103,60256279054;05
4367393;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;05;1103,60256279054;05
4367396;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;05;1273,84600746043;05
4367396;1;5;1;80;1;2; ; ; ; ;1;1;8; ;2; ;2; ;1;48;600000;2;1;07;05;1273,84600746043;05
4367398;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;07;05;1117,16058035421;05
4367399;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;07;05;981,93236046038;05
4367399;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;981,93236046038;05
4367402;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;737717;2;1;07;05;1035,54945356536;05
4367402;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;1035,54945356536;05
4367402;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;1035,54945356536;05
4367405;1;3;1;80;1;1;2;6; ;2; ; ;2; ;2; ;2; ;1;48;737717;2;1;07;05;1138,6177875666;05
4367405;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;05;1138,6177875666;05
4367405;1;5;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;99;2;1;07;05;1138,6177875666;05
4367407;1;3;1;80;1;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;600000; ;1;07;05;923,47115857326;05
4367408;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;2500000;2;1;07;05;1118,6881207875;05
4367408;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;07;05;1118,6881207875;05
4367408;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;07;05;1118,6881207875;05
4367409;1;1;1;80;1;1;4;8; ;2; ; ;10; ;3; ;2; ; ; ;8000000;3;1;07;05;707,061335107902;05
4367409;1;2;1;80;1;1;3;8; ;2; ; ;4; ;3; ;2; ; ; ;4000000;3;1;07;05;707,061335107902;05
4367409;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;737000;2;1;07;05;707,061335107902;05
4367410;1;1;1;80;1;1;4;5; ;1; ;4;10; ;3; ;2; ; ; ;2200000;3;1;07;05;893,710936612286;05
4367410;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;05;893,710936612286;05
4367411;1;1;1;80;1;1;4;6; ;2; ; ;10; ;3; ;2; ; ; ;2000000;3;1;07;05;1058,55283039542;05
4367411;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;07;05;1058,55283039542;05
4367414;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;1500000;2;1;07;05;916,95296128616;05
4367417;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;2000000;2;1;07;05;1118,6881207875;05
4367417;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;270000; ; ;737000;2;1;07;05;1118,6881207875;05
4367418;1;2;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;6000000;2;1;07;05;1305,14605380998;05
4367421;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;1500000;2;1;07;05;916,95296128616;05
4367424;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;07;05;1070,56467834142;05
4367424;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;07;05;1070,56467834142;05
4367424;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;9998; ;1;07;05;1070,56467834142;05
4367424;1;6;1;80;1;1;3;4; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;05;1070,56467834142;05
4367424;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;9998;2;1;07;05;1070,56467834142;05
4367425;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;737717;2; ;737717;2;1;07;05;1210,17478525679;05
4367426;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;07;05;1284,48337543054;05
4367426;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;9899;2;1;07;05;1284,48337543054;05
4367427;1;1;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1291,14500021744;05
4367427;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;05;1291,14500021744;05
4367429;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;1;50000;1;48;500000;2;1;07;05;1142,17300375926;05
4367429;1;3;1;80;1;1;1;6; ;1; ;1;12;PORQUE LE EXIGEN LA LIBRETA MILITAR Y NO LA TIENE;2; ;2; ;1;48;737700;2;1;07;05;1142,17300375926;05
4367429;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;07;05;1142,17300375926;05
4367430;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1144,270843912;05
4367433;1;1;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ; ;10; ;3; ;2; ;2; ;737717;3;1;07;05;1103,60256279054;05
4367434;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;737700;2;1;07;05;1103,60256279054;05
4367435;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;05;1155,24951518123;05
4367437;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;737717;3;1;07;05;1058,55283039542;05
4367437;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1058,55283039542;05
4367438;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;9998;2;1;07;05;1023,04324186284;05
4367442;1;2;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ;2000000;2;1;07;05;1344,47846298005;05
4367443;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;9998;2;1;07;05;1210,17478525679;05
4367444;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1344,47846298005;05
4367448;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1278,44725794468;05
4367448;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;05;1278,44725794468;05
4367449;1;2;1;80;1;1;1;8; ;2; ; ;8; ;1; ;2; ; ; ;737717;2;1;07;05;1201,82678800964;05
4367453;1;1;1;80;1;1;3;7; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;05;1202,73204579912;05
4367454;1;1;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ;99;2;1;07;05;1058,55283039542;05
4367454;1;2;1;80;1;1;4;6; ;2; ; ;4; ;3; ;2; ; ; ;99;2;1;07;05;1058,55283039542;05
4367456;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;07;05;1106,18190908498;05
4367457;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;05;1261,33979575791;05
4367457;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;1000000; ;1;07;05;1261,33979575791;05
4367458;1;1;1;80;1;1;2;8; ;2; ; ;5; ;2; ;1;100000;1;48;1000000;2;1;07;05;1202,73204579912;05
4367458;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;1;1200000; ; ;800000;2;1;07;05;1202,73204579912;05
4367458;1;3;1;80;1;1;3;8; ;2; ; ;11; ;2; ;2; ; ; ;750000;2;1;07;05;1202,73204579912;05
4367461;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;05;1308,82232637579;05
4367461;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;05;1308,82232637579;05
4367461;1;4;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;07;05;1308,82232637579;05
4367462;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;2000000;2;1;07;05;1134,26804254099;05
4367463;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;2;1;07;05;1134,26804254099;05
4367464;1;1;1;80;1;1;3;6; ;2; ; ;1; ;2; ;2; ; ; ;1500000;2;1;07;05;1134,26804254099;05
4367465;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1000000;3;1;07;05;1134,26804254099;05
4367469;1;5;1;80;1;1;4;9;CAMBIO DE RESIDENCIA;2; ; ;8; ;2; ;2; ;2; ;800000;2;1;07;05;1565,46967888901;05
4367470;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;05;1408,02242149312;05
4367470;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;05;1408,02242149312;05
4367498;1;4;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;900000;2;1;07;08;734,743759912264;08
4367500;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;08;568,139995704297;08
4367501;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;08;599,524839630537;08
4367501;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;08;599,524839630537;08
4367503;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;07;08;650,016136606918;08
4367503;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;60;2500000;2;1;07;08;650,016136606918;08
4367503;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;650,016136606918;08
4367505;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;07;08;552,677662304804;08
4367505;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;552,677662304804;08
4367505;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;552,677662304804;08
4367506;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;457,09149189509;08
4367506;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;2000000;2;1;07;08;457,09149189509;08
4367507;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;07;08;429,197908513322;08
4367507;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;350000;2;1;07;08;429,197908513322;08
4367509;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;07;08;1022,98139891286;08
4367510;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;3000000;2;1;07;08;653,02901076436;08
4367511;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1500000;3;1;07;08;460,060547541168;08
4367511;1;2;1;80;1;1;4;7; ;1; ;1;1; ;2; ;2; ;1;48;1500000;2;1;07;08;460,060547541168;08
4367512;1;2;1;80;1;1;3;3; ;1; ;1;5; ;2; ;2; ; ; ;1200000;2;1;07;08;380,983238575766;08
4367512;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;380,983238575766;08
4367512;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;380,983238575766;08
4367513;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;734000;2;1;07;08;616,516057396571;08
4367514;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;737000;2;1;07;08;694,184556820189;08
4367514;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;694,184556820189;08
4367514;1;10;1;80;1;1;1;9;CAMBIO DE PAIS;2; ; ;3; ;2; ;2; ;2; ;800000;2;1;07;08;694,184556820189;08
4367516;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;800000;2;1;07;08;698,276743303871;08
4367517;1;1;1;80;1;1;1;8; ;1; ;1;8; ;3; ;2; ;1;48;2000000;3;1;07;08;495,946400071879;08
4367517;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;08;495,946400071879;08
4367517;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;07;08;495,946400071879;08
4367518;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;07;08;362,261596806199;08
4367518;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;362,261596806199;08
4367518;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;3000000;2;1;07;08;362,261596806199;08
4367518;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;362,261596806199;08
4367519;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;08;465,083761044033;08
4367519;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;465,083761044033;08
4367520;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;07;08;524,943352429722;08
4367520;1;4;1;80;1;1;1;7; ;2; ; ;8; ;2; ;2; ;1;48;600000;2;1;07;08;524,943352429722;08
4367520;1;5;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;48;737700;2;1;07;08;524,943352429722;08
4367521;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;08;646,926439125635;08
4367521;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;646,926439125635;08
4367521;2;1;2;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;08;646,926439125635;08
4367522;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;728,118983375144;08
4367524;1;2;1;80;1;1;2;3; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;07;08;978,99838129452;08
4367524;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;08;978,99838129452;08
4367525;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;08;500,805153228175;08
4367526;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737717;3;1;07;08;547,652330553907;08
4367527;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;643,215141161624;08
4367527;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;643,215141161624;08
4367528;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;491,609851813976;08
4367528;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;491,609851813976;08
4367528;1;6;1;80;1;1;3;3; ;2; ; ;8; ;2; ;1;20000;1;48;600000;2;1;07;08;491,609851813976;08
4367529;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;07;08;586,175623267118;08
4367529;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737700; ;1;07;08;586,175623267118;08
4367530;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;569,507488316121;08
4367532;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;9998;2;1;07;08;460,060547541168;08
4367533;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;08;499,437660616351;08
4367533;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;07;08;499,437660616351;08
4367533;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;499,437660616351;08
4367533;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;08;499,437660616351;08
4367535;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;07;08;526,809039099725;08
4367536;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;828,889759042442;08
4367536;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;828,889759042442;08
4367538;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;760000;2;1;07;08;688,914863295071;08
4367539;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;08;789,790534901053;08
4367541;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;08;460,060547541168;08
4367542;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;07;08;727,76977147186;08
4367542;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;08;727,76977147186;08
4367543;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;07;08;766,973891551934;08
4367545;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;07;08;495,946400071879;08
4367546;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;461,428040152992;08
4367547;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;08;647,739509568093;08
4367548;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;08;495,946400071879;08
4367548;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;495,946400071879;08
4367554;1;1;1;80;1;1;4;3; ;1; ;3;4; ;2; ;2; ;1;24;700000;2;1;07;08;511,434862559619;08
4367554;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;07;08;511,434862559619;08
4367554;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;07;08;511,434862559619;08
4367555;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;08;574,178421323851;08
4367555;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;574,178421323851;08
4367556;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;07;08;614,335494342289;08
4367556;1;8;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;24;737717;2;1;07;08;614,335494342289;08
4367556;1;9;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;07;08;614,335494342289;08
4367557;1;1;1;80;1;1;4;1; ;1; ;4;8; ;3; ;2; ; ; ;600000;2;1;07;08;567,294707990866;08
4367557;1;2;1;80;1;1;4;1; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;07;08;567,294707990866;08
4367557;1;3;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;07;08;567,294707990866;08
4367558;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;600000;2;1;07;08;710,273945247139;08
4367558;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;800000; ;1;07;08;710,273945247139;08
4367559;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;913,095177449394;08
4367560;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;08;661,182671668021;08
4367562;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;726000;3;1;07;08;645,558946513811;08
4367562;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;08;645,558946513811;08
4367562;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;380000; ;1;07;08;645,558946513811;08
4367563;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;07;08;831,380428301491;08
4367563;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;08;831,380428301491;08
4367564;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;08;521,815023276958;08
4367564;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;08;521,815023276958;08
4367564;1;4;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;08;521,815023276958;08
4367565;1;3;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;1200000;2;1;07;08;620,561740110409;08
4367566;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;07;08;642,035468698366;08
4367566;1;2;1;80;1;1;2;8; ;2; ; ;3; ;2; ;2; ;1;30;600000;2;1;07;08;642,035468698366;08
4367569;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;08;762,986555197316;08
4367571;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1500000;2;1;07;08;578,183354118176;08
4367571;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;1000000;2;1;07;08;578,183354118176;08
4367571;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;08;578,183354118176;08
4367571;1;6;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;1200000;2;1;07;08;578,183354118176;08
4367572;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;08;503,938669220822;08
4367575;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;08;607,517108779479;08
4367576;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;740000;2;1;07;08;828,20616238933;08
4367577;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;730000;2;1;07;08;508,797422377118;08
4367578;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;08;462,348775820385;08
4367578;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;08;462,348775820385;08
