DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
861258;1;1;1;10;1;1;1;7;1961;47;1;3;1;;;3;;;2;1;2;;3;5;;2;5;15;402.350.711.481.198
861258;1;2;1;10;2;2;1;5;1963;45;2;3;1;;;3;;;2;1;2;;3;5;;2;5;15;402.350.711.481.198
861258;1;3;1;10;3;1;1;12;1991;16;3;6;1;;;3;;;2;1;2;;4;7;;2;7;15;402.350.711.481.198
861258;1;4;1;10;2;1;1;1;2003;5;3;;1;;;3;;;2;2;1;1;2;0;;2;0;15;402.350.711.481.198
861259;1;1;1;10;1;1;1;6;1923;85;1;5;1;;;3;;;2;1;2;;3;1;;2;1;15;202.289.522.110.527
861259;1;2;1;10;2;2;1;9;1954;54;3;6;1;;;3;;;2;1;2;;3;2;;2;2;15;202.289.522.110.527
861293;1;1;1;10;1;1;1;10;1940;67;1;3;1;;;3;;;2;1;2;;3;2;;2;2;15;201.721.661.554.448
861293;1;2;1;10;2;2;1;3;1938;70;2;3;1;;;3;;;2;1;2;;3;3;;2;3;15;201.721.661.554.448
861293;1;3;1;10;3;2;1;8;1970;38;3;6;1;;;3;;;2;1;2;;3;5;;2;5;15;201.721.661.554.448
861295;1;1;1;10;1;1;1;5;1964;44;1;3;1;;;3;;;2;1;2;;3;1;;2;1;15;353.315.756.422.402
861295;1;2;1;10;2;2;1;10;1965;42;2;3;1;;;3;;;2;1;2;;3;4;;2;4;15;353.315.756.422.402
861295;1;3;1;10;3;2;1;3;1988;20;3;6;1;;;3;;;2;1;1;1;6;2;2;2;13;15;353.315.756.422.402
861295;1;4;1;10;2;1;1;2;1992;16;3;6;1;;;3;;;2;1;1;1;5;10;1;2;10;15;353.315.756.422.402
861340;1;1;1;10;1;1;1;4;1940;68;1;3;1;;;3;;;2;1;1;1;3;3;;2;3;15;445.656.109.818.985
861340;1;2;1;10;2;2;1;9;1948;59;2;3;1;;;3;;;2;1;2;;3;3;;2;3;15;445.656.109.818.985
861340;1;3;1;10;3;1;1;11;1985;22;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;15;445.656.109.818.985
861340;1;4;1;10;4;1;1;3;1997;11;4;6;1;;;3;;;2;1;1;1;3;3;;2;3;15;445.656.109.818.985
861341;1;1;1;10;1;1;1;10;1943;64;1;3;1;;;3;;;2;1;1;1;3;1;;2;1;15;310.446.639.629.109
861341;1;2;1;10;2;2;1;9;1944;64;2;3;1;;;3;;;2;1;1;1;3;1;;2;1;15;310.446.639.629.109
861343;1;1;1;10;1;1;1;12;1938;69;1;3;1;;;3;;;2;1;2;;3;1;;2;1;15;251.884.472.435.495
861343;1;2;1;10;2;2;1;5;1940;68;2;3;1;;;3;;;2;1;2;;3;4;;2;4;15;251.884.472.435.495
861343;1;3;1;10;3;2;1;10;1978;29;3;6;1;;;3;;;2;1;2;;3;5;;2;5;15;251.884.472.435.495
861343;1;4;1;10;3;2;1;6;1999;9;4;;1;;;3;;;2;1;1;1;3;3;;2;3;15;251.884.472.435.495
861344;1;1;1;10;1;1;1;5;1944;64;1;4;1;;;3;;;2;1;2;;3;5;;2;5;15;383.894.837.169.916
861344;1;2;1;10;2;1;1;8;1952;56;5;6;1;;;3;;;2;1;2;;3;3;;2;3;15;383.894.837.169.916
861345;1;1;1;10;1;1;1;6;1971;37;1;3;1;;;3;;;2;1;2;;3;5;;2;5;15;378.220.344.889.854
861345;1;2;1;10;2;2;1;9;1974;33;2;3;1;;;3;;;2;1;2;;3;5;;2;5;15;378.220.344.889.854
861345;1;3;1;10;3;1;1;4;1993;15;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;15;378.220.344.889.854
861345;1;4;1;10;4;2;1;6;1995;13;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;15;378.220.344.889.854
861345;1;5;1;10;2;1;1;5;2002;6;3;;1;;;3;;;2;2;1;1;2;0;;2;0;15;378.220.344.889.854
861346;1;1;1;10;1;1;1;11;1928;79;1;3;1;;;3;;;2;1;2;;3;3;;2;3;15;443.264.030.464.374
861346;1;2;1;10;2;2;1;8;1941;67;2;3;1;;;3;;;2;1;2;;3;3;;2;3;15;443.264.030.464.374
861346;1;3;1;10;2;2;1;6;2001;7;4;;1;;;3;;;2;1;1;1;3;0;;2;0;15;443.264.030.464.374
861831;1;1;1;10;1;1;1;11;1966;41;1;3;1;;;1;3;75000;2;1;2;;3;5;;2;5;50;15.714.015.838.638
861831;1;2;1;10;2;2;1;9;1968;40;2;3;1;;;1;5;;2;1;2;;5;11;2;2;11;50;15.714.015.838.638
861831;1;3;1;10;1;1;1;5;1987;21;3;6;1;;;1;3;75000;2;1;1;2;6;0;1;2;11;50;15.714.015.838.638
861831;1;4;1;10;1;1;1;11;1997;10;3;6;1;;;1;5;;2;1;1;1;3;4;;2;4;50;15.714.015.838.638
861831;1;5;1;10;2;1;1;1;1991;17;5;6;2;1;24;;;;2;1;1;1;4;7;;2;7;50;15.714.015.838.638
861832;1;1;1;10;1;1;1;5;1928;80;1;3;1;;;1;2;200000;2;1;2;;3;5;;2;5;50;951.586.889.299.017
861832;1;2;1;10;2;2;1;7;1927;81;2;3;1;;;1;5;;2;1;2;;3;5;;2;5;50;951.586.889.299.017
861833;1;1;1;10;1;2;1;2;1945;63;1;5;1;;;1;5;;2;1;2;;3;5;;2;5;50;618.321.037.883.212
861833;1;2;1;10;2;2;1;6;1983;25;3;6;1;;;1;1;28000;1;1;2;;6;5;4;2;16;50;618.321.037.883.212
861834;1;1;1;10;1;1;1;7;1958;50;1;2;1;;;3;;;1;1;2;;3;5;;2;5;50;110.240.768.800.929
861834;1;2;1;10;2;2;1;9;1980;28;2;2;1;;;3;;;1;1;2;;5;11;2;2;11;50;110.240.768.800.929
861834;1;3;1;10;2;1;1;9;2002;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;50;110.240.768.800.929
861834;1;4;1;10;2;1;1;5;2006;2;3;;1;;;3;;;2;;;;;;;2;;50;110.240.768.800.929
861836;1;1;1;10;1;1;1;1;1960;48;1;3;2;1;3;;;;2;1;2;;6;5;4;2;16;50;919.771.466.633.666
861836;1;2;1;10;2;2;1;9;1956;52;2;3;2;1;3;;;;2;1;2;;6;5;4;2;16;50;919.771.466.633.666
861836;1;3;1;10;3;1;1;5;1931;77;5;4;1;;;3;;;2;1;2;;3;5;;2;5;50;919.771.466.633.666
861837;1;1;1;10;1;2;1;5;1956;52;1;5;2;1;24;;;;1;1;2;;4;8;;2;8;50;80.937.347.140.367
861837;1;2;1;10;2;1;1;8;1984;24;3;6;2;1;24;;;;2;1;2;;5;11;2;2;11;50;80.937.347.140.367
861837;1;3;1;10;3;1;1;7;1990;18;3;6;2;1;24;;;;2;1;2;;5;11;2;2;11;50;80.937.347.140.367
861837;1;4;1;10;4;2;1;7;1931;77;9;5;1;;;1;5;;2;1;2;;3;2;;2;2;50;80.937.347.140.367
861838;1;1;1;10;1;1;1;12;1971;36;1;2;1;;;1;3;57480;2;1;2;;5;11;2;2;11;50;875.766.806.006.533
861838;1;2;1;10;2;2;1;3;1972;36;2;2;1;;;1;5;;2;1;2;;5;11;2;2;11;50;875.766.806.006.533
861838;1;3;1;10;2;2;1;1;1992;16;3;6;1;;;1;5;;2;1;1;1;5;10;1;2;10;50;875.766.806.006.533
861839;1;1;1;10;1;1;1;10;1965;42;1;2;1;;;1;1;22000;2;1;2;;5;11;2;2;11;50;660.578.500.732.854
861839;1;2;1;10;2;2;1;6;1980;28;2;2;1;;;1;1;22000;2;1;2;;6;2;3;2;13;50;660.578.500.732.854
861839;1;3;1;10;4;2;1;10;2006;1;3;;1;;;1;5;;2;;;;;;;2;;50;660.578.500.732.854
861839;1;4;1;10;4;2;1;1;1956;52;9;5;1;;;1;5;;2;1;2;;4;7;;2;7;50;660.578.500.732.854
861839;1;5;1;10;5;1;1;12;1982;25;9;6;2;1;2;;;;2;1;2;;6;2;3;2;13;50;660.578.500.732.854
861839;1;6;1;10;6;1;1;8;1986;22;9;6;2;1;2;;;;2;1;2;;5;11;2;2;11;50;660.578.500.732.854
861839;2;1;2;10;1;1;1;12;1946;61;1;3;1;;;1;1;22000;2;2;2;;3;2;;2;2;50;660.578.500.732.854
861839;2;2;2;10;2;2;1;8;1960;48;2;3;1;;;1;5;;2;1;2;;3;2;;2;2;50;660.578.500.732.854
861840;1;1;1;10;1;1;1;9;1948;60;1;2;2;1;13;;;;2;1;2;;3;3;;2;3;50;696.399.668.587.955
861840;1;2;1;10;2;2;1;7;1967;41;2;2;2;1;13;;;;2;2;2;;1;0;;2;0;50;696.399.668.587.955
861840;1;3;1;10;1;1;1;5;2001;7;3;;2;1;13;;;;1;2;1;1;2;1;;2;0;50;696.399.668.587.955
861842;1;1;1;10;1;1;1;3;1984;24;1;4;2;1;24;;;;2;1;2;;4;6;;2;6;50;857.245.156.315.272
861842;1;2;1;10;2;2;1;6;1961;47;9;4;1;;;3;;;2;1;2;;4;8;;2;8;50;857.245.156.315.272
861843;1;1;1;10;1;1;1;8;1934;74;1;3;1;;;1;5;;2;1;2;;3;4;;2;4;50;84.580.661.228.789
861843;1;2;1;10;2;2;1;3;1954;54;2;3;1;;;1;5;;2;1;2;;4;8;;2;8;50;84.580.661.228.789
861843;1;3;1;10;3;1;1;2;1980;28;3;3;1;;;1;3;57400;2;1;1;2;6;10;4;2;21;50;84.580.661.228.789
861843;1;4;1;10;4;2;1;3;1988;20;5;3;1;;;1;5;;2;1;2;;5;11;2;2;11;50;84.580.661.228.789
861844;1;1;1;10;1;2;1;9;1963;44;1;4;1;;;1;1;35000;2;1;2;;4;7;;2;7;50;726.359.862.306.598
861844;1;2;1;10;1;1;1;7;2002;6;3;;1;;;1;5;;2;1;1;2;3;1;;2;1;50;726.359.862.306.598
861845;1;1;1;10;1;1;1;12;1989;18;1;1;1;;;3;;;2;1;2;;4;8;;2;8;50;177.701.489.822.227
861845;1;2;1;10;2;2;1;9;1988;20;2;1;1;;;3;;;2;1;2;;3;5;;2;5;50;177.701.489.822.227
861845;1;3;1;10;2;2;1;5;2007;1;3;;1;;;3;;;2;;;;;;;2;;50;177.701.489.822.227
861846;1;1;1;10;1;1;1;9;1958;50;1;3;1;;;1;3;57400;2;1;2;;4;9;;2;9;50;618.321.037.883.212
861846;1;2;1;10;2;2;1;10;1968;39;2;3;1;;;3;;;2;1;2;;4;7;;2;7;50;618.321.037.883.212
861846;1;3;1;10;3;2;1;2;1983;25;3;6;1;;;1;3;57400;2;1;2;;5;11;2;2;11;50;618.321.037.883.212
861846;1;4;1;10;4;2;1;9;1930;77;5;5;1;;;1;2;28450;2;2;2;;3;2;;2;2;50;618.321.037.883.212
861846;1;5;1;10;4;2;1;6;1961;47;5;6;1;;;1;2;28000;2;2;2;;1;0;;2;0;50;618.321.037.883.212
861847;1;1;1;10;1;1;1;9;1951;57;1;3;1;;;1;5;;2;1;2;;3;2;;2;2;50;620.061.654.759.466
861847;1;2;1;10;2;2;1;3;1957;51;2;3;1;;;1;5;;2;1;2;;3;3;;2;3;50;620.061.654.759.466
861848;1;1;1;10;1;1;1;7;1964;44;1;4;1;;;1;3;57250;2;1;2;;6;5;4;2;16;50;153.635.188.764.062
861849;1;1;1;10;1;2;1;10;1976;31;1;3;2;1;96;;;;2;1;2;;3;5;;2;5;50;123.329.298.201.796
861849;1;2;1;10;1;1;1;10;1999;8;3;;2;2;;;;;2;1;1;1;3;2;;2;2;50;123.329.298.201.796
861849;1;3;1;10;3;1;1;9;1962;45;5;4;1;;;3;;;2;1;2;;3;5;;2;5;50;123.329.298.201.796
861849;1;4;1;10;3;1;1;1;1994;14;5;6;1;;;3;;;2;1;1;2;3;5;;2;5;50;123.329.298.201.796
861850;1;1;1;10;1;1;1;12;1922;85;1;2;1;;;2;5;;2;1;2;;5;11;2;2;11;50;919.771.466.633.666
861850;1;2;1;10;2;2;1;5;1955;53;3;6;1;;;3;;;2;2;2;;1;0;;2;0;50;919.771.466.633.666
861850;1;3;1;10;3;1;1;8;1961;47;3;4;2;2;;;;;2;1;2;;3;5;;2;5;50;919.771.466.633.666
861851;1;1;1;10;2;1;1;7;1976;32;1;2;1;;;1;5;;2;1;2;;4;6;;2;6;50;158.586.007.080.223
861851;1;2;1;10;2;2;1;11;1981;26;2;2;2;1;16;;;;2;1;2;;4;7;;2;7;50;158.586.007.080.223
861851;1;3;1;10;2;2;1;12;1998;9;3;;2;1;16;;;;2;1;1;1;3;3;;2;3;50;158.586.007.080.223
861851;1;4;1;10;2;1;1;8;2000;8;3;;2;1;16;;;;2;2;1;1;2;0;;2;0;50;158.586.007.080.223
861851;1;5;1;10;2;1;1;10;2002;5;3;;2;1;16;;;;2;2;1;1;2;0;;2;0;50;158.586.007.080.223
861851;1;6;1;10;2;1;1;5;2005;3;3;;2;1;16;;;;2;2;2;;1;0;;2;0;50;158.586.007.080.223
861852;1;1;1;10;1;2;1;1;1964;44;1;5;1;;;3;;;2;1;2;;3;5;;2;5;50;646.672.754.729.645
861852;1;2;1;10;1;1;1;12;1996;11;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;50;646.672.754.729.645
861852;1;3;1;10;3;1;1;9;1958;50;5;2;2;1;60;;;;2;1;2;;3;3;;2;3;50;646.672.754.729.645
861852;1;4;1;10;4;2;1;6;1980;28;9;2;2;1;24;;;;2;1;2;;5;11;2;2;11;50;646.672.754.729.645
861852;1;5;1;10;4;1;1;12;2007;0;5;;2;2;;;;;2;;;;;;;2;;50;646.672.754.729.645
862291;1;1;1;10;1;2;1;3;1920;88;1;5;1;;;3;;;2;1;2;;1;0;;2;0;66;3.252.599.408.679
862291;1;2;1;10;2;2;1;7;1946;62;3;5;1;;;3;;;2;1;2;;1;0;;2;0;66;3.252.599.408.679
862293;1;1;1;10;1;1;1;2;1971;37;1;3;1;;;2;1;74000;2;1;2;;5;11;2;2;11;66;559.630.597.983.915
862293;1;2;1;10;2;2;1;10;1984;23;2;3;1;;;2;5;;2;1;2;;5;11;2;2;11;66;559.630.597.983.915
862293;1;3;1;10;1;2;1;7;2005;3;3;;1;;;2;5;;2;2;1;1;2;0;;2;0;66;559.630.597.983.915
862293;1;4;1;10;2;1;1;3;2007;1;3;;1;;;2;5;;2;;;;;;;2;;66;559.630.597.983.915
862294;1;1;1;10;1;2;1;7;1954;54;1;5;1;;;3;;;2;1;2;;3;2;;2;2;66;53.711.313.527.399
862294;1;2;1;10;2;1;1;5;1990;18;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;66;53.711.313.527.399
862294;1;3;1;10;1;2;1;12;1996;11;3;6;1;;;3;;;2;1;1;1;4;0;;2;5;66;53.711.313.527.399
862294;1;4;1;10;1;1;1;5;1999;9;4;;1;;;3;;;2;1;1;1;3;3;;2;3;66;53.711.313.527.399
862295;1;1;1;10;1;1;1;10;1940;67;1;2;2;2;;;;;2;1;2;;3;2;;2;2;66;464.257.804.555.695
862295;1;2;1;10;2;2;1;8;1967;41;2;2;2;2;;;;;2;1;2;;3;5;;2;5;66;464.257.804.555.695
862295;1;3;1;10;3;1;1;1;1991;17;3;6;2;2;;;;;2;1;2;;4;7;;2;7;66;464.257.804.555.695
862296;1;1;1;10;1;1;1;2;1946;62;1;6;2;2;;;;;2;2;2;;1;0;;2;0;66;497.123.873.036.562
862299;1;1;1;10;1;1;1;5;1954;54;1;4;1;;;3;;;2;1;2;;3;2;;2;2;66;502.257.070.029.244
862304;1;1;1;10;1;1;1;6;1980;28;1;2;1;;;3;;;2;2;2;;1;0;;2;0;66;48.636.655.306.946
862304;1;2;1;10;2;2;1;5;1988;20;2;2;1;;;3;;;2;1;2;;3;2;;2;2;66;48.636.655.306.946
862304;1;3;1;10;2;2;1;2;2006;2;3;;1;;;3;;;2;;;;;;;2;;66;48.636.655.306.946
862304;1;4;1;10;2;2;1;7;2007;1;3;;1;;;3;;;2;;;;;;;2;;66;48.636.655.306.946
862309;1;1;1;10;1;1;1;3;1976;32;1;2;1;;;3;;;2;1;2;;5;11;2;2;11;66;430.054.661.692.655
862309;1;2;1;10;2;2;1;3;1981;27;2;2;1;;;3;;;2;1;2;;5;11;2;2;11;66;430.054.661.692.655
862309;1;3;1;10;2;1;1;12;2004;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;66;430.054.661.692.655
862310;1;1;1;10;1;1;1;7;1958;50;1;3;1;;;2;5;;2;1;2;;3;5;;2;5;66;516.471.602.857.706
862310;1;2;1;10;2;2;1;7;1958;50;2;3;1;;;2;1;68000;2;1;2;;6;5;4;2;16;66;516.471.602.857.706
862310;1;3;1;10;3;1;1;11;1989;18;3;6;1;;;1;3;7916;2;1;2;;6;2;3;2;13;66;516.471.602.857.706
862310;1;4;1;10;2;2;1;12;1992;15;3;6;1;;;2;5;;2;1;1;1;4;9;;2;9;66;516.471.602.857.706
862313;1;1;1;10;1;1;1;1;1954;54;1;4;1;;;3;;;2;1;2;;3;1;;2;1;66;583.371.895.664.864
862313;1;2;1;10;2;1;1;3;1985;23;3;6;1;;;3;;;2;1;2;;5;10;1;2;10;66;583.371.895.664.864
862314;1;1;1;10;1;1;1;5;1961;47;1;2;1;;;3;;;2;2;2;;1;0;;2;0;66;576.598.581.150.072
862314;1;2;1;10;2;2;1;3;1972;36;2;2;1;;;3;;;2;1;2;;3;2;;2;2;66;576.598.581.150.072
862314;1;3;1;10;2;2;1;8;1991;17;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;66;576.598.581.150.072
862314;1;4;1;10;2;2;1;7;1992;16;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;66;576.598.581.150.072
862314;1;5;1;10;2;2;1;12;1993;14;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;66;576.598.581.150.072
862314;1;6;1;10;2;2;1;1;1997;11;3;6;1;;;3;;;2;1;1;1;4;0;;2;5;66;576.598.581.150.072
862316;1;1;1;10;1;1;1;10;1977;30;1;1;1;;;3;;;2;1;2;;4;6;;2;6;66;559.630.597.983.915
862316;1;2;1;10;2;2;1;4;1987;21;2;1;1;;;3;;;2;1;2;;3;5;;2;5;66;559.630.597.983.915
862316;1;3;1;10;2;1;1;4;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;66;559.630.597.983.915
862316;1;4;1;10;2;2;1;10;2007;0;3;;1;;;3;;;2;;;;;;;2;;66;559.630.597.983.915
862317;1;1;1;10;1;1;1;4;1951;57;1;3;1;;;3;;;2;1;2;;3;3;;2;3;66;38.304.218.301.873
862317;1;2;1;10;2;2;1;7;1950;58;2;3;1;;;3;;;2;1;2;;3;3;;2;3;66;38.304.218.301.873
862317;1;3;1;10;2;1;1;7;2001;7;4;;2;2;;;;;2;2;2;;1;0;;2;0;66;38.304.218.301.873
862317;1;4;1;10;2;2;1;3;1951;57;5;6;1;;;3;;;2;2;2;;1;0;;2;0;66;38.304.218.301.873
862319;1;1;1;10;1;1;1;2;1972;36;1;3;1;;;3;;;2;1;2;;3;5;;2;5;66;456.493.730.585.699
862319;1;2;1;10;2;2;1;4;1976;32;2;3;1;;;3;;;2;1;2;;5;11;2;2;11;66;456.493.730.585.699
862319;1;3;1;10;3;1;1;5;1965;43;5;4;2;2;;;;;2;1;2;;3;3;;2;3;66;456.493.730.585.699
862319;1;4;1;10;3;2;1;6;1995;13;5;6;2;2;;;;;2;1;1;1;3;4;;2;4;66;456.493.730.585.699
862326;1;1;1;10;2;2;1;1;1979;29;1;6;1;;;1;3;57700;2;1;2;;5;11;2;2;11;66;429.814.866.033.244
862326;1;2;1;10;2;2;1;10;1986;21;5;6;2;2;;;;;2;1;2;;5;11;2;2;11;66;429.814.866.033.244
862326;1;3;1;10;2;2;1;3;2004;4;5;;2;2;;;;;2;2;2;;1;0;;2;0;66;429.814.866.033.244
862326;1;4;1;10;4;2;1;7;1990;18;5;6;2;2;;;;;2;1;1;1;4;9;;2;9;66;429.814.866.033.244
862328;1;1;1;10;1;2;1;5;1952;56;1;6;1;;;3;;;2;1;2;;3;5;;2;5;66;492.049.115.855.992
862328;1;2;1;10;1;2;1;6;1992;16;5;6;1;;;1;5;;2;1;1;1;4;9;;2;9;66;492.049.115.855.992
862328;1;3;1;10;1;1;1;4;2000;8;5;;1;;;1;5;;2;1;1;1;3;2;;2;2;66;492.049.115.855.992
862329;1;1;1;10;1;1;1;10;1954;53;1;4;1;;;3;;;2;1;2;;3;3;;2;3;66;583.371.895.664.864
862329;1;2;1;10;2;1;1;9;1985;23;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;66;583.371.895.664.864
862334;1;1;1;10;1;1;1;7;1983;25;1;2;1;;;3;;;2;1;2;;4;7;;2;7;66;63.289.464.289.837
862334;1;2;1;10;2;2;1;8;1988;20;2;2;1;;;3;;;2;1;2;;4;8;;2;8;66;63.289.464.289.837
862334;1;3;1;10;2;1;1;9;2006;2;3;;1;;;3;;;2;;;;;;;2;;66;63.289.464.289.837
862334;1;4;1;10;2;1;1;7;2008;0;3;;1;;;3;;;2;;;;;;;2;;66;63.289.464.289.837
862337;1;1;1;10;1;1;1;7;1962;46;1;2;2;2;;;;;1;1;2;;3;3;;2;3;66;469.391.001.548.377
862337;1;2;1;10;2;2;1;2;1970;38;2;2;1;;;3;;;2;1;2;;3;2;;2;2;66;469.391.001.548.377
862337;1;3;1;10;2;1;1;11;1994;13;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;66;469.391.001.548.377
862704;1;1;1;10;1;1;1;9;1984;24;1;6;1;;;3;;;2;1;2;;3;4;;2;4;25;471.048.058.203.834
862705;1;1;1;10;1;1;1;8;1954;54;1;3;1;;;1;1;18460;2;1;2;;3;2;;2;2;25;368.693.132.755.035
862705;1;2;1;10;2;2;1;12;1958;49;2;3;1;;;1;5;;2;1;2;;3;3;;2;3;25;368.693.132.755.035
862705;1;3;1;10;3;2;1;9;1982;26;3;3;1;;;3;;;2;1;2;;3;5;;2;5;25;368.693.132.755.035
862705;1;4;1;10;4;1;1;1;1986;22;9;3;1;;;3;;;2;1;2;;4;6;;2;6;25;368.693.132.755.035
862705;1;5;1;10;3;2;1;1;2005;3;4;;1;;;3;;;2;2;2;;1;0;;2;0;25;368.693.132.755.035
862705;1;6;1;10;3;1;1;3;2006;2;4;;1;;;3;;;2;;;;;;;2;;25;368.693.132.755.035
862705;1;7;1;10;3;1;1;7;2007;1;4;;1;;;3;;;2;;;;;;;2;;25;368.693.132.755.035
862706;1;1;1;10;1;1;1;6;1973;35;1;3;1;;;3;;;2;1;2;;3;3;;2;3;25;353.315.756.422.402
862706;1;2;1;10;2;2;1;2;1975;33;2;3;1;;;3;;;2;1;2;;3;3;;2;3;25;353.315.756.422.402
862706;1;3;1;10;3;2;1;3;1993;15;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;25;353.315.756.422.402
862706;1;4;1;10;4;1;1;5;1995;13;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;25;353.315.756.422.402
862707;1;1;1;10;1;1;1;6;1944;64;1;3;1;;;3;;;2;1;2;;3;2;;2;2;25;378.051.374.724.047
862707;1;2;1;10;2;2;1;12;1950;57;2;3;1;;;3;;;2;1;2;;3;3;;2;3;25;378.051.374.724.047
862707;1;3;1;10;3;1;1;10;1993;14;4;6;1;;;3;;;2;1;2;;3;4;;2;4;25;378.051.374.724.047
862708;1;1;1;10;1;1;1;6;1950;58;1;6;1;;;3;;;2;1;2;;3;5;;2;5;25;393.669.080.139.407
862709;1;1;1;10;1;1;1;10;1978;29;1;2;1;;;3;;;2;1;2;;4;6;;2;6;25;501.995.167.823.795
862709;1;2;1;10;2;2;1;10;1988;19;2;2;1;;;3;;;2;1;2;;4;8;;2;8;25;501.995.167.823.795
862709;1;3;1;10;2;1;1;1;2007;1;3;;1;;;3;;;2;;;;;;;2;;25;501.995.167.823.795
862710;1;1;1;10;2;1;1;10;1956;51;1;3;1;;;3;;;2;1;2;;3;4;;2;4;25;445.050.858.108.684
862710;1;2;1;10;2;2;1;8;1965;43;2;3;1;;;3;;;2;1;2;;3;4;;2;4;25;445.050.858.108.684
862710;1;3;1;10;2;1;1;3;1988;20;3;6;1;;;3;;;2;1;2;;3;5;;2;5;25;445.050.858.108.684
862710;1;4;1;10;2;1;1;8;1991;17;3;6;1;;;3;;;2;1;2;;3;5;;2;5;25;445.050.858.108.684
862711;1;1;1;10;2;1;1;6;1966;42;1;3;1;;;3;;;2;1;2;;3;3;;2;3;25;576.250.391.465.445
862711;1;2;1;10;2;2;1;3;1980;28;2;3;1;;;3;;;2;1;2;;3;5;;2;5;25;576.250.391.465.445
862711;1;3;1;10;3;2;1;2;1998;10;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;25;576.250.391.465.445
862711;1;4;1;10;2;1;1;5;1999;9;3;;1;;;3;;;2;1;1;1;3;2;;2;2;25;576.250.391.465.445
862711;1;5;1;10;2;2;1;4;2001;7;3;;1;;;3;;;2;1;1;1;3;1;;2;1;25;576.250.391.465.445
862711;1;6;1;10;2;2;1;9;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;25;576.250.391.465.445
862712;1;1;1;10;1;1;1;1;1951;57;1;3;1;;;3;;;2;1;2;;3;3;;2;3;25;57.360.662.040.163
862712;1;2;1;10;2;2;1;9;1952;56;2;3;1;;;3;;;2;1;2;;3;3;;2;3;25;57.360.662.040.163
862712;1;3;1;10;1;1;1;10;1978;29;3;6;1;;;3;;;2;1;2;;3;4;;2;4;25;57.360.662.040.163
862712;1;4;1;10;1;1;1;7;1981;27;3;6;1;;;3;;;2;1;2;;3;5;;2;5;25;57.360.662.040.163
862712;1;5;1;10;1;1;1;12;1996;11;4;6;1;;;3;;;2;1;1;1;4;0;;2;5;25;57.360.662.040.163
862713;1;1;1;10;2;1;1;4;1953;55;1;3;1;;;3;;;2;1;2;;3;4;;2;4;25;24.576.389.061.412
862713;1;2;1;10;2;2;1;12;1968;39;2;3;1;;;3;;;2;1;2;;3;4;;2;4;25;24.576.389.061.412
862713;1;3;1;10;2;1;1;9;1988;20;3;6;1;;;3;;;2;1;2;;4;8;;2;8;25;24.576.389.061.412
862713;1;4;1;10;2;2;1;4;1992;16;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;25;24.576.389.061.412
862714;1;1;1;10;1;2;1;4;1954;54;1;5;1;;;3;;;2;1;2;;3;5;;2;5;25;201.721.661.554.448
862714;1;2;1;10;1;2;1;5;1995;13;3;6;1;;;3;;;1;1;1;1;4;8;;2;8;25;201.721.661.554.448
862715;1;1;1;10;1;1;1;7;1975;33;1;2;1;;;3;;;2;1;2;;3;5;;2;5;25;359.650.564.853.713
862715;1;2;1;10;2;2;1;3;1976;32;2;2;1;;;3;;;2;1;2;;3;5;;2;5;25;359.650.564.853.713
862715;1;3;1;10;2;1;1;1;1999;9;3;;1;;;3;;;2;1;1;1;3;3;;2;3;25;359.650.564.853.713
862715;1;4;1;10;2;1;1;1;2003;5;3;;1;;;3;;;2;1;1;1;2;0;;2;0;25;359.650.564.853.713
866406;1;1;1;10;1;2;1;11;1984;23;1;4;1;;;3;;;2;1;2;;3;4;;2;4;66;548.786.571.265.643
866406;1;2;1;10;1;2;1;2;1999;9;3;;1;;;3;;;2;1;1;1;3;2;;2;2;66;548.786.571.265.643
866406;1;3;1;10;1;2;1;5;2001;7;3;;1;;;3;;;2;2;1;1;3;0;;2;0;66;548.786.571.265.643
866406;1;4;1;10;1;1;1;1;2004;4;3;;1;;;3;;;2;2;2;;1;0;;2;0;66;548.786.571.265.643
866406;1;5;1;10;1;1;1;11;2006;1;3;;1;;;3;;;2;;;;;;;2;;66;548.786.571.265.643
