DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
846975;1;5;1;90;;2;;1;2;2;2;2;2;2;2;1;;;12;;;;;;;;28;1;1;5;5;81.216.508.448.087
846977;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;899.664.492.977.847
846977;1;2;1;90;;2;;1;1;2;1;2;2;2;2;2;;;12;10;;30;;;;;;1;1;5;5;899.664.492.977.847
846979;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;899.664.492.977.847
846979;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;5;5;899.664.492.977.847
846980;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;1;1;5;5;138.445.194.323.678
846980;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;5;5;138.445.194.323.678
846980;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;5;5;138.445.194.323.678
846981;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;20;;;;;;;1;1;5;5;116.655.879.350.355
846981;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;116.655.879.350.355
846981;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;116.655.879.350.355
846981;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;12;;;;;;;1;1;5;5;116.655.879.350.355
846983;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;150.784.283.393.744
846983;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;5;5;150.784.283.393.744
846983;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;150.784.283.393.744
846983;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;150.784.283.393.744
846986;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;163.394.257.883.434
846986;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;15;;;;;;;1;1;5;5;163.394.257.883.434
846986;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;163.394.257.883.434
846987;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;161.186.105.117.423
846987;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;1;1;5;5;161.186.105.117.423
846989;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;12;;;;;;;1;1;5;5;964.393.272.690.024
846989;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;12;;;;;;;1;1;5;5;964.393.272.690.024
846989;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;964.393.272.690.024
846991;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;803.965.951.414.869
846991;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;5;5;803.965.951.414.869
846991;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;6;;;;1;1;5;5;803.965.951.414.869
846992;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;1;1;5;5;103.587.119.323.409
846992;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;103.587.119.323.409
846996;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;899.664.492.977.847
846996;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;899.664.492.977.847
846998;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;920.682.788.868.054
846998;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;25;;;;;;;1;1;5;5;920.682.788.868.054
847000;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;898.508.258.998.908
847000;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;898.508.258.998.908
847000;1;3;1;90;;2;;1;2;2;1;2;2;2;2;2;;;10;;;12;;;;;;1;1;5;5;898.508.258.998.908
847002;1;1;1;90;;2;;1;2;1;2;2;1;2;2;2;;;10;;10;;;10;;;;1;1;5;5;897.734.437.658.971
847002;1;2;1;90;;2;;1;2;1;2;2;1;2;2;2;;;12;;10;;;6;;;;1;1;5;5;897.734.437.658.971
847004;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;993.980.753.807.264
847005;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;699.961.715.351.586
847005;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;699.961.715.351.586
847005;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;699.961.715.351.586
847005;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;5;5;699.961.715.351.586
847007;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;970.455.124.381.661
847007;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;970.455.124.381.661
847007;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;970.455.124.381.661
847009;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;897.734.437.658.971
847009;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;1;1;5;5;897.734.437.658.971
847014;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;856.221.644.467.746
847014;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;5;5;856.221.644.467.746
847014;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;22;;22;;;;;;;1;1;5;5;856.221.644.467.746
847014;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;856.221.644.467.746
847017;1;1;1;90;;2;;1;2;1;2;2;2;2;2;1;;;12;;12;;;;;;6;1;1;5;5;818.901.344.736.047
847017;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;12;;;;;;;1;1;5;5;818.901.344.736.047
847017;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;5;5;818.901.344.736.047
847019;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;716.692.589.672.514
847019;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;6;;;;;;;1;1;5;5;716.692.589.672.514
847019;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;10;;;;;;;1;1;5;5;716.692.589.672.514
847019;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;716.692.589.672.514
847019;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;23;;23;;;;;;;1;1;5;5;716.692.589.672.514
847019;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;716.692.589.672.514
847021;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;820.831.400.054.923
847021;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;12;;;;;;;1;1;5;5;820.831.400.054.923
847021;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;6;;;;;;;1;1;5;5;820.831.400.054.923
847023;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;811.741.229.223.601
847023;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;5;5;811.741.229.223.601
847023;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;811.741.229.223.601
847023;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;811.741.229.223.601
847025;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;8;;;;;;;1;1;5;5;918.752.733.549.177
847025;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;918.752.733.549.177
847026;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;5;5;695.382.822.549.136
847026;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;695.382.822.549.136
847028;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;751.472.578.282.819
847028;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;751.472.578.282.819
847028;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;751.472.578.282.819
847030;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;724.643.578.756.128
847031;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;623.966.576.656.225
847031;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;623.966.576.656.225
847032;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;755.851.472.287.594
847032;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;10;;;;;;;1;1;5;5;755.851.472.287.594
847032;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;755.851.472.287.594
847032;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;755.851.472.287.594
847033;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;927.008.580.516.247
847033;1;2;1;90;;2;;1;2;1;2;2;2;2;2;1;;;12;;12;;;;;;3;1;1;5;5;927.008.580.516.247
847033;1;3;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;3;1;1;5;5;927.008.580.516.247
847034;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;971.290.065.392.689
847034;1;2;1;90;;2;;1;2;1;2;2;1;2;2;2;;;20;;15;;;2;;;;1;1;5;5;971.290.065.392.689
847034;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;971.290.065.392.689
847036;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;99.531.239.883.583
847036;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;99.531.239.883.583
847038;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;5;5;103.438.717.771.863
847038;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;103.438.717.771.863
847038;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;1;1;5;5;103.438.717.771.863
847039;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;997.403.285.664.428
847039;1;2;1;90;;2;;1;2;1;2;1;2;2;2;2;;;10;;15;;5;;;;;1;1;5;5;997.403.285.664.428
847041;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;853.772.805.781.848
847041;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;5;5;853.772.805.781.848
847041;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;853.772.805.781.848
847042;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;993.980.753.807.264
847043;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;25;;;;;;;1;1;5;5;655.087.057.209.776
847043;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;5;5;655.087.057.209.776
847043;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;15;;;;;;;1;1;5;5;655.087.057.209.776
847043;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;12;;;;;;;1;1;5;5;655.087.057.209.776
847043;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;655.087.057.209.776
847046;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;12;;;;;;;1;1;5;5;701.817.380.240.564
847046;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;701.817.380.240.564
847046;1;3;1;90;;2;;2;2;2;1;2;2;2;2;2;;;;;;10;;;;;;1;1;5;5;701.817.380.240.564
847046;1;4;1;90;;2;;1;1;2;2;2;2;2;2;2;;;10;10;;;;;;;;1;1;5;5;701.817.380.240.564
847046;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;701.817.380.240.564
847047;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;5;5;926.493.492.504.538
847047;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;926.493.492.504.538
847047;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;926.493.492.504.538
847047;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;926.493.492.504.538
847050;1;1;1;90;;2;;1;2;1;2;1;2;2;2;2;;;20;;20;;10;;;;;1;1;5;5;706.099.674.453.842
847050;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;706.099.674.453.842
847050;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;706.099.674.453.842
847050;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;706.099.674.453.842
847050;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;706.099.674.453.842
847052;1;1;1;90;;2;;1;2;1;2;2;1;2;2;2;;;10;;10;;;3;;;;1;1;5;5;837.557.259.153.684
847052;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;837.557.259.153.684
847052;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;22;;;;;;;1;1;5;5;837.557.259.153.684
847052;1;5;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;12;;;;1;1;5;5;837.557.259.153.684
847053;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;729.022.472.760.902
847053;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;729.022.472.760.902
847056;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;25;;;;;;;1;1;5;5;741.671.672.771.093
847056;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;741.671.672.771.093
847056;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;741.671.672.771.093
847059;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;888.080.321.506.266
847062;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;15;;;;;;;;8;1;1;5;5;787.776.441.425.748
847062;1;2;1;90;;2;;2;2;2;2;2;1;2;2;1;;;;;;;;8;;;22;1;1;5;5;787.776.441.425.748
847062;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;787.776.441.425.748
847062;1;4;1;90;;2;;1;2;1;2;2;2;2;2;1;;;10;;15;;;;;;6;1;1;5;5;787.776.441.425.748
847064;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;993.980.753.807.264
847065;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;729.022.472.760.902
847065;1;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;1;1;5;5;729.022.472.760.902
847067;1;1;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;4;1;1;5;5;755.851.472.287.594
847067;1;2;1;90;;2;;1;1;1;2;2;2;2;2;2;;;10;10;15;;;;;;;1;1;5;5;755.851.472.287.594
847067;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;755.851.472.287.594
847067;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;755.851.472.287.594
847069;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;100.021.531.270.102
847069;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;5;5;100.021.531.270.102
847069;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;100.021.531.270.102
847070;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;809.841.942.953.097
847070;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;20;;;;;;;1;1;5;5;809.841.942.953.097
847070;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;809.841.942.953.097
847070;1;4;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;5;;;;;;;;1;1;5;5;809.841.942.953.097
847072;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;890.210.759.506.883
847072;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;890.210.759.506.883
847072;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;10;;;;;;;1;1;5;5;890.210.759.506.883
847072;1;4;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;12;;;;;;;1;1;5;5;890.210.759.506.883
847072;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;28;;;;;;;1;1;5;5;890.210.759.506.883
847074;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;755.851.472.287.594
847074;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;755.851.472.287.594
847074;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;755.851.472.287.594
847074;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;755.851.472.287.594
847076;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;895.285.598.973.072
847077;1;1;1;90;;2;;1;2;1;2;2;1;2;2;2;;;15;;10;;;8;;;;1;1;5;5;766.680.170.536.541
847081;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;101.965.351.935.502
847081;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;101.965.351.935.502
847081;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;101.965.351.935.502
847081;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;101.965.351.935.502
847084;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;5;5;955.340.654.559.206
847084;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;1;1;5;5;955.340.654.559.206
847084;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;5;5;955.340.654.559.206
847084;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;955.340.654.559.206
847087;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;100.325.732.518.384
847087;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;100.325.732.518.384
847087;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;20;;;;;;;1;1;5;5;100.325.732.518.384
847087;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;100.325.732.518.384
847089;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;899.664.492.977.847
847089;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;899.664.492.977.847
847091;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;853.772.805.781.848
847091;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;15;;;;;;;1;1;5;5;853.772.805.781.848
847091;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;5;5;853.772.805.781.848
847094;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;4;;;;;;;1;1;5;5;816.452.506.050.148
847094;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;1;1;5;5;816.452.506.050.148
847098;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;654.070.028.155.587
847098;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;15;;;;;;;1;1;5;5;654.070.028.155.587
847098;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;654.070.028.155.587
847098;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;654.070.028.155.587
847098;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;654.070.028.155.587
847099;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;918.752.733.549.177
847099;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;5;;;;;;;1;1;5;5;918.752.733.549.177
847101;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;898.508.258.998.908
847101;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;898.508.258.998.908
847101;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;898.508.258.998.908
847103;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;830.729.526.463.011
847103;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;830.729.526.463.011
847104;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;78.491.222.969.691
847104;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;78.491.222.969.691
847107;1;1;1;90;;2;;1;2;1;1;2;2;2;2;2;;;20;;21;10;;;;;;1;1;5;5;189.760.878.620.341
847107;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;189.760.878.620.341
847107;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;25;;;;;;;1;1;5;5;189.760.878.620.341
847107;1;4;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;1;1;5;5;189.760.878.620.341
847107;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;189.760.878.620.341
847107;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;189.760.878.620.341
847110;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;770.552.347.957.725
847110;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;15;;;28;;;;;;1;1;5;5;770.552.347.957.725
847110;1;3;1;90;;2;;1;2;2;1;2;2;2;2;2;;;5;;;10;;;;;;1;1;5;5;770.552.347.957.725
847110;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;770.552.347.957.725
847113;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;5;5;159.576.609.769.168
847113;1;2;1;90;;2;;1;2;1;2;2;1;2;2;2;;;21;;5;;;2;;;;1;1;5;5;159.576.609.769.168
847113;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;5;5;159.576.609.769.168
847116;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;879.794.414.581.188
847116;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;879.794.414.581.188
847116;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;879.794.414.581.188
847117;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;932.426.439.539.776
847117;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;5;5;932.426.439.539.776
847117;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;932.426.439.539.776
847117;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;10;;;;;;;1;1;5;5;932.426.439.539.776
847117;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;932.426.439.539.776
847121;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;730.913.040.275.926
847121;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;730.913.040.275.926
