DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
535629;1;6;68;10;6;2;1;7;1968;5;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;39;68;274,73919421388
535629;1;7;68;10;7;1;1;4;1989;5;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;18;68;274,73919421388
535630;1;1;68;10;1;1;1;3;1938;1;2; ;6;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;69;68;374,912112557634
535630;1;2;68;10;2;2;1;8;1943;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;64;68;374,912112557634
535630;1;3;68;10;3;1;1;2;1977;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;6;4; ;30;68;374,912112557634
535631;1;1;68;10;1;2;1;6;1926;1;2; ;4;1; ; ;1;2;87000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;81;68;196,234978396284
535631;1;2;68;10;2;2;1;9;1955;3;2; ;5;1; ; ;1;1;57100;2;1;2; ; ; ; ; ; ; ; ;6;5;5; ;52;68;196,234978396284
535631;1;3;68;10;3;2;1;10;1958;3;2; ;5;1; ; ;1;3;450000;2;1;2; ; ; ; ; ; ; ; ;6;8;5; ;49;68;196,234978396284
535632;1;1;68;10;1;2;1;6;1973;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;34;68;246,640167042647
535632;1;2;68;10;2;1;1;1;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;11;68;246,640167042647
535632;1;3;68;10;1;1;1;1;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;246,640167042647
535633;1;1;68;10;1;2;1;3;1979;1;2; ;6;2;1;8; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;28;68;265,149680464276
535633;1;2;68;10;1;1;1;12;2002;3;2; ; ;2;1;8; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;68;265,149680464276
535634;1;1;68;10;1;2;1;3;1942;1;2; ;4;1; ; ;1;2;8000;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;65;68;196,234978396284
535634;1;2;68;10;2;2;1;1;1978;3;2; ;5;1; ; ;1;3;54400;2;1;2; ; ; ; ;2; ;2; ;6;6;4;NO LE LLAMA LA ATENCION NINGUN POSGRADO DE BUCARMANGA;29;68;196,234978396284
535634;1;3;68;10;3;2;1;11;1979;3;2; ;5;1; ; ;1;3;54000;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;27;68;196,234978396284
535635;1;1;68;10;1;1;1;9;1950;1;2; ;6;1; ; ;1;2;99000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;57;68;410,812752469679
535635;1;2;68;10;2;2;1;4;1958;2;2; ;6;1; ; ;1;1;28000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;49;68;410,812752469679
535635;1;3;68;10;3;1;1;10;1984;3;2; ;5;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;68;410,812752469679
535635;1;4;68;10;4;2;1;11;1985;3;2; ;5;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;21;68;410,812752469679
535635;1;5;68;10;4;1;1;7;2005;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;410,812752469679
535635;1;6;68;10;6;2;1;3;1983;3;2; ;2;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;24;68;410,812752469679
535635;1;7;68;10;7;1;1;8;1980;5;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;5;11;2;DESCUIDO;27;68;410,812752469679
535635;1;8;68;10;7;2;1;7;2003;4;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;68;410,812752469679
535635;1;9;68;10;9;1;1;9;1994;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;13;68;410,812752469679
535636;1;1;68;10;1;2;1;3;1989;1;2; ;5;1; ; ;1;1;17350;2;1;1;2;2; ; ;2; ;2; ;6;0;2; ;18;68;315,207993975689
535637;1;1;68;10;1;1;1;2;1979;1;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;68;459,56049014887
535637;1;2;68;10;2;2;1;10;1986;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;21;68;459,56049014887
535637;1;3;68;10;3;1;1;8;1982;5;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;25;68;459,56049014887
535637;1;4;68;10;4;1;1;3;1991;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;16;68;459,56049014887
535637;1;5;68;10;5;2;1;5;1986;5;2; ;3;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;21;68;459,56049014887
535637;1;6;68;10;5;2;1;1;2002;5;2; ; ;1; ; ;1;5; ;2;1;1;1;1;400;1500;2; ;2; ;2;1; ; ;5;68;459,56049014887
535638;1;1;68;10;1;1;1;8;1973;1;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;34;68;466,847991610854
535638;1;2;68;10;2;1;1;7;1973;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;34;68;466,847991610854
535638;1;3;68;10;3;1;1;4;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;1300;2; ;2; ;4;6; ; ;13;68;466,847991610854
535638;1;4;68;10;2;2;1;3;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;500;3000;2; ;2; ;3;3; ; ;9;68;466,847991610854
535638;1;5;68;10;2;2;1;4;2004;4;2; ; ;2;1;12; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;68;466,847991610854
535639;1;1;68;10;1;2;1;4;1946;1;2; ;3;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;61;68;279,93716578061
535640;1;1;68;10;1;1;1;2;1946;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;61;68;360,124627241301
535640;1;2;68;10;2;2;1;3;1979;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;28;68;360,124627241301
535640;1;3;68;10;3;1;1;9;1967;9;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;40;68;360,124627241301
535640;1;4;68;10;2;1;1;5;2003;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;2;1; ;POR ENFERMEDAD DE LA ABUELA;4;68;360,124627241301
535642;1;1;68;10;1;2;1;3;1968;1;2; ;4;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;39;68;199,679207426959
535642;1;2;68;10;2;2;1;12;1988;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;3; ;18;68;199,679207426959
535642;1;3;68;10;2;2;1;9;2002;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;5;68;199,679207426959
535642;2;1;68;10;1;2;1;6;1968;1;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;68;199,679207426959
535642;2;2;68;10;2;1;1;4;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ; ;9;68;199,679207426959
535643;1;1;68;10;1;1;1;1;1942;1;2; ;6;1; ; ;1;2;110400;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;65;68;297,291139026111
535643;1;2;68;10;2;2;1;4;1954;2;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;53;68;297,291139026111
535643;1;3;68;10;3;1;1;2;1999;4;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;8;68;297,291139026111
535644;1;1;68;10;1;2;1;12;1966;1;2; ;6;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;6;4;4; ;40;68;260,039814540752
535644;1;2;68;10;2;2;1;9;1986;3;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;21;68;260,039814540752
535644;1;3;68;10;3;2;1;8;1999;3;2; ; ;1; ; ;1;3;54300;2;1;1;1;2; ; ;1;720000;2; ;3;0; ; ;8;68;260,039814540752
535645;1;1;68;10;1;1;1;2;1963;1;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;44;68;375,480495446276
535645;1;2;68;10;2;2;1;8;1961;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;46;68;375,480495446276
535645;1;3;68;10;3;1;1;9;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;68;375,480495446276
535645;1;4;68;10;4;2;1;2;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;9;68;375,480495446276
535646;1;1;68;10;1;1;1;3;1975;1;2; ;6;1; ; ;1;3;58000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;68;272,814989244528
535646;1;2;68;10;2;2;1;3;1979;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;1;3; ;28;68;272,814989244528
535646;1;3;68;10;3;2;1;12;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;8;68;272,814989244528
535646;1;4;68;10;4;1;1;7;2004;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;MUY PEQUEÑO;3;68;272,814989244528
535646;1;5;68;10;5;2;1;4;1953;9;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;54;68;272,814989244528
535647;1;1;68;10;1;2;1;3;1964;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;43;68;218,188720848589
535647;1;2;68;10;2;2;1;1;1986;3;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;6;4;3;PRACTICA DEL SENA;21;68;218,188720848589
535647;2;1;68;10;1;2;1;6;1978;1;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;68;218,188720848589
535647;2;2;68;10;2;2;1;2;2001;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;6;68;218,188720848589
535648;1;1;68;10;1;2;1;2;1952;1;2; ;5;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;55;68;364,546963956522
535648;1;2;68;10;2;1;1;4;1987;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;20;68;364,546963956522
535648;1;3;68;10;3;1;1;5;1989;3;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;18;68;364,546963956522
535649;1;1;68;10;1;2;1;9;1969;1;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;38;68;280,390971176403
535649;1;2;68;10;2;1;1;4;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;12;68;280,390971176403
535649;1;3;68;10;3;2;1;1;1930;5;2; ;4;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;77;68;280,390971176403
535650;1;1;68;10;1;1;1;8;1955;1;2; ;6;1; ; ;1;1;16000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;52;68;351,778554345792
535650;1;2;68;10;2;2;1;7;1963;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;44;68;351,778554345792
535650;1;3;68;10;3;1;1;3;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;15;68;351,778554345792
535650;1;4;68;10;4;1;1;5;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;11;68;351,778554345792
535650;1;5;68;10;5;1;1;10;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;3;1; ; ;8;68;351,778554345792
535651;1;1;68;10;1;2;1;8;1935;1;2; ;4;1; ; ;1;3;98;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;72;68;280,390971176403
535651;1;2;68;10;2;1;1;7;1987;4;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;3;2; ;20;68;280,390971176403
535651;2;1;68;10;1;2;1;12;1971;1;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;7;4; ;35;68;280,390971176403
535652;1;1;68;10;1;2;1;4;1957;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;50;68;403,691839842079
535652;1;2;68;10;2;1;1;3;1955;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;52;68;403,691839842079
535652;1;3;68;10;3;1;1;9;1975;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;32;68;403,691839842079
535652;1;4;68;10;4;1;1;8;1979;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;68;403,691839842079
535652;1;5;68;10;5;2;1;11;1983;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;68;403,691839842079
535652;1;6;68;10;6;1;1;6;2000;4;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;0; ; ;7;68;403,691839842079
535652;1;7;68;10;5;2;1;12;2005;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;403,691839842079
535652;2;1;68;10;1;1;1;11;1975;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;32;68;403,691839842079
535652;2;2;68;10;2;2;1;5;1975;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;32;68;403,691839842079
535652;2;3;68;10;3;2;1;4;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;12;68;403,691839842079
535652;2;4;68;10;4;1;1;1;1999;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;8;68;403,691839842079
535652;2;5;68;10;2;1;1;2;2005;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;403,691839842079
535653;1;1;68;10;1;2;1;11;1965;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;41;68;260,039814540752
535653;1;2;68;10;2;2;1;11;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;15;68;260,039814540752
535653;1;3;68;10;3;2;1;9;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;260,039814540752
535654;1;1;68;10;1;1;1;10;1963;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;44;68;356,894983947122
535654;1;2;68;10;2;2;1;7;1962;2;2; ;2;1; ; ;1;1;23000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;45;68;356,894983947122
535654;1;3;68;10;3;1;1;4;1982;3;2; ;5;2;1;1; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;25;68;356,894983947122
535654;1;4;68;10;4;2;1;3;1984;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;68;356,894983947122
535654;1;5;68;10;5;1;1;12;2004;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;356,894983947122
535654;1;6;68;10;6;2;1;3;2006;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;356,894983947122
535654;1;7;68;10;7;2;1;3;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;68;356,894983947122
535655;1;1;68;10;1;2;1;6;1940;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;67;68;279,93716578061
535656;1;1;68;10;1;1;1;8;1972;1;2; ;6;1; ; ;1;1;35000;2;1;1;2;2; ; ;2; ;2; ;3;5; ; ;35;68;269,092961139232
535656;1;2;68;10;2;2;1;4;1977;2;2; ;6;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;30;68;269,092961139232
535656;1;3;68;10;3;1;1;12;2004;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;269,092961139232
535656;1;4;68;10;4;2;1;4;1950;5;2; ;3;2;1;9; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;57;68;269,092961139232
535656;1;5;68;10;5;2;1;1;1997;5;2; ;5;2;1;9; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;10;68;269,092961139232
535657;1;1;68;10;1;1;1;4;1966;1;2; ;6;1; ; ;1;1;160000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;41;68;314,666082936691
535657;1;2;68;10;2;2;1;6;1970;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;68;314,666082936691
535657;1;3;68;10;3;2;1;12;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;11;68;314,666082936691
535657;1;4;68;10;4;1;1;2;2003;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;1; ; ;4;68;314,666082936691
535658;1;1;68;10;1;2;1;9;1971;1;2; ;3;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;36;68;265,325686785449
535658;1;2;68;10;2;2;1;4;1992;3;2; ;3;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;15;68;265,325686785449
535658;1;3;68;10;3;1;1;4;2007;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;68;265,325686785449
535658;1;4;68;10;4;1;1;1;1994;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;13;68;265,325686785449
535658;1;5;68;10;5;2;1;11;1997;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;68;265,325686785449
535658;1;6;68;10;6;1;1;6;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;8;68;265,325686785449
535659;1;1;68;10;1;1;1;1;1965;1;2; ;2;1; ; ;1;1;18000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;42;68;269,092961139232
535659;1;2;68;10;2;2;1;3;1965;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;42;68;269,092961139232
535659;1;3;68;10;3;2;1;6;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;2000;2; ;2; ;3;1; ; ;8;68;269,092961139232
535659;1;4;68;10;4;2;1;6;1928;5;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;79;68;269,092961139232
535659;1;5;68;10;5;1;1;1;2001;5;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ; ;6;68;269,092961139232
535660;1;1;68;10;1;1;1;3;1950;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;57;68;307,971239946758
535660;1;2;68;10;2;2;1;4;1956;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;51;68;307,971239946758
535660;2;1;68;10;1;1;1;11;1957;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3; ;50;68;307,971239946758
535660;2;2;68;10;2;2;1;8;1972;2;2; ;2;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;68;307,971239946758
535660;2;3;68;10;3;2;1;2;1992;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;68;307,971239946758
535660;2;4;68;10;4;1;1;5;1998;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;9;68;307,971239946758
535661;1;1;68;10;1;1;1;6;1971;1;2; ;6;1; ; ;1;1;150000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;36;68;263,900533460378
535661;1;2;68;10;2;2;1;10;1976;2;2; ;6;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;6;1;2; ;31;68;263,900533460378
535661;1;3;68;10;3;1;1;9;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;9;68;263,900533460378
535661;1;4;68;10;4;1;1;8;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;263,900533460378
535661;1;5;68;10;5;2;1;12;1926;9;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;80;68;263,900533460378
535662;1;1;68;10;1;1;1;12;1966;1;2; ;6;1; ; ;1;3;78000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;40;68;327,983168679466
535662;1;2;68;10;2;2;1;12;1970;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;36;68;327,983168679466
535662;1;3;68;10;3;1;1;6;2001;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;6;68;327,983168679466
535663;1;1;68;10;1;1;1;9;1945;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;62;68;196,549837793715
535663;1;2;68;10;2;2;1;3;1941;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;66;68;196,549837793715
535663;1;3;68;10;3;2;1;6;1971;3;2; ;5;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;36;68;196,549837793715
535663;1;4;68;10;4;2;1;10;1974;3;2; ;3;2;1;3; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;33;68;196,549837793715
535663;1;5;68;10;5;1;1;10;1998;4;2; ; ;2;1;3; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;1; ; ;9;68;196,549837793715
535663;1;6;68;10;4;2;1;2;2004;4;2; ; ;2;1;3; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;68;196,549837793715
535664;1;1;68;10;1;1;1;3;1962;1;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;45;68;370,288067767422
535664;1;2;68;10;2;2;1;11;1962;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;45;68;370,288067767422
535664;1;3;68;10;3;1;1;6;1985;3;2; ;5;1; ; ;1;1;35000;2;1;2; ; ; ; ;2; ;2; ;6;3;2; ;22;68;370,288067767422
535664;1;4;68;10;4;1;1;5;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;7;68;370,288067767422
535665;1;1;68;10;1;1;1;4;1960;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;47;68;332,46836039342
535665;1;2;68;10;2;2;1;7;1944;2;2; ;6;1; ; ;1;2;200000;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;63;68;332,46836039342
535665;1;3;68;10;3;2;1;12;1992;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;6; ; ;14;68;332,46836039342
535666;1;1;68;10;1;2;1;12;1921;1;2; ;4;1; ; ;1;3;500000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;85;68;192,512950290988
535666;1;2;68;10;2;2;1;5;1952;3;2; ;4;1; ; ;1;3;580000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;55;68;192,512950290988
535666;1;3;68;10;3;2;1;10;1957;6;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;50;68;192,512950290988
535667;1;1;68;10;1;1;1;9;1944;1;2; ;6;1; ; ;1;2;59000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;63;68;374,912112557634
535667;1;2;68;10;2;2;1;2;1939;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;68;68;374,912112557634
535667;1;3;68;10;3;1;1;7;1978;3;2; ;5;1; ; ;1;1;14000;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;29;68;374,912112557634
535668;1;1;68;10;1;1;1;6;1976;1;2; ;1;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;31;68;306,659237944126
535668;1;2;68;10;2;2;1;10;1981;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;26;68;306,659237944126
535668;1;3;68;10;3;1;1;1;1999;3;2; ; ;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ;SE CAMBIO DE CIUDAD;8;68;306,659237944126
535668;1;4;68;10;4;1;1;10;2002;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;769;4000;2; ;2; ;1;0; ; ;5;68;306,659237944126
535668;1;5;68;10;5;2;1;11;1955;5;2; ;4;1; ; ;1;1;34000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;52;68;306,659237944126
535668;1;6;68;10;6;1;1;6;1987;5;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;20;68;306,659237944126
535668;1;7;68;10;7;1;1;1;1995;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;12;68;306,659237944126
535668;2;1;68;10;1;2;1;5;1947;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;60;68;306,659237944126
