Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;p1661s1;p1661s1a1;p1661s2;p1661s2a1;p1661s3;p1661s3a1;p1661s4;p1661s4a1;Dpto;Fex_c_2011;P1661S4A2
4046911;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2218,66905001999; 
4046911;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2218,66905001999; 
4046911;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2218,66905001999; 
4046912;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1038,11649653745; 
4046912;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1038,11649653745; 
4046912;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1038,11649653745; 
4046912;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1038,11649653745; 
4046913;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1770,3671204628; 
4046914;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1235,65266381544; 
4046914;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1080000; ;2;2;2; ;2; ; ;1;1080000; ; ; ;2;04;1;1080000; ; ; ; ; ; ;23;1235,65266381544; 
4046915;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;270000; ;2;2;2; ;2; ; ;1;270000; ; ; ;2;04; ; ; ; ; ; ;1;AYUDA A POBLACION DESPLAZADA;23;936,344332971228;270000
4046915;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000;2400000;2;1;2; ;2; ; ;1;720000; ; ; ;2;04; ; ; ; ;1;120000; ; ;23;936,344332971228; 
4046915;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;936,344332971228; 
4046915;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;936,344332971228; 
4046916;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;4667,79461981967; 
4046916;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000; ;2;2;2; ;2; ; ;1;1200000; ; ; ;2;04;1;1200000; ; ; ; ; ; ;23;4667,79461981967; 
4046916;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;4667,79461981967; 
4046917;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2569,19816880809; 
4046917;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2569,19816880809; 
4046917;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2569,19816880809; 
4046918;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2401,49117635419; 
4046918;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2401,49117635419; 
4046919;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1317,20306692816; 
4046919;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;820000; ;2;2;2; ;2; ; ;1;820000; ; ; ;2;04;1;820000; ; ; ; ; ; ;23;1317,20306692816; 
4046919;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1317,20306692816; 
4046919;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1317,20306692816; 
4046919;1;6;1;95;1;2;1; ;689500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1317,20306692816; 
4046919;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1317,20306692816; 
4046920;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1376,01927394044; 
4046920;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1376,01927394044; 
4046920;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1376,01927394044; 
4046921;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046921;1;9;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;740000; ;2;2;2; ;2; ; ;1;740000; ; ; ;2;04; ; ; ; ;1;740000; ; ;23;2305,4437343082; 
4046921;1;10;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2305,4437343082; 
4046922;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2269,13139414372; 
4046922;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2269,13139414372; 
4046922;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2400000; ;2;2;2; ;2; ; ;1;2400000; ; ; ;2;04; ; ;1;2400000; ; ; ; ;23;2269,13139414372; 
4046922;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2269,13139414372; 
4046922;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2269,13139414372; 
4046922;1;6;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;2269,13139414372; 
4046923;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2000000; ;2;2;2; ;2; ; ;1;2000000; ; ; ;2;04; ; ; ; ;1;740000;1;AYUDAS A POBLACION DESPLAZADA;23;1775,57231187114;1260000
4046923;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;23;1775,57231187114; 
4046931;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;688,535918341646; 
4046931;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;04;1;720000; ; ; ; ; ; ;25;688,535918341646; 
4046931;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;688,535918341646; 
4046931;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;250000;1; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;688,535918341646; 
4046933;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;879,630189714426; 
4046933;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;879,630189714426; 
4046934;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;970,844453944938; 
4046935;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1211,65450192656; 
4046935;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1211,65450192656; 
4046936;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1446,67093418409; 
4046936;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1446,67093418409; 
4046936;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1446,67093418409; 
4046936;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1446,67093418409; 
4046936;1;8;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1446,67093418409; 
4046971;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;494,743501011902; 
4046971;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;494,743501011902; 
4047003;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;970,844453944938; 
4047021;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;951,089800667527; 
4047021;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;951,089800667527; 
4047022;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1183,13387743904; 
4047022;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1183,13387743904; 
4047030;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;494,743501011902; 
4047030;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;494,743501011902; 
4047032;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;635,573313552901; 
4047032;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;635,573313552901; 
4047032;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;635,573313552901; 
4047033;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;755,308202270933; 
4047033;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;755,308202270933; 
4047034;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1798,94003412719; 
4047034;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1798,94003412719; 
4047034;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;760000; ;2;2;2; ;2; ; ;1;760000; ; ; ;2;04;1;760000; ; ; ; ; ; ;25;1798,94003412719; 
4047034;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;520000;1; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1798,94003412719; 
4047042;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;837,381794299102; 
4047042;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;837,381794299102; 
4047042;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;837,381794299102; 
4047042;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;837,381794299102; 
4047043;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;100000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1061,68401718322; 
4047043;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;60000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1061,68401718322; 
4047043;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1061,68401718322; 
4047043;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1061,68401718322; 
4047044;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1301,46994784212; 
4047044;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1301,46994784212; 
4047044;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1301,46994784212; 
4047044;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;1301,46994784212; 
4047045;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;727,711466807772; 
4047045;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;727,711466807772; 
4047046;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;583,990226800335; 
4047046;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;25;583,990226800335; 
4047082;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;969,468453280104; 
4047082;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;04;1;360000; ; ; ; ; ; ;27;969,468453280104; 
4047082;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;969,468453280104; 
4047082;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;969,468453280104; 
4047083;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1029,30437828967; 
4047083;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000; ;2;2;2; ;2; ; ;1;1200000; ; ; ;2;04;1;1200000; ; ; ; ; ; ;27;1029,30437828967; 
4047083;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1029,30437828967; 
4047083;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1029,30437828967; 
4047084;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;725,155021749793; 
4047084;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;27;725,155021749793; 
4047084;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;725,155021749793; 
4047084;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;725,155021749793; 
4047087;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000;4000000;2;1;2; ;2; ; ;1;840000; ; ; ;2;04; ; ; ; ;1;840000; ; ;27;558,574163663154; 
4047088;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1139,76309155059; 
4047088;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1139,76309155059; 
4047090;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;667,449587287162; 
4047092;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;966,618344669439; 
4047093;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1139,76309155059; 
4047093;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1139,76309155059; 
4047094;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1026,93155059328; 
4047094;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1300000; ;2;2;2; ;2; ; ;1;1300000; ; ; ;2;04;1;1300000; ; ; ; ; ; ;27;1026,93155059328; 
4047094;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1026,93155059328; 
4047094;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1026,93155059328; 
4047094;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1026,93155059328; 
4047096;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;999,805687336831; 
4047096;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;999,805687336831; 
4047097;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;996,117035622281; 
4047097;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1640000; ;2;2;2; ;2; ; ;1;1640000; ; ; ;2;04;1;1640000; ; ; ; ; ; ;27;996,117035622281; 
4047097;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;996,117035622281; 
4047098;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1163,59897137772; 
4047098;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;98; ;2;2;2; ;2; ; ;1;98; ; ; ;2;04;1;98; ; ; ; ; ; ;27;1163,59897137772; 
4047098;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1163,59897137772; 
4047098;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1163,59897137772; 
4047099;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;04;1;480000; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047099;1;9;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;1418,80624933272; 
4047100;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;280000; ;2;2;2; ;2; ; ;1;280000; ; ; ;2;04;1;280000; ; ; ; ; ; ;27;887,353774069236; 
4047103;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1114000; ;2;2;2; ;2; ; ;1;1114000; ; ; ;2;04;1;1114000; ; ; ; ; ; ;27;683,871793131356; 
4047103;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;27;683,871793131356; 
