Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
4063095;1;3;1;2;1;4;3;1;4;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;1;2;1;2; ;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;899,979663547011
4063097;1;2;2;2;2;4;1;1;3;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2; ;5;2; ;1;1;1;2;2; ;1;2;2; ;1;2;01;2;05;73;2571,88528621927
4063097;2;2;2;2;2;4;1;1;3;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2; ;4;2; ;2;1;1;2;2; ;1;2;2; ;1;2;01;2;05;73;2571,88528621927
4063098;1;1;1;6; ;4;9;5;5;4; ; ; ;15000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;73;1061,32251036465
4063099;1;4;1;2;1;4;3;1;4;1; ; ;2000000;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1124,59979629199
4063100;1;2;2;2;1;4;1;5;5;3; ; ; ; ;20000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;05;73;642,971321554816
4063101;1;4;2;2;1;4;3;1;4;4; ; ; ;300000; ;2;2;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;2100,72176559258
4063102;1;3;2;2;1;4;3;1;4;1; ; ;15000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1362,24888085082
4063103;1;1;1;2;1;4;1;1;5;3; ; ; ; ;50000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1; ;5;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;05;73;2376,96803514462
4063104;1;4;1;2;1;4;3;1;4;1; ; ;2000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;899,979663547011
4063105;1;1;1;2;2;4;3;2;4;1; ; ;5000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;2;1;2; ;2;2; ;1;4;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1499,9087681729
4063106;1;2;1;2;1;4;4;1;4;1; ; ;3000000;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1124,59979629199
4063107;1;3;2;2;2;4;3;1;4;1; ; ;60000000;350000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;3; ;3;2; ;1;4;1;2;1;1;2;2;2; ;2; ;01;2;05;73;722,885067857208
4063108;1;3;2;2;1;4;4;1;3;4; ; ; ;40000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3; ;3;2; ;1;1;1;2;1;1;1;2;2; ;2; ;01;2;05;73;738,636816729369
4063109;1;3;2;2;1;4;3;4;4;1; ; ;10000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1011,15386840429
4063110;1;3;2;2;1;4;4;3;3;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;4;2;1;1;1;2;2; ;2; ;01;2;05;73;642,971321554816
4063111;1;3;1;2;1;4;3;1;4;1; ; ;5000000;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;642,971321554816
4063112;1;3;2;2;1;4;3;1;4;4; ; ; ;70000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2; ;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;2109,47694856182
4063114;1;3;2;2;1;4;3;1;4;1; ; ;8000000;100000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1362,24888085082
4063115;1;4;3;2;1;4;3;1;4;1; ; ;30000000;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2; ;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1613,87920568595
4063116;1;1;1;6; ;4;3;6; ;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;3;2; ;1;4;1;2;1;0;2;2;2; ;2; ;01;2;05;73;2101,65475081392
4063117;1;3;2;2;2;4;3;1;4;1; ; ;5000000;100000; ;2;1;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;3; ;3;2; ;1;4;1;2;1;2;2;2;2; ;2; ;01;2;05;73;722,885067857208
4063119;1;2;2;2;1;4;3;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1210,70698240447
4063120;1;2;1;6; ;4;7;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;73;1248,32481275705
4063121;1;3;2;2;1;4;3;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1963,99486349185
4063122;1;1;1;6; ;4;1;5;3;4; ; ; ;100000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2; ;5;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;2036,10725829935
4063123;1;2;1;2;1;4;3;1;5;4; ; ; ;60000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1023,70468001207
4063124;1;2;2;2;1;4;1;5;5;1; ; ;10000000;20000; ;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2; ; ;11;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;2014,33239921432
4063125;1;3;1;2;1;4;1;1;3;1; ; ;7000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;4;2;1;1;1;2;2; ;1;2;01;2;05;73;899,979663547011
4063126;1;2;1;2;1;4;3;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;760,502898209788
4063127;1;1;1;6; ;4;9;5;3;3; ; ; ; ;60000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;5;2; ;1;1;4;2;1;0;1;2;2; ;2; ;01;2;05;73;2376,96803514462
4063128;1;3;2;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;675,359530802031
4063130;1;2;2;2;1;4;1;5;5;1; ; ;10000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;3; ;6;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;1676,30343230287
4063131;1;2;2;6; ;4;9;5;3;3; ; ; ; ;60000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;6;2; ;1;1;1;2;1;1;1;2;2; ;2; ;01;2;05;73;642,971321554816
4063132;1;3;1;2;1;4;3;1;4;1; ; ;2000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;73;1499,95513759218
4063133;1;2;2;2;2;4;1;1;3;1; ; ;5000000;40000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;8;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;1314,02341223581
4063134;1;3;2;2;1;4;1;5;3;4; ; ; ;160000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2; ;6;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;05;73;1324,21127841778
4063135;1;4;2;2;1;4;4;1;5;1; ; ;18000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3; ;6;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;1700,3733096091
4063136;1;3;2;2;1;4;3;5;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;05;73;899,979663547011
4063137;1;3;2;2;1;4;4;1;4;1; ; ;1000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;1049,31776616754
4063138;1;2;2;2;2;4;1;1;3;4; ; ; ;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1; ;5;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;1387,44219492582
4063139;1;1;1;6; ;4;9;5;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;1;2; ;2;2;2; ;2; ;01;2;05;73;1012,08685362563
4063140;1;6;3;2;1;4;3;1;4;1; ; ;10000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;4; ;6;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;1414,87215909644
4063141;1;3;2;2;1;4;3;1;4;4; ; ; ;25000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;3; ;5;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;73;1576,21500591408
4063142;1;2;1;6; ;4;9;5;3;1; ; ;2000000;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;4;2;2; ;1;2;2; ;2; ;01;2;05;73;1163,24183426131
4063143;1;2;1;2;2;4;1;1;3;1; ; ;10000000;80000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;4;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;73;1150,63063374151
4063598;1;4;2;2;1;4;1;1;4;1; ; ;60000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;3; ;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;66;1704,02834793258
4063599;1;4;3;3;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;4; ;5;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;66;1139,7935242754
4063600;1;3;2;2;1;4;1;1;5;1; ; ;70000000;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;05;66;1458,35740544322
4063602;1;5;3;3;1;4;1;1;4;1; ; ;35000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;66;528,205464186676
4063603;1;4;3;2;1;3;1;1;5;1; ; ;60000000;200000; ;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;5; ;5;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;05;66;528,205464186676
4063604;1;3;2;3;1;4;1;1;5;1; ; ;5000000;60000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;7;3;1;1;2;2;2; ;1;1;01;2;05;66;1335,31915498664
4063605;1;4;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;3; ;3;2; ;1;1;1;3;1;1;2;2;2; ;1;1;01;2;05;66;964,018847208983
4063606;1;4;3;3;1;4;1;1;5;1; ; ;20000000;180000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4; ;7;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;66;770,673825913991
4063607;1;2;2;2;1;4;1;1;4;1; ; ;20000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;66;964,018847208983
4063608;1;4;2;3;1;3;1;1;5;1; ; ;30000000;200000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;66;892,963332319672
4063609;1;3;1;3;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;66;994,155705575082
4063610;1;4;3;2;1;4;1;1;4;4; ; ; ;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3; ;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;66;637,047469493281
4063611;1;3;1;2;1;4;1;1;4;1; ; ;45000000;240000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;66;739,339625277345
4063612;1;5;4;2;1;4;1;1;4;3; ; ; ; ;50000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;8;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;66;1870,98502303564
4063613;1;3;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;2;05;66;1356,36048546043
4063614;1;4;2;1;1;1;1;1;4;3; ; ; ; ;225000;2;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;3; ;3;2; ;1;2;1;2;1;3;2;1;1;2;1;1;01;2;05;66;810,395140166656
4063615;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;5; ;5;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;2;05;66;667,988874586764
4063616;1;2;1;1;1;1;1;1;4;1; ; ;37000000;150000; ;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ;1;1;1;1;2;1;2;1;1;2;1;1;2;1;1;01;2;05;66;655,661793574027
4063617;1;4;3;1;1;1;1;1;4;1; ; ;30000000;350000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;05;66;1108,73684956771
4063618;1;3;2;1;1;1;1;1;4;4; ; ; ;180000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;2;05;66;1231,41915151656
4063619;1;4;3;1;1;1;1;1;4;1; ; ;40000000;200000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;4; ;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;2;05;66;800,533158351132
4063620;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;05;66;1025,05901786439
4063621;1;5;4;1;1;1;1;1;4;3; ; ; ; ;180000;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3; ;5;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;2;05;66;646,947544112976
4063622;1;4;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;2;1;3;1;2;2;1;1;2;1;1;01;2;05;66;624,758481284715
4063623;1;4;2;2;1;1;1;1;3;1; ; ;100000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;4;4;1;1;1;2;1;2;1;1;01;2;05;66;528,205464186676
4063624;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;1;2;2;1;2;1;1;01;2;05;66;994,155705575082
4063625;1;5;1;2;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;1;2;1;2; ;2;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;2;05;66;528,205464186676
4063626;1;4;1;2;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;4;1;2;1;2;1;2;1;1;01;2;05;66;739,339625277345
4063628;1;4;1;2;1;1;1;1;4;4; ; ; ;220000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;2;2;2;1;2;1;1;01;2;05;66;871,883909041713
4063629;1;3;2;2;1;1;1;1;4;1; ; ;70000000;150000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;1;4;1;1;2;2;1;2;1;1;01;2;05;66;964,018847208983
4063630;1;5;3;2;1;1;1;1;4;1; ; ;50000000;400000; ;2;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;3; ;3;2; ;1;1;1;2;1;1;2;2;1;2;1;1;01;2;05;66;528,205464186676
4063631;1;2;1;2;1;1;1;1;4;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1; ;1;2; ;1;1;1;4;1;2;2;2;1;2;1;1;01;2;05;66;1025,50761608404
4063634;1;4;3;1;1;1;1;1;4;1; ; ;50000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;05;66;1304,7336984009
4063635;1;3;2;1;1;1;1;1;4;3; ; ; ; ;175000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;2;05;66;1644,33891004251
4063636;1;4;2;1;1;1;1;1;4;1; ; ;20000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;2;05;66;923,866644608984
4063649;1;2;1;6; ;4;1;1;5;1; ; ;20000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;05;68;593,601638939598
4063650;1;2;1;6; ;4;1;3;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;3;1;1;2;2;2;2; ;1;2;01;2;05;68;674,450223383011
4063651;1;4;2;2;1;4;1;1;5;1; ; ;30000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;3;2;1;2;2;2;2; ;1;1;01;2;05;68;2374,40655575839
4063652;1;2;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063653;1;3;1;2;1;5;1;1;5;4; ; ; ;120000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1; ;3;2; ;1;1;3;2;1;2;2;2;2; ;1;1;01;2;05;68;1683,58021578506
4063654;1;1;1;2;1;4;6;3;5;4; ; ; ;60000; ;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;792,937166225796
4063655;1;4;2;2;1;3;1;1;5;1; ; ;20000000;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;68;1140,07205130892
4063656;1;3;2;2;1;4;1;1;5;1; ; ;30000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;6;2; ;1;1;3;2;1;2;2;2;2; ;1;1;01;2;05;68;593,601638939598
4063657;1;2;1;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;3;1;1;2;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063658;1;3;1;2;1;4;6;4;5;1; ; ;40000000;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;1276,8766178763
4063667;1;3;1;2;1;4;4;1;5;4; ; ; ;300000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063668;1;2;1;2;1;4;6;4;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;929,741732793184
4063669;1;2;1;3;1;4;6;1;5;1; ; ;20000000;120000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;3;1;1;1;2;2;2; ;2; ;01;2;05;68;1157,62496661021
4063670;1;3;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;1;1;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;2374,40655575839
4063671;1;2;1;3;1;4;6;1;5;4; ; ; ;120000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;05;68;1703,28660741895
4063672;1;2;1;2;1;4;6;4;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;3;1;1;2;2;2;2; ;2; ;01;2;05;68;1050,39871131181
4063673;1;5;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;68;1703,28660741895
4063674;1;3;1;2;1;4;6;4;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;3;1;1;2;2;2;2; ;2; ;01;2;05;68;1050,39871131181
4063675;1;1;1;6; ;4;6;4;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;3;1;1;2;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063676;1;3;1;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063677;1;3;1;2;1;3;1;1;5;1; ; ;18000000;80000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;3;2;1;2;2;2;2; ;1;1;01;2;05;68;593,601638939598
4063678;1;3;1;2;1;4;6;3;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;68;593,601638939598
4063679;1;2;2;2;1;4;6;5;5;1; ; ;20000000;200000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;1;2; ;2;2;2; ;2; ;01;2;05;68;2374,40655575839
4063680;1;3;3;6; ;4;6;4;5;1; ; ;6000000;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;68;593,601638939598
