DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6910;P6910S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;CLASE;OCI;P6420S1;RAMA4D;OFICIO;RAMA2D;RAMA4DP8;RAMA2DP8;DPTO;fex_c_2011
611650;1;1;60;2;;;;;;;;;;160;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;180000;1;780000;3;;12;40;;.;40;;;1;8;16;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;4;4;2;2;3;3;8;;2;1;;140;61;1;;;27;386.334.448.201.374
611658;1;2;60;2;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;;3;;12;60;;.;60;;;1;6;17;2;;;;;;1;8;;;;2;;;;1;;;;;;1;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;3;;2;1;;1320;71;13;;;27;292.164.429.319.377
611660;1;1;60;2;;;;;;;;;;50;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;600000;1;7200000;3;;12;54;;.;54;;;1;8;18;2;;;;;;1;8;;;;2;;;;1;;;;1;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;5;;2;1;;201;63;2;;;27;467.248.799.358.872
611660;1;2;60;2;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;54;;.;54;;;1;8;17;2;;;;;;1;8;;;;2;;;;1;;;1;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;2;;2;1;;201;63;2;;;27;467.248.799.358.872
611661;1;1;60;2;;;;;;;;;;180;1;;7;POR  DEDICASION;500000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;;;2;2;2;2;;;;;;;;;;;12;20;2;;20;;;1;8;12;2;;;;;;5;1;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;9191;14;91;;;27;32.952.204.883.358
611662;1;1;60;2;;;;;;;;;;84;2;;5;;867000;2;;;2;;2;;2;;1;187000;;;;;;;;2;2;;2;2;2;;;2;;;867000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;7;13;2;;;;;;8;3;;;;1;4;3;12;1;;1;;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;4;4;2;1;2;2;9;;2;1;;8012;13;80;;;27;313.362.327.330.881
611662;1;2;60;2;;;;;;;;;;60;2;;5;;876000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;876000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;7;13;2;;;;;;8;3;;;;1;4;2;12;1;;;;;;1;;;;1;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;4;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;1;2;2;2;;2;1;;8012;13;80;;;27;313.362.327.330.881
611662;1;3;60;2;;;;;;;;;;72;2;;5;;867000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;867000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;7;13;2;;;;;;8;3;;;;1;4;2;1;1;;1;;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;1;1;2;2;;2;1;;8012;13;80;;;27;313.362.327.330.881
611664;1;1;60;2;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;3;;12;40;;.;44;;;1;5;13;2;;;;;;1;8;;;;2;;;;1;;;;;;1;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;2;2;1;3;3;3;2;2;2;8;;2;1;;501;64;5;;;27;688.696.900.626.821
611666;1;1;60;2;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;3;;12;40;;.;40;;;1;5;13;2;;;;;;1;8;;;;2;;;;1;;;1;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;3;3;2;2;2;2;2;2;3;9;;2;1;;501;64;5;;;27;794.020.986.912.599
611668;1;1;60;2;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;42;;.;42;;;1;7;13;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;1;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;1;2;2;2;2;;;;;;;;;;;;;;;2;2;3;3;3;2;2;2;3;9;;2;1;;113;61;1;;;27;653.685.351.286.351
611668;1;2;60;2;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;2500000;3;;12;42;;.;42;;;1;7;13;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;1;2;2;3;9;;2;1;;501;64;5;;;27;653.685.351.286.351
611671;1;1;60;1;2;2;72;2;1;;1;1;1;1;2;;2;;900000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;900000;;2;1;2;2;;;;;;;;;;;8;60;;.;60;;;1;7;6;2;;;;;;9;11;ESCUELA;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;4;;;;;;;;;;;;2;2;2;;SECRETARIA DE EDUCACION;;2;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;5;;2;1;7512;8011;13;80;7512;75;27;514.848.671.278.372
611671;1;2;60;2;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;2;10000000;1;;10;75;;.;75;;;2;;;;;;;;;4;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;5;;2;1;;140;64;1;;;27;514.848.671.278.372
611673;1;2;60;2;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;150000;1;;6;70;;.;70;;;2;;;;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;1;3;5;;2;1;;501;64;5;;;27;506.926.448.847.205
611674;1;1;60;2;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;150000;1;;2;75;;.;75;;;2;;;;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;1;3;5;;2;1;;501;64;5;;;27;583.000.580.821.656
611675;1;1;60;2;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;50000;1;150000;1;;1;45;;.;45;;;1;7;17;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;5;;2;1;;501;64;5;;;27;575.078.358.390.489
611676;1;2;60;2;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;40;;.;40;;;1;8;16;2;;;;;;1;6;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;3;;2;1;;201;63;2;;;27;484.345.187.679.134
611676;2;1;60;2;;;;;;;;;;160;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;400000;1;4400000;3;;12;40;;.;40;;;1;8;17;2;;;;;;1;8;;;;2;;;;1;1;;;;;1;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;2;2;2;1;1;2;2;;2;1;;2;3;2;3;3;3;2;2;2;3;;2;1;;201;63;2;;;27;484.345.187.679.134
611676;2;2;60;2;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;150000;1;1800000;3;;12;40;;.;40;;;1;8;16;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;1;2;2;2;1;2;2;;2;1;;2;3;2;3;3;3;2;2;2;3;;2;1;;1320;71;13;;;27;484.345.187.679.134
611677;1;1;60;2;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;100000;1;1100000;1;;11;60;;.;60;;;1;6;17;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;5;;2;1;;115;61;1;;;27;43.164.359.527.817
611684;1;1;60;1;2;1;;1;1;;1;2;2;24;2;;1;;510000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;250000;;2;1;2;2;;;;;;;;;;;11;40;;.;40;;;1;22;6;2;;;;;;9;7;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;5;;2;1;;8511;58;85;;;27;283.337.790.369.392
611684;1;2;60;2;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;;1;;8;40;;.;40;;;1;8;4;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;2;1;2;2;2;1;1;2;2;;2;1;;2;2;2;3;3;2;2;3;3;9;;2;1;;1320;71;13;;;27;283.337.790.369.392
611685;1;1;60;2;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;900000;1;;12;40;;.;40;;;1;8;16;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;5;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;5;;2;1;;1320;71;13;;;27;340.738.977.489.836
611686;1;1;60;2;;;;;;;;;;142;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;1500000;1;7000000;3;;12;40;;.;40;;;1;8;16;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;9;;2;1;;201;63;2;;;27;422.487.113.987.115
611686;1;2;60;2;;;;;;;;;;40;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;220000;1;1500000;3;;12;40;;.;40;;;1;8;4;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;9;;2;1;;1411;71;14;;;27;422.487.113.987.115
611687;1;1;60;2;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;;3;;12;60;;.;60;;;1;6;18;2;;;;;;1;1;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;9;;2;1;;5211;41;52;;;27;404.839.066.249.602
611688;1;1;60;2;;;;;;;;;;468;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;;1;;10;40;;.;40;;;1;8;5;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;9;;2;1;;113;61;1;;;27;260.074.906.049.004
611688;1;2;60;2;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;110000;1;;3;;11;70;;.;70;;;1;6;16;2;;;;;;4;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;2;5;;2;1;;1320;71;13;;;27;260.074.906.049.004
611690;1;2;60;2;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;40000;1;;1;;4;10;2;;10;;;1;5;7;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;1;72;4;;1;4;4;;40000;72;;;;;;;;;;;;;;2;;;;;;;;5;;;;1;4;1;1;1;1;2;1;2;2;2;2;1;2;2;;2;1;;3;2;2;4;4;2;2;2;2;3;;2;1;;501;64;5;;;27;49.649.026.411.797
611690;1;3;60;2;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;600000;1;;1;;12;72;;.;72;;;1;5;14;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;4;;;;2;;;;1;1;2;1;1;2;2;2;1;2;2;;2;1;;2;3;2;3;4;3;2;2;3;6;;2;1;;501;64;5;;;27;49.649.026.411.797
611690;1;5;60;2;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;40000;1;;1;;1;4;1;;8;;;1;6;8;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;5;;;;1;5;2;1;1;1;2;1;2;2;2;2;2;2;2;;2;1;;3;3;2;3;4;3;2;2;2;3;;2;1;;501;64;5;;;27;49.649.026.411.797
611692;1;1;60;2;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;1000000;1;12000000;1;;12;63;;.;63;;;1;6;18;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;1;1;2;1;1;2;2;2;1;2;2;;2;1;;2;3;2;3;4;3;2;2;2;5;;2;1;;501;64;5;;;27;786.274.517.554.353
611692;1;2;60;2;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;50000;1;600000;1;;12;24;2;;24;;;1;8;12;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;4;2;2;2;3;7;;2;1;;501;64;5;;;27;786.274.517.554.353
611692;1;3;60;2;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;30000;1;360000;1;;12;8;1;;48;;;1;14;16;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;9;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;3;4;2;2;2;3;9;;2;1;;501;64;5;;;27;786.274.517.554.353
611696;1;1;60;2;;;;;;;;;;2;1;;1;;100000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;;;2;2;2;2;;;;;;;;;;;11;65;;.;65;;;2;;;;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;1;80;4;;2;;;;;1;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;2;1;;115;62;1;;;27;672.754.064.253.914
611697;1;2;60;2;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;800000;1;;1;;3;40;;.;40;;;1;7;15;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;2;2;2;2;3;3;8;;2;1;;501;64;5;;;27;574.722.873.901.014
611700;1;1;60;2;;;;;;;;;;600;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;100000;3;;1;;12;40;;.;40;;;2;;;;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;2;1;2;2;2;1;2;;2;1;;3;3;3;3;3;3;2;1;3;8;;2;1;;113;61;1;;;27;484.010.272.511.936
611701;1;2;60;1;2;2;12;1;1;;2;2;2;480;1;;1;;163000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;;;2;2;2;2;;;;;;;;;;;12;12;2;;12;;;2;;;;;;;;;8;1;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;1;1;2;2;2;2;2;2;2;;2;1;;2;3;1;4;4;3;2;2;3;8;;2;1;;8532;54;85;;;27;357.428.145.759.996
611702;1;1;60;2;;;;;;;;;;300;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;2400000;3;;12;40;;.;40;;;1;7;15;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;8;;2;1;;201;63;2;;;27;419.444.177.948.254
611703;1;1;60;2;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;2400000;3;;12;40;;.;40;;;1;7;15;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;8;;2;1;;201;63;2;;;27;488.759.160.440.794
611704;1;1;60;2;;;;;;;;;;132;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;;3;;12;60;;.;60;;;1;8;20;2;;;;;;1;3;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;5211;41;52;;;27;464.455.580.969.711
611705;1;1;60;2;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;400000;2;;3;;12;40;;.;40;;;1;8;17;2;;;;;;1;1;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;2030;95;20;;;27;505.071.137.113.212
611705;1;4;60;2;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;400000;1;;1;;10;50;;.;50;;;1;6;15;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;1;1;2;2;2;2;2;;2;1;;3;3;2;3;3;3;2;2;3;8;;2;1;;1320;71;13;;;27;505.071.137.113.212
611706;1;1;60;2;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;;3;;12;50;;.;50;;;1;7;16;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;113;61;1;;;27;43.659.935.202.233
611706;1;4;60;2;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;250000;1;;3;;12;40;;.;40;;;1;7;16;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;8;;2;1;;1320;71;13;;;27;43.659.935.202.233
611708;1;1;60;2;;;;;;;;;;36;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;84;;.;84;;;1;7;19;2;;;;;;2;3;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;2;;;;;;;;;;;;;;;1;1;2;2;2;2;2;3;2;8;;2;1;;5229;45;52;;;27;730.921.829.991.186
611708;1;2;60;2;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;1000000;2;;1;;3;40;;.;40;;;1;7;15;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;501;64;5;;;27;730.921.829.991.186
611709;1;1;60;2;;;;;;;;;;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;250000;1;2500000;3;;12;42;;.;42;;;1;5;16;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;1;1;1;1;1;2;2;2;2;2;2;;2;9;;3;3;3;3;3;3;2;2;3;8;;2;1;;113;61;1;;;27;43.590.104.742.504
611710;1;2;60;2;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;2;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;113;61;1;;;27;587.449.839.104.426
611715;1;1;60;2;;;;;;;;;;380;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;150000;1;1700000;1;;12;40;;.;40;;;1;7;13;2;;;;;;2;8;;;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;2;1;;113;61;1;;;27;632.372.908.937.952
611722;1;1;60;1;1;;;1;1;;2;2;2;1;1;;1;;;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;2;;;;;2;2;2;2;;;;;;;;;;;4;60;;.;60;;;2;;;;;;;;;2;7;;;;2;;;;1;;;;;;;;1;;2;1;3;4;;2;;;;;8;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;1;1;2;2;2;1;2;2;2;;2;2;;2;2;2;3;3;2;2;2;3;3;;2;1;;6421;38;64;;;27;351.442.436.003.502
611723;1;1;60;2;;;;;;;;;;65;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;;3;;7;70;;.;60;1;;2;;;;;;;;;2;8;;;;2;;;;1;;;;;;1;;;;2;1;19;1;;2;;;;;1;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;9;;2;1;;1320;71;13;;;27;402.617.942.253.578
