DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
801633;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;19;148.370.213.216.877
801633;1;8;1;50;2;8;3;;2;2;2;2;;;2;;;;;;;;19;148.370.213.216.877
801636;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;344.917.886.667.252
801636;1;2;1;50;2;1;5;;;;;;;;;;;;;;;;19;344.917.886.667.252
801636;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;19;344.917.886.667.252
801645;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;146.991.986.750.299
801645;1;2;1;50;2;2;4;;2;2;2;1;2;;;;;;;;;1;19;146.991.986.750.299
801646;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;1.328.893.424.814
801646;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;1.328.893.424.814
801646;1;3;1;50;2;3;4;;2;2;2;2;;;1;6;;1;2;;;;19;1.328.893.424.814
801646;1;4;1;50;2;4;5;;;;;;;;;;;;;;;;19;1.328.893.424.814
801664;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;340.925.051.338.778
801664;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;340.925.051.338.778
801664;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;340.925.051.338.778
801664;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;340.925.051.338.778
801664;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;340.925.051.338.778
801667;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;352.501.068.426.351
801668;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;272.464.901.539.093
801668;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;272.464.901.539.093
801668;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;272.464.901.539.093
801668;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;272.464.901.539.093
801668;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;272.464.901.539.093
801675;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;326.500.803.033.954
801675;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;326.500.803.033.954
801675;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;326.500.803.033.954
801675;1;4;1;50;2;2;5;;;;;;;;;;;;;;;;19;326.500.803.033.954
801675;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;19;326.500.803.033.954
801675;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;19;326.500.803.033.954
801676;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;300.133.220.295.881
801677;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;339.480.046.530.399
801677;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;339.480.046.530.399
801677;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;339.480.046.530.399
801677;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;339.480.046.530.399
801678;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;19;28.617.139.310.552
801678;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;28.617.139.310.552
801678;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;28.617.139.310.552
801678;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;28.617.139.310.552
801679;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;19;274.908.724.230.235
801679;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;19;274.908.724.230.235
801680;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;163.989.627.305.274
801680;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;19;163.989.627.305.274
801680;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;163.989.627.305.274
801680;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;19;163.989.627.305.274
801680;2;2;2;50;2;2;1;;;;;;;;;;;;;;;;19;163.989.627.305.274
801680;3;1;3;50;2;1;4;;2;2;2;2;;;2;;;;;;;;19;163.989.627.305.274
801683;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;25.551.040.849.026
801683;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;19;25.551.040.849.026
801683;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;25.551.040.849.026
801686;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;19;359.343.238.105.646
801686;1;2;1;50;2;2;6;TRABAJO PARA EL AUTOCONSUMO;2;2;2;2;;;1;11;;;;;;;19;359.343.238.105.646
801686;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;19;359.343.238.105.646
801691;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;274.578.204.547.088
801691;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;274.578.204.547.088
801692;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;258.604.943.604.931
801692;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;258.604.943.604.931
801693;1;1;1;50;2;1;6;TRABAJOS VOLUNTARIOS;2;1;;;;;;;;;;;;;19;254.361.166.118.081
801693;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;254.361.166.118.081
801714;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;28.617.139.310.552
801714;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;28.617.139.310.552
801714;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;28.617.139.310.552
801714;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;28.617.139.310.552
801715;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;257.251.175.734.839
801715;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;257.251.175.734.839
801715;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;257.251.175.734.839
801715;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;257.251.175.734.839
801719;1;1;1;50;2;1;4;;2;2;1;;;;;;;;;;;;19;139.035.703.396.671
801719;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;139.035.703.396.671
801719;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;19;139.035.703.396.671
801719;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;19;139.035.703.396.671
801719;1;8;1;50;2;8;3;;2;2;2;2;;;2;;;;;;;;19;139.035.703.396.671
801722;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;238.809.899.478.122
801722;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;19;238.809.899.478.122
801723;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;258.758.409.972.665
801723;1;2;1;50;2;2;4;;2;2;2;2;;;1;7;;2;;2;;;19;258.758.409.972.665
801723;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;258.758.409.972.665
801723;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;258.758.409.972.665
801723;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;258.758.409.972.665
801723;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;19;258.758.409.972.665
801726;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;337.281.424.603.107
801726;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;19;337.281.424.603.107
801727;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;385.379.198.027.003
801727;1;2;1;50;2;3;5;;;;;;;;;;;;;;;;19;385.379.198.027.003
801727;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;385.379.198.027.003
801727;1;4;1;50;2;4;6;INCAPACITADO PARA TRABAJAR POR ACCIDENTE;2;2;2;1;6;;;;;;;;;2;19;385.379.198.027.003
801727;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;385.379.198.027.003
801727;1;6;1;50;2;6;6;INCAPACITADO POR ACCIDENTE;2;2;2;2;;;1;7;;1;2;;;;19;385.379.198.027.003
801727;1;8;1;50;2;8;3;;2;2;2;2;;;2;;;;;;;;19;385.379.198.027.003
801729;1;1;1;50;2;1;6;CONVALECIENTE POR ENFERMEDAD RESPIRATORIA;2;2;2;2;;;2;;;;;;;;19;322.525.553.481.567
801729;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;322.525.553.481.567
801731;1;1;1;50;2;2;4;;2;1;;;;;;;;;;;;;19;270.198.132.163.364
801731;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;19;270.198.132.163.364
801731;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;270.198.132.163.364
801731;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;270.198.132.163.364
801735;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;155.276.313.503.515
801735;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;155.276.313.503.515
801735;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;19;155.276.313.503.515
801736;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;244.830.304.590.066
801736;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;244.830.304.590.066
801736;1;3;1;50;2;3;4;;1;;;;;;;;;;;;;;19;244.830.304.590.066
801736;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;244.830.304.590.066
801737;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;396.491.442.412.872
801737;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;396.491.442.412.872
801737;1;3;1;50;2;3;6;TRABAJANDO PARA AUTOCONSUMO;2;2;2;2;;;2;;;;;;;;19;396.491.442.412.872
801737;1;4;1;50;2;3;5;;;;;;;;;;;;;;;;19;396.491.442.412.872
801743;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;270.266.279.611.801
801743;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;270.266.279.611.801
801743;1;3;1;50;2;3;4;;2;2;2;1;1;;;;;;;;;1;19;270.266.279.611.801
801745;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;329.544.444.870.002
801745;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;329.544.444.870.002
801745;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;19;329.544.444.870.002
801745;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;19;329.544.444.870.002
801748;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;258.935.463.288.078
801748;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;258.935.463.288.078
801750;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;423.263.847.982.282
801750;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;19;423.263.847.982.282
801750;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;423.263.847.982.282
801753;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;300.133.220.295.881
801754;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;311.313.446.278.631
801754;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;311.313.446.278.631
801754;1;3;1;50;2;3;4;;2;2;2;2;;;1;10;;;;;;;19;311.313.446.278.631
801754;1;6;1;50;2;6;4;;2;2;2;2;;;1;10;;;;;;;19;311.313.446.278.631
801754;1;8;1;50;2;8;1;;;;;;;;;;;;;;;;19;311.313.446.278.631
801759;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;139.035.703.396.671
801759;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;139.035.703.396.671
801759;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;19;139.035.703.396.671
801765;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;920.169.358.255.439
801765;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;19;920.169.358.255.439
801765;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;19;920.169.358.255.439
801765;2;2;2;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;19;920.169.358.255.439
801775;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;19;401.202.034.479.743
801775;1;2;1;50;2;2;5;;;;;;;;;;;;;;;;19;401.202.034.479.743
801777;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;422.740.959.558.656
801777;1;2;1;50;2;2;4;;2;2;2;2;;;1;6;;2;;2;;;19;422.740.959.558.656
801777;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;422.740.959.558.656
801777;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;422.740.959.558.656
801777;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;422.740.959.558.656
801777;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;19;422.740.959.558.656
801777;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;19;422.740.959.558.656
801780;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;420.542.337.631.363
801780;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;2;;;;19;420.542.337.631.363
801780;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;420.542.337.631.363
801780;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;420.542.337.631.363
801780;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;19;420.542.337.631.363
801786;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;984.274.124.834.784
801787;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;129.999.443.713.639
801787;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;27;129.999.443.713.639
801787;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;27;129.999.443.713.639
801790;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;27;116.953.480.891.396
801790;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;27;116.953.480.891.396
801794;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;13.635.834.849.989
801794;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;27;13.635.834.849.989
801794;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;27;13.635.834.849.989
801795;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;163.442.393.666.695
801795;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;27;163.442.393.666.695
801795;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;27;163.442.393.666.695
801795;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;27;163.442.393.666.695
801799;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;157.625.625.000.708
801800;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;27;10.784.566.042.556
801800;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;27;10.784.566.042.556
801813;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;370.418.072.954.994
801816;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;548.345.128.943.205
801816;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;41;548.345.128.943.205
801818;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;59.576.117.562.813
801818;1;2;1;50;2;2;6;LA SEÑORA MARTHA ESTA EN DIETA DE MATERNIDAD;2;2;2;2;;;2;;;;;;;;41;59.576.117.562.813
801818;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;59.576.117.562.813
801823;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;41;741.499.360.735.398
801823;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;741.499.360.735.398
801823;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;741.499.360.735.398
801825;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;608.615.193.885.808
801825;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;41;608.615.193.885.808
801827;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;369.472.624.288.297
801827;1;2;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;41;369.472.624.288.297
801827;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;369.472.624.288.297
801830;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;603.260.468.231.462
801830;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;603.260.468.231.462
801833;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;258.366.504.875.427
801833;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;258.366.504.875.427
801835;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;542.953.481.563.257
801835;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801835;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801835;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801839;1;1;1;50;2;1;4;;2;1;;;;;;;;;;;;;41;4.569.455.314.356
801839;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;4.569.455.314.356
801839;1;3;1;50;2;3;4;;2;2;1;;;;;;;;;;;;41;4.569.455.314.356
801841;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;654.971.902.254.791
801842;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;715.875.074.743.407
801844;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;569.560.137.947.546
801844;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;569.560.137.947.546
801845;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;554.068.225.161.217
801845;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;41;554.068.225.161.217
801845;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;554.068.225.161.217
801847;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;577.490.083.997.959
801847;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;577.490.083.997.959
801847;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;577.490.083.997.959
801847;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;41;577.490.083.997.959
801847;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;41;577.490.083.997.959
801852;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;452.130.635.744.245
801852;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;452.130.635.744.245
801852;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;452.130.635.744.245
801852;1;5;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;41;452.130.635.744.245
801854;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;463.950.741.678.526
801854;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;463.950.741.678.526
801858;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;374.757.994.003.323
801858;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;374.757.994.003.323
801858;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;374.757.994.003.323
801858;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;41;374.757.994.003.323
801858;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;41;374.757.994.003.323
801861;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;464.984.654.001.923
801861;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;464.984.654.001.923
801861;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;464.984.654.001.923
801864;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;784.563.215.298.364
801864;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;784.563.215.298.364
801866;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;728.873.157.734.467
801866;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;728.873.157.734.467
801866;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;728.873.157.734.467
801866;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;728.873.157.734.467
801866;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;728.873.157.734.467
801871;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;708.375.782.140.076
801871;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;708.375.782.140.076
801874;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;614.971.397.649.833
801874;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;614.971.397.649.833
801874;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;614.971.397.649.833
801877;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;55.303.431.283.782
801877;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;55.303.431.283.782
801878;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;614.603.027.086.168
801878;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;614.603.027.086.168
801883;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;396.042.358.946.984
801883;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;396.042.358.946.984
801883;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;396.042.358.946.984
801885;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;729.350.704.814.041
801885;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;729.350.704.814.041
801885;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;41;729.350.704.814.041
801888;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;541.214.206.903.539
801888;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;541.214.206.903.539
801888;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;541.214.206.903.539
801888;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;541.214.206.903.539
801890;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;714.363.615.340.436
801890;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;714.363.615.340.436
801892;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;258.366.504.875.427
801892;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;258.366.504.875.427
801894;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;41;476.695.583.420.294
801894;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;476.695.583.420.294
801894;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;476.695.583.420.294
801894;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;41;476.695.583.420.294
801898;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;654.971.902.254.791
801899;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;615.043.652.440.139
801899;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;615.043.652.440.139
801902;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;311.207.346.328.333
801902;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;311.207.346.328.333
801902;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;311.207.346.328.333
801904;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;594.618.086.788.824
801904;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;594.618.086.788.824
801904;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;594.618.086.788.824
801904;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;594.618.086.788.824
801904;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;41;594.618.086.788.824
801906;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;491.621.159.055.911
801906;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;491.621.159.055.911
801906;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;41;491.621.159.055.911
801906;2;2;2;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;491.621.159.055.911
801907;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;654.971.902.254.791
801909;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;41;64.575.276.912.356
801909;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;64.575.276.912.356
801909;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;41;64.575.276.912.356
801909;1;4;1;50;2;1;5;;;;;;;;;;;;;;;;41;64.575.276.912.356
801909;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;41;64.575.276.912.356
801911;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;799.198.627.959.087
801911;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;799.198.627.959.087
801914;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;569.560.137.947.546
801914;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;569.560.137.947.546
801918;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;463.950.741.678.526
801918;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;463.950.741.678.526
801920;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;67.487.309.202.877
801920;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;67.487.309.202.877
801921;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;654.971.902.254.791
801923;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;542.953.481.563.257
801923;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801923;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801923;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;41;542.953.481.563.257
801924;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;43.044.805.156.722
801924;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;43.044.805.156.722
801927;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;569.560.137.947.546
801927;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;569.560.137.947.546
801928;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;654.971.902.254.791
801930;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;580.704.730.215.205
801930;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;580.704.730.215.205
801930;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;41;580.704.730.215.205
801930;2;2;2;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;580.704.730.215.205
801931;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;453.273.724.583.551
801931;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;453.273.724.583.551
801932;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;467.622.548.530.575
801932;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;467.622.548.530.575
801932;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;41;467.622.548.530.575
801937;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;708.375.782.140.076
801937;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;41;708.375.782.140.076
801939;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;41;542.357.295.742.845
