DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
570809;1;4;5;10;2;2;1;10;2001;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;2;1;2;2;;;2;;2;;2;1;;;;6;5;122.575.742.363.353
570810;1;1;5;10;1;1;1;12;1963;1;2;;3;;3;1;;3;1;1;2;1;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;44;5;1.062.882.093.034
570810;1;2;5;10;2;2;1;2;1968;2;2;;3;;2;1;;2;2;1;1;1;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;39;5;1.062.882.093.034
570810;1;3;5;10;3;2;1;11;1987;3;2;;6;1;1;;2;1;;1;;;3;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;20;5;1.062.882.093.034
570810;1;4;5;10;2;2;1;11;1991;3;2;;6;1;1;;2;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;5;1.062.882.093.034
570810;1;5;5;10;2;1;1;10;2004;3;2;;;1;1;;2;1;;1;;;3;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;1;;3;5;1.062.882.093.034
570811;1;1;5;10;1;1;1;8;1975;1;2;;3;;2;2;;3;1;2;2;1;;1;;;1;1;45000;2;;.;1;2;;;;;;;;;6;3;3;;;32;5;156.870.510.922.674
570811;1;2;5;10;2;2;1;3;1981;2;2;;3;;2;3;;2;2;2;1;1;;1;;;1;1;34000;2;;.;1;2;;;;;;;;;6;3;3;;;26;5;156.870.510.922.674
570811;1;3;5;10;2;1;1;9;1998;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;3;;;;9;5;156.870.510.922.674
570812;1;1;5;10;1;1;1;4;1974;1;2;;2;;3;1;;2;2;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;6;;;;33;5;137.795.997.671.682
570812;1;2;5;10;2;2;1;8;1975;2;2;;2;;2;3;;2;2;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;7;;;;32;5;137.795.997.671.682
570812;1;3;5;10;2;2;1;9;1994;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;1;60;1200;2;;2;;4;7;;;;13;5;137.795.997.671.682
570812;1;4;5;10;2;2;1;9;2003;3;2;;;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;2;1;2;2;;;2;;2;;1;0;;;;4;5;137.795.997.671.682
570813;1;1;5;10;1;1;1;9;1970;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;1;17000;2;;.;1;2;;;;;;;;;6;2;3;;;37;5;168.094.592.514.226
570813;1;2;5;10;2;2;1;11;1981;2;2;;3;;2;1;;2;3;2;1;1;;1;;;1;1;17000;2;;.;1;2;;;;;;;;;6;2;3;;;26;5;168.094.592.514.226
570815;1;1;5;10;1;2;1;7;1981;1;2;;2;;3;3;;2;3;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;26;5;115.473.945.759.221
570815;1;2;5;10;2;1;1;7;1983;2;2;;2;;2;3;;2;2;2;1;1;;1;;;1;1;58000;2;;.;1;2;;;;;;;;;6;2;3;2;;24;5;115.473.945.759.221
570815;1;3;5;10;1;2;1;2;2002;3;2;;;;2;3;1;1;;2;;;;1;;;1;5;;2;;.;2;1;1;2;;;2;;2;;2;1;;;;5;5;115.473.945.759.221
570815;1;4;5;10;1;2;1;1;2006;3;2;;;2;1;;1;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;5;115.473.945.759.221
570816;1;1;5;10;1;1;1;8;1953;1;2;;2;;3;2;;3;2;2;2;1;;1;;;1;1;154000;2;;.;1;2;;;;;;;;;6;4;4;;;54;5;145.681.980.178.996
570816;1;2;5;10;2;2;1;9;1974;2;2;;2;;2;2;;2;4;2;1;1;;1;;;2;5;;2;;.;1;2;;;;;;;;;5;11;2;;;33;5;145.681.980.178.996
570817;1;1;5;10;1;1;1;9;1955;1;2;;3;;2;1;;2;2;1;2;1;3;1;;;1;3;54200;2;;.;1;2;;;;;;;;;3;5;;;;52;5;179.826.532.454.528
570817;1;2;5;10;2;2;1;10;1958;2;2;;3;;3;2;;3;2;1;1;1;3;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;49;5;179.826.532.454.528
570817;1;3;5;10;2;1;1;4;1994;3;2;;6;;2;2;;2;3;1;;;3;1;;;3;;;2;;.;1;1;1;1;50;600;2;;2;;4;7;;;;13;5;179.826.532.454.528
570818;1;1;5;10;1;1;1;10;1956;1;2;;3;;2;2;;2;2;1;2;1;3;2;1;8;;;;2;8;TIENE PROBLEMAS   CON   EL   ISS;1;2;;;;;;;;;3;5;;;;51;5;148.936.657.587.851
570818;1;2;5;10;2;2;1;2;1960;2;2;;3;;2;2;;2;3;1;1;1;3;2;1;8;;;;2;8;EL ESPOSO  TIENE  CON   LA  EPS DEL  ISS;1;2;;;;;;;;;5;11;2;;;47;5;148.936.657.587.851
570818;1;3;5;10;3;1;1;1;1983;3;2;;6;1;1;;2;1;;1;;;3;2;1;3;;;;2;5;;1;2;;;;;;;;;5;11;2;;;25;5;148.936.657.587.851
570818;1;4;5;10;4;2;1;5;1986;3;2;;6;1;1;;2;1;;1;;;3;2;1;36;;;;2;5;;1;2;;;;;;;;;6;3;3;3;;21;5;148.936.657.587.851
570818;1;5;5;10;2;2;1;9;1994;3;2;;6;1;1;;2;1;;1;;;3;2;1;8;;;;2;8;EL  PAPA TIENE  PROBLEMAS  CON  EL  ISS;1;1;1;2;;;2;;2;;4;7;;;;13;5;148.936.657.587.851
570820;1;1;5;10;1;2;1;3;1942;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;330000;2;;.;1;2;;;;;;;;;3;4;;;;65;5;11.979.755.729.311
570820;1;2;5;10;2;2;1;3;1974;3;2;;3;;3;2;1;1;;2;3;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;33;5;11.979.755.729.311
570820;1;3;5;10;3;1;1;8;1969;5;2;;3;;2;3;;2;3;2;2;1;;1;;;1;1;76000;2;;.;1;2;;;;;;;;;6;5;4;;;38;5;11.979.755.729.311
570820;1;4;5;10;2;1;1;3;1998;4;2;;;3;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;9;5;11.979.755.729.311
570820;1;5;5;10;3;1;1;5;2005;4;2;;;3;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;5;11.979.755.729.311
570820;1;6;5;10;6;2;1;7;1983;3;2;;2;;3;2;1;1;;1;7;1;2;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;14;;24;5;11.979.755.729.311
570820;1;7;5;10;7;1;1;2;1980;5;2;;2;;2;2;;2;3;1;6;1;2;1;;;1;1;17300;2;;.;1;2;;;;;;;;;5;11;2;;;27;5;11.979.755.729.311
570820;1;8;5;10;7;1;1;5;1998;4;2;;;7;1;;6;1;;1;;;2;1;;;1;5;;2;;.;1;1;1;1;50;1000;2;;2;;3;2;;;;9;5;11.979.755.729.311
570820;1;9;5;10;7;2;1;1;2006;4;2;;;7;1;;6;1;;1;;;2;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;5;11.979.755.729.311
570821;1;1;5;10;1;2;1;4;1955;1;2;;4;;3;2;;2;2;2;;;;1;;;1;1;24000;2;;.;1;2;;;;;;;;;5;10;1;;;52;5;145.681.980.178.996
570821;1;2;5;10;2;1;1;5;1978;9;2;;6;;2;2;;2;3;2;;;;1;;;1;3;74000;2;;.;1;2;;;;;;;;;6;7;4;;;29;5;145.681.980.178.996
570822;1;1;5;10;1;1;1;1;1962;1;2;;3;;2;2;;2;2;1;2;1;3;1;;;1;1;72000;2;;.;1;2;;;;;;;;;5;11;2;;;45;5;131.879.676.500.719
570822;1;2;5;10;2;2;1;1;1970;2;2;;3;;2;2;;2;2;1;1;1;3;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;38;5;131.879.676.500.719
570822;1;3;5;10;3;2;1;11;1989;3;2;;6;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;2;2;;;18;5;131.879.676.500.719
570822;1;4;5;10;1;1;1;2;1991;3;2;;6;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;5;131.879.676.500.719
570822;1;5;5;10;1;1;1;11;1997;3;2;;6;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;5;131.879.676.500.719
570825;1;1;5;10;1;2;1;3;1927;1;2;;5;;3;2;;3;2;2;;;;1;;;1;3;54200;2;;.;1;2;;;;;;;;;4;7;;;;80;5;102.371.839.038.668
570825;1;2;5;10;2;2;1;8;1939;6;2;;6;;2;2;;3;2;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;5;11;2;;;68;5;102.371.839.038.668
570826;1;1;5;10;1;1;1;5;1942;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;3;5;;;;65;5;100.561.128.152.975
570826;1;2;5;10;2;2;1;3;1952;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;2;54500;2;;.;1;2;;;;;;;;;5;11;2;;;55;5;100.561.128.152.975
570826;1;3;5;10;3;2;1;7;1986;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;2;2;;;21;5;100.561.128.152.975
570827;1;1;5;10;1;2;1;1;1948;1;2;;5;;2;2;;2;2;1;;;2;1;;;1;2;55000;2;;.;1;2;;;;;;;;;3;4;;;;59;5;153.103.075.583.732
570827;1;2;5;10;2;1;1;6;1970;3;2;;6;;2;2;1;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;37;5;153.103.075.583.732
570827;1;3;5;10;3;1;1;4;1973;3;2;;4;;3;2;1;1;;1;;;2;1;;;1;1;40000;2;;.;1;2;;;;;;;;;6;7;3;;;34;5;153.103.075.583.732
570827;1;4;5;10;1;1;1;7;2000;4;2;;;2;1;;;2;3;1;;;2;1;;;3;;;2;;.;1;1;1;1;100;500;2;;2;;3;1;;;;7;5;153.103.075.583.732
570828;1;1;5;10;1;2;1;11;1954;1;2;;6;;3;3;;2;2;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;3;3;;;;53;5;887.319.625.624.053
570828;1;2;5;10;2;2;1;7;1956;5;2;;6;;3;2;;3;2;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;5;11;2;;;51;5;887.319.625.624.053
570829;1;1;5;10;1;2;1;4;1932;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;75;5;140.353.260.975.468
570829;1;2;5;10;2;1;1;7;1932;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;75;5;140.353.260.975.468
570829;1;3;5;10;1;1;1;9;1973;3;2;;5;2;1;;1;1;;2;;;;2;2;;;;;2;5;;1;1;2;2;;;2;;2;;6;3;1;;;34;5;140.353.260.975.468
570830;1;1;5;10;1;1;1;11;1933;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;7;;;;74;5;16.634.418.973.904
570830;1;2;5;10;1;2;1;3;1936;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;71;5;16.634.418.973.904
570830;1;3;5;10;3;1;1;2;1959;3;2;;4;1;1;;2;1;;2;;;;1;;;1;3;98750;2;;.;1;2;;;;;;;;;6;3;3;;;48;5;16.634.418.973.904
570831;1;1;5;10;1;1;1;1;1960;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;3;54200;1;;.;1;2;;;;;;;;;3;5;;;;47;5;124.768.212.126.183
570831;1;2;5;10;2;2;1;8;1970;2;2;;3;;2;1;;2;1;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;37;5;124.768.212.126.183
570831;1;3;5;10;2;2;1;7;1997;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;5;124.768.212.126.183
570831;1;4;5;10;2;2;1;1;2000;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;1;54000;2;;3;2;;;;7;5;124.768.212.126.183
570832;1;1;5;10;1;1;1;7;1945;1;2;;3;;3;1;;3;1;1;2;1;3;1;;;1;5;;2;;.;1;2;;;;;;;;;3;2;;;;62;5;13.379.086.335.855
570832;1;2;5;10;1;2;1;12;1952;2;2;;3;;3;1;;3;1;1;1;1;3;1;;;1;3;54200;2;;.;1;2;;;;;;;;;3;2;;;;55;5;13.379.086.335.855
570833;1;1;5;10;1;1;1;11;1965;1;2;;2;;2;2;;2;2;2;2;1;;2;1;60;;;;1;1;;1;2;;;;;;;;;3;5;;;;42;5;107.877.423.025.355
570833;1;2;5;10;2;2;1;5;1971;2;2;;2;;2;2;;2;2;2;1;1;;2;1;60;;;;1;1;;1;2;;;;;;;;;4;6;;;;36;5;107.877.423.025.355
570833;1;3;5;10;2;2;1;1;1991;3;2;;6;1;1;;2;1;;2;;;;2;1;60;;;;1;1;;1;2;;;;;;;;;5;11;2;3;;16;5;107.877.423.025.355
570833;1;4;5;10;2;2;1;1;1993;3;2;;6;1;1;;2;1;;2;;;;2;1;60;;;;1;1;;1;1;2;2;;;2;;2;;4;8;;;;15;5;107.877.423.025.355
570833;1;5;5;10;2;2;1;1;1999;3;2;;;1;1;;2;1;;2;;;;2;1;60;;;;1;1;;1;1;1;2;;;2;;2;;3;3;;;;8;5;107.877.423.025.355
570834;1;1;5;10;1;2;1;12;1915;1;2;;5;;2;2;;2;2;2;;;;1;;;1;5;;2;;.;2;2;;;;;;;;;3;5;;;;92;5;945.659.901.053.987
570834;1;2;5;10;2;2;1;4;1966;6;2;;6;;2;2;;2;2;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;6;;;;41;5;945.659.901.053.987
570835;1;1;5;10;1;2;1;3;1934;1;2;;5;;3;5;;3;3;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;73;5;127.581.634.354.129
570835;1;2;5;10;1;1;1;5;1948;5;2;;6;;3;5;;3;3;2;;;;1;;;1;3;20000;2;;.;1;2;;;;;;;;;6;3;3;;;59;5;127.581.634.354.129
570835;1;3;5;10;3;1;1;10;1973;5;2;;6;;2;2;;2;5;2;;;;1;;;1;3;87000;2;;.;1;2;;;;;;;;;6;5;4;;;34;5;127.581.634.354.129
570835;1;4;5;10;4;2;1;11;1959;6;2;;6;;2;2;;2;2;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;5;11;2;;;48;5;127.581.634.354.129
570836;1;1;5;10;1;2;1;2;1952;1;2;;6;;3;3;;3;3;2;;;;1;;;1;3;57000;2;;.;1;2;;;;;;;;;6;7;5;;;55;5;104.218.655.371.727
570837;1;1;5;10;1;1;1;11;1934;1;2;;3;;3;3;;3;3;2;2;1;;1;;;1;3;54200;2;;.;1;2;;;;;;;;;6;5;3;;;73;5;915.682.481.352.921
570837;1;2;5;10;2;2;1;12;1934;2;2;;3;;3;3;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;7;;;;73;5;915.682.481.352.921
570837;1;3;5;10;3;2;1;2;1958;6;2;;6;;3;2;;2;2;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;3;5;;;;49;5;915.682.481.352.921
570838;1;1;5;10;1;1;1;6;1936;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;5;4;;;71;5;100.343.398.377.409
570838;1;2;5;10;2;2;1;9;1952;2;2;;3;;3;5;;3;5;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;3;3;;;55;5;100.343.398.377.409
570839;1;1;5;10;1;2;1;6;1939;1;2;;6;;3;2;;3;2;2;;;;1;;;1;2;73900;2;;.;1;2;;;;;;;;;6;4;3;;;68;5;947.442.321.561.154
570840;1;1;5;10;1;1;1;6;1971;1;2;;3;;2;2;;2;2;1;2;1;3;1;;;1;1;30000;2;;.;1;2;;;;;;;;;5;11;2;;;36;5;970.976.195.540.816
570840;1;2;5;10;2;2;1;3;1973;2;2;;3;;2;2;;2;2;1;1;1;3;1;;;1;4;;2;;.;1;2;;;;;;;;;3;5;;;;34;5;970.976.195.540.816
570840;1;3;5;10;2;1;1;9;1999;3;2;;;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;1;1;1;1;0;8000;2;;2;;3;2;;;;8;5;970.976.195.540.816
570840;1;4;5;10;2;1;1;7;2006;3;2;;;1;1;;2;1;;1;;;3;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;5;970.976.195.540.816
570841;1;1;5;10;1;1;1;7;1944;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;2;800000;2;;.;1;2;;;;;;;;;6;7;5;;;63;5;217.774.155.310.655
570841;1;2;5;10;2;2;1;11;1953;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;6;2;;;54;5;217.774.155.310.655
570841;1;3;5;10;3;1;1;7;1981;3;2;;6;1;1;;2;1;;2;;;;1;;;1;3;72100;2;;.;1;2;;;;;;;;;6;8;5;;;26;5;217.774.155.310.655
570841;1;4;5;10;4;2;1;11;1982;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;80000;2;;.;1;2;;;;;;;;;6;7;5;;;25;5;217.774.155.310.655
570842;1;1;5;10;1;2;1;9;1946;1;2;;4;;3;2;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;61;5;171.938.163.827.998
570842;1;2;5;10;2;2;1;8;1979;3;2;;6;;2;4;1;1;;2;;;;1;;;1;3;67000;2;;.;1;2;;;;;;;;;6;6;5;;;28;5;171.938.163.827.998
570845;1;1;5;10;1;1;1;9;1969;1;2;;6;;2;5;;3;2;2;;;;2;1;24;;;;1;1;;1;1;2;2;;;2;;2;;6;8;5;;;38;5;226.710.981.714.465
570845;1;2;5;10;1;1;1;12;1996;3;2;;6;1;1;;;2;5;2;;;;2;1;4;;;;2;1;;1;1;2;2;;;2;;2;;3;5;;;;11;5;226.710.981.714.465
570846;1;1;5;10;1;2;1;1;1940;1;2;;5;;3;3;;3;3;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;68;5;171.938.163.827.998
570846;1;2;5;10;2;2;1;5;1976;6;2;;6;;2;2;;2;2;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;6;3;3;;;31;5;171.938.163.827.998
570847;1;1;5;10;1;1;1;6;1963;1;2;;3;;3;3;;3;2;2;2;1;;1;;;1;3;312500;2;;.;1;2;;;;;;;;;5;11;2;;;44;5;224.126.123.352.301
570847;1;2;5;10;2;2;1;11;1965;2;2;;3;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;3;3;;;42;5;224.126.123.352.301
570848;1;1;5;10;1;1;1;10;1969;1;2;;3;;3;5;;3;3;2;2;1;;2;1;2;;;;2;8;POR PROCESOS LABORALES;1;2;;;;;;;;;4;9;;;;38;5;205.639.454.711.771
570848;1;2;5;10;2;2;1;2;1973;2;2;;3;;3;5;;2;3;2;1;1;;2;1;2;;;;2;8;PORQUE SE ESTA DESVINCULANDO DE LA EMPRESA;1;2;;;;;;;;;6;5;4;;;34;5;205.639.454.711.771
570848;1;3;5;10;2;2;1;3;2004;3;2;;;1;1;;2;1;;2;;;;2;1;2;;;;2;8;PORQUE TIENE MEDICINA PREPAGADA;2;1;2;2;;;2;;2;;2;0;;;;3;5;205.639.454.711.771
570849;1;1;5;10;1;1;1;7;1966;1;2;;3;;2;5;;2;3;2;2;1;;1;;;1;1;160000;2;;.;1;2;;;;;;;;;6;5;4;;;41;5;205.639.454.711.771
570849;1;2;5;10;2;2;1;10;1970;2;2;;3;;2;5;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;;;37;5;205.639.454.711.771
570849;1;3;5;10;2;2;1;5;1997;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;4;;;;10;5;205.639.454.711.771
570850;1;1;5;10;1;1;1;12;1949;1;2;;3;;3;1;;3;1;2;2;1;;1;;;1;1;32000;2;;.;1;2;;;;;;;;;4;8;;;;58;5;915.682.481.352.921
570850;1;2;5;10;2;2;1;12;1945;2;2;;3;;2;2;;3;1;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;62;5;915.682.481.352.921
570850;1;3;5;10;3;2;1;9;1979;3;2;;6;1;1;;2;1;;2;;;;2;1;16;;;;2;8;PORQUE EL PATRON NO LA AFILIO;1;2;;;;;;;;;6;3;3;;;28;5;915.682.481.352.921
570851;1;1;5;10;1;1;1;7;1961;1;2;;3;;3;2;;3;2;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;46;5;979.728.971.534.899
570851;1;2;5;10;1;2;1;8;1962;2;2;;3;;3;2;;2;2;1;1;1;2;1;;;3;;;2;;.;2;2;;;;;;;;;3;5;;;;45;5;979.728.971.534.899
570851;1;3;5;10;1;1;1;6;1988;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;10;;19;5;979.728.971.534.899
570851;1;4;5;10;1;2;1;11;1991;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;16;5;979.728.971.534.899
570851;1;5;5;10;1;2;1;11;1991;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;16;5;979.728.971.534.899
570852;1;1;5;10;1;1;1;8;1966;1;2;;3;;3;1;;2;2;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;41;5;791.958.749.518.578
570852;1;2;5;10;2;2;1;5;1970;2;2;;3;;3;2;;3;2;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;37;5;791.958.749.518.578
570852;1;3;5;10;2;2;1;4;1991;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;5;791.958.749.518.578
570852;1;4;5;10;2;2;1;8;1993;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;14;5;791.958.749.518.578
570852;1;5;5;10;2;2;1;12;1995;3;2;;6;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;5;;;;12;5;791.958.749.518.578
570853;1;1;5;10;1;2;1;1;1960;1;2;;2;;3;2;;2;2;1;2;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;47;5;12.770.564.826.322
570853;1;2;5;10;2;1;1;3;1964;2;2;;2;;3;1;;3;1;1;1;1;2;1;;;1;1;54200;2;;.;1;2;;;;;;;;;4;7;;;;43;5;12.770.564.826.322
570853;1;3;5;10;1;1;1;2;1984;3;2;;6;;3;2;1;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;23;5;12.770.564.826.322
570853;1;4;5;10;4;1;1;12;1985;3;2;;6;;3;2;1;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;9;;22;5;12.770.564.826.322
570854;1;1;5;10;1;2;1;2;1918;1;2;;5;;3;2;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;4;;;;89;5;930.653.082.169.706
570854;1;2;5;10;2;2;1;8;1943;3;2;;6;;3;2;1;1;;2;;;;1;;;1;3;80000;2;;.;1;2;;;;;;;;;3;5;;;;64;5;930.653.082.169.706
570855;1;1;5;10;1;1;1;12;1958;1;2;;3;;2;2;;2;2;1;2;1;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;49;5;12.770.564.826.322
570855;1;2;5;10;2;2;1;10;1956;2;2;;3;;3;2;;3;1;1;1;1;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;51;5;12.770.564.826.322
570855;1;3;5;10;3;1;1;6;1985;3;2;;6;1;1;;2;1;;1;;;3;2;1;1;;;;1;5;;1;2;;;;;;;;;5;11;2;9;;22;5;12.770.564.826.322
570855;1;4;5;10;4;1;1;8;1987;3;2;;6;1;1;;2;1;;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;9;;20;5;12.770.564.826.322
570856;1;1;5;10;1;2;1;1;1967;1;2;;6;;2;2;;2;2;2;;;;2;1;5;;;;2;5;;1;2;;;;;;;;;6;2;3;;;40;5;116.279.054.270.795
570856;1;2;5;10;2;1;1;8;1982;3;2;;6;;3;1;1;1;;2;;;;1;;;1;1;17348;1;;.;1;2;;;;;;;;;6;1;2;;;25;5;116.279.054.270.795
570856;1;3;5;10;3;2;1;5;1986;3;2;;1;;3;2;1;1;;2;4;1;;1;;;1;5;;1;;.;1;2;;;;;;;;;6;1;2;4;;21;5;116.279.054.270.795
570856;1;4;5;10;4;1;1;7;1981;5;2;;1;;3;1;;2;2;2;3;1;;1;;;1;1;22800;2;;.;1;2;;;;;;;;;5;11;2;;;26;5;116.279.054.270.795
570856;1;5;5;10;3;2;1;2;2004;4;2;;;4;1;;3;1;;2;;;;1;;;1;5;;2;;.;2;1;2;2;;;2;;2;;2;0;;;;3;5;116.279.054.270.795
570857;1;1;5;10;1;1;1;11;1933;1;2;;3;;3;1;;3;1;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;1;;;;74;5;115.983.303.958.299
570857;1;2;5;10;2;2;1;7;1940;2;2;;3;;3;1;;3;3;2;1;1;;1;;;1;5;;1;;.;1;2;;;;;;;;;3;2;;;;67;5;115.983.303.958.299
570857;1;3;5;10;3;2;1;7;1968;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;6;2;3;;;39;5;115.983.303.958.299
570857;1;4;5;10;4;1;1;10;1969;3;2;;6;1;1;;2;1;;2;;;;2;1;12;;;;1;3;;1;2;;;;;;;;;6;4;2;;;38;5;115.983.303.958.299
570858;1;1;5;10;1;1;1;9;1976;1;2;;2;;3;2;;2;3;2;2;1;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;4;9;;;;31;5;144.299.410.792.692
570858;1;2;5;10;2;2;1;7;1979;2;2;;1;;2;2;;2;1;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;28;5;144.299.410.792.692
570858;1;3;5;10;3;1;1;4;1982;9;2;;6;;2;2;;2;2;1;;;2;2;1;1;;;;2;5;;1;2;;;;;;;;;5;11;2;;;25;5;144.299.410.792.692
570858;1;4;5;10;4;1;1;7;1983;9;2;;6;;2;2;;2;2;2;;;;2;1;7;;;;1;5;;1;2;;;;;;;;;4;6;;9;;24;5;144.299.410.792.692
