Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;3;1;70;1;1;40;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;45;45;52;1;1;5244;03;76;621,665833917475;76;4008650
1;2;1;70;1;10;48;1; ;2;10;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;64;1;1;6424;03;70;150,490503369752;70;4008658
1;2;1;70;1;104;48;1; ;2;12;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;79;18;1;2;1810;03;11;3392,67676245869;11;4008662
1;2;1;70;1;10;48;1; ;2;240;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;65;1;1;6596;03;70;111,076276959923;70;4008665
1;2;1;70;1;52;48;1; ;2;260;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8042;03;68;476,437936266622;68;4008669
1;1;1;70;1;12;48;1; ;2;12;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;97;75;1;1;7512;03;19;84,3745726391128;19;4008670
1;3;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;33;85;1;1;8512;03;19;84,3745726391128;19;4008670
1;1;1;70;1;2;40;1; ;2;8;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;39;58;75;1;1;7522;03;15;94,4517361639411;15;4008674
1;2;1;70;1;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;45;1;2;4521;03;76;1158,77548494105;76;4008677
1;3;1;70;1;2;48;4; ;2;3;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;52;1;1;5269;03;50;861,872950809071;50;4008678
1;1;1;70;1;2;40;1; ;2;12;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;37;58;75;1;1;7522;03;15;83,8228321918979;15;4008679
1;2;1;70;1;15;48;1; ;2;25;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;03;70;103,570443137987;70;4008686
1;4;1;70;1;8;48;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;45;52;1;1;5239;03;41;151,614516030726;41;4008701
1;2;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;48,2024716540273;18;4008705
1;1;1;70;1;10;40;1; ;2;10;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;39;75;1;1;7512;03;08;475,368957207574;08;4008713
1;1;1;70;1;8;60;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4521;03;50;205,916553524703;50;4008720
1;2;1;70;1;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;95;45;1;1;4522;03;54;438,095902739487;54;4008731
1;2;1;70;1;4;24;1; ;2;60;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;1;5511;03;47;181,151952117129;47;4008737
1;1;1;70;1;3;50;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;1;680000;2;97;97;45;1;1;4521;03;54;385,167602293662;54;4008739
1;6;1;70;1;12;54;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;03;70;188,377426176499;70;4008749
1;2;1;70;1;4;60;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;50;411,056628888538;50;4008750
1;1;1;70;1;2;30;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;54;54;95;1;1;9500;03;11;3026,71031774695;11;4008751
1;6;1;70;1;2;45;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;15;104,238788909698;15;4008755
1;1;1;70;1;9;49;1; ;2;9;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1594;03;76;719,380837792501;76;4008767
1;2;1;70;1;6;48;4; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;53;55;1;1;5521;03;76;719,380837792501;76;4008767
1;7;1;70;1;2;48;1; ;2;1;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;98;98;52;1;1;5211;03;76;719,380837792501;76;4008767
2;4;2;70;1;20;48;1; ;2;20;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;80;1;2;8060;03;19;119,809084394288;19;4008771
1;3;1;70;1;36;20;1; ;2;1;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;19;95;20;1;2;2090;03;11;2689,04609419807;11;4008781
1;4;1;70;1;16;48;1; ;2;15;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;13;80;1;2;8060;03;08;690,640951349362;08;4008783
1;5;1;70;1;12;48;1; ;2;12;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;15;1;1;1543;03;08;690,640951349362;08;4008783
1;1;1;70;1;8;40;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;52;1;1;5231;03;15;108,901732399464;15;4008804
1;2;1;70;1;52;40;1; ;2;600;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;06;80;1;2;8045;03;19;103,532169856955;19;4008808
1;5;1;70;1;12;24;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;03;66;271,989831701083;66;4008809
1;2;1;70;1;24;24;1; ;2;52;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;38;74;1;2;7499;03;05;787,691476891153;05;4008821
1;2;1;70;1;8;48;3; ;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;11;2343,74143003801;11;4008822
1;3;1;70;1;52;40;4; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;03;76;624,929839050381;76;4008826
1;3;1;70;1;12;40;1; ;2;86;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;93;45;1;1;4521;03;19;126,072476132101;19;4008833
1;3;1;70;1;4;48;1; ;2;50;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;51;1;1;5127;03;05;1070,58837746175;05;4008836
1;2;1;70;1;24;48;1; ;2;32;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;03;68;483,01655647981;68;4008846
1;2;1;70;1;6;48;1; ;2;10;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;1;350000;2;98;39;63;1;1;6332;03;47;153,037133312936;47;4008848
1;3;1;70;1;24;9;1; ;2;24;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5233;03;11;2292,68793263469;11;4008854
1;4;1;70;1;16;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;45;52;1;2;5244;03;73;299,643006747584;73;4008859
1;1;1;70;1;6;48;1; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;74;1;1;7499;03;54;556,033275064154;54;4008866
1;3;1;70;1;4;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;33;39;52;1;1;5211;03;17;200,920756337765;17;4008868
1;1;1;70;1;4;70;5; ;2;4;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;38;45;52;1;1;5234;03;11;2418,05798244426;11;4008872
1;5;1;70;1;52;72;1; ;2;1;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;21;95;70;1;2;7020;03;11;2418,05798244426;11;4008872
1;3;1;70;1;12;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;58;70;1;1;7020;03;68;459,554652948304;68;4008879
1;1;1;70;1;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;03;27;70,9556325959525;27;4008883
1;3;1;70;1;4;40;1; ;2;4;1; ;5;3; ; ; ; ; ; ;1; ; ; ; ;1;800000;2;33;39;63;1;1;6340;03;11;1807,98549084521;11;4008888
1;1;1;70;1;4;30;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;03;11;2155,62585432364;11;4008892
1;2;1;70;1;13;70;4; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;1;4542;03;50;164,604768855629;50;4008895
1;2;1;70;1;192;48;1; ;2;192;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;2;5262;03;17;172,207060923147;17;4008914
1;1;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;03;41;75,7484823714575;41;4008926
2;2;2;70;1;2;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;41;133,674303394959;41;4008933
1;4;1;70;1;1;48;1; ;2;3;4; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;39;37;64;1;1;6412;03;76;635,44501527988;76;4008936
1;3;1;70;1;9;48;2; ;2;84;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;64;1;1;6412;03;41;118,883011751799;41;4008939
1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;03;19;85,0733706906326;19;4008940
1;3;1;70;1;3;40;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;33;44;50;1;1;5040;03;19;73,5874794147025;19;4008941
1;1;1;70;1;4;24;4; ;2;312;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;41;52;1;1;5233;03;73;201,117917880957;73;4008945
1;2;1;70;1;1;48;1; ;2;1;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;79;79;18;1;1;1810;03;76;826,014572161307;76;4008947
1;3;1;70;1;2;48;1; ;2;2;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;810000;2;11;39;80;1;1;8050;03;41;141,061216742472;41;4008949
1;4;1;70;1;52;48;1; ;2;52;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;19;64;1;2;6412;03;08;502,892087791275;08;4008950
1;1;1;70;1;8;48;1; ;2;8;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;74;1;1;7493;03;18;76,7940490051663;18;4008953
1;3;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;99;99;52;1;1;5272;03;08;479,51181624877;08;4008966
1;2;1;70;1;32;70;1; ;2;20;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;50;32;91;1;2;9192;03;17;235,317497258459;17;4008967
1;3;1;70;1;8;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;03;08;574,346360614862;08;4008968
1;5;1;70;1;8;48;1; ;2;10;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;40;52;1;1;5252;03;23;152,937635961413;23;4008972
1;1;1;70;1;12;48;1; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;23;144,353171711514;23;4008981
1;8;1;70;1;8;44;2; ;2;14;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;75;1;1;7512;03;70;101,766587050513;70;4008991
1;5;1;70;1;6;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;33;65;1;1;6519;03;54;364,294253454646;54;4008996
1;1;1;70;1;24;60;4; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;56;93;1;2;9301;03;54;313,052035298254;54;4009002
1;2;1;70;1;16;48;4; ;2;16;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;03;27;32,8366172593661;27;4009008
1;1;1;70;1;12;48;3; ;2;48;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;74;1;1;7493;03;27;73,4074107736389;27;4009013
1;2;1;70;1;16;48;1; ;2;16;2; ;7;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;03;75;1;2;7514;03;27;73,4074107736389;27;4009013
1;3;1;70;1;5;50;3; ;2;158;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;54;352,373447265959;54;4009023
1;2;1;70;1;21;48;1; ;2;38;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;39;75;1;2;7512;03;70;56,2505154290131;70;4009025
1;3;1;70;1;8;48;1; ;2;8;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;03;08;482,143212022657;08;4009028
1;2;1;70;1;8;48;1; ;2;104;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;07;07;85;1;1;8511;03;19;101,806746953291;19;4009030
1;2;1;70;1;8;48;1; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;03;08;561,080124229323;08;4009043
1;1;1;70;1;2;50;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;41;41;52;1;1;5243;03;63;199,096605535101;63;4009044
1;2;1;70;1;3;44;1; ;2;4;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;03;63;199,096605535101;63;4009044
1;7;1;70;1;4;44;1; ;2;15;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;03;70;71,5693713396303;70;4009046
1;2;1;70;1;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;34;63;1;1;6340;03;17;212,559834833987;17;4009050
1;3;1;70;1;4;48;3; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5234;03;52;286,500922568786;52;4009052
1;4;1;70;1;8;48;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;65;1;1;6596;03;08;499,826509435115;08;4009059
1;5;1;70;1;8;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;03;08;499,826509435115;08;4009059
1;1;1;70;1;10;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;52;109,989140512594;52;4009064
1;3;1;70;1;8;40;1; ;2;12;4; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;45;1;1;4521;03;68;475,788902957549;68;4009074
1;1;1;70;1;12;40;1; ;2;3;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;37;45;1;1;4530;03;15;121,196349900278;15;4009077
1;4;1;70;1;4;48;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;45;52;1;1;5219;03;08;592,513152959976;08;4009080
1;7;1;70;1;52;48;1; ;2;104;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7522;03;08;592,513152959976;08;4009080
1;3;1;70;1;144;40;1; ;2;150;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;03;15;105,968232457082;15;4009083
1;2;1;70;1;8;60;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;13;1;1;1320;03;27;39,1155645404102;27;4009084
1;2;1;70;1;12;48;1; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5241;03;08;590,383159644657;08;4009087
1;2;1;70;1;8;48;2; ;2;8;2; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;98;75;1;1;7512;03;27;59,1594865124847;27;4009095
1;3;1;70;1;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;52;164,931691896636;52;4009099
1;1;1;70;1;4;48;1; ;2;4;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;05;812,878589499141;05;4009100
1;1;1;70;1;4;50;8; ;2;4;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;63000;2;62;62;01;1;1;0115;03;17;165,966090761114;17;4009102
1;4;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;77;92;1;1;9214;03;08;472,726573051969;08;4009106
1;4;1;70;1;28;48;1; ;2;28;1; ;9;3; ; ; ;1; ; ; ; ; ; ; ;1;600000;2;58;58;70;1;2;7020;03;52;246,656866651694;52;4009111
1;4;1;70;1;9;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;18; ; ;1;1; ;03;52;210,257062341163;52;4009112
1;1;1;70;1;3;48;1; ;2;8;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;1;8511;03;70;115,250862929642;70;4009140
1;3;1;70;1;4;12;1; ;2;4;6; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;33;15;1;1;1594;03;73;188,613879533308;73;4009147
1;1;1;70;1;192;48;4; ;2;60;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;51;55;1;2;5530;03;05;1105,6303957041;05;4009158
1;8;1;70;1;36;48;1; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;64;1;2;6421;03;05;1105,6303957041;05;4009158
2;2;2;70;1;4;48;1; ;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;03;05;1174,28077673157;05;4009161
1;4;1;70;1;4;40;1; ;2;130;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;23;162,073541098998;23;4009173
1;2;1;70;1;6;48;2; ;2;2;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;2600000;2;19;19;80;1;1;8011;03;11;2603,24367432082;11;4009175
1;2;1;70;1;36;48;2; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;11;1;2;1110;03;15;75,5281194620871;15;4009177
1;1;1;70;1;8;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;1;7421;03;23;144,284741134744;23;4009179
1;2;1;70;1;16;40;1; ;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8512;03;23;144,284741134744;23;4009179
1;1;1;70;1;12;48;1; ;2;16;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;03;18;90,610464244192;18;4009185
1;6;1;70;1;8;18;4; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;92;1;1;9242;03;08;495,732337803025;08;4009186
1;3;1;70;1;2;48;1; ;2;2;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;03;18;67,4111904848233;18;4009188
1;6;1;70;1;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;15;1;1;1551;03;23;149,087750591498;23;4009193
1;2;1;70;1;32;36;1; ;2;120;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;18;1;2;1810;03;11;3234,45112899095;11;4009194
1;2;1;70;1;3;44;1; ;2;5;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;75;1;1;7524;03;19;111,758310485632;19;4009195
1;1;1;70;1;8;48;1; ;2;50;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;45;1;1;4530;03;23;134,439829178876;23;4009202
1;2;1;70;1;36;40;1; ;2;72;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;97;15;1;2;1594;03;23;167,543047034301;23;4009206
1;2;1;70;1;4;30;1; ;2;32;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;68;512,022096266784;68;4009211
1;2;1;70;1;10;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;55;1;1;5521;03;18;94,7215263086655;18;4009219
1;2;1;70;1;48;40;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;34;74;1;2;7499;03;66;309,273945117614;66;4009223
1;4;1;70;1;2;20;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;45;52;1;1;5233;03;15;135,70141338042;15;4009229
1;4;1;70;1;6;48;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;60;1;1;6022;03;68;532,541897394257;68;4009242
1;1;1;70;1;6;54;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;80;80;19;1;1;1929;03;54;514,090753942953;54;4009245
1;3;1;70;1;48;56;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;03;20;182,325361848462;20;4009246
1;1;1;70;1;6;40;2; ;2;12;2; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;19;85;1;1;8511;03;15;100,19796889134;15;4009262
1;6;1;70;1;52;50;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;55;1;2;5511;03;66;268,44007084318;66;4009280
1;5;1;70;1;4;56;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;61;01;1;1;0119;03;70;123,408690630061;70;4009292
1;5;1;70;1;10;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;39;22;1;1;2212;03;11;2701,65366572157;11;4009300
1;2;1;70;1;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;1;1929;03;18;82,9691033579151;18;4009302
2;1;2;70;1;3;40;2; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8041;03;70;65,7618406028554;70;4009304
2;2;2;70;1;8;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;70;65,7618406028554;70;4009304
1;1;1;70;1;3;40;3; ;2;4;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;03;27;69,3141521804658;27;4009308
1;3;1;70;1;2;40;1; ;2;20;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;73;343,103245690816;73;4009314
1;1;1;70;1;3;50;4; ;2;3;5; ;3;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;2;95;95;45;1;1;4522;03;41;347,235522611194;41;4009329
1;2;1;70;1;8;44;1; ;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;53;55;1;1;5529;03;76;857,741629108243;76;4009330
1;3;1;70;1;1;4;4; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;17;95;45;1;1;4521;03;76;857,741629108243;76;4009330
1;4;1;70;1;4;48;1; ;2;6;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;93;1;1;9309;03;11;2833,04024278055;11;4009331
1;2;1;70;1;4;48;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;03;18;96,2213969534045;18;4009344
1;3;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1921;03;05;930,332111967259;05;4009352
1;1;1;70;1;2;24;1; ;2;8;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;27;26,759167492568;27;4009357
1;4;1;70;1;24;48;1; ;2;52;4; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;97;18;1;2;1810;03;11;3262,94950702683;11;4009359
1;4;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;689000;2;45;45;52;1;1;5233;03;08;595,434279218659;08;4009365
1;2;1;70;1;4;48;1; ;2;4;1; ;6;1; ; ;1; ; ; ; ; ; ; ; ;1;689000;1;21;39;92;1;1;9242;03;41;187,814441976133;41;4009367
1;2;1;70;1;40;48;4; ;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;03;61;1;2;6111;03;73;251,599481529687;73;4009369
1;4;1;70;1;2;20;1; ;2;10;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;03;73;251,599481529687;73;4009369
1;2;1;70;1;2;50;1; ;2;2;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;1;300000;2;95;95;45;1;1;4521;03;73;253,232209490888;73;4009380
1;1;1;70;1;12;48;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;64,0306749670954;27;4009381
1;1;1;70;1;6;48;3; ;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;03;17;198,463220740918;17;4009384
1;1;1;70;1;8;46;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;23;161,873744484573;23;4009387
1;4;1;70;1;11;48;1; ;2;11;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5211;03;76;821,495308664661;76;4009389
1;2;1;70;1;6;40;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;19;1;1;1929;03;54;507,921912469097;54;4009393
1;2;1;70;1;104;40;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;95;1;2;9500;03;52;234,043808126982;52;4009402
1;2;1;70;1;104;60;5; ;2;104;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;76;928,294008961524;76;4009432
