DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5351732;1;2;1;10;2;1;8;1980;40;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;48000;2;1;2; ;6;4;2;2;17;15;01;17;238,745764986811
5351732;1;3;1;10;1;2;8;2012;8;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;17;2;01;17;238,745764986811
5351733;1;1;1;10;1;1;12;1987;33;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;109725;2;1;2; ;5;11;2; ;17;11;01;17;347,16231133715
5351733;1;2;1;10;2;2;11;1993;27;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;17;11;01;17;347,16231133715
5351733;1;3;1;10;2;2;3;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;17;4;01;17;347,16231133715
5351733;1;4;1;10;2;1;11;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;1;1;1;1;3;3; ; ;17;3;01;17;347,16231133715
5351733;1;5;1;10;2;2;4;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;01;17;347,16231133715
5351735;1;1;1;10;1;1;2;1971;49;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;01;17;197,8654413008
5351735;1;2;1;10;2;2;1;1981;40;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;01;17;197,8654413008
5351735;1;3;1;10;3;1;5;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;17;13;01;17;197,8654413008
5351740;1;1;1;10;1;1;9;1979;41;1;6; ;1;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;3;5; ; ;17;5;01;17;194,17774912099
5351740;1;2;1;10;2;2;4;1983;37;2;6; ;1;1;3;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;194,17774912099
5351740;1;3;1;10;3;1;4;1934;86;9;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;01;17;194,17774912099
5351741;1;1;1;10;1;1;5;1970;50;1;6; ;1;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;44000;2;1;2; ;3;5; ; ;17;5;01;17;201,379887099304
5351741;1;2;1;10;2;2;9;1990;30;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;201,379887099304
5351741;1;3;1;10;2;2;4;2006;14;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;01;17;201,379887099304
5351742;1;1;1;10;1;1;7;1942;78;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;4; ; ;17;4;01;17;193,87702366853
5351742;1;2;1;10;2;2;5;1945;75;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;193,87702366853
5351742;1;3;1;10;3;1;2;1971;49;3;6; ;4;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;4;7; ; ;17;7;01;17;193,87702366853
5351745;1;1;1;10;2;1;6;1994;26;1;6; ;2;2; ;2; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;38000;2;1;2; ;5;11;2; ;76;11;01;76;1449,71690358919
5351745;1;2;1;10;2;2;11;1998;22;2;6; ;2;3; ;2; ;1;1;1;1;1;1; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;1449,71690358919
5351745;1;3;1;10;3;2;11;2000;20;9;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1449,71690358919
5351745;1;4;1;10;4;2;11;2000;20;9;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1449,71690358919
5351746;1;1;1;10;1;2;3;1956;64;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;943,658142991854
5351747;1;1;1;10;1;1;8;1962;58;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;120000;2;1;2; ;5;11;2; ;76;11;01;76;814,288576897596
5351747;1;2;1;10;2;2;7;1959;61;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ;1; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;4;3; ;76;15;01;76;814,288576897596
5351747;1;3;1;10;3;1;8;1993;27;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;67000;2;1;2; ;6;4;3; ;76;15;01;76;814,288576897596
5351748;1;1;1;10;1;1;2;1966;54;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;60000;2;1;2; ;5;11;2; ;76;11;01;76;903,311820015451
5351748;1;2;1;10;1;2;2;1972;48;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;903,311820015451
5351748;1;3;1;10;1;2;5;1991;29;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;3; ; ; ;2;1;2; ;6;4;2;2;76;15;01;76;903,311820015451
5351748;1;4;1;10;1;1;5;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;903,311820015451
5351749;1;1;1;10;2;1;1;1967;53;1;5; ;3;3; ;2; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;1055,12911128229
5351749;1;2;1;10;2;2;9;1973;47;2;5; ;3;2; ;3; ;1;1; ;1;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;1055,12911128229
5351749;1;3;1;10;2;1;8;2003;17;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1055,12911128229
5351750;1;1;1;10;1;2;4;1978;42;1;6; ;4;3; ;3; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;1;1;2; ;3;5; ; ;76;5;01;76;1253,62431491096
5351750;1;2;1;10;1;1;8;1995;25;3;5; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;76;4;01;76;1253,62431491096
5351750;1;3;1;10;3;2;9;1998;22;3;5; ;4;2; ;1;1; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;1253,62431491096
5351750;1;4;1;10;3;1;1;2015;6;4;5; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;76;0;01;76;1253,62431491096
5351751;1;1;1;10;1;2;6;1986;34;1;6; ;3;3; ;2; ;1;2; ;1;1;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;76;4;01;76;1262,95650480899
5351751;1;2;1;10;1;1;8;1970;50;2;6; ;3;3; ;2; ;1;1; ;1;1;1; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;1262,95650480899
5351751;1;3;1;10;1;1;9;2008;12;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;76;6;01;76;1262,95650480899
5351751;1;4;1;10;1;1;8;2019;1;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;76; ;01;76;1262,95650480899
5351752;1;1;1;10;1;1;2;1955;65;1;6; ;3;3; ;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;1;2;250000;2;1;2; ;5;11;2; ;76;11;01;76;935,354231329233
5351752;1;2;1;10;2;2;5;1957;63;2;6; ;3;3; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;935,354231329233
5351752;1;3;1;10;3;2;12;1998;22;3;6; ;6;1;1;1;2; ; ;1; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;2;2;2;76;13;01;76;935,354231329233
5351758;1;1;1;10;1;2;5;1960;60;1;6; ;3;3; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;9; ; ; ; ; ;2;1;2; ;4;6; ; ;17;6;01;17;197,56471584834
5351758;1;2;1;10;2;1;11;1987;33;3;6; ;6;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;3;109725;2;1;2; ;6;2;3; ;17;13;01;17;197,56471584834
5351758;1;3;1;10;3;1;1;1997;24;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;4;9; ; ;17;9;01;17;197,56471584834
5351759;1;1;1;10;1;1;1;1986;35;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;52000;2;1;2; ;6;2;3; ;17;13;01;17;208,934982977071
5351759;1;2;1;10;2;2;11;1982;38;2;6; ;3;1;4;1;5;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;01;17;208,934982977071
5351759;1;3;1;10;2;2;3;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;0; ; ;17;5;01;17;208,934982977071
5351759;1;4;1;10;4;1;6;1954;66;5;6; ;3;3; ;3; ;1;5; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;01;17;208,934982977071
5351759;1;5;1;10;5;2;7;1959;61;5;6; ;3;3; ;3; ;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;01;17;208,934982977071
5351760;1;1;1;10;1;1;4;1989;31;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;2;1;9; ; ; ;2;1;2; ;5;11;2; ;17;11;01;17;223,68780567827
5351763;1;1;1;10;1;2;11;1949;71;1;6; ;5;3; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;2;105336;2;1;2; ;3;2; ; ;17;2;01;17;201,34155909795
5351763;1;2;1;10;2;1;5;1977;43;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;01;17;201,34155909795
5351763;1;3;1;10;3;1;3;1989;31;3;6; ;6;3; ;1;1; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;01;17;201,34155909795
5351764;1;1;1;10;1;2;3;1973;47;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;9; ; ;2;1;2; ;6;5;4; ;17;16;01;17;190,799483617836
5351764;1;2;1;10;1;1;5;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;01;17;190,799483617836
5351767;1;1;1;10;1;2;9;1980;40;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;44000;2;1;2; ;6;2;3; ;17;13;01;17;231,679807303848
5351767;1;2;1;10;1;2;1;2014;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;17;1;01;17;231,679807303848
5351781;1;1;1;10;1;1;7;1988;32;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;64000;2;1;2; ;5;11;2; ;73;11;01;73;302,965364588159
5351782;1;1;1;10;1;1;1;1934;87;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;1; ; ;73;1;01;73;246,428969797789
5351782;1;2;1;10;2;2;5;1961;59;3;6; ;6;1;1;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;109725;2;1;2; ;5;11;2; ;73;11;01;73;246,428969797789
5351783;1;1;1;10;1;1;1;1973;48;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;3;5; ; ;73;5;01;73;302,965364588159
5351784;1;1;1;10;1;1;1;1949;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1;1; ;DILIGENCIAS MEDICAS;2;1; ; ;1;2;105336;2;1;2; ;3;3; ; ;73;3;01;73;240,686003428071
5351784;1;2;1;10;2;2;11;1953;67;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;DILIGENCIAS MEDICAS; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;73;5;01;73;240,686003428071
5351784;1;3;1;10;3;2;6;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;4;2;2;73;15;01;73;240,686003428071
5351785;1;1;1;10;1;1;5;1988;32;1;6; ;1;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;64000;2;1;2; ;5;11;2; ;73;11;01;73;445,743612296313
5351785;1;2;1;10;2;2;10;2000;20;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;445,743612296313
5351785;1;3;1;10;2;1;7;2016;4;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;73;0;01;73;445,743612296313
5351786;1;1;1;10;1;2;3;1966;54;1;6; ;6;3; ;3; ; ; ; ; ;1;1; ; ;1; ; ; ; ; ;1;2;1;8; ; ; ;2;1;2; ;3;5; ; ;73;5;01;73;314,772892224273
5351786;1;2;1;10;2;1;10;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1;8; ; ; ;2;1;2; ;5;11;2; ;73;11;01;73;314,772892224273
5351787;1;1;1;10;1;2;3;1975;45;1;6; ;6;3; ;1;3; ; ; ; ; ;1; ;1; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;73;11;01;73;276,81474537797
5351787;1;2;1;10;2;1;8;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;6;3;3; ;73;14;01;73;276,81474537797
5351787;1;3;1;10;3;2;3;1954;66;5;6; ;5;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ;1; ;DILIGENCIAS MEDICAS; ;1; ; ;1;2;174000;2;1;2; ;4;8; ; ;73;8;01;73;276,81474537797
5351788;1;1;1;10;1;1;1;1967;54;1;6; ;2;3; ;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;01;73;231,652914939288
5351788;1;2;1;10;2;2;9;1967;53;2;6; ;2;3; ;2; ;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;1;3; ;73;12;01;73;231,652914939288
5351788;1;3;1;10;3;2;7;2000;20;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;4;3; ;73;15;01;73;231,652914939288
5351791;1;1;1;10;1;2;3;1949;71;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;73;0;01;73;199,437734462704
5351791;1;2;1;10;2;1;4;1967;53;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;110000;2;1;2; ;3;3; ; ;73;3;01;73;199,437734462704
5351791;1;3;1;10;3;2;11;1972;48;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;73;1;01;73;199,437734462704
5351792;1;1;1;10;1;1;3;1965;55;1;6; ;4;2; ;2; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;73;5;01;73;284,387116644091
5351793;1;1;1;10;1;1;3;1950;70;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;01;73;228,638513067676
5351793;1;2;1;10;2;2;6;1961;59;2;6; ;3;3; ;3; ;1;1; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;73;9;01;73;228,638513067676
5351793;1;3;1;10;3;1;11;1993;27;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;73;16;01;73;228,638513067676
5351794;1;1;1;10;1;2;1;1958;63;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;73;5;01;73;324,59377192701
5351794;1;2;1;10;2;1;8;1992;28;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;73;13;01;73;324,59377192701
5351794;1;3;1;10;3;1;2;1997;23;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;73;12;01;73;324,59377192701
5351795;1;1;1;10;1;1;5;1977;43;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;40000;2;1;2; ;6;1;3; ;73;12;01;73;231,652914939288
5351795;1;2;1;10;2;2;4;1981;39;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;44000;2;1;2; ;6;1;3; ;73;12;01;73;231,652914939288
5351795;1;3;1;10;3;2;6;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;73;11;01;73;231,652914939288
5351796;1;1;1;10;1;1;6;1991;29;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ;1; ; ; ; ; ;2;2;1;8; ; ; ;2;1;2; ;5;11;2; ;73;11;01;73;322,710088569963
5351796;1;2;1;10;2;2;7;1994;26;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;73;11;01;73;322,710088569963
5351796;1;3;1;10;1;2;9;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;73; ;01;73;322,710088569963
5351798;1;1;1;10;1;1;1;1963;58;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;4;6; ; ;73;6;01;73;294,529591243506
5351798;1;2;1;10;2;2;5;1997;23;3;6; ;6;1;1;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;4;3; ;73;15;01;73;294,529591243506
5351798;1;3;1;10;3;1;10;2001;19;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;294,529591243506
5351798;1;4;1;10;4;2;5;2004;16;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;73;9;01;73;294,529591243506
5351798;1;5;1;10;5;2;11;1926;94;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;73;0;01;73;294,529591243506
5351799;1;1;1;10;1;2;12;1965;55;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;338,595529539096
5351799;1;2;1;10;2;2;12;1992;28;3;6; ;2;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;73;11;01;73;338,595529539096
5351799;1;3;1;10;3;1;9;1987;33;5;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ;2;1;6; ; ; ;2;1;2; ;5;11;2; ;73;11;01;73;338,595529539096
5351799;1;4;1;10;2;2;6;2011;9;4;6; ; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;6; ; ; ;2;1;1;1;3;4; ; ;73;4;01;73;338,595529539096
5351799;1;5;1;10;5;1;12;1998;22;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;73;12;01;73;338,595529539096
5351799;1;6;1;10;6;2;5;2003;17;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;73;11;01;73;338,595529539096
5351800;1;1;1;10;1;1;9;1986;34;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;120000;2;1;1;1;6;4;2;2;73;15;01;73;237,395881309006
5351800;1;2;1;10;2;2;3;1987;33;2;6; ;2;2; ;2; ;1;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2;1;1;1;6;2;3; ;73;13;01;73;237,395881309006
5351802;1;1;1;10;1;2;5;1962;58;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;73;7;01;73;217,228191192817
5351802;1;2;1;10;2;2;6;1990;30;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;52000;2;1;2; ;6;5;4; ;73;16;01;73;217,228191192817
5351803;1;1;1;10;1;2;4;1980;40;1;6; ;2;2; ;2; ;1;2;1; ; ;1; ; ;1; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;291,239469124441
5351803;1;2;1;10;2;1;4;1990;30;2;6; ;2;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;73;11;01;73;291,239469124441
5351803;1;3;1;10;3;1;12;2000;20;3;6; ;6;2; ;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;1;1;6;0;2;2;73;11;01;73;291,239469124441
5351803;1;4;1;10;4;2;1;2007;14;3;6; ;6;2; ;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;7; ; ;73;7;01;73;291,239469124441
5351804;1;1;1;10;1;1;8;1978;42;1;6; ;2;2; ;2; ;1;2; ; ;1;1;1; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;01;73;416,155543864466
5351804;1;2;1;10;2;2;10;1976;44;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;73;8;01;73;416,155543864466
5351804;1;3;1;10;3;1;4;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;01;73;416,155543864466
5351804;1;4;1;10;4;1;1;2001;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;1;3; ;73;12;01;73;416,155543864466
5351804;1;5;1;10;5;1;4;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;4;9; ; ;73;9;01;73;416,155543864466
5351806;1;1;1;10;1;1;1;1992;29;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;108000;2;1;2; ;6;5;4; ;73;16;01;73;641,511642636544
5351806;1;2;1;10;2;2;4;1994;26;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;73;16;01;73;641,511642636544
