DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5521239;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;109,220866175117
5521242;1;5;3;1;1;1;1;1;3;2; ;1300000;98;98; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;109,461048310536
5521243;1;4;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;77,3936009128989
5521244;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;1;1;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;169,093731258461
5521245;1;5;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;6;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;142,161969896964
5521246;1;4;1;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521249;1;5;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;121,533427829489
5521250;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521251;1;5;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521252;1;6;4;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;128,968868508288
5521253;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;81,9164163698552
5521254;1;5;3;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;6;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521255;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;65,3212213939456
5521256;1;4;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;109,461048310536
5521259;1;5;3;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;1;1;1;01;18;1;08;18;54,392019006506
5521260;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;78,836857664266
5521261;1;2;1;1;1;1;1;1;3;1; ; ;98;99; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;65,3212213939456
5521263;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521265;1;5;3;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;70,9299942178962
5521266;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;114,392810836963
5521268;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;152,72150241088
5521269;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;6;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;174,702504082411
5521270;1;3;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;2;2;1;1;2;1;1;2;1;1;01;18;1;08;18;109,220866175117
5521271;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;78,836857664266
5521272;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;2;2;1;1;1;1;1;2;1;1;01;18;1;08;18;55,2347756678397
5521273;1;4;2;1;1;1;1;1;3;4; ; ; ;99; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521276;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;18;1;08;18;78,836857664266
5521277;1;6;2;1;1;1;1;1;3;1; ; ;98;98; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;18;1;08;18;84,4456304882166
5521283;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;2;2;2;2;2;1;1;1;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;78,836857664266
5521284;1;4;2;1;1;1;1;1;3;3; ; ; ; ;440000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521285;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;65,7580495560507
5521287;1;5;1;1;1;1;1;1;3;1; ; ;250000000;650000; ;1;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;18;1;08;18;78,836857664266
5521289;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521290;1;4;3;1;1;1;1;1;3;3; ; ; ; ;520000;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,961684546299
5521291;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;78,836857664266
5521292;1;4;1;1;1;1;1;6; ;4; ; ; ;400000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521293;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521294;1;4;1;1;1;1;1;1;3;1; ; ;90000000;450000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521295;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;109,897876472641
5521296;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;158,179723328665
5521297;1;3;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;70,9299942178962
5521298;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521303;1;4;3;1;1;1;1;1;3;2; ;790000;90000000;300000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;163,788496152615
5521304;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;117,758645798491
5521305;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;7;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;84,9202782670185
5521314;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;18;1;08;18;87,0620409300578
5521316;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;126,056243286446
5521318;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;114,392810836963
5521319;1;4;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;18;1;08;18;92,7432279761714
5521321;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521326;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;3;1;1;1;2;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;108,821857629709
5521327;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;2;1;2;01;18;1;08;18;54,392019006506
5521330;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;18;1;08;18;114,392810836963
5521331;1;4;3;1;1;1;1;1;4;4; ; ; ;400000; ;2;2;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;1;2;1;3;3;2; ;1;1;1;2;1;2;2;1;1;2;1;2;01;18;1;08;18;107,2814660308
5521332;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;109,897876472641
5521333;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5521335;1;3;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;18;1;08;18;70,9299942178962
5521336;1;5;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;128,585457404807
5521338;1;5;3;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;86,3682086983778
5521345;1;5;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;1;2;1;4;6;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;217,248522341469
5521352;1;4;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;1;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5521353;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;128,968868508288
5521355;1;2;1;1;1;1;1;1;1;3; ; ; ; ;300000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;18;1;08;18;78,836857664266
5521356;1;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;131,201867846648
5521359;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;57,9236003318439
5521364;1;5;3;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;160,796133770506
5521366;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521367;1;3;1;1;1;1;1;3;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;101,38641695091
5521368;1;3;1;1;1;1;1;3;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521369;1;3;1;1;1;1;1;3;3;4; ; ; ;500000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;3;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521370;1;2;1;1;1;1;1;3;3;3; ; ; ; ;320000;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521374;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521375;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;152,923864929602
5521377;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;08;18;89,750865594062
5521380;1;4;2;1;1;1;1;1;3;1; ; ;150000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;08;18;97,5853148182689
5521381;1;3;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;92,4367736388562
5521382;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;169,238707524198
5521383;1;3;2;1;1;1;1;1;4;3; ; ; ; ;370000;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;1;1;3;3;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;19;1;08;19;168,12348789021
5521384;1;5;2;1;1;1;1;1;3;2; ;380000;98;500000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;106,32562658296
5521385;1;3;2;1;1;1;1;1;4;1; ; ;99;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;19;1;08;19;141,943347769345
5521386;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;19;1;08;19;150,174685131541
5521387;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;157,685028211064
5521388;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;167,87395658167
5521389;1;5;3;1;1;1;1;1;3;1; ; ;99;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;93,8015245813845
5521390;1;5;2;1;1;1;1;1;4;5; ; ; ;99; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;3;4;1;3;2;1;1;3;1;1;01;19;1;08;19;101,281514638495
5521391;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;110,877602943219
5521393;1;3;2;1;1;1;1;1;4;4; ; ; ;450000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;19;1;08;19;168,12348789021
5521394;1;4;1;1;1;1;1;1;3;1; ; ;99;99; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;176,718697581309
5521395;1;5;4;1;1;1;1;1;3;1; ; ;150000000;98; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;4;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;94,5224159612857
5521396;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;110,877602943219
5521399;1;4;3;1;1;1;1;1;3;1; ; ;99;800000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;101,281514638495
5521400;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;150,174685131541
5521401;1;3;2;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;08;19;180,398058583245
5521402;1;4;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;1;1;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;128,304026133782
5521405;1;5;2;3;1;1;1;1;3;1; ; ;99;99; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;75,2598817568337
5521407;1;3;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;110,385576397525
5521407;2;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;110,385576397525
5521408;1;5;3;1;1;1;1;1;4;1; ; ;150000000;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;202,915152763774
5521409;1;6;3;1;1;1;1;1;3;1; ; ;99;500000; ;2;1;1;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;161,728261541904
5521410;1;4;1;1;1;1;1;1;3;1; ; ;200000000;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;101,281514638495
5521411;1;7;3;1;1;1;1;1;3;3; ; ; ; ;830000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;1;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;19;1;08;19;180,398058583245
5521412;1;5;3;1;1;1;1;1;3;2; ;1000000;200000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;6;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;115,04909952936
5521413;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;201,550401821246
5521414;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;2;2;1;3;5;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;144,257957828753
5521415;1;3;1;1;1;1;1;1;3;1; ; ;80000000;450000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;110,877602943219
5521416;1;3;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;08;19;181,762809525773
