DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,FEX_C,CLASE,MES,DPTO,FEX_C_2011
2648321,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.412.696.788.139,2,3,68,110.905.044.587.714
2648321,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.412.696.788.139,2,3,68,110.905.044.587.714
2648322,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,695.311.423.094.326,2,3,15,757.827.436.395.979
2648327,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648327,1,2,1,95,2,,,,,,,,1,1,2,,,,1300000,,2,2,2,,2,823.930.542.033.846,2,3,68,84.996.464.539.664
2648327,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648328,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,905.541.218.113.006,2,3,68,930.935.324.437.628
2648328,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,905.541.218.113.006,2,3,68,930.935.324.437.628
2648328,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,905.541.218.113.006,2,3,68,930.935.324.437.628
2648329,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,571.717.168.867.599,2,3,68,776.610.330.026.861
2648329,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,571.717.168.867.599,2,3,68,776.610.330.026.861
2648329,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,571.717.168.867.599,2,3,68,776.610.330.026.861
2648331,1,1,1,95,2,,,,,,,,1,1,2,,,,1000000,1200000,2,1,2,,2,774.388.975.457.933,2,3,68,978.266.179.680.885
2648331,1,3,1,95,2,,,,,,,,1,2,2,,,,,700000,2,1,2,,2,774.388.975.457.933,2,3,68,978.266.179.680.885
2648332,1,1,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,980.231.569.951.433,2,3,15,98.833.102.049.421
2648332,1,2,1,95,2,,,,,,,,1,2,2,,,,,650000,2,1,2,,2,980.231.569.951.433,2,3,15,98.833.102.049.421
2648333,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,172.183.535.103.319,2,3,68,155.855.644.727.165
2648333,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,172.183.535.103.319,2,3,68,155.855.644.727.165
2648334,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,104.836.347.968.481,2,3,68,103.093.282.137.974
2648335,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.147.925.797.215,2,3,68,100.183.583.304.108
2648336,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.996.914.781.072,2,3,68,116.125.347.051.367
2648336,1,2,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,111.996.914.781.072,2,3,68,116.125.347.051.367
2648336,1,3,1,95,1,,2,2,130000,,,1,2,,,,,,,,,,,,,111.996.914.781.072,2,3,68,116.125.347.051.367
2648336,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.996.914.781.072,2,3,68,116.125.347.051.367
2648336,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.996.914.781.072,2,3,68,116.125.347.051.367
2648337,1,1,1,95,2,,,,,,,,1,9,2,,,,,1200000,2,1,2,,2,674.713.701.843.493,2,3,68,783.705.198.511.296
2648337,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,674.713.701.843.493,2,3,68,783.705.198.511.296
2648337,1,3,1,95,1,,2,2,80000,,,1,2,,,,,,,,,,,,,674.713.701.843.493,2,3,68,783.705.198.511.296
2648337,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,674.713.701.843.493,2,3,68,783.705.198.511.296
2648337,1,5,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,674.713.701.843.493,2,3,68,783.705.198.511.296
2648338,1,1,1,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,732.493.619.861.686,2,3,68,861.619.455.666.314
2648339,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,655.313.503.572.273,2,3,68,77.051.266.096.354
2648339,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,655.313.503.572.273,2,3,68,77.051.266.096.354
2648340,1,1,1,95,2,,,,,,,,1,1,2,,,,1140000,,2,2,2,,2,145.011.830.332.749,2,3,68,138.639.002.701.464
2648340,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,145.011.830.332.749,2,3,68,138.639.002.701.464
2648340,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,145.011.830.332.749,2,3,68,138.639.002.701.464
2648341,1,1,1,95,2,,,,,,,,1,1,2,,,,800000,500000,2,1,2,,2,666.436.875.701.879,2,3,68,903.178.256.598.137
2648341,1,2,1,95,2,,,,,,,,1,1,2,,,,200000,,2,2,2,,2,666.436.875.701.879,2,3,68,903.178.256.598.137
2648341,1,4,1,95,2,,,,,,,,1,1,2,,,,500000,,2,2,2,,2,666.436.875.701.879,2,3,68,903.178.256.598.137
2648341,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,666.436.875.701.879,2,3,68,903.178.256.598.137
2648341,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,666.436.875.701.879,2,3,68,903.178.256.598.137
2648342,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,746.750.425.744.432,2,3,68,758.857.850.693.865
2648342,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,746.750.425.744.432,2,3,68,758.857.850.693.865
2648342,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,746.750.425.744.432,2,3,68,758.857.850.693.865
2648342,1,4,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,746.750.425.744.432,2,3,68,758.857.850.693.865
2648344,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.343.711.193.161,2,3,68,954.352.924.160.426
2648344,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,103.343.711.193.161,2,3,68,954.352.924.160.426
2648344,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.343.711.193.161,2,3,68,954.352.924.160.426
2648344,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.343.711.193.161,2,3,68,954.352.924.160.426
2648344,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.343.711.193.161,2,3,68,954.352.924.160.426
2648345,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648345,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648345,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648346,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,688.884.403.535.589,2,3,68,7.996.096.493.022
2648346,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,688.884.403.535.589,2,3,68,7.996.096.493.022
2648348,1,1,1,95,2,,,,,,,,1,2,2,,,,,350000,2,1,2,,2,665.241.314.921.174,2,3,15,715.069.465.896.766
2648348,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,665.241.314.921.174,2,3,15,715.069.465.896.766
2648349,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648349,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648350,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,759.930.483.621.984,2,3,15,781.862.922.248.586
2648350,1,2,1,95,2,,,,,,,,1,1,2,,,,150000,,2,2,2,,2,759.930.483.621.984,2,3,15,781.862.922.248.586
2648350,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,759.930.483.621.984,2,3,15,781.862.922.248.586
2648351,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648351,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,103.722.511.963.749,2,3,15,882.826.732.528.614
2648352,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,736.782.152.181.714,2,3,15,761.799.512.250.254
2648352,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,736.782.152.181.714,2,3,15,761.799.512.250.254
2648352,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,736.782.152.181.714,2,3,15,761.799.512.250.254
2648353,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.628.998.706.753,2,3,68,126.237.041.428.641
2648353,1,2,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,13.628.998.706.753,2,3,68,126.237.041.428.641
2648353,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.628.998.706.753,2,3,68,126.237.041.428.641
2648353,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.628.998.706.753,2,3,68,126.237.041.428.641
2648353,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.628.998.706.753,2,3,68,126.237.041.428.641
2648354,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,970.427.697.334.288,2,3,68,879.150.580.248.556
2648354,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,970.427.697.334.288,2,3,68,879.150.580.248.556
2648354,1,3,1,95,2,,,,,,,,1,2,2,,,300000,,,1,2,2,,2,970.427.697.334.288,2,3,68,879.150.580.248.556
2648355,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,81.437.609.383.651,2,3,68,91.015.870.425.345
2648355,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,81.437.609.383.651,2,3,68,91.015.870.425.345
2648356,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,105.593.226.925.663,2,3,68,105.780.711.062.724
2648356,1,2,1,95,2,,,,,,,,1,1,2,,,,700000,,2,2,2,,2,105.593.226.925.663,2,3,68,105.780.711.062.724
2648356,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,105.593.226.925.663,2,3,68,105.780.711.062.724
2648357,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.684.826.717.752,2,3,68,12.933.785.382.913
2648357,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.684.826.717.752,2,3,68,12.933.785.382.913
2648357,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.684.826.717.752,2,3,68,12.933.785.382.913
2648357,1,4,1,95,2,,,,,,,,1,1,2,,,,2100000,,2,2,2,,2,120.684.826.717.752,2,3,68,12.933.785.382.913
2648358,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.606.902.924.537,2,3,68,121.728.785.522.397
2648358,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.606.902.924.537,2,3,68,121.728.785.522.397
2648358,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.606.902.924.537,2,3,68,121.728.785.522.397
2648358,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.606.902.924.537,2,3,68,121.728.785.522.397
2648359,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,104.836.347.968.481,2,3,68,103.093.282.137.974
2648360,1,1,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,,2,843.977.812.364.626,2,3,68,883.913.889.376.175
2648360,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,843.977.812.364.626,2,3,68,883.913.889.376.175
2648360,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,843.977.812.364.626,2,3,68,883.913.889.376.175
2648360,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,843.977.812.364.626,2,3,68,883.913.889.376.175
2648361,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.517.853.645.578,2,3,68,142.723.077.213.623
2648362,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,110.924.048.866.011,2,3,68,116.083.519.006.621
2648362,1,2,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,110.924.048.866.011,2,3,68,116.083.519.006.621
2648363,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648363,1,2,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,642.092.983.480.904,2,3,15,695.006.055.898.434
2648364,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,867.539.758.359.943,2,3,68,911.974.451.760.754
2648364,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,867.539.758.359.943,2,3,68,911.974.451.760.754
2648365,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,81.437.609.383.651,2,3,68,91.015.870.425.345
2648365,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,81.437.609.383.651,2,3,68,91.015.870.425.345
2648366,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,964.767.144.980.137,2,3,68,103.703.049.044.306
2648366,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,964.767.144.980.137,2,3,68,103.703.049.044.306
2648372,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,81.437.609.383.651,2,3,68,91.015.870.425.345
2648372,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,81.437.609.383.651,2,3,68,91.015.870.425.345
2648373,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648373,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648373,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,823.930.542.033.846,2,3,68,84.996.464.539.664
2648374,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,695.311.423.094.326,2,3,15,757.827.436.395.979
2648375,1,1,1,95,2,,,,,,,,1,1,2,,,,550000,,2,2,2,,2,117.385.516.998.573,2,3,68,114.148.187.633.099
2648377,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,81.437.609.383.651,2,3,68,91.015.870.425.345
2648377,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,81.437.609.383.651,2,3,68,91.015.870.425.345
2648378,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,159.634.366.073.227,2,3,68,14.480.073.923.204
2648378,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,159.634.366.073.227,2,3,68,14.480.073.923.204
2648379,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,620.986.937.547.848,2,3,68,680.740.226.196.468
2648379,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,620.986.937.547.848,2,3,68,680.740.226.196.468
2648379,1,3,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,620.986.937.547.848,2,3,68,680.740.226.196.468
2648380,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,730.779.759.131.836,2,3,68,916.256.373.316.771
2648380,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,730.779.759.131.836,2,3,68,916.256.373.316.771
2648380,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,730.779.759.131.836,2,3,68,916.256.373.316.771
2648381,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,780.049.527.812.085,2,3,68,820.386.269.486.378
2648381,1,2,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,780.049.527.812.085,2,3,68,820.386.269.486.378
2648381,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,780.049.527.812.085,2,3,68,820.386.269.486.378
2648382,1,1,1,95,2,,,,,,,,1,1,2,,,,360000,1200000,2,1,2,750000,1,939.723.229.257.385,2,3,68,919.495.427.273.034
2648382,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,939.723.229.257.385,2,3,68,919.495.427.273.034
2648382,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,939.723.229.257.385,2,3,68,919.495.427.273.034
2648383,1,1,1,95,2,,,,,,,,1,2,2,,,,,250000,2,1,2,,2,10.147.925.797.215,2,3,68,100.183.583.304.108
2648384,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.834.938.505.478,2,3,68,104.044.707.235.259
2648384,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,112.834.938.505.478,2,3,68,104.044.707.235.259
2648384,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.834.938.505.478,2,3,68,104.044.707.235.259
2648384,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.834.938.505.478,2,3,68,104.044.707.235.259
2648386,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.562.970.016.487,2,3,68,100.337.356.031.916
2648386,1,2,1,95,2,,,,,,,,1,1,2,,,,1020000,,2,2,2,,2,112.562.970.016.487,2,3,68,100.337.356.031.916
2648386,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.562.970.016.487,2,3,68,100.337.356.031.916
2648386,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.562.970.016.487,2,3,68,100.337.356.031.916
2648386,1,5,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,112.562.970.016.487,2,3,68,100.337.356.031.916
2648386,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,112.562.970.016.487,2,3,68,100.337.356.031.916
2648387,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648387,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648387,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648387,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648387,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648387,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,949.840.777.226.932,2,3,68,960.450.593.223.747
2648388,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,983.748.798.359.191,2,3,68,105.028.613.511.496
2648388,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,983.748.798.359.191,2,3,68,105.028.613.511.496
2648389,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.758.193.428.138,2,3,68,124.444.684.864.582
2648389,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.758.193.428.138,2,3,68,124.444.684.864.582
2648389,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.758.193.428.138,2,3,68,124.444.684.864.582
2648391,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648391,1,2,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,853.049.606.943.143,2,3,15,816.584.485.880.818
2648391,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648391,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648392,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648392,1,2,1,95,2,,,,,,,,1,1,2,,,,750000,,2,2,2,,2,853.049.606.943.143,2,3,15,816.584.485.880.818
2648392,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648392,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,853.049.606.943.143,2,3,15,816.584.485.880.818
2648393,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,1000000,1,695.311.423.094.326,2,3,15,757.827.436.395.979
2648394,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,1200000,1,481.411.054.829.095,2,3,15,532.216.016.862.364
2648394,1,2,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,481.411.054.829.095,2,3,15,532.216.016.862.364
2648395,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,3000000,2,1,2,,2,815.815.674.690.259,2,3,15,767.949.096.110.566
2648396,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,444.940.228.591.726,2,3,15,508.601.367.651.141
2648396,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,444.940.228.591.726,2,3,15,508.601.367.651.141
2648396,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,444.940.228.591.726,2,3,15,508.601.367.651.141
2648397,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648397,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648398,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,650.757.298.514.189,2,3,15,771.172.235.650.688
2648398,1,4,1,95,2,,,,,,,,1,2,2,,,,,150000,2,1,2,,2,650.757.298.514.189,2,3,15,771.172.235.650.688
2648399,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,503.898.676.910.946,2,3,15,631.791.409.732.039
2648399,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,503.898.676.910.946,2,3,15,631.791.409.732.039
2648399,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,503.898.676.910.946,2,3,15,631.791.409.732.039
2648400,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,785.745.566.517.108,2,3,15,725.191.125.611.353
2648400,1,2,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,785.745.566.517.108,2,3,15,725.191.125.611.353
2648401,1,1,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,758.360.438.242.333,2,3,15,749.791.029.528.999
2648401,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,758.360.438.242.333,2,3,15,749.791.029.528.999
2648401,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,758.360.438.242.333,2,3,15,749.791.029.528.999
2648402,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,107.066.571.337.421,2,3,15,955.694.709.709.584
2648402,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,107.066.571.337.421,2,3,15,955.694.709.709.584
2648402,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,107.066.571.337.421,2,3,15,955.694.709.709.584
2648403,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,108.643.921.947.185,2,3,15,103.219.282.334.121
2648403,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.643.921.947.185,2,3,15,103.219.282.334.121
2648403,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.643.921.947.185,2,3,15,103.219.282.334.121
2648404,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,612.022.875.307.753,2,3,15,652.248.085.399.221
2648404,1,2,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,612.022.875.307.753,2,3,15,652.248.085.399.221
2648404,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,612.022.875.307.753,2,3,15,652.248.085.399.221
2648405,1,1,1,95,1,,1,2,,,70000,2,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,2,1,95,2,,,,,,,,1,1,2,,,,3000000,,2,2,2,,2,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648405,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,150.590.814.774.745,2,3,15,148.769.989.429.782
2648406,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,394.219.354.545.208,2,3,15,53.550.048.819.197
2648406,1,2,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,394.219.354.545.208,2,3,15,53.550.048.819.197
2648406,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,394.219.354.545.208,2,3,15,53.550.048.819.197
2648407,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,561.541.327.690.345,2,3,15,627.586.849.692.091
2648407,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,561.541.327.690.345,2,3,15,627.586.849.692.091
2648408,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,584.450.332.701.505,2,3,15,699.210.615.938.382
2648408,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,584.450.332.701.505,2,3,15,699.210.615.938.382
2648408,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,584.450.332.701.505,2,3,15,699.210.615.938.382
2648409,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,665.241.314.921.174,2,3,15,715.069.465.896.766
2648409,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,665.241.314.921.174,2,3,15,715.069.465.896.766
2648410,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,642.092.983.480.904,2,3,15,695.006.055.898.434
2648410,1,2,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,642.092.983.480.904,2,3,15,695.006.055.898.434
2648411,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,648.072.318.615.812,2,3,15,703.814.361.233.829
2648411,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,648.072.318.615.812,2,3,15,703.814.361.233.829
2648412,1,1,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,932.892.789.733.566,2,3,15,864.528.436.919.804
2648412,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,932.892.789.733.566,2,3,15,864.528.436.919.804
2648412,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,932.892.789.733.566,2,3,15,864.528.436.919.804
2648412,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,932.892.789.733.566,2,3,15,864.528.436.919.804
2648413,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,665.241.314.921.174,2,3,15,715.069.465.896.766
2648413,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,665.241.314.921.174,2,3,15,715.069.465.896.766
