DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
1953445;1;2;1;10;2;2;1;9;1968;41;2;2;2;2; ; ; ; ;2;1;2; ;3;3; ;2;3;23;1250,86033522953
1953445;1;3;1;10;3;2;1;4;1996;13;3;6;2;2; ; ; ; ;2;1;1;1;4;6; ;2;6;23;1250,86033522953
1953445;1;4;1;10;4;1;1;6;2000;9;3; ;2;2; ; ; ; ;2;1;1;1;3;2; ;2;2;23;1250,86033522953
1953447;1;1;1;10;1;2;1;10;1970;39;1;2;2;2; ; ; ; ;2;1;2; ;5;11;2;2;11;23;1328,48117665943
1953447;1;2;1;10;2;1;1;12;1994;14;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;2;7;23;1328,48117665943
1953447;1;3;1;10;3;1;1;5;1996;13;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;2;5;23;1328,48117665943
1953460;1;1;1;10;1;1;1;7;1943;66;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2731,71512018852
1953460;1;2;1;10;2;1;1;3;1966;43;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;23;2731,71512018852
1953460;1;3;1;10;3;1;1;4;1975;34;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;23;2731,71512018852
1953460;1;4;1;10;4;2;1;7;1980;29;5;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2731,71512018852
1953460;1;5;1;10;5;2;1;5;2002;7;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;23;2731,71512018852
1953460;1;6;1;10;6;2;1;8;2003;6;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;23;2731,71512018852
1953460;1;7;1;10;7;2;1;8;2004;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;23;2731,71512018852
1953461;1;1;1;10;1;2;1;10;1981;28;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2724,47973894647
1953462;1;1;1;10;1;1;1;11;1974;35;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2456,46455054601
1953462;1;2;1;10;2;2;1;5;1983;26;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;23;2456,46455054601
1953462;1;3;1;10;3;2;1;2;2003;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;23;2456,46455054601
1953462;1;4;1;10;2;2;1;3;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;23;2456,46455054601
1953463;1;1;1;10;1;1;1;6;1970;39;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2294,41226897304
1953463;1;2;1;10;2;2;1;7;1964;45;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2294,41226897304
1953463;1;3;1;10;3;2;1;6;1995;14;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2294,41226897304
1953463;1;4;1;10;4;2;1;6;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;23;2294,41226897304
1953463;1;5;1;10;5;2;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;23;2294,41226897304
1953463;1;6;1;10;6;2;1;3;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;23;2294,41226897304
1953463;1;7;1;10;7;2;1;5;1989;20;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2294,41226897304
1953463;1;8;1;10;7;2;1;12;2008;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;23;2294,41226897304
1953464;1;1;1;10;1;1;1;11;1961;47;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2686,35175594461
1953464;1;2;1;10;2;1;1;2;1989;20;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;23;2686,35175594461
1953465;1;1;1;10;1;1;1;11;1953;56;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2836,17337902477
1953465;1;2;1;10;2;2;1;1;1960;49;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2836,17337902477
1953465;1;3;1;10;3;2;1;11;1985;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2836,17337902477
1953465;1;4;1;10;2;2;1;11;2002;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;23;2836,17337902477
1953465;1;5;1;10;5;1;1;3;1983;26;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2836,17337902477
1953465;1;6;1;10;6;2;1;12;1990;18;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2836,17337902477
1953465;1;7;1;10;7;1;1;9;2004;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2836,17337902477
1953465;1;8;1;10;6;1;1;6;2008;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;23;2836,17337902477
1953465;1;9;1;10;9;2;1;5;1985;24;3;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2836,17337902477
1953465;1;10;1;10;10;1;1;8;1981;28;5;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2836,17337902477
1953466;1;1;1;10;1;1;1;9;1947;62;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;23;2679,65357511309
1953466;1;2;1;10;2;2;1;9;1951;58;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2679,65357511309
1953466;1;3;1;10;3;1;1;11;1979;30;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;23;2679,65357511309
1953467;1;1;1;10;1;2;1;6;1933;76;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2310,2668786434
1953467;1;2;1;10;2;1;1;10;1963;46;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2310,2668786434
1953467;1;3;1;10;3;1;1;8;1981;28;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2310,2668786434
1953468;1;1;1;10;1;1;1;8;1951;58;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;3356,12816053723
1953468;1;2;1;10;2;2;1;9;1970;39;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;23;3356,12816053723
1953468;1;3;1;10;2;1;1;9;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;3356,12816053723
1953468;1;4;1;10;4;1;1;7;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;23;3356,12816053723
1953468;1;5;1;10;5;1;1;3;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;23;3356,12816053723
1953468;1;6;1;10;6;1;1;8;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;23;3356,12816053723
1953469;1;1;1;10;1;1;1;1;1945;64;1;3;1; ; ;1;5; ;2;1;2; ;6;3;2;2;14;23;1400,69256749169
1953470;1;1;1;10;1;1;1;9;1945;64;1;2;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;23;1202,15709958466
1953470;1;2;1;10;2;2;1;5;1940;69;2;2;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;23;1202,15709958466
1953470;1;3;1;10;3;2;1;7;1988;21;3;6;2;2; ; ; ; ;2;1;2; ;5;11;2;2;11;23;1202,15709958466
1953470;1;4;1;10;3;2;1;10;1989;20;3;6;2;2; ; ; ; ;2;1;2; ;5;11;2;2;11;23;1202,15709958466
1953700;1;1;1;10;1;2;1;2;1953;56;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2457,08368066776
1953700;1;2;1;10;1;2;1;8;1973;36;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2457,08368066776
1953700;1;3;1;10;3;2;1;8;1973;36;3;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;23;2457,08368066776
1953700;1;4;1;10;4;1;1;4;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;23;2457,08368066776
1953700;1;5;1;10;5;1;1;6;2004;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2457,08368066776
1953700;1;6;1;10;6;1;1;4;1976;33;3;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;23;2457,08368066776
1953700;1;7;1;10;7;2;1;5;1972;37;5;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;23;2457,08368066776
1953700;1;8;1;10;8;2;1;11;1998;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;23;2457,08368066776
1953700;1;9;1;10;9;2;1;3;2000;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;23;2457,08368066776
1953700;1;10;1;10;10;1;1;4;2002;7;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;23;2457,08368066776
1953701;1;1;1;10;1;1;1;12;1924;84;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2698,06069143794
1953701;1;2;1;10;2;2;1;1;1952;57;2;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;23;2698,06069143794
1953701;1;3;1;10;3;1;1;10;1979;30;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2698,06069143794
1953701;1;4;1;10;4;1;1;3;1985;24;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;23;2698,06069143794
1953701;1;5;1;10;5;2;1;11;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;23;2698,06069143794
1953702;1;1;1;10;1;1;1;4;1964;45;1;4;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;23;3023,39924394491
1953702;1;2;1;10;2;1;1;9;1940;69;5;4;2;2; ; ; ; ;1;2;2; ;1;0; ;2;0;23;3023,39924394491
1953703;1;1;1;10;2;1;1;4;1975;34;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2481,0853889475
1953703;1;2;1;10;2;2;1;1;1981;28;2;2;2;2; ; ; ; ;2;1;2; ;4;6; ;2;6;23;2481,0853889475
1953703;1;3;1;10;2;1;1;2;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;23;2481,0853889475
1953703;1;4;1;10;4;2;1;11;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;23;2481,0853889475
1953703;1;5;1;10;5;2;1;8;2004;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2481,0853889475
1953703;1;6;1;10;2;1;1;9;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;23;2481,0853889475
1953704;1;1;1;10;1;1;1;7;1941;68;1;2;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;23;2653,07259686438
1953704;1;2;1;10;2;2;1;7;1944;65;2;2;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;23;2653,07259686438
1953705;1;1;1;10;2;1;1;5;1960;49;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;23;2769,46783352003
1953705;1;2;1;10;2;2;1;11;1963;46;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;23;2769,46783352003
1953705;1;3;1;10;3;2;1;1;1987;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;23;2769,46783352003
1953705;1;4;1;10;4;1;1;3;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;23;2769,46783352003
1953706;1;1;1;10;1;2;1;2;1927;82;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;23;2136,38781707011
1953706;1;2;1;10;2;1;1;1;1969;40;3;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;23;2136,38781707011
1953706;1;3;1;10;2;2;1;3;2005;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;23;2136,38781707011
1953707;1;1;1;10;1;1;1;2;1938;71;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;23;2922,00584698636
1953707;1;2;1;10;1;2;1;10;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;23;2922,00584698636
1953707;1;3;1;10;3;1;1;1;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;23;2922,00584698636
1953708;1;1;1;10;1;1;1;2;1984;25;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2552,61915051668
1953708;1;2;1;10;2;2;1;12;1989;19;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;23;2552,61915051668
1953708;1;3;1;10;2;1;1;5;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;23;2552,61915051668
1953709;1;1;1;10;1;2;1;2;1946;63;1;4;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;23;2342,60608711279
1953709;1;2;1;10;1;1;1;9;1985;24;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;23;2342,60608711279
1953709;1;3;1;10;3;1;1;8;1970;39;3;4;2;2; ; ; ; ;1;2;2; ;1;0; ;2;0;23;2342,60608711279
1954644;1;1;1;10;1;1;1;10;1969;40;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;63;492,371078823933
1954644;1;2;1;10;2;2;1;1;1981;28;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;492,371078823933
1954644;1;3;1;10;3;2;1;10;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;63;492,371078823933
1954644;1;4;1;10;4;1;2; ; ;46;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;492,371078823933
1954645;1;1;1;10;1;1;1;11;1979;30;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;63;542,779993947329
1954645;1;2;1;10;2;2;1;3;1981;28;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;542,779993947329
1954645;1;3;1;10;2;2;1;5;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;63;542,779993947329
1954646;1;1;1;10;1;2;1;7;1930;79;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;63;336,543224048256
1954646;1;2;1;10;2;1;1;2;1967;42;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;336,543224048256
1954646;1;3;1;10;3;2;1;4;1969;40;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;336,543224048256
1954646;1;4;1;10;3;2;1;6;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;63;336,543224048256
1954647;1;1;1;10;1;1;1;8;1944;65;1;3;2;1;84; ; ; ;1;1;2; ;3;1; ;2;1;63;499,759043635635
1954647;1;2;1;10;2;2;1;10;1959;50;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;63;499,759043635635
1954647;1;3;1;10;3;2;1;5;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;499,759043635635
1954647;1;4;1;10;4;1;1;10;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;63;499,759043635635
1954647;1;5;1;10;2;2;1;10;1999;10;3;6;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;63;499,759043635635
1954648;1;1;1;10;1;2;1;4;1973;36;1;3;1; ; ;2;5; ;2;1;2; ;6;5;4;2;16;63;559,800031284801
1954648;1;2;1;10;1;1;1;6;2009;0;3; ;1; ; ;2;5; ;2; ; ; ; ; ; ;2; ;63;559,800031284801
1954648;2;1;2;10;1;1;1;10;1947;62;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;63;559,800031284801
1954648;2;2;2;10;2;2;1;12;1961;47;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;559,800031284801
1954648;2;3;2;10;3;1;1;10;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;63;559,800031284801
1954648;2;4;2;10;2;2;1;1;2004;5;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ;2;0;63;559,800031284801
1954650;1;1;1;10;1;2;1;7;1977;32;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;63;637,430493099481
1954650;1;2;1;10;2;1;1;3;1965;44;2;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;63;637,430493099481
1954650;1;3;1;10;1;1;1;7;2002;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;63;637,430493099481
1954650;1;4;1;10;1;2;1;6;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;637,430493099481
1954651;1;1;1;10;1;1;1;5;1967;42;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;799,946183651099
1954651;1;2;1;10;2;2;1;5;1976;33;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;799,946183651099
1954651;1;3;1;10;3;1;1;2;1993;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;799,946183651099
1954651;1;4;1;10;4;1;1;8;1994;15;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;63;799,946183651099
1954651;1;5;1;10;5;1;1;9;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;63;799,946183651099
1954651;1;6;1;10;2;2;1;9;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;799,946183651099
1954651;1;7;1;10;2;1;1;10;2003;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;63;799,946183651099
1954651;1;8;1;10;2;1;1;2;2009;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;799,946183651099
1954652;1;1;1;10;1;2;1;12;1957;51;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;63;423,576413564459
1954653;1;1;1;10;1;1;1;10;1949;60;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;63;608,034780012855
1954653;1;2;1;10;2;2;1;8;1968;41;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;608,034780012855
1954653;1;3;1;10;2;1;1;3;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;63;608,034780012855
1954657;1;1;1;10;1;1;1;1;1975;34;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;656,291083735595
1954657;1;2;1;10;2;2;1;11;1979;29;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;656,291083735595
1954657;1;3;1;10;2;1;1;3;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;63;656,291083735595
1954657;1;4;1;10;2;1;1;8;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;656,291083735595
1954657;1;5;1;10;2;2;1;9;2003;6;3; ;1; ; ;3; ; ;2;1;1;1;2;1; ;2;0;63;656,291083735595
1954658;1;1;1;10;1;1;1;4;1987;22;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;63;711,993412396662
1954658;1;2;1;10;2;2;1;8;1985;24;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;711,993412396662
1954658;1;3;1;10;2;1;1;3;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;711,993412396662
1954660;1;1;1;10;1;1;1;12;1971;37;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;647,106256271608
1954660;1;2;1;10;2;2;1;5;1984;25;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;647,106256271608
1954660;1;3;1;10;2;1;1;5;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;63;647,106256271608
1954660;1;4;1;10;2;2;1;12;2006;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;647,106256271608
1954660;1;5;1;10;2;1;1;2;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;647,106256271608
1954660;1;6;1;10;6;2;1;3;1946;63;5;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;647,106256271608
1954660;1;7;1;10;7;1;1;12;1993;15;9;6;2;1;12; ; ; ;2;1;2; ;3;5; ;2;5;63;647,106256271608
1954661;1;1;1;10;1;1;1;12;1990;18;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;617,342913244511
1954661;1;2;1;10;2;2;1;1;1995;14;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;617,342913244511
1954662;1;1;1;10;1;1;1;5;1967;42;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;564,345147781861
1954662;1;2;1;10;2;2;1;6;1980;29;2;3;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;63;564,345147781861
1954662;1;3;1;10;3;1;1;7;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;63;564,345147781861
1954662;1;4;1;10;4;2;1;6;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;564,345147781861
1954662;1;5;1;10;5;2;1;1;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;63;564,345147781861
1954663;1;1;1;10;1;2;1;11;1961;47;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;63;537,087503352725
1954663;1;2;1;10;2;1;1;11;1992;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;2;2;10;63;537,087503352725
1954663;1;3;1;10;3;1;1;10;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;63;537,087503352725
1954664;1;1;1;10;1;1;1;8;1960;49;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;63;705,295684498947
1954664;1;2;1;10;2;2;1;6;1968;41;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;705,295684498947
1954664;1;3;1;10;3;1;1;3;1993;16;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;63;705,295684498947
1954664;1;4;1;10;4;1;1;10;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;63;705,295684498947
1954664;1;5;1;10;5;1;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;705,295684498947
1954664;1;6;1;10;6;2;1;3;1987;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;705,295684498947
1954664;1;7;1;10;6;1;1;10;2009;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;63;705,295684498947
1954665;1;1;1;10;1;1;1;4;1943;66;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;685,585626706222
1954670;1;1;1;10;1;1;1;1;1981;28;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;603,395069045927
1954670;1;2;1;10;2;2;1;2;1986;23;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;603,395069045927
1954670;1;3;1;10;2;1;1;12;2004;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;63;603,395069045927
1954670;1;4;1;10;4;2;1;4;1950;59;5;5;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;63;603,395069045927
1954671;1;1;1;10;1;2;1;1;1961;48;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;63;570,219440876148
1954671;1;2;1;10;2;1;1;2;1984;25;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;63;570,219440876148
1954671;1;3;1;10;1;1;1;3;2003;6;4; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;63;570,219440876148
1954672;1;1;1;10;1;2;1;8;1977;32;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;698,94905472821
1954672;1;2;1;10;2;1;1;6;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;698,94905472821
1954672;1;3;1;10;1;1;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;63;698,94905472821
1954672;1;4;1;10;1;2;1;2;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;63;698,94905472821
1954672;1;5;1;10;1;1;1;10;2003;6;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ;2;0;63;698,94905472821
1954673;1;1;1;10;1;1;1;5;1972;37;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;63;602,24010203988
1954673;1;2;1;10;2;2;1;6;1982;27;2;2;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;63;602,24010203988
1954673;1;3;1;10;2;2;1;8;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;63;602,24010203988
1954673;1;4;1;10;2;2;1;7;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;63;602,24010203988
1954673;1;5;1;10;2;1;1;9;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;63;602,24010203988
1954674;1;1;1;10;1;1;1;10;1964;45;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;63;461,943704498928
1954674;1;2;1;10;2;2;1;9;1966;43;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;461,943704498928
1954674;1;3;1;10;2;1;1;2;1993;16;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;63;461,943704498928
1954674;1;4;1;10;2;2;1;8;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;63;461,943704498928
1954674;1;5;1;10;2;2;1;1;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;63;461,943704498928
1954675;1;1;1;10;1;1;1;9;1944;65;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;63;685,585626706222
1954676;1;1;1;10;1;1;1;12;1955;53;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;647,770287569516
1954677;1;1;1;10;1;1;1;4;1959;50;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;63;543,934960953377
1954677;1;2;1;10;2;2;1;1;1951;58;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;543,934960953377
1954678;1;1;1;10;1;1;1;9;1980;29;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;475,568941723996
1954678;1;2;1;10;2;2;1;8;1982;27;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;63;475,568941723996
1954679;1;1;1;10;1;1;1;11;1939;69;1;3;1; ; ;1;2;98;2;1;2; ;3;5; ;2;5;63;513,384280860703
1954679;1;2;1;10;2;2;1;5;1955;54;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;63;513,384280860703
1954680;1;1;1;10;1;1;1;6;1943;66;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;63;685,585626706222
1954740;1;1;1;10;1;2;1;12;1946;62;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;70;843,780806766886
1954740;1;2;1;10;2;1;1;2;1970;39;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;70;843,780806766886
1954740;1;3;1;10;3;1;1;7;1978;31;3;6;1; ; ;3; ; ;2;2;2; ;3;2; ;2;2;70;843,780806766886
1954740;1;4;1;10;4;2;1;12;1926;82;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;70;843,780806766886
