DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1943160;2;2;2;10;2;1;1;5;1956;53;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;343,862982413671
1943160;2;3;2;10;2;1;1;9;1969;40;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;66;343,862982413671
1943161;1;1;1;10;1;1;1;6;1946;63;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;66;237,658215466016
1943161;1;2;1;10;2;2;1;7;1941;68;2;2;1; ; ;1;5; ;2;1;2; ;3;2; ;66;2;66;237,658215466016
1943161;1;3;1;10;3;2;1;3;1984;25;3;6;1; ; ;1;1;19600;2;1;1;2;5;13;3;66;13;66;237,658215466016
1943161;1;4;1;10;3;2;1;3;2004;5;4; ;1; ; ;1;5; ;2;2;1;1;1;0; ;66;0;66;237,658215466016
1943161;1;5;1;10;5;1;1;3;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;237,658215466016
1943161;1;6;1;10;6;2;1;3;1989;20;3;6;1; ; ;1;1;19600;2;1;2; ;5;11;2;66;11;66;237,658215466016
1943161;1;7;1;10;7;2;1;1;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;66;7;66;237,658215466016
1943162;1;1;1;10;1;1;1;4;1969;40;1;3;1; ; ;1;1;19600;2;1;2; ;5;11;2;66;11;66;323,07218753108
1943162;1;2;1;10;2;2;1;3;1972;37;2;3;1; ; ;1;5; ;2;1;2; ;5;12;3;66;12;66;323,07218753108
1943162;1;3;1;10;3;1;1;3;1994;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;66;10;66;323,07218753108
1943162;1;4;1;10;4;2;1;3;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;66;6;66;323,07218753108
1943162;1;5;1;10;1;1;1;3;2004;5;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;66;0;66;323,07218753108
1943164;1;1;1;10;1;1;1;12;1950;58;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;66;263,131429962211
1943164;1;2;1;10;2;2;1;7;1968;41;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;263,131429962211
1943164;1;3;1;10;3;1;1;10;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;66;7;66;263,131429962211
1943166;1;1;1;10;1;1;1;8;1946;63;1;6;1; ; ;1;1;19600;2;1;2; ;3;2; ;66;2;66;284,895367116955
1943167;1;1;1;10;1;1;1;9;1965;44;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;66;343,540981454154
1943167;1;2;1;10;2;2;1;11;1971;38;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;66;3;66;343,540981454154
1943167;1;3;1;10;3;2;1;4;1991;18;3;6;1; ; ;3; ; ;2;1;1;1;5;11;2;66;11;66;343,540981454154
1943167;1;4;1;10;4;1;1;4;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;66;10;66;343,540981454154
1943167;1;5;1;10;5;2;1;6;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;66;6;66;343,540981454154
1943167;1;6;1;10;6;1;1;3;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;66;2;66;343,540981454154
1943167;1;7;1;10;2;1;1;8;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;66;0;66;343,540981454154
1943168;1;1;1;10;1;1;1;10;1968;41;1;2;1; ; ;1;1;19600;2;1;2; ;3;1; ;66;1;66;246,192960850475
1943168;1;2;1;10;2;2;1;10;1982;27;2;2;1; ; ;1;5; ;2;2;2; ;1;0; ;66;0;66;246,192960850475
1943168;1;3;1;10;2;2;1;10;2005;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;66;0;66;246,192960850475
1943168;1;4;1;10;2;1;1;6;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;66;246,192960850475
1943168;1;5;1;10;2;2;1;8;2009;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;66;246,192960850475
1943171;1;1;1;10;1;2;1;7;1963;46;1;5;1; ; ;1;1;19900;2;1;2; ;3;5; ;66;5;66;294,509940535023
1943171;1;2;1;10;2;2;1;2;1985;24;3;2;2;1;8; ; ; ;1;1;1;2;6;1;2;66;12;66;294,509940535023
1943171;1;3;1;10;3;1;1;1;1977;32;9;2;1; ; ;1;1;21900;2;1;2; ;5;11;2;66;11;66;294,509940535023
1943171;1;4;1;10;4;1;1;3;1998;11;4;6;1; ; ;1;5; ;2;1;1;1;3;4; ;66;4;66;294,509940535023
1943172;1;1;1;10;1;1;1;5;1969;40;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;268,545886705833
1943172;1;2;1;10;2;2;1;1;1928;81;5;5;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;66;268,545886705833
1943172;1;3;1;10;3;2;1;1;1967;42;5;6;1; ; ;1;1;19900;2;1;2; ;5;11;2;66;11;66;268,545886705833
1943173;1;1;1;10;1;2;1;1;1963;46;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;66;1;66;252,296086031822
1943173;1;2;1;10;2;1;1;2;1990;19;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;66;7;66;252,296086031822
1943173;1;3;1;10;3;2;1;3;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;66;7;66;252,296086031822
1943174;1;1;1;10;1;2;1;3;1940;69;1;4;1; ; ;1;3;62100;2;1;2; ;3;4; ;66;4;66;216,566365028771
1943174;1;2;1;10;2;2;1;1;1960;49;6;6;1; ; ;3; ; ;2;1;2; ;3;4; ;66;4;66;216,566365028771
1943175;1;1;1;10;1;1;1;5;1981;28;1;6;1; ; ;1;1;19900;2;1;2; ;6;3;3;66;14;66;268,545886705833
1943175;1;2;1;10;2;2;1;3;1961;48;5;4;1; ; ;1;5; ;2;1;2; ;3;4; ;66;4;66;268,545886705833
1943175;1;3;1;10;3;2;1;3;1945;64;5;6;1; ; ;3; ; ;2;1;2; ;3;1; ;66;1;66;268,545886705833
1943176;1;1;1;10;1;2;1;5;1956;53;1;4;1; ; ;1;5; ;2;1;2; ;4;9; ;66;9;66;253,968300132699
1943176;1;2;1;10;2;2;1;3;1987;22;3;6;1; ; ;1;1;19900;2;1;2; ;6;1;3;66;12;66;253,968300132699
1943176;1;3;1;10;3;1;1;10;1989;20;3;6;2;1;6; ; ; ;2;1;2; ;6;3;3;66;14;66;253,968300132699
1943176;1;4;1;10;4;2;1;9;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;66;11;66;253,968300132699
1943177;1;1;1;10;1;1;1;5;1978;31;1;2;1; ; ;1;1;19900;2;1;2; ;4;7; ;66;7;66;287,342466528029
1943177;1;2;1;10;2;2;1;12;1978;30;2;2;1; ; ;1;1;19900;2;1;2; ;4;9; ;66;9;66;287,342466528029
1943177;1;3;1;10;3;1;1;4;1998;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;66;5;66;287,342466528029
1943177;1;4;1;10;4;2;1;9;1953;56;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;287,342466528029
1943178;1;1;1;10;1;1;1;6;1976;33;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;250,718763820114
1943178;1;2;1;10;2;2;1;1;1980;29;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;66;6;66;250,718763820114
1943178;1;3;1;10;3;2;1;4;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;66;2;66;250,718763820114
1943179;1;1;1;10;1;2;1;12;1958;50;1;4;1; ; ;1;3;62100;2;1;2; ;3;5; ;66;5;66;242,530418857961
1943179;1;2;1;10;2;2;1;5;1992;17;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;66;11;66;242,530418857961
1943179;1;3;1;10;3;1;1;1;2003;6;4; ;1; ; ;1;5; ;2;2;1;1;3;1; ;66;1;66;242,530418857961
1943180;1;1;1;10;1;2;1;5;1963;46;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;250,623871930944
1943180;1;2;1;10;2;1;1;5;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;250,623871930944
1943181;1;1;1;10;1;1;1;9;1967;42;1;3;1; ; ;1;3;62130;2;1;2; ;3;5; ;66;5;66;289,870369101598
1943181;1;2;1;10;2;2;1;10;1977;32;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;66;289,870369101598
1943181;1;3;1;10;3;1;1;10;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;66;7;66;289,870369101598
1943181;1;4;1;10;2;1;1;12;2001;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;66;1;66;289,870369101598
1943181;1;5;1;10;2;1;1;3;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;66;289,870369101598
1943181;1;6;1;10;6;2;1;1;1964;45;5;6;1; ; ;1;1;19900;2;1;2; ;3;5; ;66;5;66;289,870369101598
1943182;1;1;1;10;1;1;1;6;1971;38;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;370,851592533696
1943182;1;2;1;10;2;1;1;9;1983;26;5;6;1; ; ;1;1;19900;2;1;2; ;5;11;2;66;11;66;370,851592533696
1943182;1;3;1;10;3;2;1;7;1943;66;5;5;1; ; ;1;5; ;2;2;2; ;1;0; ;66;0;66;370,851592533696
1943183;1;1;1;10;1;1;1;5;1983;26;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;302,717162071792
1943183;1;2;1;10;2;2;1;11;1985;24;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;66;8;66;302,717162071792
1943183;1;3;1;10;2;2;1;9;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;66;302,717162071792
1943184;1;1;1;10;1;2;1;10;1945;64;1;6;1; ; ;1;2;59600;2;1;2; ;3;5; ;66;5;66;266,892549179572
1943185;1;1;1;10;1;1;1;7;1969;40;1;2;1; ; ;1;1;19900;2;1;2; ;4;9; ;66;9;66;302,603393608006
1943185;1;2;1;10;2;2;1;4;1970;39;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;66;302,603393608006
1943185;1;3;1;10;3;1;1;8;1991;18;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;66;11;66;302,603393608006
1943186;1;1;1;10;1;1;1;4;1947;62;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;385,031364665841
1943186;1;2;1;10;2;2;1;1;1949;60;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;66;1;66;385,031364665841
1943186;1;3;1;10;3;1;1;2;1968;41;3;6;1; ; ;1;1;19900;2;1;2; ;3;4; ;66;4;66;385,031364665841
1943186;1;4;1;10;4;1;1;11;1970;38;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;66;385,031364665841
1943186;1;5;1;10;5;2;1;7;1985;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;385,031364665841
1943187;1;1;1;10;1;2;1;7;1935;74;1;4;1; ; ;1;2;59600;2;1;2; ;3;2; ;66;2;66;281,072321311717
1943187;1;2;1;10;2;1;1;3;1952;57;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;66;281,072321311717
1943187;1;3;1;10;3;2;1;9;1985;24;4;6;1; ; ;1;1;19900;2;1;1;1;6;3;3;66;14;66;281,072321311717
1943189;1;1;1;10;1;1;1;8;1958;51;1;2;1; ; ;1;3;62130;2;1;2; ;4;6; ;66;6;66;269,51534364231
1943189;1;2;1;10;2;2;1;5;1969;40;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;66;269,51534364231
1943189;1;3;1;10;2;1;1;8;1999;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;66;4;66;269,51534364231
1943189;1;4;1;10;2;2;1;11;2001;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;66;1;66;269,51534364231
1943190;1;1;1;10;1;1;1;10;1944;65;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;66;351,848422810975
1943190;1;2;1;10;2;2;1;11;1951;58;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;66;351,848422810975
1943190;1;3;1;10;3;1;1;4;1970;39;3;6;1; ; ;1;1;19900;2;1;2; ;4;7; ;66;7;66;351,848422810975
1943190;1;4;1;10;4;2;1;7;1986;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;66;351,848422810975
1943190;1;5;1;10;2;1;1;5;2004;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;66;0;66;351,848422810975
1943191;1;1;1;10;1;1;1;12;1959;49;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;68;5;68;542,414906786898
1943191;1;2;1;10;2;2;1;11;1963;46;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;68;8;68;542,414906786898
1943191;1;3;1;10;3;1;1;2;1982;27;3;4;1; ; ;1;3;62125;2;1;2; ;5;11;2;68;11;68;542,414906786898
1943191;1;4;1;10;4;1;1;6;2000;9;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;68;2;68;542,414906786898
1943191;1;5;1;10;5;2;1;5;1984;25;3;4;1; ; ;1;1;18900;2;1;2; ;5;11;2;68;11;68;542,414906786898
1943191;1;6;1;10;5;2;1;4;2002;7;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ;68;0;68;542,414906786898
1943191;1;7;1;10;5;1;1;6;2009;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;68; ;68;542,414906786898
1943192;1;1;1;10;1;1;1;9;1946;63;1;3;1; ; ;1;2;187500;2;1;2; ;3;5; ;68;5;68;451,658211107743
1943192;1;2;1;10;2;2;1;6;1948;61;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;68;4;68;451,658211107743
1943192;1;3;1;10;3;1;1;6;1980;29;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;68;10;68;451,658211107743
1943193;1;1;1;10;1;1;1;6;1950;59;1;3;1; ; ;1;2;312500;2;1;2; ;3;5; ;68;5;68;713,367369671595
1943193;1;2;1;10;2;2;1;6;1952;57;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;68;4;68;713,367369671595
1943193;1;3;1;10;3;1;1;8;1981;28;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;68;11;68;713,367369671595
1943193;1;4;1;10;4;2;1;6;1981;28;5;3;1; ; ;1;1;32000;2;1;2; ;6;2;3;68;13;68;713,367369671595
1943193;1;5;1;10;3;1;1;4;2003;6;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ;68;0;68;713,367369671595
1943193;1;6;1;10;3;2;1;7;1991;18;3;3;1; ; ;1;1;18900;2;1;2; ;5;10;1;68;10;68;713,367369671595
1943193;1;7;1;10;6;1;1;10;2008;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;68; ;68;713,367369671595
1943193;1;8;1;10;8;1;1;3;1997;12;4;6;1; ; ;1;5; ;2;1;1;1;4;0; ;68;5;68;713,367369671595
1943193;1;9;1;10;9;1;1;5;2000;9;4; ;1; ; ;1;5; ;2;1;1;1;3;1; ;68;1;68;713,367369671595
1943193;1;10;1;10;10;1;1;8;1989;20;5;6;1; ; ;1;5; ;2;1;1;1;6;0;2;68;11;68;713,367369671595
1943194;1;1;1;10;1;1;1;6;1973;36;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;68;4;68;556,441760651798
1943194;1;2;1;10;2;2;1;6;1954;55;5;5;1; ; ;3; ; ;2;1;2; ;3;4; ;68;4;68;556,441760651798
1943194;1;3;1;10;3;2;1;6;1979;30;5;3;1; ; ;3; ; ;2;1;2; ;3;2; ;68;2;68;556,441760651798
1943194;1;4;1;10;4;1;1;9;1974;35;5;3;1; ; ;3; ; ;2;1;2; ;4;9; ;68;9;68;556,441760651798
1943194;1;5;1;10;3;1;1;4;2007;2;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;68; ;68;556,441760651798
1943195;1;1;1;10;1;2;1;3;1956;53;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;68;2;68;504,357766561165
1943195;1;2;1;10;2;1;1;6;1949;60;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;68;5;68;504,357766561165
1943195;1;3;1;10;3;2;1;12;1977;31;3;3;1; ; ;3; ; ;2;1;2; ;4;9; ;68;9;68;504,357766561165
1943195;1;4;1;10;4;1;1;8;1977;32;5;3;1; ; ;3; ; ;2;1;2; ;3;5; ;68;5;68;504,357766561165
1943195;1;5;1;10;5;2;1;5;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;68;5;68;504,357766561165
1943195;1;6;1;10;3;1;1;5;2005;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;68;0;68;504,357766561165
1943195;1;7;1;10;7;1;1;1;1979;30;3;2;1; ; ;3; ; ;2;1;1;1;4;8; ;68;8;68;504,357766561165
1943195;1;8;1;10;8;2;1;2;1982;27;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;504,357766561165
1943195;1;9;1;10;8;1;1;5;2003;6;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;68;0;68;504,357766561165
1943195;1;10;1;10;8;1;1;10;2005;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;68;0;68;504,357766561165
1943195;1;11;1;10;8;2;1;1;2007;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;68; ;68;504,357766561165
1943195;1;12;1;10;12;1;1;5;1981;28;3;4;1; ; ;1;1;32000;2;1;2; ;5;11;2;68;11;68;504,357766561165
1943196;1;1;1;10;1;2;1;7;1960;49;1;6;1; ; ;1;2;137500;2;1;2; ;3;5; ;68;5;68;330,604760639293
1943196;1;2;1;10;2;1;1;4;1981;28;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;330,604760639293
1943196;1;3;1;10;3;2;1;7;1985;24;3;6;1; ; ;1;1;19800;2;1;2; ;5;11;2;68;11;68;330,604760639293
1943196;1;4;1;10;4;1;1;1;1997;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;68;6;68;330,604760639293
1943197;1;1;1;10;1;2;1;8;1970;39;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;68;16;68;341,423913096398
1943197;1;2;1;10;2;1;1;6;1971;38;2;3;1; ; ;1;1;32000;2;1;2; ;5;11;2;68;11;68;341,423913096398
1943197;1;3;1;10;1;1;1;8;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;68;2;68;341,423913096398
1943197;1;4;1;10;1;2;1;3;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;68; ;68;341,423913096398
1943198;1;1;1;10;1;1;1;1;1967;42;1;3;1; ; ;1;1;32000;2;1;2; ;6;2;3;68;13;68;441,165754838235
1943198;1;2;1;10;2;2;1;7;1965;44;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;68;11;68;441,165754838235
1943199;1;1;1;10;1;1;1;4;1957;52;1;3;1; ; ;1;1;32000;2;1;2; ;5;11;2;68;11;68;406,643012207894
1943199;1;2;1;10;2;2;1;4;1957;52;2;3;1; ; ;2;1;113000;2;1;2; ;6;5;4;68;16;68;406,643012207894
1943199;1;3;1;10;3;2;1;2;1983;26;3;6;1; ; ;1;1;32000;2;1;1;1;6;3;2;68;14;68;406,643012207894
1943199;1;4;1;10;4;1;1;4;1984;25;3;6;1; ; ;2;5; ;2;1;1;1;6;3;2;68;14;68;406,643012207894
1943200;1;1;1;10;1;1;1;4;1952;57;1;3;1; ; ;1;3;62125;2;1;2; ;4;9; ;68;9;68;450,193790368066
1943200;1;2;1;10;2;2;1;9;1961;48;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;68;7;68;450,193790368066
1943200;1;3;1;10;3;1;1;11;1987;21;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;68;11;68;450,193790368066
1943200;1;4;1;10;4;1;1;8;1984;25;3;4;1; ; ;1;3;62125;2;1;2; ;6;2;3;68;13;68;450,193790368066
1943200;1;5;1;10;5;2;1;11;1981;27;3;4;2;1;3; ; ; ;2;1;2; ;5;11;2;68;11;68;450,193790368066
1943200;1;6;1;10;5;1;1;6;2007;2;4; ;2;1;3; ; ; ;2; ; ; ; ; ; ;68; ;68;450,193790368066
1943200;1;7;1;10;5;2;1;2;2009;0;4; ;2;1;3; ; ; ;2; ; ; ; ; ; ;68; ;68;450,193790368066
1943201;1;1;1;10;1;2;1;6;1964;45;1;3;1; ; ;1;5; ;2;1;2; ;4;7; ;68;7;68;548,350452509032
1943201;1;2;1;10;2;1;1;7;1958;51;2;3;1; ; ;1;3;62125;2;1;2; ;4;8; ;68;8;68;548,350452509032
1943201;1;3;1;10;3;2;1;5;1997;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;68;6;68;548,350452509032
1943201;1;4;1;10;4;1;1;6;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;68;2;68;548,350452509032
1943201;1;5;1;10;1;1;1;4;2003;6;3; ;1; ; ;1;5; ;2;1;1;1;2;0; ;68;0;68;548,350452509032
1943202;1;1;1;10;1;2;1;5;1949;60;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;68;3;68;423,303803511123
1943202;1;2;1;10;2;1;1;8;1945;64;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;68;3;68;423,303803511123
1943202;1;3;1;10;3;1;1;10;1979;30;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;423,303803511123
1943202;1;4;1;10;4;2;1;8;1982;27;3;2;1; ; ;1;1;19800;2;1;2; ;5;11;2;68;11;68;423,303803511123
1943202;1;5;1;10;5;1;1;5;1979;30;5;2;1; ; ;1;5; ;2;1;2; ;4;9; ;68;9;68;423,303803511123
1943202;1;6;1;10;4;2;1;8;2002;7;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ;68;0;68;423,303803511123
1943203;1;1;1;10;1;2;1;4;1956;53;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;68;3;68;418,746892963748
1943203;1;2;1;10;2;1;1;3;1984;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;418,746892963748
1943203;1;3;1;10;3;2;1;6;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;68;10;68;418,746892963748
1943204;1;1;1;10;1;1;1;7;1956;53;1;3;1; ; ;1;1;75971;1;1;2; ;6;4;3;68;15;68;439,146046765042
1943204;1;2;1;10;2;2;1;4;1956;53;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;68;5;68;439,146046765042
1943204;1;3;1;10;3;2;1;4;1986;23;3;6;2;1;12; ; ; ;2;1;1;2;6;2;2;68;13;68;439,146046765042
1943204;1;4;1;10;4;2;1;12;1927;81;5;5;1; ; ;1;5; ;2;1;2; ;3;2; ;68;2;68;439,146046765042
1943205;1;1;1;10;1;1;1;4;1981;28;1;2;1; ; ;1;3;62150;2;1;2; ;6;4;3;68;15;68;505,967534610877
1943205;1;2;1;10;2;2;1;6;1983;26;2;2;1; ; ;1;3;62150;2;1;2; ;6;3;3;68;14;68;505,967534610877
1943205;1;3;1;10;2;1;1;9;2005;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;68;0;68;505,967534610877
1943206;1;1;1;10;1;1;1;11;1957;51;1;3;2;1;12; ; ; ;2;1;2; ;3;3; ;68;3;68;418,746892963748
1943206;1;2;1;10;2;2;1;8;1961;48;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ;68;6;68;418,746892963748
1943206;1;3;1;10;3;2;1;10;1989;20;3;6;2;1;12; ; ; ;2;1;2; ;3;3; ;68;3;68;418,746892963748
1943207;1;1;1;10;1;1;1;6;1964;45;1;4;2;1;8; ; ; ;2;1;2; ;5;11;2;68;11;68;660,084065698585
1943207;1;2;1;10;2;1;1;3;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;660,084065698585
1943207;1;3;1;10;3;1;1;11;1994;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;68;8;68;660,084065698585
1943208;1;1;1;10;1;2;1;8;1955;54;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;68;11;68;259,114547149414
1943208;1;2;1;10;2;2;1;1;1988;21;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;68;15;68;259,114547149414
1943209;1;1;1;10;1;1;1;5;1951;58;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;68;5;68;399,16427699363
1943209;1;2;1;10;2;2;1;4;1954;55;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;68;5;68;399,16427699363
1943209;1;3;1;10;3;2;1;6;1988;21;7;6;1; ; ;1;5; ;2;1;1;1;6;0;2;68;11;68;399,16427699363
1943210;1;1;1;10;1;1;1;9;1969;40;1;3;2;2; ; ; ; ;2;1;2; ;5;11;2;68;11;68;384,625099611493
1943210;1;2;1;10;2;2;1;8;1979;30;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;68;11;68;384,625099611493
1943210;1;3;1;10;2;1;1;9;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;68;2;68;384,625099611493
1943210;1;4;1;10;2;2;1;10;2004;5;3; ;2;2; ; ; ; ;1;2;1;1;2;0; ;68;0;68;384,625099611493
1943210;1;5;1;10;2;1;1;11;2006;2;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;68; ;68;384,625099611493
1943211;1;1;1;10;1;1;1;7;1942;67;1;3;1; ; ;1;2;62500;2;1;2; ;3;5; ;68;5;68;332,495591242205
1943211;1;2;1;10;2;2;1;6;1954;55;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;68;5;68;332,495591242205
1943211;1;3;1;10;3;1;1;5;1986;23;3;6;1; ; ;1;1;24000;2;1;2; ;5;11;2;68;11;68;332,495591242205
1943212;1;1;1;10;1;1;1;3;1956;53;1;3;1; ; ;1;3;62150;2;1;2; ;5;11;2;68;11;68;396,328031089262
1943212;1;2;1;10;2;2;1;11;1962;46;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;68;11;68;396,328031089262
1943212;1;3;1;10;3;2;1;5;1988;21;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;68;13;68;396,328031089262
1943212;1;4;1;10;4;2;1;6;1990;19;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;68;12;68;396,328031089262
1943213;1;1;1;10;1;2;1;2;1953;56;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;68;11;68;431,489836399902
1943213;1;2;1;10;2;2;1;11;1974;34;3;6;1; ; ;1;3;62150;2;1;2; ;5;11;2;68;11;68;431,489836399902
1943214;1;1;1;10;1;1;1;10;1963;46;1;3;1; ; ;1;3;62150;2;1;2; ;3;3; ;68;3;68;396,328031089262
1943214;1;2;1;10;2;2;1;4;1960;49;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;68;5;68;396,328031089262
1943214;1;3;1;10;3;2;1;9;1988;21;3;6;1; ; ;1;1;36000;2;1;1;2;6;3;3;68;14;68;396,328031089262
1943214;1;4;1;10;4;2;1;3;1994;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;68;9;68;396,328031089262
