DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
526769;1;4;17;70;104;48;1; ;2;2;2;104;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;17;169,792942028201
526770;1;2;17;70;1;48;3; ;1;1;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;54;54;9500;95;17;108,340938481005
526772;1;3;17;70;21;48;1; ;2;2;2;21;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;83;95;4521;45;17;174,99873025144
526773;1;1;17;70;12;48;4; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;57;57;9302;93;17;160,833582825892
526773;1;2;17;70;1;48;1; ;2;2;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;217000;1;2600000;1;95;97;4530;45;17;160,833582825892
526773;1;3;17;70;36;72;1; ;1;1;2;36;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;1;14000;1;3600000;1;45;37;6042;60;17;160,833582825892
526778;1;5;17;70;4;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3050000;1;59;59;8513;85;17;131,198922448121
526784;1;1;17;70;3;48;4; ;1;1;2;3;1; ;7;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;4800000;1;95;95;4521;45;17;144,85286299391
526784;1;3;17;70;40;48;2; ;1;2;2;48;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;19;8531;85;17;144,85286299391
526784;1;4;17;70;16;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;17;144,85286299391
526787;1;1;17;70;4;10;1; ;2;2;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;11200000;1;45;45;5155;51;17;184,945691709958
526800;1;3;17;70;36;48;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;17;194,369665900228
526804;1;2;17;70;1;48;1; ;1;1;2;318;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8512;85;17;427,661616624863
526829;1;1;17;70;120;48;1; ;1;1;2;144;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;8511;85;17;194,369665900228
526833;1;1;17;70;60;48;1; ;1;1;2;60;1; ;2;1; ; ; ; ; ; ; ; ;1; ;YA ESTA  PENSIONADA;2; ;2; ;1;45;45;5239;52;17;161,514809926447
527590;1;2;23;70;16;45;1; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;33;33;1581;15;23;105,853509930522
527591;1;2;23;70;2;45;1; ;1;1;2;6;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;750000;1;45;45;5261;52;23;116,523831532445
527600;1;2;23;70;4;45;3; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;23;82,8750670037751
527602;1;2;23;70;25;45;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;105,841972776459
527610;1;4;23;70;3;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;134,599101047265
527612;1;4;23;70;20;48;1; ;1;1;2;20;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;59;59;5511;55;23;161,768108472686
527624;1;5;23;70;12;48;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;38;6421;64;23;166,73116545742
527626;1;2;23;70;36;48;1; ;1;1;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;40;5244;52;23;77,3326229386947
527632;1;2;23;70;4;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;95;95;4521;45;23;106,764234794457
527642;1;4;23;70;5;40;1; ;1;1;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;39;7499;74;23;158,281486966881
527645;1;3;23;70;4;40;1; ;2;2;2;9;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;32;32;8060;80;23;223,050635227003
527654;1;4;23;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;53,9716059796037
527657;1;2;23;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;23;127,600381539098
527668;1;4;23;70;4;48;1; ;1;1;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;44;44;7530;75;23;53,9716059796037
527668;1;5;23;70;16;48;1; ;1;1;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;32;32;9241;92;23;53,9716059796037
527669;1;3;23;70;24;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;23;128,999783954455
527675;1;2;23;70;16;48;1; ;1;1;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;53;18;9241;92;23;106,625230426637
527675;1;5;23;70;4;48;1; ;2;2;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;57;57;9302;93;23;106,625230426637
527682;1;1;23;70;3;24;5; ;1;1;2;530;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5231;52;23;88,615284868547
527682;1;2;23;70;1;46;1; ;1;1;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;53;5530;55;23;88,615284868547
527683;1;1;23;70;3;48;1; ;1;1;2;106;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8043;80;23;88,3006139455838
527687;1;4;23;70;1;48;1; ;1;1;2;212;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1551;15;23;96,7321069476654
527688;1;2;23;70;28;48;1; ;1;1;2;28;4; ;1;8; ; ; ; ; ; ;1; ; ; ; ;2; ;1;3000000;1;33;11;7412;74;23;99,6673036196694
527689;1;1;23;70;3;30;1; ;2;2;2;20;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;97;5211;52;23;120,059023848274
527693;1;3;23;70;2;77;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;23;89,0988198747886
527698;1;2;23;70;4;48;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;54;9500;95;23;118,982647560093
527698;1;3;23;70;4;48;1; ;1;1;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;95;99;5020;50;23;118,982647560093
527701;1;4;23;70;3;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;95;99;5020;50;23;133,578833430174
527701;1;7;23;70;4;50;1; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;53;5521;55;23;133,578833430174
527702;1;7;23;70;4;70;1; ;1;1;2;76;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;23;146,000734751359
527708;2;3;23;70;8;72;1; ;1;1;2;8;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;45;58;7522;75;23;80,9147285929889
528560;1;2;50;70;36;40;1; ;1;1;2;42;3; ;1;9;CARTA  DE DESPLAZADOS; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;55;54;9500;95;50;145,388660512121
528563;1;2;50;70;35;48;1; ;2;2;2;37;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;32;58;7524;75;50;153,487089506805
528565;1;1;50;70;1;50;4; ;1;1;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;75000;1;2500000;1;98;98;6031;60;50;156,660566255506
528565;1;2;50;70;26;48;1; ;2;2;2;26;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;55;55;8511;85;50;156,660566255506
528579;1;2;50;70;40;48;1; ;1;1;2;106;1; ;9;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;45;5211;52;50;197,260343573637
528581;1;2;50;70;12;48;1; ;2;2;2;24;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;33;32;7411;74;50;173,609568937272
528582;1;3;50;70;20;48;1; ;1;1;2;24;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;39;34;7491;74;50;131,242097439535
528584;1;1;50;70;16;48;1; ;1;1;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;600000;1;55;54;7493;74;50;169,923615589242
528601;1;2;50;70;52;48;1; ;1;1;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;50;103,178014803367
528611;1;1;50;70;8;48;1; ;1;1;2;8;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;4500000;1;98;98;4010;40;50;172,471337788014
528618;1;3;50;70;60;48;1; ;2;2;2;62;1; ;5;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;60;0115;01;50;241,475092770967
528624;1;3;50;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;50;195,256240085062
528629;1;3;50;70;3;48;1; ;2;2;2;5;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4300000;1;44;45;5233;52;50;162,986402410404
528635;1;4;50;70;12;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;50;78,0406327372885
528640;1;1;50;70;5;56;1; ;1;2;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;93;93;4552;45;50;142,789944584482
528657;1;1;50;70;4;48;4; ;1;1;2;2;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;7000000;1;95;33;7512;75;50;180,123372992021
528689;1;2;50;70;22;48;3; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;38;6421;64;50;164,949213130954
528690;1;1;50;70;24;48;1; ;2;2;2;54;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;5211;52;50;164,949213130954
528694;1;2;50;70;2;48;1; ;1;1;2;54;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;50;112,819775969961
528697;1;2;50;70;4;48;1; ;1;1;2;18;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;06;06;8512;85;50;183,108881840871
528705;1;3;50;70;30;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;50;177,699790954805
528710;1;3;50;70;52;48;1; ;1;1;2;59;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;95;4521;45;50;105,025292502959
528710;1;4;50;70;54;48;3; ;1;1;2;80;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;50;105,025292502959
528730;1;1;52;70;3;40;1; ;1;1;2;208;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;52;243,983626829942
528732;1;2;52;70;52;40;1; ;1;1;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;52;162,859829948901
528736;3;1;52;70;2;72;4; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;3600000;1;98;98;6031;60;52;292,100058528158
528737;1;1;52;70;13;48;8; ;1;1;2;13;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;62;62;0114;01;52;297,241208699429
528738;1;2;52;70;208;36;1; ;1;1;2;728;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5224;52;52;240,162641786568
528743;1;3;52;70;24;48;1; ;2;2;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;84;5040;50;52;113,487053401528
528754;1;3;52;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;59,7204836033208
528755;1;3;52;70;12;48;1; ;1;1;2;72;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;1541;15;52;132,214995627238
528757;1;1;52;70;18;40;1; ;1;1;2;18;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;45;41;5234;52;52;121,018564370426
528758;1;1;52;70;8;40;1; ;2;2;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;98;87;5020;50;52;149,046278058842
528761;1;2;52;70;75;48;1; ;1;1;2;70;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5530;55;52;90,0816545328852
528761;1;3;52;70;8;40;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;81;81;3611;36;52;90,0816545328852
528762;1;3;52;70;16;40;1; ;1;1;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;98;98;6022;60;52;152,301464921824
528763;1;1;52;70;6;40;1; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;53;53;5521;55;52;141,763647268355
528771;1;1;52;70;104;40;4; ;1;1;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;98;98;6031;60;52;75,4218622922264
528771;1;5;52;70;10;40;1; ;1;1;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;57;38;6421;64;52;75,4218622922264
528772;1;2;52;70;52;40;1; ;1;1;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;53;5521;55;52;128,446322792643
528780;1;2;52;70;17;40;1; ;1;1;2;26;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;1;45;45;5239;52;52;102,530319085952
528781;1;2;52;70;104;40;1; ;1;1;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5252;52;52;136,772964539556
528784;1;2;52;70;104;40;4; ;1;1;2;72;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;51;54;8532;85;52;111,193691148813
528786;1;6;52;70;13;40;1; ;1;1;2;13;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;390000;1;45;34;7499;74;52;96,9033532192484
528792;1;1;52;70;104;40;1; ;1;1;2;104;1; ;3;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;40;40;5237;52;52;110,808568529116
528803;1;3;52;70;32;48;1; ;2;2;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;40;40;5030;50;52;131,389641912998
528809;1;3;52;70;8;30;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;1;4000000;1;06;06;8511;85;52;78,4369857641095
528821;1;3;52;70;2;48;1; ;2;2;2;4;1; ;9;2; ; ; ; ;1; ; ; ; ; ; ;1;1500000;1;15000000;1;07;45;5136;51;52;265,558794710526
528826;1;2;52;70;4;24;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;273,27129918624
528826;1;3;52;70;24;24;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;52;273,27129918624
528828;1;2;52;70;2;24;3; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;900000;1;55;55;9500;95;52;81,6219771023498
528829;1;1;52;70;3;24;1; ;2;2;2;284;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;6412;64;52;68,4259230234518
528830;1;2;52;70;2;48;1; ;1;1;2;40;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;45;5233;52;52;75,5873008367757
528846;1;1;52;70;8;48;1; ;2;2;2;48;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;1500000;1;02;13;1749;17;52;131,990406271748
528853;1;5;52;70;24;25;1; ;1;1;2;54;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;50;41;5233;52;52;137,232256050672
528861;1;3;52;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;52;95,0504563010752
528861;1;4;52;70;4;48;1; ;2;2;2;4;1; ;4;1; ; ; ;1; ; ; ; ; ; ; ;1;600000;1;7200000;1;02;02;4530;45;52;95,0504563010752
528877;1;3;52;70;2;30;3; ;1;1;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;35000;1;105000;1;54;77;5529;55;52;460,490958909921
528881;1;1;52;70;60;50;1; ;1;1;2;60;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;8511;85;52;95,2750337459843
528882;1;3;52;70;56;48;1; ;1;1;2;56;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5030;50;52;106,179975145766
528886;1;1;52;70;78;60;4; ;1;1;2;78;5; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;02;02;7421;74;52;96,4429377397099
528886;1;2;52;70;104;44;1; ;1;1;2;104;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;9192;91;52;96,4429377397099
528892;1;1;52;70;104;48;1; ;1;1;2;104;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;33;7512;75;52;140,069712163266
528901;1;2;54;70;2;60;3; ;1;1;2;2;4; ;1;9;CISBEN; ; ; ; ; ; ; ; ;1; ;1;30000;1;360000;1;54;56;9301;93;54;271,256156632237
528909;1;2;54;70;40;40;1; ;1;1;2;44;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;5511;55;54;283,50063579414
528927;2;1;54;70;3;60;1; ;1;1;2;3;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;95;95;4521;45;54;357,523189941747
528930;1;1;54;70;8;48;1; ;1;1;2;4;5; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;600000;1;53;53;5521;55;54;252,494003884651
528935;1;5;54;70;2;48;1; ;1;1;2;3;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;54;321,010588839699
528936;1;1;54;70;8;48;1; ;1;1;2;9;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;700000;1;95;95;4521;45;54;299,418039298744
528936;1;3;54;70;48;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;95;4521;45;54;299,418039298744
528939;1;2;54;70;20;48;1; ;1;1;2;20;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;62;54;9500;95;54;296,980284180848
528941;1;6;54;70;120;24;1; ;2;2;2;480;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5125;51;54;286,121823915488
528949;1;2;54;70;1;40;1; ;2;2;2;3;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;136000;1;600000;1;45;53;5521;55;54;277,605405364477
528952;1;4;54;70;4;40;3; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;54;294,17117029742
528955;1;2;54;70;2;45;1; ;2;2;2;2;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;1200000;1;53;53;5521;55;54;252,020779275808
528957;1;7;54;70;1;45;1; ;2;2;2;3;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;6402000;1;58;58;8512;85;54;391,033281092009
528959;1;1;54;70;4;60;8; ;2;2;2;2;4; ;1;6; ; ; ; ; ; ; ;1; ; ; ;1;270000;1;3240000;1;62;97;6310;63;54;324,136219634049
528970;1;1;54;70;8;48;4; ;1;1;2;8;1; ;6;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;37;95;4521;45;54;341,703035286373
528971;1;5;54;70;4;48;1; ;1;1;2;8;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;53;53;5521;55;54;273,956701038186
528973;1;2;54;70;12;50;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;425000;1;54;54;9500;95;54;252,025196571204
528994;1;1;54;70;12;42;3; ;1;1;2;28;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;490000;1;54;45;5219;52;54;302,641657236635
528998;1;3;54;70;2;72;1; ;1;1;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;1800000;1;58;58;5225;52;54;291,987746595563
529006;1;1;54;70;12;48;1; ;2;1;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;54;269,954460746245
529018;1;2;54;70;104;20;4; ;1;1;2;999;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;97;5125;51;54;304,563694439473
529018;1;5;54;70;52;60;4; ;1;1;2;1;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;80;1921;19;54;304,563694439473
529027;1;3;54;70;2;48;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;4000000;1;07;07;8515;85;54;310,234013427118
529037;1;3;54;70;4;16;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;54;235,219080365314
529044;1;2;54;70;1;60;4; ;1;1;2;78;4; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;79;79;1810;18;54;230,432647030248
529047;1;5;54;70;4;48;1; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;54;282,831053756765
529054;1;1;54;70;17;48;4; ;1;1;2;18;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;6000000;1;45;03;4100;41;54;285,736485006864
529066;1;2;54;70;12;48;1; ;1;1;2;16;1; ;4;9;ES COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;1;18000000;1;05;05;8511;85;54;212,76450236639
529336;1;1;66;70;24;48;1; ;2;2;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5800000;1;45;53;8511;85;66;226,4888463211
529345;1;1;66;70;6;48;1; ;2;2;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;39;8513;85;66;252,972514522879
529345;1;2;66;70;5;48;1; ;2;2;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5234;52;66;252,972514522879
529345;1;5;66;70;25;48;1; ;1;1;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;39;02;7010;70;66;252,972514522879
529346;1;3;66;70;1;48;1; ;2;2;2;1;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;1500000;1;12;19;7512;75;66;315,054167358963
529346;1;4;66;70;4;48;1; ;1;1;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5233;52;66;315,054167358963
529358;2;2;66;70;4;48;1; ;2;2;2;20;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;53;53;5521;55;66;321,268594123812
529360;1;2;66;70;8;48;1; ;2;2;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4521;45;66;281,648372149617
529362;1;2;66;70;6;48;1; ;2;2;2;78;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;34;30;6412;64;66;306,847811788199
529372;1;1;66;70;12;48;1; ;2;2;2;330;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5235;52;66;248,159263106326
529372;1;2;66;70;52;48;1; ;1;1;2;48;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;37;8060;80;66;248,159263106326
529382;1;1;66;70;24;48;4; ;1;1;2;64;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;21;58;7524;75;66;268,086311416979
529384;1;2;66;70;40;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;214,519628997171
529386;1;1;66;70;4;30;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;278,050569838893
529387;2;1;66;70;156;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5233;52;66;200,686340230273
529390;1;2;66;70;2;24;1; ;1;1;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;94;3699;36;66;313,851317848128
529392;1;2;66;70;104;48;1; ;1;1;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;66;290,29222255214
529396;1;3;66;70;12;48;1; ;1;1;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1920000;1;85;85;1589;15;66;334,045101519345
529400;1;2;66;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;66;272,975189416958
529417;1;2;66;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;303,770833764021
529422;1;3;66;70;36;35;3; ;1;1;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;45;5262;52;66;234,691377609217
529429;1;2;66;70;32;40;1; ;2;2;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;1551;15;66;334,042621596949
