DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
537131;1;3;70;8;48;1; ;2;2;2;24;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2580000;1;98;45;2699;26;1;19;19;73,3911651175133
537132;1;2;70;56;48;1; ;1;1;2;480;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;79;1810;18;1;19;19;79,3755009727239
537133;1;4;70;24;48;4; ;1;1;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;00;41;5239;52;1;19;19;104,760159635252
537133;1;5;70;48;48;4; ;1;1;2;240;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5262;52;1;19;19;104,760159635252
537137;1;1;70;48;48;4; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;16;94;3699;36;1;19;19;81,6479890840423
537137;1;2;70;6;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;81,6479890840423
537137;1;3;70;6;60;1; ;1;1;2;6;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6031;60;1;19;19;81,6479890840423
537139;1;1;70;48;40;1; ;1;1;2;204;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7524;75;1;19;19;81,3082692213273
537139;1;2;70;144;40;2; ;1;1;2;336;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;57;9302;93;1;19;19;81,3082692213273
537139;1;4;70;12;40;1; ;1;1;2;92;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;0000;00;1;19;19;81,3082692213273
537142;1;4;70;48;24;4; ;1;1;2;144;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;200000;1;17;19;9231;92;1;19;19;137,464797305567
537145;1;2;70;18;44;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;1;19;19;46,9658538503185
537156;1;6;70;20;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;89,982418765942
537158;2;1;70;96;40;1; ;1;1;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;34000;1;39;39;8512;85;1;19;19;50,8781763566759
537158;3;1;70;48;40;1; ;1;1;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;350000;1;58;87;5020;50;1;19;19;50,8781763566759
537167;1;3;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;150,553474183282
537168;1;2;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;80,9340696541087
537172;1;2;70;4;30;1; ;1;1;2;18;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;55;9242;92;1;19;19;81,2271106103265
537174;1;1;70;4;48;4; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;62;0140;01;1;19;19;175,319227966311
537174;1;2;70;16;48;3; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;54;9500;95;1;19;19;175,319227966311
537174;1;3;70;36;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;19;19;175,319227966311
537176;1;1;70;32;48;1; ;1;1;2;32;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;55;8011;80;1;19;19;67,2422478250658
537176;1;2;70;12;20;1; ;1;1;2;54;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;6331;63;1;19;19;67,2422478250658
537186;1;3;70;8;20;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;106,671540820159
537201;1;2;70;156;48;1; ;1;1;2;624;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5232;52;1;19;19;72,3939297252078
537203;1;2;70;258;48;1; ;2;2;2;999;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;600000;1;53;53;5511;55;1;19;19;72,6772456875797
537204;1;1;70;52;48;1; ;1;1;2;599;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;500000;1;58;58;7524;75;1;19;19;148,005630156121
537207;1;3;70;108;48;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;110000;1;2500000;1;45;45;5211;52;1;19;19;133,74266827869
537212;1;2;70;40;44;4; ;1;1;2;52;2; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;12;7411;74;1;19;19;71,8865080282642
537214;1;2;70;40;44;1; ;1;1;2;42;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;5125;51;1;19;19;68,3115201790677
537215;1;2;70;16;44;1; ;1;1;2;400;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;33;7515;75;1;19;19;77,9539334831791
537216;1;2;70;4;20;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;98;98;6031;60;1;19;19;125,185872472344
537217;1;1;70;4;44;1; ;1;1;2;8;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;500000;1;95;62;0140;01;1;19;19;136,3744711144
537218;1;1;70;3;44;4; ;1;1;2;3;4; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1000000;1;99;99;5020;50;1;19;19;150,380387736826
537218;1;3;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;150,380387736826
537219;1;2;70;8;44;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;172,522814695415
537220;1;2;70;20;44;4; ;1;1;2;24;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;95;95;4530;45;1;19;19;125,185872472344
537224;1;3;70;12;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;53,6055052782349
537228;1;1;70;8;40;1; ;2;2;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;15000000;1;02;02;4530;45;1;19;19;77,9234247701778
537228;1;2;70;48;40;1; ;2;2;2;48;2; ;5;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;32;8044;80;1;19;19;77,9234247701778
537232;1;1;70;48;48;4; ;2;2;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;55;7493;74;1;19;19;119,475937927265
537236;1;1;70;26;60;1; ;1;1;2;26;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;33;45;5233;52;1;20;20;211,211870764997
537240;1;5;70;8;48;1; ;1;1;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;5211;52;1;20;20;90,7296315593308
537241;1;1;70;52;60;8; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0140;01;1;20;20;118,657731006012
537254;1;2;70;52;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;79,4961463923762
537257;1;3;70;30;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;20;20;106,443790075825
537268;1;8;70;8;48;4; ;1;1;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5155;51;1;20;20;230,213288993001
537272;1;1;70;4;48;4; ;1;1;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;1;20;20;98,0125675652818
537273;1;3;70;16;40;1; ;1;1;2;16;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;11;21;5020;50;1;20;20;94,8784271171364
537274;1;2;70;8;40;1; ;1;1;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;45;45;5211;52;1;20;20;118,789189734398
537278;1;3;70;4;40;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;3500000;1;45;45;5127;51;1;20;20;102,471794934353
537280;1;6;70;8;40;1; ;1;1;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;200000;1;45;53;5521;55;1;20;20;101,61212431642
537280;1;7;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;101,61212431642
537281;1;13;70;12;40;1; ;1;1;2;56;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;20;20;114,735552131722
537284;1;2;70;18;40;4; ;1;1;2;99;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;54;9500;95;1;20;20;240,118190802409
537301;1;2;70;3;40;1; ;1;1;2;18;1; ;7;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;39;39;9249;92;1;20;20;227,664570490368
537312;1;8;70;8;48;4; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;38;54;9500;95;1;20;20;106,830406477683
537328;1;1;70;98;98;1; ;2;2;2;12;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;55;5241;52;1;20;20;118,789189734398
537332;1;3;70;8;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;59;8520;85;1;20;20;143,596282857113
537336;1;2;70;8;54;5; ;1;1;2;9;5; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6200000;1;95;95;4521;45;1;23;23;105,573778706273
537344;1;3;70;2;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;23;23;162,167615734694
537357;1;1;70;192;48;1; ;1;1;2;364;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;21;6601;66;1;23;23;96,1915865893807
537362;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;133,941031533383
537362;1;4;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;133,941031533383
537377;1;3;70;52;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6421;64;1;23;23;91,1413866984024
537379;1;1;70;10;48;1; ;1;1;2;10;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;98;98;6021;60;1;23;23;115,30872484806
537381;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;23;23;135,700832720544
537382;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;89,6750917931239
537384;1;3;70;26;48;1; ;1;1;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5233;52;1;23;23;110,059022708223
537386;1;2;70;26;48;3; ;1;1;2;26;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;1;23;23;95,6661268344366
537388;1;1;70;2;48;4; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;560000;2; ;1;54;54;5519;55;1;23;23;98,3846428298677
537389;1;4;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;23;23;93,864987008384
537391;1;4;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;23;23;63,8148017728247
537392;1;2;70;26;26;1; ;1;1;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;53;5521;55;1;23;23;100,850068531856
537395;1;2;70;4;48;1; ;2;2;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;1;23;23;110,408637661196
537401;1;2;70;12;48;1; ;2;1;2;12;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;33;40;5234;52;1;23;23;104,06798766691
537410;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;145,531383667506
537412;1;2;70;4;24;3; ;1;1;2;20;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1700000;1;54;54;9500;95;1;23;23;111,783115508736
537412;1;3;70;2;48;1; ;1;1;2;32;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;99;5020;50;1;23;23;111,783115508736
537413;1;2;70;4;48;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;1;23;23;121,257656893842
537413;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;23;23;121,257656893842
537414;1;3;70;52;48;1; ;1;1;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;59;5127;51;1;23;23;128,424431890475
537414;1;4;70;8;48;3; ;2;2;2;78;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;23;23;128,424431890475
537416;1;2;70;12;48;1; ;1;1;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;85;85;5170;51;1;23;23;104,340733841171
537417;1;5;70;32;46;1; ;2;2;2;32;1; ;9;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;1;100000;1;1500000;1;21;59;7530;75;1;23;23;123,616161761349
537426;1;2;70;1;46;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;23;23;89,7669088508624
537430;1;3;70;1;46;1; ;2;2;2;53;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;25000;1;300000;1;95;45;5231;52;1;23;23;94,7821647118314
537446;1;5;70;60;40;2; ;2;1;2;62;2; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;32;8511;85;1;23;98;1812,43873965925
537456;1;3;70;20;20;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;20; ; ; ;1;23;98;3392,87107296727
537463;1;2;70;16;40;1; ;1;1;2;17;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;21;05;7310;73;1;23;98;2496,51984889612
537466;1;4;70;8;40;1; ;2;1;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;37;95;4521;45;1;23;98;7215,67388758807
537466;1;7;70;52;20;1; ;1;1;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;34;92;2220;22;1;23;98;7215,67388758807
537468;1;8;70;4;40;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;50000;1;95;95;4521;45;1;23;98;3261,00892971086
537484;1;1;70;6;50;4; ;1;1;2;6;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1500000;1;95;95;4521;45;1;27;27;29,1625481777983
537485;1;2;70;39;50;1; ;1;1;2;120;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;34;9242;92;1;27;27;186,640308337909
537486;1;6;70;45;50;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;1;27;27;29,1625481777983
537489;1;2;70;8;48;1; ;1;1;2;8;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;45;5239;52;1;27;27;29,1625481777983
537493;1;1;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;1;27;27;29,1625481777983
537493;1;2;70;3;48;1; ;1;1;2;35;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1600000;1;45;45;5262;52;1;27;27;29,1625481777983
537495;1;1;70;48;48;1; ;1;1;2;48;1; ;5;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;00;55;7493;74;1;27;27;29,1625481777983
537501;1;2;70;24;48;1; ;1;1;2;24;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;03;03;7513;75;1;27;27;29,1625481777983
537514;1;2;70;4;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;27;27;29,1625481777983
537518;1;2;70;2;40;3; ;1;1;2;96;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;27;27;186,640308337909
537520;1;1;70;48;40;9;EMPRESAS MIXTAS;1;1;2;60;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5234;52;1;27;27;29,1625481777983
537522;1;1;70;14;40;2; ;1;1;2;288;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;600000;1;00;00;8060;80;1;27;27;29,1625481777983
537523;1;5;70;60;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;27;27;29,1625481777983
537529;1;3;70;10;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;27;27;29,1625481777983
537532;1;2;70;16;48;4; ;1;1;2;18;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;1;27;27;29,1625481777983
537533;1;1;70;144;40;1; ;1;1;2;140;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;59;59;8514;85;1;27;27;29,1625481777983
537539;1;2;70;36;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;27;27;29,1625481777983
537550;1;1;70;8;40;4; ;1;1;2;8;4; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;95;95;4521;45;1;27;27;29,1625481777983
537557;1;3;70;3;40;2; ;2;2;2;6;2; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;13;13;8043;80;1;27;27;29,1625481777983
537563;1;2;70;4;40;1; ;2;2;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;39;39;8512;85;1;27;27;58,3250963555966
537583;1;1;70;200;48;4; ;1;1;2;528;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;30;4010;40;1;41;41;115,432371720786
537587;1;2;70;24;40;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;41;41;107,056434827134
537593;4;2;70;20;40;1; ;1;1;2;20;1; ;8;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;1301100;1;45;45;9242;92;1;41;41;87,2432205104631
537594;1;2;70;48;40;1; ;1;2;2;192;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;80000;1;33;53;5521;55;1;41;41;124,737202977087
537601;1;3;70;80;48;1; ;1;1;2;64;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;45;5239;52;1;41;41;125,634861027105
537609;1;5;70;3;48;1; ;1;1;2;3;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;45;44;6424;64;1;41;41;132,892966476226
537620;1;2;70;44;48;4; ;1;1;2;44;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5522;55;1;41;41;273,762279927642
537621;1;1;70;48;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;41;41;214,943247478532
537622;1;1;70;4;48;4; ;1;1;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;2020;20;1;41;41;229,124361023187
537623;1;2;70;12;48;4; ;1;1;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;56;56;9301;93;1;41;41;118,826393195636
537625;1;1;70;48;50;4; ;1;1;2;48;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0140;01;1;41;41;129,231382622369
537625;1;6;70;16;48;4; ;1;1;2;36;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;41;41;129,231382622369
537629;1;6;70;12;48;1; ;1;1;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5200000;1;45;21;5225;52;1;41;41;273,230382160048
537630;1;3;70;24;24;1; ;2;2;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2220000;1;45;45;5237;52;1;41;41;106,949839951083
537635;1;3;70;48;48;1; ;1;1;2;49;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;41;41;127,576308707519
537635;1;4;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;41;41;127,576308707519
537651;1;1;70;60;60;4; ;1;1;2;48;1; ;5;1; ; ; ; ; ; ; ; ;1; ;ESPERANDO A CUMPLIR LA EDAD PORQUE YA TIENE LAS SEMANAS;1;360000;1;1000000;1;84;84;5170;51;1;41;41;145,418441375879
537653;1;3;70;52;48;1; ;1;1;2;18;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;07;07;8515;85;1;41;41;106,949839951083
537676;1;1;70;4;48;1; ;1;1;2;8;4; ;1;9;HOJA SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;6041;60;1;41;41;133,487118488971
537677;1;5;70;3;48;1; ;1;1;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;220000;1;660000;1;45;38;6422;64;1;41;41;138,3266717992
537679;1;4;70;3;48;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;53;5521;55;1;41;41;100,397149685621
537680;1;1;70;4;48;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;37;6021;60;1;41;41;110,625950366792
537688;1;1;70;12;48;2; ;1;1;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;39;39;7411;74;1;41;41;119,669117564003
537688;1;4;70;52;48;2; ;1;1;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;45;5233;52;1;41;41;119,669117564003
537690;1;3;70;8;40;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;1;41;41;91,7024472477989
537693;1;3;70;40;40;1; ;1;1;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;66000;1;45;45;5233;52;1;41;41;93,5886818541521
537698;1;1;70;8;40;4; ;1;1;2;624;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;41;41;82,8439838778822
537699;1;1;70;8;50;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;95;95;4521;45;1;41;41;64,1546206387749
537699;1;6;70;12;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;41;41;64,1546206387749
537703;1;2;70;8;40;1; ;2;2;2;12;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;45;45;5211;52;1;41;41;105,841166698919
537706;1;2;70;2;48;1; ;1;1;2;2;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;1;577000;1;6994000;1;45;45;5241;52;1;41;41;90,7784778229291
537706;1;3;70;1;48;1; ;1;1;2;384;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5235;52;1;41;41;90,7784778229291
537708;1;2;70;4;48;1; ;1;1;2;36;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;39;8512;85;1;41;41;129,497331506165
537709;1;2;70;2;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;41;41;125,60739418628
537716;1;3;70;6;48;1; ;2;2;2;48;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;75;5233;52;1;41;41;125,634861027105
537719;1;3;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;1;41;41;144,264948421476
537725;1;1;70;8;24;3; ;2;2;2;60;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;41;5221;52;1;44;44;47,1073670456598
537732;1;2;70;40;80;3; ;1;1;2;41;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;54;9500;95;1;44;44;67,208104038897
537733;1;1;70;3;50;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;7493;74;1;44;44;68,7986018487654
537739;1;4;70;46;60;1; ;1;1;2;47;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5233;52;1;44;44;51,5757360560847
537743;1;1;70;8;40;2; ;1;1;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;02;13;8060;80;1;44;44;78,1502371579017
537744;1;1;70;104;60;8; ;1;1;2;105;8; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0140;01;1;44;44;77,5265643322643
