DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
520239;1;2;10;1;2;1;6;1984;22;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;50;1282,61966339362
520239;1;3;10;1;1;1;12;1987;19;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;50;1282,61966339362
520239;1;4;10;1;2;1;11;1990;16;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;50;1282,61966339362
520239;1;5;10;1;1;1;11;1980;26;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;50;1282,61966339362
520239;1;6;10;1;2;1;10;1999;7;4;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ; ;2;50;1282,61966339362
520915;1;1;10;1;1;1;4;1986;21;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2281,77215689951
520915;1;2;10;2;2;1;4;1979;28;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2281,77215689951
520915;1;3;10;2;2;1;10;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2281,77215689951
520916;1;1;10;1;1;1;3;1939;68;1;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3099,30231635721
520916;1;2;10;2;2;1;9;1951;56;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3099,30231635721
520916;1;3;10;2;2;1;11;1969;37;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3099,30231635721
520916;1;4;10;2;1;1;1;1985;22;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;3099,30231635721
520916;1;5;10;2;2;1;1;1995;12;4;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;3;4; ; ;2;13;3099,30231635721
520916;1;6;10;2;1;1;12;2003;3;4;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;2;13;3099,30231635721
520917;1;1;10;1;1;1;4;1980;27;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ; ;2;13;2821,4887908226
520917;1;2;10;2;2;1;12;1984;22;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;2821,4887908226
520917;1;3;10;2;1;1;11;2005;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2821,4887908226
520918;1;1;10;1;1;1;7;1967;40;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3316,36280918106
520918;1;2;10;2;2;1;2;1972;35;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;3316,36280918106
520918;1;3;10;3;1;1;9;1990;17;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;3316,36280918106
520918;1;4;10;1;1;1;10;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;13;3316,36280918106
520918;1;5;10;1;2;1;3;1997;10;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;13;3316,36280918106
520918;1;6;10;1;2;1;3;1995;12;3;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;3316,36280918106
520918;1;7;10;7;1;1;12;1982;24;5;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;3316,36280918106
520918;1;8;10;2;2;1;9;2005;2;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3316,36280918106
520919;1;1;10;1;1;1;5;1968;39;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2045,50324139598
520919;1;2;10;2;2;1;2;1966;41;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2045,50324139598
520919;1;3;10;2;1;1;10;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;3; ; ;2;13;2045,50324139598
520919;1;4;10;2;2;1;10;2001;6;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;2000;2; ;2; ;3;1; ; ;2;13;2045,50324139598
520919;1;5;10;2;1;1;8;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;2045,50324139598
520920;1;1;10;1;1;1;6;1947;60;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2204,19742206611
520920;1;2;10;2;2;1;1;1958;49;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2204,19742206611
520920;1;3;10;2;2;1;9;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;13;2204,19742206611
520921;1;1;10;1;1;1;7;1959;48;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;2462,45260519754
520921;1;2;10;2;2;1;12;1966;40;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;2462,45260519754
520921;1;3;10;3;1;1;4;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;2462,45260519754
520921;1;4;10;1;1;1;9;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;2;13;2462,45260519754
520921;1;5;10;1;1;1;1;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;2;13;2462,45260519754
520921;1;6;10;1;2;1;7;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;13;2462,45260519754
520921;1;7;10;1;1;1;12;2005;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2462,45260519754
520922;1;1;10;1;1;1;12;1942;64;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2742,76827603407
520922;1;2;10;2;2;1;3;1946;61;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2742,76827603407
520922;1;3;10;1;1;1;7;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;800;2; ;2; ;3;2; ; ;2;13;2742,76827603407
520924;1;1;10;1;1;1;4;1961;46;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;2099,68272703904
520924;1;2;10;2;2;1;4;1974;33;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;13;2099,68272703904
520924;1;3;10;1;1;1;10;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;4; ; ;2;13;2099,68272703904
520924;1;4;10;1;2;1;11;1997;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;2;13;2099,68272703904
520924;1;5;10;1;1;1;8;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;13;2099,68272703904
520924;1;6;10;1;2;1;8;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;1; ; ;2;13;2099,68272703904
520924;1;7;10;1;1;1;11;2002;4;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;2;13;2099,68272703904
520924;1;8;10;1;1;1;4;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;1;0; ; ;2;13;2099,68272703904
520926;1;1;10;1;1;1;6;1938;69;1;2; ;3;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1930,72298894674
520953;1;1;10;1;1;1;7;1942;65;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1510,73217375504
520953;1;2;10;2;2;1;11;1969;37;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;13;1510,73217375504
520953;1;3;10;2;2;1;6;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;13;1510,73217375504
520953;1;4;10;2;2;1;7;2000;7;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;13;1510,73217375504
520953;1;5;10;2;1;1;10;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;2;1; ; ;2;13;1510,73217375504
520953;1;6;10;2;1;1;9;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;1510,73217375504
520955;1;1;10;1;1;1;7;1967;40;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;4003,05291356856
520955;1;2;10;2;2;1;3;1976;31;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;13;4003,05291356856
520955;1;3;10;1;2;1;1;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;13;4003,05291356856
520955;1;4;10;2;1;1;10;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;13;4003,05291356856
520955;1;5;10;2;2;1;12;1995;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;13;4003,05291356856
520955;1;6;10;2;2;1;10;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;13;4003,05291356856
520955;1;7;10;2;2;1;10;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;2;13;4003,05291356856
520955;1;8;10;2;2;1;4;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;2;1; ; ;2;13;4003,05291356856
520955;1;9;10;2;1;1;5;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;1;2;1;100;1000;2; ;2; ;3;0; ; ;2;13;4003,05291356856
520956;1;1;10;1;1;1;12;1960;46;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2710,08836814634
520956;1;2;10;2;2;1;10;1964;43;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;2710,08836814634
520956;1;3;10;3;1;1;11;1986;20;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;13;2710,08836814634
520956;1;4;10;2;2;1;6;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;13;2710,08836814634
520957;1;1;10;1;1;1;4;1961;46;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;13;2603,28359202875
520957;1;2;10;2;1;1;5;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;13;2603,28359202875
520957;1;3;10;1;1;1;4;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1200;2; ;2; ;4;7; ; ;2;13;2603,28359202875
520958;1;1;10;1;1;1;2;1957;50;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2915,31990811076
520958;1;2;10;2;2;1;5;1930;77;5;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2915,31990811076
520959;1;1;10;1;1;1;1;1940;67;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;2440,76364107749
520959;1;2;10;2;2;1;7;1950;57;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;2440,76364107749
520959;1;3;10;3;1;1;12;1989;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;7; ; ;2;13;2440,76364107749
520959;1;4;10;2;2;1;2;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;13;2440,76364107749
520959;1;5;10;2;2;1;5;2004;3;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;2440,76364107749
520959;1;6;10;6;1;1;6;1922;85;5;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;2440,76364107749
520960;1;1;10;1;1;1;10;1962;45;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;2625,93901226013
520960;1;2;10;2;2;1;9;1984;23;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2625,93901226013
520960;1;3;10;2;1;1;12;2004;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2625,93901226013
520960;1;4;10;2;2;1;7;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2625,93901226013
520961;1;1;10;1;1;1;10;1934;73;1;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1930,72298894674
520962;1;1;10;1;1;1;3;1979;28;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;2324,66306975646
520962;1;2;10;2;2;1;11;1978;28;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2324,66306975646
520962;1;3;10;3;1;1;11;1992;14;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;2324,66306975646
520962;1;4;10;2;1;1;7;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1200;2; ;2; ;3;1; ; ;2;13;2324,66306975646
520963;1;1;10;1;1;1;4;1948;59;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1735,71251647247
520963;1;2;10;2;2;1;8;1974;33;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;13;1735,71251647247
520964;1;1;10;1;1;1;6;1938;69;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;13;3196,92315745147
520964;1;2;10;2;2;1;3;1938;69;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;13;3196,92315745147
520964;1;3;10;3;1;1;8;1965;42;3;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;13;3196,92315745147
520964;1;4;10;4;2;1;11;1971;35;5;2; ;2;1; ; ;1;1;59000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;2;13;3196,92315745147
520964;1;5;10;3;1;1;8;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;13;3196,92315745147
520964;1;6;10;3;2;1;9;1996;11;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;13;3196,92315745147
520964;1;7;10;3;1;1;8;1997;10;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;13;3196,92315745147
520964;1;8;10;3;1;1;12;1992;14;4;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;13;3196,92315745147
520964;1;9;10;2;1;1;7;1998;9;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;13;3196,92315745147
520993;1;1;10;1;1;1;9;1974;33;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;13;2269,9442780252
520995;1;1;10;1;1;1;2;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;13;2821,4887908226
520995;1;2;10;2;2;1;10;1990;17;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2821,4887908226
520995;1;3;10;1;1;1;3;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2821,4887908226
520996;1;1;10;1;1;1;10;1964;43;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;1459,28604312816
520996;1;2;10;1;1;1;8;1969;38;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1459,28604312816
520996;1;3;10;3;1;1;7;1939;68;5;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1459,28604312816
520997;1;1;10;1;1;1;11;1976;30;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;1879,38402698845
520997;1;2;10;2;2;1;6;1976;31;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;1879,38402698845
520997;1;3;10;2;2;1;5;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;13;1879,38402698845
520998;1;1;10;1;1;1;6;1965;42;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;13;1695,00451603745
520998;1;2;10;2;1;1;12;1940;66;9;2; ;3;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1695,00451603745
520999;1;1;10;1;1;1;3;1960;47;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;13;3202,26582643817
520999;1;2;10;2;2;1;11;1949;57;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3202,26582643817
520999;1;3;10;3;1;1;10;1982;25;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;3202,26582643817
520999;1;4;10;4;1;1;7;1984;23;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;13;3202,26582643817
520999;1;5;10;5;2;1;1;1986;21;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;3202,26582643817
520999;1;6;10;5;2;1;7;2005;2;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3202,26582643817
520999;1;7;10;5;1;1;12;2006;0;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3202,26582643817
521000;1;1;10;1;1;1;6;1985;22;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2945,26753496743
521000;1;2;10;2;2;1;1;1989;18;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2945,26753496743
521000;1;3;10;2;2;1;6;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2945,26753496743
521002;1;1;10;1;1;1;1;1984;23;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;13;3869,25255081923
521002;1;2;10;2;2;1;5;1988;19;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;3869,25255081923
521002;1;3;10;2;1;1;3;2007;0;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3869,25255081923
521002;1;4;10;4;2;1;1;1947;60;5;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;3869,25255081923
521003;1;1;10;1;1;1;7;1971;36;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;13;2295,23250560152
521003;1;2;10;2;2;1;7;1975;32;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;2295,23250560152
521003;1;3;10;2;1;1;4;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1200;2; ;2; ;4;0; ; ;2;13;2295,23250560152
521003;1;4;10;2;1;1;5;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;13;2295,23250560152
521003;1;5;10;2;2;1;5;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;2295,23250560152
521003;1;6;10;2;1;1;10;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2295,23250560152
521003;1;7;10;2;1;1;9;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2295,23250560152
521004;1;1;10;1;1;1;1;1946;61;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;13;1744,0379125276
521004;1;2;10;2;2;1;1;1959;48;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;13;1744,0379125276
521004;1;3;10;2;2;1;7;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;4; ; ;2;13;1744,0379125276
521004;1;4;10;4;2;1;10;1979;28;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;13;1744,0379125276
521004;1;5;10;5;1;1;3;1969;38;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;13;1744,0379125276
521004;1;6;10;4;2;1;9;2001;6;4;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;3;0; ; ;2;13;1744,0379125276
521004;1;7;10;4;1;1;7;2004;3;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;13;1744,0379125276
521004;1;8;10;4;1;1;8;2006;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1744,0379125276
521558;1;1;10;1;1;1;2;1962;45;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;17;716,508879815955
521558;1;2;10;2;2;1;12;1971;35;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;17;716,508879815955
521558;1;3;10;3;1;1;12;1991;15;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;3;1; ; ;2;17;716,508879815955
521558;1;4;10;4;2;1;5;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;17;716,508879815955
521558;1;5;10;1;2;1;12;1994;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;350;1000;2; ;2; ;3;1; ; ;2;17;716,508879815955
521558;1;6;10;1;1;1;10;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;350;1000;2; ;2; ;3;1; ; ;2;17;716,508879815955
521558;1;7;10;1;1;1;5;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;350;1000;2; ;2; ;3;0; ; ;2;17;716,508879815955
521558;1;8;10;8;2;1;8;1975;32;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;17;716,508879815955
521558;1;9;10;8;1;1;10;2006;1;5;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;716,508879815955
521559;1;1;10;1;1;1;4;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;17;978,474357381764
521559;1;2;10;2;2;1;8;1984;23;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;17;978,474357381764
521559;1;3;10;2;1;1;12;2005;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;978,474357381764
521565;1;1;10;1;1;1;7;1964;43;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;17;782,551066479249
521565;1;2;10;2;2;1;12;1966;40;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;17;782,551066479249
521565;1;3;10;3;2;1;11;1988;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;17;782,551066479249
521565;1;4;10;1;1;1;12;1996;10;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;3;1; ;NO LE GUSTA ESTUDIAR Y NO LO OBLIGAN;2;17;782,551066479249
521566;1;1;10;1;1;1;5;1965;42;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;17;1010,78429444098
521566;1;2;10;2;2;1;3;1971;36;2;2; ;6;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;17;1010,78429444098
521566;1;3;10;3;2;1;5;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;1500;2; ;2; ;3;2; ; ;2;17;1010,78429444098
521566;1;4;10;4;2;1;12;1933;73;5;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;17;1010,78429444098
