DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
516650;1;1;80;1;2;8;POR CIRUGIA REALIZADA EN LA RODILLA;2; ;2; ;2; ; ; ;POR CIRUGIA REALIZADA;12;2;1;20;20;254,747501727372
516650;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;254,747501727372
516650;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;254,747501727372
516651;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;217,105083725252
516652;1;2;80;1;1;2; ;2; ;2; ;1;1500000; ; ; ;9;2;1;20;20;120,450615938397
516654;1;2;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;113,196964131634
516654;1;3;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;113,196964131634
516655;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;118,350651437994
516655;1;4;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;20;20;118,350651437994
516655;1;6;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;118,350651437994
516656;1;1;80;1;3;5; ;2; ;2; ;1;400000; ; ;FALTA DE RECURSOS ECONOMICOS;12;2;1;20;20;103,829726396726
516656;1;3;80;1;1;5; ;2; ;2; ;1;120000; ; ; ;9;2;1;20;20;103,829726396726
516657;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,991272330262
516660;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;20;20;94,1850709696775
516660;1;2;80;1;3;7; ;2; ;2; ;2; ; ; ; ;1;2;1;20;20;94,1850709696775
516660;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;94,1850709696775
516660;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;94,1850709696775
516660;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;94,1850709696775
516661;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;114,27625472311
516663;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;109,130092259401
516664;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;137,267403795233
516664;1;7;80;1;1;1; ;2; ;2; ;1;600000; ; ; ;2;2;1;20;20;137,267403795233
516666;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,19069437326
516666;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,19069437326
516667;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;76,0997507207011
516667;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;76,0997507207011
516667;1;8;80;1;9;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;76,0997507207011
516668;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;89,4481378338396
516668;1;3;80;1;1;1; ;2; ;2; ;1;98; ; ; ;11;2;1;20;20;89,4481378338396
516668;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;89,4481378338396
516670;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;132,042835181196
516670;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;132,042835181196
516670;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;132,042835181196
516671;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;23;88,4030041774839
516671;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;88,4030041774839
516674;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;125,465586151224
516674;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;125,465586151224
516675;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;124,960245021279
516677;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;102,309005073614
516678;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;97,7627459137427
516679;1;2;80;1;1;1; ;2; ;2; ;1;900000; ; ; ;2;2;1;23;23;119,692768415318
516680;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;124,835974378179
516681;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;108,137962696142
516681;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;108,137962696142
516683;1;2;80;1;1;2; ;2; ;2; ;1;450000; ; ; ;9;2;1;23;23;105,330142108372
516683;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;105,330142108372
516683;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;105,330142108372
516683;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;105,330142108372
516684;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;124,43397537632
516684;1;3;80;1;1;7; ;2; ;2; ;1;350000; ; ; ;6;2;1;23;23;124,43397537632
516686;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;117,890607738685
516686;1;6;80;1;1;1; ;2; ;2; ;1;408000; ; ; ;2;2;1;23;23;117,890607738685
516687;1;1;80;1;1;6; ;2; ;2; ;1;60000; ; ; ;9;2;1;23;23;153,566943087449
516687;1;3;80;2; ; ; ;2; ;2; ;2; ;1;2; ;1; ;1;23;23;153,566943087449
516688;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ;EL COMPAÑERO  NO LA DEJA BUSCAR TRABAJO;12;2;1;23;23;123,692052639198
516688;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;123,692052639198
516688;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;123,692052639198
516688;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;123,692052639198
516689;1;3;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;23;128,390095164184
516691;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;132,12896340253
516693;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;99,8460278669433
516697;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;111,873509746008
516697;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;111,873509746008
516700;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;107,688263709292
516700;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;107,688263709292
516704;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;134,93346280182
516705;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;124,835974378179
516706;1;2;80;1;2;1; ;2; ;2; ;2; ; ;1; ;2;1;1;23;23;111,531987553389
516706;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;111,531987553389
516706;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;111,531987553389
516706;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;111,531987553389
516707;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;80,5837455081737
516707;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;80,5837455081737
516708;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;124,835974378179
516709;1;6;80;1;1;7; ;2; ;2; ;1;1000000; ; ; ;9;2;1;23;23;96,3813853622664
516710;1;3;80;1;1;1; ;2; ;2; ;1;150000; ; ; ;2;2;1;23;23;138,239042301624
516710;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;138,239042301624
516711;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;23;104,393319950701
516711;1;3;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;104,393319950701
516711;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;104,393319950701
516713;1;3;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;149,042110148674
516713;1;7;80;1;1;1; ;2; ;2; ;1;400000; ; ; ;2;2;1;23;23;149,042110148674
516714;1;2;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;122,155745621989
516714;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;122,155745621989
516716;1;4;80;1;1;1; ;2; ;2; ;1;400000; ; ; ;2;2;1;23;23;126,018884503435
516717;1;4;80;1;1;6; ;2; ;2; ;1;630000; ; ; ;2;2;1;23;23;109,193280989818
516717;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;109,193280989818
516718;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;107,559817016452
516718;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;107,559817016452
516718;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;107,559817016452
516720;1;4;80;1;2;3; ;2; ;2; ;2; ; ; ; ;2;2;1;23;23;115,643667721036
516725;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;116,79528810961
516725;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;116,79528810961
516726;1;3;80;1;2;1; ;2; ;2; ;2; ; ;1; ;2;1;1;23;23;120,513066960064
516726;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;120,513066960064
516726;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;120,513066960064
516726;1;10;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;120,513066960064
516726;1;11;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;120,513066960064
516727;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;106,513052233629
516727;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;106,513052233629
516727;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;106,513052233629
516729;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;103,845312090823
516729;1;2;80;1;2;7; ;1;2;2; ;2; ; ;2; ;9;1;1;23;23;103,845312090823
516729;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;103,845312090823
516729;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;103,845312090823
516730;1;1;80;1;4;2; ;2; ;2; ;2; ; ;4; ;9;1;1;23;23;92,0469564606098
516730;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;92,0469564606098
516731;1;3;80;1;2;0; ;2; ;2; ;2; ; ;1; ;1;1;1;23;23;120,786873683896
516731;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;120,786873683896
516732;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;23;23;111,644383497156
516733;1;1;80;1;4;7; ;2; ;2; ;2; ; ;2; ;8;1;1;23;23;88,768275768769
516733;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;88,768275768769
516733;1;6;80;1;1;7; ;2; ;2; ;1;300000; ; ; ;2;2;1;23;23;88,768275768769
516733;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;88,768275768769
516733;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;88,768275768769
516734;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;7;2;1;23;23;121,004125233415
516734;1;3;80;1;4;1; ;2; ;2; ;2; ; ;1; ;5;1;1;23;23;121,004125233415
516736;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;23;23;99,0386369454172
516737;1;2;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;119,936318326355
516737;1;4;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;23;23;119,936318326355
516739;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;131,53951383776
516740;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;75,5453951510641
516740;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;75,5453951510641
516740;1;7;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;75,5453951510641
516742;1;5;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;110,264409085358
516743;1;2;80;1;4;5; ;2; ;2; ;2; ; ; ; ;6;2;1;23;23;105,330142108372
516744;1;1;80;1;1;2; ;2; ;2; ;1;1500000; ; ; ;9;2;1;23;23;143,815537003026
516744;2;2;80;1;2;5; ;2; ;2; ;2; ; ; ; ;7;2;1;23;23;143,815537003026
516746;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;109,955390989918
516746;1;5;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;23;109,955390989918
516748;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;135,992102283976
516748;1;6;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;23;23;135,992102283976
516749;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;134,809192158719
516751;1;7;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;23;23;107,920711146623
516752;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;116,91955875271
516752;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;116,91955875271
516752;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;116,91955875271
516752;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;116,91955875271
516759;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;23;130,873259633832
516759;1;4;80;1;3;5; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;130,873259633832
516759;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;23;130,873259633832
516760;1;3;80;1;2;6; ;2; ;2; ;2; ; ; ; ;2;2;1;23;23;126,372281395387
516761;1;4;80;1;4;5; ;2; ;2; ;2; ; ; ; ;11;2;1;23;23;112,542638839689
516762;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;9;2;1;23;23;102,881588563887
516762;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;23;102,881588563887
516765;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2081,16980187652
516769;1;1;80;1;1;7; ;2; ;2; ;1;900000; ; ; ;1;2;1;23;98;2065,19303112198
516769;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2065,19303112198
516769;1;3;80;1;3;7; ;2; ;2; ;2; ; ; ; ;2;2;1;23;98;2065,19303112198
516769;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2065,19303112198
516769;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2065,19303112198
516769;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2065,19303112198
516770;1;1;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;98;2005,6025552129
516770;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2005,6025552129
516770;1;3;80;1;1;3; ;2; ;2; ;1;900000; ; ; ;4;2;1;23;98;2005,6025552129
516770;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2005,6025552129
516770;1;5;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;2005,6025552129
516771;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1732,39644041051
516771;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1732,39644041051
516771;1;6;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;1732,39644041051
516775;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;2114,25977020998
516775;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2114,25977020998
516775;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;2114,25977020998
516776;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;1941,33195439951
516777;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1848,04966063152
516777;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1848,04966063152
516781;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1515,36980218852
516781;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1515,36980218852
516781;1;7;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;1515,36980218852
516782;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98;1720,74657626341
516783;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;2037,10371358745
516783;1;4;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98;2037,10371358745
516789;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;41;41;113,31881563546
516790;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;142,477090001083
516790;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;142,477090001083
516791;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;106,30088228668
516791;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;106,30088228668
516792;1;3;80;1;1;1; ;2; ;2; ;1;433700; ; ; ;2;2;1;41;41;125,730308231701
516794;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;139,856479900164
516794;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;139,856479900164
516795;1;2;80;1;1;2; ;2; ;2; ;1;300000; ; ; ;9;2;1;41;41;128,292405143198
516795;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;128,292405143198
516795;1;4;80;1;4;1; ;2; ;2; ;2; ; ; ; ;2;2;1;41;41;128,292405143198
516797;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;41;41;120,038378046639
516800;1;1;80;1;4;4; ;3; ;2; ;2; ; ;4; ;4;1;1;41;41;139,627338628966
516800;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;139,627338628966
516800;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;139,627338628966
516802;1;3;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;41;41;99,3396450207256
516802;1;5;80;1;4;8;POR    ESTAR  AL   LADO  DE  LA FAMILIA;2; ;2; ;2; ; ; ; ;8;2;1;41;41;99,3396450207256
516804;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;41;41;108,026979157319
516804;1;2;80;1;1;3; ;2; ;2; ;1;1800000; ; ; ;4;2;1;41;41;108,026979157319
516806;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;8;2;1;41;41;74,630530246041
516806;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;74,630530246041
516806;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;74,630530246041
516806;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;74,630530246041
516808;1;5;80;1;1;8;LO DESPIDIERON POR MENOR DE EDAD;2; ;2; ;1;300000; ; ; ;9;2;1;41;41;107,874086833174
516809;1;4;80;1;1;1; ;2; ;2; ;1;100000; ; ; ;2;2;1;41;41;101,732956574179
516811;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;111,230704771195
516811;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;111,230704771195
516811;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;111,230704771195
516812;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;41;41;108,026979157319
516812;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;41;41;108,026979157319
516814;1;2;80;1;1;3; ;2; ;2; ;1;980000; ; ; ;4;2;1;41;41;104,808907105048
516814;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;104,808907105048
516815;1;3;80;1;1;5; ;2; ;2; ;1;400000; ; ; ;2;2;1;41;41;92,9011201532635
516815;1;4;80;1;1;5; ;2; ;2; ;1;240000; ; ; ;2;2;1;41;41;92,9011201532635
516817;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;89,1140809590054
516818;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;129,20356774906
516818;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;129,20356774906
516820;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;108,026979157319
516822;1;2;80;1;2;8;porque quedo embarazada y no le dieron mas trabajo;2; ;2; ;2; ; ;1;no la aceptan estando embarazada;12;1;1;41;41;65,3152946227682
516824;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;118,175891788909
516825;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;41;41;118,103610543138
516826;1;4;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;136,217698928033
516827;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;11;2;1;41;41;82,3337759417895
516827;1;7;80;1;1;7; ;2; ;2; ;1;375000; ; ; ;2;2;1;41;41;82,3337759417895
516827;1;8;80;1;1;1; ;2; ;2; ;1;850000; ; ; ;2;2;1;41;41;82,3337759417895
516829;1;2;80;1;1;3; ;2; ;2; ;1;100000; ; ; ;4;2;1;41;41;110,34735190177
516831;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;76,0441837502281
516831;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;76,0441837502281
516831;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;76,0441837502281
516831;1;6;80;1;2;7; ;2; ;2; ;2; ; ; ; ;8;2;1;41;41;76,0441837502281
516832;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;98,6151662405336
516834;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;155,855339824196
516835;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;41;41;138,604371311962
516835;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;138,604371311962
516836;1;2;80;1;3;4; ;2; ;2; ;2; ; ; ; ;9;2;1;41;41;148,189019306816
516836;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;41;41;148,189019306816
516837;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;113,255867780754
516838;1;1;80;1;4;3; ;2; ;2; ;2; ; ;3; ;8;1;1;52;52;89,147587973129
516839;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;90,5655178333277
516840;1;3;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;52;127,142772690643
516841;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,6932493878996
516841;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,6932493878996
516841;1;3;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;52;52;56,6932493878996
516842;1;1;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;52;52;89,147587973129
516844;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;125,724842830444
516846;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;301,256554713942
516848;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;54;54;252,366791073952
516850;1;2;80;1;1;2; ;2; ;2; ;1;600000; ; ; ;9;2;1;54;54;356,206741266553
516854;1;3;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;54;54;243,142835104637
516854;1;4;80;1;1;7; ;2; ;2; ;1;20000; ; ; ;2;2;1;54;54;243,142835104637
516855;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;234,773705176817
516860;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;315,839196857135
516861;1;3;80;2; ; ; ;2; ;2; ;1;50000;2; ;.; ; ;1;54;54;228,350524778194
516863;1;1;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;54;54;279,78897901432
516864;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;9;2;1;54;54;387,234293181762
516865;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;218,387171061141
516865;1;4;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;54;218,387171061141
516867;1;1;80;1;3;2; ;2; ;2; ;2; ; ;2; ;9;1;1;54;54;418,358350797955
516868;1;2;80;1;1;1; ;2; ;2; ;1;185000; ; ; ;2;2;1;54;54;342,3756044638
516870;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;264,650445908029
516871;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;54;350,194974304189
516872;1;2;80;1;1;3; ;2; ;2; ;1;1920000; ; ; ;4;2;1;54;54;278,799877979562
516873;1;2;80;1;1;5; ;2; ;2; ;1;6000000; ; ; ;9;2;1;54;54;297,938018224795
516873;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;297,938018224795
516873;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;54;297,938018224795
516879;1;2;80;1;2;8;RETIRO VOLUNTARIO POR EL EMBARAZO DE SU ULTIMO HIJO;2; ;2; ;2; ; ; ; ;9;2;1;54;54;355,725559369038
516880;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;54;256,532825113646
516880;1;4;80;1;1;7; ;2; ;2; ;1;300000; ; ; ;2;2;1;54;54;256,532825113646
