DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
502700;1;6;05;10;6;2;1;2;1989;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;18;05;790,313108135307
502701;1;1;05;10;1;1;1;12;1983;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;05;651,065720397255
502701;1;2;05;10;2;2;1;4;1983;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;05;651,065720397255
502701;1;3;05;10;1;2;1;8;2004;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;05;651,065720397255
502702;1;1;05;10;1;1;1;5;1946;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;61;05;1119,65960403878
502702;1;2;05;10;3;1;1;2;1969;3;2; ;5;1; ; ;1;3;58300;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;38;05;1119,65960403878
502702;1;3;05;10;3;1;1;2;1975;3;2; ;1;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;05;1119,65960403878
502702;1;4;05;10;4;2;1;5;1974;5;2; ;2;1; ; ;1;1;24000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;33;05;1119,65960403878
502703;1;1;05;10;1;1;1;1;1934;1;2; ;4;1; ; ;1;2;122000;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;73;05;1131,84946471157
502703;1;2;05;10;2;2;1;3;1961;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;46;05;1131,84946471157
502703;1;3;05;10;3;1;1;2;1964;3;2; ;5;1; ; ;1;1;26000;2;1;2; ; ; ; ; ; ; ; ;6;2;3; ;43;05;1131,84946471157
502703;1;4;05;10;2;1;1;4;1995;4;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;12;05;1131,84946471157
502703;1;5;05;10;5;1;1;5;1967;3;2; ;5;1; ; ;1;1;17380;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;40;05;1131,84946471157
502703;1;6;05;10;6;2;1;3;1975;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;32;05;1131,84946471157
502703;1;7;05;10;7;1;1;3;1976;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;05;1131,84946471157
502705;1;1;05;10;1;1;1;2;1973;1;2; ;2;1; ; ;2;1;85000;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;34;05;740,664503548555
502705;1;2;05;10;2;2;1;4;1969;2;2; ;2;1; ; ;2;1;100000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;38;05;740,664503548555
502705;1;3;05;10;2;1;1;2;2004;3;2; ; ;1; ; ;2;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;05;740,664503548555
502706;1;1;05;10;2;2;1;10;1959;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;48;05;556,669996141485
502706;1;2;05;10;2;1;1;2;1987;3;2; ;5;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;05;556,669996141485
502706;1;3;05;10;2;1;1;11;1993;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;13;05;556,669996141485
502707;1;1;05;10;1;2;1;12;1968;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;2; ;38;05;353,051561951406
502707;1;2;05;10;1;2;1;1;1992;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;05;353,051561951406
502707;1;3;05;10;1;2;1;9;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;12;05;353,051561951406
502707;1;4;05;10;4;2;1;10;1983;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;05;353,051561951406
502707;1;5;05;10;4;1;1;12;2002;5;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;05;353,051561951406
502708;1;1;05;10;1;2;1;8;1959;1;2; ;5;1; ; ;1;1;17380;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;48;05;539,282775549442
502708;1;2;05;10;2;2;1;10;1981;3;2; ;5;1; ; ;1;1;19360;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;25;05;539,282775549442
502708;1;3;05;10;3;2;1;10;1987;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;2500;2; ;2; ;6;1;2; ;20;05;539,282775549442
502709;1;1;05;10;1;1;1;4;1946;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;61;05;1075,7273619166
502709;1;2;05;10;2;2;1;10;1946;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;60;05;1075,7273619166
502709;1;3;05;10;3;1;1;7;1974;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;33;05;1075,7273619166
502710;1;1;05;10;1;1;1;2;1980;1;2; ;2;1; ; ;1;1;21500;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;05;875,200724314679
502710;1;2;05;10;2;2;1;1;1985;2;2; ;1;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;22;05;875,200724314679
502710;1;3;05;10;1;2;1;3;2006;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;875,200724314679
502711;1;1;05;10;1;2;1;8;1946;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;61;05;739,499986628866
502711;1;2;05;10;2;2;1;9;1970;3;2; ;5;1; ; ;1;1;28241;2;1;2; ; ; ; ; ; ; ; ;6;2;3; ;37;05;739,499986628866
502711;1;3;05;10;2;2;1;4;2001;4;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;6;05;739,499986628866
502712;1;1;05;10;2;1;1;3;1968;1;2; ;6;1; ; ;1;1;48000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;39;05;963,202169569759
502712;1;2;05;10;2;2;1;11;1972;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;34;05;963,202169569759
502712;1;3;05;10;3;1;1;2;1989;3;2; ;1;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;18;05;963,202169569759
502712;1;4;05;10;4;2;1;10;1988;5;2; ;1;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2; ;18;05;963,202169569759
502712;1;5;05;10;5;1;1;1;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;16;05;963,202169569759
502712;1;6;05;10;2;2;1;9;1997;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;10;05;963,202169569759
502712;1;7;05;10;7;1;1;8;1941;5;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;66;05;963,202169569759
502713;1;1;05;10;1;2;1;6;1949;1;2; ;5;1; ; ;1;3;63000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;58;05;549,556231364612
502713;1;2;05;10;2;2;1;9;1980;3;2; ;5;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;05;549,556231364612
502713;1;3;05;10;2;1;1;10;1998;4;2; ; ;2;1;7; ; ; ; ;1;1;1;1;120;2000;2; ;2; ;3;2; ; ;8;05;549,556231364612
502713;1;4;05;10;2;1;1;7;2000;4;2; ; ;2;1;7; ; ; ; ;1;1;1;1;120;2000;2; ;2; ;3;0; ; ;7;05;549,556231364612
502713;1;5;05;10;2;1;1;3;2002;4;2; ; ;2;1;7; ; ; ; ;2;1;1;1;120;2000;2; ;2; ;1;0; ; ;5;05;549,556231364612
502714;1;1;05;10;2;1;1;3;1957;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;50;05;497,644264842287
502714;1;2;05;10;2;2;1;7;1967;2;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;40;05;497,644264842287
502714;1;3;05;10;3;2;1;8;1984;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;23;05;497,644264842287
502714;1;4;05;10;4;2;1;4;1986;3;2; ;5;1; ; ;1;1;17380;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;21;05;497,644264842287
502714;1;5;05;10;5;2;1;8;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;20;05;497,644264842287
502715;1;1;05;10;1;2;1;5;1938;1;1;2;3;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;3;1; ; ;69;05;742,912230759247
502715;1;2;05;10;2;2;1;2;1967;3;1;2;5;1; ; ;1;1;17380;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;40;05;742,912230759247
502715;1;3;05;10;2;2;1;10;1995;4;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;11;05;742,912230759247
502715;1;4;05;10;4;1;1;9;1972;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;35;05;742,912230759247
502715;1;5;05;10;5;1;1;8;1987;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;20;05;742,912230759247
502715;1;6;05;10;1;2;1;11;1990;4;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;9; ; ;16;05;742,912230759247
502715;1;7;05;10;4;1;1;8;1995;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;12;05;742,912230759247
502715;1;8;05;10;4;2;1;3;1998;4;2; ; ;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;9;05;742,912230759247
502716;1;1;05;10;1;1;1;7;1956;1;2; ;6;1; ; ;1;3;72000;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;51;05;665,647922856776
502716;1;2;05;10;2;2;1;1;1957;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;50;05;665,647922856776
502716;1;3;05;10;3;2;1;3;1979;3;2; ;5;1; ; ;1;1;89000;2;1;1;2;2; ; ;2; ;2; ;6;8;3; ;28;05;665,647922856776
502716;1;4;05;10;4;1;1;3;1985;3;2; ;6;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;22;05;665,647922856776
502717;1;1;05;10;1;1;1;10;1968;1;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;38;05;734,021133064249
502717;1;2;05;10;2;2;1;7;1968;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;05;734,021133064249
502717;1;3;05;10;3;2;1;9;1990;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;17;05;734,021133064249
502717;1;4;05;10;2;1;1;2;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;734,021133064249
502717;1;5;05;10;2;2;1;3;2006;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;734,021133064249
502719;1;1;05;10;1;1;1;11;1958;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;48;05;640,61551113361
502719;1;2;05;10;2;2;1;8;1958;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;49;05;640,61551113361
502719;1;3;05;10;2;2;1;3;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;16;05;640,61551113361
502719;1;4;05;10;4;1;1;12;2002;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;05;640,61551113361
502720;1;1;05;10;1;1;1;5;1933;1;2; ;6;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;74;05;885,663591774118
502720;1;2;05;10;1;2;1;8;1942;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;65;05;885,663591774118
502721;1;1;05;10;1;1;1;11;1964;1;2; ;6;1; ; ;1;3;100000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;42;05;640,61551113361
502721;1;2;05;10;2;2;1;7;1962;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;45;05;640,61551113361
502721;1;3;05;10;2;2;1;2;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ; ;12;05;640,61551113361
502721;1;4;05;10;2;1;1;12;1997;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ; ;9;05;640,61551113361
502723;1;1;05;10;1;2;1;1;1972;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;35;05;927,475747409832
502723;1;2;05;10;1;2;1;8;1998;3;2; ; ;1; ; ;3; ; ;1;1;1;1;1;0;4000;2; ;2; ;3;2; ; ;9;05;927,475747409832
502723;1;3;05;10;3;1;1;4;1972;5;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;05;927,475747409832
502723;1;4;05;10;3;2;1;8;1997;5;2; ;5;1; ; ;1;5; ;2;1;1;1;1;50;4000;2; ;2; ;3;3; ; ;10;05;927,475747409832
502723;1;5;05;10;3;1;1;9;1999;5;2; ; ;1; ; ;1;5; ;2;1;1;1;1;50;4000;2; ;2; ;3;1; ; ;8;05;927,475747409832
502724;1;1;05;10;1;1;1;10;1956;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;50;05;766,687017596852
502724;1;2;05;10;2;2;1;4;1966;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;41;05;766,687017596852
502725;1;1;05;10;1;2;1;5;1942;1;2; ;5;1; ; ;1;2;56000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;65;05;497,476935308854
502725;1;2;05;10;2;2;1;6;1988;4;2; ;5;2;1;3; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;1;2; ;19;05;497,476935308854
502725;1;3;05;10;1;1;1;6;1993;4;2; ;5;2;1;2; ; ; ; ;1;1;1;1;200;1000;2; ;2; ;4;7; ; ;14;05;497,476935308854
502726;1;1;05;10;1;2;1;5;1964;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;43;05;408,22697070529
502726;1;2;05;10;2;1;1;9;1984;3;2; ;5;1; ; ;1;1;28000;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;23;05;408,22697070529
502726;1;3;05;10;3;1;1;11;1986;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;20;05;408,22697070529
502726;1;4;05;10;4;1;1;8;1989;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;6;0;2; ;18;05;408,22697070529
502726;1;5;05;10;5;2;1;3;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;16;05;408,22697070529
502727;1;1;05;10;1;1;1;7;1973;1;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;6; ; ;34;05;1484,67566632333
502727;1;2;05;10;2;2;1;11;1973;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;33;05;1484,67566632333
502727;1;3;05;10;3;1;1;8;1990;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;LO  EXPULSARON  DEL  ESTABLECIMIENTO  EDUCATIVO;17;05;1484,67566632333
502727;1;4;05;10;4;1;1;11;1992;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;14;05;1484,67566632333
502727;1;5;05;10;2;2;1;7;1997;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;4000;2; ;2; ;3;2; ; ;10;05;1484,67566632333
502727;1;6;05;10;2;1;1;11;1999;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;4000;2; ;2; ;2;0; ; ;7;05;1484,67566632333
502727;1;7;05;10;2;1;1;6;2002;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;4000;2; ;2; ;2;0; ; ;5;05;1484,67566632333
502727;1;8;05;10;2;1;1;8;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;1484,67566632333
502728;1;1;05;10;1;1;1;5;1969;1;2; ;6;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;38;05;1548,38621297063
502728;1;2;05;10;2;2;1;12;1977;2;2; ;6;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;29;05;1548,38621297063
502728;1;3;05;10;2;1;1;5;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;4000;2; ;2; ;3;1; ; ;9;05;1548,38621297063
502728;1;4;05;10;2;1;1;8;2000;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;4000;2; ;2; ;2;0; ; ;7;05;1548,38621297063
502729;1;1;05;10;1;1;1;7;1968;1;2; ;6;1; ; ;1;1;24000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;39;05;1556,29667796057
502729;1;2;05;10;2;2;1;7;1970;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;37;05;1556,29667796057
502729;1;3;05;10;3;1;1;6;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;17;05;1556,29667796057
502730;1;1;05;10;1;1;1;11;1977;1;2; ;2;1; ; ;1;1;17348;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;29;05;1702,29296248492
502730;1;2;05;10;2;2;1;4;1971;2;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;36;05;1702,29296248492
502730;1;3;05;10;2;1;1;9;1992;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;15;05;1702,29296248492
502730;1;4;05;10;2;2;1;12;1995;3;2; ;5;1; ; ;3; ; ;1;1;1;1;1;200;4000;2; ;2; ;3;3; ; ;11;05;1702,29296248492
502730;1;5;05;10;2;1;1;9;2003;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;05;1702,29296248492
502731;1;1;05;10;1;1;1;3;1951;1;2; ;2;1; ; ;1;1;44000;2;1;2; ; ; ; ; ; ; ; ;6;1;3; ;56;05;641,058680286573
502731;1;2;05;10;2;2;1;5;1972;2;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;05;641,058680286573
502731;1;3;05;10;3;2;1;4;1988;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;05;641,058680286573
502731;1;4;05;10;4;2;1;9;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;2;1;100;1000;2; ;2; ;4;8; ; ;17;05;641,058680286573
502731;1;5;05;10;3;1;1;2;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;2;1;100;4000;2; ;2; ;3;2; ; ;8;05;641,058680286573
502731;1;6;05;10;3;1;1;10;2005;7;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;641,058680286573
502732;1;1;05;10;1;2;1;6;1985;1;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;22;05;470,791069049591
502732;1;2;05;10;1;2;1;3;1989;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;18;05;470,791069049591
502732;1;3;05;10;3;2;1;9;1984;9;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;6;3; ;23;05;470,791069049591
502732;1;4;05;10;1;1;1;10;1983;9;2; ;5;1; ; ;1;1;17348;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;24;05;470,791069049591
502732;1;5;05;10;1;1;1;9;1982;9;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;1;98;2; ;6;3;2; ;25;05;470,791069049591
502733;1;1;05;10;1;2;1;11;1988;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;18;05;473,33925454032
502733;1;2;05;10;1;2;1;6;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;473,33925454032
502733;1;3;05;10;1;2;1;3;1994;5;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3500;2; ;2; ;3;4; ; ;13;05;473,33925454032
502733;1;4;05;10;4;2;1;2;1987;9;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;2; ; ;20;05;473,33925454032
502733;1;5;05;10;4;1;1;8;2007;9;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;473,33925454032
502734;1;1;05;10;1;2;1;4;1952;1;2; ;2;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;55;05;950,498514165731
502734;1;2;05;10;2;1;1;7;1940;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;67;05;950,498514165731
502734;1;3;05;10;3;1;1;12;1980;3;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;26;05;950,498514165731
502734;1;4;05;10;4;1;1;3;1987;3;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;05;950,498514165731
502735;1;1;05;10;1;2;1;6;1941;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;66;05;837,269558752867
502735;1;2;05;10;2;1;1;7;1947;2;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;6;2;2; ;60;05;837,269558752867
502735;1;3;05;10;3;1;1;2;1988;4;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;05;837,269558752867
502736;1;1;05;10;1;1;1;8;1949;1;2; ;3;1; ; ;1;1;80000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;58;05;945,84675493188
502737;1;1;05;10;1;1;1;9;1947;1;2; ;3;1; ; ;1;2;98;2;1;1;2;2; ; ;1;2800000;2; ;6;5;4; ;60;05;897,452721910629
502737;1;2;05;10;2;1;1;8;1989;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;1;350000;2; ;6;0;2; ;18;05;897,452721910629
502739;1;1;05;10;1;2;1;8;1935;1;2; ;3;1; ; ;1;2;170000;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;72;05;645,91996074505
502740;1;1;05;10;1;2;1;12;1958;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;48;05;827,270911290891
502740;1;2;05;10;2;1;1;9;1981;3;2; ;5;2;1;72; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;26;05;827,270911290891
502740;1;3;05;10;3;1;1;11;1978;3;2; ;1;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;05;827,270911290891
502740;1;4;05;10;4;2;1;9;1980;5;2; ;1;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;05;827,270911290891
502741;1;1;05;10;1;2;1;11;1964;1;2; ;4;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;42;05;527,386555720746
502741;1;2;05;10;1;2;1;2;1993;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;14;05;527,386555720746
502741;1;3;05;10;1;1;1;5;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;80;600;2; ;2; ;2;1; ; ;7;05;527,386555720746
502742;1;1;05;10;1;2;1;12;1938;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;68;05;1052,1137026211
502742;1;2;05;10;1;2;1;11;1962;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;44;05;1052,1137026211
502742;1;3;05;10;2;1;1;8;1995;4;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;3;1; ; ;12;05;1052,1137026211
502742;1;4;05;10;4;2;1;9;1965;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;42;05;1052,1137026211
502742;1;5;05;10;2;2;1;8;1990;4;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;17;05;1052,1137026211
502742;1;6;05;10;2;2;1;9;2007;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;1052,1137026211
502744;1;1;05;10;1;1;1;4;1975;1;2; ;2;1; ; ;1;1;36000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;05;1604,76815325851
502744;1;2;05;10;2;2;1;9;1979;2;2; ;2;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;28;05;1604,76815325851
502744;1;3;05;10;2;1;1;1;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;80;2000;2; ;2; ;4;0; ; ;11;05;1604,76815325851
502745;1;1;05;10;1;1;1;6;1953;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;54;05;1775,2140429701
502747;1;1;05;10;1;1;1;12;1979;1;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;27;05;1807,14637807075
502747;1;2;05;10;2;2;1;3;1974;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;33;05;1807,14637807075
502747;1;3;05;10;2;2;1;12;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;11;05;1807,14637807075
