DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,DPTO,fex_c_2011
575502,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,155.394.191.453.257
575502,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,155.394.191.453.257
575503,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,122.569.289.788.928
575503,1,2,23,90,,2,,1,1,2,2,2,2,2,2,2,,,28,14,,,,,,,,23,122.569.289.788.928
575503,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,122.569.289.788.928
575503,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,122.569.289.788.928
575503,1,5,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,122.569.289.788.928
575503,1,6,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,122.569.289.788.928
575504,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,124.066.659.700.655
575504,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.066.659.700.655
575505,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,113.247.759.863.916
575506,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,133.978.189.498.904
575506,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,133.978.189.498.904
575507,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,107.078.745.886.189
575507,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,107.078.745.886.189
575508,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,23,123.095.943.700.903
575508,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,123.095.943.700.903
575508,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,23,123.095.943.700.903
575508,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,123.095.943.700.903
575509,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,131.164.101.574.254
575509,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,36,,,,,,,23,131.164.101.574.254
575510,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,18,,,,,,,23,126.846.033.511.962
575510,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,45,,24,,,,,,,23,126.846.033.511.962
575510,1,3,23,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,18,,,,,,,23,126.846.033.511.962
575510,1,4,23,90,,2,,1,2,1,2,2,2,2,2,2,,,18,,18,,,,,,,23,126.846.033.511.962
575510,1,5,23,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,28,,,,,,,23,126.846.033.511.962
575511,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,838.983.793.176.588
575511,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,49,,18,,,,,,,23,838.983.793.176.588
575511,1,3,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,838.983.793.176.588
575511,1,4,23,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,48,,,,,,,23,838.983.793.176.588
575511,1,6,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,838.983.793.176.588
575512,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,130.868.222.430.021
575512,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,24,,,,,,,23,130.868.222.430.021
575513,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,164.043.771.092.061
575513,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.043.771.092.061
575513,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.043.771.092.061
575513,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,23,164.043.771.092.061
575513,1,5,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.043.771.092.061
575513,1,6,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,24,,,,,,,23,164.043.771.092.061
575513,1,7,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.043.771.092.061
575513,1,8,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,164.043.771.092.061
575514,1,1,23,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,48,,,,,,,23,133.309.854.297.571
575514,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,36,,,,,,,23,133.309.854.297.571
575515,1,1,23,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,18,,,,,,,23,132.236.977.935.912
575515,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,24,,,,,,,23,132.236.977.935.912
575516,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,143.692.821.641.956
575516,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,143.692.821.641.956
575516,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,143.692.821.641.956
575516,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,23,143.692.821.641.956
575517,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,129.422.890.011.262
575517,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,24,,,,,,,23,129.422.890.011.262
575518,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,117.615.950.795.147
575518,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,117.615.950.795.147
575518,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,117.615.950.795.147
575518,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,23,117.615.950.795.147
575519,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,18,,,,,,,23,122.856.908.863.746
575519,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,24,,,,,,,23,122.856.908.863.746
575519,1,6,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,122.856.908.863.746
575520,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,164.938.669.561.612
575520,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.938.669.561.612
575520,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.938.669.561.612
575520,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.938.669.561.612
575520,1,5,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.938.669.561.612
575520,1,6,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.938.669.561.612
575521,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,118.146.339.184.879
575521,1,2,23,90,,2,,1,2,2,1,2,2,2,2,2,,,18,,,18,,,,,,23,118.146.339.184.879
575521,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,118.146.339.184.879
575522,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,133.707.893.803.711
575522,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,133.707.893.803.711
575522,2,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,133.707.893.803.711
575522,2,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,18,,,,,,,23,133.707.893.803.711
575523,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,23,124.630.205.529.964
575523,2,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,124.630.205.529.964
575523,2,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,24,,,,,,,23,124.630.205.529.964
575524,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,116.294.908.932.027
575524,1,2,23,90,,2,,1,2,2,1,2,2,2,2,2,,,14,,,35,,,,,,23,116.294.908.932.027
575524,2,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,116.294.908.932.027
575524,2,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,23,116.294.908.932.027
575524,2,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,116.294.908.932.027
575524,2,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,116.294.908.932.027
575524,3,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,23,116.294.908.932.027
575524,3,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,23,116.294.908.932.027
575525,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,126.870.544.624.651
575525,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,60,,,,,,,,,23,126.870.544.624.651
575525,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,126.870.544.624.651
575525,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,126.870.544.624.651
575525,1,5,23,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,126.870.544.624.651
575526,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,113.620.215.921.017
575527,1,1,23,90,,2,,1,2,2,2,2,2,2,2,1,,,35,,,,,,,,4,23,13.207.797.326.693
575528,1,1,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,7,,,,,,,23,131.536.557.631.354
575528,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,56,,,,,,,23,131.536.557.631.354
575529,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,23,890.076.288.138.272
575529,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,890.076.288.138.272
575529,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,890.076.288.138.272
575530,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,828.641.982.851.396
575530,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,23,828.641.982.851.396
575530,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,828.641.982.851.396
575530,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,828.641.982.851.396
575530,1,5,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,12,,,,,,,23,828.641.982.851.396
575530,1,7,23,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,7,,,,,,,23,828.641.982.851.396
575531,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,80.737.418.784.947
575531,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,14,,,,,,,23,80.737.418.784.947
575531,1,3,23,90,,2,,1,1,2,2,2,2,2,2,2,,,21,14,,,,,,,,23,80.737.418.784.947
575531,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,80.737.418.784.947
575531,1,5,23,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,56,,,,,,,23,80.737.418.784.947
575531,1,8,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,80.737.418.784.947
575531,1,9,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,80.737.418.784.947
575532,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,13.478.077.016.537
575532,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,13.478.077.016.537
575532,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,23,13.478.077.016.537
575532,1,5,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,13.478.077.016.537
575533,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,100.512.764.738.674
575533,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,56,,,,,,,,,23,100.512.764.738.674
575533,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,23,100.512.764.738.674
575534,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,124.981.916.649.436
575534,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.981.916.649.436
575534,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,124.981.916.649.436
575534,2,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.981.916.649.436
575534,2,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,23,124.981.916.649.436
575535,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,158.927.390.820.244
575535,1,2,23,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,35,,,,,,,23,158.927.390.820.244
575535,1,4,23,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,5,,,,,,,23,158.927.390.820.244
575535,1,5,23,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,70,,,,,,,23,158.927.390.820.244
575535,1,6,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,24,,,,,,,23,158.927.390.820.244
575536,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,759.001.776.314.844
575536,1,2,23,90,,2,,2,2,2,1,2,2,2,2,2,,,,,,56,,,,,,23,759.001.776.314.844
575536,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,759.001.776.314.844
575536,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,759.001.776.314.844
575536,1,5,23,90,,2,,2,2,1,2,2,2,2,2,2,,,,,24,,,,,,,23,759.001.776.314.844
575537,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,709.668.841.971.783
575537,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,709.668.841.971.783
575537,1,3,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,709.668.841.971.783
575537,1,4,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,709.668.841.971.783
575537,1,5,23,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,23,709.668.841.971.783
575537,1,6,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,709.668.841.971.783
575538,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,104.568.111.096.308
575538,1,2,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,104.568.111.096.308
575539,1,1,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,116.797.629.238.463
575539,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,116.797.629.238.463
575539,1,3,23,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,23,116.797.629.238.463
575539,1,4,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,116.797.629.238.463
575539,1,5,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,116.797.629.238.463
575539,1,6,23,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,116.797.629.238.463
575540,1,1,23,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,116.145.034.927.348
575540,1,2,23,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,116.145.034.927.348
575978,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,50,155.604.236.134.596
575979,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,167.305.561.708.754
575979,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,50,167.305.561.708.754
575980,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,50,131.497.754.196.516
575980,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,15,,,,,,,50,131.497.754.196.516
575980,1,3,50,90,,2,,1,2,2,2,2,2,1,2,2,,,3,,,,,,24,,,50,131.497.754.196.516
575980,1,5,50,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,50,131.497.754.196.516
575981,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,50,12.141.178.895.924
575981,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,50,12.141.178.895.924
575981,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,50,12.141.178.895.924
575981,1,4,50,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,50,12.141.178.895.924
575982,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,176.191.082.840.314
575983,1,1,50,90,,2,,1,2,1,2,2,2,2,2,2,,,5,,10,,,,,,,50,178.668.322.973.505
575983,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,25,,,,,,,50,178.668.322.973.505
575984,1,1,50,90,,2,,2,2,1,2,2,2,2,2,2,,,,,10,,,,,,,50,155.083.038.585.011
575984,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,15,,,,,,,50,155.083.038.585.011
575984,1,4,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,155.083.038.585.011
575985,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,134.284.260.697.407
575986,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,162.925.136.850.948
575986,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,50,162.925.136.850.948
575987,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,190.421.923.372.799
575987,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,50,190.421.923.372.799
575987,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,50,190.421.923.372.799
575987,1,4,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,190.421.923.372.799
575987,1,5,50,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,50,190.421.923.372.799
575990,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,50,148.695.324.084.914
575990,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,8,,,,,,,50,148.695.324.084.914
575991,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,50,113.332.889.177.852
575991,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,113.332.889.177.852
575991,2,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,50,113.332.889.177.852
575993,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,127.559.650.606.542
575993,2,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,127.559.650.606.542
575993,2,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,127.559.650.606.542
575994,1,1,50,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,10,,,,,,,50,183.358.362.158.262
575994,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,10,,,,,,,50,183.358.362.158.262
575995,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,50,225.269.263.404.965
575995,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,28,,,,,,,50,225.269.263.404.965
575995,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,50,225.269.263.404.965
575995,1,4,50,90,,2,,1,2,1,2,2,2,2,2,2,,,8,,10,,,,,,,50,225.269.263.404.965
575995,1,5,50,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,10,,,,,,,50,225.269.263.404.965
575995,1,6,50,90,,2,,1,2,1,2,2,2,2,2,2,,,10,,8,,,,,,,50,225.269.263.404.965
575996,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,50,15.260.579.845.182
575996,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,50,15.260.579.845.182
575998,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,50,148.695.324.084.914
575998,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,50,148.695.324.084.914
575999,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,161.102.149.167.474
575999,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,20,,,,,,,50,161.102.149.167.474
576000,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,169.128.549.392.228
576000,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,20,,,,,,,50,169.128.549.392.228
576002,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,125.137.961.367.329
576002,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,125.137.961.367.329
576002,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,50,125.137.961.367.329
576004,1,1,50,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,24,,,,,,,50,16.501.262.353.438
576004,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,16.501.262.353.438
576005,1,1,50,90,,2,,2,2,1,2,2,2,2,2,2,,,,,7,,,,,,,50,20.561.457.514.905
576005,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,56,,,,,,,50,20.561.457.514.905
576006,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,169.650.774.708.265
576006,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,50,169.650.774.708.265
576006,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,50,169.650.774.708.265
576006,1,4,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,169.650.774.708.265
576007,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,50,130.009.261.516.664
576007,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,50,130.009.261.516.664
576007,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,50,130.009.261.516.664
576009,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,162.925.136.850.948
576009,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,50,162.925.136.850.948
576011,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,50,14.887.962.604.373
576011,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,14.887.962.604.373
576011,1,3,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,14.887.962.604.373
576012,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,50,139.184.499.940.998
576012,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,139.184.499.940.998
576012,1,3,50,90,,2,,1,2,2,2,2,2,2,2,1,,,10,,,,,,,,10,50,139.184.499.940.998
576012,1,4,50,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,50,139.184.499.940.998
576012,1,5,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,139.184.499.940.998
576012,1,6,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,139.184.499.940.998
576013,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,177.154.949.616.982
576013,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,56,,20,,,,,,,50,177.154.949.616.982
576015,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,50,163.109.438.809.765
576015,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,21,,,,,,,50,163.109.438.809.765
576015,1,3,50,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,21,,,,,,,50,163.109.438.809.765
576016,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,50,172.280.608.473.408
576017,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,50,172.280.608.473.408
576018,1,1,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,185.989.223.689.857
576018,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,20,,,,,,,50,185.989.223.689.857
576018,1,5,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,185.989.223.689.857
576019,1,1,50,90,,2,,1,2,2,1,2,2,2,2,2,,,42,,,70,,,,,,50,120.653.789.894.204
576019,1,2,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,120.653.789.894.204
576019,1,3,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,120.653.789.894.204
576019,1,5,50,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,120.653.789.894.204
576020,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,50,169.650.774.708.265
576020,1,2,50,90,,2,,1,2,2,2,2,2,2,2,2,,,70,,,,,,,,,50,169.650.774.708.265
576020,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,50,169.650.774.708.265
576020,1,4,50,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,50,169.650.774.708.265
576021,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,50,155.083.038.585.011
576021,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,15,,,,,,,50,155.083.038.585.011
576021,1,3,50,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,50,155.083.038.585.011
576022,1,1,50,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,50,169.312.851.351.045
576022,1,2,50,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,12,,,,,,,50,169.312.851.351.045
