directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
133988;1;2;1;4;3;1;06;05;05;1093,5900756599
133988;1;3;1;1,2;9;1;06;05;05;1093,5900756599
133988;1;4;2; ; ;1;06;05;05;1093,5900756599
133988;1;5;1;1,2;9;1;06;05;05;1093,5900756599
133988;1;6;1;4;4;1;06;05;05;1093,5900756599
133991;1;1;1;3;4;1;06;54;54;248,756874552819
133991;1;2;2; ; ;1;06;54;54;248,756874552819
133991;1;4;2; ; ;1;06;54;54;248,756874552819
133993;1;4;2; ; ;1;06;05;05;1247,45905752867
133994;1;3;1;1,4;8;1;06;05;05;1388,67570953763
133994;1;4;2; ; ;1;06;05;05;1388,67570953763
133996;1;1;1;1,4;4;1;06;17;17;49,2742553078517
134003;2;1;1;4;5;1;06;66;66;369,930208802656
134004;1;2;2; ; ;1;06;13;13;496,240764040687
134007;1;1;1;4;3;1;06;73;73;213,756924950186
134010;1;3;2; ; ;1;06;52;52;157,439926100041
134013;1;2;1;4;3;1;06;08;08;435,789074497028
134018;1;1;1;1,3;9;1;06;13;13;301,083170628913
134018;1;4;2; ; ;1;06;13;13;301,083170628913
134018;1;5;1;1,3;9;1;06;13;13;301,083170628913
134021;1;2;1;4;3;1;06;68;68;1349,67178063096
134025;1;1;1;3;3;1;06;23;23;217,584277485836
134025;1;2;2; ; ;1;06;23;23;217,584277485836
134025;1;3;2; ; ;1;06;23;23;217,584277485836
134026;1;1;1;4;9;1;06;73;73;172,603673572269
134027;1;1;1;4;5;1;06;17;17;176,899975542632
134027;1;3;2; ; ;1;06;17;17;176,899975542632
134028;1;1;1;1,2;9;1;06;13;13;269,596351516024
134029;1;2;1;3;3;1;06;54;54;374,632038904243
134031;1;4;1;1,3;3;1;06;08;08;571,124723994959
134031;1;6;1;3;3;1;06;08;08;571,124723994959
134032;1;2;1;4;3;1;06;76;76;1261,24864374809
134032;1;4;2; ; ;1;06;76;76;1261,24864374809
134034;1;1;1;4;5;1;06;73;73;320,529823353359
134041;1;2;1;1,4;3;1;06;54;54;458,038543538188
134041;1;3;2; ; ;1;06;54;54;458,038543538188
134041;1;4;2; ; ;1;06;54;54;458,038543538188
134044;1;2;1;1,3;7;1;06;11;11;1787,41692206935
134044;1;5;2; ; ;1;06;11;11;1787,41692206935
134045;1;1;1;4;7;1;06;17;17;98,3613179012173
134047;1;1;2; ; ;1;06;68;68;324,021067855895
134050;1;2;2; ; ;1;06;08;08;509,72282689687
134050;1;3;1;4;5;1;06;08;08;509,72282689687
134053;1;4;1;4;3;1;06;66;66;539,597171071668
134055;1;2;2; ; ;1;06;17;17;118,709475833834
134056;1;2;2; ; ;1;06;76;76;1453,34084911134
134057;1;1;1;4;5;1;06;13;13;193,932406524763
134057;1;5;2; ; ;1;06;13;13;193,932406524763
134058;1;2;2; ; ;1;06;08;08;485,148088412858
134058;1;3;2; ; ;1;06;08;08;485,148088412858
134062;1;1;1;1,3;4;1;06;54;54;228,329882014065
134066;1;1;2; ; ;1;06;13;13;500,833147509287
134066;1;2;2; ; ;1;06;13;13;500,833147509287
134067;1;3;2; ; ;1;06;17;17;68,4728317279744
134068;1;2;1;4;3;1;06;23;23;186,422488707277
134069;1;1;2; ; ;1;06;17;17;223,545264782011
134070;1;6;1;1,2;2;1;06;52;52;332,834784015135
134071;1;2;1;2;3;1;06;13;13;274,216623222889
134073;1;1;1;4;4;1;06;52;52;119,070754753359
134073;1;2;1;3;4;1;06;52;52;119,070754753359
134073;1;3;2; ; ;1;06;52;52;119,070754753359
134076;1;1;1;4;4;1;06;11;11;1659,02874685137
134076;1;2;2; ; ;1;06;11;11;1659,02874685137
134077;1;2;1;1,3;3;1;06;76;76;732,843762887004
134077;1;3;2; ; ;1;06;76;76;732,843762887004
134077;1;5;1;4;1;1;06;76;76;732,843762887004
134080;1;1;1;4;5;1;06;13;13;432,165498370964
134080;1;2;1;3;3;1;06;13;13;432,165498370964
134080;1;3;1;1,2;9;1;06;13;13;432,165498370964
134084;1;1;1;4;5;1;06;23;23;98,8582907183497
134084;1;2;1;4;5;1;06;23;23;98,8582907183497
134085;1;2;1;1,3;1;1;06;11;11;2023,25911973873
134085;1;3;2; ; ;1;06;11;11;2023,25911973873
134085;1;4;1;3;8;1;06;11;11;2023,25911973873
134092;1;1;1;4;3;1;06;54;54;164,024837946421
134092;1;5;2; ; ;1;06;54;54;164,024837946421
134094;1;2;1;2;3;1;06;17;17;131,769482027838
134097;1;2;1;4;3;1;06;76;76;1030,67148282057
134097;1;4;1;4;5;1;06;76;76;1030,67148282057
134097;1;5;2; ; ;1;06;76;76;1030,67148282057
134101;1;1;1;4;5;1;06;13;13;463,714372359644
134101;1;2;1;4;5;1;06;13;13;463,714372359644
134101;1;4;2; ; ;1;06;13;13;463,714372359644
134102;1;2;2; ; ;1;06;08;08;393,321107735377
134102;1;4;1;4;3;1;06;08;08;393,321107735377
134102;1;5;2; ; ;1;06;08;08;393,321107735377
134102;1;6;2; ; ;1;06;08;08;393,321107735377
134105;1;1;1;4;4;1;06;50;50;122,801746783115
134107;1;3;2; ; ;1;06;11;11;2148,42779667308
134108;1;1;1;4;3;1;06;54;54;220,356600473474
134108;1;2;2; ; ;1;06;54;54;220,356600473474
134108;1;3;1;4;5;1;06;54;54;220,356600473474
134111;1;2;1;4;3;1;06;17;17;144,886070409525
134111;1;3;2; ; ;1;06;17;17;144,886070409525
134111;1;4;2; ; ;1;06;17;17;144,886070409525
134111;1;5;2; ; ;1;06;17;17;144,886070409525
134112;1;8;1;4;5;1;06;52;52;154,255358077704
134117;1;2;1;1,3;6;1;06;76;76;805,527238013803
134118;1;4;2; ; ;1;06;11;11;1770,47382812169
134119;1;1;1;4;1;1;06;76;76;708,638776962391
134119;1;2;1;4;5;1;06;76;76;708,638776962391
134119;1;3;1;2;9;1;06;76;76;708,638776962391
134125;1;1;1;4;3;1;06;11;11;4198,41863656981
134125;1;3;1;1,2;3;1;06;11;11;4198,41863656981
134129;1;2;1;1,3;7;1;06;76;76;1103,9935499896
134129;1;3;1;1,3;1;1;06;76;76;1103,9935499896
134129;1;4;2; ; ;1;06;76;76;1103,9935499896
134130;1;1;1;4;5;1;06;50;50;147,670607253716
134130;1;2;1;4;8;1;06;50;50;147,670607253716
134134;1;1;1;1,3;1;1;06;08;08;441,8264051927
134134;1;3;2; ; ;1;06;08;08;441,8264051927
134134;1;5;2; ; ;1;06;08;08;441,8264051927
134134;1;8;2; ; ;1;06;08;08;441,8264051927
134136;1;1;1;4;5;1;06;52;52;79,7434893840909
134136;1;2;1;4;5;1;06;52;52;79,7434893840909
134139;1;1;1;3;4;1;06;13;13;272,766963420972
134139;1;4;2; ; ;1;06;13;13;272,766963420972
134139;1;7;2; ; ;1;06;13;13;272,766963420972
134140;1;2;2; ; ;1;06;73;73;420,650852738605
134140;1;3;1;3;2;1;06;73;73;420,650852738605
134141;1;3;2; ; ;1;06;11;11;2708,67803661868
134141;1;5;2; ; ;1;06;11;11;2708,67803661868
134141;1;6;1;3;9;1;06;11;11;2708,67803661868
134142;1;3;2; ; ;1;06;13;13;481,452075984246
134148;1;1;1;4;5;1;06;68;68;976,874413271368
134151;1;1;1;1,3;7;1;06;17;17;249,228703217145
134153;1;2;2; ; ;1;06;50;50;122,837742225412
134159;1;3;1;1,4;8;1;06;05;05;1400,76729772865
134167;1;1;1;4;4;1;06;54;54;299,998669028403
134168;1;1;1;1,3;9;1;06;11;11;6661,23870550475
134168;1;3;2; ; ;1;06;11;11;6661,23870550475
134170;1;3;2; ; ;1;06;11;11;3957,65559716263
134173;1;3;2; ; ;1;06;54;54;659,654915013569
134173;1;4;2; ; ;1;06;54;54;659,654915013569
134173;2;2;2; ; ;1;06;54;54;659,654915013569
134174;1;2;2; ; ;1;06;68;68;554,681823458568
134178;1;1;1;4;5;1;06;05;05;848,644726415232
134178;1;2;1;2;4;1;06;05;05;848,644726415232
134182;1;1;1;4;5;1;06;73;73;429,799955065928
134182;1;2;1;4;3;1;06;73;73;429,799955065928
134183;1;2;1;1,4;8;1;06;11;11;5574,88040509976
134183;1;3;2; ; ;1;06;11;11;5574,88040509976
134188;1;1;1;4;5;1;06;05;05;951,015624791468
134190;1;1;1;1,4;4;1;06;52;52;73,7541690831056
134190;1;3;1;1,4;3;1;06;52;52;73,7541690831056
134190;1;4;2; ; ;1;06;52;52;73,7541690831056
134190;1;5;2; ; ;1;06;52;52;73,7541690831056
134190;1;8;2; ; ;1;06;52;52;73,7541690831056
134190;1;9;2; ; ;1;06;52;52;73,7541690831056
134192;1;2;2; ; ;1;06;54;54;259,422863556089
134192;1;3;2; ; ;1;06;54;54;259,422863556089
134192;1;4;2; ; ;1;06;54;54;259,422863556089
134192;1;6;2; ; ;1;06;54;54;259,422863556089
134196;1;4;2; ; ;1;06;05;05;974,450562909485
134198;1;1;1;4;5;1;06;52;52;57,0863463577795
134200;1;1;1;4;3;1;06;05;05;1326,66478902316
134204;1;2;1;1,2;8;1;06;11;11;2682,81483599568
134211;1;1;1;4;5;1;06;05;05;1554,89769103287
134211;1;2;2; ; ;1;06;05;05;1554,89769103287
134213;1;2;2; ; ;1;06;66;66;412,612865799756
134213;1;3;2; ; ;1;06;66;66;412,612865799756
134215;1;2;1;2;4;1;06;66;66;654,007531413949
134215;1;3;2; ; ;1;06;66;66;654,007531413949
134219;1;3;2; ; ;1;06;11;11;3433,64890906906
134220;1;1;1;4;5;1;06;52;52;57,7466491897863
134221;1;2;1;4;3;1;06;05;05;1810,59222175073
134221;1;4;2; ; ;1;06;05;05;1810,59222175073
134222;1;1;1;4;7;1;06;76;76;740,554965542764
134223;1;3;1;1,3;7;1;06;11;11;1477,98698728756
134225;1;2;1;4;3;1;06;68;68;274,153913825285
134225;1;4;1;1,4;1;1;06;68;68;274,153913825285
134226;1;2;1;4;4;1;06;05;05;922,145291667372
134226;1;3;2; ; ;1;06;05;05;922,145291667372
134228;1;1;1;4;4;1;06;54;54;294,654783483812
134228;1;2;1;4;4;1;06;54;54;294,654783483812
134230;1;2;1;4;4;1;06;54;54;241,130272205612
134230;1;3;1;1,2;3;1;06;54;54;241,130272205612
134232;1;2;2; ; ;1;06;11;11;1240,88922165778
134233;1;1;1;4;5;1;06;73;73;436,255805569436
134235;1;4;2; ; ;1;06;76;76;778,780641958796
134236;1;1;1;3;1;1;06;11;11;2323,70372555785
134236;1;2;2; ; ;1;06;11;11;2323,70372555785
134238;1;1;1;4;9;1;06;76;76;634,235231070052
134238;1;2;1;1,4;3;1;06;76;76;634,235231070052
134242;1;1;1;3;7;1;06;05;05;1418,66954544478
134242;1;2;2; ; ;1;06;05;05;1418,66954544478
134243;1;2;2; ; ;1;06;13;13;259,729167683993
134246;1;3;2; ; ;1;06;76;76;711,27858648276
134247;1;1;1;4;5;1;06;13;13;491,86782866686
134247;1;2;1;1,3;7;1;06;13;13;491,86782866686
134249;1;3;1;3;3;1;06;66;66;474,580723650448
134257;1;1;1;4;5;1;06;11;11;3058,05661504507
134257;1;2;1;4;5;1;06;11;11;3058,05661504507
134257;1;3;2; ; ;1;06;11;11;3058,05661504507
134259;1;2;1;1,3;9;1;06;54;54;249,35750400417
134260;1;1;1;1,2;9;1;06;08;08;464,00393210915
134260;1;3;2; ; ;1;06;08;08;464,00393210915
134260;1;4;2; ; ;1;06;08;08;464,00393210915
134265;1;3;2; ; ;1;06;76;76;648,88211918961
134266;1;2;1;3;4;1;06;68;68;1338,3636459408
134268;1;1;1;4;5;1;06;05;05;1549,56888815365
134268;1;2;1;4;5;1;06;05;05;1549,56888815365
134268;1;3;2; ; ;1;06;05;05;1549,56888815365
134270;1;1;1;4;7;1;06;11;11;3497,17582601224
134270;1;2;2; ; ;1;06;11;11;3497,17582601224
134271;1;1;1;4;8;1;06;54;54;243,012245373223
134271;1;2;1;2;4;1;06;54;54;243,012245373223
134277;1;1;1;1,2;9;1;06;52;52;59,9027490008704
134278;1;2;1;1,4;3;1;06;11;11;2813,8349328111
134280;1;1;1;4;4;1;06;17;17;163,59617486878
134281;1;1;1;4;3;1;06;68;68;371,028102461672
134284;1;1;1;1,2;9;1;06;76;76;877,418501648013
134285;1;4;1;4;5;1;06;11;11;2852,11246725646
134289;1;2;1;1,3;3;1;06;11;11;2049,76712581375
134290;1;2;2; ; ;1;06;11;11;848,493640610533
134290;1;3;2; ; ;1;06;11;11;848,493640610533
134291;1;3;2; ; ;1;06;50;50;230,00304279787
134292;1;2;2; ; ;1;06;76;76;1404,23680807287
134292;1;3;2; ; ;1;06;76;76;1404,23680807287
134294;1;2;1;3;6;1;06;11;11;2813,8349328111
134298;1;2;2; ; ;1;06;13;13;291,812940621393
134300;1;2;1;4;6;1;06;11;11;3294,0323309284
134300;1;4;1;1,3;3;1;06;11;11;3294,0323309284
134302;1;3;2; ; ;1;06;66;66;178,695177395788
134302;1;4;2; ; ;1;06;66;66;178,695177395788
134303;1;1;1;1,2;9;1;06;76;76;659,856398096432
134303;1;5;1;4;4;1;06;76;76;659,856398096432
134307;1;2;2; ; ;1;06;08;08;528,05766050803
134307;1;4;1;1,3;1;1;06;08;08;528,05766050803
134308;1;2;2; ; ;1;06;66;66;319,004596025413
134309;1;1;1;3;5;1;06;05;05;1670,46511544684
134309;1;2;1;1,3;7;1;06;05;05;1670,46511544684
134311;1;1;1;4;4;1;06;17;17;151,246237144931
134311;1;2;1;3;4;1;06;17;17;151,246237144931
134312;1;2;1;4;3;1;06;05;05;1741,73685657142
134313;1;3;2; ; ;1;06;11;11;966,565392041963
134313;1;4;2; ; ;1;06;11;11;966,565392041963
134316;1;1;1;1,2;1;1;06;13;13;376,187301676685
134316;1;2;1;3;2;1;06;13;13;376,187301676685
134316;1;3;1;1,2;7;1;06;13;13;376,187301676685
134316;1;4;2; ; ;1;06;13;13;376,187301676685
134316;1;5;2; ; ;1;06;13;13;376,187301676685
134322;1;1;1;4;3;1;06;08;08;340,803271572145
134327;1;1;1;1,3;8;1;06;11;11;2023,86761113901
134327;1;2;2; ; ;1;06;11;11;2023,86761113901
134327;1;3;2; ; ;1;06;11;11;2023,86761113901
134328;1;1;1;2;8;1;06;05;05;1028,16521149295
134329;1;2;1;2;4;1;06;05;05;1663,70233013504
134329;1;3;1;1,3;7;1;06;05;05;1663,70233013504
134337;1;2;1;2;1;1;06;05;05;1221,37749334405
134337;1;3;2; ; ;1;06;05;05;1221,37749334405
134338;1;3;1;4;3;1;06;52;52;48,0130892234723
134339;1;3;2; ; ;1;06;05;05;1084,11924991002
134340;1;3;2; ; ;1;06;52;52;74,5827224649199
134341;1;2;2; ; ;1;06;73;73;582,476895852327
134343;1;2;1;4;3;1;06;17;17;108,33058153412
134346;1;1;1;1,4;9;1;06;05;05;1082,96047263465
134346;1;4;1;4;3;1;06;05;05;1082,96047263465
134347;1;2;1;2;2;1;06;66;66;135,228437682908
134348;1;4;2; ; ;1;06;54;54;522,426549973906
134350;1;3;2; ; ;1;06;17;17;101,412494103706
134350;1;4;2; ; ;1;06;17;17;101,412494103706
134352;1;1;1;1,3;3;1;06;11;11;4947,89431961073
134352;1;3;2; ; ;1;06;11;11;4947,89431961073
134353;1;2;2; ; ;1;06;54;54;275,048858053092
134356;1;3;2; ; ;1;06;08;08;826,208203451682
134356;1;4;2; ; ;1;06;08;08;826,208203451682
134358;1;2;1;3;6;1;06;08;08;498,195800154604
134360;1;1;1;3;8;1;06;11;11;2039,80538863613
134362;1;1;1;2;4;1;06;17;17;231,8841513787
134362;1;2;2; ; ;1;06;17;17;231,8841513787
134363;1;2;1;4;3;1;06;08;08;426,71326101659
134363;1;3;2; ; ;1;06;08;08;426,71326101659
134363;1;5;1;4;5;1;06;08;08;426,71326101659
134363;1;6;1;4;3;1;06;08;08;426,71326101659
134364;1;1;1;1,4;8;1;06;76;76;865,182173857423
134364;1;3;1;4;4;1;06;76;76;865,182173857423
134365;1;2;2; ; ;1;06;54;54;308,313873505182
134366;1;2;1;4;3;1;06;54;54;238,9617006016
134369;1;1;1;1,3;1;1;06;11;11;4757,96306194274
134371;1;2;1;4;3;1;06;54;54;222,106964674467
134373;1;3;1;1,3;8;1;06;76;76;659,485007520487
134374;1;3;2; ; ;1;06;54;54;316,288960778841
134374;1;4;2; ; ;1;06;54;54;316,288960778841
134375;1;2;1;3;3;1;06;11;11;4109,71881589572
134376;1;1;1;4;3;1;06;50;50;75,561617327539
134376;1;2;2; ; ;1;06;50;50;75,561617327539
134376;1;3;2; ; ;1;06;50;50;75,561617327539
134376;1;4;2; ; ;1;06;50;50;75,561617327539
134376;1;6;1;4;3;1;06;50;50;75,561617327539
134376;1;7;1;4;4;1;06;50;50;75,561617327539
134377;1;1;1;1,2;1;1;06;08;08;319,460036382779
134378;1;1;2; ; ;1;06;17;17;226,751144141302
134378;1;5;2; ; ;1;06;17;17;226,751144141302
134378;1;6;2; ; ;1;06;17;17;226,751144141302
134378;1;7;2; ; ;1;06;17;17;226,751144141302
134380;1;1;1;4;4;1;06;11;11;4090,06312821087
134386;1;1;1;4;3;1;06;76;76;1927,38933226314
134386;1;2;2; ; ;1;06;76;76;1927,38933226314
134389;1;1;1;1,4;7;1;06;52;52;49,555758106873
134389;1;2;1;1,3;7;1;06;52;52;49,555758106873
134389;1;4;1;4;4;1;06;52;52;49,555758106873
134390;1;1;1;1,4;3;1;06;11;11;5941,96358824617
134391;1;1;1;4;5;1;06;66;66;91,1760240360329
134391;1;2;1;4;5;1;06;66;66;91,1760240360329
134392;1;1;1;4;3;1;06;66;66;342,958535761534
134394;1;1;1;4;5;1;06;08;08;166,67794650152
134394;1;2;1;4;3;1;06;08;08;166,67794650152
134394;1;3;1;4;3;1;06;08;08;166,67794650152
134394;1;4;2; ; ;1;06;08;08;166,67794650152
134396;1;1;1;4;4;1;06;54;54;309,350623000553
134397;1;2;1;4;3;1;06;05;05;2092,07638034025
134398;1;2;2; ; ;1;06;54;54;237,534825076559
134404;1;1;1;1,3;9;1;06;05;05;1319,06862162846
134406;1;2;1;3;4;1;06;54;54;270,359406097292
134406;1;3;1;2;2;1;06;54;54;270,359406097292
134408;1;1;1;3;4;1;06;11;11;3288,08996581658
134408;1;2;1;4;3;1;06;11;11;3288,08996581658
134410;1;1;1;4;3;1;06;54;54;226,010334615126
134410;1;8;2; ; ;1;06;54;54;226,010334615126
134411;1;1;1;1,2;8;1;06;11;11;4766,41325445947
134411;1;4;1;3;4;1;06;11;11;4766,41325445947
134412;1;1;1;4;5;1;06;52;52;57,5196505334112
134412;1;3;1;1,4;8;1;06;52;52;57,5196505334112
134412;1;4;2; ; ;1;06;52;52;57,5196505334112
134415;1;2;1;2;8;1;06;08;08;1022,40079030555
134416;1;1;1;4;5;1;06;73;73;510,189377483462
134418;1;2;2; ; ;1;06;52;52;205,449255926398
134418;1;3;2; ; ;1;06;52;52;205,449255926398
134418;1;4;1;1,3;8;1;06;52;52;205,449255926398
134428;1;1;1;4;4;1;06;66;66;429,958665262956
134429;1;3;2; ; ;1;06;50;50;233,585966526836
134434;1;1;1;3;5;1;06;05;05;988,593705256608
134434;1;2;2; ; ;1;06;05;05;988,593705256608
134437;1;4;1;4;5;1;06;76;76;1688,22767452805
134438;1;1;1;4;5;1;06;54;54;201,235210855468
134438;1;2;1;1,3;5;1;06;54;54;201,235210855468
134438;1;3;2; ; ;1;06;54;54;201,235210855468
134438;1;4;2; ; ;1;06;54;54;201,235210855468
134440;1;2;1;1,3;9;1;06;52;52;65,3193111891214
134442;1;1;1;1,2;8;1;06;11;11;5269,08772203009
134442;1;2;1;3;3;1;06;11;11;5269,08772203009
134442;1;4;2; ; ;1;06;11;11;5269,08772203009
134447;1;2;1;4;3;1;06;05;05;1741,73685657142
134447;1;3;2; ; ;1;06;05;05;1741,73685657142
134448;1;2;2; ; ;1;06;50;50;93,7031495181028
134450;1;1;1;1,3;9;1;06;08;08;390,592448844598
134450;1;2;1;1,3;9;1;06;08;08;390,592448844598
134452;1;2;2; ; ;1;06;08;08;268,675349222939
134456;1;2;1;1,3;7;1;06;52;52;242,737199946535
134456;1;3;2; ; ;1;06;52;52;242,737199946535
134457;1;2;2; ; ;1;06;50;50;573,953040314511
134458;1;3;2; ; ;1;06;68;68;311,124115874234
134463;1;3;2; ; ;1;06;50;50;221,122914387323
134463;1;4;2; ; ;1;06;50;50;221,122914387323
134465;1;2;2; ; ;1;06;54;54;272,365040925756
134468;1;3;1;3;5;1;06;05;05;1728,22527044363
134469;1;1;1;4;4;1;06;11;11;4675,74655892912
134469;1;2;2; ; ;1;06;11;11;4675,74655892912
134471;1;2;1;2;4;1;06;52;52;112,164473759097
134472;1;3;1;1,4;1;1;06;11;11;5590,03929374573
134472;1;5;1;4;4;1;06;11;11;5590,03929374573
134473;1;2;1;1,2;7;1;06;13;13;1263,40186661357
134476;1;3;2; ; ;1;06;05;05;1853,06140796144
134482;1;4;2; ; ;1;06;08;08;825,435838737884
134484;1;1;1;1,4;3;1;06;66;66;533,997153281813
134484;1;3;2; ; ;1;06;66;66;533,997153281813
134484;1;5;1;3;4;1;06;66;66;533,997153281813
134487;1;2;1;1,3;3;1;06;54;54;305,646218926806
134492;1;3;2; ; ;1;06;11;11;2589,20239320134
134492;1;4;2; ; ;1;06;11;11;2589,20239320134
134495;1;1;1;4;5;1;06;73;73;209,214590294995
134496;1;3;2; ; ;1;06;73;73;248,298707350796
134497;1;2;1;4;3;1;06;52;52;173,444493727031
134497;1;7;1;2;3;1;06;52;52;173,444493727031
134498;1;3;2; ; ;1;06;50;50;221,122914387323
134498;1;4;2; ; ;1;06;50;50;221,122914387323
134500;1;1;1;3;8;1;06;73;73;130,644438570855
134502;1;3;2; ; ;1;06;73;73;250,795876697133
134503;1;3;2; ; ;1;06;08;08;217,263063085541
134504;1;2;1;3;3;1;06;73;73;293,601540344107
134504;1;3;2; ; ;1;06;73;73;293,601540344107
134504;1;4;2; ; ;1;06;73;73;293,601540344107
134504;1;7;1;4;4;1;06;73;73;293,601540344107
134507;1;1;2; ; ;1;06;05;05;785,502254036826
134508;1;1;1;3;8;1;06;08;08;282,324219747854
134509;1;2;2; ; ;1;06;73;73;386,853150913395
134511;1;4;2; ; ;1;06;73;73;105,970328703009
134512;1;1;1;1,3;1;1;06;73;73;748,582155289093
134513;1;2;1;3;3;1;06;08;08;831,052120535977
134515;1;1;1;3;5;1;06;05;05;762,078127007021
134517;1;1;1;4;5;1;06;05;05;762,078127007021
134520;1;2;1;2;3;1;06;73;73;76,5349455283201
134520;1;3;1;4;3;1;06;73;73;76,5349455283201
134524;1;2;1;4;3;1;06;73;73;94,2782476286558
134529;1;2;1;4;8;1;06;73;73;158,637582147214
134529;1;5;2; ; ;1;06;73;73;158,637582147214
134531;1;2;1;1,4;1;1;06;68;68;647,439612151514
134534;1;1;1;1,3;7;1;06;13;13;483,291106614755
134538;1;1;1;4;3;1;06;13;13;491,573623101032
134539;1;4;2; ; ;1;06;23;23;467,613653348492
134539;1;5;2; ; ;1;06;23;23;467,613653348492
134539;1;6;2; ; ;1;06;23;23;467,613653348492
134539;1;8;2; ; ;1;06;23;23;467,613653348492
134539;1;9;2; ; ;1;06;23;23;467,613653348492
134540;1;2;1;1,3;3;1;06;68;68;688,301479840467
134543;1;2;1;3;3;1;06;50;50;285,683233541813
134551;1;3;2; ; ;1;06;13;13;495,821850406821
134552;1;4;2; ; ;1;06;73;73;142,673593592332
134563;1;4;2; ; ;1;06;05;05;946,475248863328
134564;1;2;2; ; ;1;06;13;13;277,499769781057
134564;1;4;2; ; ;1;06;13;13;277,499769781057
134568;1;1;1;4;6;1;06;08;08;1004,56208276123
134568;1;2;1;4;5;1;06;08;08;1004,56208276123
134568;1;3;1;4;4;1;06;08;08;1004,56208276123
134568;1;6;2; ; ;1;06;08;08;1004,56208276123
134572;1;1;1;3;3;1;06;23;23;133,717642655342
134572;1;3;1;1,3;9;1;06;23;23;133,717642655342
134572;1;5;1;4;4;1;06;23;23;133,717642655342
134576;1;1;1;4;5;1;06;73;73;216,025973788714
134578;1;2;2; ; ;1;06;13;13;552,583648176202
134579;1;2;1;4;3;1;06;05;05;1046,40340627704
134580;1;1;1;4;7;1;06;11;11;2945,55285997652
134580;1;2;1;4;3;1;06;11;11;2945,55285997652
134585;1;2;1;1,3;9;1;06;54;54;323,639001003013
134585;1;3;1;4;3;1;06;54;54;323,639001003013
134589;1;2;1;4;4;1;06;23;23;40,7635966024343
134589;1;4;1;1,2;1;1;06;23;23;40,7635966024343
134591;1;2;1;4;3;1;06;23;23;248,441895554816
134591;1;5;2; ; ;1;06;23;23;248,441895554816
134591;1;7;2; ; ;1;06;23;23;248,441895554816
134592;1;1;1;3;4;1;06;66;66;335,911667501174
134593;1;2;1;1,3;1;1;06;08;08;881,674048239888
134593;1;3;1;3;8;1;06;08;08;881,674048239888
134595;1;3;1;1,3;6;1;06;11;11;2898,47063693173
134597;1;3;1;1,3;2;1;06;17;17;81,0181857702222
134597;1;4;2; ; ;1;06;17;17;81,0181857702222
134601;1;3;2; ; ;1;06;08;08;729,775874274159
134601;1;4;2; ; ;1;06;08;08;729,775874274159
134606;1;2;1;4;5;1;06;23;23;81,0613235294122
134606;1;3;2; ; ;1;06;23;23;81,0613235294122
134609;1;2;1;3;2;1;06;08;08;797,566531095396
134609;1;3;1;1,2;4;1;06;08;08;797,566531095396
134609;1;4;2; ; ;1;06;08;08;797,566531095396
134609;1;5;1;1,3;2;1;06;08;08;797,566531095396
134612;1;3;2; ; ;1;06;50;50;208,751791792541
134616;1;2;1;4;7;1;06;54;54;294,60335811992
134622;1;1;1;4;3;1;06;17;17;214,992644332651
134622;1;2;2; ; ;1;06;17;17;214,992644332651
134624;1;2;1;3;4;1;06;05;05;947,074192636906
134624;1;4;1;1,3;2;1;06;05;05;947,074192636906
134624;1;6;2; ; ;1;06;05;05;947,074192636906
134626;1;1;1;4;5;1;06;68;68;378,686964440198
134626;1;2;1;4;3;1;06;68;68;378,686964440198
134627;1;1;1;4;5;1;06;76;76;654,280861283677
134628;1;3;2; ; ;1;06;66;66;135,998785065414
134628;1;4;2; ; ;1;06;66;66;135,998785065414
134631;1;2;1;3;3;1;06;73;73;485,720753826588
134633;1;2;2; ; ;1;06;23;23;248,537976895557
134633;1;5;2; ; ;1;06;23;23;248,537976895557
134637;1;1;1;1,2;9;1;06;23;23;235,785815664908
134637;1;2;1;2;3;1;06;23;23;235,785815664908
134637;1;3;2; ; ;1;06;23;23;235,785815664908
134640;1;2;1;1,4;3;1;06;50;50;239,474086237195
134648;1;3;2; ; ;1;06;13;13;265,02733278706
134648;1;4;2; ; ;1;06;13;13;265,02733278706
134651;1;3;2; ; ;1;06;73;73;190,362255803818
134651;1;4;2; ; ;1;06;73;73;190,362255803818
134653;1;1;1;4;5;1;06;76;76;442,06401082714
134653;1;2;1;4;3;1;06;76;76;442,06401082714
134653;1;4;2; ; ;1;06;76;76;442,06401082714
134663;1;1;1;1,3;9;1;06;05;05;640,137406684557
134663;1;2;1;1,3;9;1;06;05;05;640,137406684557
134664;1;1;1;3;4;1;06;68;68;657,317039117675
134669;1;2;1;1,4;3;1;06;23;23;395,59801715607
134681;1;1;1;1,3;9;1;06;23;23;328,353977988153
134681;1;3;2; ; ;1;06;23;23;328,353977988153
134681;1;4;2; ; ;1;06;23;23;328,353977988153
134686;1;3;1;1,4;2;1;06;50;50;280,876307113691
134687;1;1;1;1,2;9;1;06;50;50;126,221258125632
134687;1;4;1;1,3;9;1;06;50;50;126,221258125632
134687;1;7;2; ; ;1;06;50;50;126,221258125632
134688;1;1;1;4;5;1;06;05;05;706,495235104245
134688;1;2;1;4;5;1;06;05;05;706,495235104245
134689;1;1;1;4;5;1;06;54;54;298,386124259637
134689;1;2;2; ; ;1;06;54;54;298,386124259637
