DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
7013683;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;102.13512322;2022;70
7013683;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;102.13512322;2022;70
7013684;1;1;1;;;;;;;1;250;1;4;AUXILIAR CONTABLE;1;9;2;2;;2;;;1;;1;15;8621;86;.;4311;03;20220311;15;;81.555954469;2022;70
7013685;1;1;1;144;4;;;40;2000000;1;36;1;8;DIRIGE OBRAS;4;1;2;2;;2;;;1;1;;15;4111;41;7112;3123;03;20220311;15;2;92.659006803;2022;70
7013685;1;2;1;;;;;;;1;48;1;5;TESORERA;2;10;2;3;;2;;;1;;1;15;8544;85;.;1211;03;20220311;15;;92.659006803;2022;70
7013686;1;2;1;;;;;;;1;12;1;3;ATENCION AL CLIENTE EN PANADERIA;1;2;2;2;;2;;;1;;1;15;1081;10;.;5223;03;20220311;15;;145.80781785;2022;70
7013687;1;1;1;;;2;5;;1000000;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;67.425325651;2022;70
7013690;1;2;1;48;1;;;50;1000000;1;18;1;9;OPERARIO DE CULTIVO;1;2;2;2;;2;;;1;1;;15;0113;01;6111;6111;03;20220311;15;2;96.753849099;2022;70
7013692;1;2;1;;;;;;;1;60;1;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;15;9700;97;.;9111;03;20220311;15;;145.80781785;2022;70
7013693;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;65.300390134;2022;70
7013693;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;65.300390134;2022;70
7013693;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;65.300390134;2022;70
7013694;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;110.0775109;2022;70
7013694;1;2;1;;;;;;;1;48;1;5;SUBOFICIAL EJERCITO;2;10;2;3;;2;;;1;;1;15;8422;84;.;0210;03;20220311;15;;110.0775109;2022;70
7013694;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;110.0775109;2022;70
7013695;1;1;1;;;;;;;1;156;1;5;EXPLORABA Y DETECTABA MOVIMIENTOS DE LOS ENEMIGOS;2;10;2;3;;2;;;1;;1;15;8423;84;.;3355;03;20220311;15;;86.010662597;2022;70
7013695;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;86.010662597;2022;70
7013696;1;1;1;;;;;;;1;48;1;9;COMERCIANTE DE PRODUCTOS DEL HOGAR;4;1;2;2;;2;;;1;;1;15;4755;47;.;5223;03;20220311;15;;142.70533563;2022;70
7013696;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;142.70533563;2022;70
7013697;1;1;1;;;;;;;1;12;1;4;INSTRUCTOR DE AJEDREZ;1;10;2;2;;2;;;1;;1;15;8552;85;.;3422;03;20220311;15;;48.073962608;2022;70
7013698;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;41.525402626;2022;70
7013699;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;66.020160274;2022;70
7013699;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;66.020160274;2022;70
7013700;1;1;1;;;;;;;1;84;1;8;MANTENIMIENTO DE COMPUTADORES;1;2;2;1;2;2;;;1;;1;15;9511;95;.;7422;03;20220311;15;;46.550703068;2022;70
7013702;1;1;1;;;;;;;1;144;0;5;SERVICIOS DE ADMINISTRACION Y ATENCION AL PUBLICO;1;10;2;3;;2;;;1;;1;15;3511;35;.;4225;03;20220311;15;;98.529516816;2022;70
7013702;1;2;1;;;;;;;1;204;0;5;ATENCION  AL CLIENTE EN EMPRESA DE ENERGIA;1;10;2;3;;2;;;1;;1;15;3511;35;.;4225;03;20220311;15;;98.529516816;2022;70
7013702;1;3;1;52;4;;;40;1900000;1;12;0;3;PERIODISTA;1;4;2;1;1;2;;;1;1;;15;6391;63;2642;2642;03;20220311;15;2;98.529516816;2022;70
7013708;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;106.38580674;2022;70
7013711;1;1;1;;;;;;;1;12;0;8;COORDINADORA;4;10;2;2;;2;;;1;;1;15;8422;84;.;3341;03;20220311;15;;53.825378338;2022;70
7013711;1;2;1;;;;;;;1;48;0;5;ABOGADO;2;10;2;3;;2;;;1;;1;15;6910;69;.;2611;03;20220311;15;;53.825378338;2022;70
7013711;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;53.825378338;2022;70
7013712;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;69.550261169;2022;70
7013715;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;112.20244642;2022;70
7013718;1;1;1;;;;;;;1;120;1;6;DOCENTE EN UN PROGRAMA DE UNIVERSIDAD;2;10;2;2;;2;;;1;;1;15;8544;85;.;2310;03;20220311;15;;135.98208926;2022;70
7013718;1;2;1;;;;;;;1;180;1;5;ASESOR ECONOMICO Y FINANCIERO;4;1;2;3;;2;;;1;;1;15;6920;69;.;2412;03;20220311;15;;135.98208926;2022;70
7013719;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;106.63279403;2022;70
7013723;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;89.359896321;2022;70
7013724;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;124.71781767;2022;70
7013725;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;41.525402626;2022;70
7013736;1;1;1;;;;;;;1;200;1;5;DOCENTE DE BASICA PRIMARIA;2;10;2;3;;2;;;1;;1;15;8530;85;.;2341;03;20220311;15;;89.676726363;2022;70
7013739;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;70.091158664;2022;70
7013739;2;1;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;70.091158664;2022;70
7013742;1;1;1;;;;;;;1;62;1;4;DOCENTE DE UNIVERSIDAD;1;10;2;3;;2;;;1;;1;15;8544;85;.;2310;03;20220311;15;;88.135598114;2022;70
7013745;1;2;1;;;;;;;1;15;2;6;AUXILIAR ADMINISTRATIVA;1;10;2;2;;2;;;1;;1;15;6120;61;.;4110;03;20220311;15;;92.659006803;2022;70
7013747;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;126.22775222;2022;70
7013749;1;1;1;;;;;;;1;240;5;5;APOYO ADMINISTRATIVO EN PLANIFICACION URBANA;2;10;2;3;;2;;;1;;1;15;8412;84;.;4110;03;20220311;15;;67.388368584;2022;70
7013749;1;2;1;;;;;;;1;120;5;4;DOCENTE DE PREESCOLAR;2;10;2;3;;2;;;1;;1;15;8413;84;.;2342;03;20220311;15;;67.388368584;2022;70
7013751;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;76.005715283;2022;70
7013754;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;76.129904814;2022;70
7013757;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;72.597099661;2022;70
7013759;1;1;1;;;;;;;1;36;0;8;SECRETARIA;4;1;2;2;;2;;;1;;1;15;8412;84;.;4120;03;20220311;15;;95.778980955;2022;70
7013761;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;15;.;;.;.;03;20220311;15;;84.098030369;2022;70
7013772;1;1;1;;;;;;;1;360;0;1;ATENDER CLIENTES EN RESTAURANTE;1;6;2;2;;2;;;1;;1;17;5611;56;.;5131;03;20220311;17;;155.36058322;2022;70
7013773;1;2;1;;;2;5;;1000000;1;72;0;3;VENDEDORA DE FRUTAS;1;2;2;2;;2;;;1;;1;17;4721;47;.;5223;03;20220311;17;;287.11956031;2022;70
7013773;1;5;1;28;3;;;48;1000000;1;7;0;7;ELABORACION DE HELADOS;4;1;2;2;;2;;;1;1;;17;4724;47;9111;5223;03;20220311;17;2;287.11956031;2022;70
7013774;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;226.23522235;2022;70
7013774;1;5;1;;;;;;;1;4;5;4;VENDEDOR AMBULANTE FORCHA;4;1;2;2;;2;;;1;;1;17;5619;56;.;5212;03;20220311;17;;226.23522235;2022;70
7013775;1;1;1;;;;;;;1;36;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;17;9700;97;.;9111;03;20220311;17;;186.6189398;2022;70
7013775;1;2;1;;;1;;24;1000000;1;25;0;8;RECOLECTAR CAFE;4;1;2;2;;2;;;1;;1;17;0123;01;.;6112;03;20220311;17;;186.6189398;2022;70
7013776;1;1;1;24;1;;;48;1000000;1;7;0;7;ASESORA COMERCIAL;1;2;2;2;;2;;;1;1;;17;4511;45;5131;5223;03;20220311;17;2;270.51424194;2022;70
7013776;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;270.51424194;2022;70
7013778;1;1;1;8;1;;;48;1000000;1;4;5;1;VENTAS DE TELEFONIA CELULAR;1;10;2;2;;2;;;1;1;;17;6120;61;4110;3322;03;20220311;17;1;179.58560583;2022;70
7013779;1;1;1;;;;;;;1;48;0;4;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;;1;;1;17;4111;41;.;7112;03;20220311;17;;206.86465923;2022;70
7013780;1;1;1;;;;;;;1;12;5;1;MESERA EN DISCOTECA;1;3;2;2;;2;;;1;;1;17;5630;56;.;5132;03;20220311;17;;186.6597489;2022;70
7013780;1;2;1;12;1;;;48;1000000;1;12;5;6;VENTA DE ARTICULOS PARA CELULARES;1;2;2;2;;2;;;1;1;;17;4741;47;5223;5223;03;20220311;17;1;186.6597489;2022;70
7013781;1;4;1;;;;;;;1;2;0;2;MESERA DE RESTAURANTE;1;4;2;2;;2;;;1;;1;17;5611;56;.;5131;03;20220311;17;;218.00187321;2022;70
7013784;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;186.12218419;2022;70
7013785;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;17;.;;.;.;03;20220311;17;;172.62287025;2022;70
7013786;1;3;1;;;;;;;1;240;5;7;MANIPULADORA DE ALIMENTOS;1;9;2;2;;2;;;1;;1;17;5611;56;.;5120;03;20220311;17;;114.75098763;2022;70
7013786;1;4;1;;;;;;;1;60;5;9;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;;1;;1;17;4111;41;.;9313;03;20220311;17;;114.75098763;2022;70
7013787;1;1;1;;;;;;;1;120;2;5;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;17;9700;97;.;9111;03;20220311;17;;73.683393456;2022;70
7013787;1;2;1;;;;;;;1;300;0;5;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;17;9700;97;.;9111;03;20220311;17;;73.683393456;2022;70
7013788;1;1;1;;;;;;;1;240;0;5;JEFE DE OFICINA;2;10;2;3;;2;;;1;;1;17;6110;61;.;3341;03;20220311;17;;195.11811407;2022;70
7013788;1;2;1;;;;;;;1;360;0;3;AUXILIAR CONTABLE;1;2;2;2;;2;;;1;;1;17;6920;69;.;3341;03;20220311;17;;195.11811407;2022;70
7013789;1;1;1;;;;;;;1;84;0;4;OPERADORA TELEFONICA;1;10;2;1;2;2;;;1;;1;17;8220;82;.;4222;03;20220311;17;;92.951441657;2022;70
7013789;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;92.951441657;2022;70
7013789;1;4;1;;;;;;;1;300;0;3;HACER ASEO EN VIVIENDAS;4;1;2;2;;2;;;1;;1;17;8121;81;.;9111;03;20220311;17;;92.951441657;2022;70
7013789;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;92.951441657;2022;70
7013790;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;105.97927605;2022;70
7013790;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;105.97927605;2022;70
7013791;1;1;1;;;;;;;1;156;0;5;DOCENTE DE CONTABILIDAD;2;9;2;3;;2;;;1;;1;17;8530;85;.;2330;03;20220311;17;;219.50787833;2022;70
7013791;1;2;1;;;;;;;1;120;0;5;ENFERMERA;2;8;2;3;;2;;;1;;1;17;8621;86;.;5321;03;20220311;17;;219.50787833;2022;70
7013792;1;1;1;;;;;;;1;2;4;4;VENDEDOR DE FINCA RAIZ;4;1;2;3;;2;;;1;;1;17;6810;68;.;3334;03;20220311;17;;195.11811407;2022;70
7013792;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;195.11811407;2022;70
7013793;1;1;1;;;;;;;1;24;0;9;CONDUCTOR DE VEHICULO PUBLICO;4;1;2;1;1;2;;;1;;1;17;4921;49;.;8331;03;20220311;17;;273.22254918;2022;70
7013793;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;273.22254918;2022;70
7013794;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;236.71677857;2022;70
7013795;1;2;1;;;;;;;1;300;5;3;VENDEDORA;1;5;2;2;;2;;;1;;1;17;1701;17;.;5223;03;20220311;17;;99.54488804;2022;70
7013796;1;1;1;;;;;;;1;480;0;4;OPERARIA DE MAQUINA TROQUELADORA;1;10;2;2;;2;;;1;;1;17;1522;15;.;7536;03;20220311;17;;130.78091407;2022;70
7013796;1;2;1;8;1;;;48;1000000;1;2;0;6;REVOLVER MEZCLA EN CONCRETO;4;1;2;2;;2;;;1;1;;17;4111;41;9313;9313;03;20220311;17;1;130.78091407;2022;70
7013798;1;2;1;;;;;;;1;28;1;3;PEDAGOGA REEDUCADORA;1;7;2;2;;2;;;1;;1;17;8621;86;.;2351;03;20220311;17;;98.430799648;2022;70
7013798;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;98.430799648;2022;70
7013799;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;106.08444063;2022;70
7013799;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;106.08444063;2022;70
7013801;1;1;1;;;;;;;1;144;0;5;INGENIERO DE ESTILACION;2;10;2;3;;2;;;1;;1;17;1101;11;.;2149;03;20220311;17;;260.11703978;2022;70
7013802;1;1;1;;;;;;;1;120;1;4;CELADOR VIGILANTE INDEPENDIENTE;4;1;2;2;;2;;;1;;1;17;9609;96;.;9510;03;20220311;17;;96.043214689;2022;70
7013805;1;1;1;;;;;;;1;300;0;5;VENDER POLLOS Y CERDOS;4;1;2;3;;2;;;1;;1;17;4723;47;.;5223;03;20220311;17;;95.659293149;2022;70
7013805;1;2;1;;;;;;;1;24;0;3;SERVICIOS DE ESTILISTA;4;3;2;2;;2;;;1;;1;17;9602;96;.;5141;03;20220311;17;;95.659293149;2022;70
7013805;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;95.659293149;2022;70
7013807;1;4;1;;;;;;;1;23;0;5;SECRETARIA GENERAL;2;9;2;3;;2;;;1;;1;17;8412;84;.;4120;03;20220311;17;;293.47132876;2022;70
7013812;1;1;1;;;;;;;1;180;5;9;CRIADO Y CUIDADO DE VACAS Y CABRITAS;4;2;2;2;;2;;;1;;1;17;0141;01;.;6121;03;20220311;17;;195.11811407;2022;70
7013812;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;195.11811407;2022;70
7013813;1;1;1;;;;;;;1;312;0;5;CELADOR;2;9;2;2;;2;;;1;;1;17;8412;84;.;5414;03;20220311;17;;234.10533581;2022;70
7013814;1;1;1;;;;;;;1;72;5;4;SECRETARIA;1;5;2;3;;2;;;1;;1;17;4620;46;.;4120;03;20220311;17;;251.90829015;2022;70
7013814;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;251.90829015;2022;70
7013816;1;1;1;;;;;;;1;98;0;5;OPERARIA DE EMPAQUE DE CHOCOLATE;1;8;2;3;;2;;;1;;1;17;1082;10;.;8160;03;20220311;17;;164.63283633;2022;70
7013816;2;1;2;;;;;;;1;24;0;8;CHEF;4;1;2;2;;2;;;1;;1;17;5611;56;.;3434;03;20220311;17;;164.63283633;2022;70
7013817;1;2;1;;;;;;;1;120;0;5;CORONEL DE LA POLICIA;2;10;2;3;;2;;;1;;1;17;8423;84;.;0110;03;20220311;17;;238.08601189;2022;70
7013818;1;1;1;;;;;;;1;480;1;4;COMPRA Y VENTA DE ROPA AL POR MENOR;4;1;2;2;;2;;;1;;1;17;4771;47;.;5223;03;20220311;17;;172.62287025;2022;70
7013821;1;1;1;;;;;;;1;180;0;5;OPERARIO;1;8;2;3;;2;;;1;;1;17;2592;25;.;7223;03;20220311;17;;219.50787833;2022;70
7013821;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;219.50787833;2022;70
7013822;1;1;1;;;;;;;1;72;0;3;HACER CONTROL DE CALIDAD DEL PRODUCTO;1;9;2;3;;2;;;1;;1;17;4722;47;.;2145;03;20220311;17;;207.35437755;2022;70
7013822;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;207.35437755;2022;70
7013823;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;308.11512965;2022;70
7013824;1;1;1;;;;;;;1;132;1;7;SERVICIOS ESTETICOS;4;1;2;2;;2;;;1;;1;17;9602;96;.;5142;03;20220311;17;;207.35437755;2022;70
7013824;1;2;1;24;1;;;48;1500000;2;;;;.;;;;2;;2;;;1;1;;17;;;2142;;03;20220311;17;2;207.35437755;2022;70
7013825;1;1;1;;;;;;;1;108;0;3;COCINERA;1;2;2;2;;2;;;1;;1;17;5611;56;.;5120;03;20220311;17;;531.85958901;2022;70
7013825;1;3;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;17;.;;.;.;03;20220311;17;;531.85958901;2022;70
7013832;1;1;1;;;;;;;1;48;0;9;SOLDADOR;1;7;2;2;;2;;;1;;1;17;2592;25;.;7212;03;20220311;17;;327.00332202;2022;70
7013832;1;2;1;;;;;;;1;120;0;3;EMPLEADA DOMESTICA;4;1;2;2;;2;;;1;;1;17;8121;81;.;9111;03;20220311;17;;327.00332202;2022;70
7013834;1;1;1;;;;;;;1;108;5;5;FISCALIZACION TRIBUTARIA;2;10;2;3;;2;;;1;;1;17;8412;84;.;2411;03;20220311;17;;190.46880951;2022;70
7013834;1;2;1;;;;;;;1;108;5;5;DIRECTORA ADMINISTRATIVA;1;3;2;3;;2;;;1;;1;17;8512;85;.;1345;03;20220311;17;;190.46880951;2022;70
7013836;1;1;1;;;;;;;1;98;0;4;COMERCIANTE DE AVICULTURA;4;1;2;2;;2;;;1;;1;17;4631;46;.;5223;03;20220311;17;;332.72879729;2022;70
7013836;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;332.72879729;2022;70
7013836;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;332.72879729;2022;70
7013837;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;179.92014365;2022;70
7013839;1;1;1;;;2;5;;1000000;1;5;0;8;DICTAR CLASES DE MANUALIDADES;1;4;2;2;;2;;;1;;1;17;8790;87;.;2320;03;20220311;17;;157.48707675;2022;70
7013839;1;2;1;;;;;;;1;3;0;2;MESERA;1;4;2;2;;2;;;1;;1;17;5611;56;.;5131;03;20220311;17;;157.48707675;2022;70
7013839;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;157.48707675;2022;70
7013841;1;1;1;;;;;;;2;;;;.;;;;1;4;2;;;1;;1;17;.;;.;.;03;20220311;17;;226.18635431;2022;70
7013844;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;226.91677423;2022;70
7013845;1;2;1;;;2;5;;3000000;1;9;0;6;RECEPCIONISTA;1;9;2;2;;2;;;1;;1;17;4921;49;.;4226;03;20220311;17;;221.28397664;2022;70
7013846;1;1;1;;;;;;;1;180;0;4;OPERARIO PLANTA;1;10;2;3;;2;;;1;;1;17;2750;27;.;8212;03;20220311;17;;207.98600814;2022;70
7013846;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;207.98600814;2022;70
7013846;1;3;1;8;1;;;48;3000000;1;2;0;8;ASESOR COMERCIAL;1;6;2;2;;2;;;1;1;;17;4620;46;6121;5223;03;20220311;17;1;207.98600814;2022;70
7013847;1;1;1;;;;;;;1;60;0;5;DOCENTE DE PREESCOLAR;2;10;2;3;;2;;;1;;1;17;8530;85;.;2342;03;20220311;17;;310.78392482;2022;70
7013847;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;310.78392482;2022;70
7013851;1;2;1;12;1;;;48;1400000;1;3;0;7;AUXILIAR CONTABLE;1;9;1;1;2;2;;;1;1;;17;4530;45;1211;4311;03;20220311;17;1;226.91677423;2022;70
7013851;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;226.91677423;2022;70
7013852;1;2;1;64;1;;;50;3500000;1;16;0;8;ASISTENTE DE LABORATORIO DE GENETICA;2;10;2;2;;2;;;1;1;;17;7220;72;2131;3141;03;20220311;17;2;269.60073844;2022;70
7013853;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;159.79157637;2022;70
7013853;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;159.79157637;2022;70
7013855;1;2;1;;;;;;;1;300;0;3;SALONERA;1;4;2;2;;2;;;1;;1;17;5630;56;.;5132;03;20220311;17;;289.57867571;2022;70
7013860;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;17;.;;.;.;03;20220311;17;;134.37885255;2022;70
7013860;1;2;1;12;1;;;48;98;1;3;0;7;ANALISTA DE CREDITO;4;1;2;1;2;2;;;1;1;;17;6499;64;4110;3312;03;20220311;17;1;134.37885255;2022;70
7013862;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;168.33193143;2022;70
7013863;1;1;1;;;;;;;1;720;0;3;AUXILIAR ADMINISTRATIVA;2;9;2;2;;2;;;1;;1;17;6110;61;.;4110;03;20220311;17;;163.36101207;2022;70
7013864;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;169.57465667;2022;70
7013865;1;2;1;;;;;;;1;36;0;4;ELABORACION DE ALIMENTOS PARA CONSUMO;4;2;2;2;;2;;;1;;1;17;5619;56;.;9411;03;20220311;17;;185.73672306;2022;70
7013866;1;2;1;;;;;;;1;24;5;9;DOCENTE DE MUSICA;1;9;2;2;;2;;;1;;1;17;8553;85;.;2354;03;20220311;17;;234.65517731;2022;70
7013870;1;1;1;8;1;;;24;1000000;1;3;0;7;VENDEDOR DE MOSTRADOR;1;4;2;2;;2;;;1;1;;17;4771;47;5223;5223;03;20220311;17;1;184.97211718;2022;70
7013875;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;169.57465667;2022;70
7013876;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;184.35530756;2022;70
7013878;1;2;1;;;;;;;1;240;0;7;MODISTA;1;9;2;2;;2;;;1;;1;17;1410;14;.;7531;03;20220311;17;;141.90875777;2022;70
7013887;1;1;1;;;;;;;1;240;5;5;DOCENTE  DE FILOSOFIA Y ESPANOL;2;6;2;3;;2;;;1;;1;17;8530;85;.;2330;03;20220311;17;;156.92988204;2022;70
7013890;1;1;1;;;;;;;1;36;5;5;SECRETARIA;2;5;2;3;;2;;;1;;1;17;8424;84;.;4120;03;20220311;17;;177.3801037;2022;70
7013892;1;1;1;;;;;;;1;168;0;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;17;9700;97;.;9111;03;20220311;17;;156.92988204;2022;70
7013893;1;1;1;;;;;;;1;108;0;8;AUDITORIA DE CUENTAS MEDICAS;1;10;2;3;;2;;;1;;1;17;8621;86;.;4120;03;20220311;17;;152.70324154;2022;70
7013893;1;2;1;;;;;;;1;24;0;4;HACER AFILIACIONES A SEGURIDAD SOCIAL;4;1;2;2;;2;;;1;;1;17;8430;84;.;4120;03;20220311;17;;152.70324154;2022;70
7013894;1;2;1;;;;;;;1;22;0;3;SECRETARIA;1;10;2;2;;2;;;1;;1;17;4754;47;.;4120;03;20220311;17;;209.51355117;2022;70
7013895;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;161.6327009;2022;70
7013895;1;3;1;;;;;;;1;240;5;6;ABOGADA LITIGANTE;2;9;2;3;;2;;;1;;1;17;6910;69;.;2611;03;20220311;17;;161.6327009;2022;70
7013897;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;158.70365967;2022;70
7013898;1;1;1;;;;;;;1;23;0;7;DAR ASESORIAS JURIDICAS;4;1;2;3;;2;;;1;;1;17;6910;69;.;2611;03;20220311;17;;136.04914965;2022;70
7013898;1;2;1;;;;;;;1;18;0;4;AUXILIAR DE CONTABILIDAD;1;7;2;3;;2;;;1;;1;17;4511;45;.;4311;03;20220311;17;;136.04914965;2022;70
7013902;1;1;1;;;;;;;1;12;0;2;CAJERA;1;6;2;2;;2;;;1;;1;17;8299;82;.;5230;03;20220311;17;;175.06270456;2022;70
7013903;1;1;1;;;;;;;1;348;0;5;AUXILIAR  DE BODEGA;2;10;2;3;;2;;;1;;1;17;5210;52;.;4311;03;20220311;17;;139.37008148;2022;70
7013903;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;17;.;;.;.;03;20220311;17;;139.37008148;2022;70
