DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5175094;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;15;1279,9755986285
5175095;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ;2; ;400000;2;2;06;1;15;3771,8970125009
5175095;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;3771,8970125009
5175096;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3517,8092169578
5175096;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3517,8092169578
5175096;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3517,8092169578
5175096;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3517,8092169578
5175096;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;3517,8092169578
5175096;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;3517,8092169578
5175100;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;15;3026,7224704143
5175103;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1155,41600312426
5175104;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;15;2224,46772852161
5175106;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;1211,92416656293
5175108;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;15;1279,9755986285
5175109;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;877700;2;2;06;1;15;3641,51831387712
5175109;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3641,51831387712
5175111;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ;2; ;800000;2;2;06;1;15;3026,7224704143
5175166;1;2;1;80;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;877700;2;2;06;1;15;1624,52879180246
5175166;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;1624,52879180246
5175167;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1164,23264844766
5175168;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;1; ;1;1; ;1; ;2; ; ; ; ;2;2;06;1;15;3098,77963064882
5175168;1;2;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;15;3098,77963064882
5175168;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;3098,77963064882
5175170;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;15;1155,41600312426
5175170;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1155,41600312426
5175170;1;4;1;80;1;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ;2; ;800000;2;2;06;1;15;1155,41600312426
5175170;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1155,41600312426
5175170;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;1155,41600312426
5175171;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;1211,92416656293
5175171;1;3;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;15;1211,92416656293
5175172;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ;2; ;1;48;500000;2;2;06;1;15;1976,81076785987
5175172;1;2;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ;2; ;1;48;400000;2;2;06;1;15;1976,81076785987
5175172;1;3;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;15;1976,81076785987
5175172;1;4;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;1; ;2; ;2; ;1;48;700000;2;2;06;1;15;1976,81076785987
5175175;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1013,28567229613
5175175;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;1013,28567229613
5175176;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;15;1013,28567229613
5175178;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;15;2248,72848520702
5175178;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;2248,72848520702
5175178;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;2248,72848520702
5175179;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;500000;2;2;06;1;15;1557,28239852761
5175179;1;3;1;80;1;2;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;15;1557,28239852761
5175179;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;1557,28239852761
5175201;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3259,77080150645
5175201;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3259,77080150645
5175201;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3259,77080150645
5175204;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;991,795668855184
5175206;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;2563,59958468408
5175207;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ;1;32;600000;2;2;06;1;68;2800,38938008193
5175207;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;2800,38938008193
5175209;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;960,058410604735
5175210;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;68;991,795668855184
5175212;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;68;991,795668855184
5175212;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;991,795668855184
5175213;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;68;1848,35500470069
5175214;1;2;1;80;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;2553,92484120785
5175214;1;3;1;80;1;2;8; ;2; ; ;1; ;1; ;2; ;1;40;1000000;2;2;06;1;68;2553,92484120785
5175214;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2553,92484120785
5175214;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;1500000;2;2;06;1;68;2553,92484120785
5175215;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;68;960,058410604735
5175215;1;2;1;80;1;1;6; ;2; ; ;6; ;2; ;2; ;1;40;877803;2;2;06;1;68;960,058410604735
5175215;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;960,058410604735
5175216;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1460,26281752146
5175218;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;1;100000;1;25;300000;2;2;06;1;68;2588,21471638855
5175219;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1908,1289943208
5175219;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1908,1289943208
5175220;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;2094,65985375432
5175220;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;2094,65985375432
5175220;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2094,65985375432
5175220;1;5;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;68;2094,65985375432
5175223;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1451,17709027971
5175223;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;1451,17709027971
5175236;1;2;1;80;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;68;1349,8536679622
5175237;1;1;1;80;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;68;1848,35500470069
5175238;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3146,49004274715
5175238;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3146,49004274715
5175239;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1969,03419217537
5175239;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1969,03419217537
5175240;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;3320,01737339005
5175240;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3320,01737339005
5175241;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1969,03419217537
5175241;1;3;1;80;1;1;9;CUARENTENA OBLIGATORIA COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;68;1969,03419217537
5175241;1;4;1;80;1;1;6; ;2; ; ;12;CUARENTENA OBLIGATORIA COVID 19;2; ;2; ; ; ; ;2;2;06;1;68;1969,03419217537
5175242;1;1;1;80;1;2;4; ;2; ; ;1; ;2; ;2; ;1;78;98;2;2;06;1;68;1944,41906047091
5175258;1;1;1;80;1;1;9;CUARENTENA OBLIGATORIA COVID 19;2; ; ;1; ;3; ;2; ; ; ; ;3;2;06;1;68;960,058410604735
5175258;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;960,058410604735
5175259;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;68;1087,8597246254
5175260;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1595,97247330834
5175261;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3062,38332341873
5175261;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3062,38332341873
5175262;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1812,06493855058
5175262;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1812,06493855058
5175262;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;1812,06493855058
5175262;1;5;1;80;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;68;1812,06493855058
5175263;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1586,64346336005
5175263;1;4;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1586,64346336005
5175264;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1325,55142870076
5175267;1;1;1;80;1;1;6; ;2; ; ;12;CUARENTENA COVID 19;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175267;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175269;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;960,058410604735
5175270;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3840,23364241894
5175270;1;5;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175270;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175271;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;2058,8423698677
5175271;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;2058,8423698677
5175271;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2058,8423698677
5175272;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1253,78961219198
5175273;1;1;1;80;1;1;9;CUARENTENA COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;68;1782,50333274186
5175273;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1782,50333274186
5175273;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1782,50333274186
5175274;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;2154,90642563792
5175274;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2154,90642563792
5175274;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2154,90642563792
5175275;1;1;1;80;1;1;9;CUARENTENA COVID 19;2; ; ;12;CUARENTENA COVID 19;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175275;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175275;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175275;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175276;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175276;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3840,23364241894
5175276;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;3840,23364241894
5175277;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;2587,90182394552
5175278;1;2;1;80;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;68;1163,32280852868
5175279;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1103,07623664508
5175279;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;1103,07623664508
5175280;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175280;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;3840,23364241894
5175284;1;1;1;80;1;4;4; ;2; ; ;8; ;1; ;2; ; ; ; ;2;2;06;1;68;1063,55748536397
5175285;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;960,058410604735
5175286;1;4;1;80;1;1;9;CUARENTENA OBLIGATORIA;2; ; ;1; ;2; ;2; ;1;40;600000;2;2;06;1;68;1722,25676085826
5175287;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1893,22537474415
5175287;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;68;1893,22537474415
5175287;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;68;1893,22537474415
5175287;1;6;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;68;1893,22537474415
5175288;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;20;877803;2;2;06;1;68;1103,07623664508
5175288;1;3;1;80;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;68;1103,07623664508
5175346;1;2;1;80;1;1;8; ;2; ; ;12;PANDEMIA;2; ;2; ;1;48;877803;2;2;06;1;17;6339,54683523821
5175348;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;9745,48308337147
5175349;1;1;1;80;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;17;9745,48308337147
5175350;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175350;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175350;1;4;1;80;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175350;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;2376,94709350524
5175351;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175353;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;17;2748,91861228472
5175353;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;17;2748,91861228472
5175354;1;1;1;80;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;2;06;1;17;9612,16456149624
5175356;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175356;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;2376,94709350524
5175463;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175463;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;2376,94709350524
5175464;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;877803;2;2;06;1;17;2376,94709350524
5175464;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;2376,94709350524
5175465;1;3;1;80;1;1;8; ;2; ; ;12;PARA VIAJAR FUERA DEL PAIS;1;2;2; ;2; ;877803;1;2;06;1;17;2376,94709350524
5175465;1;4;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175466;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;9745,48308337147
5175467;1;2;1;80;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;17;2376,94709350524
5175468;1;1;1;80;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;2;06;1;17;2376,94709350524
5175468;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175468;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175469;1;1;1;80;1;1;7; ;2; ; ;1; ;2; ;2; ;1;48;400000;2;2;06;1;17;2376,94709350524
5175472;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;17;2376,94709350524
5175473;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;17;852,082150049075
5175474;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;17;3493,53681520121
5175475;1;2;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;17;2851,94777441487
5175476;1;1;1;80;1;4;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;2;06;1;17;852,082150049075
5175476;1;2;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;17;852,082150049075
5175477;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;1470,36264079096
5175478;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;852,082150049075
5175479;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;17;852,082150049075
5175480;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;966,355576879297
5175480;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;17;966,355576879297
5175480;1;4;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;17;966,355576879297
5175480;1;6;1;80;1;1;7; ;2; ; ;6; ;2; ;2; ;1;20;200000;2;2;06;1;17;966,355576879297
5175878;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;808,832331920577
5175879;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;808,832331920577
5175880;1;1;1;80;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;25;790,763424314416
5175882;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;2;06;1;25;2855,24416595818
5175882;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;2855,24416595818
5175882;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;2855,24416595818
5175883;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;737,407944673286
5175883;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;25;737,407944673286
5175890;1;2;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;25;1123,75547831632
5175891;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;2246,03662266975
5175891;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;2246,03662266975
5175892;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;2468,45924465177
5175921;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;06;1;25;1796,98193560274
5175923;1;6;1;80;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;25;4266,17793848843
5175925;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;2848,97774488424
5175925;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;25;2848,97774488424
5175925;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;2848,97774488424
5175925;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;2848,97774488424
5175925;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;2848,97774488424
5175929;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;2;06;1;25;4708,54123472526
5175929;2;1;2;80;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ;877803;2;2;06;1;25;4708,54123472526
5175929;2;2;2;80;1;1;2; ;2; ; ;2; ; ; ;2; ;1;40;877803; ;2;06;1;25;4708,54123472526
5175929;2;3;2;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;4708,54123472526
5175930;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;1880,91479512698
5175933;1;2;1;80;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;06;1;25;1697,87537913343
5175933;1;3;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;25;1697,87537913343
5175934;1;2;1;80;1;3;1; ;2; ; ;1; ;2; ;2; ;1;50;900000;2;2;06;1;25;3045,83275195246
5175934;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;25;3045,83275195246
5175934;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;3045,83275195246
5175935;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;1697,87537913343
5175935;1;4;1;80;1;1;8; ;2; ; ;4; ;2; ;2; ;2; ;877803;2;2;06;1;25;1697,87537913343
5175935;2;1;2;80;1;1;3; ;1; ;1;9; ;2; ;2; ;2; ;877803;2;2;06;1;25;1697,87537913343
5175936;1;2;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;25;1754,00311968485
5175937;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;1754,00311968485
5175938;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;06;1;25;2822,4974004426
5175939;1;2;1;80;1;1;3; ;2; ; ;9; ;1; ;2; ;1;36;877803;2;2;06;1;25;3684,0674525074
5175939;1;4;1;80;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;2;06;1;25;3684,0674525074
5175939;1;6;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;2;06;1;25;3684,0674525074
5175941;1;2;1;80;1;3;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;25;5542,77511548667
5175941;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;25;5542,77511548667
5175942;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;25;1966,87242696276
