DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;clase;MES;OCI;RAMA4D_R4;OFICIO;RAMA2D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5176722;1;2;1;60;66;1;2;1; ;1; ; ;1;1;1;1;189;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;450000;1;450000;1;450000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;6;4; ;1; ;1;1;1;24;1;1; ; ; ; ; ; ; ; ;1;1;1;3;36;1; ;2; ; ; ; ; ; ; ;3;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;06;1;4631;98;46;877803;66;852,082150049075; 
5176723;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;26;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;800000;1;10000000;3; ;12;2; ; ; ; ;3;3;2;84; ;.;84; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;60;4; ;2; ; ; ; ; ; ; ;2;3;1; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;06;1;4711;41;47;800000;66;1535,21405908271; 
5176723;1;2;1;60;66;1;1; ; ;1; ; ;1;2;2;2;180;8; ;1; ;2;480000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;4;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;4; ;2; ; ; ; ; ; ; ;9;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;10;LA PENSION;2;06;1;0121;62;01;480000;66;1535,21405908271; 
5176724;1;1;1;60;66;1;2;1; ;1; ; ;1;1;2;1;144;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;36000;2;2; ; ;2; ; ;2; ; ;1;950000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;1;1;1;6;72;1; ;2; ; ; ; ; ; ; ;7;11;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;2920;97;29;877803;66;852,082150049075; 
5176726;1;1;1;60;66;1;2;1; ;1; ; ;1;1;1;1;17;1; ;2; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;1;107000;2;1;450000;1;450000;1;450000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;9;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;06;1;8220;38;82;900000;66;852,082150049075; 
5176727;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;1;1; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;8;1; ;2; ; ; ; ; ; ; ;1;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;06;1;4111;95;41;700000;66;1186,53693322854; 
5176727;1;4;1;60;66;2; ; ; ; ; ; ; ; ; ; ;48;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;900000;1;10200000;3; ;12;2; ; ; ; ;3;3;2;48; ;.;48; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;2; ;2;06;1;2511;87;25;900000;66;1186,53693322854; 
5176728;1;1;1;60;66;1;2;2;6;1; ; ;1;2;2;2;0;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;0;1;7000000;3; ;10;2; ; ; ; ;1;1;1;40; ;.;40; ; ;7;2; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;2;36;4; ;2; ; ; ; ; ; ; ;13;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;2;06;1;4322;87;43;0;66;852,082150049075; 
5176729;1;3;1;60;66;1;2;1; ;1; ; ;1;1;1;1;27;1; ;2; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;34600;2;2; ; ;2; ; ;2; ; ;1;450000;1;450000;1;450000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;3;36;1; ;2; ; ; ; ; ; ; ;1;1;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;06;1;4711;33;47;900000;66;852,082150049075; 
5176730;1;1;1;60;66;1;2;1; ;1; ; ;1;1;2;1;82;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;830000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;6;7; ;1; ;1;2;1;7;1; ;1; ; ; ; ; ; ; ;1;1;1;0;102;4; ;2; ; ; ; ; ; ; ;8;2;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;4663;97;46;877803;66;3445,74511926014; 
5176731;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;96;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;21;2; ;45; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;108;8; ;2; ; ; ; ; ; ; ;11;14; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;2;1;1;1;2;1;1;3; ;2;06;1;4711;45;47; ;66;852,082150049075; 
5176731;1;2;1;60;66;2; ; ; ; ; ; ; ; ; ; ;96;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;200000;1;2400000;3; ;12;1;1;0;0;1;3;6;2;15;2; ;15; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;06;1;4711;41;47;200000;66;852,082150049075; 
5176731;1;3;1;60;66;1;1; ; ;1; ; ;1;2;2;2;1;8; ;1; ;2;360000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ;28;1; ;28; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;24;1; ;2; ; ; ; ; ; ; ;1;3;10; ;1;20;1;1;1;1;1;1;2;1;2;1;2;2;2; ;1;1;2;2;2;2;2;1;8; ;2;06;1;0113;62;01;360000;66;852,082150049075; 
5176732;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;1;1; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;3;1; ;2; ; ; ; ; ; ; ;1;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;2;06;1;4111;95;41;800000;66;3493,53681520121; 
5176733;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;180;8; ;1; ;2;800000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;72;8; ;2; ; ; ; ; ; ; ;3;3;4; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0113;62;01;1000000;66;2618,14611510768; 
5176733;1;3;1;60;66;1;1; ; ;1; ; ;1;2;2;2;18;8; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;4; ;2; ; ; ; ; ; ; ;5;3;4; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;06;1;0113;62;01;800000;66;2618,14611510768; 
5176733;1;4;1;60;66;1;1; ; ;1; ; ;1;2;2;2;32;8; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;72;8; ;2; ; ; ; ; ; ; ;7;3;4; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;06;1;0113;62;01;800000;66;2618,14611510768; 
5176734;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;136;8; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;30;2; ;30; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;4; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;06;1;0113;62;01;400000;66;852,082150049075; 
5176734;1;2;1;60;66;1;1; ; ;1; ; ;1;2;2;2;148;8; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;56; ;.;56; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;8; ;2; ; ; ; ; ; ; ;1;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;06;1;0113;62;01;800000;66;852,082150049075; 
5176735;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;72;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;800000;2;7000000;3; ;12;1;2;1;0;1;2;6;2;50; ;.;50; ; ;2;8; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;1;48;4; ;2; ; ; ; ; ; ; ;10;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;DE LA PENSION;2;06;1;0123;61;01;800000;66;852,082150049075; 
5176735;1;2;1;60;66;2; ; ; ; ; ; ; ; ; ; ;72;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;15;2; ;15; ; ;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;DE LA PENSION;2;06;1;0123;62;01; ;66;852,082150049075; 
5176735;1;3;1;60;66;2; ; ; ; ; ; ; ; ; ; ;14;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;140000;1;750000;3; ;12;2; ; ; ; ;2;6;2;50; ;.;50; ; ;1;8; ;3; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;06;1;0113;61;01;140000;66;852,082150049075; 
5176736;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;3;8; ;1; ;2;1200000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;3;8; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;1;66;3;4; ;200000;2;1;8;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;2;06;1;0121;62;01;1550000;66;852,082150049075; 
5176736;1;2;1;60;66;2; ; ; ; ; ; ; ; ; ; ;3;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;1; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;98;24;6; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;2;06;1;5619;53;56; ;66;852,082150049075; 
5176738;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;2;8; ;1; ;2;800000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;8; ;2; ; ; ; ; ; ; ;2;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0113;62;01;950000;66;852,082150049075; 
5176738;1;2;1;60;66;1;1; ; ;1; ; ;1;2;2;2;2;8; ;1; ;2;120000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;10;2; ;10; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;120;4; ;2; ; ; ; ; ; ; ;2;3;3; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;2;06;1;0113;62;01;120000;66;852,082150049075; 
5176739;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;8;8; ;1; ;2;600000;2; ; ;2; ;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;55; ;.;55; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;18;8; ;2; ; ; ; ; ; ; ;7;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0113;62;01;700000;66;852,082150049075; 
5176740;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;180;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;150000;1;1800000;3; ;12;2; ; ; ; ;2;9;2;60; ;.;60; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;600;8; ;2; ; ; ; ; ; ; ;10;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;3; ;2;06;1;0123;61;01;150000;66;852,082150049075; 
5176741;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;480;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;360000;1;4320000;3; ;12;2; ; ; ; ;2;1;1;27;1; ;27; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;15; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0161;62;01;360000;66;1110,36695525288; 
5176743;1;1;1;60;66;1;2;1; ;1; ; ;1;1;1;1;210;2; ;5; ;2;1100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;36000;2;2; ; ;2; ; ;2; ; ;1;600000;1;1100000;1;600000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;3;1;18;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;1;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;06;1;8530;18;85;1100000;66;852,082150049075; 
5176744;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;2;300000;3; ;6;1;2;0;1;1;2;3;1;5;1; ;5; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;3;4; ;2; ; ; ; ; ; ; ;1;14; ; ;1;40;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;1;1;2;2;1;3; ;2;06;1;0145;61;01;300000;66;3493,53681520121; 
5176744;1;2;1;60;66;2; ; ; ; ; ; ; ; ; ; ;3;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;1;2; ;1; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;2;8; ;2; ; ; ; ; ; ; ;12;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;2;06;1;0145;62;01; ;66;3493,53681520121; 
5176745;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;48;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;7200000;3; ;12;2; ; ; ; ;3;9;2;56; ;.;56; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;76;1; ;2; ; ; ; ; ; ; ;1;3;3; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;2; ;2;06;1;0123;61;01;600000;66;1110,36695525288; 
5176746;1;1;1;60;66;1;1; ; ;1; ; ;1;2;2;2;54;8; ;1; ;2;800000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;72;8; ;2; ; ; ; ; ; ; ;7;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0121;62;01;950000;66;852,082150049075; 
5176747;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;1;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;8;1; ;8; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;1;4; ;2; ; ; ; ; ; ; ;2;3;5; ;1;40;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;2;2;1;2;2;1;3; ;2;06;1;0122;62;01; ;66;2272,58516290349; 
5176748;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;96;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;600000;1;7200000;3; ;12;2; ; ; ; ;3;3;2;60; ;.;60; ; ;1;8; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;300;1; ;2; ; ; ; ; ; ; ;3;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;0322;64;03;600000;66;852,082150049075; 
5176760;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;36;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;510000;1;6000000;3; ;12;2; ; ; ; ;2;9;2;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;56;8; ;2; ; ; ; ; ; ; ;1;3;4; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;2;06;1;0124;61;01;510000;66;1336,66430022269; 
5176761;1;1;1;60;66;2; ; ; ; ; ; ; ; ; ; ;144;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;600000;1;7500000;3; ;12;1;1;1;0;0;2;6;2;50; ;.;50; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;480;4; ;2; ; ; ; ; ; ; ;10;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;06;1;1072;61;10;600000;66;326,015682981144; 
