DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6772S1;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1760828;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;12; ;1; ;350000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;5;4; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1; ;3;3;2;3;3;2;2;3;2;8; ;62;01;1;8; ;0121; ; ;350000;05;4710,20652653482
1760828;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;0;2; ; ;2; ;2; ;2; ;1;64000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;4;1; ;4; ; ;1;7;11;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;40;2;1;1;1;2;1;2;2;1;2;2;2;2; ;2;1; ;3;2;2;3;3;3;2;1;3;8; ;97;01;1;8; ;0113; ; ;0;05;4710,20652653482
1760828;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;216000;1;600000;3; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6;2; ;6; ; ;1;12;13;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;2;3;8; ;37;55;1;4; ;5521; ; ;216000;05;4710,20652653482
1760828;1;12;1;60;2;1;2;2;2;1;1; ;2;1;1;2; ;1; ;450000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;50; ;.;42;2; ;1;7;16;2; ; ; ; ; ;6;8; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;12;4; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;1;3;1; ;62;01;1;8; ;0113; ; ;450000;05;4710,20652653482
1760830;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;144; ;1; ;550000;2; ; ;2; ;2; ;2; ;2; ; ;59600; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ;480000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;60; ;.;50;2; ;1;6;17;2; ; ; ; ; ;7;8; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;1;1;240;4; ;2; ; ; ; ;2;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;62;01;1;8; ;0113; ; ;550000;05;3092,21605056846
1760831;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;120; ;1; ;1100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;610000; ;850000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;50; ;.;40;2; ;1;6;17;2; ; ; ; ; ;8;8; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;96;8; ;2; ; ; ; ;2;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;1100000;05;3532,62453313869
1760832;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;24; ;1; ;800000;2; ; ;2; ;2; ;1;140000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;520000; ;750000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;72; ;.;0;1; ;1;6;18;2; ; ; ; ; ;8;8; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;1;12;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;1;1;2;2;1;2;2;2;2;2;2; ;2;2; ;2;3;2;2;2;3;1;3;2;1; ;97;01;1;8; ;0113; ; ;800000;05;3460,27393321144
1760832;1;2;1;60;2;1;2;2;12;1;2; ;2;1;1;48; ;1; ;200000;2; ; ;1;400000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;100000; ;200000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;30;2; ;40; ; ;1;8;16;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;3; ;2; ; ; ; ;12;2; ;3; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;3;3; ;54;95;1;3; ;9500; ; ;600000;05;3460,27393321144
1760834;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;6;17;2; ; ; ; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1; ;2;3;2;3;3;2;2;1;3;8; ;93;50;1;4; ;5020; ; ;200000;05;4213,46475841103
1760851;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;48; ;1; ;900000;2; ; ;2; ;2; ;2; ;2; ; ; ;39500; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;450000; ;750000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;60; ;.;50;2; ;1;5;17;2; ; ; ; ; ;7;8; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;900000;05;4278,66375613796
1760853;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;48; ;1; ;560000;2; ; ;2; ;2; ;2; ;2; ; ; ;87000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;280000; ;560000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;10;18;2; ; ; ; ; ;9;7; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;60;8; ;2; ; ; ; ;5;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;58;52;1;1; ;5229; ; ;560000;05;5954,00284515911
1760854;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;0; ;1; ;240000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;30;1; ;30; ; ;1;7;16;2; ; ; ; ; ;2;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;1;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;2;3;3; ;95;45;1;1; ;4521; ; ;240000;05;3963,99427226724
1760856;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;60; ;1; ;1200000;2; ; ;2; ;2; ;2; ;2; ; ; ;19000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;290000; ;800000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;9;8; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;1;180;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;1; ;97;52;1;1; ;5229; ; ;1200000;05;3836,98728024274
1760873;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;156; ;2; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ;59000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;300000; ;600000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;14;2; ; ; ; ; ;7;8; ;1;2;1;17;1;1; ; ; ; ; ; ; ; ;1;1;48;8; ;2; ; ; ; ;1;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;1; ;97;01;1;8; ;0113; ; ;600000;05;5157,53074244236
1760873;1;3;1;60;2;1;1; ; ;1;2; ;2;2;2;3; ;1; ;1500000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;30;1; ;30; ; ;1;6;14;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;3;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;2;2;2;3;3; ;62;01;1;8; ;0113; ; ;1500000;05;5157,53074244236
1760873;1;7;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;7;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;8; ;2; ; ; ; ;2;2;PARTICULAR MEDICINA;12; ; ; ;1;12;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;2;3;2;2;2;3;3; ;97;01;1;8; ;0113; ; ;400000;05;5157,53074244236
1760875;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;48; ;1; ;360000;2; ; ;2; ;2; ;2; ;2; ; ; ;53000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;180000; ;360000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;1;98; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;6;8; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;12;8; ;2; ; ; ; ;0;1; ;1; ; ; ;1;12;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;3;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;360000;05;3236,91725042297
1760877;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;60; ;1; ;760000;2; ; ;2; ;2; ;2; ;2; ; ; ;33000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;300000; ;980000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;7;8; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;3;8; ;2; ; ; ; ;3;1; ;1; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;1;2; ;2;2; ;2;2;2;3;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;760000;05;3532,62453313869
1760878;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;180; ;2; ;668000;2; ; ;2; ;2; ;2; ;2; ; ; ;67000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;670000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;40;2; ;1;6;16;2; ; ; ; ; ;7;8; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;12;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;668000;05;4622,39426483304
1760878;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;496900;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;40;2; ;1;6;16;2; ; ; ; ; ;8;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;1;POR LAS PRESTACIONES;1;1; ;2;2;2;2;3;2;2;3;3;3; ;62;01;1;8; ;0113; ; ;496900;05;4622,39426483304
1760879;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;36; ;1; ;1100000;2; ; ;2; ;2; ;1;160000;2; ; ; ;48000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;550000; ;1100000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;40;2; ;1;6;16;2; ; ; ; ; ;8;8; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;36;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;1;1;2;1;2;2;2;1;2;2;2; ;2;9; ;3;2;2;3;2;2;1;3;3;1; ;62;01;1;8; ;0113; ; ;1100000;05;2473,42798604244
1760880;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;288; ;1; ;1100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;500000; ;1100000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;17;2; ; ; ; ; ;8;8; ;1;2;1;28;1;1; ; ; ; ; ; ; ; ;1;1;24;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;2; ;62;01;1;8; ;0113; ; ;1100000;05;1971,16035925311
1760880;1;5;1;60;2;1;2;2;3;1;1; ;2;1;1;24; ;2; ;700000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;350000; ;700000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;70; ;.;60;2; ;1;6;19;2; ; ; ; ; ;5;7; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;9;1;24;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1; ;3;3;2;3;2;2;2;3;3;3; ;39;80;1;1; ;8060; ; ;700000;05;1971,16035925311
1760880;1;6;1;60;2;1;1; ; ;1;1; ;2;2;2;7; ;2; ;468000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;77; ;.;77; ; ;1;8;19;2; ; ; ; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;3; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;1;QUE TENGA PRESTACIONES;1;1; ;3;3;2;3;3;3;2;3;2;3; ;45;52;1;1; ;5249; ; ;468000;05;1971,16035925311
1760880;1;8;1;60;2;1;1; ; ;1;1; ;2;2;2;6; ;1; ;360000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;50; ;.;50; ; ;1;6;17;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;4; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;1;CONDICCIONES DE TRABAJO INSATISFATORIA;2;2; ;3;2;2;3;3;2;2;3;3;3; ;45;51;1;1; ;5111; ; ;360000;05;1971,16035925311
1760880;1;9;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;496900;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;6;17;2; ; ; ; ; ;8;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;9;8; ;2; ; ; ; ;3;2; ;4; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;1;POR LAS PRESTACIONES SOCIALES;2;1; ;2;2;2;3;3;2;2;2;3;3; ;62;01;1;8; ;0113; ; ;496900;05;1971,16035925311
1760902;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;60; ;.;18;6; ;1;6;14;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;0;2; ;11; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;1;DESEA UN TRABAJO ESTABLE Y CON PRESTSCIONES;1;1; ;3;3;2;3;3;2;2;2;3;8; ;62;01;1;4; ;0113; ; ;100000;05;2643,38797247292
1760903;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;132; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ;79000; ;2; ; ;2;1; ;2;2;2; ; ; ;1; ;248648; ;100000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;40;2; ;1;6;17;2; ; ; ; ; ;7;8; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;6; ;62;01;1;8; ;0113; ; ;600000;05;3909,33788016999
1760999;1;1;1;60;2;1;2;2;6;1;1; ;2;2;2;24; ;1; ;496000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;60; ;.;60; ; ;1;6;21;2; ; ; ; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;4;9; ;98;63;1;1; ;6332; ; ;496000;13;1418,79022406495
1760999;1;2;1;60;2;1;2;1; ;1;1; ;1;1;1;180; ;1; ;498000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;498000;498000;498000;2;1;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;9;7; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;36;4; ;2; ; ; ; ;2;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;55;80;1;2; ;8043; ; ;498000;13;1418,79022406495
1761000;1;1;1;60;2;1;2;1; ;1;1; ;1;1;1;180; ;1; ;1879682;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;452064;452064;986000;2;1;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;48; ;.;48; ; ;1;7;12;2; ; ; ; ; ;9;7; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;2;1;24;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;4;1; ;13;80;1;2; ;8043; ; ;1879682;13;887,597307507737
1761001;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;280000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;7;18;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;2;2;2;2;3;3;9; ;80;52;1;4; ;5271; ; ;280000;13;1539,21301095017
1761003;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;50; ;.;50; ; ;1;6;6;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0140; ; ;250000;13;1107,23402354919
1761003;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;1000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;50; ;.;50; ; ;1;6;13;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;4;3; ;53;55;1;4; ;5521; ; ;150000;13;1107,23402354919
