DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5584673;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;3499.1341994
5584674;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;4949.9838727
5584674;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;15;4949.9838727
5584675;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;15;3674.7838371
5584676;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;15;3499.1341994
5584677;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;15;3104.6711489
5584678;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;5473.2586017
5584679;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;15;3104.6711489
5584680;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;15;5434.1151621
5584681;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.2;15;7044.4365334
5584681;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;15;7044.4365334
5584682;1;2;1;80;2;;;;1;4;;2;;;12;ACCIDENTE DE TRANSITO;2;2;;2;;1;10;3;15;3161.2494499
5585170;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;13;6752.1627616
5585668;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;501.96861675
5585668;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;501.96861675
5585669;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;50;696.02096475
5585669;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;696.02096475
5585670;1;2;1;80;2;2;;1000000;1;3;;2;;;9;;2;2;;2;;1;10;2;50;556.81868888
5585671;1;1;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;10;3;50;428.51863808
5585671;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;428.51863808
5585671;1;3;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;50;428.51863808
5585672;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;50;657.27254925
5585672;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;10;1.4;50;657.27254925
5585673;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;1171.7253827
5585674;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;3;50;557.01217924
5585676;1;2;1;80;2;1;48;800000;1;3;;2;;;9;;2;2;;2;;1;10;3;50;671.73337952
5585676;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;671.73337952
5585676;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;671.73337952
5585678;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;526.06271162
5585681;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;647.49694251
5585682;1;2;1;80;2;2;;900000;2;;;;2;;;.;2;2;;2;;1;10;;50;557.01217924
5585684;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;788.02848597
5585685;1;2;1;80;2;2;;600000;1;7;;2;;;9;;2;2;;2;;1;10;2;50;602.42247712
5585685;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;602.42247712
5585686;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;1010.0199784
5585687;1;2;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;50;1010.0199784
5585687;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;1010.0199784
5585705;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;1714.0745523
5585705;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;1714.0745523
5585706;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;647.49694251
5585708;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;647.49694251
5585709;1;2;1;80;2;1;48;900000;1;9;POR LA PANDEMIA DEL COVID 19;2;;;9;;2;2;;2;;1;10;2;50;1241.2297755
5585710;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;50;788.22197632
5585711;1;1;1;80;2;1;52;800000;1;9;POR LA PANDEMIA DEL COVID 19;2;;;4;;2;2;;2;;1;10;2;50;547.04308214
5585715;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;571.47300951
5585715;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;50;571.47300951
5585717;1;2;1;80;2;2;;800000;1;3;;2;;;9;;2;2;;2;;1;10;1.4;50;1303.6156243
5585738;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;13;7576.6254161
5585739;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;13;3796.4061975
5585739;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;13;3796.4061975
5585740;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;13;6167.9906371
5585757;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1637.1637041
5585757;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1637.1637041
5585758;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1959.7409123
5585758;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1959.7409123
5585758;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1959.7409123
5585759;1;1;1;80;2;1;48;300000;1;6;;2;;;1;;2;2;;2;;1;10;1.4;70;1442.0365604
5585760;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1467.9387709
5585760;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1467.9387709
5585762;1;2;1;80;2;1;48;300000;1;6;;2;;;1;;2;2;;2;;1;10;1.3;70;1075.3018293
5585762;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1075.3018293
5585763;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1917.9660436
5585763;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1917.9660436
5585764;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;70;3189.7734146
5585764;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;3189.7734146
5585766;1;1;1;80;2;;;;1;4;;2;;;11;;2;2;;2;;1;10;4;70;1277.18999
5585769;1;2;1;80;2;1;40;700000;2;;;;2;;;.;2;2;;2;;1;10;;70;2355.3579491
5585769;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;2355.3579491
5585769;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;2355.3579491
5585769;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;2355.3579491
5585769;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;2355.3579491
5585782;1;1;1;80;2;;;;1;6;;2;;;8;;2;2;;2;;1;10;3;15;5434.1151621
5585784;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;2432.0012369
5585784;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;2432.0012369
5585785;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;4867.9133302
5585787;1;2;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;3;15;6649.9734829
5585788;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;15;6126.698754
5585788;1;3;1;80;2;1;40;800000;2;;;;2;;;.;2;2;;2;;1;10;;15;6126.698754
5585788;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;6126.698754
5585789;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;15;5784.5529805
5585790;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;3104.6711489
5585791;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;15;4069.2468875
5585791;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;15;4069.2468875
5585791;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;4069.2468875
5585792;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;15;3104.6711489
5590157;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;658.13041372
5590158;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;994.44316486
5590158;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;994.44316486
5590162;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1360.2288419
5590163;1;1;1;80;2;;;;1;8;;2;;;4;;2;2;;2;;1;10;1.2;68;994.44316486
5590163;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;994.44316486
5590164;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;1847.8480959
5590166;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;658.13041372
5590168;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1068.6704915
5590168;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1068.6704915
5590168;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1068.6704915
5590169;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;68;1539.9857449
5590170;1;1;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;68;855.47423936
5590170;1;2;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;10;2;68;855.47423936
5590930;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;2;68;658.13041372
5590930;1;3;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;658.13041372
5590932;1;2;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;10;2;68;1394.3599776
5590932;1;4;1;80;2;;;;1;3;;1;;1;9;;2;2;;2;;1;10;1.2;68;1394.3599776
5590933;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1423.7686971
5590935;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;994.44316486
5590935;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;994.44316486
5590939;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;658.13041372
5590941;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;840.16343275
5590950;1;2;1;80;2;;;;1;9;POR EMBARAZO;2;;;9;;2;2;;2;;1;10;2;68;2484.3759321
5590952;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;994.44316486
5590953;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;1068.9676592
5590953;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1068.9676592
5590955;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1635.1158357
5590957;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1657.9624732
5590960;1;3;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;10;3;68;658.13041372
5590963;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;961.92378161
5590964;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1302.4082937
5590968;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1210.2752772
5590969;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1645.5846944
5590970;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;1148.1285616
5590971;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;658.13041372
5590971;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;658.13041372
5590971;1;5;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;658.13041372
5590972;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1551.2157633
5590973;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;855.17707168
5590976;2;2;2;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;1467.8394894
5590982;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;285.20950419
5590983;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;288.69465443
5590983;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;288.69465443
5590984;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;368.19976194
5590985;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;525.35718722
5590985;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;525.35718722
5590985;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;525.35718722
5590987;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;593.06650009
5590988;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;707.3597602
5590990;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;331.35734639
5590991;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;273.42623802
5590991;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;273.42623802
5590992;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;18;361.3854129
5590993;1;2;1;80;2;1;40;250000;1;3;;2;;;9;;2;2;;2;;1;10;3;18;593.06650009
5590994;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.4;18;467.2244403
5590994;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;467.2244403
5590995;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;353.12029026
5590996;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;401.98308935
5590996;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;18;401.98308935
5590999;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;853.25352769
5590999;1;5;1;80;2;1;25;250000;2;;;;2;;;.;;;;2;;1;10;;18;853.25352769
5590999;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;853.25352769
5591001;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;462.24299469
5591001;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;462.24299469
5591002;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;293.67610003
5591003;1;2;1;80;2;2;;300000;2;;;;2;;;.;2;2;;2;;1;10;;18;396.80017054
5591003;1;3;1;80;2;2;;200000;2;;;;2;;;.;2;2;;2;;1;10;;18;396.80017054
5591004;1;2;1;80;2;1;40;1000000;2;;;;2;;;.;2;2;;2;;1;10;;18;583.78418913
5591007;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;460.93155139
5591007;1;3;1;80;2;1;48;600000;1;2;;2;;;9;;2;2;;2;;1;10;1.2;18;460.93155139
5591007;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;460.93155139
5591007;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;460.93155139
5591008;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;238.53277516
5591008;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;238.53277516
5591010;1;2;1;80;2;;;;1;3;;2;;;2;;2;2;;2;;1;10;3;18;593.06650009
5591014;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;395.98445543
5591015;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;475.48956294
5591016;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;10;3;18;781.067707
5591018;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;401.98308935
5591018;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;401.98308935
5591018;1;5;1;80;2;2;;300000;1;4;;2;;;4;;2;2;;2;;1;10;2;18;401.98308935
5591020;1;2;1;80;2;;;;1;3;;2;;;12;CUMPLIENDO CONDENA EN CENTRO PENITENCIARIO;2;2;;2;;1;10;3;18;467.2244403
5591020;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;467.2244403
5591022;1;2;1;80;2;1;30;500000;1;3;;2;;;9;;2;2;;2;;1;10;3;18;461.22580637
5591023;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;589.78282305
5591023;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;589.78282305
5591024;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;337.85187385
5591025;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;18;368.19976194
5591027;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;809.6340223
5591027;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;809.6340223
5591028;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;1223.4384773
5591028;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;1223.4384773
5591029;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;1225.2368602
5591030;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;10;1.4;18;1460.7701797
5591030;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;1460.7701797
5591030;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1460.7701797
5591031;1;2;1;80;2;2;;380000;1;3;;2;;;9;;2;2;;2;;1;10;4;18;1327.0754713
5591031;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1327.0754713
5591031;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1327.0754713
5591032;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;2138.8771537
5591032;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;2138.8771537
5591033;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;1;300000;1;10;;18;1427.1074109
5591033;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;1;300000;1;10;;18;1427.1074109
5591033;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1427.1074109
5591034;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;1223.4384773
5591034;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1223.4384773
5591035;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;18;2117.1228053
5591036;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;3036.2503664
5591037;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;1649.8371699
5591037;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1649.8371699
5591037;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1649.8371699
5591038;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;10;3;18;1065.0311884
5591039;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1457.081295
5591040;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1525.0926499
5591040;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1525.0926499
5591041;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;18;1461.8379099
5591042;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;18;1225.2368602
5591046;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;1716.1673459
5591046;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;1716.1673459
5591047;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;18;1198.7258968
5591430;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1799.5672589
5591431;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;68;1632.4853024
5591431;2;2;2;80;2;;;;1;2;;2;;;2;;;;;2;;1;10;1.2;68;1632.4853024
5591431;2;3;2;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1632.4853024
5591435;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;994.44316486
5591436;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1068.9676592
5591436;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1068.9676592
5591437;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1138.4128446
5591439;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;358.91745098
5591440;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;781.067707
5591441;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;475.48956294
5591442;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;287.67746611
5591443;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;337.85187385
5591444;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;337.85187385
5591446;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;337.85187385
5591448;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;10;2;18;546.91865788
5591449;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;401.78161615
5591449;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;401.78161615
5591450;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;287.67746611
5591451;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;380.71603902
5591452;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;18;404.11041312
5591453;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;337.85187385
5591454;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;18;294.49181515
5591454;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;294.49181515
5591456;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;18;287.67746611
5591459;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;337.35598032
5591459;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;337.35598032
5591460;1;1;1;80;2;2;;400000;1;3;;2;;;9;;2;2;;2;;1;10;1.4;18;412.0687523
5591460;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;412.0687523
5591460;1;3;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;2;18;412.0687523
5591461;1;2;1;80;2;;;;1;4;;2;;;1;;2;2;;2;;1;10;3;18;323.09222375
5591461;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;18;323.09222375
5591463;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;18;337.85187385
5591464;1;1;1;80;2;2;;400000;1;7;;2;;;1;;2;2;;2;;1;10;2;18;395.78298223
5591466;1;2;1;80;2;2;;908526;1;9;CAMBIO DE RESIDENCIA;2;;;2;;2;2;;2;;1;10;2;18;405.06529319
5591469;1;1;1;80;2;1;40;908526;2;;;;1;1;1;;2;2;;2;;1;10;;18;469.49092902
5595196;1;2;1;80;2;1;40;800000;1;8;;2;;;9;;2;2;;1;800000;1;10;1.1;68;2130.3360539
5595196;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2130.3360539
5595196;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2130.3360539
5595196;1;7;1;80;2;;;;1;8;;2;;;4;;2;2;;2;;1;10;4;68;2130.3360539
5595199;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;68;994.44316486
5595200;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;1.1;68;1914.2067739
5595200;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1914.2067739
5596339;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1304.5410954
5596340;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1509.6500934
5596341;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;2043.2271036
5596341;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;2043.2271036
5596341;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;2043.2271036
5596343;1;3;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;70;1228.9113001
5596343;1;4;1;80;2;1;20;450000;2;;;;2;;;.;2;2;;2;;1;10;;70;1228.9113001
5596343;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1228.9113001
5596346;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1746.5521059
5596346;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1746.5521059
5596346;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1746.5521059
5596348;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1577.2636265
5596349;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;10;3;70;1577.2636265
5596351;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;735.94832827
5596352;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;70;735.94832827
5596353;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;70;735.94832827
5596353;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;735.94832827
5596353;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;735.94832827
5596354;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;735.94832827
5596355;1;2;1;80;2;2;;400000;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1103.5866939
5596356;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;981.96388717
5596358;1;2;1;80;2;2;;400000;1;6;;2;;;9;;2;2;;2;;1;10;3;70;2070.8711651
