DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1A1;P750S2A1;P750S1;P750S2;P750S3;P750S4;P1661S1;P1661S2;P1661S3;P1661S4;P1661S1A1;P1661S2A1;P1661S3A1;P1661S4A1;P1661S4A2;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;CLASE;MES;DPTO;fex_c_2011
5592977;1;1;1;95;1;1;1800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;134.54525147
5592978;1;1;1;95;1;2;;1;10000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;134.70329332
5592978;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;134.70329332
5592978;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;134.70329332
5592979;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;134.54525147
5592980;1;1;1;95;2;;;;;;;1;2;;2;;1;2220000;;2220000;;1;;;1;;;;2220000;;;;;;2;;2;;2;;23;1;10;23;111.99754496
5592980;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;111.99754496
5592981;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;186.61870413
5592981;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;186.61870413
5592981;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;186.61870413
5592982;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;216.62934373
5592982;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;216.62934373
5592983;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;333.09656349
5592983;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;333.09656349
5592984;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592984;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592984;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592984;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592984;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592985;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592985;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592985;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592985;1;4;1;95;1;2;;1;908526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592985;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;93.309352064
5592986;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;183.72684093
5592986;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;183.72684093
5592986;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;183.72684093
5592986;1;4;1;95;2;;;;;;;1;2;;2;;1;1680000;;1680000;;1;;;;;1;;;;1680000;;;;2;;2;;2;;23;1;10;23;183.72684093
5592987;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;204.10076411
5592987;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;204.10076411
5592987;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;204.10076411
5592987;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;204.10076411
5592988;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592988;1;7;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;120.45845675
5592997;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;359.07998972
5592997;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;10;23;359.07998972
5593044;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;38.534253609
5593045;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593046;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;71.952179008
5593046;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;71.952179008
5593047;1;1;1;95;2;;;;;;;1;2;;2;;1;600000;;600000;;1;;;;;;1;;;;INGRESO SOLIDARIO;600000;;2;;2;;2;;27;1;10;27;37.017988233
5593047;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593048;1;1;1;95;2;;;;;;;1;1;1800000;2;;1;1960000;;1960000;;1;;;;;1;;;;1960000;;;;2;;2;;2;;27;1;10;27;37.017988233
5593048;1;2;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;27;1;10;27;37.017988233
5593049;1;1;1;95;1;2;;1;6000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;42.54354051
5593050;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593050;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593050;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593050;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593051;1;1;1;95;2;;;;;;;1;2;;2;;1;280000;;280000;;1;;;;;;1;;;;IVA;280000;;2;;2;;2;;27;1;10;27;37.017988233
5593051;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593051;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593051;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593051;1;5;1;95;2;;;;;;;1;2;;2;;1;400000;;400000;;1;;;;1;;;;400000;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593052;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593052;1;2;1;95;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593053;1;1;1;95;2;;;;;;;1;1;2000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;134.43283649
5593054;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;134.43283649
5593055;1;1;1;95;1;2;;1;2800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593055;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593055;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593056;1;1;1;95;2;;;;;;;1;2;;2;;1;1250000;;1250000;;1;;;1;;;;1250000;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593057;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593057;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593058;1;1;1;95;2;;;;;;;1;2;;2;;1;1200000;;1200000;;1;;;1;;;;1200000;;;;;;2;;2;;2;;27;1;10;27;151.77375175
5593058;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593058;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593058;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593059;1;1;1;95;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593061;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;42.54354051
5593062;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593062;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593063;1;1;1;95;2;;;;;;;1;2;;2;;1;1850000;;1850000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1850000;;2;;2;;2;;27;1;10;27;44.973244385
5593063;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;44.973244385
5593064;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593064;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593065;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;70.862240167
5593065;1;2;1;95;1;2;;1;2000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;70.862240167
5593065;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;70.862240167
5593065;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;70.862240167
5593067;1;1;1;95;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593067;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593068;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593068;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593068;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593069;1;1;1;95;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;137.67326323
5593071;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593071;1;2;1;95;2;;;;;;;1;1;1000000;2;;1;2400000;;2400000;;1;;;;1;;;;2400000;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593072;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593072;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593073;1;1;1;95;2;;;;;;;1;1;2500000;2;;1;1320000;;1320000;;1;;;1;;;;1320000;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593073;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593076;1;1;1;95;1;1;950000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593076;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593077;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593077;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593078;1;1;1;95;2;;;;;;;1;2;;2;;1;1200000;;1200000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1200000;;2;;2;;2;;27;1;10;27;37.017988233
5593078;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593078;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593078;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593078;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593080;1;1;1;95;2;;;;;;;1;1;5800000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593080;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593080;1;3;1;95;2;;;;;;;1;1;1200000;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;27;1;10;27;37.017988233
5593080;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593083;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593083;1;2;1;95;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593085;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;71.952179008
5593085;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;71.952179008
5593086;1;1;1;95;1;2;;1;98;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593087;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593087;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593095;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593095;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593099;1;1;1;95;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;151.77375175
5593101;1;1;1;95;2;;;;;;;1;2;;2;;1;1200000;;1200000;;1;;;1;;;;1200000;;;;;;2;;2;;2;;27;1;10;27;151.77375175
5593101;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593101;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593102;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593102;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593102;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593102;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593103;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593104;1;1;1;95;2;;;;;;;1;1;2400000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593104;1;2;1;95;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593104;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593105;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593105;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593105;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;37.017988233
5593107;1;1;1;95;2;;;;;;;1;1;1000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;131.80232131
5593107;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;131.80232131
5593107;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;131.80232131
5593108;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;7;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;8;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593108;1;9;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593110;1;1;1;95;2;;;;;;;1;1;500000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;151.77375175
5593110;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;151.77375175
5593111;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;10;27;42.54354051
5593125;1;1;1;95;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;151.77375175
5593126;1;1;1;95;2;;;;;;;1;1;2000000;2;;1;950000;;950000;;1;;;;;1;;;;950000;;;;2;;2;;2;;27;1;10;27;37.017988233
5593127;1;1;1;95;2;;;;;;;1;1;3500000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;27;1;10;27;37.017988233
5593145;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;149.9611201
5593145;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;149.9611201
5593145;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;149.9611201
5593146;1;1;1;95;2;;;;;;;1;1;900000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;41;1;10;41;120.50941382
5593146;1;2;1;95;2;;;;;;;1;2;;2;;1;900000;;900000;;1;;;;;1;;;;900000;;;;2;;2;;2;;41;1;10;41;120.50941382
5593147;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;222.72762164
5593147;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;222.72762164
5593147;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;222.72762164
5593147;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;222.72762164
5593148;1;1;1;95;2;;;;;;;1;1;200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;41;1;10;41;141.10584785
5593149;1;1;1;95;1;2;;2;;1;450000;1;2;;2;;1;1960000;;1960000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1960000;;2;;2;;2;;41;1;10;41;172.22082059
5593149;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;172.22082059
5593149;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;172.22082059
5593150;1;1;1;95;2;;;;;;;1;1;600000;2;;1;380000;;380000;;1;;;;;;1;;;;DEVOLUCION DEL IVA;380000;;2;;2;;2;;41;1;10;41;189.06052041
5593150;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;189.06052041
5593150;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;189.06052041
5593153;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;133.58008102
5593153;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;133.58008102
5593153;1;3;1;95;1;2;;1;1100000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;133.58008102
5593153;1;4;1;95;2;;;;;;;1;1;2400000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;41;1;10;41;133.58008102
5593155;1;1;1;95;2;;;;;;;1;2;;2;;1;1820000;;1820000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1820000;;2;;2;;2;;41;1;10;41;193.50931473
5593155;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;193.50931473
5593155;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;193.50931473
5593157;1;1;1;95;2;;;;;;;1;2;;2;;1;1960000;;1960000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1960000;;2;;2;;2;;41;1;10;41;149.9611201
5593157;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;149.9611201
5593157;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;149.9611201
5593158;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;161.24927334
5593159;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;229.77092646
5593159;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;229.77092646
5593159;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;229.77092646
5593160;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;163.06124076
5593160;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;163.06124076
5593160;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;163.06124076
5593160;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;163.06124076
5593162;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;263.36066264
5593162;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;263.36066264
5593162;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;263.36066264
5593162;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;263.36066264
5593165;1;1;1;95;2;;;;;;;1;1;1000000;2;;1;1000000;;1000000;;1;;;;;1;;;;1000000;;;;2;;2;;2;;41;1;10;41;161.24927334
5593167;1;1;1;95;1;2;;1;3000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593167;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593167;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593167;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593167;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593167;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;90.922853684
5593168;1;1;1;95;1;2;;1;3000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;161.24927334
5593169;1;1;1;95;1;2;;1;5500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;148.54181886
5593169;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;148.54181886
5593169;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;148.54181886
5593169;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;148.54181886
5593170;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;10;41;218.44089078
