DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
570017;1;4;10;1;1;1;12;2000;7;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;3;1; ; ;2;44;8132,81991194971
570017;1;5;10;1;1;1;5;2007;0;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;44;8132,81991194971
570018;1;1;10;1;1;1;1;1973;35;1;2; ;3;1; ; ;1;1;54212;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;2;44;8244,84566960181
570018;1;2;10;2;1;1;5;1922;85;5;2; ;4;1; ; ;1;2;28000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;44;8244,84566960181
570077;1;1;10;1;2;1;1;1963;44;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;44;6554,4198890867
570077;1;2;10;2;1;1;11;1958;49;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;44;6554,4198890867
570077;1;3;10;3;1;1;11;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;44;6554,4198890867
570077;1;4;10;4;2;1;3;1984;23;3;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;44;6554,4198890867
570078;1;1;10;1;2;1;7;1950;57;1;2; ;4;1; ; ;1;3;12500;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;44;6448,29023571103
570078;1;2;10;2;2;1;4;1991;16;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;44;6448,29023571103
570079;1;1;10;1;2;1;1;1947;60;1;2; ;2;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;3;3; ; ;2;44;5943,54422263077
570079;1;2;10;2;1;1;2;1931;76;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;44;5943,54422263077
570079;1;3;10;3;1;1;4;1968;39;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;44;5943,54422263077
570079;1;4;10;4;1;1;5;1975;32;3;2; ;5;1; ; ;1;1;48123;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;2;44;5943,54422263077
570079;1;5;10;5;2;1;12;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;44;5943,54422263077
570079;1;6;10;6;1;1;6;1947;60;5;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;44;5943,54422263077
570220;1;1;10;1;2;1;5;1955;52;1;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;44;7997,552205846
570221;1;1;10;1;2;1;7;1983;24;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;1;0; ; ;2;44;8317,92789830985
570221;1;2;10;2;1;1;7;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;44;8317,92789830985
570221;1;3;10;3;2;1;6;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ; ;2;44;8317,92789830985
570221;1;4;10;4;1;1;8;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;44;8317,92789830985
570221;1;5;10;5;2;1;2;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;44;8317,92789830985
570221;1;6;10;6;2;1;2;1920;87;5;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;44;8317,92789830985
570222;1;1;10;1;1;1;5;1983;24;1;2; ;2;1; ; ;1;3;65000;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;44;8521,11990761119
570222;1;2;10;2;2;1;9;1985;22;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;44;8521,11990761119
570222;1;3;10;3;2;1;8;1994;13;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;44;8521,11990761119
570222;1;4;10;4;2;1;6;1979;28;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;44;8521,11990761119
570223;1;1;10;1;1;1;9;1970;37;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;44;7282,51322723269
570284;1;1;10;1;2;1;10;1963;44;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;44;8593,57684182915
570284;1;2;10;2;1;1;2;1978;29;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;44;8593,57684182915
570284;1;3;10;3;1;1;7;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;44;8593,57684182915
570344;1;1;10;1;1;1;2;1954;53;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;44;7302,51126452261
570344;1;2;10;2;2;1;2;1961;46;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;44;7302,51126452261
570344;1;3;10;2;2;1;5;2002;5;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;44;7302,51126452261
570434;1;1;10;1;1;1;9;1964;43;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;839,802367442898
570434;1;2;10;2;2;1;9;1967;40;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;839,802367442898
570434;1;3;10;3;2;1;1;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;47;839,802367442898
570434;1;4;10;2;2;1;1;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;900;2; ;2; ;2;0; ; ;2;47;839,802367442898
570434;1;5;10;2;1;1;3;2006;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;839,802367442898
570435;1;1;10;1;1;1;7;1963;44;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;963,186669714421
570435;1;2;10;2;2;1;12;1972;35;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;963,186669714421
570435;1;3;10;3;2;1;3;1996;11;3;2; ;5;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;963,186669714421
570435;1;4;10;2;2;1;1;1998;9;3;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;963,186669714421
570435;1;5;10;2;1;1;2;2000;7;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;600;2; ;2; ;2;0; ; ;2;47;963,186669714421
570435;1;6;10;2;2;1;8;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;963,186669714421
570435;1;7;10;2;2;1;4;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;963,186669714421
570436;1;1;10;1;1;1;4;1976;31;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;864,54606790399
570437;1;1;10;1;1;1;9;1968;39;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;47;1331,41741087776
570437;1;2;10;2;2;1;5;1968;39;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;1331,41741087776
570437;1;3;10;3;1;1;12;1991;16;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;47;1331,41741087776
570437;1;4;10;4;2;1;9;1992;15;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;47;1331,41741087776
570437;1;5;10;5;1;1;11;1994;13;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;47;1331,41741087776
570437;1;6;10;2;2;1;7;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;1331,41741087776
570437;1;7;10;2;2;1;7;2001;6;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;800;2; ;2; ;2;0; ; ;2;47;1331,41741087776
570437;1;8;10;2;1;1;7;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1331,41741087776
570438;1;1;10;1;1;1;1;1976;31;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;903,798367927698
570438;1;2;10;2;2;1;4;1976;31;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;903,798367927698
570438;1;3;10;2;1;1;2;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;47;903,798367927698
570438;1;4;10;2;1;1;5;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;903,798367927698
570439;1;1;10;1;2;1;8;1979;28;1;2; ;3;1; ; ;1;4; ;2;1;1;1;2; ; ;2; ;2; ;6;3;2; ;2;47;831,881072300514
570439;1;2;10;1;1;1;8;2002;5;3;2; ; ;1; ; ;1;5; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;2;47;831,881072300514
570439;1;3;10;3;2;1;12;1949;58;5;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;47;831,881072300514
570440;1;1;10;1;2;1;1;1941;66;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;765,510997925927
570440;1;2;10;2;2;1;9;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;47;765,510997925927
570441;1;1;10;1;1;1;9;1985;22;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;1164,3936128589
570441;1;2;10;2;2;1;1;1980;28;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;1164,3936128589
570442;1;1;10;1;1;1;8;1983;24;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;47;1535,70977802376
570442;1;2;10;2;2;1;8;1990;17;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;47;1535,70977802376
570442;1;3;10;2;2;1;12;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1535,70977802376
570442;1;4;10;4;1;1;1;1990;17;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1535,70977802376
570442;1;5;10;5;1;1;4;1970;37;9;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1535,70977802376
570443;1;1;10;1;1;1;4;1986;21;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;1634,72420792245
570443;1;2;10;2;2;1;3;1989;18;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;1634,72420792245
570443;1;3;10;3;1;1;9;1992;15;5;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;47;1634,72420792245
570444;1;1;10;1;1;1;1;1977;30;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ; ;2;47;1037,45528148479
570445;1;1;10;1;1;1;8;1933;74;1;2; ;4;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;47;1122,99387154745
570446;1;1;10;1;1;1;2;1941;66;1;2; ;6;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1285,36266224544
570446;1;2;10;2;2;1;2;1944;63;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1285,36266224544
570446;1;3;10;3;1;1;7;1992;15;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;5; ; ;2;47;1285,36266224544
570446;1;4;10;4;1;1;7;1949;58;9;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;47;1285,36266224544
570447;1;1;10;1;1;1;7;1970;37;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;47;1118,75981407725
570447;1;2;10;2;2;1;12;1975;32;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;47;1118,75981407725
570447;1;3;10;2;1;1;12;1996;11;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;47;1118,75981407725
570447;1;4;10;2;1;1;11;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;47;1118,75981407725
570447;1;5;10;2;1;1;9;2002;5;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;600;2; ;2; ;2;0; ; ;2;47;1118,75981407725
570448;1;1;10;1;1;1;9;1979;28;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;854,513179292857
570448;1;2;10;2;2;1;9;1978;29;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;854,513179292857
570448;1;3;10;2;1;1;10;2001;6;3;2; ; ;2;2; ; ; ; ; ;2;1;2;2; ; ;2; ;2; ;2;0; ; ;2;47;854,513179292857
570449;1;1;10;1;1;1;10;1957;50;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1298,257905532
570449;1;2;10;2;2;1;2;1974;33;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;47;1298,257905532
570449;1;3;10;2;1;1;5;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;47;1298,257905532
570449;1;4;10;2;2;1;2;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;1298,257905532
570450;1;1;10;1;1;1;7;1957;50;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;47;770,86701129053
570450;1;2;10;2;2;1;12;1961;46;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;770,86701129053
570450;1;3;10;3;2;1;10;1985;22;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;1;2; ;2;47;770,86701129053
570450;1;4;10;4;2;1;6;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2; ;2;47;770,86701129053
570450;1;5;10;5;2;1;3;1981;26;3;2; ;3;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;2;47;770,86701129053
570450;1;6;10;5;1;1;8;2000;7;3;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;770,86701129053
570458;1;1;10;1;1;1;7;1954;53;1;2; ;6;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;47;697,709784860313
570458;1;2;10;2;2;1;7;1952;55;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;47;697,709784860313
570459;1;1;10;1;1;1;9;1962;45;1;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;750,992441956257
570459;1;2;10;2;2;1;9;1976;31;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;47;750,992441956257
570459;1;3;10;3;2;1;1;1994;13;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;47;750,992441956257
570459;1;4;10;2;2;1;4;1995;12;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;2;47;750,992441956257
570459;1;5;10;2;1;1;12;2002;5;3;2; ; ;1; ; ;1;5; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ; ;2;47;750,992441956257
570459;1;6;10;2;1;1;9;2005;2;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;750,992441956257
570460;1;1;10;1;1;1;7;1983;24;1;2; ;2;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;47;1258,28606688976
570460;1;2;10;2;2;1;11;1987;20;2;2; ;2;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1258,28606688976
570460;1;3;10;2;1;1;11;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;1258,28606688976
570460;1;4;10;2;2;1;7;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1258,28606688976
570461;1;1;10;1;1;1;3;1967;40;1;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;47;948,405633323714
570461;1;2;10;2;2;1;9;1987;20;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;47;948,405633323714
570461;1;3;10;2;1;1;1;1998;9;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;948,405633323714
570461;1;4;10;2;1;1;5;2003;4;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;948,405633323714
570461;1;5;10;2;2;1;6;2004;3;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;948,405633323714
570486;1;1;10;2;1;1;7;1983;24;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;47;1169,47614140312
570486;1;2;10;2;2;1;5;1983;24;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1169,47614140312
570486;1;3;10;2;1;1;6;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;POR LA INESTABILIDAD LABORAL DE SU PADRE;2;47;1169,47614140312
570486;1;4;10;2;1;1;11;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1169,47614140312
570486;1;5;10;2;2;1;11;1995;12;5;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;47;1169,47614140312
570487;1;1;10;1;1;1;3;1992;15;1;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1223,71169010488
570488;1;1;10;2;1;1;12;1929;78;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;952,885969506052
570488;1;2;10;2;2;1;8;1950;57;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;952,885969506052
570488;1;3;10;3;2;1;5;1978;29;3;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;952,885969506052
570488;1;4;10;3;2;1;12;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;47;952,885969506052
570488;1;5;10;3;2;1;11;2001;6;4;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;2;0; ; ;2;47;952,885969506052
570488;1;6;10;2;1;1;8;1980;27;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;952,885969506052
570488;1;7;10;2;1;1;12;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;952,885969506052
570489;1;1;10;1;1;1;2;1973;34;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;788,14310491827
570489;1;2;10;2;2;1;2;1984;23;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;788,14310491827
570490;1;1;10;1;1;1;4;1950;57;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1063,67579430147
570490;1;2;10;2;2;1;3;1953;54;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;47;1063,67579430147
570491;1;1;10;1;1;1;4;1953;54;1;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;47;866,920141793777
570491;1;2;10;2;2;1;4;1961;46;2;2; ;6;1; ; ;2;4; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;2;47;866,920141793777
570491;1;3;10;2;2;1;7;2002;5;3;2; ; ;1; ; ;2;5; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ; ;2;47;866,920141793777
570492;1;1;10;1;1;1;7;1966;41;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;47;1226,91502949214
570492;1;2;10;2;2;1;7;1989;18;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1226,91502949214
570492;1;3;10;2;1;1;8;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1226,91502949214
570492;1;4;10;2;1;1;4;1985;22;5;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;47;1226,91502949214
570492;1;5;10;5;1;1;2;1967;40;5;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;1226,91502949214
570492;1;6;10;6;1;1;1;1944;63;9;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;1226,91502949214
570493;1;1;10;2;1;1;2;1969;38;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;912,671231009865
570493;1;2;10;2;2;1;1;1949;58;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;47;912,671231009865
570493;1;3;10;2;1;1;7;1989;18;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;47;912,671231009865
570494;1;1;10;2;1;1;1;1983;25;1;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;47;1099,44639651434
570494;1;2;10;2;2;1;4;1979;28;2;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;47;1099,44639651434
570494;1;3;10;2;2;1;5;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;1099,44639651434
570494;1;4;10;2;1;1;10;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1099,44639651434
570495;1;1;10;2;1;1;7;1967;40;1;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;47;1398,88938403566
570495;1;2;10;2;2;1;6;1973;34;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;1398,88938403566
570495;1;3;10;2;2;1;7;1990;17;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;1; ; ;2;47;1398,88938403566
570495;1;4;10;2;1;1;7;1995;12;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;1398,88938403566
570495;1;5;10;2;1;1;10;1998;9;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;47;1398,88938403566
570495;1;6;10;2;2;1;3;2001;6;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ; ;2;47;1398,88938403566
570495;1;7;10;2;1;1;2;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;47;1398,88938403566
570495;1;8;10;2;2;1;3;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1398,88938403566
570497;1;1;10;1;1;1;4;1974;33;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;47;1138,08675998846
570497;1;2;10;2;2;1;3;1986;21;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;47;1138,08675998846
570497;1;3;10;2;1;1;8;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;250;1500;2; ;2; ;2;0; ; ;2;47;1138,08675998846
570497;1;4;10;2;1;1;5;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1138,08675998846
570497;1;5;10;2;2;1;1;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1138,08675998846
570502;1;1;10;2;1;1;9;1975;32;1;2; ;1;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;47;837,428293553111
570502;1;2;10;2;2;1;12;1986;21;2;2; ;1;1; ; ;1;5; ;1;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;47;837,428293553111
570502;1;3;10;2;1;1;11;2006;1;3;2; ; ;1; ; ;1;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;837,428293553111
