DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
1161306;1;3;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;586,032095198867
1161307;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;538,69183756973
1161308;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161308;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161308;1;5;1;50;08; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161309;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;525,893354542826
1161309;1;2;1;50;08;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;525,893354542826
1161311;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;451,046136282884
1161311;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;451,046136282884
1161311;1;3;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;451,046136282884
1161311;1;4;1;50;08;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;451,046136282884
1161312;1;1;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;500,751096465109
1161312;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;500,751096465109
1161313;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;658,969318881811
1161313;1;2;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;658,969318881811
1161313;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;658,969318881811
1161314;1;1;1;50;08; ; ;1;6;ESTA  PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;523,692606274898
1161314;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;523,692606274898
1161317;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;528,26357257461
1161317;1;2;1;50;08;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;528,26357257461
1161317;1;3;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;528,26357257461
1161317;1;4;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;528,26357257461
1161317;1;6;1;50;08; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;528,26357257461
1161317;2;1;2;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;528,26357257461
1161318;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;505,639159924207
1161318;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;505,639159924207
1161319;1;1;1;50;08; ; ;1;6;NO  HACE NADA  POR  SU  EDAD;2;2;2;2;2; ; ; ; ; ; ; ;1;08;469,243104144939
1161319;1;2;1;50;08; ; ;2;6;NO  HACE  NADA  POR  SU  EDAD  Y  ESTA  ENFERMA  CAMINA  CON  CAMINADOR;2;2;2;2;2; ; ; ; ; ; ; ;1;08;469,243104144939
1161319;1;3;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;469,243104144939
1161319;2;1;2;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;469,243104144939
1161319;2;2;2;50;08;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;469,243104144939
1161319;2;5;2;50;08; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;469,243104144939
1161321;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;489,842543828561
1161321;1;2;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;489,842543828561
1161322;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;489,521656403004
1161322;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;489,521656403004
1161323;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;503,195128194658
1161323;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;503,195128194658
1161325;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;525,893354542826
1161325;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;525,893354542826
1161326;1;1;1;50;08; ; ;1;6;ESTA DE  VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;1;08;547,800600403316
1161326;1;2;1;50;08; ; ;1;6;ES MUDO  NO  HACE  NADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;547,800600403316
1161327;1;1;1;50;08; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;501,785360414408
1161327;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;501,785360414408
1161328;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;505,639159924207
1161328;1;2;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;505,639159924207
1161329;1;1;1;50;08; ; ;1;6;ESTA  DE  VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;1;08;538,69183756973
1161331;1;1;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;1;4;1;50;08; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;1;5;1;50;08; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;1;6;1;50;08; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;1;7;1;50;08;1; ;7;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;562,438312712674
1161331;1;8;1;50;08; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;2;1;2;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;2;2;2;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161331;2;3;2;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;562,438312712674
1161334;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;504,630350608924
1161334;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;504,630350608924
1161334;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;504,630350608924
1161335;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;607,835654243451
1161335;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;607,835654243451
1161335;1;3;1;50;08; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;607,835654243451
1161336;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;582,984149856664
1161336;1;2;1;50;08; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;582,984149856664
1161336;1;5;1;50;08; ; ;5;4; ;2;1; ; ; ; ; ; ; ; ; ; ;1;08;582,984149856664
1161336;1;6;1;50;08; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;582,984149856664
1161336;1;7;1;50;08; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;582,984149856664
1161337;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;532,537527841747
1161337;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;532,537527841747
1161337;1;4;1;50;08; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;08;532,537527841747
1161338;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;490,055693555554
1161338;1;2;1;50;08; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;490,055693555554
1161338;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;490,055693555554
1161338;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;490,055693555554
1161339;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;1;4;1;50;08; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;2;1;2;50;08; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;2;2;2;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;2;5;2;50;08; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,738371579561
1161339;2;6;2;50;08; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;513,738371579561
1161340;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;523,692606274898
1161340;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;523,692606274898
1161341;1;1;1;50;08; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;476,64310233669
1161341;1;2;1;50;08; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;08;476,64310233669
1161342;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;622,463800191456
1161342;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;622,463800191456
1161342;1;3;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;622,463800191456
1161342;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;622,463800191456
1161342;1;5;1;50;08; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;622,463800191456
1161343;1;1;1;50;08; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;596,896967872276
1161343;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;596,896967872276
1161343;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;596,896967872276
1161343;1;4;1;50;08; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;596,896967872276
1161343;1;5;1;50;08; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;596,896967872276
1161344;1;1;1;50;08; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;530,781418001924
1161344;1;2;1;50;08;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;530,781418001924
1161346;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;476,322214911134
1161346;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;476,322214911134
1161348;1;1;1;50;08; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;573,26374590659
1161348;1;2;1;50;08;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;573,26374590659
1161349;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;598,830578225771
1161349;1;2;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;598,830578225771
1161350;1;1;1;50;08; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,954103406542
1161350;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,954103406542
1161350;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,954103406542
1161350;1;4;1;50;08; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,954103406542
1161350;1;5;1;50;08; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;537,954103406542
1161351;1;1;1;50;08; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;564,769091264964
1161351;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;564,769091264964
1161351;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;564,769091264964
1161351;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;564,769091264964
1161352;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;577,433753741335
1161352;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;577,433753741335
1161352;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;577,433753741335
1161352;1;4;1;50;08; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;577,433753741335
1161352;2;1;2;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;577,433753741335
1161353;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,228692066456
1161354;1;1;1;50;08; ; ;1;6;PENSIONADA POR SUSTITUCION;2;2;2;2;2; ; ; ; ; ; ; ;1;08;444,570939129344
1161354;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;444,570939129344
1161354;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;444,570939129344
1161354;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;444,570939129344
1161354;1;5;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;444,570939129344
1161354;1;6;1;50;08; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;444,570939129344
1161355;1;1;1;50;08; ; ;1;6;NINGUNA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;586,863404000479
1161355;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;586,863404000479
1161355;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;586,863404000479
1161355;2;1;2;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;586,863404000479
1161355;2;2;2;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;586,863404000479
1161355;2;3;2;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;586,863404000479
1161356;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;2;1;2;50;08; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;2;2;2;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;2;3;2;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;3;1;3;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;506,761222416748
1161356;3;2;3;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;506,761222416748
1161357;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;5;1;50;08; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;6;1;50;08; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;7;1;50;08; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;8;1;50;08; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;10;1;50;08; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;11;1;50;08; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;672,495163277934
1161357;1;12;1;50;08; ; ;11;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;672,495163277934
1161359;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;503,195128194658
1161359;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;503,195128194658
1161360;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;564,769091264964
1161360;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;564,769091264964
1161360;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;564,769091264964
1161360;1;4;1;50;08; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;564,769091264964
1161361;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;528,337386272375
1161361;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;528,337386272375
1161362;1;1;1;50;08; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;499,985570611446
1161362;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;499,985570611446
1161362;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;499,985570611446
1161363;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;491,277766242827
1161363;1;2;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;491,277766242827
1161363;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;491,277766242827
1161364;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;489,120697938037
1161365;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;494,062007721626
1161365;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;494,062007721626
1161365;1;6;1;50;08; ; ;6;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;494,062007721626
1161365;1;7;1;50;08; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;494,062007721626
1161365;1;8;1;50;08; ; ;8;6;NINGUNA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;494,062007721626
1161366;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161366;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161366;1;5;1;50;08; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;515,859790671028
1161367;1;1;1;50;08; ; ;1;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;463,52373188423
1161367;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;463,52373188423
1161367;1;3;1;50;08; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;463,52373188423
1161369;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,094871515923
1161369;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,094871515923
1161369;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;513,094871515923
1161370;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;503,195128194658
1161370;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;503,195128194658
1161371;1;1;1;50;08; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;486,072752595834
1161371;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;486,072752595834
1161371;1;3;1;50;08; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;486,072752595834
1161372;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;525,73946980565
1161372;1;2;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;525,73946980565
1161372;1;3;1;50;08;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;525,73946980565
1161372;2;1;2;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;525,73946980565
1161372;2;2;2;50;08;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;525,73946980565
1161374;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;527,278764683631
1161374;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;527,278764683631
1161374;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;527,278764683631
1161374;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;527,278764683631
1161374;1;6;1;50;08; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;527,278764683631
1161374;1;7;1;50;08; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;527,278764683631
1161375;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;537,182801457698
1161375;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,182801457698
1161375;1;3;1;50;08;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;537,182801457698
1161375;1;4;1;50;08;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;537,182801457698
1161376;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;635,84651829218
1161376;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;635,84651829218
1161376;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;635,84651829218
1161377;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;480,363081295956
1161377;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;480,363081295956
1161377;1;5;1;50;08; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;480,363081295956
1161377;1;6;1;50;08; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;480,363081295956
1161378;1;1;1;50;08; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;08;549,556710243139
1161378;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;549,556710243139
1161378;1;3;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;549,556710243139
1161379;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;534,98205318977
1161379;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;534,98205318977
1161379;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;534,98205318977
1161379;1;4;1;50;08; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;534,98205318977
1161380;1;1;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,316622008231
1161380;1;2;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;537,316622008231
1161381;1;1;1;50;08; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;08;474,709491983196
1161381;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;474,709491983196
1161381;1;3;1;50;08; ; ;3;6;NO HACE NADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;474,709491983196
1161381;1;4;1;50;08; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;474,709491983196
1161381;1;5;1;50;08; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;474,709491983196
1161382;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;502,186318879375
1161382;1;2;1;50;08; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;502,186318879375
1161382;1;3;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;502,186318879375
1161383;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;465,279841724053
1161383;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;465,279841724053
1161383;1;3;1;50;08; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;465,279841724053
1161383;1;4;1;50;08; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;465,279841724053
1161384;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;514,450022890779
1161384;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;514,450022890779
1161384;1;3;1;50;08; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;514,450022890779
1161385;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;507,074382338473
1161385;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;507,074382338473
