directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
105488;1;1;59;86;8610;1;48;48; ; ;1200000; ; ;9;11;1;1;1;05;52;52;214,966734294653
105488;1;2;53;56;5611;1;40;0;5;1;400000; ; ;6;7;2; ;1;05;52;52;214,966734294653
105490;1;1;97;35;3520;1;48;24;6;1;1040000; ; ;6;7;1;2;1;05;68;68;481,359560559881
105490;1;2;54;97;9700;3;48;48; ; ;980657; ; ;3;2;1;1;1;05;68;68;481,359560559881
105494;1;1;54;97;9700;3;48;0;5;1;450000; ; ;1;2;2; ;1;05;13;13;256,203651933427
105494;1;2;03;30;3012;1;48;24;6;1;877803; ; ;9;7;1;1;1;05;13;13;256,203651933427
105494;1;3;61;81;8130;4;40;0;6;1; ;120000;1;1;2;2; ;1;05;13;13;256,203651933427
105494;1;4;55;81;8121;4;24;0;6;1; ;80000;1;1;2;2; ;1;05;13;13;256,203651933427
105496;1;1;21;68;6820;4;20;20; ; ; ;2000000;1;1;1;3; ;1;05;68;68;433,393626189135
105497;1;1;11;69;6920;5;48;48; ; ; ;3000000;1;2;1;1;2;1;05;68;68;673,822441917442
105497;1;2;02;08;0820;1;48;48; ; ;1500000; ; ;9;7;1;1;1;05;68;68;673,822441917442
105499;1;1;55;47;4711;1;48;48; ; ;897000; ; ;9;7;1;1;1;05;08;08;1785,97026346599
105501;1;1;77;56;5619;4;20;5;6;1; ;50000;1;1;1;2; ;1;05;23;23;274,163805510824
105501;1;2;98;46;4631;1;48;48; ; ;877803; ; ;9;4;1;1;1;05;23;23;274,163805510824
105503;1;1;41;47;4719;4;40;0;5;1; ;150000;1;2;2;2; ;1;05;13;13;1192,67803928482
105505;1;1;95;41;4112;4;24;24; ; ; ;0;1;1;2;2; ;1;05;76;76;521,881233308367
105505;1;2;54;97;9700;3;23;16;6;1;400000; ; ;1;2;2; ;1;05;76;76;521,881233308367
105505;1;3;97;53;5320;4;4;4; ; ; ;0;1;1;5;2; ;1;05;76;76;521,881233308367
105507;1;1;41;47;4773;5;96;96; ; ; ;1700000;1;2;7;1;1;1;05;11;11;1887,60548861712
105507;1;2;45;47;4773;1;48;48; ; ;800000; ; ;2;7;2; ;1;05;11;11;1887,60548861712
105509;1;1;44;47;4771;1;48;8;7; ;450000; ; ;2;7;2; ;1;05;05;05;1788,3148785924
105509;1;2;95;41;4111;4;48;10;7; ; ;380000;1;1;2;2; ;1;05;05;05;1788,3148785924
105510;1;1;95;41;4111;4;40;13;6;1; ;100000;1;1;2;2; ;1;05;68;68;463,87805098009
105510;1;2;98;49;4921;4;82;40;6;1; ;200000;1;1;4;2; ;1;05;68;68;463,87805098009
105516;1;1;45;47;4799;4;50;35;6;1; ; ;1;2;5;1;1;1;05;76;76;873,299928582899
105517;1;2;59;86;8699;4;70;70; ; ; ;900000;1;1;2;2; ;1;05;68;68;434,125136318503
105518;1;1;81;31;3110;1;48;20;6;1;500000; ; ;3;7;2; ;1;05;66;66;266,988034729365
105525;1;1;53;56;5619;4;35;0;7; ; ;0;1;2;1;2; ;1;05;23;23;314,339530548753
105525;1;2;98;49;4921;4;35;0;7; ; ;50000;1;1;4;2; ;1;05;23;23;314,339530548753
105525;1;3;98;49;4921;4;35;35; ; ; ;80000;1;1;4;2; ;1;05;23;23;314,339530548753
105525;1;4;55;81;8121;4;6;0;7; ; ;50000;1;1;2;2; ;1;05;23;23;314,339530548753
105526;1;1;03;86;8621;1;48;48; ; ;1300000; ; ;9;7;1;2;1;05;05;05;910,44796966083
105526;1;2;33;01;0121;1;48;16;6;1;870000; ; ;9;7;1;1;1;05;05;05;910,44796966083
105526;1;3;33;47;4711;1;36;36; ; ;668000; ; ;9;7;1;1;1;05;05;05;910,44796966083
105527;1;1;74;20;2023;1;48;30;6;1;600000; ; ;3;7;2; ;1;05;08;08;1663,57491208014
105532;1;3;37;53;5320;4;30;30; ; ; ;250000;1;1;5;2; ;1;05;13;13;171,10204476608
105537;1;1;33;80;8010;1;48;24;7; ;800000; ; ;2;7;1;1;1;05;11;11;2401,27955253149
105540;1;1;41;47;4772;4;60;30;6;1; ;500000;1;1;1;2; ;1;05;13;13;331,592418214842
105540;1;2;41;47;4754;4;50;20;6;1; ;300000;1;1;1;2; ;1;05;13;13;331,592418214842
105541;1;2;58;77;7730;1;48;48; ; ;980000; ; ;5;7;1;1;1;05;11;11;2181,39415583485
105541;1;6;58;68;6820;1;48;48; ; ;980657; ; ;6;7;1;1;1;05;11;11;2181,39415583485
105542;1;1;98;49;4921;4;72;40;6;1; ;480000;1;1;4;2; ;1;05;68;68;370,060128265402
105542;1;2;45;47;4799;4;48;20;6;1; ;200000;1;2;5;2; ;1;05;68;68;370,060128265402
105542;1;3;97;47;4771;6;30;10;6;1; ; ; ;2;1;2; ;1;05;68;68;370,060128265402
105543;1;1;09;85;8544;4;32;0;6;1; ;0;1;9;7;1;1;1;05;11;11;1789,95137989601
105543;1;2;57;96;9602;4;30;10;6;1; ;0;1;1;2;2; ;1;05;11;11;1789,95137989601
105544;1;2;06;75;7500;4;40;25;6;1; ;400000;1;1;2;2; ;1;05;23;23;142,029271160852
105548;1;1;58;47;4711;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;05;05;3037,76597485307
105550;1;1;53;56;5619;1;40;0;6;1;400000; ; ;6;7;1;1;1;05;52;52;120,903096825049
105551;1;1;45;20;2012;1;48;48; ; ;1200000; ; ;9;7;1;1;1;05;23;23;282,017006192216
105551;1;2;32;86;8621;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;23;23;282,017006192216
105553;1;2;45;47;4792;4;25;0;6;1; ;0;1;1;5;2; ;1;05;54;54;437,538376835151
105554;1;1;33;69;6920;4;40;30;6;1; ;2500000;1;1;1;1;2;1;05;68;68;391,1578911379
105554;1;2;02;35;3513;1;40;40; ; ;3000000; ; ;9;7;1;1;1;05;68;68;391,1578911379
105556;1;1;54;97;9700;3;40;0;5;1;0; ; ;2;2;2; ;1;05;68;68;514,368034936559
105556;1;2;45;47;4781;1;42;0;6;1;0; ; ;6;6;2; ;1;05;68;68;514,368034936559
105558;1;1;85;43;4321;1;48;0;7; ;1500000; ; ;4;2;1;2;1;05;05;05;2399,92065078307
105558;1;2;79;14;1410;4;8;9; ; ; ;200000;1;1;1;1;4;1;05;05;05;2399,92065078307
105559;1;2;79;14;1410;4;48;0;5;1; ;0;1;1;1;2; ;1;05;68;68;344,382228705545
105559;1;3;79;14;1410;4;48;0;5;1; ;0;1;1;1;1;2;1;05;68;68;344,382228705545
105560;1;1;79;13;1392;4;30;0;7; ; ;100000;1;1;1;2; ;1;05;52;52;166,528472683598
105564;1;2;98;49;4921;1;48;0;6;1;0; ; ;5;4;1;2;1;05;66;66;232,716724939662
105565;1;2;11;84;8415;2;40;40; ; ;2600000; ; ;9;7;1;2;1;05;52;52;95,9206217232549
105572;1;1;02;71;7110;1;30;30; ; ;2600000; ; ;9;9;3; ;1;05;68;68;482,93704484779
105581;1;1;79;14;1410;1;48;48; ; ;878000; ; ;6;7;1;1;1;05;05;05;1219,84838106871
105583;1;1;45;47;4781;4;42;10;7; ; ;50000;1;1;6;2; ;1;05;11;11;2740,36199606184
105586;1;1;80;15;1513;1;30;0;5;1;0; ; ;2;2;2; ;1;05;05;05;1347,54503196206
105586;1;2;98;49;4921;1;60;20;6;1;0; ; ;9;4;1;2;1;05;05;05;1347,54503196206
105586;1;3;58;68;6820;1;48;48; ; ;1050000; ; ;5;2;1;2;1;05;05;05;1347,54503196206
105586;1;4;77;56;5619;1;60;30;6;1;0; ; ;2;7;1;2;1;05;05;05;1347,54503196206
105593;1;1;79;14;1410;5;48;0;6;1; ;0;1;2;7;1;2;1;05;76;76;1220,634335472
105593;1;2;03;46;4659;1;48;24;6;1;890000; ; ;7;7;1;1;1;05;76;76;1220,634335472
105594;1;1;58;80;8010;1;40;30;7; ;2500000; ; ;9;5;1;1;1;05;52;52;256,827590652126
105594;1;2;59;86;8610;1;36;36; ; ;1430000; ; ;9;7;1;1;1;05;52;52;256,827590652126
105595;1;3;85;43;4321;1;48;48; ; ;877803; ; ;6;9;1;1;1;05;66;66;137,989284918362
105597;1;1;58;68;6820;1;72;72; ; ;1200000; ; ;4;7;1;1;1;05;76;76;552,925829515353
105597;1;2;55;87;8730;1;48;0;7; ;0; ; ;4;7;1;1;1;05;76;76;552,925829515353
105598;1;2;53;56;5613;1;50;24;6;1;320000; ; ;2;7;2; ;1;05;68;68;325,139082049374
105602;1;2;53;56;5619;4;60;14;6;1; ;60000;1;1;1;2; ;1;05;54;54;148,897431472329
105613;1;2;45;47;4723;1;48;0;5;1;850000; ; ;2;7;2; ;1;05;08;08;437,329591293193
105617;1;1;03;95;9522;4;36;8;6;1; ;200000;1;1;2;2; ;1;05;13;13;182,225878463462
105622;1;2;77;11;1104;1;48;48; ; ;887803; ; ;9;7;1;1;1;05;23;23;253,198575000371
105623;1;1;09;73;7320;4;40;28;6;1; ;1200000;1;1;5;1;2;1;05;11;11;2112,28971501024
105623;1;3;02;72;7210;4;45;40;6;1; ;2000000;1;9;7;1;2;1;05;11;11;2112,28971501024
105625;1;1;95;41;4112;4;48;0;6;1; ;0;1;1;2;2; ;1;05;11;11;3093,80104206862
105625;1;2;79;14;1410;4;60;0;5;1; ;0;1;1;1;2; ;1;05;11;11;3093,80104206862
105629;1;1;03;52;5224;1;48;48; ; ;1650000; ; ;8;7;1;1;1;05;13;13;224,521117659257
105629;1;2;50;85;8530;1;48;0;5;1;0; ; ;6;7;2; ;1;05;13;13;224,521117659257
105630;1;1;03;52;5223;1;48;0;3; ;1700000; ; ;9;7;1;2;1;05;68;68;305,157225134119
105630;1;2;97;15;1522;1;48;48; ; ;1100000; ; ;6;4;1;1;1;05;68;68;305,157225134119
105632;1;1;61;01;0145;4;25;25; ; ; ;0;1;1;1;2; ;1;05;05;05;524,051913250357
105632;1;3;13;85;8530;2;35;35; ; ;2300000; ; ;9;7;1;3;1;05;05;05;524,051913250357
105632;1;5;13;85;8530;2;40;40; ; ;3200000; ; ;9;7;1;3;1;05;05;05;524,051913250357
105635;1;1;79;14;1410;4;54;0;6;1; ;0;1;2;1;2; ;1;05;76;76;760,058287784253
105635;2;1;79;14;1410;4;54;20;6;1; ;60000;1;2;1;2; ;1;05;76;76;760,058287784253
105635;3;1;79;14;1410;4;54;0;6;1; ;0;1;2;1;2; ;1;05;76;76;760,058287784253
105636;1;1;57;96;9602;4;30;8;6;1; ;50000;1;1;1;2; ;1;05;08;08;1627,74034642687
105636;1;3;45;47;4781;4;72;72; ; ; ;600000;1;1;6;2; ;1;05;08;08;1627,74034642687
105637;1;1;55;97;9700;3;16;16; ; ;240000; ; ;1;2;1;2;1;05;05;05;1023,7717635513
105637;1;3;11;20;2011;1;48;48; ; ;2500000; ; ;7;7;1;1;1;05;05;05;1023,7717635513
105638;1;1;45;56;5619;4;25;0;7; ; ;0;1;1;6;2; ;1;05;52;52;315,372855700222
105640;1;3;45;47;4791;4;35;35; ; ; ;1000000;1;1;1;1;2;1;05;52;52;133,005544098026
105642;1;1;97;23;2395;1;48;24;6;1;1250000; ; ;9;4;1;1;1;05;68;68;312,37181724763
105642;1;2;41;47;4761;4;60;20;6;1; ;0;1;1;1;2; ;1;05;68;68;312,37181724763
105642;1;3;38;82;8220;1;48;48; ; ;900000; ; ;9;7;1;2;1;05;68;68;312,37181724763
105644;1;3;39;82;8220;1;48;48; ; ;1600000; ; ;9;7;1;1;1;05;76;76;671,026027235468
105646;1;2;98;49;4921;4;48;20;6;1; ;500000;1;1;4;2; ;1;05;13;13;730,598109246321
105649;1;3;33;49;4921;1;48;0;6;1;810000; ; ;9;7;1;2;1;05;05;05;698,333812058465
105651;1;2;79;95;9529;4;50;0;6;1; ;0;1;1;1;2; ;1;05;68;68;345,762814664245
105654;1;2;54;97;9700;3;50;50; ; ;877803; ; ;1;1;1;1;1;05;05;05;915,709676592251
105655;1;1;58;80;8010;1;48;48; ; ;877800; ; ;9;7;1;2;1;05;52;52;235,191902896767
105660;1;2;17;85;8553;4;40;40; ; ; ;3000000;1;9;7;1;1;1;05;66;66;375,806422938308
105661;1;1;99;38;3830;4;48;48; ; ; ;120000;1;7;7;1;1;1;05;68;68;392,893288119789
105662;1;2;32;94;9491;1;48;0;6;1;260000; ; ;2;7;1;1;1;05;54;54;413,433460073391
105663;1;1;98;49;4921;4;60;16;6;1; ;200000;1;1;4;2; ;1;05;13;13;238,345773198088
105663;1;2;41;47;4729;4;40;0;6;1; ;0;1;1;3;2; ;1;05;13;13;238,345773198088
105670;1;1;13;85;8544;1;60;60; ; ;5000000; ; ;9;7;1;1;1;05;05;05;1081,143154456
105672;1;1;03;43;4321;1;48;48; ; ;1200000; ; ;8;5;1;1;1;05;76;76;967,761259011336
105672;1;2;16;14;1410;1;48;48; ; ;877807; ; ;6;7;1;1;1;05;76;76;967,761259011336
105676;1;1;95;41;4112;4;48;8;5;1; ;0;1;1;2;1;1;1;05;73;73;239,323461387154
105677;1;1;79;95;9529;4;30;0;6;1; ;0;1;1;1;3; ;1;05;05;05;1008,07378811783
105679;1;1;59;86;8621;1;48;48; ; ;930000; ; ;9;7;1;1;1;05;23;23;194,172160472534
105680;1;1;55;81;8121;4;40;10;6;1; ;200000;1;1;2;2; ;1;05;50;50;221,764067512143
105681;1;4;44;47;4711;1;48;48; ; ;600000; ; ;9;7;1;2;1;05;66;66;330,106743707125
105683;1;1;21;82;8291;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;08;08;500,602229408919
105685;1;2;92;18;1811;1;48;48; ; ;1200000; ; ;5;7;1;1;1;05;11;11;2712,4776484813
105685;1;4;84;45;4520;4;50;0;5;1; ;0;1;1;7;2; ;1;05;11;11;2712,4776484813
105689;1;1;41;47;4759;4;60;0;7; ; ;0;1;2;7;2; ;1;05;11;11;1928,44919435202
105689;1;2;41;47;4759;4;60;0;7; ; ;0;1;2;7;2; ;1;05;11;11;1928,44919435202
105689;1;3;19;84;8412;4;48;48; ; ; ;2650000;1;9;7;1;2;1;05;11;11;1928,44919435202
105692;1;1;13;85;8559;4;30;0;5;1; ;0;1;1;2;2; ;1;05;08;08;425,960601082818
105692;1;3;38;82;8299;1;48;48; ; ;0; ; ;8;7;1;1;1;05;08;08;425,960601082818
105693;1;1;11;47;4711;1;48;24;6;1;1200000; ; ;7;7;1;2;1;05;52;52;99,0516927516306
105699;1;1;03;80;8010;1;48;20;5;1;140000; ; ;9;5;1;1;1;05;08;08;588,201294006049
105700;1;1;11;69;6920;4;24;24; ; ; ;2800000;1;1;1;3; ;1;05;05;05;1415,52468586641
105701;1;2;97;17;1702;1;48;48; ; ;990000; ; ;9;7;1;2;1;05;05;05;890,939614482373
105703;1;1;58;80;8010;1;12;12; ; ;1200000; ; ;9;7;1;2;1;05;66;66;120,487679435881
105703;1;3;95;43;4330;4;10;10; ; ; ;0;1;1;9;2; ;1;05;66;66;120,487679435881
105703;1;4;95;52;5224;4;10;10; ; ; ;0;1;1;9;2; ;1;05;66;66;120,487679435881
105703;1;5;74;47;4759;4;48;48; ; ; ;0;1;2;1;2; ;1;05;66;66;120,487679435881
105704;1;1;45;47;4799;4;50;18;6;1; ;400000;1;1;5;1;1;1;05;52;52;283,616439457765
105707;1;1;51;56;5630;5;42;0;6;1; ;0;1;2;1;2; ;1;05;73;73;141,270873626138
105708;1;1;45;47;4722;4;50;20;6;1; ;50000;1;1;6;2; ;1;05;17;17;192,399747192497
105710;1;1;59;46;4645;1;48;0;1;2;980000; ; ;6;7;1;1;1;05;13;13;357,822393450352
105713;1;1;97;47;4752;1;48;48; ; ;930000; ; ;6;4;2; ;1;05;76;76;1322,14112670269
105716;1;2;13;85;8551;1;8;8; ; ;1000000; ; ;4;7;1;2;1;05;76;76;716,506501346425
105717;1;1;44;78;7810;1;48;36;6;1;980657; ; ;9;5;1;1;1;05;52;52;207,701940220522
105717;1;2;21;86;8621;1;48;40;6;1;980657; ; ;9;7;1;2;1;05;52;52;207,701940220522
105719;1;3;11;84;8411;2;48;48; ; ;4000000; ; ;9;7;1;1;1;05;11;11;1658,63690405531
105719;1;4;02;06;0610;1;48;0;3; ;4000000; ; ;9;7;1;1;1;05;11;11;1658,63690405531
105719;1;5;21;42;4290;1;48;50; ; ;1500000; ; ;9;7;1;2;1;05;11;11;1658,63690405531
105720;1;1;97;42;4210;1;48;48; ; ;988000; ; ;9;9;1;1;1;05;76;76;670,071652596331
105721;1;1;84;33;3312;1;48;0;6;1;875000; ; ;2;7;1;2;1;05;05;05;1027,43695382738
105723;1;1;13;85;8544;1;45;84; ; ;7747000; ; ;9;7;1;2;1;05;11;11;2190,09777282738
105724;1;1;39;94;9411;1;40;0;6;1;1000000; ; ;9;7;1;2;1;05;76;76;1129,1658845337
105726;1;2;80;15;1522;4;48;0;6;1; ;0;1;1;1;2; ;1;05;08;08;602,082113628013
105727;1;1;57;96;9602;4;21;0;6;1; ;300000;1;1;1;2; ;1;05;76;76;1579,20318643049
105727;1;2;03;43;4329;1;48;48; ; ;1000000; ; ;5;11;1;1;1;05;76;76;1579,20318643049
105728;1;2;41;47;4773;4;52;52; ; ; ;1000000;1;1;7;2; ;1;05;68;68;375,229002407817
105730;1;1;35;49;4921;1;50;50; ; ;700000; ; ;9;7;1;1;1;05;05;05;910,415676382165
105730;1;2;57;96;9602;4;40;0;5;1; ;0;1;1;7;2; ;1;05;05;05;910,415676382165
105732;1;1;45;22;2229;1;48;30;6;1;1600000; ; ;6;7;1;1;1;05;68;68;352,350204606588
105732;1;2;39;86;8621;1;44;30;6;1;1500000; ; ;8;7;1;1;1;05;68;68;352,350204606588
105733;1;1;44;46;4659;1;40;40; ; ;4000000; ; ;7;9;1;1;1;05;66;66;358,888681824161
105737;1;1;33;41;4111;6;24;24; ; ; ; ; ;9;7;2; ;1;05;05;05;741,752774167813
105737;3;1;08;74;7410;1;48;48; ; ;3000000; ; ;9;7;1;1;1;05;05;05;741,752774167813
105738;1;1;53;85;8530;1;48;0;5;1;930000; ; ;5;7;1;1;1;05;11;11;3889,58462097912
105741;1;1;13;85;8544;2;40;60; ; ;9200000; ; ;9;7;1;3;1;05;17;17;128,555471601183
105741;1;2;07;86;8692;5;40;0;5;1; ;0;1;2;7;3; ;1;05;17;17;128,555471601183
105743;1;4;79;14;1410;1;15;15; ; ;100000; ; ;3;7;1;1;1;05;05;05;422,152930118343
105743;1;6;55;68;6820;1;48;48; ; ;883900; ; ;3;7;1;2;1;05;05;05;422,152930118343
105746;1;1;61;01;0113;4;40;0;5;1; ;800000;1;1;8;1;4;1;05;68;68;604,749143338662
105746;1;4;98;49;4921;4;40;30;6;1; ;1200000;1;1;4;1;4;1;05;68;68;604,749143338662
105748;1;3;98;49;4921;1;72;0;7; ;877803; ; ;9;4;1;1;1;05;05;05;2608,00783730919
105749;1;1;19;72;7210;1;40;40; ; ;4000000; ; ;9;1;1;1;1;05;52;52;71,0533891796066
105752;1;1;38;82;8220;1;40;40; ; ;878000; ; ;9;7;1;2;1;05;05;05;1606,7549229679
105752;1;2;95;41;4111;1;48;48; ; ;878000; ; ;9;9;1;2;1;05;05;05;1606,7549229679
105753;1;2;13;85;8530;2;35;35; ; ;4000000; ; ;9;8;1;3;1;05;73;73;676,155041020555
105755;1;2;06;86;8621;1;52;52; ; ;3400000; ; ;9;7;1;1;1;05;11;11;1470,97671620766
105758;1;1;91;17;1702;1;48;48; ; ;1600000; ; ;7;7;1;2;1;05;76;76;794,255345748329
105758;1;2;39;78;7810;1;48;52; ; ;980657; ; ;9;7;1;1;1;05;76;76;794,255345748329
105758;1;3;42;58;5811;1;35;35; ; ;980657; ; ;5;7;1;1;1;05;76;76;794,255345748329
105759;1;1;98;49;4921;4;60;20;6;1; ;400000;1;1;4;2; ;1;05;13;13;406,536696071771
105759;1;2;79;95;9529;4;48;0;6;1; ; ;1;1;1;2; ;1;05;13;13;406,536696071771
105759;1;3;98;49;4921;4;60;20;6;1; ;300000;1;1;4;2; ;1;05;13;13;406,536696071771
105759;1;4;98;49;4921;4;60;20;6;1; ;400000;1;1;4;2; ;1;05;13;13;406,536696071771
105760;1;2;11;64;6499;1;40;40; ; ;3000000; ; ;9;7;1;2;1;05;52;52;146,587323960557
105762;1;3;03;45;4520;4;40;40; ; ; ;80000;1;1;6;2; ;1;05;05;05;776,728912377481
105764;1;1;57;96;9602;4;50;10;6;1; ;200000;1;1;1;2; ;1;05;50;50;176,957581255611
105765;1;1;33;47;4711;1;48;48; ; ;1000000; ; ;9;7;1;2;1;05;11;11;1101,50204385614
105765;1;3;03;65;6532;1;48;48; ; ;1050000; ; ;5;7;1;1;1;05;11;11;1101,50204385614
105767;1;1;99;38;3830;4;6;6; ; ; ;90000;1;1;6;2; ;1;05;11;11;2218,72167659412
105768;1;1;02;86;8610;1;48;48; ; ;3000000; ; ;9;7;1;1;1;05;66;66;373,868384755354
105768;1;2;21;47;4773;1;48;48; ; ;2500000; ; ;9;7;1;1;1;05;66;66;373,868384755354
105768;1;3;41;47;4769;4;48;25;6;1; ;1200000;1;2;7;2; ;1;05;66;66;373,868384755354
105769;1;1;32;86;8621;1;48;40;6;1;1200000; ; ;9;7;1;1;1;05;68;68;394,987117919233
105769;1;2;33;78;7810;1;48;48; ; ;1400000; ; ;6;7;1;2;1;05;68;68;394,987117919233
105770;1;1;33;36;3600;2;40;40; ; ;3198000; ; ;9;7;1;2;1;05;73;73;240,852061101779
105773;1;1;21;85;8530;1;48;48; ; ; ; ; ;7;7;1;2;1;05;13;13;481,07631914354
105776;1;1;13;88;8890;1;40;40; ; ;730000; ; ;4;7;2; ;1;05;66;66;147,651039330373
105780;1;1;13;85;8530;2;30;30; ; ;4200000; ; ;9;7;1;3;1;05;23;23;167,86137691507
105781;1;1;98;49;4921;4;60;40;7; ; ;700000;1;1;4;2; ;1;05;13;13;256,357079242128
105781;1;2;38;61;6190;4;30;14;7; ; ;80000;1;1;1;2; ;1;05;13;13;256,357079242128
105782;1;1;97;46;4659;1;45;38;6;1;1200000; ; ;8;7;1;2;1;05;76;76;1116,90610462169
105782;1;3;03;21;2100;1;48;48; ; ;877807; ; ;9;7;1;1;1;05;76;76;1116,90610462169
105784;1;5;79;95;9529;4;4;0;6;1; ;100000;1;1;1;2; ;1;05;76;76;1449,85992103999
105787;1;4;98;49;4921;4;66;0;6;1; ;0;1;1;4;2; ;1;05;11;11;2389,06756093688
105787;1;6;98;49;4921;4;66;40;6;1; ;900000;1;1;4;1;1;1;05;11;11;2389,06756093688
105787;1;7;38;82;8220;1;40;40; ; ;900000; ; ;9;7;1;1;1;05;11;11;2389,06756093688
105787;1;8;98;49;4921;4;66;40;6;1; ;950000;1;1;4;1;1;1;05;11;11;2389,06756093688
105789;1;1;55;97;9700;3;48;0;6;1;300000; ; ;1;2;1;1;1;05;13;13;233,815150067447
105789;1;2;03;36;3600;1;48;48; ; ;1200000; ; ;8;7;1;1;1;05;13;13;233,815150067447
105793;1;1;02;71;7110;4;40;30;6;1; ;2000000;1;1;1;2; ;1;05;52;52;97,241947640159
105795;1;1;13;85;8530;2;35;35; ; ;2500000; ; ;7;7;1;3;1;05;17;17;214,734185719511
105800;1;2;30;38;3830;1;48;48; ; ;2500000; ; ;9;7;1;1;1;05;05;05;1243,18830292185
105802;1;1;79;14;1410;4;48;25;6;1; ;0;1;1;1;2; ;1;05;11;11;1640,45528355497
105804;1;1;84;45;4520;1;40;10;6;1;200000; ; ;2;7;2; ;1;05;11;11;2323,22315338744
105807;1;2;84;45;4542;4;15;15; ; ; ;60000;1;1;6;2; ;1;05;05;05;1817,34482780822
105809;1;1;98;47;4729;1;48;48; ; ;920000; ; ;8;4;1;1;1;05;08;08;557,593400622853
105810;1;1;07;86;8692;4;48;0;7; ; ;2500000;1;1;5;1;2;1;05;66;66;356,398072024
105813;1;1;45;56;5619;4;18;0;5;1; ;0;1;1;6;2; ;1;05;11;11;1199,11869846269
105813;1;5;92;18;1811;1;48;0;5;1;0; ; ;8;7;1;1;1;05;11;11;1199,11869846269
105816;1;2;45;47;4799;4;30;10;7; ; ;80000;1;1;5;2; ;1;05;76;76;750,171697035088
105817;1;4;08;95;9511;4;36;0;7; ; ;150000;1;1;1;2; ;1;05;52;52;173,196653340755
105818;1;1;58;84;8423;2;56;65; ; ;1500000; ; ;9;7;1;3;1;05;52;52;111,480757212101
105818;1;2;58;84;8423;2;60;60; ; ;1500000; ; ;9;7;1;3;1;05;52;52;111,480757212101
105821;1;1;95;41;4111;4;60;20;6;1; ;200000;1;1;2;2; ;1;05;17;17;254,109501000519
105822;1;1;21;84;8413;2;48;48; ; ; ; ; ;8;7;1;2;1;05;73;73;632,805786636164
105822;1;2;03;43;4321;4;48;0;5;1; ; ;1;2;2;2; ;1;05;73;73;632,805786636164
105822;1;3;39;84;8424;2;40;40; ; ;4000000; ; ;8;7;1;2;1;05;73;73;632,805786636164
105825;1;1;59;86;8621;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;23;23;166,157853950152
105826;1;1;53;47;4729;5;48;0;6;1; ;0;1;2;7;1;2;1;05;11;11;1640,45528355497
105829;1;1;77;10;1081;1;48;48; ; ;1000000; ; ;2;7;2; ;1;05;76;76;934,67926871795
105829;1;3;59;86;8610;1;72;72; ; ;1300000; ; ;9;7;1;1;1;05;76;76;934,67926871795
105831;1;2;45;47;4789;4;21;0;7; ; ;0;1;1;6;2; ;1;05;11;11;1891,22083182079
105833;1;1;03;25;2599;1;50;50; ; ;1100000; ; ;9;7;1;1;1;05;05;05;996,959871243308
105835;1;1;94;23;2395;1;48;48; ; ;2000000; ; ;9;7;1;2;1;05;17;17;151,19105627006
105836;1;1;39;10;1040;1;48;48; ; ;1000000; ; ;7;7;1;2;1;05;66;66;524,21234025626
105837;1;1;98;49;4921;4;84;66;6;1; ;500000;1;1;4;1;2;1;05;11;11;2439,94090883696
105837;1;2;45;47;4771;1;49;0;6;1;0; ; ;2;7;2; ;1;05;11;11;2439,94090883696
105837;1;3;45;47;4791;1;70;54;6;1;700000; ; ;3;7;1;1;1;05;11;11;2439,94090883696
105838;1;1;41;47;4729;4;48;0;7; ; ;1200000;1;1;7;2; ;1;05;05;05;989,840574382723
105840;1;1;21;22;2229;1;48;48; ; ;5200000; ; ;9;7;1;1;1;05;05;05;1270,79707543824
105840;1;2;21;49;4923;1;48;48; ; ;3800000; ; ;9;7;1;1;1;05;05;05;1270,79707543824
105846;1;2;13;85;8544;4;40;40; ; ; ;1400000;1;9;7;1;1;1;05;13;13;122,961716894744
105847;1;3;95;41;4111;1;48;48; ; ;877802; ; ;6;9;1;1;1;05;17;17;184,965002912084
105851;1;1;03;33;3312;4;60;0;6;1; ;0;1;1;8;1;2;1;05;68;68;453,395818952409
105851;1;2;57;96;9602;4;25;0;6;1; ;0;1;1;7;1;2;1;05;68;68;453,395818952409
105854;1;3;30;82;8299;1;48;48; ; ;2500000; ; ;6;8;1;1;1;05;50;50;205,922520659055
105860;1;1;03;61;6190;1;45;45; ; ;2500000; ; ;9;7;1;2;1;05;08;08;909,333533507325
105860;1;2;11;49;4923;1;45;45; ; ;1300000; ; ;9;7;1;1;1;05;08;08;909,333533507325
105860;1;5;55;85;8530;1;45;0;6;1;750000; ; ;8;7;2; ;1;05;08;08;909,333533507325
105865;1;1;58;80;8010;1;48;48; ; ;1500000; ; ;9;7;1;1;1;05;13;13;249,641086340372
105865;1;3;98;49;4921;4;48;24;6;1; ;600000;1;1;4;2; ;1;05;13;13;249,641086340372
105867;1;1;53;55;5511;1;48;48; ; ;1000000; ; ;9;7;1;1;1;05;17;17;286,914955894918
