directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
102809;1;4;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;54;1;54;162,019246899964
102809;1;5;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;54;1;54;162,019246899964
102809;1;6;6;2;2;2;2; ;1;7;2; ;2; ; ;1;05;54;1;54;162,019246899964
102809;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;162,019246899964
102810;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05; ;1;68;3350,73995553923
102810;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05; ;1;68;3350,73995553923
102810;1;3;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05; ;1;68;3350,73995553923
102810;1;4;2;2;2;2;1;5; ; ; ; ; ; ;1;1;05; ;1;68;3350,73995553923
102811;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;49,9587071520712
102811;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;49,9587071520712
102811;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;49,9587071520712
102811;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;49,9587071520712
102812;1;1;6;2;2;2;2; ;1;2;1;1; ;2;1;1;05;44;1;44;129,840767335864
102812;1;2;6;2;2;2;2; ;1;2;1;1; ;2;1;1;05;44;1;44;129,840767335864
102813;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1512,71058648165
102814;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;64,8663192632684
102814;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;64,8663192632684
102814;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;18;1;18;64,8663192632684
102815;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;123,227715497043
102815;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;123,227715497043
102815;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;123,227715497043
102815;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;123,227715497043
102816;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;94,5118476056527
102816;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;94,5118476056527
102816;1;4;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;94,5118476056527
102816;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;94,5118476056527
102817;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1964,18149250484
102818;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;302,133769538019
102818;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;302,133769538019
102819;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;137,347172087049
102819;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;137,347172087049
102820;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;277,525974380849
102820;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;17;1;17;277,525974380849
102820;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;17;1;17;277,525974380849
102820;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;277,525974380849
102821;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;460,626434725696
102821;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;460,626434725696
102821;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;460,626434725696
102821;1;4;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;66;1;66;460,626434725696
102821;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;460,626434725696
102821;1;7;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;460,626434725696
102822;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;395,305236577481
102822;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;66;1;66;395,305236577481
102822;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;395,305236577481
102822;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;395,305236577481
102822;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;395,305236577481
102824;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;418,547031674144
102824;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;418,547031674144
102826;1;1;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;54;1;54;383,749658383534
102826;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;383,749658383534
102826;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;383,749658383534
102827;1;1;4;2;2;2;1;6; ; ; ; ; ; ;1;1;05;54;1;54;193,737586459686
102827;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;193,737586459686
102827;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;193,737586459686
102828;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;85,6476655806416
102828;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;85,6476655806416
102829;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;38,5165627705615
102829;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;38,5165627705615
102829;1;3;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;38,5165627705615
102831;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;695,639295329034
102832;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1592,84516488032
102832;1;2;6;2;2;2;1;5; ; ; ; ; ; ;1;1;05;11;1;11;1592,84516488032
102833;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;373,611411134897
102833;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;373,611411134897
102833;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;373,611411134897
102834;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1545,29439019213
102834;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1545,29439019213
102834;1;3;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;11;1;11;1545,29439019213
102834;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1545,29439019213
102836;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2750,47884268893
102836;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2750,47884268893
102836;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;2750,47884268893
102837;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1756,84394627144
102837;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1756,84394627144
102837;1;3;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1756,84394627144
102837;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1756,84394627144
102838;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;356,497635393749
102838;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;356,497635393749
102838;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;356,497635393749
102838;1;4;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;356,497635393749
102838;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;356,497635393749
102838;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;356,497635393749
102839;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;780,550531779628
102839;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;780,550531779628
102839;1;3;6;2;2;2;1;2; ; ; ; ; ; ;1;1;05;76;1;76;780,550531779628
102839;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;780,550531779628
102841;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;164,665986827635
102845;1;1;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;15;1;15;77,3341544019587
102845;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;77,3341544019587
102846;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1859,50828738477
102846;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1859,50828738477
102848;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;129,592316864674
102850;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;94,5740157527832
102850;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;94,5740157527832
102850;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;70;1;70;94,5740157527832
102850;1;4;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;94,5740157527832
102850;1;5;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;70;1;70;94,5740157527832
102853;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;62,5734794464172
102853;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;62,5734794464172
102853;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;62,5734794464172
102854;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;91,2308049493801
102854;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;91,2308049493801
102854;1;3;6;2;2;2;2; ;1;11; ; ; ; ; ;1;05;17;1;17;91,2308049493801
102854;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;91,2308049493801
102855;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;95,0025739446026
102855;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;95,0025739446026
102856;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;08;1;08;278,659406601868
102856;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;5;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;08;1;08;278,659406601868
102856;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;7;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;9;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;10;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102856;1;11;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;278,659406601868
102857;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;61,2177457011672
102857;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;61,2177457011672
102858;1;1;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;15;1;15;61,0395335760838
102859;1;1;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;20;1;20;141,673160537699
102859;1;2;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;20;1;20;141,673160537699
102859;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;20;1;20;141,673160537699
102859;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;20;1;20;141,673160537699
102860;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;41;1;41;190,141638315716
102860;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;190,141638315716
102861;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1111,03587974888
102861;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1111,03587974888
102863;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;902,50892559886
102863;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;902,50892559886
102864;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1188,34171159156
102865;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;705,158573086683
102865;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;50;1;50;705,158573086683
102866;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;148,19989354244
102866;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;148,19989354244
102866;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;148,19989354244
102866;1;5;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;15;1;15;148,19989354244
102866;1;7;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;15;1;15;148,19989354244
102866;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;148,19989354244
102867;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;218,607119348055
102867;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;218,607119348055
102867;1;3;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;66;1;66;218,607119348055
102868;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;101,686943399114
102868;1;2;6;2;2;2;1;2; ; ; ; ; ; ;1;1;05;15;1;15;101,686943399114
102868;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;15;1;15;101,686943399114
102868;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;101,686943399114
102868;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;101,686943399114
102869;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1463,83077947449
102869;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1463,83077947449
102869;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1463,83077947449
102869;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1463,83077947449
102870;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1024,6127934387
102872;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;567,058627130442
102872;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;76;1;76;567,058627130442
102872;1;3;4;2;2;2;2; ;1;11; ; ; ; ; ;1;05;76;1;76;567,058627130442
102872;1;4;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;76;1;76;567,058627130442
102872;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;567,058627130442
102873;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;660,698594389779
102874;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;116,48124557916
102874;1;2;4;2;2;2;2; ;1;2;2; ;1;3;1;1;05;47;1;47;116,48124557916
102876;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1428,99672330803
102876;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1428,99672330803
102879;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;224,664451016744
102879;1;4;6;2;2;2;2; ;1;2;2; ;1;2;1;1;05;44;1;44;224,664451016744
102881;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1941,85094008671
102881;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1941,85094008671
102881;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1941,85094008671
102881;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1941,85094008671
102883;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1859,50828738477
102883;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1859,50828738477
102885;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;45,6790173059578
102885;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;45,6790173059578
102885;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;45,6790173059578
102886;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;27,2681467025686
102886;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;27,2681467025686
102888;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;177,403471952841
102888;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;177,403471952841
102889;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3084,93167771326
102889;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3084,93167771326
102889;1;3;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;11;1;11;3084,93167771326
102892;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;554,907642524369
102892;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;554,907642524369
102892;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;554,907642524369
102893;1;1;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;08;1;08;519,293822950934
102895;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;54,3441742540186
102895;1;2;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;15;1;15;54,3441742540186
102896;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;4689,2933523643
102896;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;4689,2933523643
102896;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;4689,2933523643
102896;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;4689,2933523643
102897;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;86,5891534951877
102897;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;86,5891534951877
102897;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;18;1;18;86,5891534951877
102900;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1517,79718618692
102901;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;231,166637094716
102901;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;231,166637094716
102903;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;828,342698487529
102904;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;90,0271751357026
102904;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;44;1;44;90,0271751357026
102904;1;3;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;44;1;44;90,0271751357026
102906;1;1;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;08;1;08;496,398427707592
102907;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;73;1;73;178,526051825068
102907;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;73;1;73;178,526051825068
102908;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;52,6605080472574
102908;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;52,6605080472574
102908;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;52,6605080472574
102909;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;277,308123143676
102911;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;223,345955368029
102911;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;17;1;17;223,345955368029
102912;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;502,302566902817
102912;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;502,302566902817
102913;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;71,2263541134354
102913;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;71,2263541134354
102914;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;234,964557723172
102914;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;234,964557723172
102915;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;65,0337281386783
102915;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;65,0337281386783
102915;1;3;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;65,0337281386783
102915;1;4;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;65,0337281386783
102917;1;1;6;2;2;2;1;1; ; ; ; ; ; ;2;1;05;05;1;05;1203,43074281877
102917;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;05;1;05;1203,43074281877
102917;1;5;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1203,43074281877
102918;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;220,417605434473
102919;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;08;1;08;480,049139180696
102919;1;2;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;08;1;08;480,049139180696
102919;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;480,049139180696
102919;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;08;1;08;480,049139180696
102920;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;155,072932083538
102920;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;155,072932083538
102922;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;263,962585580242
102922;1;4;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;50;1;50;263,962585580242
102924;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;84,463252512832
102924;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;84,463252512832
102924;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;84,463252512832
102924;1;5;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;84,463252512832
102927;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;59,9359031528373
102927;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;59,9359031528373
102927;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;59,9359031528373
102928;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;113,914431779937
102928;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;17;1;17;113,914431779937
102929;1;1;4;2;2;2;2; ;1;8;1;2; ; ; ;1;05;20;1;20;137,829774785775
102930;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;151,438682874522
102930;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;151,438682874522
102930;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;151,438682874522
102930;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;151,438682874522
102932;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;828,342698487529
102936;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;118,832861064539
102936;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;118,832861064539
102937;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;110,123667419798
102938;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;170,811200208599
102938;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;170,811200208599
102938;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;170,811200208599
102939;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1092,53244701217
102939;1;2;3;2;2;2;1;3; ; ; ; ; ; ;1;1;05;11;1;11;1092,53244701217
102939;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1092,53244701217
102939;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1092,53244701217
102942;1;1;6;2;2;2;2; ;1;3;1;1; ;2;1;1;05;44;1;44;50,594005144517
102942;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;50,594005144517
102942;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;44;1;44;50,594005144517
102943;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3182,51318477473
102943;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;3182,51318477473
102943;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;3182,51318477473
102945;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;265,117461468976
102945;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;17;1;17;265,117461468976
102945;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;265,117461468976
102946;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;2932,3962863568
102946;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;2932,3962863568
102946;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;2932,3962863568
102946;1;4;2;2;2;2;1;4; ; ; ; ; ; ;1;1;05;05;1;05;2932,3962863568
102946;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;2932,3962863568
102946;1;8;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;2932,3962863568
102947;1;1;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;11;1;11;3241,18815943117
102947;1;2;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;11;1;11;3241,18815943117
102948;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;435,203135551101
102948;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;435,203135551101
