DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5273757;1;4;2;1;1;1;1;1;3;5; ; ; ;250000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;1;1;1;1;1;2;1;1;1;1;1;3;1;2;01;70;1;11;70;89,6464967468395
5273758;1;3;2;1;1;1;1;3;3;1; ; ;20000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;70;1;11;70;108,31232497612
5273759;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;70;1;11;70;118,154011815441
5273760;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;70;1;11;70;84,296574801905
5273761;1;2;1;1;1;1;1;6; ;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;70;1;11;70;146,082608282803
5273762;1;1;1;1;1;1;1;2;4;3; ; ; ; ;180000;2;2;2;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;1;11;05;1162,00295356309
5273763;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1060,25930507355
5273764;1;6;3;1;1;1;1;1;4;3; ; ; ; ;1000000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;3;2; ;1;2;1;4;1;5;2;1;1;2;1;1;01;05;1;11;05;1102,17392616108
5273765;1;7;2;1;1;1;1;1;3;1; ; ;400000000;1800000; ;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;1;2;1;3;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;1;11;05;1105,97739660694
5273766;1;3;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;1;11;05;1264,9055416374
5273767;1;4;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;982,934410923987
5273768;1;3;1;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;1;1;1;2;1;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1162,00295356309
5273769;1;4;3;1;1;1;1;1;3;3; ; ; ; ;910000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1508,46051083698
5273770;1;3;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;11;73;299,356968253259
5273771;1;4;3;1;1;1;1;1;3;3; ; ; ; ;570000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;11;73;157,055017947138
5273772;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;11;73;161,228830280019
5273773;1;1;1;1;2;1;10;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;3;1;2;1;3;1;1;1;3;1;1;01;73;1;11;73;302,447249212798
5273774;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;2;1;3;2;1;1;3;1;2;01;73;1;11;73;333,266432583884
5273775;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;15;1;11;15;222,994356837119
5273776;1;4;3;1;1;1;1;1;3;4; ; ; ;1100000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;5;5;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;15;1;11;15;294,268778087832
5273777;1;4;3;1;1;1;1;1;3;2; ;3500000;220000000;900000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;4;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;15;1;11;15;143,767143972449
5273778;1;4;2;1;1;1;1;1;3;2; ;705000;200000000;800000; ;2;2;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;15;1;11;15;93,2707350790849
5273779;1;5;3;1;1;1;1;1;3;4; ; ; ;1500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;1;3;4;1;3;1;1;1;3;1;1;01;68;1;11;68;332,072218362655
5273780;1;4;2;1;1;1;1;1;3;1; ; ;400000000;15000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;68;1;11;68;390,404383976125
5273781;1;2;1;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;939,722062446566
5273782;1;5;2;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;23;1;11;23;133,605554608029
5273783;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;4;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;182,253736410241
5273784;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;23;1;11;23;156,565113243958
5273785;1;6;2;1;1;1;1;1;3;3; ; ; ; ;1000000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;23;1;11;23;196,214979699539
5273786;1;4;3;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;1;11;23;176,583574406263
5273792;1;3;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;3;7;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;41;1;11;41;208,812926445124
5273793;1;4;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;41;1;11;41;143,528297047907
5273794;1;3;2;1;1;1;1;3;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;41;1;11;41;168,492507251506
5273795;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;41;1;11;41;204,042033170035
5273796;1;3;2;1;1;1;1;3;3;1; ; ;90000000;400000; ;2;2;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;3;3;2; ;1;1;1;5;1;1;1;1;1;3;1;1;01;41;1;11;41;137,435601154801
5273797;1;5;1;3;1;1;1;1;4;1; ; ;90000000;1000000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;27;1;11;27;104,098032595515
5273798;1;4;2;2;1;1;10;3;4;1; ; ;500000000;200000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273799;1;5;2;3;1;1;10;3;4;1; ; ;30000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;5;3;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5273800;1;4;2;2;1;1;5;1;4;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;27;1;11;27;170,590625728572
5273801;1;3;2;2;1;1;5;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;5;2;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5273802;1;3;2;3;1;1;5;3;4;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273803;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1100000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;1;11;05;1362,84571968108
5273804;1;4;3;1;1;1;1;1;3;2; ;1000000;300000000;1400000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;1;11;05;1260,09390387733
5273805;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;1;11;05;1402,77779579682
5273806;1;3;1;1;1;1;1;1;3;2; ;400000;150000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;1;11;05;1302,88109617431
5273807;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1120000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;1;2;1;5;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;1;11;05;912,328710290896
5273808;1;3;2;3;1;1;5;1;4;1; ; ;25000000;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;4;3;2; ;1;1;5;2;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273809;1;3;2;3;1;1;5;1;4;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273810;1;2;1;3;1;1;5;1;1;3; ; ; ; ;200000;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;38,2892472428194
5273811;1;3;2;3;1;1;5;1;4;1; ; ;60000000;250000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273812;1;4;2;3;1;1;5;1;4;4; ; ; ;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273813;1;4;1;3;1;1;5;1;4;1; ; ;70000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273814;1;5;4;3;1;1;5;1;4;1; ; ;70000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;2;1;1;2;5;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273820;1;7;3;1;1;1;1;1;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;163,705279225613
5273821;1;4;1;1;1;1;1;1;3;3; ; ; ; ;923000;2;2;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;17;1;11;17;192,634835539004
5273822;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;11;17;145,774814603465
5273823;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;11;17;227,56541661372
5273824;1;2;2;1;2;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;7;4;1;1;2;1;1;2;1;1;01;17;1;11;17;231,725327087012
5273824;2;2;1;1;2;1;1;1;4;1; ; ;40000000;150000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;2;1;7;4;1;1;2;1;1;2;1;1;01;17;1;11;17;231,725327087012
5273825;1;5;2;1;1;1;1;1;4;4; ; ; ;1000000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;17;1;11;17;147,464282299517
5273826;1;3;1;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;11;17;170,760586913434
5273827;1;3;1;1;1;1;1;1;4;1; ; ;400000000;700000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;17;1;11;17;170,760586913434
5273828;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;3;1;4;1;1;1;2;1;1;01;17;1;11;17;233,442546475382
5273829;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;23;1;11;23;163,194755283235
5273830;1;6;3;1;1;1;1;1;3;1; ; ;180000000;1000000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;1;11;23;146,525309621308
5273831;1;5;1;1;1;1;1;1;3;1; ; ;150000000;900000; ;2;2;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;1;11;23;166,445171500044
5273832;1;5;2;1;1;1;1;1;3;1; ; ;150000000;800000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;1;11;23;150,826072620424
5273833;1;2;1;1;1;1;1;6; ;4; ; ; ;300000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;23;1;11;23;188,784779165948
5273834;1;3;2;1;1;1;1;1;3;1; ; ;35000000;400000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;5;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;213,651679536044
5273835;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;221,051971891693
5273836;1;2;2;2;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;2;1;1;1;2;1;3;1;1;01;23;1;11;23;215,093353302256
5273837;1;1;1;2;1;1;1;6; ;1; ; ;98;300000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;140,30162353877
5273838;1;3;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;167,183403163416
5273839;1;3;2;2;1;1;1;1;3;1; ; ;98;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;7;2; ;1;2;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;338,196711091683
5273840;1;3;2;2;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;186,17660062043
5273841;1;1;1;2;1;1;1;2;3;3; ; ; ; ;300000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;169,775801250416
5273842;1;4;2;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;891,857748521392
5273843;1;3;1;1;1;1;1;1;3;2; ;250000;40000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;05;1;11;05;1102,03833005632
5273844;1;3;1;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;1;11;05;1060,25930507355
5273845;1;6;3;1;1;1;1;1;4;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;05;1;11;05;1003,07480853263
5273846;1;5;2;1;1;1;1;1;3;1; ; ;180000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;1;11;05;1311,53760983158
5273847;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1400000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;1;11;05;1033,36994956403
5273848;1;5;2;1;1;1;1;1;3;1; ; ;98;800000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;95,5352246554403
5273849;1;5;2;1;1;1;1;1;3;1; ; ;98;700000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;124,876167916172
5273850;1;5;4;3;1;1;5;1;4;1; ; ;20000000;200000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;1;3;1;1;5;3;1;1;2;2;1;3;2; ;01;27;1;11;27;71,6039920919976
5273851;1;3;1;3;1;1;5;1;4;4; ; ; ;500000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;104,098032595515
5273852;1;4;3;3;1;1;5;1;4;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;49,8590326799291
5273853;1;3;2;3;1;1;5;1;4;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;1;5;3;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5273854;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;5;2;1;3;2;1;1;7;1;2;01;27;1;11;27;34,1181251457144
5273856;1;4;3;1;1;1;1;1;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;7;1;2;01;27;1;11;27;34,1181251457144
5273857;1;4;2;1;1;1;1;1;4;4; ; ; ;500000; ;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;3;2;1;1;7;1;2;01;27;1;11;27;34,1181251457144
5273858;1;1;1;3;1;3;5;1;4;1; ; ;30000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;2; ;2; ;01;27;1;11;27;48,8827285542043
5273859;1;4;3;3;1;2;5;1;4;1; ; ;30000000;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;27;1;11;27;34,1181251457144
5273860;1;3;3;3;1;2;5;1;4;1; ; ;20000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;4;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;27;1;11;27;34,1181251457144
5273861;1;3;1;1;1;1;5;1;4;1; ; ;50000000;1000000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;2;1;2;1;2; ;1;1;1;4;1;3;2;1;1;8;1;2;01;27;1;11;27;104,098032595515
5273862;1;4;3;1;1;1;5;1;4;4; ; ; ;600000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;3;1;1;1;2;1;4;1;3;2;1;1;8;1;2;01;27;1;11;27;34,1181251457144
5273863;1;3;3;1;1;1;5;1;4;3; ; ; ; ;800000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;2;1;1;1;2;1;4;4;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;27;1;11;27;34,1181251457144
5273864;1;5;3;1;1;1;5;1;4;4; ; ; ;1000000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;1;1;4;4;2; ;1;1;1;4;1;3;2;1;1;8;1;2;01;27;1;11;27;170,590625728572
5273866;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;1;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;4;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;63;1;11;63;173,842983631838
5273867;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;63;1;11;63;141,02966707835
5273868;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;7;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;63;1;11;63;309,074825600225
5273869;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;4;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;63;1;11;63;93,420541799778
5273870;1;5;4;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;63;1;11;63;290,419840720252
5273871;1;4;3;1;1;1;1;1;3;2; ;300000;70000000;450000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;1;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;63;1;11;63;151,697653261915
5273872;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;63;1;11;63;77,2687064000563
