DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6050164;1;3;1;70;73;26;48;2500000;1;;2;26;1;;9;2;1;;2;;;;;;;;;;;1;2;;11;12;12;1;2;1103;12;73;265.03395565
6050166;1;1;1;70;73;12;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;12;73;438.70598247
6050174;1;4;1;70;73;16;70;908600;4;;2;16;4;;1;2;4;;2;;;;;;;;;;;1;2;;85;54;13;1;2;8559;12;73;556.79933531
6050178;1;1;1;70;73;24;60;800000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;73;290.45346236
6050185;1;4;1;70;73;52;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;;12;73;247.70246637
6050196;1;4;1;70;73;5;48;1000000;1;;2;5;1;;4;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;73;223.29319811
6050196;1;5;1;70;73;5;48;1000000;1;;2;5;1;;4;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;73;223.29319811
6050200;1;1;1;70;73;5;48;1000000;1;;2;5;1;;1;2;2;;2;;;;;;;;;;;1;2;;56;55;55;1;1;5611;12;73;582.67893781
6050202;1;3;1;70;73;4;48;1000000;1;;2;4;1;;4;2;7;;2;;;;;;;;;;;1;1;1200000;47;95;95;1;1;4752;12;73;269.76036491
6050217;1;2;1;70;73;8;48;908526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;73;504.39133561
6050219;1;1;1;70;73;5;48;1000000;1;;2;5;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;1;4729;12;73;414.56570697
6050224;1;3;1;70;73;12;40;908526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;1;4520;12;73;466.71487205
6050224;1;4;1;70;73;16;40;908526;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;73;466.71487205
6050226;1;2;1;70;73;36;40;908526;1;;2;36;1;;3;2;3;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;73;240.72650186
6050232;1;1;1;70;73;52;48;700000;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;73;198.89866486
6050235;1;2;1;70;73;2;50;900000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;73;284.88450825
6050237;1;1;1;70;73;3;48;908000;3;;2;3;3;;2;2;1;;2;;;;;;;;;;;1;1;950000;97;54;54;1;1;9700;12;73;443.4171414
6050238;1;1;1;70;73;2;48;908000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;1200000;47;53;45;1;1;4769;12;73;212.61579781
6050257;1;2;1;70;76;5;40;1200000;1;;2;5;1;;9;2;1;;1;2;;;1;;;;;;;;1;98;47;19;33;1;1;4711;12;76;1537.1384087
6050263;1;5;1;70;76;3;36;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;76;922.64885378
6050266;2;2;2;70;76;5;48;908526;1;;2;5;1;;4;2;1;;2;;;;;;;;;;;1;1;285000;55;39;39;1;1;5511;12;76;654.59029339
6050270;1;1;1;70;76;45;48;908526;1;;2;43;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;33;50;1;2;5630;12;76;1555.1965507
6050271;1;1;1;70;76;1;24;908526;4;;2;6;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;56;55;1;1;9700;12;76;963.81080572
6050273;1;2;1;70;76;250;48;1267000;1;;2;250;1;;9;2;2;;2;;;;;;;;;;;1;2;;70;39;39;1;2;7010;12;76;828.81232141
6050280;1;2;1;70;76;140;48;908526;1;;2;130;1;;7;2;1;;2;;;;;;;;;;;1;2;;49;59;59;1;2;4921;12;76;965.15938767
6050288;1;1;1;70;76;76;48;908526;4;;2;76;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;76;828.81232141
6050294;1;3;1;70;76;3;84;1200000;1;;2;3;1;;5;2;4;;2;;;;;;;;;;;1;1;1200000;56;53;53;1;1;5611;12;76;1233.559311
6050311;2;4;2;70;76;8;48;908526;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;2;;01;97;62;1;1;0142;12;76;1946.2096873
6050315;1;2;1;70;76;96;48;908526;3;;2;144;1;;6;2;1;;2;;;;;;;;;;;1;2;;96;54;57;1;2;9602;12;76;1743.8870002
6050319;1;1;1;70;76;43;48;908526;3;;2;43;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;76;753.19104566
6050322;1;3;1;70;76;50;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;76;1119.054514
6050343;1;5;1;70;76;45;45;908526;1;;2;17;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;76;1139.9669345
6050344;1;2;1;70;76;4;48;908526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;98;49;98;98;1;1;4921;12;76;1215.5882103
6050364;1;2;1;70;76;2;60;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;76;1211.2983086
6050369;1;3;1;70;76;24;48;908526;1;;2;24;1;;6;2;4;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4721;12;76;2294.6909485
6050369;1;7;1;70;76;24;48;908526;1;;2;24;1;;6;2;4;;2;;;;;;;;;;;1;2;;41;97;97;1;2;4112;12;76;2294.6909485
6050381;1;2;1;70;76;39;48;908526;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4742;12;76;1620.4222412
6051853;1;3;1;70;05;2;48;2500000;1;;2;2;4;;9;2;1;;2;;;;;;;;;;;1;1;3300000;84;06;06;1;1;8413;12;05;1176.7498403
6051856;1;3;1;70;05;100;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;;12;05;947.81127539
6051857;1;5;1;70;05;24;48;1000000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4711;12;05;1118.9638637
6051865;1;1;1;70;05;1;48;908526;1;;2;104;4;;6;2;9;PENSION;3;;;;;;1;;;;;;2;;15;80;80;1;1;1521;12;05;1296.0920571
6051866;1;1;1;70;05;8;48;908526;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;49;45;54;1;1;4921;12;05;1552.9831837
6051876;1;1;1;70;05;4;48;908600;1;;2;97;4;;1;2;2;;1;4;;;1;;;;;;;;2;;96;79;57;1;1;9602;12;05;1296.0920571
6051877;1;3;1;70;05;200;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;12;05;1443.5356259
6051881;1;6;1;70;05;50;48;912000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;39;33;1;2;4711;12;05;1205.2294403
6051886;1;1;1;70;05;4;48;1200000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;1600000;14;79;79;1;1;1410;12;05;1628.732793
6051888;1;2;1;70;05;30;48;990000;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;05;1391.7844204
6051908;1;2;1;70;13;36;40;908526;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;79;03;44;1;2;7912;12;13;475.55743309
6051921;1;2;1;70;13;20;48;908526;1;;2;20;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;55;95;1;2;4111;12;13;448.90803748
6051921;1;3;1;70;13;26;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;12;13;448.90803748
6051934;1;1;1;70;13;92;48;1200000;1;;2;92;4;;9;2;4;;2;;;;;;;;;;;1;2;;84;39;39;1;2;8412;12;13;381.92330716
6052082;1;3;1;70;50;24;48;908000;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;50;349.43501185
6052098;1;2;1;70;50;6;48;1000000;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;81;55;55;1;1;8121;12;50;250.93533532
6052106;1;2;1;70;50;16;48;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;12;50;331.08236224
6052107;1;2;1;70;50;104;30;1200000;4;;2;104;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;18;18;1;2;8413;12;50;250.93533532
6052118;1;3;1;70;50;48;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;86;;1;2;;12;50;234.11992807
6052119;1;1;1;70;50;4;48;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;68;44;44;1;1;6820;12;50;304.6007327
6052133;1;3;1;70;54;24;48;908000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;12;54;371.3236937
6052194;1;5;1;70;68;8;48;98;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;97;95;1;1;4111;12;68;562.37700526
6052194;1;6;1;70;68;2;48;98;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;12;68;562.37700526
6052199;1;3;1;70;68;4;48;1000000;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;1;1200000;82;38;38;1;1;8220;12;68;492.46171505
6052209;1;1;1;70;68;12;48;2000000;5;;2;32;1;;9;2;3;;2;;;;;;;;;;;1;2;;82;51;38;1;1;8220;12;68;621.40353788
6052209;1;2;1;70;68;12;48;2000000;5;;2;12;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;51;45;1;1;4711;12;68;621.40353788
6052214;1;3;1;70;68;4;48;2000000;1;;2;3;6;;2;2;8;;2;;;;;;;;;;;1;2;;15;05;16;1;1;1523;12;68;570.90673802
6052221;1;1;1;70;68;16;48;1200000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;03;03;1;2;6120;12;68;693.66158887
6052226;1;1;1;70;68;12;48;1200000;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;28;02;02;1;1;2825;12;68;473.32633617
6052228;1;2;1;70;68;8;48;908600;1;;2;150;1;;4;2;1;;2;;;;;;;;;;;1;2;;62;08;08;1;1;6201;12;68;709.37533031
6052229;1;2;1;70;68;24;48;1500000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;18;45;1;2;4792;12;68;581.46412383
6052259;1;3;1;70;68;52;48;908600;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;1410;12;68;425.8699371
6052264;1;2;1;70;68;8;48;2000000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;82;15;53;1;1;8230;12;68;613.99763495
6052266;1;3;1;70;68;12;48;1200000;1;;2;12;1;;9;2;1;;2;;;;;;1;;;;;;2;;64;03;33;1;1;6412;12;68;643.9939495
6052266;1;5;1;70;68;8;48;1200000;1;;2;8;2;;8;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;1;8610;12;68;643.9939495
6052279;1;4;1;70;68;4;40;1000000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;53;38;37;1;1;5320;12;68;546.68959922
6052281;1;3;1;70;76;104;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;;12;76;732.27862516
6052282;1;1;1;70;76;12;48;980000;1;;2;156;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;12;76;1620.4222412
6052285;1;2;1;70;76;6;48;1200000;4;;2;98;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;1;9700;12;76;1060.344502
6052286;1;2;1;70;76;40;48;908526;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;68;55;39;1;2;6820;12;76;1310.7733246
6052289;1;3;1;70;76;26;48;908526;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;59;34;1;2;8621;12;76;868.62569141
6052296;1;2;1;70;76;12;48;908526;1;;2;12;4;;1;2;2;;2;;;;;;;;;;;1;2;;53;37;37;1;1;5320;12;76;1112.7749265
6052301;1;1;1;70;76;1;56;2000000;1;;2;2;1;;4;2;8;;2;;;;;;;;;;;1;1;2000000;41;95;95;1;1;4111;12;76;1307.8320048
6052301;1;2;1;70;76;17;40;1200000;1;;2;17;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;97;1;2;4771;12;76;1307.8320048
6052304;1;2;1;70;76;38;48;908526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;55;53;53;1;2;5511;12;76;1440.6047124
6053093;1;2;1;70;05;4;48;5800000;4;;2;4;4;;9;2;1;;1;1;;;1;;;;;;;;1;5800000;86;06;06;1;1;8621;12;05;1057.2416569
6053098;1;1;1;70;05;72;48;908526;1;;2;72;1;;2;2;2;;2;;;;;;;;;;;1;2;;10;45;45;1;2;1081;12;05;1511.4034025
6053100;1;2;1;70;05;104;48;908526;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;05;1511.4034025
6053107;1;1;1;70;17;4;48;908526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;1;8610;12;17;363.41284054
6053139;1;2;1;70;17;24;48;908526;1;;2;6;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;39;45;1;2;5611;12;17;241.52371078
6053181;1;1;1;70;17;40;48;908526;4;;2;40;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;17;245.51301101
6053189;1;1;1;70;17;8;48;908526;1;;2;10;1;;3;2;1;;2;;;;;;1;;;;;;2;;45;84;84;1;1;4520;12;17;210.30813664
6053244;1;1;1;70;54;15;48;800000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;54;392.48818571
6053246;1;2;1;70;54;12;48;1014980;1;;2;36;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;53;39;1;1;5611;12;54;533.97722508
6053247;1;4;1;70;54;12;48;1014980;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;;12;54;343.67901655
6053250;1;2;1;70;54;1;48;908000;1;;2;3;4;;5;2;8;;2;;;;;;;;;;;1;1;1000000;94;13;13;1;1;9499;12;54;480.2692618
6053253;1;2;1;70;54;12;24;500000;4;;2;48;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9602;12;54;406.50698136
6053253;1;3;1;70;54;4;48;1014980;1;;2;34;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4772;12;54;406.50698136
6053261;1;2;1;70;54;3;48;908526;1;;2;2;4;;9;2;1;;2;;;;;;;;;;;1;1;1400000;94;13;13;1;1;9499;12;54;570.95153451
6053266;1;4;1;70;54;3;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;;12;54;507.206294
6053270;1;1;1;70;54;8;54;908526;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4723;12;54;495.89131811
6053282;1;2;1;70;73;4;48;908600;1;;2;4;1;;4;2;8;;2;;;;;;;;;;;1;1;98;47;45;45;1;1;4723;12;73;241.18808136
6053285;1;2;1;70;73;84;50;908600;1;;2;84;3;;1;2;7;;2;;;;;;;;;;;1;2;;81;55;54;1;2;8121;12;73;414.002313
6053287;1;3;1;70;73;32;48;908526;8;;2;32;8;;2;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;2;0113;12;73;178.57607356
6053294;1;1;1;70;73;2;60;908000;4;;2;2;4;;1;2;1;;1;2;;;1;;;;;;;;1;1100000;49;98;98;1;1;4921;12;73;212.15421831
6053297;1;1;1;70;73;12;48;800000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;73;552.09833452
6053301;1;1;1;70;73;3;48;1000000;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;1000000;43;87;87;1;1;4322;12;73;289.99188287
6053302;1;2;1;70;73;2;48;1000000;1;;2;2;1;;4;2;2;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;12;73;318.83315916
6053304;1;1;1;70;73;4;48;1200000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1200000;47;45;45;1;1;4741;12;73;212.61579781
6053305;1;2;1;70;73;4;48;1000000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;41;93;93;1;1;4111;12;73;414.002313
6053314;1;4;1;70;73;16;48;800000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;45;95;1;2;4111;12;73;413.15976814
6053316;1;1;1;70;73;3;48;908000;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;908000;68;55;55;1;1;6820;12;73;270.02935766
6053325;1;1;1;70;73;52;48;908600;1;;2;520;1;;6;2;1;;3;;;;;;;;;;;1;2;;49;58;33;1;2;4923;12;73;322.28033721
6053333;1;3;1;70;73;52;48;1000000;1;;2;53;1;;4;2;1;;2;;;;;;;;;;;1;2;;93;53;18;1;2;9319;12;73;347.86702221
6053349;1;3;1;70;73;12;48;1000000;1;;2;12;1;;6;2;2;;2;;;;;;;;;;;1;2;;01;39;39;1;1;0145;12;73;342.97343467
6053364;1;2;1;70;73;52;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;12;73;178.57607356
6053364;1;3;1;70;73;2;2;2000000;4;;2;2;4;;9;2;1;;1;1;;;1;;;;;;;;1;2500000;85;19;19;1;1;8544;12;73;178.57607356
6053384;1;1;1;70;73;28;48;1000000;4;;2;6;4;;1;2;7;;2;;;;;;;;;;;1;1;100000;47;45;45;1;2;4781;12;73;441.97221562
6053388;1;1;1;70;73;8;48;908600;3;;2;16;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;8121;12;73;326.981338
6053388;1;2;1;70;73;52;40;908600;1;;2;156;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;62;62;1;2;6820;12;73;326.981338
6053391;1;3;1;70;73;16;16;908526;1;;2;16;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;58;58;1;2;8422;12;73;380.15547655
6053395;1;2;1;70;73;48;48;908526;1;;2;48;1;;4;2;4;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;12;73;334.54893591
6053398;1;2;1;70;73;4;30;400000;4;;2;32;8;;4;2;1;;2;;;;;;;;;;;1;2;;01;53;62;1;1;0123;12;73;504.39133561
6053405;1;1;1;70;73;16;48;1000000;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;10;53;53;1;2;1081;12;73;586.52214343
6053406;1;2;1;70;73;12;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;73;467.27826602
6053413;1;2;1;70;76;4;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;34;;1;1;;12;76;1734.9270381
6053420;1;2;1;70;76;50;45;98;1;;2;21;4;;1;2;4;;2;;;;;;;;;;;1;2;;10;09;77;1;2;1081;12;76;1112.7749265
6054593;1;3;1;70;05;52;48;908526;1;;2;85;1;;6;2;4;;2;;;;;;;;;;;1;2;;62;03;03;1;2;6201;12;05;1135.170059
6054593;1;4;1;70;05;50;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;2;;12;05;1135.170059
6054594;1;3;1;70;05;32;48;908526;4;;2;30;4;;9;2;8;;2;;;;;;;;;;;1;2;;85;39;39;1;2;8544;12;05;1184.1934986
6054601;1;2;1;70;05;52;48;908526;1;;2;5;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;37;37;1;2;5619;12;05;1331.3251731
6054602;1;1;1;70;05;5;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;200000;14;55;79;1;1;1410;12;05;1770.7978351
6054614;1;5;1;70;05;60;50;908000;1;;2;60;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;33;45;1;2;4773;12;05;1735.366679
6054614;1;6;1;70;05;52;50;908000;1;;2;104;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;00;45;1;2;4711;12;05;1735.366679
6054637;1;2;1;70;05;30;48;1300000;1;;2;28;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4754;12;05;1038.3621909
6054637;1;3;1;70;05;16;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;05;1038.3621909
6054643;1;1;1;70;05;8;48;1500000;1;;2;8;1;;5;2;7;;2;;;;;;;;;;;1;2;;47;33;21;1;1;4731;12;05;1136.5227312
6054665;1;2;1;70;05;12;48;908526;1;;2;10;1;;9;2;1;;2;;;;;;;;;;;1;2;;15;74;74;1;1;1511;12;05;1122.7847129
6054670;1;3;1;70;05;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;93;;1;2;;12;05;1271.1778201
6054674;1;3;1;70;05;24;48;1014000;1;;2;32;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;93;93;1;2;4111;12;05;1652.1509014
6054676;1;2;1;70;05;3;48;908526;1;;2;72;1;;2;2;2;;2;;;;;;;;;;;1;2;;38;97;45;1;1;3830;12;05;1193.1034902
6054682;1;5;1;70;05;4;48;1000000;1;;2;6;4;;1;2;7;;2;;;;;;;;;;;1;1;450000;95;45;85;1;1;9512;12;05;1187.6688529
6054683;1;3;1;70;05;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;05;1151.523709
6054686;1;1;1;70;05;156;48;908526;1;;2;4;4;;1;2;8;;2;;;;;;;;;;;1;1;60000;38;37;45;1;2;3830;12;05;1269.7689328
6054688;1;3;1;70;05;208;48;908526;4;;2;208;1;;9;2;1;;2;;;;;;;;;;;1;2;;14;53;79;1;2;1410;12;05;1588.3599491
6054688;1;6;1;70;05;156;48;908526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;4711;12;05;1588.3599491
6054692;1;7;1;70;05;20;48;908526;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4711;12;05;1288.6134627
6054699;1;3;1;70;05;28;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;;12;05;1038.3621909
6054702;1;1;1;70;05;4;48;908600;1;;2;4;3;;1;2;2;;2;;;;;;;;;;;1;1;900000;97;45;54;1;1;9700;12;05;1057.2416569
6054703;1;1;1;70;05;18;48;1500000;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;1;600000;33;84;84;1;2;3312;12;05;1269.7689328
6054717;1;2;1;70;05;4;48;1600000;1;;2;28;4;;1;2;2;;2;;;;;;;;;;;1;2;;71;03;03;1;1;7112;12;05;1206.8415085
6054729;1;3;1;70;05;1;48;1000000;1;;2;2;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;05;1044.453177
6054734;1;3;1;70;05;152;48;1500000;1;;2;188;5;;5;2;1;;1;2;;;1;;;;;;;;2;;82;39;50;1;2;8230;12;05;1410.6638864
6054735;1;5;1;70;05;100;48;1000000;1;;2;120;1;;8;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;05;1475.000198
6054736;1;2;1;70;05;52;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;12;05;1511.4034025
6054766;1;2;1;70;05;52;48;1000000;4;;2;59;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;05;1789.6773011
6054767;1;2;1;70;05;5;48;1200000;1;;2;5;4;;9;2;4;;2;;;;;;;;;;;1;2;;85;45;19;1;1;8559;12;05;1253.5627375
6054769;1;1;1;70;05;3;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;400000;41;95;95;1;1;4111;12;05;1140.1455403
6054769;1;3;1;70;05;8;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;05;1140.1455403
6054771;1;2;1;70;05;52;24;800000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;88;06;06;1;2;8810;12;05;1399.2280787
6054783;1;2;1;70;05;4;48;3500000;1;;2;24;4;;1;2;1;;2;;;;;;;1;;;;;2;;69;12;12;1;1;6910;12;05;1571.8626497
6054796;1;1;1;70;08;4;48;908000;1;;2;3;1;;1;2;1;;3;;;;;;;;;;;1;1;480000;69;55;55;1;1;6910;12;08;548.96803886
6054796;1;2;1;70;08;4;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;08;548.96803886
6054809;1;3;1;70;08;4;40;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;06;;1;1;;12;08;700.81498961
6054820;1;1;1;70;08;24;48;930000;3;;2;42;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;54;45;1;2;5619;12;08;617.80903589
6054835;1;4;1;70;08;12;48;906000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;08;617.21178252
6054845;1;1;1;70;08;36;48;908526;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;39;39;1;2;1410;12;08;685.49162017
6054849;1;3;1;70;08;5;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;08;665.36325622
6054860;1;2;1;70;08;7;40;1100000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;900000;10;53;77;1;1;1081;12;08;665.48398847
6054865;1;2;1;70;08;7;48;2000000;1;;2;7;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;12;12;1;1;8412;12;08;647.94934305
6054872;1;3;1;70;08;108;40;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;12;08;522.11214149
6054876;1;5;1;70;08;20;48;906000;1;;2;20;1;;9;2;3;;2;;;;;;;;;;;1;2;;65;32;32;1;2;6511;12;08;678.64446663
6054888;1;2;1;70;08;4;40;2500000;1;;2;8;1;;9;2;3;;1;1;;;1;;;;;;;;2;;86;05;05;1;1;8691;12;08;647.94934305
6054901;1;1;1;70;08;80;72;908526;1;;2;80;4;;9;2;1;;2;;;;;;;;;;;1;2;;85;55;55;1;2;8530;12;08;501.58203587
6054901;1;3;1;70;08;4;48;908526;1;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;9700;12;08;501.58203587
6054903;1;2;1;70;08;52;40;1300000;1;;2;58;1;;9;2;2;;2;;;;;;;;;;;1;2;;31;33;33;1;2;3110;12;08;662.69842051
6054907;1;2;1;70;08;30;42;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;;12;08;574.13013575
6054929;1;2;1;70;08;8;48;1000000;1;;2;48;1;;5;2;2;;2;;;;;;;;;;;1;2;;86;32;32;1;1;8621;12;08;702.12388563
6054931;1;3;1;70;08;25;48;1000000;1;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;9700;12;08;671.9169332
6054938;1;4;1;70;08;52;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;12;08;671.9169332
