DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6052079;1;2;1;70;44;1;29;45;1000000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;80000;49;87;98;1;2;12;4921;44;101.85053471
6052081;1;1;1;70;44;1;10;45;908000;2;;2;156;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;44;103.91110466
6052082;1;3;1;70;50;1;24;48;908000;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;50;349.43501185
6052098;1;2;1;70;50;1;6;48;1000000;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;81;55;55;1;1;12;8121;50;250.93533532
6052106;1;2;1;70;50;1;16;48;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;12;;50;331.08236224
6052107;1;2;1;70;50;1;104;30;1200000;4;;2;104;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;18;18;1;2;12;8413;50;250.93533532
6052118;1;3;1;70;50;1;48;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;86;;1;2;12;;50;234.11992807
6052119;1;1;1;70;50;1;4;48;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;68;44;44;1;1;12;6820;50;304.6007327
6052133;1;3;1;70;54;1;24;48;908000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;12;;54;371.3236937
6052141;1;1;1;70;63;1;3;48;2500000;2;;2;3;4;;9;2;1;;1;2;;;1;;;;;;;;1;6000000;84;12;12;1;1;12;8412;63;93.671954135
6052148;1;5;1;70;63;1;8;48;3000000;1;;2;8;1;;9;2;3;;2;;;;;;;;;;;1;2;;86;06;06;1;1;12;8621;63;201.71311543
6052150;1;4;1;70;63;1;24;48;908526;1;;2;32;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;39;33;1;2;12;4754;63;232.57483072
6052153;1;1;1;70;63;1;3;48;6000000;4;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;1500000;85;02;13;1;1;12;8544;63;208.80627951
6052161;1;2;1;70;63;1;24;54;908000;1;;2;24;1;;8;2;4;;2;;;;;;;;;;;1;2;;10;70;70;1;2;12;1040;63;174.11815883
6052166;1;1;1;70;63;1;12;48;908500;1;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;1;450000;45;84;84;1;1;12;4520;63;187.58072123
6052166;1;2;1;70;63;1;48;48;908500;1;;2;24;1;;6;2;1;;1;2;;;1;;;;;;;;2;;41;70;39;1;2;12;4111;63;187.58072123
6052169;1;1;1;70;63;1;6;48;908000;4;;2;100;1;;8;2;2;;2;;;;;;;;;;;1;2;;92;54;33;1;1;12;9200;63;166.03526635
6052174;1;2;1;70;63;1;8;48;1300000;1;;2;10;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4754;63;100.99996858
6052176;1;2;1;70;63;1;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;63;201.68010031
6052179;1;3;1;70;63;1;20;48;908000;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;81;62;1;2;12;0145;63;140.20662412
6052179;1;4;1;70;63;1;32;48;908000;4;;2;32;1;;8;2;1;;2;;;;;;;;;;;1;2;;68;95;55;1;2;12;6820;63;140.20662412
6052184;1;3;1;70;63;1;150;48;908500;1;;2;150;1;;9;2;1;;1;2;;;1;;;;;;;;2;;61;39;33;1;2;12;6120;63;140.20662412
6052184;1;4;1;70;63;1;14;48;1200000;1;;2;14;1;;9;2;4;;2;;;;;;;;;;;1;2;;64;33;33;1;2;12;6424;63;140.20662412
6052194;1;5;1;70;68;1;8;48;98;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;97;95;1;1;12;4111;68;562.37700526
6052194;1;6;1;70;68;1;2;48;98;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;12;;68;562.37700526
6052199;1;3;1;70;68;1;4;48;1000000;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;1;1200000;82;38;38;1;1;12;8220;68;492.46171505
6052209;1;1;1;70;68;1;12;48;2000000;5;;2;32;1;;9;2;3;;2;;;;;;;;;;;1;2;;82;51;38;1;1;12;8220;68;621.40353788
6052209;1;2;1;70;68;1;12;48;2000000;5;;2;12;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;51;45;1;1;12;4711;68;621.40353788
6052214;1;3;1;70;68;1;4;48;2000000;1;;2;3;6;;2;2;8;;2;;;;;;;;;;;1;2;;15;05;16;1;1;12;1523;68;570.90673802
6052221;1;1;1;70;68;1;16;48;1200000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;03;03;1;2;12;6120;68;693.66158887
6052226;1;1;1;70;68;1;12;48;1200000;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;28;02;02;1;1;12;2825;68;473.32633617
6052228;1;2;1;70;68;1;8;48;908600;1;;2;150;1;;4;2;1;;2;;;;;;;;;;;1;2;;62;08;08;1;1;12;6201;68;709.37533031
6052229;1;2;1;70;68;1;24;48;1500000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;18;45;1;2;12;4792;68;581.46412383
6052259;1;3;1;70;68;1;52;48;908600;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;12;1410;68;425.8699371
6052264;1;2;1;70;68;1;8;48;2000000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;82;15;53;1;1;12;8230;68;613.99763495
6052266;1;3;1;70;68;1;12;48;1200000;1;;2;12;1;;9;2;1;;2;;;;;;1;;;;;;2;;64;03;33;1;1;12;6412;68;643.9939495
6052266;1;5;1;70;68;1;8;48;1200000;1;;2;8;2;;8;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;1;12;8610;68;643.9939495
6052279;1;4;1;70;68;1;4;40;1000000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;53;38;37;1;1;12;5320;68;546.68959922
6052281;1;3;1;70;76;1;104;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;12;;76;732.27862516
6052282;1;1;1;70;76;1;12;48;980000;1;;2;156;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;76;1620.4222412
6052285;1;2;1;70;76;1;6;48;1200000;4;;2;98;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;1;12;9700;76;1060.344502
6052286;1;2;1;70;76;1;40;48;908526;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;68;55;39;1;2;12;6820;76;1310.7733246
6052289;1;3;1;70;76;1;26;48;908526;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;59;34;1;2;12;8621;76;868.62569141
6052296;1;2;1;70;76;1;12;48;908526;1;;2;12;4;;1;2;2;;2;;;;;;;;;;;1;2;;53;37;37;1;1;12;5320;76;1112.7749265
6052301;1;1;1;70;76;1;1;56;2000000;1;;2;2;1;;4;2;8;;2;;;;;;;;;;;1;1;2000000;41;95;95;1;1;12;4111;76;1307.8320048
6052301;1;2;1;70;76;1;17;40;1200000;1;;2;17;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;97;1;2;12;4771;76;1307.8320048
6052304;1;2;1;70;76;1;38;48;908526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;55;53;53;1;2;12;5511;76;1440.6047124
6052350;1;2;1;70;;1;24;48;1100000;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;2;12;4642;76;2152.2176817
6052351;1;2;1;70;;1;8;48;950000;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;1;12;4642;76;4159.6139744
6052352;1;2;1;70;;1;8;48;1200000;1;;2;14;1;;6;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;12;5224;76;2533.3627846
6052531;1;1;1;70;;1;6;48;908526;4;;2;6;4;;1;2;1;;2;;;;;;1;1;;;;;2;;13;79;79;1;1;12;1392;25;2628.080625
6052543;1;1;1;70;;1;4;30;700000;3;;2;24;4;;4;2;1;;2;;;;;;;;;;;1;2;;31;54;81;1;1;12;3110;25;4544.8966075
6052546;1;2;1;70;;1;30;48;2000000;1;;2;150;1;;9;2;1;;1;2;;;1;;;;;;;;2;;82;39;38;1;2;12;8220;25;2297.0569009
6052554;1;1;1;70;;1;48;48;4000000;1;;2;99;2;;9;2;3;;3;;;;;;;;;;;1;2;;84;58;58;1;2;12;8422;25;2317.2145714
6052556;1;1;1;70;;1;4;48;1300000;1;;2;4;1;;8;2;1;;1;1;;;1;;1;;;;;;1;1200000;86;59;59;1;1;12;8621;25;2795.7816957
6052559;1;1;1;70;;1;104;48;908526;3;;2;150;1;;5;2;1;;2;;;;;;;;;;;1;2;;42;62;97;1;2;12;4290;25;3429.7184929
6052567;1;4;1;70;;1;40;48;908526;1;;2;40;5;;2;2;2;;2;;;;;;;;;;;1;2;;01;98;62;1;2;12;0145;25;3669.1613236
6052580;1;2;1;70;;1;10;48;908526;4;;2;4;4;;1;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8559;25;2511.2653297
6052580;1;4;1;70;;1;24;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;12;5611;25;2511.2653297
6052581;1;1;1;70;;1;80;48;908526;4;;2;80;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;93;50;1;2;12;5619;25;3048.6322416
6052594;1;4;1;70;;1;52;48;1300000;1;;2;72;1;;4;2;4;;2;;;;;;;;;;;1;2;;69;33;33;1;2;12;6920;25;2056.0816625
6052597;1;1;1;70;;1;52;97;908526;1;;2;12;8;;2;2;1;;2;;;;;;;;;;;1;2;;01;97;62;1;2;12;0145;25;3877.8601674
6052598;1;2;1;70;;1;8;48;1900000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;12;;25;1661.5980144
6052599;1;2;1;70;;1;12;48;908526;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;45;44;1;1;12;6120;25;4107.0477641
6052602;1;2;1;70;;1;36;48;908526;1;;2;80;4;;4;2;3;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8699;25;2892.3891781
6052604;1;3;1;70;;1;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;93;;1;1;12;;25;4051.4004576
6052611;1;3;1;70;;1;8;48;2000000;1;;2;8;1;;9;2;1;;2;;;;;;1;1;;;;;2;;86;39;39;1;1;12;8621;25;2454.5027376
6052611;1;4;1;70;;1;52;48;2500000;1;;2;52;1;;8;2;1;;2;;;;;;1;;;;;;2;;88;19;19;1;2;12;8810;25;2454.5027376
6052620;1;2;1;70;;1;80;48;908526;1;;2;80;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;13;54;1;2;12;9700;25;3486.481085
6052621;1;2;1;70;;1;75;48;908526;1;;2;75;1;;5;2;1;;2;;;;;;;;;;;1;2;;85;17;13;1;2;12;8513;25;3710.1214995
6052622;1;2;1;70;;1;3;40;908526;1;;2;3;1;;5;2;1;;2;;;;;;;;;;;1;2;;85;45;13;1;1;12;8513;25;4671.9671368
6052623;1;1;1;70;;1;8;40;800000;3;;2;98;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;25;2717.6085176
6052636;1;1;1;70;;1;240;48;3000000;4;;2;52;4;;9;2;1;;3;;;;;;;;;;;1;2;;69;12;12;1;2;12;6910;25;3877.8601674
6052655;1;6;1;70;;1;2;48;908526;1;;2;28;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;25;3065.9294683
6052674;1;3;1;70;;1;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;84;;1;1;12;;25;5078.4082644
6052674;1;4;1;70;;1;6;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;25;5078.4082644
6052680;1;2;1;70;;1;2;72;900000;1;;2;2;1;;3;2;4;;2;;;;;;;;;;;1;1;450000;96;57;57;1;1;12;9602;25;4910.2989533
6052682;1;2;1;70;;1;16;48;908526;1;;2;78;1;;4;2;2;;2;;;;;;;;;;;1;2;;15;53;80;1;2;12;1522;25;4333.7173159
6052740;1;1;1;70;;1;44;48;908526;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4773;25;2860.8624655
6052787;1;3;1;70;;1;1;48;908526;3;;2;4;3;;1;2;7;;1;2;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;25;2043.570813
6052800;1;7;1;70;;1;52;48;700000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;12;;25;3676.9101994
6052800;1;8;1;70;;1;3;48;900000;1;;2;4;3;;2;2;8;;2;;;;;;;;;;;1;2;;97;53;54;1;1;12;9700;25;3676.9101994
6052804;1;1;1;70;;1;12;60;960000;1;;2;12;1;;7;2;1;;2;;;;;;;;;;;1;2;;01;95;62;1;1;12;0145;25;4047.9291032
6052835;1;4;1;70;;1;48;48;3000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;06;;1;2;12;;47;1192.0211859
6052859;1;3;1;70;;1;48;48;500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;12;;47;1317.0606987
6052909;1;3;1;70;;1;108;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;47;1079.4694683
6052929;1;2;1;70;;1;72;24;908526;1;;2;108;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;59;45;1;2;12;5619;47;2478.7828681
6052933;1;3;1;70;;1;24;48;1300000;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;45;03;84;1;2;12;4520;47;951.0650102
6052941;1;2;1;70;;1;48;48;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;12;;47;769.37183165
6052942;1;2;1;70;;1;104;48;908526;1;;2;104;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;33;32;1;2;12;8413;47;1339.1294632
6052984;1;1;1;70;;1;8;20;500000;3;;2;28;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;47;1279.5138996
6053008;1;4;1;70;;1;1;48;1000000;1;;2;1;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;1;12;8010;47;1392.3899276
6053012;1;1;1;70;;1;104;48;1000000;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;46;32;32;1;2;12;4631;47;959.53206971
6053020;1;1;1;70;;1;8;48;600000;1;;2;8;1;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;47;1549.4890707
6053032;1;5;1;70;;1;2;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;76;2374.3102089
6053032;1;7;1;70;;1;3;48;908526;1;;2;4;1;;4;2;6;;2;;;;;;;;;;;1;1;850000;42;70;70;1;1;12;4290;76;2374.3102089
6053093;1;2;1;70;05;1;4;48;5800000;4;;2;4;4;;9;2;1;;1;1;;;1;;;;;;;;1;5800000;86;06;06;1;1;12;8621;05;1057.2416569
6053098;1;1;1;70;05;1;72;48;908526;1;;2;72;1;;2;2;2;;2;;;;;;;;;;;1;2;;10;45;45;1;2;12;1081;05;1511.4034025
6053100;1;2;1;70;05;1;104;48;908526;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;05;1511.4034025
6053107;1;1;1;70;17;1;4;48;908526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;1;12;8610;17;363.41284054
6053139;1;2;1;70;17;1;24;48;908526;1;;2;6;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;39;45;1;2;12;5611;17;241.52371078
6053181;1;1;1;70;17;1;40;48;908526;4;;2;40;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;17;245.51301101
6053189;1;1;1;70;17;1;8;48;908526;1;;2;10;1;;3;2;1;;2;;;;;;1;;;;;;2;;45;84;84;1;1;12;4520;17;210.30813664
6053211;1;3;1;70;20;1;48;48;1200000;1;;2;48;1;;3;2;4;;2;;;;;;;;;;;1;2;;49;33;98;1;2;12;4921;20;150.54710256
6053212;1;2;1;70;20;1;8;40;800000;4;;2;10;4;;2;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4112;20;106.04387128
6053215;1;3;1;70;20;1;8;40;800000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4774;20;212.35145339
6053225;1;1;1;70;44;1;48;48;980000;1;;2;480;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;59;13;1;2;12;8413;44;172.89757527
6053225;1;2;1;70;44;1;32;48;1200000;4;;2;32;4;;3;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4112;44;172.89757527
6053226;1;1;1;70;44;1;4;48;400000;4;;2;192;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;12;9700;44;189.54759819
6053227;1;2;1;70;44;1;1;42;200000;3;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;44;196.58387853
6053228;1;3;1;70;44;1;20;48;400000;1;;2;28;4;;4;2;1;;2;;;;;;;;;;;1;2;;55;45;55;1;2;12;5511;44;134.307879
6053237;1;2;1;70;44;1;24;48;500000;1;;2;288;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;12;9700;44;110.4141986
6053238;1;5;1;70;44;1;20;48;600000;1;;2;8;4;;5;2;8;;2;;;;;;;;;;;1;2;;56;53;55;1;2;12;5611;44;210.35391867
6053244;1;1;1;70;54;1;15;48;800000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;54;392.48818571
6053246;1;2;1;70;54;1;12;48;1014980;1;;2;36;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;53;39;1;1;12;5611;54;533.97722508
6053247;1;4;1;70;54;1;12;48;1014980;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;12;;54;343.67901655
6053250;1;2;1;70;54;1;1;48;908000;1;;2;3;4;;5;2;8;;2;;;;;;;;;;;1;1;1000000;94;13;13;1;1;12;9499;54;480.2692618
6053253;1;2;1;70;54;1;12;24;500000;4;;2;48;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;57;57;1;1;12;9602;54;406.50698136
6053253;1;3;1;70;54;1;4;48;1014980;1;;2;34;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4772;54;406.50698136
6053261;1;2;1;70;54;1;3;48;908526;1;;2;2;4;;9;2;1;;2;;;;;;;;;;;1;1;1400000;94;13;13;1;1;12;9499;54;570.95153451
6053266;1;4;1;70;54;1;3;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;12;;54;507.206294
6053270;1;1;1;70;54;1;8;54;908526;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4723;54;495.89131811
6053282;1;2;1;70;73;1;4;48;908600;1;;2;4;1;;4;2;8;;2;;;;;;;;;;;1;1;98;47;45;45;1;1;12;4723;73;241.18808136
6053285;1;2;1;70;73;1;84;50;908600;1;;2;84;3;;1;2;7;;2;;;;;;;;;;;1;2;;81;55;54;1;2;12;8121;73;414.002313
6053287;1;3;1;70;73;1;32;48;908526;8;;2;32;8;;2;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;2;12;0113;73;178.57607356
6053294;1;1;1;70;73;1;2;60;908000;4;;2;2;4;;1;2;1;;1;2;;;1;;;;;;;;1;1100000;49;98;98;1;1;12;4921;73;212.15421831
6053297;1;1;1;70;73;1;12;48;800000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;73;552.09833452
6053301;1;1;1;70;73;1;3;48;1000000;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;1000000;43;87;87;1;1;12;4322;73;289.99188287
6053302;1;2;1;70;73;1;2;48;1000000;1;;2;2;1;;4;2;2;;2;;;;;;;;;;;1;2;;14;79;79;1;1;12;1410;73;318.83315916
6053304;1;1;1;70;73;1;4;48;1200000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1200000;47;45;45;1;1;12;4741;73;212.61579781
6053305;1;2;1;70;73;1;4;48;1000000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;41;93;93;1;1;12;4111;73;414.002313
6053314;1;4;1;70;73;1;16;48;800000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;45;95;1;2;12;4111;73;413.15976814
6053316;1;1;1;70;73;1;3;48;908000;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;908000;68;55;55;1;1;12;6820;73;270.02935766
6053325;1;1;1;70;73;1;52;48;908600;1;;2;520;1;;6;2;1;;3;;;;;;;;;;;1;2;;49;58;33;1;2;12;4923;73;322.28033721
6053333;1;3;1;70;73;1;52;48;1000000;1;;2;53;1;;4;2;1;;2;;;;;;;;;;;1;2;;93;53;18;1;2;12;9319;73;347.86702221
6053349;1;3;1;70;73;1;12;48;1000000;1;;2;12;1;;6;2;2;;2;;;;;;;;;;;1;2;;01;39;39;1;1;12;0145;73;342.97343467
6053364;1;2;1;70;73;1;52;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;12;;73;178.57607356
6053364;1;3;1;70;73;1;2;2;2000000;4;;2;2;4;;9;2;1;;1;1;;;1;;;;;;;;1;2500000;85;19;19;1;1;12;8544;73;178.57607356
6053384;1;1;1;70;73;1;28;48;1000000;4;;2;6;4;;1;2;7;;2;;;;;;;;;;;1;1;100000;47;45;45;1;2;12;4781;73;441.97221562
6053388;1;1;1;70;73;1;8;48;908600;3;;2;16;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;12;8121;73;326.981338
6053388;1;2;1;70;73;1;52;40;908600;1;;2;156;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;62;62;1;2;12;6820;73;326.981338
6053391;1;3;1;70;73;1;16;16;908526;1;;2;16;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;58;58;1;2;12;8422;73;380.15547655
6053395;1;2;1;70;73;1;48;48;908526;1;;2;48;1;;4;2;4;;2;;;;;;;;;;;1;2;;80;58;58;1;2;12;8010;73;334.54893591
6053398;1;2;1;70;73;1;4;30;400000;4;;2;32;8;;4;2;1;;2;;;;;;;;;;;1;2;;01;53;62;1;1;12;0123;73;504.39133561
6053405;1;1;1;70;73;1;16;48;1000000;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;10;53;53;1;2;12;1081;73;586.52214343
6053406;1;2;1;70;73;1;12;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;73;467.27826602
6053413;1;2;1;70;76;1;4;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;34;;1;1;12;;76;1734.9270381
6053420;1;2;1;70;76;1;50;45;98;1;;2;21;4;;1;2;4;;2;;;;;;;;;;;1;2;;10;09;77;1;2;12;1081;76;1112.7749265
6053566;1;5;1;70;;1;4;48;1200000;1;;2;54;1;;7;2;1;;2;;;;;;;;;;;1;2;;01;58;62;1;1;12;0121;76;2109.0076332
6053568;1;1;1;70;;1;4;48;1600000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;70;70;1;1;12;4290;76;3183.1845482
6053569;1;2;1;70;;1;32;48;1200000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;44;33;1;2;12;6412;76;3199.8967248
6053580;1;2;1;70;;1;50;48;800000;1;;2;51;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;58;97;1;2;12;5224;76;2719.4995893
6053585;1;5;1;70;;1;150;48;900000;1;;2;151;1;;8;2;1;;2;;;;;;;;;;;1;2;;52;70;70;1;2;12;5224;76;3546.5864033
6053589;1;1;1;70;;1;105;48;1000000;1;;2;106;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;2;12;5224;76;3419.4578827
6053599;1;1;1;70;;1;32;44;908526;1;;2;32;1;;9;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;86;32;32;1;2;12;8621;13;3322.8663282
6053600;1;7;1;70;;1;36;48;90826;1;;2;40;1;;9;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;47;45;45;1;2;12;4772;13;1267.7491417
6053605;1;1;1;70;;1;8;48;908526;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;40;1;1;12;4771;13;3831.8795871
6053612;1;4;1;70;;1;20;40;908526;2;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8621;13;2887.5044426
6053613;1;4;1;70;;1;34;48;908526;1;;2;42;1;;9;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;47;45;45;1;2;12;4711;13;3606.4930825
6053645;1;3;1;70;;1;24;48;1200000;1;;2;26;1;;9;2;1;;1;1;;BUSCAR TRABAJO;;;;;;;1;;2;;35;03;85;1;2;12;3513;13;3148.0484708
6053767;1;2;1;70;;1;12;48;2000000;1;;2;12;1;;3;1;1;;2;;;;;;;;;;;1;2;;46;21;33;1;1;12;4690;41;846.87531992
6053767;1;3;1;70;;1;32;48;1600000;1;;2;32;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8621;41;846.87531992
6053767;1;4;1;70;;1;6;48;900000;4;;2;36;4;;1;2;8;;2;;;;;;;;;;;1;2;;49;98;98;1;1;12;4921;41;846.87531992
6053767;1;5;1;70;;1;48;48;1200000;1;;2;3;1;;5;2;1;;2;;;;;;;;;;;1;1;1200000;53;37;37;1;2;12;5320;41;846.87531992
6053777;1;3;1;70;;1;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;1;12;;41;846.87531992
6053823;1;1;1;70;;1;24;40;908000;1;;2;48;1;;9;2;1;;3;;;;;;;;;;;1;2;;94;32;32;1;2;12;9491;41;1463.5930442
6053833;1;2;1;70;;1;12;48;908000;1;;2;108;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;33;32;1;1;12;8691;41;2072.8196546
6053846;1;2;1;70;;1;4;48;908000;1;;2;3;1;;3;2;6;;2;;;;;;;;;;;1;2;;47;33;45;1;1;12;4771;41;2569.0799706
6053848;1;1;1;70;;1;1;24;600000;4;;2;104;4;;1;2;1;;2;;;;;;;;;1;;;2;;86;05;05;1;1;12;8691;41;1824.7486632
6053848;1;5;1;70;;1;2;48;400000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;57;57;1;1;12;9602;41;1824.7486632
6053850;1;3;1;70;;1;12;48;908000;1;;2;12;4;;1;2;4;;2;;;;;;;;;;;1;2;;45;84;99;1;1;12;4520;41;2442.699582
6053906;1;2;1;70;;1;80;48;908000;1;;2;80;1;;5;2;4;;2;;;;;;;;;1;;;2;;85;45;44;1;2;12;8559;41;1242.6377317
