DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
716507,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,452.633.305.996.041
716508,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,80.629.813.645.308
716508,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,80.629.813.645.308
716508,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,80.629.813.645.308
716509,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716509,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716510,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,55.362.073.872.134
716511,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,285.177.608.596.535
716511,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,285.177.608.596.535
716512,1,4,80,2,,,,2,,2,,1,1,,2,,2,1,54,467.161.065.557.999
716513,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,504.280.947.224.687
716514,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,54,457.634.935.125.543
716514,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,457.634.935.125.543
716515,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,107.593.600.459.259
716516,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716516,1,4,80,1,1,7,,2,,2,,,,,1,2,2,1,54,556.762.895.212.656
716516,1,5,80,1,1,7,,2,,2,,,,,11,2,2,1,54,556.762.895.212.656
716516,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716517,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,428.591.059.274.614
716518,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,317.412.343.672.324
716518,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,317.412.343.672.324
716518,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,317.412.343.672.324
716518,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,317.412.343.672.324
716521,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,606.727.901.966.233
716521,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,606.727.901.966.233
716521,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,54,606.727.901.966.233
716522,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,468.476.141.301.398
716523,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,293.285.428.367.649
716523,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,293.285.428.367.649
716526,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,592.972.379.987.863
716526,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,592.972.379.987.863
716526,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,592.972.379.987.863
716529,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,45.006.055.611.469
716531,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,396.845.610.974.299
716531,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716533,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,210.600.948.511.566
716533,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,210.600.948.511.566
716534,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,428.591.059.274.614
716535,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,54,20.157.453.411.327
716535,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716536,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,295.713.731.976.152
716537,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,567.835.471.736.027
716539,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,291.139.499.927.612
716540,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,378.398.211.832.235
716542,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,301.393.248.138.763
716542,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,301.393.248.138.763
716543,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,601.550.920.199.756
716543,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,601.550.920.199.756
716546,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,634.544.179.418.367
716546,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,634.544.179.418.367
716547,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,433.844.916.572.462
716548,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,529.722.938.272.761
716548,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,529.722.938.272.761
716550,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,473.850.574.667.771
716562,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,356.160.327.629.682
716562,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,356.160.327.629.682
716564,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,41.828.329.385.902
716565,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,511.734.750.167.015
716570,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,505.627.836.923.441
716571,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,362.182.572.290.007
716572,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,38.650.603.160.335
716573,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,413.488.647.597.489
716575,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,690.624.688.467.879
716575,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,690.624.688.467.879
716575,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,690.624.688.467.879
716576,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,487.637.910.601.496
716576,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,487.637.910.601.496
716578,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716578,1,4,80,1,4,3,,2,,2,,,,,4,2,2,1,54,20.157.453.411.327
716581,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,378.398.211.832.235
716582,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,426.391.113.630.134
716584,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,44.526.590.985.316
716585,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,540.600.627.573.542
716588,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,689.186.418.389.828
716589,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,111.901.451.114.531
716591,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,43.082.281.887.445
716591,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,43.082.281.887.445
716592,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,378.398.211.832.235
716593,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,54,20.157.453.411.327
716593,1,3,80,1,2,2,,2,,2,,,,,9,2,2,1,54,20.157.453.411.327
716596,1,1,80,1,1,2,,2,,2,,,,,9,2,2,1,54,319.916.615.220.969
716599,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,54,521.615.118.501.647
716599,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,521.615.118.501.647
716599,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,521.615.118.501.647
716600,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,432.156.460.952.543
716600,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,432.156.460.952.543
716602,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,232.496.104.216.405
716602,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,232.496.104.216.405
716603,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716603,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716603,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716603,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716604,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,544.979.478.189.965
716604,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,544.979.478.189.965
716604,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,544.979.478.189.965
716606,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,351.586.095.581.142
716606,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,351.586.095.581.142
716607,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,531.411.393.892.679
716609,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716609,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716609,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716609,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716610,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,703.706.357.358.608
716611,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,536.058.209.480.357
716612,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,326.144.104.533.068
716613,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,458.168.375.885.804
716614,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,213.366.148.871.663
716614,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,213.366.148.871.663
716614,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,213.366.148.871.663
716615,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,607.854.377.451.997
716615,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,607.854.377.451.997
716617,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716617,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716617,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716618,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,80.629.813.645.308
716619,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,361.841.006.368.843
716619,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,361.841.006.368.843
716620,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,458.168.375.885.804
716621,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,468.507.955.256.754
716621,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,468.507.955.256.754
716621,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,468.507.955.256.754
716622,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,401.726.088.395.628
716622,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,401.726.088.395.628
716623,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,378.398.211.832.235
716624,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,583.517.670.517.994
716624,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,583.517.670.517.994
716625,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,232.496.104.216.405
716625,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,232.496.104.216.405
716625,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,232.496.104.216.405
716626,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,373.055.592.421.218
716626,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,373.055.592.421.218
716640,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716640,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716640,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716640,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716641,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,343.510.089.765.383
716641,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,343.510.089.765.383
716641,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,343.510.089.765.383
716641,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,343.510.089.765.383
716642,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,362.182.572.290.007
716645,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716645,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716645,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716645,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,311.732.827.509.713
716646,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,458.168.375.885.804
716647,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,356.160.327.629.682
716647,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,356.160.327.629.682
716647,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,356.160.327.629.682
716648,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,504.280.947.224.687
716649,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716649,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716650,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,370.290.392.061.121
716651,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,242.835.683.587.355
716651,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,242.835.683.587.355
716651,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,242.835.683.587.355
716651,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,242.835.683.587.355
716652,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,378.398.211.832.235
716655,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,370.290.392.061.121
716656,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,575.943.291.507.141
716657,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,305.856.767.338.435
716657,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,305.856.767.338.435
716657,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,305.856.767.338.435
716657,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,305.856.767.338.435
716657,1,9,80,2,,,,2,,2,,2,,.,,,2,1,54,305.856.767.338.435
716658,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716658,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716658,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,388.737.791.203.185
716661,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,428.591.059.274.614
716662,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,561.195.117.732.193
716662,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,561.195.117.732.193
716662,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,561.195.117.732.193
716663,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,536.071.913.173.665
716663,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,536.071.913.173.665
716664,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,66.751.174.496.211
716665,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716665,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716665,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716665,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716665,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,556.762.895.212.656
716666,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,388.471.030.645.613
716666,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,388.471.030.645.613
716667,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,473.850.574.667.771
716667,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,473.850.574.667.771
716668,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,54,396.845.610.974.299
716668,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716754,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,27,982.287.709.649.938
716755,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,887.980.788.183.298
716758,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,105.386.913.989.808
716766,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,27,982.287.709.649.938
716767,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,760.825.479.437.899
716770,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716770,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,27,123.073.789.651.067
716770,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716770,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716771,1,2,80,2,,,,2,,2,,1,3,,9,,2,1,27,111.555.049.483.195
716772,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,27,103.927.250.063.049
716773,1,2,80,1,2,3,,2,,2,,,,,4,2,2,1,27,88.087.545.876.998
716773,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,88.087.545.876.998
716775,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716776,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716777,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,27,109.038.982.744.847
716777,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,109.038.982.744.847
716778,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,670.956.274.285.055
716778,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,670.956.274.285.055
716783,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,110.020.021.405.833
716784,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,27,158.489.136.394.162
716785,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,27,200.484.572.746.764
716785,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,200.484.572.746.764
716785,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,200.484.572.746.764
716785,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,200.484.572.746.764
716788,1,1,80,1,1,3,,2,,1,100000,,,NO TRABAJO POR ENFERMEDAD PERO ELLA TRABAJA LA MINERIA,12,2,2,1,27,943.993.601.609.928
716788,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,943.993.601.609.928
716788,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,943.993.601.609.928
716790,1,1,80,1,1,2,,2,,1,150000,,,,9,2,2,1,27,842.217.296.295.905
716790,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,842.217.296.295.905
716795,1,1,80,1,1,3,,2,,1,50000,,,ELLA NO TRABAJO PORQUE ESTABA ENFERMA, PERO ELLA TRABAJA LA MINA,12,2,2,1,27,8.290.245.359.791
716796,1,1,80,1,1,2,,2,,2,,,,,9,2,2,1,27,119.688.299.202.968
716801,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,27,596.043.305.432.614
716802,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,941.803.172.197.828
716802,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,941.803.172.197.828
716821,1,1,80,2,,,,2,,2,,2,,.,,,2,1,27,446.611.412.200.942
716824,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,111.555.049.483.195
716826,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,45.930.443.068.288
716828,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,958.658.081.315.517
716828,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,958.658.081.315.517
716829,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,119.136.165.615.383
716829,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,119.136.165.615.383
716832,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,793.875.907.310.232
716832,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,793.875.907.310.232
716834,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,8.290.245.359.791
716835,1,1,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,2,1,27,68.895.664.602.432
716835,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,68.895.664.602.432
716838,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,496.516.749.190.962
716839,1,1,80,1,4,8,POR LA EDAD,2,,2,,,,,1,2,2,1,27,784.014.685.597.725
716840,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,116.173.436.336.081
716840,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,116.173.436.336.081
716841,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,126.983.648.115.934
716841,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,126.983.648.115.934
716841,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,126.983.648.115.934
716841,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,126.983.648.115.934
716841,1,6,80,2,,,,2,,2,,2,,.,,,2,1,27,126.983.648.115.934
716843,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,687.092.473.379.428
716856,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,27,45.930.443.068.288
716857,1,2,80,2,,,,2,,2,,1,3,,1,,2,1,27,721.726.894.789.229
716858,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716859,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,27,106.595.572.250.539
716859,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,106.595.572.250.539
716859,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,106.595.572.250.539
716861,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,116.389.188.381.762
716862,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,614.429.253.599.357
716864,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,27,45.930.443.068.288
716865,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,452.879.242.482.682
716865,1,4,80,1,3,2,,2,,2,,,,,7,2,2,1,27,452.879.242.482.682
716868,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,132.119.953.554.747
716868,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,132.119.953.554.747
716868,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,132.119.953.554.747
716868,1,10,80,1,1,3,,2,,2,,,,,4,2,2,1,27,132.119.953.554.747
716874,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,754.143.568.211.728
716890,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716890,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716890,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,123.073.789.651.067
716891,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,936.322.177.168.972
716893,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,108.958.535.083.981
716895,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,104.124.396.185.414
716896,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,770.068.283.774.903
716898,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,8.290.245.359.791
716901,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716903,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,543.472.185.373.197
716903,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,543.472.185.373.197
716903,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,543.472.185.373.197
716906,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,701.428.805.059.106
716906,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,701.428.805.059.106
716907,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,27,45.930.443.068.288
716908,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,685.014.318.116.013
716925,1,2,80,1,2,3,,2,,2,,,,,4,2,2,1,27,780.683.146.993.426
716927,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,784.014.685.597.725
716931,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,103.443.633.368.211
716931,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,103.443.633.368.211
716932,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,117.450.674.703.614
716933,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,133.014.577.721.169
716935,1,1,80,2,,,,2,,2,,2,,.,,,2,1,27,572.295.001.557.557
716936,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716937,1,1,80,1,9,3,,2,,2,,,,,4,2,2,1,27,849.796.492.121.299
716937,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,849.796.492.121.299
716938,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,11.713.994.570.859
716939,1,1,80,2,,,,2,,2,,2,,.,,,2,1,27,568.763.622.455.782
716945,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,27,787.339.086.794.518
716946,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,27,855.289.460.665.414
716948,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,27,670.287.017.044.075
716950,1,1,80,1,9,3,,2,,2,,,,,8,2,2,1,27,55.152.882.077.621
716952,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,27,121.118.009.477.481
716952,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,121.118.009.477.481
716956,1,2,80,2,,,,2,,2,,1,2,,4,,2,1,27,106.199.280.181.117
716956,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,106.199.280.181.117
716958,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,27,125.192.856.611.506
716958,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,125.192.856.611.506
716958,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,125.192.856.611.506
716960,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,10.322.788.132.253
716960,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,10.322.788.132.253
716962,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,83.816.767.980.884
716963,1,2,80,1,1,2,,2,,2,,,,,1,2,2,1,27,673.385.505.803.555
716967,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,146.914.080.242.574
716967,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,146.914.080.242.574
716967,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,146.914.080.242.574
716967,1,6,80,2,,,,2,,2,,2,,.,,,2,1,27,146.914.080.242.574
716968,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,45.930.443.068.288
716968,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,27,45.930.443.068.288
716973,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,780.683.146.993.426
716977,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,126.222.437.637.866
716977,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,126.222.437.637.866
716977,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,126.222.437.637.866
716981,1,1,80,1,9,3,,2,,2,,,,,4,2,2,1,27,505.567.664.405.139
716983,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,779.211.427.604.642
716984,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,467.194.191.171.735
716984,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,467.194.191.171.735
716984,1,4,80,1,4,3,,2,,2,,,,,4,2,2,1,27,467.194.191.171.735
716984,1,5,80,2,,,,2,,2,,1,4,,4,,2,1,27,467.194.191.171.735
