DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P6420S1,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
711281,1,3,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,900000,1,,8,48,,.,24,7,NO HAY TRABAJO TODO LOS DIAS,1,6,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,2,,3,2,2,3,3,3,2,2,3,3,,2,1,119,62,1,,,70,485.628.351.210.678
711283,1,2,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3600000,3,,12,48,,.,48,,,1,7,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,115,61,1,,,70,406.637.563.531.894
711285,1,2,60,2,,,,,,,,,,122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,,3,,12,60,,.,60,,,1,6,17,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,5211,41,52,,,70,40.172.111.520.375
711285,1,3,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,,3,,12,48,,.,48,,,1,5,13,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,96,1,,2,,,,,,10,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,2,1,121,62,1,,,70,40.172.111.520.375
711286,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,3,,12,48,,.,48,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,3,3,3,,2,1,116,62,1,,,70,381.593.199.773.416
711287,1,1,60,2,,,,,,,,,,241,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,2400000,3,,12,48,,.,32,7,NO HAY TRABAJO TODO LOS DIAS,1,7,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,116,62,1,,,70,325.050.659.613.846
711288,1,1,60,2,,,,,,,,,,2,1,,1,,300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,7,54,,.,54,,,1,6,18,2,,,,,,5,8,,,,2,,,,1,,,,,,,,1,,2,1,10,1,,2,,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,121,58,1,,,70,443.376.612.491.785
711289,1,1,60,2,,,,,,,,,,242,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,49,,.,49,,,1,5,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,121,61,1,,,70,278.107.851.343.485
711289,1,2,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,,3,,12,49,,.,49,,,1,6,19,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,5211,41,52,,,70,278.107.851.343.485
711290,1,2,60,2,,,,,,,,,,241,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,350000,1,,3,,12,49,,.,49,,,1,5,14,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,1551,53,15,,,70,330.535.616.049.078
711290,1,3,60,2,,,,,,,,,,122,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,,.,40,,,1,5,12,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,2,2,2,3,3,2,2,3,3,3,,2,1,1551,53,15,,,70,330.535.616.049.078
711291,1,1,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,,3,,12,48,,.,48,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,119,61,1,,,70,223.882.889.586.483
711291,1,3,60,2,,,,,,,,,,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,2,2,2,2,3,3,2,3,3,3,,2,1,140,62,1,,,70,223.882.889.586.483
711293,1,1,60,2,,,,,,,,,,362,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,350000,1,4200000,3,,12,50,,.,50,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,116,62,1,,,70,50.993.520.671.972
711293,1,4,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,2400000,3,,12,48,,.,48,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,3,2,2,3,3,2,2,3,3,3,,2,1,116,62,1,,,70,50.993.520.671.972
711294,1,1,60,2,,,,,,,,,,242,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,,3,,12,72,,.,72,,,1,6,20,2,,,,,,2,1,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,5211,45,52,,,70,42.095.088.633.294
711296,1,1,60,2,,,,,,,,,,121,1,,1,,450000,2,,,1,120000,1,20000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,450000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,5,14,2,,,,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,121,62,1,,,70,42.095.088.633.294
711297,1,1,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3600000,3,,12,40,,.,40,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,117,45,1,,,70,416.787.098.428.435
711298,1,1,60,2,,,,,,,,,,241,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,3,,12,48,,.,35,7,NO HAY TRABAJO TODO LOS DIAS,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,140,62,1,,,70,505.733.745.280.644
711300,1,1,60,2,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,3000000,3,,4,48,,.,48,,,1,7,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,10,4,,2,,,,,,9,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,115,62,1,,,70,505.921.450.522.749
711301,1,1,60,2,,,,,,,,,,123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,3,2,2,3,3,2,2,3,3,3,,2,1,116,62,1,,,70,376.128.501.912.015
711302,1,1,60,2,,,,,,,,,,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3600000,3,,12,48,,.,48,,,1,8,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,119,61,1,,,70,39.103.553.377.129
711302,1,2,60,2,,,,,,,,,,123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,4000000,3,,12,48,,.,48,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,115,62,1,,,70,39.103.553.377.129
711303,1,1,60,2,,,,,,,,,,149,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,3,,12,48,,.,48,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,119,61,1,,,70,441.116.475.297.845
711303,1,2,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,900000,1,,12,48,,.,24,7,NO HAY TRABAJO DIARIO,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,2,3,,2,1,140,62,1,,,70,441.116.475.297.845
711304,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,,3,,12,60,,.,60,,,1,10,20,2,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,20,4,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,5530,51,55,,,70,371.993.467.884.206
711304,1,3,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,1,,12,48,,.,48,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,3,3,2,3,3,2,2,2,3,3,,2,1,140,62,1,,,70,371.993.467.884.206
711305,1,1,60,2,,,,,,,,,,481,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1200000,1,14000000,3,,5,48,,.,0,1,,1,7,18,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,2,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,121,61,1,,,70,25.467.661.877.522
711305,1,4,60,2,,,,,,,,,,2,3,,1,,100000,2,,,1,80000,1,30000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,60,,.,60,,,1,5,18,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,3,3,,2,1,9500,54,95,,,70,25.467.661.877.522
711305,1,5,60,2,,,,,,,,,,3,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,56,,.,56,,,1,5,15,2,,,,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,2,2,2,3,3,2,2,2,3,3,,2,1,121,62,1,,,70,25.467.661.877.522
711307,1,1,60,2,,,,,,,,,,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,180000,1,2000000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,3,2,3,3,3,,2,1,140,62,1,,,70,331.784.994.649.328
711308,1,2,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,3000000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,,3,2,2,3,3,2,2,3,3,3,,2,1,140,62,1,,,70,20.141.814.430.756
711310,1,1,60,2,,,,,,,,,,440,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,2,,6,36,2,,36,,,1,6,12,2,,,,,,1,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,2,1,119,61,1,,,70,232.674.289.112.306
711310,1,2,60,1,1,,,1,2,,2,2,2,121,1,,1,,180000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,25,2,,25,,,1,8,13,2,,,,,,2,1,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,2,1,8532,54,85,,,70,232.674.289.112.306
711312,1,4,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,3,,12,48,,.,48,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,,3,2,2,3,3,2,2,2,3,3,,2,1,115,99,1,,,70,271.272.543.935.601
711313,1,1,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,1,,12,60,,.,35,7,NO HAY TRABAJO TODO LO DIAS,1,7,20,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,60,2,,2,,,,,,12,,,,,,,,,,,,,,2,,,,,,,,9,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,3,3,2,2,3,3,3,,2,1,5272,85,52,,,70,213.219.005.417.457
711343,1,1,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,,2,,6,49,,.,49,,,1,7,14,2,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,,3,3,2,3,3,3,2,2,2,8,,2,1,6031,98,60,,,70,556.002.392.049.304
711344,1,1,60,1,1,,,1,2,,2,2,2,12,1,,1,,130000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,63,,.,63,,,1,7,16,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,5521,53,55,,,70,53.254.863.812.067
711345,1,1,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,500000,1,,5,35,2,,35,,,1,7,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,8,,2,1,115,61,1,,,70,325.050.659.613.846
711346,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,1800000,1,,6,60,,.,60,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,2,2,2,2,8,,2,1,115,61,1,,,70,447.578.073.930.861
711347,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,400000,1,,4,48,,.,48,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,2,8,,2,1,115,61,1,,,70,396.207.404.891.823
711349,1,1,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,1,,6,21,2,,21,,,1,7,10,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,2,3,3,,2,1,118,61,1,,,70,381.593.199.773.416
711350,1,4,60,2,,,,,,,,,,120,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,5,48,,.,48,,,2,,,,,,,,,3,9,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,2,8,,2,1,4521,95,45,,,70,494.520.882.201.221
711351,1,1,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1000000,1,,5,80,,.,80,,,1,8,12,1,14,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,8,,2,1,115,61,1,,,70,278.107.851.343.485
711354,1,3,60,1,2,1,,1,1,,2,2,2,108,1,,3,,209000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,20,1,,20,,,1,9,1,2,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,2,8,,2,1,8532,54,85,,,70,223.882.889.586.483
711356,1,1,60,1,1,,,1,2,,2,2,2,1,1,,1,,700000,2,,,2,,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,1,64,,.,64,,,1,6,2,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,8,,2,1,121,58,1,,,70,438.712.034.030.476
711359,1,1,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,700000,1,,2,,1,20,1,,20,,,1,8,12,2,,,,,,4,7,,,,2,,,,1,,,,,,,,1,,2,1,120,2,,2,,,,,,11,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,2,2,2,3,3,,2,1,8041,13,80,,,70,576.130.307.479.638
711359,1,2,60,1,2,1,,1,1,,1,1,1,192,2,,1,,1600000,2,,,2,,2,,2,,2,,,24000,45000,,2,2,,1,1,,2,2,2,,,1,,800000,1600000,,2,1,2,2,,,,,,,,,,,12,20,2,,20,,,1,8,12,2,,,,,,4,7,,,,1,1,1,16,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,3,2,3,2,1,3,2,3,,2,1,8041,13,80,,,70,576.130.307.479.638
711360,1,1,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,900000,1,,9,40,,.,40,,,1,10,15,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,2,2,8,,2,1,2090,81,20,,,70,505.733.745.280.644
711361,1,1,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,360000,3,360000,2,,3,48,,.,48,,,1,6,14,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,8,,2,1,115,61,1,,,70,462.165.787.959.109
711362,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,900000,3,900000,2,,3,48,,.,48,,,1,6,14,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,2,8,,2,1,115,61,1,,,70,456.493.126.281.772
711362,1,3,60,1,1,,,1,2,,2,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,,24,,,1,4,7,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,2,2,5,,2,1,121,62,1,,,70,456.493.126.281.772
711365,1,1,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,3,500000,1,,3,48,,.,48,,,1,7,13,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,2,8,,2,1,115,61,1,,,70,489.029.693.249.662
