DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;P750S1;P750S1A1;P750S2;P750S2A1;P750S3;P750S3A1;P750S4;AREA;MES;P1661S1;P1661S1A1;P1661S2;P1661S2A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;DPTO;fex_c_2011
3936753;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;818,441218780087
3936754;1;1;1;95;1;2;1; ;928676; ;2;1;2;2; ; ; ; ; ;2;2;2;2000000;1; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;899,80651416418
3936754;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;899,80651416418
3936754;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;899,80651416418
3936754;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;899,80651416418
3936755;1;1;1;95;1;2;1; ;3500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;910,686871514956
3936755;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ;18000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;910,686871514956
3936756;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1257,90469995234
3936756;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1257,90469995234
3936757;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;1072000; ; ;200000;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1165,65904721747
3936757;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1165,65904721747
3936757;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1165,65904721747
3936758;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;910,686871514956
3936758;1;2;1;95;1;1;2; ; ;600000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;910,686871514956
3936760;1;1;1;95;1;1;2; ; ;3000000;2;1;2;2; ; ;60000000; ; ;1;2;2;100000000;1; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1157,72387873334
3936760;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1157,72387873334
3936761;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ;2000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1283,75032174157
3936761;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1283,75032174157
3936761;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1283,75032174157
3936762;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;999,595171493954
3936762;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;999,595171493954
3936762;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;999,595171493954
3936762;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;999,595171493954
3936763;1;1;1;95;1;1;2; ; ;15000000;2;1;2;2; ; ;98; ; ;1;2;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1029,23548729557
3936763;1;2;1;95;1;1;2; ; ;1500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1029,23548729557
3936763;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1029,23548729557
3936763;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1029,23548729557
3936764;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1150,49638834223
3936764;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1150,49638834223
3936764;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1150,49638834223
3936765;1;1;1;95;2; ; ; ; ; ; ;1;2;2;98; ; ; ;6000000;2;1;1; ;2; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;943,104649949921
3936766;1;1;1;95;1;1;2; ; ;900000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;747,245379617337
3936766;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;747,245379617337
3936767;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1112,92090405649
3936767;1;2;1;95;1;2;1; ;606720; ;2;1;2;2; ; ; ; ; ;2;2;2;644350;1; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1112,92090405649
3936768;1;1;1;95;1;1;2; ; ;98;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1066,96605038876
3936768;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1066,96605038876
3936768;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1066,96605038876
3936768;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1066,96605038876
3936768;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;02; ; ; ; ; ; ; ; ; ;76;1066,96605038876
3936774;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;2;2;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936774;2;3;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;292,170097715544
3936775;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;276,510947340335
3936775;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;276,510947340335
3936775;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;1200000;2;1;2; ;2; ; ;1;900000; ; ; ;66;02; ; ; ; ;1;900000; ; ; ;66;276,510947340335
3936776;1;1;1;95;1;2;1; ;689545; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;265,172735821152
3936776;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;265,172735821152
3936776;1;3;1;95;1;2;1; ;689454; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;265,172735821152
3936777;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;266,472466133142
3936778;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936778;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936778;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936779;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;327,784128970524
3936779;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;327,784128970524
3936779;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;327,784128970524
3936779;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;260000;1; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;327,784128970524
3936780;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;1000000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;317,759365893736
3936780;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;2000000; ; ; ;2;2;2;2000000;1; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;317,759365893736
3936781;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;1600000; ; ; ;2;2;2;5800000;1; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;320,352230128362
3936781;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;320,352230128362
3936782;1;1;1;95;1;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;286,037929185371
3936782;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;286,037929185371
3936782;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;286,037929185371
3936783;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1800000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;266,472466133142
3936784;1;1;1;95;1;2;1; ;616000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;277,800520392446
3936784;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;277,800520392446
3936784;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;277,800520392446
3936785;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;312,85031531074
3936785;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;312,85031531074
3936785;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;312,85031531074
3936786;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;283,999144027552
3936786;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;283,999144027552
3936787;1;1;1;95;1;1;1; ;689454;560000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;234,814733419257
3936787;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;8600000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;234,814733419257
3936787;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;7000000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;234,814733419257
3936788;1;1;1;95;1;2;1; ;689454; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;266,472466133142
3936789;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;332,666310390607
3936789;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;430000; ;2;2;2; ;2; ; ;1;430000; ; ; ;66;02;1;430000; ; ; ; ; ; ; ;66;332,666310390607
3936789;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;332,666310390607
3936790;1;1;1;95;1;1;2; ; ;270000;2;1;2;1; ;107000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;316,442923678713
3936790;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;316,442923678713
3936791;1;1;1;95;1;2;1; ;744800; ;2;1;2;2;300000; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;247,646057926742
3936791;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;66;02; ; ; ; ;1;900000; ; ; ;66;247,646057926742
3936792;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;15000000; ; ; ;2;2;2;24000000;1; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;322,77174743213
3936792;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;322,77174743213
3936792;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;322,77174743213
3936793;1;1;1;95;2; ; ; ; ; ; ;1;1;2;3600000; ; ;120000; ;2;2;1; ;2; ; ;1;120000; ; ; ;66;02;1;120000; ; ; ; ; ; ; ;66;304,085505012696
3936793;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;304,085505012696
3936793;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;700000; ;2;2;2; ;2; ; ;1;700000; ; ; ;66;02; ; ; ; ; ; ;1;DESPLAZADOS;700000;66;304,085505012696
3936793;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;304,085505012696
3936793;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;304,085505012696
3936793;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;304,085505012696
3936793;1;8;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;304,085505012696
3936794;1;1;1;95;1;2;1; ;3500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;272,788138854052
3936794;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;90000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;272,788138854052
3936795;1;1;1;95;1;2;1; ;3080000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936795;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936796;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;260,210340146833
3936796;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;95000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;260,210340146833
3936796;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;260,210340146833
3936797;1;1;1;95;1;1;2; ; ;450000;2;1;2;1;3000000;64435; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;258,970752958797
3936797;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;258,970752958797
3936797;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;258,970752958797
3936797;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;258,970752958797
3936798;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936798;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936799;1;1;1;95;1;1;1; ;4000000;1100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;266,472466133142
3936800;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;275,816510885338
3936800;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;450000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;275,816510885338
3936800;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;275,816510885338
3936800;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;275,816510885338
3936801;1;1;1;95;1;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;281,406279792926
3936801;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;80000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;281,406279792926
3936802;1;1;1;95;1;1;2; ; ;250000;2;1;2;1; ;64435; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936802;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936802;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;293,970562013017
3936803;1;1;1;95;1;2;1; ;1100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936803;1;2;1;95;1;2;1; ;1800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;244,672461546167
3936804;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;291,614547060451
3936805;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;282,759556839516
3936805;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;282,759556839516
3936805;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;282,759556839516
3936806;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;317,759365893736
3936806;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;317,759365893736
3936807;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;120000; ;2;2;2; ;2; ; ;1;120000; ; ; ;66;02;1;120000; ; ; ; ; ; ; ;66;312,720115192429
3936808;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;223,857254046023
3936808;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;223,857254046023
3936808;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;223,857254046023
3936809;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;02; ; ; ; ; ; ; ; ; ;66;286,338447077084
3936809;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1100000; ;2;2;2; ;2; ; ;1;1100000; ; ; ;66;02; ; ; ; ; ; ;1;PROGRAMA DE DESPLAZADOS;1100000;66;286,338447077084
3936839;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;68000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;05;02; ; ; ; ; ; ; ; ; ;05;1501,90487923875
3936839;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;02; ; ; ; ; ; ; ; ; ;05;1501,90487923875
3936840;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;02; ; ; ; ; ; ; ; ; ;05;1596,33286312518
3936840;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;02; ; ; ; ; ; ; ; ; ;05;1596,33286312518
