DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
757464;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;50;945.324.272.726.114
757464;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;50;945.324.272.726.114
757478;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;176.529.246.380.226
757478;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;50;176.529.246.380.226
757478;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;50;176.529.246.380.226
757478;1;4;90;;1;;1;2;2;2;2;2;2;2;2;25;;12;;;;;;;;;2;50;176.529.246.380.226
757478;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;176.529.246.380.226
757480;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;489.250.583.366.788
757480;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;2;50;489.250.583.366.788
757487;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;117.364.262.031.647
757487;1;2;90;;1;;1;2;2;2;2;2;2;2;2;3;;42;;;;;;;;;2;50;117.364.262.031.647
757487;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;117.364.262.031.647
757487;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;117.364.262.031.647
757489;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;443.381.399.663.241
757489;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;50;443.381.399.663.241
757489;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;443.381.399.663.241
757492;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;50;110.778.254.078.752
757492;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;110.778.254.078.752
757494;1;1;90;;1;;2;2;2;2;2;2;2;2;2;42;;;;;;;;;;;2;50;69.364.156.736.482
757494;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;50;69.364.156.736.482
757494;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;69.364.156.736.482
757504;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;599.164.064.452.182
757504;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;70;;;;;;;2;50;599.164.064.452.182
757507;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;102.068.408.051.782
757507;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;48;;;;;;;2;50;102.068.408.051.782
757510;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;599.164.064.452.182
757510;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;84;;;;;;;;;2;50;599.164.064.452.182
757510;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;2;50;599.164.064.452.182
757510;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;50;599.164.064.452.182
757513;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;180.554.177.375.661
757513;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;180.554.177.375.661
757522;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;12.012.109.035.443
757522;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;70;;70;;;;;;;2;50;12.012.109.035.443
757526;1;1;90;;2;;1;2;2;2;1;2;2;2;2;;;18;;;;14;;;;;2;50;131.915.522.416.918
757526;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;50;131.915.522.416.918
757526;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;131.915.522.416.918
757526;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;131.915.522.416.918
757528;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;35;;;;;;;8;;2;50;138.912.485.016.296
757528;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;138.912.485.016.296
757531;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;11.895.203.005.599
757531;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;50;11.895.203.005.599
757531;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;11.895.203.005.599
757531;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;11.895.203.005.599
757531;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;11.895.203.005.599
757553;1;1;90;;2;;1;2;2;1;2;2;2;2;1;;;7;;;8;;;;;1;2;50;907.615.148.147.542
757554;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;50;49.838.382.832.894
757554;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;49.838.382.832.894
757579;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;50;110.197.528.707.688
757579;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;50;110.197.528.707.688
757579;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;110.197.528.707.688
757597;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;61.034.915.519.955
757597;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;61.034.915.519.955
757598;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;70;;;;;;;;;2;50;124.140.941.307.677
757598;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;124.140.941.307.677
757601;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;101.353.894.737.491
757601;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;50;101.353.894.737.491
757601;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;101.353.894.737.491
757601;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;101.353.894.737.491
757603;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;760.153.240.223.349
757603;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;50;760.153.240.223.349
757605;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;194.458.135.790.758
757605;1;2;90;;1;;1;2;2;2;2;2;2;2;2;1;;70;;;;;;;;;2;50;194.458.135.790.758
757605;1;3;90;;1;;1;2;2;2;2;2;2;2;2;1;;35;;;;;;;;;2;50;194.458.135.790.758
757605;1;4;90;;1;;1;2;2;2;2;2;2;2;2;1;;21;;;;;;;;;2;50;194.458.135.790.758
757605;1;5;90;;1;;1;2;2;2;2;2;2;2;2;1;;14;;;;;;;;;2;50;194.458.135.790.758
757605;1;6;90;;1;;1;2;2;2;2;2;2;2;2;1;;28;;;;;;;;;2;50;194.458.135.790.758
757608;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;50;877.451.029.889.293
757608;1;2;90;;1;;1;2;1;2;2;2;2;2;2;21;;56;;14;;;;;;;2;50;877.451.029.889.293
757608;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;877.451.029.889.293
757611;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;50;131.771.456.650.792
757617;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;451.658.366.666.365
757617;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;50;451.658.366.666.365
757619;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;7;;;;;;;2;50;193.575.045.552.815
757619;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;193.575.045.552.815
757619;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;50;193.575.045.552.815
757619;1;6;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;70;;;;;;;2;50;193.575.045.552.815
757624;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;187.596.148.665.931
757624;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;187.596.148.665.931
757624;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;187.596.148.665.931
757624;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;187.596.148.665.931
757624;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;187.596.148.665.931
757628;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;177.352.559.865.296
757628;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;56;;;;;;;2;50;177.352.559.865.296
757628;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;177.352.559.865.296
757628;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;70;;;;;;;;;2;50;177.352.559.865.296
757628;2;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;177.352.559.865.296
757631;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;42;;;;;;;2;50;536.861.638.119.809
757631;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;536.861.638.119.809
757641;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;8;;;;;;;2;50;141.143.038.002.279
757641;1;2;90;;1;;1;2;1;2;2;2;2;2;2;4;;21;;84;;;;;;;2;50;141.143.038.002.279
757644;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;671.635.197.463.237
757653;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;905.765.867.254.986
757660;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;650.859.349.802.298
757660;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;650.859.349.802.298
757660;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;650.859.349.802.298
757662;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;799.634.022.909.994
757662;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;50;799.634.022.909.994
757667;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;671.635.197.463.237
757670;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;777.640.989.439.202
757671;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;133.792.752.574.082
757671;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;54;;;;;;;;;2;50;133.792.752.574.082
757671;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;2;50;133.792.752.574.082
757675;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;50;124.897.211.196.139
757675;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;124.897.211.196.139
757675;1;3;90;;1;;1;2;2;2;2;2;2;2;2;1;;7;;;;;;;;;2;50;124.897.211.196.139
757675;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;124.897.211.196.139
757679;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;117.364.262.031.647
757679;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;50;117.364.262.031.647
757679;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;117.364.262.031.647
757679;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;50;117.364.262.031.647
757681;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;50;451.658.366.666.365
757681;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;451.658.366.666.365
757683;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;3;;;;;;;2;50;779.586.631.057.634
757683;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;45;;;;;;;2;50;779.586.631.057.634
757700;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;50;145.675.415.065.889
757700;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;145.675.415.065.889
757700;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;145.675.415.065.889
757700;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;145.675.415.065.889
757700;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;145.675.415.065.889
757711;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;13.106.367.504.982
757711;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;42;;;;;;;2;50;13.106.367.504.982
757711;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;50;13.106.367.504.982
757713;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;50;562.513.387.575.958
757713;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;562.513.387.575.958
757715;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;541.990.039.999.638
757715;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;50;541.990.039.999.638
757719;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;675.016.065.091.149
757719;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;84;;;;;;;;;2;50;675.016.065.091.149
757722;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;50;144.145.889.075.959
757722;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;2;50;144.145.889.075.959
757722;1;3;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;2;50;144.145.889.075.959
757722;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;50;144.145.889.075.959
757722;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;50;144.145.889.075.959
757724;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;5;;;;;;;2;50;202.914.988.095.549
757724;1;2;90;;1;;2;2;1;2;2;2;2;2;2;12;;;;70;;;;;;;2;50;202.914.988.095.549
757724;1;3;90;;1;;1;2;1;2;2;2;2;2;2;2;;7;;7;;;;;;;2;50;202.914.988.095.549
757724;1;4;90;;1;;1;2;1;2;2;2;2;2;2;7;;7;;7;;;;;;;2;50;202.914.988.095.549
757726;1;1;90;;1;;1;2;2;2;2;2;2;2;2;8;;1;;;;;;;;;2;50;109.817.636.244.824
757726;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;109.817.636.244.824
757726;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;109.817.636.244.824
757745;1;1;90;;1;;1;2;2;2;2;2;2;2;2;20;;10;;;;;;;;;2;50;489.250.583.366.788
757766;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;156.207.671.157.762
757766;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;2;50;156.207.671.157.762
757766;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;156.207.671.157.762
757766;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;60;;;;;;;2;50;156.207.671.157.762
757766;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;50;156.207.671.157.762
757772;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;4;;;;;;;2;50;105.225.753.753.696
757772;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;28;;;;;;;2;50;105.225.753.753.696
757772;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;14;;;;;;;2;50;105.225.753.753.696
757788;1;1;90;;1;;2;2;2;2;2;2;2;2;2;16;;;;;;;;;;;2;50;174.231.114.839.591
757788;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;174.231.114.839.591
757788;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;174.231.114.839.591
757788;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;174.231.114.839.591
757788;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;50;174.231.114.839.591
757810;1;1;90;;2;;1;1;1;2;2;2;2;2;2;;;4;6;20;;;;;;;2;50;901.297.642.914.267
757812;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;2;;;;;;;2;50;516.433.345.778.647
757812;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;2;50;516.433.345.778.647
757812;1;3;90;;1;;2;1;1;2;2;2;2;2;2;4;;;4;4;;;;;;;2;50;516.433.345.778.647
757812;1;4;90;;2;;2;2;1;2;2;2;2;2;2;;;;;20;;;;;;;2;50;516.433.345.778.647
757816;1;1;90;;1;;1;2;2;2;2;2;2;2;2;5;;24;;;;;;;;;2;50;105.086.622.098.017
757817;1;1;90;;2;;1;1;2;2;2;2;2;2;2;;;7;14;;;;;;;;2;50;131.771.456.650.792
757819;1;1;90;;1;;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;50;164.471.889.769.943
757819;1;2;90;;1;;1;2;1;2;2;2;2;2;2;1;;20;;25;;;;;;;2;50;164.471.889.769.943
757825;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;688.076.944.087.863
757825;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;688.076.944.087.863
757825;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;688.076.944.087.863
757836;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;136.798.103.808.798
757836;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;6;;;;;;;2;50;136.798.103.808.798
757836;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;136.798.103.808.798
757836;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;136.798.103.808.798
757838;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;516.433.345.778.647
757838;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;50;516.433.345.778.647
757840;1;1;90;;1;;1;2;1;2;2;1;2;2;2;15;;40;;20;;;8;;;;2;50;108.529.665.809.013
757840;1;2;90;;1;;1;2;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;50;108.529.665.809.013
757840;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;50;108.529.665.809.013
757841;1;1;90;;1;;2;2;1;2;2;2;2;2;2;6;;;;12;;;;;;;2;50;188.190.246.859.579
757841;1;2;90;;1;;1;2;1;2;2;2;2;2;2;3;;40;;20;;;;;;;2;50;188.190.246.859.579
757842;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;975.108.761.552.822
757848;1;1;90;;1;;1;2;2;2;2;2;2;2;2;2;;1;;;;;;;;;2;50;175.182.093.433.259
757848;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;40;;35;;;;;;;2;50;175.182.093.433.259
757848;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;50;175.182.093.433.259
757848;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;50;175.182.093.433.259
757848;1;6;90;;2;;2;2;1;2;2;2;2;2;2;;;;;25;;;;;;;2;50;175.182.093.433.259
757852;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;2;50;807.926.619.559.223
757852;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;50;;;;;;;2;50;807.926.619.559.223
757852;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;8;;;;;;;2;50;807.926.619.559.223
757854;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;50;130.804.936.935.723
757854;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;50;;;;;;;2;50;130.804.936.935.723
757854;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;130.804.936.935.723
757856;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;13.092.742.205.306
757856;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;50;13.092.742.205.306
757856;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;2;;;;;;;2;50;13.092.742.205.306
757856;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;50;13.092.742.205.306
757856;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;50;13.092.742.205.306
757859;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;35;;;;;;;2;50;124.589.179.953.443
757859;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;50;;;;;;;2;50;124.589.179.953.443
757859;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;124.589.179.953.443
757862;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;2;50;195.700.233.346.715
757862;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;72;;36;;;;;;;2;50;195.700.233.346.715
757862;1;3;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;12;2;50;195.700.233.346.715
757862;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;195.700.233.346.715
757862;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;2;;;;;;;2;50;195.700.233.346.715
757862;1;6;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;14;;;;;;;2;50;195.700.233.346.715
757868;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;110.778.254.078.752
757868;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;28;;;;;;;;;2;50;110.778.254.078.752
757869;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;136.798.103.808.798
757869;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;21;;;;;;;2;50;136.798.103.808.798
757869;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;136.798.103.808.798
757869;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;50;136.798.103.808.798
757871;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;28;;;;;;;2;50;108.441.818.301.658
757880;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;2;50;239.665.625.780.873
757880;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;84;;;;;;;2;50;239.665.625.780.873
757885;1;1;90;;2;;1;2;2;2;1;2;2;2;2;;;28;;;;4;;;;;2;50;105.086.622.098.017
757902;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;50;896.721.712.539.053
757902;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;50;896.721.712.539.053
757902;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;896.721.712.539.053
757919;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;50;201.315.966.734.457
757919;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;84;;84;;;;;;;2;50;201.315.966.734.457
757921;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;35;;;;;;;2;50;164.471.889.769.943
757921;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;84;;;;;;;2;50;164.471.889.769.943
757923;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;84;;;;;;;2;50;16.562.267.248.527
757923;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;1;;21;;;;;;;2;50;16.562.267.248.527
757923;1;3;90;;2;;1;1;1;2;2;2;2;2;2;;;7;2;12;;;;;;;2;50;16.562.267.248.527
757925;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;20;;;;;;;2;50;945.635.379.975.683
757925;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;945.635.379.975.683
757925;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;945.635.379.975.683
757927;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;50;105.086.622.098.017
757944;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;50;107.566.317.172.841
757944;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;72;;;98;;;;;;2;50;107.566.317.172.841
757944;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;107.566.317.172.841
757972;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;4;;;;;;;2;50;872.273.265.259.746
757972;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;89;;10;;;;;;;2;50;872.273.265.259.746
757972;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;872.273.265.259.746
757972;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;50;872.273.265.259.746
757972;2;1;90;;1;;1;2;1;2;2;2;2;2;2;14;;14;;14;;;;;;;2;50;872.273.265.259.746
757972;2;2;90;;1;;1;2;2;2;2;2;2;2;2;4;;1;;;;;;;;;2;50;872.273.265.259.746
757975;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;50;760.153.240.223.349
757975;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;50;760.153.240.223.349
757976;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;2;50;992.355.081.035.194
757976;1;2;90;;1;;1;2;1;2;2;2;2;2;2;1;;21;;54;;;;;;;2;50;992.355.081.035.194
757976;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;50;992.355.081.035.194
