DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;DPTO;fex_c_2011
1089365;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;163,548188998059
1089366;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;5400000;2;1;2; ;2;50;50;188,338804637397
1089366;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;188,338804637397
1089366;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;188,338804637397
1089366;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;188,338804637397
1089366;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;188,338804637397
1089366;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;188,338804637397
1089367;1;1;1;95;1; ;2;1; ;1100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,264460641165
1089367;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,264460641165
1089367;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,264460641165
1089367;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,264460641165
1089367;2;1;2;95;1; ;2;1; ;1025000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,264460641165
1089368;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;110,461675956336
1089368;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;110,461675956336
1089368;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;110,461675956336
1089368;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;110,461675956336
1089369;1;1;1;95;1; ;2;2;100000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,985577942377
1089369;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,985577942377
1089370;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,455601361256
1089370;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,455601361256
1089370;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,455601361256
1089370;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,455601361256
1089371;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;24000000;2;1;2; ;2;50;50;131,799394082111
1089371;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;131,799394082111
1089371;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;131,799394082111
1089372;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;7600000;2;1;2; ;2;50;50;193,856941343332
1089373;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,07268918738
1089373;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,07268918738
1089375;1;1;1;95;1; ;2;1; ;900000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,985577942377
1089375;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;198,985577942377
1089376;1;1;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;145,392706007499
1089377;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;154,882245950458
1089377;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;154,882245950458
1089378;1;1;1;95;1; ;1;2; ; ;1000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;189,398757799639
1089378;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;189,398757799639
1089380;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;210,012503328348
1089380;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;210,012503328348
1089380;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;210,012503328348
1089380;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;210,012503328348
1089381;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,184063846135
1089381;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,184063846135
1089381;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,184063846135
1089381;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;195,184063846135
1089382;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;202,051477723584
1089382;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;202,051477723584
1089382;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;202,051477723584
1089383;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;146,581464011023
1089383;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;146,581464011023
1089383;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;146,581464011023
1089383;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;146,581464011023
1089384;1;1;1;95;1; ;1;2; ; ;1000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;169,379864597856
1089384;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;169,379864597856
1089384;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;169,379864597856
1089385;1;1;1;95;1; ;2;1; ;500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;185,96436647858
1089385;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;185,96436647858
1089385;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;185,96436647858
1089386;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;154,546064609993
1089386;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;154,546064609993
1089386;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;154,546064609993
1089387;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;155,583588399089
1089387;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;155,583588399089
1089387;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;155,583588399089
1089388;1;1;1;95;1; ;1;2; ; ;600000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;144,702210258388
1089388;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;144,702210258388
1089389;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,743142242732
1089389;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,743142242732
1089389;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,743142242732
1089389;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,743142242732
1089390;1;1;1;95;1; ;2;2;800000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;178,368257419461
1089390;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;178,368257419461
1089391;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,381257365023
1089391;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,381257365023
1089391;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,381257365023
1089392;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;191,231641998973
1089392;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;191,231641998973
1089392;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;191,231641998973
1089392;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;191,231641998973
1089392;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;191,231641998973
1089393;1;1;1;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;217,608612387467
1089393;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;217,608612387467
1089393;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;217,608612387467
1089393;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;217,608612387467
1089393;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;217,608612387467
1089394;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089394;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089394;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089394;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089394;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089394;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;165,645015730183
1089395;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;50;50;120,696867967715
1089395;1;2;1;95;1; ;2;2;200000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;120,696867967715
1089396;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,07268918738
1089396;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;215,07268918738
1089397;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;209,414076007215
1089397;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;209,414076007215
1089397;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;209,414076007215
1089398;1;1;1;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;182,884683089473
1089399;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;235,816702576626
1089399;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;235,816702576626
1089399;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;235,816702576626
1089399;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;235,816702576626
1089399;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;235,816702576626
1089400;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2000000;2;1;2; ;2;50;50;140,715761169497
1089402;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;172,709644239295
1089402;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;172,709644239295
1089402;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;172,709644239295
1089403;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089403;1;2;1;95;1; ;1;2; ; ;99;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089403;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089404;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2000000;2;1;2; ;2;50;50;140,715761169497
1089405;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;155,674468512247
1089405;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;155,674468512247
1089406;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;412,312644199989
1089406;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;412,312644199989
1089406;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;412,312644199989
1089406;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;412,312644199989
1089407;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089407;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089407;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089407;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089408;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;194,455368664465
1089408;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;194,455368664465
1089409;1;1;1;95;1; ;1;2; ; ;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;184,763936842108
1089409;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;184,763936842108
1089409;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;184,763936842108
1089410;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;5000000;2;1;2; ;2;50;50;183,233014158274
1089410;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2000000;2;1;2; ;2;50;50;183,233014158274
1089410;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;183,233014158274
1089410;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;183,233014158274
1089411;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;200,11398184463
1089412;1;1;1;95;1; ;2;1; ;1600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089412;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089412;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089413;1;1;1;95;1; ;2;1; ;497000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;124,040986140986
1089413;1;2;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;124,040986140986
1089413;1;3;1;95;1; ;2;2;70000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;124,040986140986
1089413;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;124,040986140986
1089413;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;124,040986140986
1089414;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;149,731685542371
1089414;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;149,731685542371
1089414;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;149,731685542371
1089415;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;115,521861815369
1089415;1;2;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;115,521861815369
1089416;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;177,329312824258
1089416;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;177,329312824258
1089417;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,027918197741
1089417;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,027918197741
1089417;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,027918197741
1089417;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,027918197741
1089417;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;205,027918197741
1089418;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;371,784681488723
1089418;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;371,784681488723
1089419;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;10000000;2;1;2; ;2;50;50;318,821642697613
1089419;1;3;1;95;1; ;2;1; ;500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;318,821642697613
1089419;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;318,821642697613
1089419;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;318,821642697613
1089419;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;318,821642697613
1089420;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;147,781893647495
1089420;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;147,781893647495
1089420;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;147,781893647495
1089420;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;147,781893647495
1089421;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;200,92307382133
1089421;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;200,92307382133
1089421;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;200,92307382133
1089421;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;200,92307382133
1089422;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089422;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089422;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089422;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089423;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089423;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089423;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089423;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;206,156322099995
1089424;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089424;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089424;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089424;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;204,252853462769
1089425;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089425;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089425;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;143,573806356134
1089426;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;50;50;161,401532432425
1089426;1;2;1;95;1; ;2;2;80000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;161,401532432425
1089426;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;161,401532432425
1089426;1;4;1;95;1; ;2;2;250000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;161,401532432425
1089427;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;194,455368664465
1089427;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;194,455368664465
1089428;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;7200000;2;1;2; ;2;50;50;140,715761169497
1089429;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;159,130941020016
1089429;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;159,130941020016
1089429;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;159,130941020016
1089429;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;159,130941020016
1089429;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;159,130941020016
1089430;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;182,884683089473
1089431;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;181,434157200669
1089431;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;181,434157200669
1089431;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;181,434157200669
1089432;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;50;50;136,257577625804
1089432;1;2;1;95;1; ;2;2;120000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;136,257577625804
1089433;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;50;177,329312824258
