DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
1093620;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093620;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093621;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;571,143180796871
1093621;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;571,143180796871
1093621;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;571,143180796871
1093624;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1800000;2;1;2; ;2;66; ;316,089964070124
1093625;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2;1000000; ; ; ; ;600000;2;1;1; ;2;66; ;411,936308582407
1093625;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;411,936308582407
1093625;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;411,936308582407
1093625;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;411,936308582407
1093627;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1800000;2;1;2; ;2;66; ;1264,3598562805
1093627;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1264,3598562805
1093628;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;925,121725994245
1093628;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;925,121725994245
1093629;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;560,291783600959
1093673;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;768,333885198169
1093673;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;768,333885198169
1093673;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;768,333885198169
1093673;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;768,333885198169
1093674;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;360000; ;2;2;2; ;2;66; ;388,926236973453
1093674;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;388,926236973453
1093674;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;388,926236973453
1093675;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;168000; ; ; ;2;2;2; ;2;66; ;712,426646918421
1093676;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;8800000;2;1;2; ;2;66; ;688,087166419996
1093676;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,087166419996
1093676;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,087166419996
1093677;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;907,12452836269
1093677;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;907,12452836269
1093678;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093678;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093678;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093678;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1800000;2;1;2; ;2;66; ;316,089964070124
1093678;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093678;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093679;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;469,153211862957
1093679;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;469,153211862957
1093679;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;469,153211862957
1093679;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;469,153211862957
1093680;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;640,538502379131
1093680;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;640,538502379131
1093681;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093681;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093681;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093681;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;316,089964070124
1093681;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093683;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;877,022703968066
1093683;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;877,022703968066
1093684;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093684;1;2;1;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093684;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093684;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093685;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;663,568317876754
1093685;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;663,568317876754
1093685;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;663,568317876754
1093686;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093686;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093686;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093686;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093687;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;388,926236973453
1093687;1;2;1;95;1; ;2;1; ;1068750; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;388,926236973453
1093687;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;388,926236973453
1093688;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;655,209743637871
1093689;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;900000;2000000;2;1;2; ;2;66; ;365,89642147583
1093689;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;365,89642147583
1093691;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;712,426646918421
1093695;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;640,538502379131
1093695;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;640,538502379131
1093696;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;38000000;1;66; ;885,828228806609
1093696;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;885,828228806609
1093696;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;885,828228806609
1093698;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;655,209743637871
1093699;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;840000;2;1;2; ;2;66; ;1003,32257241505
1093699;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;600000;2;1;2; ;2;66; ;1003,32257241505
1093701;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1000000;2;1;2; ;2;66; ;796,775985189893
1093732;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;344,190649033534
1093732;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;344,190649033534
1093732;2;1;2;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2400000;2;1;2; ;2;68;68;344,190649033534
1093733;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;477,002591856483
1093733;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;477,002591856483
1093733;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;477,002591856483
1093733;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;477,002591856483
1093734;1;1;1;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;340,906927016581
1093734;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;340,906927016581
1093734;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;340,906927016581
1093734;2;1;2;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;7200000;2;1;2; ;2;68;68;340,906927016581
1093735;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;426,714769449268
1093735;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;426,714769449268
1093736;1;1;1;95;1; ;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;481,530720002199
1093736;1;2;1;95;1; ;2;2;80000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;481,530720002199
1093736;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;481,530720002199
1093737;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093737;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093737;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093737;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093738;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;457,807368225014
1093738;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;457,807368225014
1093739;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093739;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093739;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093739;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;445,909993080737
1093740;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;382,112832588934
1093740;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;382,112832588934
1093740;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;382,112832588934
1093740;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;480000;2;1;2; ;2;68;68;382,112832588934
1093741;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;457,807368225014
1093741;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;457,807368225014
1093742;1;1;1;95;1; ;2;1; ;700000; ;2;1;2; ;2; ; ; ;1000000; ; ;1;2;2; ;2;68;68;441,143777076288
1093742;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;441,143777076288
1093742;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;441,143777076288
1093743;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;471,111756998276
1093743;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;471,111756998276
1093744;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;68;68;409,224457243015
1093744;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;409,224457243015
1093744;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;98;2;1;2; ;2;68;68;409,224457243015
1093745;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;68;68;443,683452184159
1093745;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;443,683452184159
1093745;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;443,683452184159
1093745;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;68;68;443,683452184159
1093746;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;511,633425599044
1093746;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;511,633425599044
1093746;2;1;2;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;511,633425599044
1093747;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;451,74469456539
1093747;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;451,74469456539
1093748;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;447,291612772233
1093748;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;447,291612772233
1093749;1;1;1;95;1; ;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;419,330286035646
1093749;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;419,330286035646
1093749;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;68;419,330286035646
1093750;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;90,2643957116376
1093750;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;90,2643957116376
1093750;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;90,2643957116376
1093751;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;70;70;64,1491719231816
1093751;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;64,1491719231816
1093751;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;64,1491719231816
1093751;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;64,1491719231816
1093751;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;64,1491719231816
1093752;1;1;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;63,5695221565832
1093752;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;63,5695221565832
1093752;1;3;1;95;1; ;2;1; ;650000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;63,5695221565832
1093752;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1800000;2;1;2; ;2;70;70;63,5695221565832
1093752;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;63,5695221565832
1093753;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;114,639639688973
1093753;1;2;1;95;1; ;1;2; ; ;350000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;114,639639688973
1093754;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;125,042976543362
1093754;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;125,042976543362
1093754;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;125,042976543362
1093754;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;125,042976543362
1093754;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;125,042976543362
1093755;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;94,84454103183
1093755;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;94,84454103183
1093755;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;94,84454103183
1093756;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;92,4433282447643
1093756;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;92,4433282447643
1093756;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;92,4433282447643
1093757;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;70;70;77,8716231367728
1093757;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;77,8716231367728
1093758;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;81,5707441611067
1093758;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;81,5707441611067
1093758;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;81,5707441611067
1093758;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;70;70;81,5707441611067
1093759;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;105,599663949852
1093759;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;105,599663949852
1093759;1;7;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;500000;2;1;2; ;2;70;70;105,599663949852
1093760;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;111,988970992552
1093760;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;111,988970992552
1093760;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;800000;2;1;2; ;2;70;70;111,988970992552
1093761;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2;2000000; ; ; ; ;2000000;2;1;1; ;2;70;70;80,4588786206987
1093761;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;80,4588786206987
1093761;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;80,4588786206987
1093762;1;1;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;140,188747968926
1093762;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;70;70;140,188747968926
1093762;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;140,188747968926
1093763;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;86,994711038314
1093763;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;86,994711038314
1093763;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;86,994711038314
1093763;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;86,994711038314
1093763;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;86,994711038314
1093764;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2500000;2;1;2; ;2;70;70;75,259717323604
1093764;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;75,259717323604
1093764;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;75,259717323604
1093764;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;75,259717323604
1093765;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;126,301997376506
1093766;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;128,889252860431
1093766;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;128,889252860431
1093767;1;1;1;95;1; ;1;2; ; ;50000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,400602213413
1093767;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,400602213413
1093767;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;400000;2;1;2; ;2;70;70;104,400602213413
1093767;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,400602213413
1093768;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,586644910273
1093768;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,586644910273
1093768;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,586644910273
1093768;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,586644910273
1093768;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;104,586644910273
1093769;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;101,350708860003
1093769;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;101,350708860003
1093769;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;101,350708860003
1093770;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2000000;2;1;2; ;2;70;70;91,7154022914577
1093770;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;70;91,7154022914577
