DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;CLASE;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;AREA;fex_c_2011
638401;1;3;70;4;40;1;;2;24;1;;9;2;;;1;;;;;;;;;2;;2;1;1;11;11;6512;65;11;11;190.560.363.308.659
638411;1;2;70;24;48;3;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;11;11;132.029.389.508.276
638411;1;3;70;32;48;1;;2;32;1;;2;8;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;11;11;132.029.389.508.276
638453;1;1;70;12;48;1;;2;64;1;;9;1;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;11;11;140.877.312.804.203
638453;1;2;70;8;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;39;38;6421;64;11;11;140.877.312.804.203
638458;1;1;70;2;48;1;;2;4;1;;9;3;;;;;;;;;;1;;1;1000000;2;1;1;33;33;6512;65;11;11;1.584.646.715.162
638479;1;3;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;17;;;;11;11;166.733.695.079.497
638479;1;4;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;84;;;;11;11;166.733.695.079.497
638485;1;2;70;3;30;1;;2;104;1;;2;2;;;;;;;;;;1;;2;;2;1;1;19;40;5244;52;11;11;237.694.785.113.064
638532;1;2;70;18;24;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;1;1;13;13;8011;80;11;11;207.017.292.070.357
638557;1;1;70;208;60;1;;2;208;1;;9;2;;;;;;;;;;1;;2;;2;1;1;58;58;2423;24;11;11;207.017.292.070.357
638597;1;2;70;4;40;1;;2;312;1;;3;1;;;;;;;;;;1;;2;;2;1;1;55;97;8532;85;11;11;249.825.214.825.761
638599;1;5;70;16;48;1;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;1;1;32;45;1921;19;11;11;167.109.779.244.632
638602;1;2;70;4;48;1;;2;16;1;;6;1;;;;;;;;;;1;;2;;2;1;1;45;45;5131;51;11;11;233.678.284.433.128
638605;1;3;70;12;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;11;11;205.189.068.638.419
638608;1;3;70;12;48;1;;2;4;1;;9;1;;;;;;;;;;1;;1;98;2;1;1;53;17;9219;92;11;11;147.152.259.196.838
638608;1;5;70;12;40;1;;2;12;4;;9;4;;;;;;;;;;1;;2;;2;1;1;32;39;7512;75;11;11;147.152.259.196.838
638611;1;1;70;12;50;1;;2;20;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;11;11;228.811.224.941.666
638614;1;1;70;4;48;1;;2;4;1;;8;1;;;;;;;;;;1;;2;;2;1;1;95;95;7010;70;11;11;225.431.704.474.202
638614;1;2;70;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;11;11;225.431.704.474.202
638620;1;2;70;8;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;41;;;;11;11;20.354.015.947.767
638622;1;3;70;3;60;4;;2;3;5;;3;8;;;1;;;;;;;;;1;800000;2;1;1;95;95;4521;45;11;11;268.909.232.055.122
638624;1;2;70;16;60;1;;2;16;1;;4;8;;;;;;;;;;1;;2;;2;1;1;34;33;5237;52;11;11;187.835.198.192.941
638627;1;4;70;12;40;1;;2;30;1;;6;1;;;;;;;;;;1;;2;;2;1;1;17;17;9219;92;11;11;216.026.439.877.224
638687;1;2;70;24;24;1;;2;28;1;;8;2;;;;;;;;;;1;;2;;2;1;1;32;32;7512;75;25;98;398.752.412.075.676
638862;1;2;70;8;48;1;;2;56;1;;4;2;;;;;;;;;;1;;2;;2;1;1;33;16;9211;92;13;13;296.170.493.339.145
638967;1;2;70;208;4;1;;2;208;1;;5;2;;;;;;;;;;1;;2;;2;1;1;32;34;6421;64;13;13;271.930.372.967.887
638997;1;1;70;25;50;1;;2;25;4;;1;4;;;;;;;;;;1;;2;;2;1;1;89;45;5262;52;13;13;256.040.318.074.645
639002;1;2;70;24;48;1;;2;24;1;;5;7;;;;;;;;;;1;;2;;2;1;1;13;13;8012;80;13;13;352.931.058.389.594
639064;1;3;70;13;48;1;;2;13;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;45;3699;36;13;13;309.578.758.446.488
639093;1;2;70;104;48;1;;2;52;1;;5;2;;;;;;;;;;1;;2;;2;1;1;33;33;5529;55;13;13;275.320.684.789.412
639103;1;1;70;34;48;1;;2;34;1;;9;2;;;;;;;;;;1;;2;;2;1;1;97;70;2529;25;13;13;307.926.075.602.847
639109;1;3;70;104;48;1;;2;104;1;;6;1;;;;;;;;;;1;;2;;2;1;1;32;39;5511;55;13;13;250.953.097.981.843
639143;1;1;70;12;48;1;;2;156;2;;9;1;;;;;;;;;;1;;2;;2;1;1;3;97;4010;40;13;13;298.111.985.702.117
639164;1;3;70;13;48;1;;2;26;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;5211;52;13;13;313.725.576.478.595
639180;1;2;70;17;48;4;;2;17;1;;4;1;;;;;;;;;;1;;2;;2;1;1;93;93;3511;35;13;13;328.056.020.537.881
639224;1;3;70;30;48;1;;2;80;1;;9;1;;;;;;;;;;1;;2;;2;1;1;87;87;4530;45;13;13;23.466.630.175.546
639232;1;2;70;60;48;2;;2;65;2;;9;2;;;;;;;;;;1;;2;;2;1;1;59;59;7513;75;13;13;31.896.179.425.185
639261;1;2;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;21;;;;13;13;240.429.241.699.725
639302;1;2;70;18;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;57;;;;13;13;218.526.676.004.726
639329;1;4;70;40;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;13;13;273.455.589.375.216
639350;1;2;70;16;48;1;;2;40;1;;7;1;;;;;;;;;;1;;2;;2;1;1;45;45;5234;52;13;13;229.724.737.649.091
639356;1;4;70;20;48;2;;2;2;1;;4;1;;;;;;;;;;1;;1;900000;2;1;1;39;39;7413;74;13;13;273.077.037.592.198
639367;1;8;70;10;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;13;13;310.221.225.200.068
639392;1;2;70;10;48;1;;2;30;1;;9;1;;;;;;;;;;1;;2;;2;1;1;58;58;0;0;13;13;365.409.834.013.994
639440;1;2;70;24;56;3;;2;24;1;;3;2;;;;;;;;;;1;;2;;2;1;1;54;53;5521;55;13;13;292.875.767.928.862
639503;1;1;70;96;56;1;;2;96;1;;3;1;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;13;13;25.946.978.689.361
639539;1;7;70;48;40;1;;2;48;1;;6;4;;;;;;;;;;1;;2;;2;1;1;13;13;8041;80;13;13;590.236.830.427.467
639580;1;1;70;72;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;13;263.130.718.684.344
639581;1;4;70;48;60;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;13;13;315.287.435.481.807
639581;1;8;70;48;56;3;;2;48;3;;1;2;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;315.287.435.481.807
639593;1;7;70;16;60;3;;2;16;3;;1;4;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;177.288.911.448.956
639673;1;6;70;24;56;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;1;85;85;4542;45;13;13;270.174.290.944.243
639682;1;1;70;14;48;3;;2;14;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;315.866.054.432.812
639697;1;2;70;160;48;1;;2;160;1;;5;2;;;;;;;;;;1;;2;;2;1;1;19;19;8045;80;13;13;292.875.767.928.862
639752;1;1;70;24;48;1;;2;24;1;;5;4;;;;;;;;;;1;;2;;2;1;1;45;45;5244;52;13;13;264.994.732.521.797
639862;1;1;70;8;48;1;;2;8;1;;5;2;;;;;;;;;;1;;2;;2;1;1;18;18;9241;92;13;13;31.896.179.425.185
639868;1;4;70;250;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;13;179.976.128.329.109
639892;1;3;70;6;48;1;;2;6;1;;9;1;;;;;;;;;;1;;2;;2;1;1;6;6;8511;85;13;13;225.283.347.614.498
639925;1;4;70;12;48;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;1;1;7;33;8511;85;13;13;243.524.981.518.762
639929;1;4;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;13;13;325.902.115.604.354
639989;1;3;70;8;48;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;93;93;4552;45;13;13;22.415.479.087.591
639989;1;4;70;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;1;93;93;4552;45;13;13;22.415.479.087.591
640003;1;2;70;26;48;3;;2;26;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;357.425.771.172.795
640070;1;3;70;26;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;7;;;;13;13;287.822.676.030.385
640240;1;2;70;250;40;1;;2;300;1;;9;1;;;;;;;;;;1;;2;;2;1;1;15;15;9213;92;15;15;783.060.142.060.294
640278;1;2;70;8;20;1;;2;7;1;;5;2;;;;;;;;;;1;;2;;2;1;1;45;45;5211;52;15;15;90.157.990.709.225
640292;1;5;70;4;40;1;;2;4;1;;2;1;;;;;;;;;;1;;1;120000;2;1;1;45;45;5221;52;15;15;110.981.081.734.547
640319;1;1;70;12;40;2;;2;12;1;;8;1;;;1;;;;;;;;;2;;2;1;1;2;2;4521;45;15;15;707.371.657.758.943
640358;1;2;70;20;45;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;15;15;7.816.259.664.938
640377;1;2;70;6;40;1;;2;6;1;;9;2;;;;;;;;;;1;;2;;2;1;1;62;62;112;1;15;15;725.213.503.036.149
640424;1;3;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;15;15;757.660.850.126.445
640439;1;1;70;16;40;1;;2;16;3;;1;1;;;;;;;;;;1;;2;;2;1;1;55;54;9500;95;15;15;134.621.558.196.712
640446;1;2;70;6;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;53;5521;55;15;15;148.861.528.013.415
640495;1;3;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;58;;;;15;15;856.932.106.676.557
640515;1;2;70;5;40;1;;2;22;2;;9;8;;;;;;;;;;1;;2;;2;1;1;19;19;8043;80;15;15;641.143.749.766.691
640515;1;3;70;12;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;15;15;641.143.749.766.691
640529;1;3;70;104;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;5;;;;15;15;495.689.043.011.252
640543;1;3;70;12;40;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;1;16;16;7430;74;15;15;72.534.182.665.093
640563;1;4;70;20;40;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;1;1;32;32;4010;40;15;15;641.627.490.544.039
640563;1;5;70;48;40;1;;2;48;1;;5;2;;;;;;;;;;1;;2;;2;1;1;84;84;5020;50;15;15;641.627.490.544.039
640565;1;3;70;45;40;1;;2;45;4;;1;4;;;;;;;;;;1;;2;;2;1;1;98;98;6031;60;15;15;736.281.239.324.468
640577;1;1;70;4;40;1;;2;4;1;;7;3;;;;;;;;;;1;;1;600000;2;1;1;45;45;5211;52;15;15;677.410.281.214.278
640589;1;2;70;24;35;1;;2;96;1;;3;1;;;;;;;;;;1;;2;;2;1;1;21;21;9249;92;15;15;285.738.505.408.964
640590;1;1;70;16;40;1;;2;48;4;;9;1;;;;;;;;;;1;;2;;2;1;1;2;2;7512;75;15;15;319.366.406.716.747
640599;1;2;70;6;48;3;;2;6;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;15;15;644.935.458.230.888
640601;1;2;70;16;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;1;53;54;7493;74;15;15;797.566.543.757.557
640601;2;1;70;6;48;1;;2;6;1;;3;2;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;15;15;797.566.543.757.557
640613;1;1;70;24;40;1;;2;96;1;;3;2;;;;;;;;;;1;;2;;2;1;1;44;30;9213;92;15;15;681.617.497.599.594
640613;1;2;70;24;40;1;;2;102;1;;3;2;;;;;;;;;;1;;2;;2;1;1;33;45;5233;52;15;15;681.617.497.599.594
640613;1;3;70;4;30;1;;2;102;1;;9;2;;;;;;;;;;1;;2;;2;1;1;32;45;5127;51;15;15;681.617.497.599.594
640633;1;2;70;12;40;3;;2;168;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;15;15;783.729.592.920.838
640652;1;6;70;8;48;1;;2;36;1;;2;1;;;;;;;;;;1;;2;;2;1;1;33;45;5211;52;15;15;825.323.368.589.108
640656;1;4;70;12;48;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;5261;52;15;15;866.164.596.284.834
640662;1;2;70;24;48;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;1;33;33;6601;66;15;15;951.869.099.459.753
640666;1;2;70;12;48;1;;2;12;1;;4;7;;;;;;;;;;1;;2;;2;1;1;45;45;5229;52;15;15;575.781.926.670.382
640667;1;2;70;3;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;15;15;711.860.292.976.778
640683;1;2;70;2;50;1;;2;12;1;;9;7;;;;;;;;;;1;;2;;2;1;1;32;45;5231;52;15;15;706.319.862.779.804
640701;1;4;70;20;50;1;;2;20;1;;9;7;;;;;;;;;;1;;2;;2;1;1;13;13;8044;80;15;15;466.211.407.243.935
640707;1;1;70;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;450000;2;1;1;53;53;5521;55;15;15;769.607.831.885.095
640707;1;3;70;4;60;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;58;;;;15;15;769.607.831.885.095
640711;1;2;70;12;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;15;15;746.793.610.612.706
640711;1;3;70;24;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;15;15;746.793.610.612.706
640711;1;4;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;15;15;746.793.610.612.706
640713;1;3;70;15;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;2;;;;15;15;573.098.773.152.286
640720;1;1;70;8;48;1;;2;8;2;;9;2;;;;;;;;;;1;;2;;2;1;1;11;11;8512;85;15;15;379.332.533.573.993
640732;1;2;70;12;48;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;1;2;70;1594;15;17;17;134.179.981.436.396
640745;1;1;70;1;60;1;;2;192;1;;9;2;;;;;;;;;;1;;2;;2;1;1;58;97;1511;15;17;17;141.239.991.439.893
640745;1;2;70;1;48;1;;2;576;1;;9;1;;;;;;;1;;1;;PENSION;2;;2;1;1;79;79;1810;18;17;17;141.239.991.439.893
640746;1;1;70;28;56;1;;2;28;1;;2;1;;;1;;;;;;;;;2;;2;1;1;58;58;7020;70;17;17;113.060.561.304.483
640756;1;2;70;24;50;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;1;39;77;1589;15;17;17;147.213.629.478.227
640766;1;3;70;2;48;1;;2;8;1;;2;4;;;;;;;;;1;;COSIGUIENDO TRABAJO;2;;2;1;1;32;53;5521;55;17;17;154.732.788.232.922
640789;1;2;70;4;48;1;;2;8;1;;2;2;;;;;;;;;1;;BUSCANDO  TRABAJO;2;;2;1;1;98;37;5211;52;17;17;549.520.736.333.095
640811;1;2;70;16;48;1;;2;52;1;;7;2;;;;;;;;;;1;;2;;2;1;1;97;97;5211;52;17;17;192.691.304.030.779
640820;1;1;70;46;48;1;;2;46;2;;9;1;;;;;;;;;1;;ES    PENSIONADO;2;;2;1;1;3;58;7524;75;17;17;184.491.120.033.671
640823;1;5;70;2;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;17;17;110.451.672.155.713
640829;1;5;70;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;17;17;265.525.205.990.389
640836;1;3;70;34;48;1;;2;98;1;;9;1;;;;;;;;;;1;;2;;2;1;1;18;34;7310;73;17;17;117.499.332.077.849
640838;1;2;70;13;24;1;;2;104;1;;9;2;;;;;;;;;;1;;2;;2;1;1;59;97;1591;15;17;17;15.554.189.867.834
640840;2;4;70;18;48;1;;2;18;1;;9;1;;;;;;;;;;1;;2;;2;1;1;85;85;3140;31;17;17;992.349.565.832.486
640844;1;3;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;95;;;;17;17;181.303.267.468.153
640863;1;3;70;2;48;2;;2;16;4;;9;1;;;;;;;;;;1;;2;;2;1;1;13;13;8060;80;17;17;454.558.098.884.921
640874;1;1;70;13;24;1;;2;30;1;;9;1;;;;;;;;;;1;;2;;2;1;1;19;13;8043;80;17;17;151.720.494.102.321
640880;1;4;70;52;48;1;;2;158;1;;9;1;;;;;;;;;;1;;2;;2;1;1;55;55;6512;65;17;17;138.162.325.384.555
640880;1;6;70;12;48;1;;2;13;1;;9;1;;;;;;;;;;1;;2;;2;1;1;55;55;2893;28;17;17;138.162.325.384.555
640880;1;7;70;8;48;1;;2;14;1;;7;3;;;;;;;;;;1;;2;;2;1;1;97;45;5030;50;17;17;138.162.325.384.555
640896;1;1;70;5;8;1;;2;15;1;;9;4;;;;;;;;;;1;;1;110000;2;1;1;79;79;1810;18;17;17;166.553.920.847.505
640899;1;2;70;24;8;5;;2;24;5;;2;1;;;;;;;;;;1;;2;;2;1;1;93;93;4552;45;17;17;144.899.342.837.968
640925;1;1;70;3;40;8;;2;2;8;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;17;17;278.971.475.318.304
640925;1;3;70;3;50;1;;2;3;8;;3;8;;;;;;;;;;1;;1;230000;2;1;1;58;95;4521;45;17;17;278.971.475.318.304
640925;2;2;70;12;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;278.971.475.318.304
640930;1;1;70;2;12;1;;2;60;1;;5;1;;;1;;;;;;;;;2;;2;1;1;17;17;5530;55;17;17;166.950.607.367.746
640930;1;4;70;10;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;94;;;;17;17;166.950.607.367.746
640939;1;2;70;5;40;1;;2;48;8;;3;2;;;;;;;;;;1;;2;;2;1;1;37;62;111;1;17;17;235.980.835.405.157
640939;1;3;70;20;40;4;;2;65;4;;1;6;;;;;;;;;;1;;2;;2;1;1;98;98;6031;60;17;17;235.980.835.405.157
640943;1;2;70;4;48;1;;2;12;2;;9;2;;;;;;;;;;1;;2;;2;1;1;32;39;7530;75;17;17;183.435.026.164.595
640954;1;3;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;184.421.230.294.966
640954;1;4;70;5;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;184.421.230.294.966
640965;1;3;70;14;48;2;;2;18;2;;9;2;;;;;;;;;1;;BUSCANDO  EMPLEO;2;;2;1;1;7;7;8511;85;17;17;150.069.502.050.656
640972;1;2;70;4;8;1;;2;40;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;5239;52;17;17;206.717.737.410.711
640988;1;3;70;1;8;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;147.213.629.478.227
641025;1;4;70;12;48;1;;2;12;1;;4;2;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;17;17;147.834.831.407.368
641032;1;1;70;5;48;1;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5234;52;17;17;344.802.830.847.506
641055;1;1;70;52;48;1;;2;78;1;;3;1;;;;;;;;;;1;;2;;2;1;1;37;37;5522;55;17;17;173.810.161.412.699
641055;1;3;70;24;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;173.810.161.412.699
641074;1;3;70;4;48;1;;2;12;2;;8;1;;;;;;;;;;1;;2;;2;1;1;95;95;4530;45;17;17;162.240.950.561.392
641079;1;3;70;16;40;2;;2;16;2;;3;1;;;;;;;;;;1;;2;;2;1;1;13;39;9231;92;17;17;19.747.948.035.345
641094;1;2;70;4;48;1;;2;4;1;;3;1;;;;;;;;;;1;;1;250000;2;1;1;45;45;5233;52;17;17;160.931.682.511.326
641113;1;2;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;59;;;;17;17;132.979.816.090.508
641115;1;3;70;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;21.744.514.132.652
641124;1;2;70;3;48;1;;2;3;1;;9;2;;;;;;;;;;1;;2;;2;1;1;32;32;7530;75;17;17;173.810.161.412.699
641132;1;1;70;2;48;1;;2;96;1;;4;9;ESTA AFILIADA A LA EPS Y LE DESCUENTAN DE LA PENSION;;;;;;;;;1;;2;;2;1;1;53;53;5522;55;17;17;137.380.184.083.274
641140;1;1;70;4;48;1;;2;4;1;;9;2;;;;;;;;;;1;;2;;2;1;1;2;2;4010;40;17;17;199.906.367.950.385
641143;1;2;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;170.375.325.423.523
641160;1;1;70;2;48;3;;2;2;3;;1;8;;;;;;;;;;1;;1;500000;2;1;1;54;54;9500;95;17;17;183.903.834.571.503
641171;1;2;70;48;12;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;38;38;6425;64;17;17;136.512.250.322.412
641173;1;2;70;48;48;1;;2;48;1;;9;9;ES COTIZANTE DE UNA  EPS;;;;;;;;;1;;2;;2;1;1;11;2;2212;22;17;17;146.539.320.956.106
641178;1;2;70;8;48;1;;2;12;1;;4;1;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;17;17;123.472.970.116.184
641188;1;2;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;79;;;;17;17;153.846.872.226.303
641190;1;1;70;2;48;1;;2;4;1;;9;4;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;17;17;134.179.981.436.396
641190;1;2;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;13;;;;17;17;134.179.981.436.396
641211;1;3;70;2;24;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;253.874.000.190.953
641219;1;5;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;17;132.294.356.042.432
641221;1;4;70;12;48;1;;2;12;4;;9;2;;;;;;;;;;1;;2;;2;1;1;21;39;7512;75;17;17;124.980.088.051.944
641234;1;2;70;1;50;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;1;77;87;5020;50;18;18;115.800.904.812.449
641258;1;1;70;1;25;1;;2;17;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;5261;52;18;18;615.072.457.572.784
641269;1;2;70;2;36;2;;2;48;4;;9;8;;;;;;;;;;1;;2;;2;1;1;32;17;7499;74;18;18;381.068.494.319.111
641293;1;1;70;3;84;4;;2;1;4;;1;1;;;;;1;;;;;;;1;600000;2;1;1;98;98;5111;51;18;18;755.120.254.568.271
641308;1;1;70;1;50;4;;2;1;4;;1;1;;;;;;;;;;1;;1;600000;2;1;1;95;95;4521;45;18;18;899.125.047.925.319
641314;1;6;70;20;48;2;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;1;1;8;8;7530;75;18;18;715.884.398.707.646
641317;1;1;70;2;40;2;;2;2;4;;1;1;;;;;;;;;;1;;1;900000;2;1;1;55;41;5111;51;18;18;748.793.279.056.795
641318;1;3;70;8;48;1;;2;8;1;;3;7;;;;;;;;;;1;;2;;2;1;1;95;45;5211;52;18;18;954.044.133.939.928
641318;1;4;70;1;40;1;;2;2;1;;2;8;;;;;;;;;;1;;1;200000;2;1;1;95;45;5241;52;18;18;954.044.133.939.928
641324;1;1;70;8;40;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;62;121;1;18;18;851.764.041.650.585
641347;1;1;70;1;54;1;;2;1;1;;3;1;;;;;;;;;;1;;1;300000;2;1;1;95;95;4521;45;18;18;655.398.159.477.596
641347;1;2;70;3;40;1;;2;96;1;;4;1;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;18;18;655.398.159.477.596
641350;1;4;70;12;48;2;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;1;1;59;59;7524;75;18;18;617.896.072.097.786
641350;1;9;70;32;48;2;;2;32;2;;9;1;;;;;;;;;;1;;2;;2;1;1;58;58;7524;75;18;18;617.896.072.097.786
641358;1;2;70;8;40;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;18;18;580.828.926.738.074
641358;1;4;70;2;48;1;;2;3;1;;2;2;;;;;;;;;;1;;1;360000;2;1;1;95;93;4552;45;18;18;580.828.926.738.074
641368;1;4;70;12;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;18;18;981.960.960.647.713
641383;1;6;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;18;18;693.403.406.529.205
641386;1;3;70;12;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;39;;;;18;18;808.093.350.132.832
641386;1;5;70;96;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;18;18;808.093.350.132.832
641393;1;2;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;19;;;;18;18;356.610.027.241.663
641431;1;3;70;4;48;1;;2;5;4;;2;4;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;18;18;884.979.031.934.739
641435;1;3;70;4;48;1;;2;6;1;;2;4;;;;;;;;;;1;;2;;2;1;1;45;0;4521;45;18;18;867.101.413.292.575
641474;1;2;70;4;48;1;;2;3;4;;1;1;;;;;;;;;;1;;1;75000;2;1;1;95;97;6310;63;18;18;711.104.146.261.983
641476;1;3;70;4;24;3;;2;96;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;18;18;697.098.946.732.154
641486;1;1;70;12;48;2;;2;13;4;;2;1;;;;;;;;;;1;;2;;2;1;1;58;41;5222;52;18;18;851.764.041.650.585
641491;1;2;70;4;48;1;;2;3;1;;2;2;;;;;;;;;;1;;1;300000;2;1;1;3;50;5530;55;18;18;758.715.895.563.279
641502;1;1;70;2;16;1;;2;12;1;;5;2;;;;;;;;;1;;ESTUDIANDO;2;;2;1;1;45;45;5233;52;18;18;700.960.990.849.696
641506;1;1;70;24;48;1;;2;60;1;;5;1;;;;;;;;;;1;;2;;2;1;1;44;42;6421;64;18;18;676.761.584.193.452
641515;1;3;70;30;48;1;;2;34;1;;7;1;;;;;;;;;;1;;2;;2;1;1;98;98;1551;15;18;18;45.927.460.337.258
641517;1;2;70;2;48;1;;2;15;1;;2;7;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;18;18;80.572.992.834.612
641531;1;1;70;8;48;1;;2;8;4;;1;1;;;;;;;;;;1;;1;200000;2;1;1;98;58;7492;74;18;18;187.948.571.863.098
