DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;P7510S7A1;P7510S7;DPTO;fex_c_2011
915164;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;365.358.948.452.677
915164;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;365.358.948.452.677
915164;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;365.358.948.452.677
915167;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;126.469.000.789.053
915168;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;129.637.332.424.189
915168;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;129.637.332.424.189
915170;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;143.323.013.471.288
915170;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;143.323.013.471.288
915170;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;143.323.013.471.288
915170;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;143.323.013.471.288
915232;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;176.467.834.172.079
915232;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;176.467.834.172.079
915232;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;176.467.834.172.079
915235;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915235;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915237;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;270.800.442.151.326
915237;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;270.800.442.151.326
915239;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;509.372.916.424.377
915239;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;509.372.916.424.377
915239;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;509.372.916.424.377
915239;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;509.372.916.424.377
915242;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;421.375.021.490.796
915242;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;421.375.021.490.796
915242;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;421.375.021.490.796
915242;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;421.375.021.490.796
915244;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;233.155.890.400.578
915244;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;233.155.890.400.578
915244;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;233.155.890.400.578
915246;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;180.852.605.046.714
915246;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;180.852.605.046.714
915248;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915248;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915251;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;208.795.147.401.527
915251;1;2;1;95;2;;;;;;;;1;1;2;;;;800000;;2;2;2;2;;2;18;208.795.147.401.527
915253;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;184.309.802.492.346
915253;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;184.309.802.492.346
915253;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;184.309.802.492.346
915253;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;184.309.802.492.346
915255;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;328.905.852.559.063
915255;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;328.905.852.559.063
915256;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;253.872.228.605.746
915256;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;253.872.228.605.746
915256;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;253.872.228.605.746
915256;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;253.872.228.605.746
915256;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;253.872.228.605.746
915259;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.858.849.515.717
915259;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.858.849.515.717
915259;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.858.849.515.717
915259;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.858.849.515.717
915260;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.357.627.103.347
915260;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.357.627.103.347
915260;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.357.627.103.347
915260;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.357.627.103.347
915260;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.357.627.103.347
915263;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;240.907.957.625.481
915263;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;240.907.957.625.481
915266;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;544.951.274.262.783
915266;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;544.951.274.262.783
915266;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;544.951.274.262.783
915266;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;544.951.274.262.783
915266;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;544.951.274.262.783
915268;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;533.135.438.251.121
915268;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;533.135.438.251.121
915268;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;533.135.438.251.121
915268;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;533.135.438.251.121
915268;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;533.135.438.251.121
915271;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;311.646.711.799.527
915271;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;311.646.711.799.527
915273;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;217.073.077.701.687
915273;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;217.073.077.701.687
915276;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915276;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915276;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915278;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915278;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915279;1;1;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;2;;2;18;597.747.553.002.826
915279;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;597.747.553.002.826
915279;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;597.747.553.002.826
915282;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;484.361.708.439.938
915282;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;484.361.708.439.938
915282;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;484.361.708.439.938
915282;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;484.361.708.439.938
915282;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;484.361.708.439.938
915284;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;261.098.432.755.392
915284;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;261.098.432.755.392
915284;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;261.098.432.755.392
915290;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;211.726.481.771.902
915290;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;211.726.481.771.902
915290;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;211.726.481.771.902
915293;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915293;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915294;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;492.113.775.664.841
915294;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;492.113.775.664.841
915294;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;492.113.775.664.841
915294;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;492.113.775.664.841
915297;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915297;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915297;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915298;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915298;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915300;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;292.613.021.807.039
915300;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;292.613.021.807.039
915300;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;292.613.021.807.039
915303;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915303;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;633.241.825.156.556
915307;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915307;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915311;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;402.757.746.887.049
915311;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;402.757.746.887.049
915311;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;402.757.746.887.049
915311;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;402.757.746.887.049
915316;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915316;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915318;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;342.702.394.308.281
915318;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;342.702.394.308.281
915318;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;342.702.394.308.281
915318;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;342.702.394.308.281
915320;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;400.801.391.870.531
915320;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;400.801.391.870.531
915320;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;400.801.391.870.531
915320;1;4;1;95;1;;1;2;;;130000;2;2;;;;;;;;;;;2;;;18;400.801.391.870.531
915322;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.818.411.278.921
915322;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.818.411.278.921
915322;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.818.411.278.921
915322;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.818.411.278.921
915325;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;334.883.370.551.013
915325;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;334.883.370.551.013
915327;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;27.178.183.435.067
915327;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;27.178.183.435.067
915327;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;27.178.183.435.067
915329;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;332.213.928.574.305
915329;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;332.213.928.574.305
915332;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915332;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915333;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;251.591.359.220.759
915333;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;251.591.359.220.759
915336;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915336;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915339;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.142.577.349.721
915339;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.142.577.349.721
915339;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.142.577.349.721
915339;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.142.577.349.721
915342;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915342;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915342;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915342;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915344;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;328.905.852.559.063
915344;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;328.905.852.559.063
915346;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915346;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915409;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915409;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915409;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915410;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915410;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915413;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915413;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915415;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;350.454.461.533.184
915415;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;350.454.461.533.184
915415;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;350.454.461.533.184
915420;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915420;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915423;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;393.250.673.352.416
915423;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;393.250.673.352.416
915423;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;393.250.673.352.416
915424;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.003.070.507.306
915424;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.003.070.507.306
915424;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.003.070.507.306
915424;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;372.003.070.507.306
915428;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915428;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915430;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;210.745.089.572.559
915430;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;210.745.089.572.559
915432;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;347.523.127.162.809
915432;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;347.523.127.162.809
915435;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;201.043.080.176.624
915435;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;201.043.080.176.624
915435;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;201.043.080.176.624
915437;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;25.354.130.139.179
915437;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;25.354.130.139.179
915439;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;410.503.401.266.465
915439;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;410.503.401.266.465
915439;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;410.503.401.266.465
915442;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;311.646.711.799.527
915442;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;311.646.711.799.527
915445;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915445;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915448;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915448;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915450;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;176.467.834.172.079
915450;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;176.467.834.172.079
915452;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915452;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915456;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;25.354.130.139.179
915456;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;25.354.130.139.179
915458;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915458;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
915460;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915460;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915463;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;394.938.723.129.781
915463;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;394.938.723.129.781
915464;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;434.539.629.897.047
915465;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;47.654.268.468.267
915465;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;47.654.268.468.267
915465;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;47.654.268.468.267
915470;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915470;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;268.850.499.980.295
915473;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915473;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915475;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;404.640.732.525.715
915477;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915477;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915479;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;278.883.436.590.185
915479;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;278.883.436.590.185
915479;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;278.883.436.590.185
915479;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;278.883.436.590.185
915481;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.337.513.211.022
915481;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.337.513.211.022
915483;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915483;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915483;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;427.768.954.871.488
915485;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.337.513.211.022
915485;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;296.337.513.211.022
915487;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915487;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915488;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;330.855.794.730.094
915488;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;330.855.794.730.094
915492;1;1;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;18;378.812.016.786.629
915492;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;378.812.016.786.629
915494;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915494;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;226.054.288.161.063
915496;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915496;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915496;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;488.358.520.694.332
915497;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915497;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915497;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915497;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;569.962.482.247.222
915499;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;349.473.069.333.841
915499;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;349.473.069.333.841
915500;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915500;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915500;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915500;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915500;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915501;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;426.520.268.713.792
915501;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;426.520.268.713.792
915501;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;426.520.268.713.792
915501;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;426.520.268.713.792
915501;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;426.520.268.713.792
915504;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915504;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915507;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;428.567.138.797.155
915507;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;428.567.138.797.155
915507;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;428.567.138.797.155
915511;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915511;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915513;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915513;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;455.528.288.952.625
915515;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;294.387.571.039.991
915515;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;294.387.571.039.991
915519;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.852.044.156.785
915519;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.852.044.156.785
915519;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;30.852.044.156.785
915522;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;404.640.732.525.715
915570;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915570;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915570;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915570;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915570;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;37.774.653.890.261
915575;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;355.867.002.714.533
915576;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;231.400.884.090.848
915578;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;270.800.442.151.326
915578;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;270.800.442.151.326
915580;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;355.867.002.714.533
915581;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915581;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;346.164.993.318.599
915583;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;33.540.923.362.627
915583;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;33.540.923.362.627
915583;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;33.540.923.362.627
915586;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;18;286.109.640.739.831
