DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5476223;1;2;1;10;2;2;2;1984;37;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;277,95600740983
5476223;1;3;1;10;1;2;10;2004;16;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;17;10;06;17;277,95600740983
5476223;1;4;1;10;1;1;11;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;06;17;277,95600740983
5476225;1;1;1;10;1;1;9;1952;68;1;6; ;3;3; ;3; ;2; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;6;5;4; ;17;16;06;17;166,051319389284
5476228;1;1;1;10;1;1;5;1943;78;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;4;6; ; ;17;6;06;17;173,478087040109
5476228;1;2;1;10;2;2;3;1945;76;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;72682;2;1;2; ;5;13;2;1;17;13;06;17;173,478087040109
5476229;1;1;1;10;1;2;9;1949;71;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;3;3; ; ;17;3;06;17;278,581585886222
5476229;1;2;1;10;2;1;2;1971;50;3;6; ;6;3; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;278,581585886222
5476229;1;3;1;10;3;1;3;1973;48;3;6; ;6;3; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;17;10;06;17;278,581585886222
5476230;1;1;1;10;1;2;10;1964;56;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;6;3;3; ;17;14;06;17;196,625904908762
5476230;1;2;1;10;2;1;9;1942;78;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;196,625904908762
5476230;1;3;1;10;3;1;1;1993;28;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;17;13;06;17;196,625904908762
5476231;1;1;1;10;1;1;9;1963;57;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36341;2;1;2; ;3;2; ; ;17;2;06;17;192,578284697003
5476231;1;2;1;10;2;2;3;1993;28;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;192,578284697003
5476231;1;3;1;10;2;1;9;2012;8;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;17;2;06;17;192,578284697003
5476232;1;1;1;10;1;1;6;1980;41;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;64000;2;1;2; ;6;5;4; ;17;16;06;17;227,468088212464
5476232;1;2;1;10;2;2;9;1978;42;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;06;17;227,468088212464
5476232;1;3;1;10;3;2;10;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;17;13;06;17;227,468088212464
5476232;1;4;1;10;2;1;3;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;06;17;227,468088212464
5476233;1;1;1;10;1;2; ; ;86;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;17;3;06;17;149,517133150461
5476233;1;2;1;10;2;1; ; ;57;3;6; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;149,517133150461
5476233;1;3;1;10;3;1; ; ;52;3;6; ;6;3; ;1;1; ; ; ;1;1;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;149,517133150461
5476233;1;4;1;10;4;2;5;1971;50;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;99;2;1;2; ;5;11;2; ;17;11;06;17;149,517133150461
5476234;1;1;1;10;1;2;3;2000;21;1;6; ;2;2; ;2; ;1;2; ;1;1;1;1;1;1; ; ; ; ; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;17;11;06;17;330,155802120973
5476234;1;2;1;10;2;1;1;1996;25;2;6; ;2;2; ;2; ;1;1; ;1;1;1;1;1; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;17;11;06;17;330,155802120973
5476234;1;3;1;10;1;2;12;2019;1;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;17; ;06;17;330,155802120973
5476236;1;1;1;10;1;2;3;1960;61;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;255,433768017569
5476236;1;2;1;10;2;1;10;1989;31;3;6; ;6;3; ;1;1; ; ; ; ;1;1;1;1; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;255,433768017569
5476237;1;1;1;10;1;2;10;1945;75;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;06;17;173,478087040109
5476237;1;2;1;10;2;1;6;1966;55;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;173,478087040109
5476238;1;1;1;10;1;1;1;1964;57;1;6; ;2;3; ;2; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;118,942547630983
5476238;1;2;1;10;2;2;12;1976;44;2;6; ;2;2; ;2; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;06;17;118,942547630983
5476239;1;1;1;10;1;2;8;1972;48;1;6; ;4;3; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;06;17;150,257381859126
5476239;1;2;1;10;2;2;12;1992;28;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;150,257381859126
5476239;1;3;1;10;3;1;10;1999;21;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;17;14;06;17;150,257381859126
5476239;1;4;1;10;4;2;4;1939;82;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;150,257381859126
5476240;1;1;1;10;1;1;11;1966;54;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;264,953896162025
5476240;1;2;1;10;2;2;10;1968;52;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;17;9;06;17;264,953896162025
5476240;1;3;1;10;3;2;9;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;264,953896162025
5476240;1;4;1;10;4;2;11;1992;28;3;6; ;2;1;1;1;2;1;5; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;6;3;3; ;17;14;06;17;264,953896162025
5476240;1;5;1;10;5;1;9;1991;29;5;6; ;2;2; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;17;11;06;17;264,953896162025
5476240;1;6;1;10;4;1;1;2015;6;4;6; ; ;1;5;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;17;0;06;17;264,953896162025
5476241;1;1;1;10;1;1;6;1956;65;1;6; ;2;3; ;3; ;2; ; ;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;166,051319389284
5476242;1;1;1;10;1;2;4;1994;27;1;6; ;4;2; ;2; ; ; ; ;1;1;1;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;386,921982559848
5476242;1;2;1;10;1;1;11;2017;3;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;06;17;386,921982559848
5476242;1;3;1;10;1;2;9;2019;1;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;06;17;386,921982559848
5476242;1;4;1;10;1;2;5;2021;0;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;06;17;386,921982559848
5476243;1;1;1;10;1;2;2;1974;47;1;6; ;4;2; ;2; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;189,939385966601
5476243;1;2;1;10;2;1;8;2000;20;3;6; ;6;2; ;1;1; ; ; ;1;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;06;17;189,939385966601
5476244;1;1;1;10;1;2;4;1967;54;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;06;17;192,131295117
5476244;1;2;1;10;2;2;2;1997;24;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;192,131295117
5476245;1;1;1;10;1;2;3;1973;48;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;17;16;06;17;177,75041073979
5476247;1;1;1;10;1;1;11;1974;46;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;17;11;06;17;200,898228608443
5476247;1;2;1;10;2;2;6;1969;52;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;17;9;06;17;200,898228608443
5476248;1;1;1;10;1;2;9;1955;65;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;4;9; ; ;17;9;06;17;232,285950148916
5476249;1;1;1;10;1;2;10;1961;59;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;06;17;185,177178390616
5476249;1;2;1;10;2;2;3;1988;33;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;185,177178390616
5476250;1;1;1;10;1;1;7;1964;56;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;144000;2;1;2; ;6;3;3; ;17;14;06;17;114,670223931302
5476250;1;2;1;10;2;2;1;1961;60;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;36341;2;1;2; ;5;11;2; ;17;11;06;17;114,670223931302
5476250;1;3;1;10;3;1;11;1959;61;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;44000;2;1;2; ;5;11;2; ;17;11;06;17;114,670223931302
5476251;1;1;1;10;1;2;2;1957;64;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;1;2;4;6; ; ;17;6;06;17;232,285950148916
5476252;1;1;1;10;1;1;1;1960;61;1;6; ;3;3; ;3; ;1;2; ;1;1;1;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;06;17;173,478087040109
5476252;1;2;1;10;2;2;7;1959;61;2;6; ;3;3; ;3; ;1;1; ;1;1;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;17;7;06;17;173,478087040109
5476253;1;1;1;10;1;1;11;1959;61;1;6; ;4;3; ;3; ; ; ; ;1;1;1;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;166,051319389284
5476254;1;1;1;10;1;2;6;1960;61;1;6; ;3;3; ;3; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;06;17;199,558062767825
5476254;1;2;1;10;2;2;7;1980;40;3;6; ;6;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;6;5;4; ;17;16;06;17;199,558062767825
5476254;1;3;1;10;2;2;3;2004;17;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;17;11;06;17;199,558062767825
5476256;1;1;1;10;1;2;4;1938;83;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;100000;2;1;2; ;3;2; ; ;17;2;06;17;133,796082932634
5476256;1;2;1;10;2;2;3;1956;65;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;100000;2;1;2; ;5;11;2; ;17;11;06;17;133,796082932634
5476256;1;3;1;10;3;2;5;1992;29;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;32000;2;1;2; ;6;5;4; ;17;16;06;17;133,796082932634
5476256;1;4;1;10;4;1;9;1961;59;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;133,796082932634
5476257;1;1;1;10;1;2;9;1982;38;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;251,38614780581
5476257;1;2;1;10;1;1;6;2012;8;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;17;2;06;17;251,38614780581
5476258;1;1;1;10;1;1;4;1947;74;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;99000;2;1;2; ;4;7; ; ;17;7;06;17;166,051319389284
5476259;1;1;1;10;1;2;9;1964;56;1;6; ;6;3; ;3; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;2;1; ; ;1;3;113000;2;1;2; ;5;11;2; ;17;11;06;17;232,285950148916
5476260;1;1;1;10;1;1;8;1951;69;1;6; ;5;3; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;98;2;1;2; ;3;2; ; ;17;2;06;17;173,478087040109
5476260;1;2;1;10;2;2;11;1926;94;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;98;2;1;2; ;3;2; ; ;17;2;06;17;173,478087040109
5476261;1;1;1;10;1;2;7;1956;64;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;06;17;246,666834526126
5476261;1;2;1;10;2;2;3;1999;22;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;17;13;06;17;246,666834526126
5476262;1;1;1;10;1;1;3;1957;64;1;6; ;4;3; ;3; ; ; ; ;1;1;1;1;1;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;166,051319389284
5476263;1;1;1;10;1;1;5;1959;62;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;06;17;166,051319389284
5476264;1;1;1;10;1;1;1;1975;46;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;98;2;1;2; ;6;5;4; ;17;16;06;17;283,047030362672
5476264;1;2;1;10;2;2;9;1980;40;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;113000;2;1;2; ;6;3;3; ;17;14;06;17;283,047030362672
5476264;1;3;1;10;2;2;1;2008;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;06;17;283,047030362672
5476264;1;4;1;10;2;2;8;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;17;3;06;17;283,047030362672
5476265;1;1;1;10;1;2;6;1985;36;1;6; ;6;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;192,131295117
5476265;1;2;1;10;1;2;6;2008;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;06;17;192,131295117
5476266;1;1;1;10;1;1;2;1949;72;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;5;11;2; ;17;11;06;17;173,478087040109
5476266;1;2;1;10;2;2;9;1961;59;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;06;17;173,478087040109
5476267;1;1;1;10;1;1;6;1951;69;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;3;5; ; ;17;5;06;17;126,369315281808
5476267;1;2;1;10;2;2;7;1952;68;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;06;17;126,369315281808
5476267;1;3;1;10;3;2;6;1987;33;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;126,369315281808
5476268;1;1;1;10;1;2;7;1951;69;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;278,581585886222
5476268;1;2;1;10;2;1;1;1977;44;3;6; ;6;2; ;1;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;06;17;278,581585886222
5476268;1;3;1;10;3;1;3;1983;38;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;6;2;3; ;17;13;06;17;278,581585886222
5476269;1;1;1;10;1;1;10;1980;40;1;6; ;6;2; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;17;11;06;17;321,642737432764
5476269;1;2;1;10;1;1;6;2014;7;3;6; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;17;0;06;17;321,642737432764
5476271;1;1;1;10;1;2;3;1962;59;1;6; ;4;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;1;2;6;2;3; ;17;13;06;17;255,433768017569
5476271;1;2;1;10;2;1;11;1995;25;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;113566;2;1;2; ;6;5;4; ;17;16;06;17;255,433768017569
5476272;1;1;1;10;1;2;1;1956;65;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;36341;2;1;2; ;5;11;2; ;17;11;06;17;232,285950148916
5476273;1;1;1;10;1;1;3;1999;22;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;908000;2;1;2; ;5;11;2; ;17;11;06;17;237,048157724902
5476274;1;1;1;10;1;1;9;1990;30;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;32500;2;1;2; ;5;11;2; ;17;11;06;17;268,666145985462
5476274;1;2;1;10;2;2;10;1993;27;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;908000;2;1;2; ;5;11;2; ;17;11;06;17;268,666145985462
5476274;1;3;1;10;2;2;11;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;06;17;268,666145985462
5476275;1;1;1;10;1;2;4;1953;68;1;6; ;6;3; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;06;17;162,446357085936
5476275;1;2;1;10;2;2;6;1972;49;3;6; ;6;2; ;1;1; ; ; ;1;1; ; ;1; ; ; ; ; ; ; ;1; ; ;1;1;32500;2;1;2; ;5;11;2; ;17;11;06;17;162,446357085936
5476275;1;3;1;10;3;1;11;2000;20;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;17;12;06;17;162,446357085936
5476275;1;4;1;10;4;2;6;1973;47;3;6; ;6;2; ;1;1; ; ; ;1;1; ; ;1; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;06;17;162,446357085936
5476275;1;5;1;10;4;1;1;2006;15;4;6; ;6;2; ;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;17;10;06;17;162,446357085936
5476276;1;1;1;10;1;1;6;1974;47;1;6; ;3;3; ;3; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;3;128000;2;1;2; ;6;5;4; ;17;16;06;17;215,279112985653
5476276;1;2;1;10;2;2;10;1994;26;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;2;6;2;2;2;17;13;06;17;215,279112985653
5476276;1;3;1;10;3;2;8;2001;19;9;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;32500;2;1;2; ;5;11;2; ;17;11;06;17;215,279112985653
5476277;1;1;1;10;1;2;8;1972;48;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;76000;2;1;2; ;5;11;2; ;17;11;06;17;192,131295117
5476277;1;2;1;10;2;2;1;1997;24;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;4;2;2;17;15;06;17;192,131295117
5476278;1;1;1;10;1;2;4;1962;59;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;3;5; ; ;17;5;06;17;232,285950148916
5476279;1;1;1;10;1;2;2;1987;34;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;17;11;06;17;251,38614780581
5476279;1;2;1;10;1;1;9;2015;5;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;17;0;06;17;251,38614780581
5476280;1;1;1;10;1;1;8;1989;31;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;80000;2;1;2; ;5;11;2; ;17;11;06;17;200,898228608443
5476280;1;2;1;10;2;2;1;1994;27;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;80000;2;1;2; ;5;11;2; ;17;11;06;17;200,898228608443
5476281;1;1;1;10;1;1;4;1971;50;1;6; ;3;3; ;2; ;1;2; ; ;1;1;1;1;1; ; ; ; ; ;2;1; ; ;1;3;90000;2;1;2; ;4;9; ; ;17;9;06;17;286,722940901273
5476281;1;2;1;10;2;2;9;1986;34;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;06;17;286,722940901273
5476281;1;3;1;10;2;1;2;2006;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;17;9;06;17;286,722940901273
