DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6040;DPTO;fex_c_2011
453817;1;2;73;10;2;2;1;11;1940;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;66;73;186,953368156432
453818;1;1;73;10;1;1;1;10;1941;1;6; ;2; ;6;1; ; ;2;2;47112;2;1;2; ; ; ; ; ; ; ; ;4;9; ;65;73;208,006234022228
453818;1;2;73;10;2;2;1;5;1950;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;57;73;208,006234022228
453818;2;1;73;10;1;1;1;10;1971;1;6; ;2; ;6;1; ; ;1;1;16500;2;1;2; ; ; ; ; ; ; ; ;5;11;2;35;73;208,006234022228
453818;2;2;73;10;2;2;1;7;1973;2;6; ;2; ;6;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;34;73;208,006234022228
453818;2;3;73;10;3;1;1;1;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;14;73;208,006234022228
453818;2;4;73;10;4;2;1;12;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;73;208,006234022228
453818;2;5;73;10;1;2;1;7;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;5;73;208,006234022228
453820;1;1;73;10;1;1;1;1;1984;1;6; ;2; ;5;2;1;6; ; ; ; ;1;1;2;2; ; ;2; ;1;5300000;6;3;2;23;73;191,914300540326
453820;1;2;73;10;2;1;1;11;1988;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2;18;73;191,914300540326
453821;1;1;73;10;1;1;1;3;1951;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;56;73;280,118234235813
453821;1;2;73;10;2;2;1;6;1954;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;53;73;280,118234235813
453821;1;3;73;10;3;1;1;3;1981;3;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;5;4;26;73;280,118234235813
453822;1;1;73;10;1;1;1;10;1934;1;6; ;2; ;2;1; ; ;1;2;85000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;72;73;208,271852230605
453822;1;2;73;10;2;2;1;10;1949;2;6; ;2; ;2;1; ; ;1;2;260000;2;1;2; ; ; ; ; ; ; ; ;6;2;3;57;73;208,271852230605
453822;1;3;73;10;3;1;1;4;1986;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;1;1500000;6;3;2;21;73;208,271852230605
453822;2;1;73;10;1;1;1;1;1978;1;6; ;2; ;2;1; ; ;1;5; ;1;1;2; ; ; ; ;2; ;2; ;5;11;2;29;73;208,271852230605
453822;2;2;73;10;2;2;1;1;1980;2;6; ;2; ;2;1; ; ;1;3;54500;2;1;2; ; ; ; ;2; ;2; ;6;3;2;27;73;208,271852230605
453822;2;3;73;10;2;2;1;12;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;2;0; ;5;73;208,271852230605
453823;1;1;73;10;1;1;1;3;1976;1;6; ;2; ;6;1; ; ;1;3;54400;2;1;2; ; ; ; ;2; ;2; ;6;4;3;31;73;219,896480375698
453823;1;2;73;10;2;2;1;9;1975;2;6; ;2; ;6;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;3;3;32;73;219,896480375698
453823;1;3;73;10;3;2;1;1;1997;3;6; ;2; ;5;2;1;4; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;4; ;10;73;219,896480375698
453823;1;4;73;10;2;2;1;10;2000;3;6; ;2; ; ;2;1;4; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;1; ;6;73;219,896480375698
453823;1;5;73;10;5;2;1;10;1956;5;6; ;2; ;4;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;50;73;219,896480375698
453824;1;1;73;10;1;1;1;11;1977;1;6; ;2; ;2;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;4;9; ;29;73;276,209589067764
453824;1;2;73;10;2;2;1;3;1985;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;1;2;22;73;276,209589067764
453824;1;3;73;10;2;2;1;7;2004;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;73;276,209589067764
453825;1;1;73;10;1;2;1;12;1949;1;6; ;2; ;3;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ;57;73;105,60399202703
453825;1;2;73;10;2;2;1;8;1976;3;6; ;2; ;5;1; ; ;1;1;23000;2;1;2; ; ; ; ;2; ;2; ;6;1;2;31;73;105,60399202703
453827;1;1;73;10;1;1;1;6;1984;1;6; ;2; ;1;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;3;5; ;23;73;221,761130328299
453827;1;2;73;10;2;2;1;11;1990;2;6; ;2; ;1;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;16;73;221,761130328299
453827;1;3;73;10;2;1;1;4;2006;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;221,761130328299
453828;1;1;73;10;1;2;1;4;1984;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1;23;73;243,433039966806
453828;1;2;73;10;1;1;1;5;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;5;73;243,433039966806
453828;1;3;73;10;1;2;1;9;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;243,433039966806
453830;1;1;73;10;1;1;1;8;1975;1;6; ;2; ;2;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;4;6; ;32;73;250,613848242943
453830;1;2;73;10;2;2;1;12;1977;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;29;73;250,613848242943
453830;1;3;73;10;3;1;1;5;1996;3;6; ;2; ;5;1; ; ;1;5; ;1;1;1;1;2; ; ;2; ;2; ;4;0; ;11;73;250,613848242943
453832;1;1;73;10;1;2;1;11;1979;1;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3;27;73;197,371692902502
453832;1;2;73;10;1;1;1;1;2001;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ;6;73;197,371692902502
453833;1;1;73;10;1;2;1;6;1949;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;58;73;136,983375924079
453834;1;1;73;10;1;1;1;3;1956;1;6; ;2; ;6;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;3;4; ;51;73;158,301859998252
453834;1;2;73;10;2;2;1;5;1964;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;43;73;158,301859998252
453834;1;3;73;10;3;1;1;11;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ;14;73;158,301859998252
453834;1;4;73;10;2;2;1;8;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;1;25000;2; ;3;2; ;8;73;158,301859998252
453834;1;5;73;10;5;2;1;8;1921;5;6; ;2; ;4;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;86;73;158,301859998252
453835;1;1;73;10;1;1;1;10;1960;1;6; ;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;6;5;4;46;73;148,389400033008
453835;1;2;73;10;2;2;1;5;1960;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;47;73;148,389400033008
453835;1;3;73;10;3;1;1;8;1984;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2;23;73;148,389400033008
453835;1;4;73;10;2;1;1;8;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;14;73;148,389400033008
453835;1;5;73;10;2;2;1;5;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;12;73;148,389400033008
453835;1;6;73;10;2;2;1;10;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ;7;73;148,389400033008
453835;1;7;73;10;2;2;1;10;1948;5;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;3;2; ;58;73;148,389400033008
453836;1;1;73;10;1;1;1;5;1982;1;6; ;2; ;1;1; ; ;1;1;17000;2;1;1;1;2; ; ;2; ;1;600000;6;2;2;25;73;264,184521186124
453836;1;2;73;10;2;2;1;2;1985;2;6; ;2; ;1;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;6;3;3;22;73;264,184521186124
453837;1;1;73;10;1;1;1;9;1960;1;6; ;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;6;3;3;47;73;155,392397456726
453837;1;2;73;10;2;2;1;1;1960;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;47;73;155,392397456726
453837;1;3;73;10;3;2;1;6;1984;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2;23;73;155,392397456726
453837;1;4;73;10;4;2;1;7;1986;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;3;2;21;73;155,392397456726
453837;1;5;73;10;5;2;1;3;1928;5;6; ;2; ;4;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;79;73;155,392397456726
453838;1;1;73;10;1;1;1;5;1956;1;6; ;2; ;6;1; ; ;2;2;60468;2;1;2; ; ; ; ; ; ; ; ;6;3;3;51;73;229,882623795083
453838;1;2;73;10;2;2;1;6;1957;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;50;73;229,882623795083
453838;1;3;73;10;1;2;1;11;1993;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;13;73;229,882623795083
453839;1;1;73;10;1;2;1;5;1957;1;6; ;2; ;5;1; ; ;1;1;80000;2;1;1;2;2; ; ;2; ;2; ;6;6;4;50;73;152,651470765392
453839;1;2;73;10;2;1;1;9;1933;5;6; ;2; ;6;1; ; ;1;2;62000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;74;73;152,651470765392
453839;1;3;73;10;3;2;1;9;1933;5;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;73;73;152,651470765392
453840;1;1;73;10;1;1;1;7;1982;1;6; ;2; ;2;1; ; ;1;1;18000;2;1;1;2;2; ; ;2; ;1;1200000;6;0;2;25;73;284,650127425607
453840;1;2;73;10;2;2;1;2;1985;2;5; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3;22;73;284,650127425607
453840;1;3;73;10;2;1;1;1;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;284,650127425607
453841;1;1;73;10;1;1;1;1;1966;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;41;73;180,578689507653
453841;1;2;73;10;2;2;1;6;1947;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;60;73;180,578689507653
453841;1;3;73;10;3;1;1;9;1988;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ;18;73;180,578689507653
453842;1;1;73;10;1;1;1;5;1979;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;28;73;276,209589067764
453842;1;2;73;10;2;2;1;10;1982;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;24;73;276,209589067764
453842;1;3;73;10;2;2;1;5;2005;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;276,209589067764
453843;1;1;73;10;1;2;1;8;1961;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;46;73;178,078009388768
453843;1;2;73;10;2;1;1;5;1990;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1;17;73;178,078009388768
453843;1;3;73;10;1;1;1;1;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;13;73;178,078009388768
453843;1;4;73;10;1;1;1;9;1999;5;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;8;73;178,078009388768
453844;1;1;73;10;1;1;1;3;1954;1;6; ;2; ;2;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ;53;73;219,099625750568
453844;1;2;73;10;2;2;1;11;1958;2;6; ;2; ;2;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;48;73;219,099625750568
453844;1;3;73;10;3;2;1;4;1979;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;28;73;219,099625750568
453844;1;4;73;10;3;2;1;3;1998;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;9;73;219,099625750568
453844;1;5;73;10;3;2;1;10;2006;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;219,099625750568
453844;1;6;73;10;6;2;1;7;1983;3;6; ;2; ;5;2;1;120; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;24;73;219,099625750568
453844;1;7;73;10;7;2;1;1;1988;3;6; ;2; ;5;2;1;10; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;19;73;219,099625750568
453844;1;8;73;10;2;2;1;7;1993;5;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;14;73;219,099625750568
453845;1;1;73;10;1;2;1;7;1938;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;69;73;136,717757715702
453845;1;2;73;10;2;2;1;2;1984;4;6; ;2; ;5;1; ; ;1;1;15000;2;1;2; ; ; ; ;2; ;2; ;5;12;2;23;73;136,717757715702
453846;1;1;73;10;1;2;1;5;1938;1;6; ;2; ;4;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;69;73;180,578689507653
453846;1;2;73;10;2;1;1;7;1965;3;6; ;2; ;5;1; ; ;1;3;52200;2;1;2; ; ; ; ; ; ; ; ;4;7; ;42;73;180,578689507653
453846;1;3;73;10;1;1;1;11;1994;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;12;73;180,578689507653
453847;1;1;73;10;1;2;1;3;1973;1;6; ;2; ;5;1; ; ;1;1;28900;2;1;2; ; ; ; ;2; ;2; ;5;11;2;34;73;179,284312787792
453847;1;2;73;10;1;1;1;12;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;14;73;179,284312787792
453847;1;3;73;10;1;2;1;9;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;2;1; ;6;73;179,284312787792
453848;1;1;73;10;1;1;1;12;1950;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;56;73;261,177976286413
453849;1;1;73;10;1;2;1;8;1956;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;51;73;167,259244906152
453849;1;2;73;10;1;1;1;2;1992;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;9; ;15;73;167,259244906152
453850;1;1;73;10;1;2;1;12;1968;1;6; ;2; ;3;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;38;73;197,106074694125
453850;1;2;73;10;1;2;1;10;1993;3;6; ;2; ;5;2;1;60; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;7; ;13;73;197,106074694125
453850;1;3;73;10;1;1;1;12;2000;3;6; ;2; ; ;2;1;60; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;0; ;6;73;197,106074694125
453851;1;1;73;10;1;1;1;4;1969;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;38;73;264,450139394501
453852;1;1;73;10;1;1;1;5;1945;1;6; ;2; ;2;1; ; ;1;2;63000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;62;73;167,659684642699
453852;1;2;73;10;2;2;1;1;1952;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;55;73;167,659684642699
453852;1;3;73;10;3;1;1;4;1985;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2;22;73;167,659684642699
453852;1;4;73;10;2;1;1;1;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;15;73;167,659684642699
453853;1;1;73;10;1;2;1;4;1944;1;6; ;2; ;4;1; ; ;1;2;63000;2;1;2; ; ; ; ; ; ; ; ;3;4; ;63;73;105,60399202703
453853;1;2;73;10;2;2;1;10;1968;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4;38;73;105,60399202703
453854;1;1;73;10;1;1;1;4;1946;1;6; ;2; ;2;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;61;73;244,327386884005
453854;1;2;73;10;2;2;1;2;1959;2;6; ;2; ;2;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;48;73;244,327386884005
453855;1;1;73;10;1;1;1;7;1969;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;38;73;264,184521186124
453855;1;2;73;10;2;2;1;1;1985;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;22;73;264,184521186124
453856;1;1;73;10;1;1;1;6;1933;1;6; ;2; ;6;1; ; ;1;2;300000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;74;73;260,661129736356
453856;1;2;73;10;2;2;1;12;1928;2;6; ;2; ;6;1; ; ;1;2;140000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;78;73;260,661129736356
453856;1;3;73;10;3;1;1;9;1957;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4;50;73;260,661129736356
453856;1;4;73;10;2;1;1;3;2002;5;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;2;0; ;5;73;260,661129736356
453857;1;1;73;10;1;1;1;3;1955;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;52;73;302,696448391692
453857;1;2;73;10;2;2;1;5;1963;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;44;73;302,696448391692
453857;1;3;73;10;3;1;1;11;1997;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;9;73;302,696448391692
453857;1;4;73;10;4;1;1;4;1934;5;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;73;73;302,696448391692
453857;2;1;73;10;1;1;1;10;1984;1;6; ;2; ;2;1; ; ;1;1;22000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;22;73;302,696448391692
453857;2;2;73;10;2;2;1;10;1982;2;6; ;2; ;2;1; ; ;1;1;23500;2;1;2; ; ; ; ;2; ;2; ;6;3;3;24;73;302,696448391692
453857;2;3;73;10;2;2;1;10;2006;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;302,696448391692
453858;1;1;73;10;1;1;1;12;1933;1;6; ;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;73;73;186,953368156432
453858;1;2;73;10;2;2;1;2;1949;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;58;73;186,953368156432
453859;1;1;73;10;1;1;1;5;1950;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;57;73;259,366753016495
453859;1;2;73;10;2;2;1;4;1970;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;37;73;259,366753016495
453859;1;3;73;10;3;1;1;10;1997;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ;9;73;259,366753016495
453859;1;4;73;10;2;2;1;11;1999;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;259,366753016495
453860;1;1;73;10;1;1;1;7;1968;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;39;73;270,440153938257
453860;1;2;73;10;2;2;1;7;1973;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;34;73;270,440153938257
453860;1;3;73;10;3;1;1;6;1993;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;73;270,440153938257
453860;1;4;73;10;4;1;1;11;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;12;73;270,440153938257
453860;1;5;73;10;5;1;1;7;1996;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;11;73;270,440153938257
453860;1;6;73;10;2;1;1;9;1998;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;8;73;270,440153938257
453860;1;7;73;10;7;1;1;8;2000;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;270,440153938257
453860;2;1;73;10;1;2;1;10;1976;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;73;270,440153938257
453860;2;2;73;10;1;2;1;6;1998;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;9;73;270,440153938257
453860;2;3;73;10;1;1;1;6;1999;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;8;73;270,440153938257
453861;1;1;73;10;1;1;1;4;1916;1;6; ;2; ;6;1; ; ;2;2;37000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;91;73;165,970915366892
453861;1;2;73;10;2;2;1;5;1914;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;93;73;165,970915366892
453861;1;3;73;10;4;2;1;4;1943;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;64;73;165,970915366892
453861;1;4;73;10;4;1;1;9;1970;4;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;36;73;165,970915366892
453862;1;1;73;10;1;2;1;3;1944;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ;63;73;105,60399202703
453862;1;2;73;10;1;1;1;4;1943;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;64;73;105,60399202703
453862;1;3;73;10;3;1;1;9;1985;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;22;73;105,60399202703
453862;1;4;73;10;1;2;1;11;1999;4;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;105,60399202703
453862;2;1;73;10;1;2;1;10;1941;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;65;73;105,60399202703
453862;2;2;73;10;2;1;1;11;1983;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;10;1;23;73;105,60399202703
453862;2;3;73;10;1;1;1;3;2004;4;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;3000;2; ;2; ;2;0; ;3;73;105,60399202703
453862;3;1;73;10;1;2;1;8;1966;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;41;73;105,60399202703
453862;4;1;73;10;1;2;1;3;1959;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ;48;73;105,60399202703
453866;1;1;73;10;1;2;1;4;1959;1;6; ;2; ;5;2;1;180; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;48;73;113,727051093749
453866;1;2;73;10;2;1;1;1;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;16;73;113,727051093749
453866;1;3;73;10;3;2;1;10;1946;9;6; ;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;60;73;113,727051093749
453867;1;1;73;10;1;2;1;7;1938;1;6; ;2; ;3;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;69;73;147,520137200159
453868;1;1;73;10;1;2;1;1;1955;1;6; ;2; ;6;1; ; ;1;1;150000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;52;73;226,876078895372
453868;1;2;73;10;2;1;1;11;1948;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3;58;73;226,876078895372
453869;1;1;73;10;1;1;1;12;1969;1;6; ;2; ;2;1; ; ;1;3;77000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;37;73;240,701388277699
453869;1;2;73;10;2;2;1;4;1962;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;45;73;240,701388277699
453869;1;3;73;10;3;2;1;10;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;240,701388277699
