DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;CLASE;DPTO;fex_c_2011
459557;1;1;10;1;1;1;3;1963;44;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;269,461019949959
459557;1;2;10;2;2;1;7;1959;48;2;6; ;2; ;6;1; ; ;1;1;120000;2;1;2; ; ; ; ; ; ; ; ;6;4;4;2;66;269,461019949959
459557;1;3;10;2;2;1;8;1990;17;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;2;66;269,461019949959
459558;1;1;10;1;1;1;10;1949;57;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;66;375,767701399722
459558;1;2;10;2;2;1;7;1962;45;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;2;66;375,767701399722
459558;1;3;10;2;2;1;4;1991;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;2;66;375,767701399722
459558;1;4;10;2;1;1;5;1991;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;66;375,767701399722
459558;1;5;10;2;2;1;1;2001;6;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;2;66;375,767701399722
459559;1;1;10;1;1;1;9;1928;79;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;480,191375075615
459559;1;2;10;2;2;1;4;1933;74;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;66;480,191375075615
459559;1;3;10;2;1;1;2;1993;14;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;2;66;480,191375075615
459560;1;1;10;1;2;1;12;1930;76;1;1;EMBERA CHAMI;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;66;417,680345229655
459560;1;2;10;2;1;1;6;1957;50;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;417,680345229655
459560;1;3;10;3;2;1;2;1947;60;3;1;EMBERA CHAMI;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;66;417,680345229655
459561;1;1;10;1;2;1;1;1978;29;1;6; ;1;1;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;333,598488875714
459561;1;2;10;1;2;1;9;2006;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;333,598488875714
459562;1;1;10;1;2;1;4;1962;45;1;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;66;363,740410746989
459562;1;2;10;2;1;1;6;1982;25;3;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;66;363,740410746989
459562;1;3;10;3;1;1;9;1984;23;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;363,740410746989
459562;1;4;10;4;1;1;8;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;2;66;363,740410746989
459562;1;5;10;1;2;1;5;1995;12;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ;2;66;363,740410746989
459563;1;1;10;1;1;1;7;1955;52;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;341,951506626066
459563;1;2;10;2;2;1;4;1973;34;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;66;341,951506626066
459563;1;3;10;2;1;1;4;2001;6;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;2;66;341,951506626066
459564;1;1;10;1;1;1;7;1978;29;1;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;301,559217738757
459564;1;2;10;2;2;1;9;1990;17;2;6; ;2; ;1;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;2;66;301,559217738757
459564;1;3;10;1;2;1;12;2006;0;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;301,559217738757
459564;1;4;10;4;2;1;12;1956;50;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;301,559217738757
459564;1;5;10;4;1;1;6;2002;5;5;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;2;66;301,559217738757
459566;1;1;10;1;2;1;12;1938;68;1;1;EMBERA CHAMI;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;332,438363119356
459566;1;2;10;2;1;1;8;1974;33;3;1;EMBERA CHAMI;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;66;332,438363119356
459566;1;3;10;3;1;1;7;1976;31;3;1;EMBERACHAMI;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;66;332,438363119356
459566;1;4;10;4;2;1;10;1980;26;3;1;EMBERACHAMI;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;66;332,438363119356
459567;1;1;10;1;1;1;8;1959;48;1;1;EMBERACHAMI;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;281,323484553976
459567;1;2;10;2;2;1;11;1965;41;2;1;EMBERACHAMI;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;66;281,323484553976
459567;1;3;10;3;2;1;12;1981;25;3;1;EMBERA CHAMI;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;281,323484553976
459567;1;4;10;4;2;1;1;1986;21;3;1;EMBERACHAMI;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;281,323484553976
459567;1;5;10;2;1;1;8;2001;6;3;1;EMBERACHAMI;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;1000;2; ;2; ;2;1; ;2;66;281,323484553976
459567;1;6;10;2;2;1;2;2003;4;3;1;EMBERACHAMI;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;1000;2; ;2; ;2;0; ;2;66;281,323484553976
459567;1;7;10;2;2;1;7;2007;0;3;1;EMBERACHAMI;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;281,323484553976
459568;1;1;10;1;1;1;10;1942;64;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;66;306,726470099458
459568;1;2;10;2;2;1;1;1957;50;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;306,726470099458
459568;1;3;10;1;2;1;6;1991;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;2;66;306,726470099458
459568;1;4;10;1;2;1;7;1992;15;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;2;66;306,726470099458
459568;1;5;10;5;2;1;1;1927;80;9;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;306,726470099458
459568;1;6;10;6;2;1;5;1979;28;9;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;306,726470099458
459569;1;1;10;1;2;1;1;1939;68;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;66;249,119202628007
459569;1;2;10;2;1;1;4;1961;46;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;249,119202628007
459569;1;3;10;3;1;1;5;1974;33;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;66;249,119202628007
459569;1;4;10;4;2;1;6;1972;35;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;249,119202628007
459569;1;5;10;4;2;1;3;1995;12;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;1000;2; ;2; ;4;6; ;2;66;249,119202628007
459569;1;6;10;1;2;1;6;1991;16;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;1000;2; ;2; ;4;6; ;2;66;249,119202628007
459570;1;1;10;1;1;1;12;1961;45;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;2;66;348,698913137272
459570;1;2;10;2;2;1;6;1963;44;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;348,698913137272
459570;1;3;10;3;2;1;1;1987;20;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;348,698913137272
459570;1;4;10;3;1;1;1;1993;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;2;66;348,698913137272
459570;1;5;10;3;1;1;5;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;2;66;348,698913137272
459570;1;6;10;3;2;1;5;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;2;66;348,698913137272
459571;1;1;10;1;1;1;2;1927;80;1;1;EMBERA  CHAMI;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;66;475,580039922537
459571;1;2;10;2;2;1;1;1929;78;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;66;475,580039922537
459571;1;3;10;3;2;2; ; ;80;9;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ;2;66;475,580039922537
459575;1;1;10;1;1;1;1;1947;60;1;1;EMBERA CHAMI;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;369,020294888516
459575;1;2;10;2;2;1;11;1958;48;2;1;EMBERA CHAMI;2; ;6;1; ; ;1;1;159000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;2;66;369,020294888516
459576;1;1;10;1;2;1;12;1970;36;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;2;66;333,199977517111
459576;1;2;10;1;2;1;5;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;2;66;333,199977517111
459576;1;3;10;3;2;1;3;1933;74;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;66;333,199977517111
459577;1;1;10;1;1;1;7;1966;41;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;66;313,655182912365
459577;1;2;10;2;2;1;9;1980;27;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;2;66;313,655182912365
459577;1;3;10;1;2;1;3;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;400;1500;2; ;2; ;3;1; ;2;66;313,655182912365
459577;1;4;10;1;2;1;3;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;1000;2; ;2; ;2;0; ;2;66;313,655182912365
459578;1;1;10;1;1;1;9;1978;29;1;6; ;2; ;1;2;1;120; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;66;290,964044493105
459578;1;2;10;2;2;1;9;1988;19;2;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;2;66;290,964044493105
472093;1;1;10;1;1;1;6;1978;29;1;6; ;2; ;5;2;1;1; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;18;993,812745665125
472094;1;1;10;1;2;1;2;1954;53;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;18;868,468552931398
472094;1;2;10;1;2;1;1;1993;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1500;2; ;2; ;4;6; ;2;18;868,468552931398
472095;1;1;10;2;1;1;3;1975;32;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;18;789,224372206122
472095;1;2;10;2;2;1;7;1985;22;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ;2;18;789,224372206122
472095;1;3;10;2;2;1;1;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;0; ;2;18;789,224372206122
472095;1;4;10;2;2;1;3;2003;4;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;789,224372206122
472096;1;1;10;1;1;1;3;1938;69;1;5; ;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;18;1050,12593939647
472097;1;1;10;1;1;1;3;1961;46;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;18;836,610251652864
472097;1;2;10;2;2;1;5;1959;48;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;18;836,610251652864
472098;1;1;10;1;1;1;5;1982;25;1;6; ;2; ;2;1; ; ;1;1;17000;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;868,721594279035
472098;1;2;10;2;2;1;9;1983;24;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;18;868,721594279035
472098;1;3;10;2;1;1;11;2003;3;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;868,721594279035
472098;1;4;10;4;2;1;9;2004;3;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;868,721594279035
472099;1;1;10;1;1;1;6;1986;21;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;7; ;2;18;969,612063074836
472099;1;2;10;2;2;1;11;1982;24;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;18;969,612063074836
472099;1;3;10;2;2;1;8;2002;5;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;969,612063074836
472100;1;1;10;2;1;1;2;1962;45;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;18;1173,03463879411
472100;1;2;10;2;2;1;2;1966;41;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;18;1173,03463879411
472100;1;3;10;2;1;1;6;1994;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1800;2; ;2; ;3;3; ;2;18;1173,03463879411
472100;1;4;10;2;1;1;12;1996;10;3;6; ;2; ;2;1; ; ;3; ; ;2;1;1;1;1;200;1800;2; ;2; ;3;3; ;2;18;1173,03463879411
472100;1;5;10;2;1;1;12;2004;2;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1173,03463879411
472101;1;1;10;1;1;1;7;1959;48;1;6; ;2; ;2;1; ; ;1;1;15000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;2;18;963,36994678521
472101;1;2;10;2;2;1;9;1970;36;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;2;18;963,36994678521
472101;1;3;10;3;1;1;11;1992;14;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;18;963,36994678521
472102;1;1;10;1;1;1;1;1985;22;1;6; ;2; ;2;1; ; ;1;1;15000;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;1049,10928514775
472102;1;2;10;1;2;1;5;1990;17;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;18;1049,10928514775
472102;1;3;10;1;1;1;8;2005;2;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1049,10928514775
472103;1;1;10;1;1;1;12;1970;36;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;2;18;919,515248529416
472103;1;2;10;2;2;1;4;1975;32;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;2;18;919,515248529416
472103;1;3;10;2;1;1;7;2001;6;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;919,515248529416
472104;1;1;10;1;1;1;10;1954;52;1;6; ;2; ;2;1; ; ;1;1;38000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;18;1164,04923178886
472104;1;2;10;2;2;1;12;1961;45;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;18;1164,04923178886
472104;1;3;10;2;1;1;11;1985;21;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;18;1164,04923178886
472104;1;4;10;2;1;1;12;1989;17;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;18;1164,04923178886
472104;1;5;10;2;2;1;3;1992;15;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;2;18;1164,04923178886
472104;1;6;10;2;2;1;4;1995;12;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;18;1164,04923178886
472104;1;7;10;2;1;1;11;2000;6;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;1;1;200;1500;2; ;2; ;3;0; ;2;18;1164,04923178886
472104;1;8;10;8;1;1;12;1927;79;5;6; ;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;18;1164,04923178886
472105;1;1;10;1;1;1;7;1982;25;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;2;18;868,721594279035
472105;1;2;10;2;2;1;12;1983;23;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;18;868,721594279035
472105;1;3;10;2;2;1;5;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;868,721594279035
472105;1;4;10;2;1;1;6;2006;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;868,721594279035
472106;1;1;10;1;1;1;7;1960;47;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;2;18;894,432365530978
472107;1;1;10;1;1;1;11;1957;49;1;6; ;2; ;2;1; ; ;1;3;180000;2;1;2; ; ; ; ; ; ; ; ;6;10;4;2;18;812,668363250832
472107;1;2;10;2;2;1;10;1967;39;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;3;2;18;812,668363250832
472107;1;3;10;2;2;1;9;1988;19;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2;2;18;812,668363250832
472107;1;4;10;2;2;1;5;2003;4;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;812,668363250832
472107;1;5;10;2;2;1;10;2004;2;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;812,668363250832
472109;1;1;10;2;1;2; ; ;54;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;18;1352,09791128952
472109;1;2;10;2;2;1;1;1954;53;2;6; ;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;18;1352,09791128952
472109;1;3;10;2;1;2; ; ;23;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;18;1352,09791128952
472109;1;4;10;2;1;2; ; ;19;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2;2;18;1352,09791128952
472109;1;5;10;2;1;2; ; ;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;2;2;18;1352,09791128952
472110;1;1;10;1;1;1;7;1943;64;1;6; ;2; ;2;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;18;729,147267209737
472110;1;2;10;2;2;1;1;1963;44;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;18;729,147267209737
472110;1;3;10;2;2;1;7;1993;14;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;4;8; ;2;18;729,147267209737
472110;1;4;10;2;2;1;7;1994;13;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;4;6; ;2;18;729,147267209737
472110;1;5;10;2;2;1;8;1996;11;3;6; ;2; ;2;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ;2;18;729,147267209737
472111;1;1;10;1;1;1;1;1957;50;1;6; ;2; ;6;1; ; ;1;1;50000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;2;18;929,566016714014
472111;1;2;10;1;2;1;8;1961;46;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;2;18;929,566016714014
472112;1;1;10;1;2;1;2;1963;44;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;6;10;4;2;18;992,939031718721
472113;1;1;10;2;1;1;7;1982;25;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;2;18;1053,57540903681
472113;1;2;10;2;2;1;12;1983;23;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;18;1053,57540903681
472113;1;3;10;2;1;1;8;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;18;1053,57540903681
472113;1;4;10;2;1;1;4;2005;2;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1053,57540903681
475661;1;1;10;1;1;1;12;1964;42;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;1761,54890610268
475661;1;2;10;2;2;1;10;1964;42;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;2;23;1761,54890610268
475661;1;3;10;3;1;1;2;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;23;1761,54890610268
475661;1;4;10;4;2;1;5;1991;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;2;23;1761,54890610268
475661;1;5;10;5;1;1;9;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;4; ;2;23;1761,54890610268
475661;1;6;10;6;1;1;9;1988;19;9;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;0; ;2;23;1761,54890610268
475663;1;1;10;1;1;1;12;1920;86;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;1194,05086105392
475663;1;2;10;2;2;1;4;1929;78;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;23;1194,05086105392
475663;1;3;10;3;2;1;4;1991;16;6;6; ;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;2;23;1194,05086105392
475663;1;4;10;4;1;1;5;1987;20;8;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;2;23;1194,05086105392
475665;1;1;10;1;2;1;7;1942;65;1;6; ;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;739,215444943289
475665;1;2;10;2;2;1;3;1980;27;3;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;739,215444943289
475665;1;3;10;3;1;1;11;1978;28;5;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;23;739,215444943289
475665;1;4;10;2;2;1;11;2002;4;4;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;23;739,215444943289
475665;1;5;10;2;1;1;3;2006;1;4;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;739,215444943289
475667;1;1;10;1;1;1;12;1935;71;1;6; ;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;1652,11171288248
475667;1;2;10;2;2;1;4;1940;67;2;6; ;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;1652,11171288248
475667;1;3;10;3;2;1;12;1981;25;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;23;1652,11171288248
475667;1;4;10;3;1;1;3;2001;6;4;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;2000;2; ;2; ;2;0; ;2;23;1652,11171288248
475667;1;5;10;3;1;1;3;2000;7;4;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;2000;2; ;2; ;3;0; ;2;23;1652,11171288248
475667;1;6;10;3;1;1;9;2002;5;4;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;2000;2; ;2; ;2;0; ;2;23;1652,11171288248
475667;1;7;10;7;1;1;5;1989;18;5;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;7; ;2;23;1652,11171288248
