DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,000,875;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1072.7311392
6,000,876;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1129.3258068
6,000,879;1;2;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1131.0713044
6,000,881;1;3;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;05;1434.2827344
6,000,884;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1071.6002924
6,000,884;1;2;1;80;05;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1071.6002924
6,000,885;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1131.0713044
6,000,887;1;1;1;80;05;;;;1;4;;2;;;4;;1;1;2;2;;1;11;2;05;1937.8363941
6,000,887;1;3;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;05;1937.8363941
6,000,889;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;981.73055543
6,000,891;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1113.0131318
6,000,893;1;3;1;80;05;1;60;908,526;1;8;;2;;;12;ESTA ESPERANDO QUE LE LLAMEN A TRABAJAR;2;2;;2;;1;11;1.4;05;1019.9433068
6,000,893;1;4;1;80;05;2;;908,526;1;8;;2;;;2;;2;2;;2;;1;11;4;05;1019.9433068
6,000,895;1;5;1;80;05;;;;1;9;CAMBIO DE PAIS;2;;;9;;2;2;;2;;1;11;2;05;1028.9525993
6,000,897;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1062.7729819
6,000,897;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1062.7729819
6,000,899;1;1;1;80;05;;;;1;3;;2;;;11;;2;2;;2;;1;11;4;05;1123.5859399
6,000,903;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1022.0874376
6,000,903;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1022.0874376
6,000,904;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1080.3527132
6,000,905;1;1;1;80;05;;;;1;6;;2;;;8;;2;2;;2;;1;11;4;05;1130.6677527
6,000,908;1;2;1;80;05;;;;1;4;;2;;;4;;1;2;;2;;1;11;4;05;920.91759739
6,000,908;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;920.91759739
6,000,908;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;920.91759739
6,000,908;1;6;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;920.91759739
6,000,909;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1122.243994
6,000,910;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1071.6002924
6,000,912;1;1;1;80;05;;;;1;4;;1;;4;4;;2;2;;2;;1;11;4;05;1071.6002924
6,000,912;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1071.6002924
6,000,914;1;2;1;80;05;;;;1;9;CAMBIO DE CIUADAD DE RESIDENCIA;2;;;4;;2;2;;2;;1;11;3;05;1129.3258068
6,000,915;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1062.7729819
6,000,915;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1062.7729819
6,000,916;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1071.6002924
6,000,916;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1071.6002924
6,000,917;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1080.3527132
6,000,918;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1062.7729819
6,000,921;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1097.649555
6,000,921;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1097.649555
6,000,922;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1062.9549639
6,000,922;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1062.9549639
6,000,923;1;4;1;80;05;1;24;908,526;2;;;;1;1;2;;2;2;;2;;1;11;;05;1055.691169
6,000,925;1;2;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1114.7586294
6,000,925;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1114.7586294
6,000,927;1;1;1;80;05;1;48;908,526;1;5;;2;;;11;;3;3;;2;;1;11;4;05;1062.7729819
6,000,927;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1062.7729819
6,000,931;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1072.7311392
6,000,931;1;4;1;80;05;2;;98;2;;;;2;;;.;;;;2;;1;11;;05;1072.7311392
6,000,933;1;1;1;80;05;1;48;2,000,000;1;5;;2;;;4;;3;3;;2;;1;11;3;05;1022.0874376
6,000,933;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1022.0874376
6,000,933;1;3;1;80;05;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.2;05;1022.0874376
6,000,937;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1123.5859399
6,000,940;1;2;1;80;05;;;;1;6;;2;;;1;;2;2;;2;;1;11;1.4;05;1120.4984963
6,000,941;1;1;1;80;05;;;;1;7;;2;;;1;;2;2;;2;;1;11;4;05;1366.670853
6,000,941;1;2;1;80;05;;;;1;7;;2;;;9;;1;1;2;2;;1;11;4;05;1366.670853
6,000,942;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1029.5728022
6,000,943;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1079.0856569
6,000,944;1;2;1;80;05;1;48;1,200,000;1;4;;1;;2;4;;2;2;;2;;1;11;1.4;05;1073.2709003
6,000,945;1;2;1;80;05;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;05;1022.9558608
6,000,945;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1022.9558608
6,000,946;1;2;1;80;05;1;24;908,526;2;;;;2;;;.;2;2;;2;;1;11;;05;1039.1274078
6,000,948;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;11;;05;1138.3350993
6,000,949;1;1;1;80;05;1;40;908,526;2;;;;1;3;4;;2;2;;2;;1;11;;05;996.548819
6,000,949;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;996.548819
6,000,949;1;4;1;80;05;1;48;908,526;1;9;PANDEMIA;2;;;4;;2;2;;2;;1;11;2;05;996.548819
6,000,949;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;996.548819
6,000,951;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1012.532832
6,000,951;1;2;1;80;05;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;1;1;2;2;;1;11;2;05;1012.532832
6,000,951;1;3;1;80;05;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;4;05;1012.532832
6,000,955;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1129.3258068
6,000,961;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1071.6002924
6,000,961;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1071.6002924
6,000,962;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1130.6677527
6,000,969;1;1;1;80;08;2;;908,000;1;4;;2;;;4;;2;2;;2;;1;11;4;08;710.22793597
6,000,970;1;3;1;80;08;2;;906,000;1;2;;2;;;9;;2;2;;2;;1;11;2;08;485.21169146
6,000,971;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;653.34280755
6,000,972;1;2;1;80;08;2;;906,000;1;6;;2;;;5;;2;2;;2;;1;11;2;08;573.23548355
6,000,973;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;681.9167799
6,000,973;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;681.9167799
6,000,973;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;681.9167799
6,000,974;1;1;1;80;08;;;;1;3;;2;;;9;;1;2;;2;;1;11;4;08;485.21169146
6,000,974;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;485.21169146
6,000,974;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;485.21169146
6,000,975;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;637.92974327
6,000,975;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;637.92974327
6,000,978;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;547.98968946
6,000,978;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;547.98968946
6,000,980;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;609.23091215
6,000,981;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;517.72275007
6,000,982;1;1;1;80;08;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;08;656.5207059
6,000,982;1;4;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;08;656.5207059
6,000,983;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;642.21039713
6,000,984;1;1;1;80;08;;;;1;9;POR PANDEMIA;2;;;10;;3;3;;2;;1;11;2;08;580.77268146
6,000,985;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;580.77268146
6,000,987;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;587.5242226
6,000,988;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;528.70977972
6,000,988;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;528.70977972
6,000,992;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;551.53825679
6,000,992;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;551.53825679
6,000,994;1;1;1;80;08;;;;1;5;;2;;;4;;2;2;;2;;1;11;2;08;580.77268146
6,000,994;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;580.77268146
6,000,995;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;667.6315466
6,000,996;1;2;1;80;08;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.1;08;715.38871901
6,000,996;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;715.38871901
6,000,997;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;667.33804349
6,000,997;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;667.33804349
6,000,999;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;728.18702748
6,001,000;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;08;637.88183634
6,001,001;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;664.05790381
6,001,003;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;11;4;08;503.8026541
6,001,003;1;2;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;11;3;08;503.8026541
6,001,004;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;663.27224703
6,001,004;1;4;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;663.27224703
6,001,005;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;583.221031
6,001,007;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;634.47991153
6,001,008;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;806.06085936
6,001,010;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;656.49913618
6,001,011;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;541.14143865
6,001,012;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;627.31135669
6,001,013;1;1;1;80;08;2;;400,000;1;4;;2;;;4;;2;2;;2;;1;11;2;08;532.96886387
6,001,014;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;548.67863656
6,001,014;1;2;1;80;08;;;;2;;;;2;;;.;1;1;2;2;;1;11;;08;548.67863656
6,001,015;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.1;08;526.14218278
6,001,015;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;526.14218278
6,001,016;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;553.51922767
6,001,016;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;553.51922767
6,001,016;1;6;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;553.51922767
6,001,017;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;622.95205712
6,001,019;1;1;1;80;08;;;;1;3;;2;;;8;;3;3;;2;;1;11;4;08;581.46162857
6,001,020;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;780.02940849
6,001,022;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;616.25408622
6,001,022;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;616.25408622
6,001,022;1;6;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;616.25408622
6,001,024;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;515.20669746
6,001,024;1;2;1;80;08;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;08;515.20669746
6,001,024;1;3;1;80;08;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;08;515.20669746
6,001,024;1;4;1;80;08;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;08;515.20669746
6,001,026;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;540.16249418
6,001,028;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;580.77268146
6,001,030;1;1;1;80;08;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;11;4;08;548.67863656
6,001,031;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;11;4;08;689.37883786
6,001,031;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;689.37883786
6,001,031;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;689.37883786
6,001,032;1;2;1;80;08;2;;900,000;1;8;;2;;;8;;2;2;;2;;1;11;1.3;08;580.77268146
6,001,033;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;08;697.52984292
6,001,034;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;663.96119414
6,001,035;1;2;1;80;08;;;;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;11;2;08;536.66078606
6,001,039;1;1;1;80;08;2;;900,000;1;4;;2;;;4;;2;2;;2;;1;11;1.3;08;540.45249155
6,001,040;1;1;1;80;08;2;;930,000;1;3;;2;;;9;;2;2;;2;;1;11;1.4;08;492.20532304
6,001,047;1;1;1;80;08;2;;908,526;1;9;POR EL VIRUS TUVO QUE DEJAR LA ACTIVIDAD ECONOMICA QUE REALIZABA;2;;;9;;2;2;;2;;1;11;2;08;566.4623727
6,001,047;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;566.4623727
6,001,048;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;575.73740332
6,001,051;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;637.92974327
6,001,051;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;637.92974327
6,001,051;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;637.92974327
6,001,052;1;4;1;80;08;;;;1;3;;2;;;1;;2;2;;2;;1;11;4;08;477.97069844
6,001,052;1;9;1;80;08;;;;1;6;;2;;;1;;2;2;;2;;1;11;2;08;477.97069844
6,001,052;1;12;1;80;08;1;48;906,000;1;5;;2;;;9;;2;2;;2;;1;11;2;08;477.97069844
6,001,053;1;3;1;80;08;1;48;908,000;1;9;EL NEGOCIO NO LE GENERABA LAS GANANCIAS QUE ELLA QUERIA;2;;;9;;2;2;;2;;1;11;2;08;524.84293428
6,001,054;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;721.01847263
6,001,054;1;4;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;721.01847263
6,001,055;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;601.27990582
6,001,056;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;608.10658691
6,001,056;1;5;1;80;08;;;;1;2;;2;;;9;;2;2;;2;;1;11;3;08;608.10658691
6,001,058;1;3;1;80;08;1;48;908,526;1;8;;2;;;1;;1;2;;2;;1;11;1.4;08;628.82136346
6,001,058;1;6;1;80;08;1;72;900,000;1;9;POR EL VIRUS PERDIO EL TRABAJO QUE TENIA;2;;;12;NO TIENE RECURSOS ACTUALMENTE PARA INSTALAR UN NEGOCIO;2;2;;2;;1;11;2;08;628.82136346
6,001,059;1;1;1;80;08;;;;1;1;;2;;;1;;2;2;;2;;1;11;3;08;706.02242206
6,001,059;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;706.02242206
6,001,059;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;706.02242206
6,001,060;1;2;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;08;593.83941758
6,001,060;1;5;1;80;08;2;;1,000,000;2;;;;2;;;.;2;2;;2;;1;11;;08;593.83941758
6,001,060;1;6;1;80;08;2;;1,000,000;1;4;;2;;;4;;2;2;;2;;1;11;1.2;08;593.83941758
6,001,062;1;2;1;80;08;;;;1;4;;2;;;10;;3;3;;2;;1;11;2;08;514.42104068
6,001,062;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;514.42104068
6,001,063;1;1;1;80;08;1;24;800,000;1;3;;2;;;9;;2;2;;2;;1;11;2;08;645.61232195
6,001,064;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;555.6487049
6,001,064;1;2;1;80;08;;;;1;4;;2;;;9;;2;2;;2;;1;11;1.4;08;555.6487049
6,001,064;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;555.6487049
6,001,064;1;8;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;555.6487049
6,001,064;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;555.6487049
6,001,065;1;1;1;80;08;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;4;08;560.42104871
6,001,065;1;9;1;80;08;1;48;500,000;1;7;;2;;;8;;2;2;;2;;1;11;1.3;08;560.42104871
6,001,066;1;2;1;80;08;2;;900,000;2;;;;2;;;.;2;2;;2;;1;11;;08;725.42047953
6,001,066;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;725.42047953
6,001,066;1;5;1;80;08;1;24;500,000;1;3;;2;;;7;;2;2;;2;;1;11;4;08;725.42047953
6,001,068;1;2;1;80;08;2;;908,000;2;;;;1;4;9;;2;2;;2;;1;11;;08;765.10529258
6,001,068;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;765.10529258
6,001,069;1;1;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;08;499.49692477
6,001,069;1;4;1;80;08;1;48;908,526;1;8;;2;;;1;;2;2;;2;;1;11;3;08;499.49692477
6,001,069;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;499.49692477
6,001,069;1;6;1;80;08;1;48;900,000;1;8;;2;;;1;;2;2;;2;;1;11;1.2;08;499.49692477
6,001,071;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;682.53058705
6,001,073;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;08;554.01168178
6,001,074;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;535.95026923
6,001,074;1;3;1;80;08;2;;900,000;2;;;;2;;;.;2;2;;2;;1;11;;08;535.95026923
6,001,075;1;1;1;80;08;;;;1;7;;2;;;1;;2;2;;2;;1;11;4;08;922.12907371
6,001,077;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;840.58488936
6,001,077;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;840.58488936
6,001,077;1;7;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;840.58488936
6,001,078;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;457.34839998
6,001,078;1;7;1;80;08;2;;900,000;1;9;COVID 19;2;;;9;;2;2;;2;;1;11;2;08;457.34839998
6,001,079;1;6;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;437.22944487
6,001,079;1;7;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;437.22944487
6,001,082;1;2;1;80;08;;;;1;8;;2;;;11;;2;2;;2;;1;11;2;08;627.31135669
6,001,082;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;627.31135669
6,001,083;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;707.78182449
6,001,083;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;707.78182449
6,001,084;1;3;1;80;08;2;;900,000;2;;;;2;;;.;2;2;;2;;1;11;;08;667.33804349
6,001,084;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;667.33804349
6,001,086;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;806.06085936
6,001,089;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;689.99264501
6,001,090;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;667.6315466
6,001,092;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;616.17894627
6,001,092;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;616.17894627
6,001,093;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;615.98565857
6,001,093;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;615.98565857
6,001,093;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;615.98565857
6,001,093;1;6;1;80;08;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;08;615.98565857
6,001,094;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;11;2;08;634.55505149
6,001,094;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;634.55505149
6,001,094;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;634.55505149
6,001,095;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;590.66151923
6,001,096;1;2;1;80;08;2;;906,000;1;4;;2;;;4;;2;2;;2;;1;11;2;08;580.77268146
6,001,097;1;2;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;11;2;08;682.2621594
6,001,098;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;648.50022293
6,001,099;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;615.10522972
6,001,099;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;615.10522972
6,001,099;1;5;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;615.10522972
6,001,099;1;7;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;615.10522972
6,001,099;1;11;1;80;08;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.2;08;615.10522972
6,001,099;1;12;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;615.10522972
6,001,099;1;15;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;615.10522972
6,001,099;1;16;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;615.10522972
6,001,100;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;540.16249418
6,001,101;1;5;1;80;08;;;;1;9;POR LA PANDEMIA;2;;;9;;3;3;;2;;1;11;2;08;572.36375926
6,001,101;1;6;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;572.36375926
6,001,102;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;682.53058705
6,001,104;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;11;;08;656.23070853
6,001,105;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;566.4623727
6,001,106;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;583.9099781
6,001,106;1;3;1;80;08;2;;920,000;1;6;;2;;;12;ESTA EMBARAZADA;2;2;;2;;1;11;2;08;583.9099781
6,001,107;1;2;1;80;08;1;48;908,000;2;;;;1;1;2;;2;2;;2;;1;11;;08;605.29213203
6,001,107;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;605.29213203
6,001,108;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;642.21039713
6,001,108;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;642.21039713
6,001,109;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;580.77268146
6,001,109;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;580.77268146
6,001,110;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;671.49839205
6,001,112;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;732.07223735
6,001,112;1;6;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;732.07223735
6,001,113;1;6;1;80;08;;;;1;3;;2;;;2;;2;2;;2;;1;11;3;08;601.25483035
6,001,114;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;467.42444959
6,001,114;1;3;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;467.42444959
6,001,114;1;4;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;467.42444959
6,001,115;1;3;1;80;08;2;;920,000;1;2;;2;;;2;;2;2;;2;;1;11;1.3;08;554.74123059
6,001,116;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;483.83379726
6,001,116;1;2;1;80;08;;;;1;9;POR LA PANDEMIA;2;;;12;POR LA PANDEMIA;3;3;;2;;1;11;2;08;483.83379726
