DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
998564;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;779.915.340.091.901
998566;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998566;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998566;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998568;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;515.325.061.144.288
998568;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;515.325.061.144.288
998568;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;515.325.061.144.288
998568;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;515.325.061.144.288
998568;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;515.325.061.144.288
998569;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.039.116.891.407
998569;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.039.116.891.407
998569;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.039.116.891.407
998569;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.039.116.891.407
998571;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998571;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998571;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998571;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998571;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998573;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.862.660.345.494
998573;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.862.660.345.494
998573;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.862.660.345.494
998573;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.862.660.345.494
998573;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;715.862.660.345.494
998575;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;636.882.434.344.148
998575;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;636.882.434.344.148
998575;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;636.882.434.344.148
998577;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998577;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998577;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998577;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998577;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998577;1;10;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;807.148.394.956.668
998579;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.675.491.302.535
998579;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.675.491.302.535
998580;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998580;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998580;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;776.358.072.069.444
998582;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;506.261.160.231.366
998582;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;506.261.160.231.366
998582;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;506.261.160.231.366
998582;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;506.261.160.231.366
998584;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;720.665.633.743.524
998584;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;720.665.633.743.524
998585;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;71.217.321.435.294
998585;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;71.217.321.435.294
998585;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;71.217.321.435.294
998587;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;73.551.451.564.391
998587;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;73.551.451.564.391
998587;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;73.551.451.564.391
998587;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;73.551.451.564.391
998587;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;73.551.451.564.391
998588;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.200.153.470.519
998588;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.200.153.470.519
998588;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.200.153.470.519
998588;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;808.200.153.470.519
998615;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;549.711.729.207.039
998615;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;549.711.729.207.039
998615;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;549.711.729.207.039
998615;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;549.711.729.207.039
998633;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;779.915.340.091.901
998635;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998635;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998635;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998637;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998637;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998637;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998637;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998637;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998637;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;896.817.526.831.642
998638;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;581.092.087.403.389
998641;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;446.328.317.756.834
998641;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;446.328.317.756.834
998641;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;446.328.317.756.834
998641;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;446.328.317.756.834
998641;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;446.328.317.756.834
998643;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;700.772.393.710.796
998643;1;2;1;95;2;;;;;;;;1;1;2;;;;100000;;2;2;2;1;1;;2;47;98;700.772.393.710.796
998643;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;700.772.393.710.796
998644;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;727.912.347.758.535
998644;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;727.912.347.758.535
998647;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;926.467.929.547.484
998647;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;926.467.929.547.484
998647;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;926.467.929.547.484
998649;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;801.319.018.969.909
998649;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;801.319.018.969.909
998649;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;801.319.018.969.909
998649;1;4;1;95;2;;;;;;;;1;1;2;;;;50000;;2;2;2;1;1;;2;47;98;801.319.018.969.909
998651;1;1;1;95;2;;;;;;;;1;1;2;;;;45000;;2;2;2;1;1;;2;47;98;513.349.961.664.428
998651;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;513.349.961.664.428
998651;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;513.349.961.664.428
998653;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;799.343.919.490.049
998653;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;799.343.919.490.049
998658;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;35.588.668.274.164
998658;1;2;1;95;2;;;;;;;;1;2;2;;;;;400000;2;1;2;1;1;;2;47;98;35.588.668.274.164
998658;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;35.588.668.274.164
998658;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;35.588.668.274.164
998658;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;35.588.668.274.164
998660;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;41.246.687.323.829
998660;1;2;1;95;2;;;;;;;;1;2;2;;;;;100000;2;1;2;1;1;;2;47;98;41.246.687.323.829
998660;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;41.246.687.323.829
998660;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;41.246.687.323.829
998660;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;41.246.687.323.829
998662;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.605.714.236.308
998662;1;2;1;95;2;;;;;;;;1;1;2;;;;240000;;2;2;2;1;1;;2;47;98;67.605.714.236.308
998662;1;3;1;95;2;;;;;;;;1;1;2;;;;180000;;2;2;2;1;1;;2;47;98;67.605.714.236.308
998662;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.605.714.236.308
998662;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.605.714.236.308
998662;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.605.714.236.308
998662;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.605.714.236.308
998664;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;93.579.950.135.997
998664;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;93.579.950.135.997
998664;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;93.579.950.135.997
998666;1;1;1;95;2;;;;;;;;1;1;2;;;;80000;;2;2;2;1;1;;2;47;98;744.977.713.873.093
998666;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;744.977.713.873.093
998666;1;3;1;95;2;;;;;;;;1;1;2;;;;60000;;2;2;2;1;1;;2;47;98;744.977.713.873.093
998666;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;744.977.713.873.093
998666;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;744.977.713.873.093
998666;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;744.977.713.873.093
998670;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;70.492.650.033.793
998670;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;70.492.650.033.793
998670;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;70.492.650.033.793
998671;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998671;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;957.723.464.622.687
998674;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998674;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998674;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;81.631.137.698.977
998674;1;4;1;95;2;;;;;;;;1;1;2;;;;160000;;2;2;2;1;1;;2;47;98;81.631.137.698.977
998674;1;5;1;95;2;;;;;;;;1;2;2;;;;;60000;2;1;2;1;1;;2;47;98;81.631.137.698.977
998676;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;661.390.570.312.809
998676;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;661.390.570.312.809
998676;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;661.390.570.312.809
998678;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;7.141.483.138.328
998678;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;7.141.483.138.328
998678;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;7.141.483.138.328
998678;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;7.141.483.138.328
998678;1;5;1;95;2;;;;;;;;1;1;2;;;;60000;;2;2;2;1;1;;2;47;98;7.141.483.138.328
998680;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;703.378.854.707.536
998680;1;2;1;95;2;;;;;;;;1;1;2;;;;100000;500000;2;1;2;1;1;;2;47;98;703.378.854.707.536
998682;1;1;1;95;2;;;;;;;;1;1;2;;;;80000;;2;2;2;1;1;;2;47;98;537.272.870.121.774
998682;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;537.272.870.121.774
998682;1;5;1;95;2;;;;;;;;1;1;2;;;;60000;;2;2;2;1;1;;2;47;98;537.272.870.121.774
998682;1;6;1;95;2;;;;;;;;1;1;2;;;;80000;;2;2;2;1;1;;2;47;98;537.272.870.121.774
998684;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;4;1;95;2;;;;;;;;1;2;2;;;;;60000;2;1;2;1;1;;2;47;98;887.852.086.086.957
998684;1;7;1;95;2;;;;;;;;1;1;2;;;;50000;;2;2;2;1;1;;2;47;98;887.852.086.086.957
998684;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;11;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;12;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998684;1;13;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;887.852.086.086.957
998705;1;1;1;95;2;;;;;;;;1;1;2;;;;240000;350000;2;1;2;1;1;;2;47;98;778.144.970.114.639
998705;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;778.144.970.114.639
998705;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;778.144.970.114.639
998705;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;778.144.970.114.639
998726;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;748.180.079.578.585
998726;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;748.180.079.578.585
998726;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;748.180.079.578.585
998726;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;748.180.079.578.585
998728;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;651.632.856.076.296
998728;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;651.632.856.076.296
998730;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;59.962.986.374.293
998730;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;59.962.986.374.293
998730;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;59.962.986.374.293
998732;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998732;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998732;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998736;1;1;1;95;1;;1;2;;;150000;2;2;;;;;;;;;;;1;1;;;47;98;595.940.417.750.376
998737;1;1;1;95;2;;;;;;;;1;2;2;;;;;7000000;2;1;2;1;1;;2;47;98;629.695.724.296.247
998737;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;629.695.724.296.247
998737;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;629.695.724.296.247
998739;1;1;1;95;2;;;;;;;;1;2;2;;;;;3000000;2;1;2;1;1;;2;47;98;665.642.585.554.781
998739;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.642.585.554.781
998739;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.642.585.554.781
998739;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.642.585.554.781
998743;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;664.082.392.358.997
998743;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;664.082.392.358.997
998744;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;629.695.724.296.247
998744;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;629.695.724.296.247
998744;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;629.695.724.296.247
998746;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;863.528.777.206.553
998746;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;863.528.777.206.553
998748;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998748;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998748;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998748;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998748;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998748;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;781.875.382.157.345
998754;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;694.097.161.218.124
998754;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;694.097.161.218.124
998754;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;694.097.161.218.124
998754;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;694.097.161.218.124
998754;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;694.097.161.218.124
998755;1;1;1;95;2;;;;;;;;1;2;1;;560000;;;;2;2;2;1;1;;2;47;98;663.727.490.042.031
998755;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;663.727.490.042.031
998759;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;799.343.919.490.049
998759;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;799.343.919.490.049
998761;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;47;98;652.523.659.134.904
998763;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;706.754.364.433.277
998763;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;706.754.364.433.277
998763;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;706.754.364.433.277
998763;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;706.754.364.433.277
998765;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998765;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998766;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998766;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998766;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998766;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998766;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998768;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;812.364.937.295.089
998768;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;812.364.937.295.089
998768;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;812.364.937.295.089
998768;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;812.364.937.295.089
998771;1;1;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;1;1;;2;47;98;65.648.077.602.702
998771;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;65.648.077.602.702
998774;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;55.395.213.335.565
998774;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;55.395.213.335.565
998775;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;47;98;727.912.347.758.535
998775;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;727.912.347.758.535
998777;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;2;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;1;1;;2;47;98;986.472.938.635.885
998777;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998777;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;986.472.938.635.885
998780;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;531.064.194.549.883
998780;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;531.064.194.549.883
998780;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;531.064.194.549.883
998780;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;531.064.194.549.883
998782;1;1;1;95;2;;;;;;;;1;2;2;;;;;4000000;2;1;2;1;1;;2;47;98;649.234.062.012.009
998782;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998783;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.494.922.589.438
998783;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.494.922.589.438
998783;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.494.922.589.438
998783;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.494.922.589.438
998783;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;665.494.922.589.438
998785;1;1;1;95;2;;;;;;;;1;2;1;;100000;;;;2;2;2;1;1;;2;47;98;720.665.633.743.524
998785;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;720.665.633.743.524
998787;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;47;98;595.940.417.750.376
998789;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;65.648.077.602.702
998789;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;65.648.077.602.702
998791;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;671.329.106.374.008
998791;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;671.329.106.374.008
998792;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;652.523.659.134.904
998794;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;839.297.224.410.375
998794;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;839.297.224.410.375
998794;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;839.297.224.410.375
998794;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;839.297.224.410.375
998796;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.738.669.742.053
998798;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998798;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998798;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
998798;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;789.379.089.874.483
