DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
996631;1;8;1;50;23;8;1;;;;;;;;;;;;;;;;1;23;115.668.000.396.054
996631;1;11;1;50;23;11;3;;2;2;2;1;1;;;;;;;;;1;1;23;115.668.000.396.054
996636;1;1;1;50;23;1;4;;2;1;;;;;;;;;;;;;1;23;11.173.176.836.229
996636;1;2;1;50;23;2;3;;2;2;2;2;;;1;12;;;;;;;1;23;11.173.176.836.229
996636;1;3;1;50;23;3;4;;2;2;2;2;;;1;3;;1;2;;;;1;23;11.173.176.836.229
996639;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;114.981.907.142.656
996639;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;114.981.907.142.656
996639;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;114.981.907.142.656
996640;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;155.969.279.613.445
996640;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;155.969.279.613.445
996644;1;1;1;50;23;1;4;;2;1;;;;;;;;;;;;;1;23;114.319.315.633.519
996644;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;114.319.315.633.519
996645;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;109.142.144.376.815
996645;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;109.142.144.376.815
996645;1;3;1;50;23;3;4;;2;2;2;2;;;1;10;;;;;;;1;23;109.142.144.376.815
996645;1;4;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;109.142.144.376.815
996647;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;122.122.856.624.275
996647;1;2;1;50;23;2;4;;2;2;2;1;1;;;;;;;;;1;1;23;122.122.856.624.275
996647;1;3;1;50;23;3;3;;2;2;2;1;2;;;;;;;;;1;1;23;122.122.856.624.275
996647;1;4;1;50;23;4;4;;2;2;2;2;;;1;10;;;;;;;1;23;122.122.856.624.275
996647;1;5;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;122.122.856.624.275
996651;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;122.925.531.495.767
996651;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;122.925.531.495.767
996651;1;5;1;50;23;5;6;DE VIAJE;2;2;2;2;;;2;;;;;;;;1;23;122.925.531.495.767
996653;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;852.465.873.426.102
996653;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;852.465.873.426.102
996653;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;852.465.873.426.102
996655;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;140.741.179.190.221
996655;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;140.741.179.190.221
996657;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;127.073.485.306.549
996657;1;2;1;50;23;2;3;;2;2;2;1;1;;;;;;;;;1;1;23;127.073.485.306.549
996658;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;100.261.813.648.144
996660;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996660;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996661;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;115.511.798.606.713
996663;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;100.261.813.648.144
996665;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;10.353.929.122.349
996665;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;10.353.929.122.349
996665;1;3;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;10.353.929.122.349
996665;1;7;1;50;23;7;3;;2;2;2;2;;;2;;;;;;;;1;23;10.353.929.122.349
996665;1;8;1;50;23;8;4;;2;2;2;2;;;2;;;;;;;;1;23;10.353.929.122.349
996668;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;140.741.179.190.221
996668;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;140.741.179.190.221
996669;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;976.961.509.122.598
996669;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;976.961.509.122.598
996671;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;123.385.187.047.815
996671;1;2;1;50;23;2;3;;2;2;2;1;1;;;;;;;;;1;1;23;123.385.187.047.815
996671;1;3;1;50;23;3;3;;2;2;2;1;1;;;;;;;;;1;1;23;123.385.187.047.815
996673;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.110.382.916.861
996673;1;2;1;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;151.110.382.916.861
996673;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;151.110.382.916.861
996673;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;151.110.382.916.861
996675;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;143.306.841.926.105
996677;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;101.126.986.482.121
996677;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;101.126.986.482.121
996677;1;3;1;50;23;3;3;;2;2;2;1;2;;;;;;;;;2;1;23;101.126.986.482.121
996679;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;140.645.684.399.047
996681;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;125.078.682.094.112
996681;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;125.078.682.094.112
996681;1;3;1;50;23;3;2;;2;2;2;1;1;;;;;;;;;1;1;23;125.078.682.094.112
996681;1;4;1;50;23;4;1;;;;;;;;;;;;;;;;1;23;125.078.682.094.112
996681;1;5;1;50;23;5;4;;2;2;2;2;;;2;;;;;;;;1;23;125.078.682.094.112
996684;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996684;1;2;1;50;23;2;6;TRABAJO COMUNITARIO NO REMUNERADO;2;2;2;2;;;1;3;;1;2;;;;1;23;128.174.236.294.054
996685;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.126.006.151.279
996685;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;152.126.006.151.279
996686;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;139.735.922.993.889
996686;1;2;1;50;23;2;4;;2;2;2;2;;;1;8;;2;;2;;;1;23;139.735.922.993.889
996686;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;139.735.922.993.889
996688;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;167.530.966.313.281
996688;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;167.530.966.313.281
996688;1;3;1;50;23;3;3;;2;2;2;1;1;;;;;;;;;1;1;23;167.530.966.313.281
996689;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;122.015.770.090.609
996689;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;122.015.770.090.609
996689;1;3;1;50;23;3;2;;1;;;;;;;;;;;;;;1;23;122.015.770.090.609
996689;1;4;1;50;23;4;2;;2;2;2;1;1;;;;;;;;;1;1;23;122.015.770.090.609
996689;1;5;1;50;23;5;3;;2;2;2;2;;;1;12;;;;;;;1;23;122.015.770.090.609
996691;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;140.150.121.222.666
996691;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;140.150.121.222.666
996693;1;1;1;50;23;1;4;;2;2;2;2;;;1;2;;2;;2;;;1;23;159.519.111.718.742
996693;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;159.519.111.718.742
996693;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;159.519.111.718.742
996693;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;159.519.111.718.742
996693;1;6;1;50;23;6;4;;2;2;2;1;2;;;;;;;;;1;1;23;159.519.111.718.742
996693;1;7;1;50;23;7;2;;2;2;2;1;2;;;;;;;;;1;1;23;159.519.111.718.742
996693;1;8;1;50;23;8;3;;2;2;2;2;;;2;;;;;;;;1;23;159.519.111.718.742
996693;1;9;1;50;23;9;1;;;;;;;;;;;;;;;;1;23;159.519.111.718.742
996696;1;1;1;50;23;1;4;;2;2;2;2;;;1;10;;;;;;;1;23;151.616.313.131.328
996696;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;151.616.313.131.328
996698;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;153.308.122.086.388
996698;1;2;1;50;23;2;2;;2;2;2;1;2;;;;;;;;;1;1;23;153.308.122.086.388
996700;1;1;1;50;23;1;4;;1;;;;;;;;;;;;;;1;23;839.367.250.428.984
996700;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;839.367.250.428.984
996700;1;3;1;50;23;3;4;;2;2;2;2;;;2;;;;;;;;1;23;839.367.250.428.984
996702;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;127.073.485.306.549
996702;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;127.073.485.306.549
996704;1;1;1;50;23;1;4;;2;2;2;2;;;1;10;;;;;;;1;23;122.606.902.303.398
996704;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;122.606.902.303.398
996704;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;122.606.902.303.398
996705;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;112.688.673.181.956
996705;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;112.688.673.181.956
996705;1;3;1;50;23;1;5;;;;;;;;;;;;;;;;1;23;112.688.673.181.956
996705;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;112.688.673.181.956
996707;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;125.881.002.333.354
996707;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;125.881.002.333.354
996707;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;125.881.002.333.354
998986;1;1;1;50;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;50;124.963.193.078.431
998986;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;124.963.193.078.431
998986;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;124.963.193.078.431
998987;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;16.453.053.996.054
998987;1;2;1;50;50;2;2;;2;2;2;1;2;;;;;;;;;1;1;50;16.453.053.996.054
998987;1;3;1;50;50;3;3;;2;2;1;;;;;;;;;;;;1;50;16.453.053.996.054
998987;1;4;1;50;50;4;1;;;;;;;;;;;;;;;;1;50;16.453.053.996.054
998988;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;215.254.831.208.794
998988;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;215.254.831.208.794
998989;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;133.781.244.342.212
998989;1;2;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;133.781.244.342.212
998990;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;166.836.311.002.858
998991;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;197.317.827.983.081
998991;1;2;1;50;50;2;2;;2;2;2;1;2;;;;;;;;;1;1;50;197.317.827.983.081
998991;1;3;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;197.317.827.983.081
998992;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;114.791.746.699.306
998992;1;2;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;114.791.746.699.306
998993;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;178.002.089.874.361
998993;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;178.002.089.874.361
998993;1;4;1;50;50;4;1;;;;;;;;;;;;;;;;1;50;178.002.089.874.361
998993;2;1;2;50;50;1;4;;2;2;2;2;;;1;4;;2;;1;7;1;1;50;178.002.089.874.361
998993;3;1;3;50;50;1;1;;;;;;;;;;;;;;;;1;50;178.002.089.874.361
998994;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;916.848.448.814.538
998994;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;916.848.448.814.538
998994;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;916.848.448.814.538
998995;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;196.365.920.047.041
998995;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;196.365.920.047.041
998996;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;200.114.659.199.835
998998;1;1;1;50;50;1;6;VIAJANDO;2;1;;;;;;;;;;;;;1;50;216.798.385.800.422
998998;1;2;1;50;50;2;6;VIAJANDO;2;2;2;2;;;2;;;;;;;;1;50;216.798.385.800.422
998998;1;3;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;216.798.385.800.422
998998;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;216.798.385.800.422
998999;1;1;1;50;50;1;6;VIAJANDO;2;2;2;2;;;2;;;;;;;;1;50;143.703.811.107.147
998999;2;1;2;50;50;1;1;;;;;;;;;;;;;;;;1;50;143.703.811.107.147
998999;2;2;2;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;143.703.811.107.147
998999;2;3;2;50;50;3;1;;;;;;;;;;;;;;;;1;50;143.703.811.107.147
999000;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;128.263.296.613.127
999000;2;1;2;50;50;1;1;;;;;;;;;;;;;;;;1;50;128.263.296.613.127
999000;2;2;2;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;128.263.296.613.127
999001;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;15.874.481.359.335
999001;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;15.874.481.359.335
999001;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;15.874.481.359.335
999001;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;15.874.481.359.335
999001;1;6;1;50;50;6;1;;;;;;;;;;;;;;;;1;50;15.874.481.359.335
999002;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;171.927.431.784.975
999002;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;171.927.431.784.975
999003;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;181.976.483.011.816
999003;1;2;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;181.976.483.011.816
999004;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;178.819.390.514.611
999004;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;178.819.390.514.611
999004;1;3;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;178.819.390.514.611
999004;1;4;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;178.819.390.514.611
999005;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;229.969.593.229.182
999005;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;229.969.593.229.182
999005;2;1;2;50;50;1;1;;;;;;;;;;;;;;;;1;50;229.969.593.229.182
999005;2;2;2;50;50;2;1;;;;;;;;;;;;;;;;1;50;229.969.593.229.182
999005;2;3;2;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;229.969.593.229.182
999006;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;163.087.571.850.064
999006;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;163.087.571.850.064
999007;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;205.205.779.981.952
999007;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;205.205.779.981.952
999008;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;162.001.075.613.311
999008;1;2;1;50;50;2;4;;2;2;1;;;;;;;;;;;;1;50;162.001.075.613.311
999008;1;5;1;50;50;5;4;;2;2;2;2;;;2;;;;;;;;1;50;162.001.075.613.311
999009;1;1;1;50;50;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;1;50;136.971.870.668.043
999009;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;136.971.870.668.043
999009;1;3;1;50;50;3;6;ESTUDIANDO;2;2;2;2;;;2;;;;;;;;1;50;136.971.870.668.043
999009;1;4;1;50;50;4;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;50;136.971.870.668.043
999010;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;224.340.493.022.639
999010;1;2;1;50;50;2;4;;1;;;;;;;;;;;;;;1;50;224.340.493.022.639
999010;1;3;1;50;50;5;2;;2;2;2;1;2;;;;;;;;;1;1;50;224.340.493.022.639
999010;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;224.340.493.022.639
999010;1;5;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;224.340.493.022.639
999010;1;6;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;224.340.493.022.639
999010;1;8;1;50;50;8;1;;;;;;;;;;;;;;;;1;50;224.340.493.022.639
999011;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;166.836.311.002.858
999012;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;256.411.066.886.083
999012;2;1;2;50;50;1;6;PIDE LIMOSNA;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999012;2;2;2;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999012;2;3;2;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999012;3;1;3;50;50;1;6;MENDISIDAD;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999012;3;2;3;50;50;1;6;VAGO;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999012;3;3;3;50;50;1;6;VAGO;2;2;2;2;;;2;;;;;;;;1;50;256.411.066.886.083
999013;1;1;1;50;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;50;111.456.706.869.322
999013;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;111.456.706.869.322
999013;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;111.456.706.869.322
999013;2;1;2;50;50;1;1;;;;;;;;;;;;;;;;1;50;111.456.706.869.322
999013;2;2;2;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;111.456.706.869.322
999014;1;1;1;50;50;1;6;VIAJANDO;2;2;2;2;;;2;;;;;;;;1;50;10.548.263.526.109
999014;1;2;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;10.548.263.526.109
999015;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;201.557.627.310.311
999015;1;2;1;50;50;2;6;VACACIONES;2;1;;;;;;;;;;;;;1;50;201.557.627.310.311
999015;1;3;1;50;50;1;5;;;;;;;;;;;;;;;;1;50;201.557.627.310.311
999016;1;1;1;50;50;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;50;194.396.955.466.842
999016;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;194.396.955.466.842
999017;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;200.114.659.199.835
999018;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;213.049.646.647.628
999018;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;213.049.646.647.628
999018;1;3;1;50;50;3;3;;2;2;1;;;;;;;;;;;;1;50;213.049.646.647.628
999018;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;213.049.646.647.628
999018;1;5;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;213.049.646.647.628
999020;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;124.963.193.078.431
999020;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;124.963.193.078.431
999020;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;124.963.193.078.431
999021;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;215.254.831.208.794
999021;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;215.254.831.208.794
999022;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;200.405.963.370.363
999022;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;200.405.963.370.363
999023;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;1.185.404.858.521
999024;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;138.021.043.669.441
999024;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;138.021.043.669.441
999027;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;217.089.689.970.949
999027;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;217.089.689.970.949
999027;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;217.089.689.970.949
999027;2;1;2;50;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;50;217.089.689.970.949
999027;3;1;3;50;50;1;1;;;;;;;;;;;;;;;;1;50;217.089.689.970.949
999028;1;1;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;914.594.907.996.861
999028;1;2;1;50;50;2;4;;1;;;;;;;;;;;;;;1;50;914.594.907.996.861
999028;1;4;1;50;50;4;4;;1;;;;;;;;;;;;;;1;50;914.594.907.996.861
999028;1;5;1;50;50;5;1;;;;;;;;;;;;;;;;1;50;914.594.907.996.861
999028;1;6;1;50;50;4;6;HOSPITALIZADA;2;2;2;2;;;2;;;;;;;;1;50;914.594.907.996.861
999029;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;220.446.538.472.063
999029;1;2;1;50;50;2;4;;1;;;;;;;;;;;;;;1;50;220.446.538.472.063
999029;1;3;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;220.446.538.472.063
999030;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;205.205.779.981.952
999030;1;2;1;50;50;2;4;;1;;;;;;;;;;;;;;1;50;205.205.779.981.952
999031;1;1;1;50;50;1;2;;2;2;2;1;2;;;;;;;;;1;1;50;171.167.658.496.707
999031;1;4;1;50;50;4;4;;2;2;2;2;;;2;;;;;;;;1;50;171.167.658.496.707
999032;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;163.087.571.850.064
999032;1;2;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;163.087.571.850.064
999033;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;182.859.433.837.932
999033;1;2;1;50;50;2;6;VACACIONES;2;1;;;;;;;;;;;;;1;50;182.859.433.837.932
999033;1;3;1;50;50;3;3;;2;2;2;2;;;1;12;;;;;;;1;50;182.859.433.837.932
999033;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;182.859.433.837.932
999034;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;190.356.912.143.521
999034;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;190.356.912.143.521
999035;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;187.759.836.930.675
999035;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;187.759.836.930.675
999035;1;3;1;50;50;3;4;;1;;;;;;;;;;;;;;1;50;187.759.836.930.675
999035;1;4;1;50;50;4;1;;;;;;;;;;;;;;;;1;50;187.759.836.930.675
999036;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;212.511.438.034.399
999036;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;212.511.438.034.399
999036;1;3;1;50;50;3;1;;;;;;;;;;;;;;;;1;50;212.511.438.034.399
999036;1;4;1;50;50;4;1;;;;;;;;;;;;;;;;1;50;212.511.438.034.399
999036;1;5;1;50;50;5;1;;;;;;;;;;;;;;;;1;50;212.511.438.034.399
999036;1;7;1;50;50;7;1;;;;;;;;;;;;;;;;1;50;212.511.438.034.399
999037;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;169.844.942.278.986
999037;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;169.844.942.278.986
999037;1;3;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;169.844.942.278.986
999037;1;4;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;169.844.942.278.986
999037;1;5;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;169.844.942.278.986
999037;1;7;1;50;50;7;4;;2;2;2;2;;;2;;;;;;;;1;50;169.844.942.278.986
999038;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;196.365.920.047.041
999038;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;196.365.920.047.041
999039;1;1;1;50;50;1;6;ENFERMO;2;2;2;2;;;1;11;;;;;;;1;50;153.778.460.411.848
999039;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;153.778.460.411.848
999040;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;18.207.706.949.297
999040;1;2;1;50;50;2;2;;2;2;2;1;2;;;;;;;;;1;1;50;18.207.706.949.297
999041;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;240.218.400.459.932
999041;1;2;1;50;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;240.218.400.459.932
999041;1;3;1;50;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;240.218.400.459.932
999041;2;1;2;50;50;1;1;;;;;;;;;;;;;;;;1;50;240.218.400.459.932
999041;2;2;2;50;50;2;1;;;;;;;;;;;;;;;;1;50;240.218.400.459.932
999042;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;1.863.168.688.202
999042;1;2;1;50;50;2;2;;2;2;2;1;2;;;;;;;;;1;1;50;1.863.168.688.202
999044;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;205.205.779.981.952
999044;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;205.205.779.981.952
999045;1;1;1;50;50;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;1;50;110.865.060.213.734
999045;1;2;1;50;50;2;1;;;;;;;;;;;;;;;;1;50;110.865.060.213.734
999045;1;3;1;50;50;3;4;;2;2;2;1;2;;;;;;;;;1;1;50;110.865.060.213.734
999045;1;5;1;50;50;5;1;;;;;;;;;;;;;;;;1;50;110.865.060.213.734
999046;1;1;1;50;50;1;1;;;;;;;;;;;;;;;;1;50;209.245.823.305.274
999046;1;2;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;209.245.823.305.274
999049;1;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;181.976.483.011.816
999049;1;2;1;50;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;181.976.483.011.816
