Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3375050;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;126,593862451071;17
3375050;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ;1;01;17;126,593862451071;17
3375050;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;126,593862451071;17
3375051;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;1;01;17;160,3036604629;17
3375052;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;172,644473610297;17
3375052;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;17;172,644473610297;17
3375052;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;3;1;01;17;172,644473610297;17
3375053;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;187,90564426838;17
3375054;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;3; ; ; ; ; ; ;1;01;17;186,727359497494;17
3375054;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;17;186,727359497494;17
3375055;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;01;17;157,660257913342;17
3375055;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;157,660257913342;17
3375056;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;17;163,600475786306;17
3375056;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;17;163,600475786306;17
3375056;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;163,600475786306;17
3375058;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;17;157,660257913342;17
3375058;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;157,660257913342;17
3375059;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;01;17;113,155085235312;17
3375059;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;17;113,155085235312;17
3375059;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;113,155085235312;17
3375059;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;113,155085235312;17
3375060;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;169,064369314828;17
3375060;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;17;169,064369314828;17
3375060;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;17;169,064369314828;17
3375060;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;169,064369314828;17
3375061;1;1;1;90; ;1;2;1;2;2;2;2;2;2;2;14; ;6; ; ; ; ; ; ; ;1;01;17;179,682655551623;17
3375062;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;17;177,322729967739;17
3375062;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;177,322729967739;17
3375063;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;01;17;172,644473610297;17
3375063;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;1;01;17;172,644473610297;17
3375063;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;172,644473610297;17
3375064;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;17;175,287876159855;17
3375064;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;5; ; ; ;5; ; ; ; ;1;01;17;175,287876159855;17
3375065;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;179,966132517296;17
3375066;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;17;187,90564426838;17
3375067;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;98,1708695383571;17
3375067;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;17;98,1708695383571;17
3375067;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;98,1708695383571;17
3375068;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;01;63;172,467683252784;63
3375069;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;146,640254856086;63
3375069;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;146,640254856086;63
3375070;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;180,127225847974;63
3375070;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;180,127225847974;63
3375070;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;1;01;63;180,127225847974;63
3375071;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375071;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;31; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375072;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;140,94260365192;63
3375073;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;371,228413231121;63
3375074;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;510,20299239609;63
3375074;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;510,20299239609;63
3375075;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;285,52554847098;63
3375075;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;285,52554847098;63
3375075;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;285,52554847098;63
3375075;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;285,52554847098;63
3375076;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;563,770414607681;63
3375077;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375077;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375078;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;3; ; ;1;01;63;147,446520698513;63
3375078;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;147,446520698513;63
3375078;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;147,446520698513;63
3375079;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375079;1;10;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;179,643024389506;63
3375080;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;9; ; ; ; ; ; ;10; ;1;01;63;140,94260365192;63
3375081;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;92,4775077940544;63
3375081;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;33; ; ; ; ; ; ; ; ;1;01;63;92,4775077940544;63
3375081;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;01;63;92,4775077940544;63
3375081;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;92,4775077940544;63
3375081;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;92,4775077940544;63
3375082;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;127,550748099022;63
3375082;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;127,550748099022;63
3375083;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;182,328176085841;63
3375084;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;164,388423012144;63
3375084;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;164,388423012144;63
3375085;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;108,545906143611;63
3375085;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;108,545906143611;63
3375086;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;253,777357059349;63
3375086;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;253,777357059349;63
3375086;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;253,777357059349;63
3375086;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;22; ; ;12; ; ; ; ; ;1;01;63;253,777357059349;63
3375087;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375087;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375088;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;211,374169672917;63
3375089;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3375089;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3375089;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3375090;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;233,49883142077;63
3375090;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;31; ; ; ; ; ; ; ; ;1;01;63;233,49883142077;63
3375090;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;233,49883142077;63
3375090;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;233,49883142077;63
3375091;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;175,686248443162;63
3375091;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;175,686248443162;63
3375092;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;167,606988202522;63
3375092;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;167,606988202522;63
3375092;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;167,606988202522;63
3375093;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;201,285544112049;63
3375093;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;201,285544112049;63
3375093;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;201,285544112049;63
3375094;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;1;01;63;162,379057691917;63
3375094;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;01;63;162,379057691917;63
3375094;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;162,379057691917;63
3375096;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375096;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375097;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;447,586440259376;63
3375098;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;510,20299239609;63
3375098;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;510,20299239609;63
3375099;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;371,228413231121;63
3375100;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;384,102673992633;63
3375100;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;384,102673992633;63
3375101;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;36; ; ; ; ; ; ; ; ; ;1;01;63;375,827427964588;63
3375101;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;375,827427964588;63
3375103;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;105,063097504526;63
3375103;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;105,063097504526;63
3375103;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;105,063097504526;63
3375104;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;406,893278809297;63
3375104;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ;1;01;63;406,893278809297;63
3375104;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;406,893278809297;63
3375105;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;140,94260365192;63
3375106;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375106;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375107;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;92,8071033077803;63
3375108;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;28; ; ; ; ; ; ;3; ;1;01;63;68,8620192307711;63
3375108;2;1;2;90; ;2;2;1;2;2;2;2;2;2;2; ; ;16; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375109;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;01;63;99,2442336885362;63
3375109;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;99,2442336885362;63
3375109;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;99,2442336885362;63
3375110;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375110;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375112;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375112;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;01;63;173,273949095211;63
3375114;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;1;01;63;185,546741276219;63
3375114;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;63;185,546741276219;63
3375115;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375115;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375116;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;63;146,592780926883;63
3375116;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;146,592780926883;63
3375116;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;146,592780926883;63
3375116;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;146,592780926883;63
3375117;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375117;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375118;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;143,289550934853;63
3375118;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;1;01;63;143,289550934853;63
3375118;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;143,289550934853;63
3375119;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;116,081518738999;63
3375119;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;116,081518738999;63
3375119;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;116,081518738999;63
3375119;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;116,081518738999;63
3375119;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;116,081518738999;63
3375120;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375120;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375120;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375122;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;1;01;63;275,448076923085;63
3375122;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;39; ;28; ; ; ; ; ; ;1;01;63;275,448076923085;63
3375122;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;275,448076923085;63
3375123;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;63;119,784285387845;63
3375125;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375125;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375125;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375126;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375126;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375126;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375126;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375126;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375126;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;152,945246505987;63
3375127;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375127;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375128;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;172,467683252784;63
3375129;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375129;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375130;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;127,635412900674;63
3375130;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;127,635412900674;63
3375131;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,853978091052;63
3375131;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ;1;01;63;130,853978091052;63
3375131;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,853978091052;63
3375132;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375132;1;2;1;90; ;2;2;1;1;2;2;2;2;2;2; ; ;2;20; ; ; ; ; ; ;1;01;63;144,194562175216;63
3375133;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;1;01;63;111,896610064844;63
3375134;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375134;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375134;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375134;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3375135;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;38; ;20; ; ; ; ; ; ;1;01;63;140,975996984838;63
3375136;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;204,700283298138;63
3375136;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ;1;01;63;204,700283298138;63
3375136;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;204,700283298138;63
3375136;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;25; ; ; ; ; ; ;1;01;63;204,700283298138;63
3375137;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375137;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375137;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375137;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375137;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375137;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;206,85105658536;63
3375138;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3375138;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
