DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4575121;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;1346,34723929828
4575122;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;03;73;1748,18043582456
4575122;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;03;73;1748,18043582456
4575123;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;03;73;1678,72033027301
4575124;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;3198,27170758657
4575125;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;03;73;1998,46340149208
4575127;1;3;1;80;2;1;1;8; ;2; ; ;8; ; ; ;2; ;1;40;400000; ;1;03;76;4326,54084398779
4575127;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;03;76;4326,54084398779
4575127;1;5;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;20;98; ;1;03;76;4326,54084398779
4575127;1;6;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;20;400000; ;1;03;76;4326,54084398779
4575128;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4568,65083401026
4575130;1;1;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;76;1974,51890779622
4575133;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4458,58108896155
4575141;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;76;2483,65019585483
4575148;1;1;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;3565,04856868666
4575160;1;2;1;80;2;1;3;9;CAMBIO DE DOMICILIO;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;76;4453,87964102723
4575178;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;4696,21945639643
4575179;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;2731,74425363824
4575179;1;4;1;80;2;1;2;8; ;1; ;1;2; ;1; ;2; ; ; ;781242;2;1;03;76;2731,74425363824
4575179;1;5;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;28;98;2;1;03;76;2731,74425363824
4575180;1;1;1;80;2;1;4;7; ;1; ;4;12;VIVE  DEL ALQUILER DE CASAS;2; ;2; ;2; ;1000000;2;1;03;76;6168,44094075794
4575180;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;6168,44094075794
4575180;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;03;76;6168,44094075794
4575181;1;1;1;80;2;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;76;5698,80288380438
4575183;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;5084,52124481928
4575183;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;76;5084,52124481928
4575184;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;76;6168,44094075794
4575185;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;76;2904,87809928438
4575185;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;2904,87809928438
4575185;1;5;1;80;2;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;76;2904,87809928438
4575186;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;76;3166,18817347764
4575187;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;76;3283,84536174159
4575187;1;2;1;80;2;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;76;3283,84536174159
4575188;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;76;3283,84536174159
4575191;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;76;5581,14569554043
4575215;1;2;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;03;76;4590,62623742701
4575215;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4590,62623742701
4575215;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4590,62623742701
4575215;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4590,62623742701
4575215;1;6;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;03;76;4590,62623742701
4575216;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;4910,5994234182
4575218;1;2;1;80;2;1;4;1; ;2; ; ;6; ;2; ;2; ;1;44;70000;2;1;03;76;4520,0464019353
4575219;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;76;8146,83504371689
4575219;1;3;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;14;280000;2;1;03;76;8146,83504371689
4575220;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;76;3107,67230728046
4575220;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;76;3107,67230728046
4575221;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;76;6168,44094075794
4575254;1;2;1;80;2;1;4;7; ;1; ;2;8; ;2; ;2; ; ; ; ;2;1;03;05;2123,65033953772
4575255;1;1;1;80;2;1;3;4; ;1; ;2;4; ;2; ;2; ;1;48;781242;2;1;03;05;2293,00652650324
4575257;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;25;787000;2;1;03;05;3941,70702161014
4575257;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3941,70702161014
4575257;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3941,70702161014
4575259;1;1;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2387,31387520549
4575259;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2387,31387520549
4575260;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1323,65827464415
4575260;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1323,65827464415
4575273;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1582,36708134118
4575273;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1582,36708134118
4575273;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1582,36708134118
4575273;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1582,36708134118
4575274;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1925,81291839693
4575274;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1925,81291839693
4575275;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2305,43409050072
4575275;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;2305,43409050072
4575276;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2538,74498001002
4575277;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2999,02366643053
4575278;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3621,58740526497
4575280;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3260,20624792832
4575280;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3260,20624792832
4575281;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1638,77567062096
4575282;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1474,60896810394
4575283;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2765,49862494708
4575283;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2765,49862494708
4575283;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2765,49862494708
4575284;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1474,60896810394
4575285;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1467,41588207952
4575285;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1467,41588207952
4575285;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1467,41588207952
4575286;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;03;05;4718,57044163386
4575286;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;4718,57044163386
4575286;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;4718,57044163386
4575286;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;4718,57044163386
4575286;1;9;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;4718,57044163386
4575287;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;2722,41038107611
4575287;1;3;1;80;2;1;1;9;POR PROBLEMAS DEL CLIMA LOS RIOS ESTAN SECOS;2; ; ;1; ;2; ;1;100000;1;48;787000;2;1;03;05;2722,41038107611
4575290;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3193,54301510602
4575290;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3193,54301510602
4575291;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1929,13099086224
4575292;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2443,12316041839
4575292;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2443,12316041839
4575292;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2443,12316041839
4575293;1;1;1;80;2;1;2;9;POR QUE EL COMPANERO SE MURIO;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1323,65827464415
4575294;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;3361,58473118216
4575294;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3361,58473118216
4575295;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;2148,69154977487
4575295;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2148,69154977487
4575295;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;2148,69154977487
4575295;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2148,69154977487
4575297;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2538,74498001002
4575298;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;1820,55942158396
4575299;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;3161,30871884445
4575300;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;2159,54549738426
4575300;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2159,54549738426
4575300;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2159,54549738426
4575300;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2159,54549738426
4575302;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;2999,02366643053
4575303;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3816,10675394046
4575303;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3816,10675394046
4575304;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;1;03;05;3381,73852090556
4575305;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;4810,53139964052
4575305;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;4810,53139964052
4575306;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1929,13099086224
4575307;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;3084,40426661402
4575307;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3084,40426661402
4575307;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;3084,40426661402
4575308;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2558,24367855909
4575309;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2652,69901487011
4575309;1;3;1;80;2;1;3;8; ;1; ;2;1; ;2; ;2; ;1;40;500000;2;1;03;05;2652,69901487011
4575313;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2123,65033953772
4575315;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;2916,36255053787
4575315;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;2916,36255053787
4575316;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;2376,4599275961
4575319;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;1;690000; ; ; ;3;1;03;05;1591,63510744107
4575319;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1591,63510744107
4575320;1;1;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;847,329196472519
4575322;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;804,135695914025
4575322;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;804,135695914025
4575324;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1246,7274704004
4575325;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;858,559804236643
4575326;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1508,8138106086
4575327;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;641,872592148943
4575327;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;641,872592148943
4575329;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1435,38135630011
4575329;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1435,38135630011
4575329;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1435,38135630011
4575329;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1435,38135630011
4575330;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;3;1;03;05;641,872592148943
4575330;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;641,872592148943
4575332;1;1;1;80;2;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;05;1371,89634058673
4575334;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;764,23286128679
4575335;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;935,480352761362
4575335;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;935,480352761362
4575336;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1634,62009821091
4575337;1;2;1;80;2;2; ; ; ; ;1;1;7; ;2; ;2; ; ; ; ;2;1;03;05;711,583989639718
4575337;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;711,583989639718
4575337;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;711,583989639718
4575338;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;641,872592148943
4575338;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;641,872592148943
4575401;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;17;1494,10766665302
4575401;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1494,10766665302
4575401;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;17;1494,10766665302
4575402;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;17;2946,49009070987
4575402;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2946,49009070987
4575402;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2946,49009070987
4575405;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;1747,34723989924
4575407;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1921,93790483781
4575408;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;20;400000;2;1;03;17;3816,10675394046
4575408;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3816,10675394046
4575409;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;03;17;1467,41588207952
4575409;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1467,41588207952
4575409;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1467,41588207952
4575411;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;2801,24203239717
4575411;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;03;17;2801,24203239717
4575524;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;5294,63309857658
4575524;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;5294,63309857658
4575525;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2115,89007429957
4575525;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2115,89007429957
4575526;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;3901,48735412394
4575526;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;3901,48735412394
4575526;1;5;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;20;300000;2;1;03;17;3901,48735412394
4575526;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3901,48735412394
4575527;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2310,97660218879
4575527;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2310,97660218879
4575527;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2310,97660218879
4575529;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1323,65827464415
4575529;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1323,65827464415
4575529;1;4;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;17;1323,65827464415
4575530;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2505,49595086427
4575530;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2505,49595086427
4575530;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2505,49595086427
4575531;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2406,81257375457
4575532;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;3042,11191030149
4575532;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3042,11191030149
4575534;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;03;17;1921,93790483781
4575534;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1921,93790483781
4575535;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3193,54301510602
4575536;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2923,5556365623
4575537;1;2;1;80;2;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;17;2633,76749553476
4575537;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2633,76749553476
4575539;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2310,97660218879
4575539;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2310,97660218879
4575539;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2310,97660218879
4575540;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;03;17;2408,12704464394
4575541;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2570,97927627159
4575545;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;1474,60896810394
4575545;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1474,60896810394
4575546;1;2;1;80;2;1;1;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;03;17;3167,06538250668
4575546;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3167,06538250668
4575547;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;3110,88189921336
4575547;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;3110,88189921336
4575550;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;2376,4599275961
4575552;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;03;17;2116,4572535133
4575552;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;2116,4572535133
4575552;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;2116,4572535133
4575555;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;50;700000;2;1;03;17;1921,93790483781
4575555;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1921,93790483781
4575556;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;641,872592148943
4575556;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;641,872592148943
4575558;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;641,872592148943
4575558;1;3;1;80;2;2; ; ; ; ;2; ; ;.;1;2;2; ; ; ; ;1;1;03;17;641,872592148943
4575558;1;5;1;80;2;1;1;9;POR EMBARAZO;2; ; ;12;POR EMBARAZO;2; ;2; ;2; ;781242;2;1;03;17;641,872592148943
4575560;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;650000;2;1;03;17;1341,05441335026
4575560;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1341,05441335026
4575560;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1341,05441335026
4575561;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;17;1286,35526667438
4575561;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;17;1286,35526667438
4575562;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;1380,86366695084
4575564;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;711,583989639718
4575564;1;4;1;80;2;1;1;1; ;2; ; ;2; ;1;1;2; ; ; ; ;1;1;03;17;711,583989639718
4575567;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;17;894,974544647649
4575567;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;17;894,974544647649
