DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;INI;DPTO;AREA;fex_c_2011
612241;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;18;18;55.010.606.270.285
612242;1;2;80;1;3;7;;2;;2;;;;;9;2;1;1;18;18;536.476.562.886.275
612244;1;2;80;1;2;5;;2;;2;;;;;9;2;1;1;18;18;551.642.512.835.924
612244;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;551.642.512.835.924
612246;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;18;18;452.155.401.109.436
612246;1;4;80;1;1;1;;2;;2;;;;;2;2;1;1;18;18;452.155.401.109.436
612247;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;769.136.395.433.144
612249;1;2;80;1;2;3;;2;;2;;;;;4;2;1;1;18;18;831.503.657.183.672
612249;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;831.503.657.183.672
612249;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;831.503.657.183.672
612249;1;8;80;1;1;1;;2;;2;;;;;2;2;1;1;18;18;831.503.657.183.672
612250;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;9.045.065.003.073
612251;1;1;80;1;4;4;;2;;2;;;;;8;2;1;1;18;18;607.578.640.852.588
612251;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;607.578.640.852.588
612252;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;18;18;664.676.983.028.519
612252;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;664.676.983.028.519
612252;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;664.676.983.028.519
612254;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;577.027.058.791.804
612255;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;341.167.202.172.807
612255;1;3;80;1;4;2;;2;;2;;;;;9;2;1;1;18;18;341.167.202.172.807
612256;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;579.154.215.135.008
612257;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;61.280.816.846.978
612258;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;995.719.556.870.677
612258;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;995.719.556.870.677
612259;1;2;80;1;4;6;;2;;2;;;;;7;2;1;1;18;18;341.167.202.172.807
612259;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;341.167.202.172.807
612259;1;5;80;1;3;3;;2;;2;;;;;4;2;1;1;18;18;341.167.202.172.807
612260;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;18;18;341.167.202.172.807
612260;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;341.167.202.172.807
612263;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;88.363.490.329.696
612266;1;1;80;2;;;;3;;2;;2;;.;;;1;1;18;18;784.807.935.834.132
612270;1;1;80;2;;;;2;;2;;1;1;;9;;1;1;18;18;657.051.741.859.426
612272;1;1;80;2;;;;2;;2;;2;;.;;;1;1;18;18;677.104.876.728.422
612273;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;100.916.503.186.709
612273;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;100.916.503.186.709
612273;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;100.916.503.186.709
612274;1;1;80;1;1;8;EDAD;2;;2;;;;;5;2;1;1;18;18;121.781.924.037.051
612274;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;121.781.924.037.051
612274;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;121.781.924.037.051
612275;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;630.921.146.224.054
612276;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;743.853.732.946.956
612278;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;520.946.297.912.384
612279;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;18;18;613.628.039.931.201
612279;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;613.628.039.931.201
612280;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;695.844.669.611.339
612280;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;18;18;695.844.669.611.339
612282;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;744.701.666.096.141
612284;1;1;80;1;4;4;;2;;2;;;;;10;2;1;1;18;18;68.832.131.191.194
612284;1;2;80;1;4;2;;2;;2;;;;;11;2;1;1;18;18;68.832.131.191.194
612286;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;828.174.894.723.795
612287;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;95.911.857.573.128
612287;1;4;80;2;;;;2;;2;;2;;.;;;1;1;18;18;95.911.857.573.128
612288;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;67.121.520.484.757
612289;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;540.426.077.652.406
612290;1;3;80;2;;;;2;;2;;2;;.;;;1;1;18;18;440.938.965.925.919
612291;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;18;18;677.104.876.728.422
612293;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;18;18;68.832.131.191.194
612293;1;2;80;1;4;4;;2;;2;;;;;10;2;1;1;18;18;68.832.131.191.194
612294;1;2;80;2;;;;2;;2;;2;;.;;;1;1;18;18;861.646.232.558.482
612295;1;2;80;1;3;5;;2;;2;;;;;9;2;1;1;18;18;624.844.475.114.719
612295;1;4;80;1;1;8;QUEDO EMBARAZADA;2;;2;;;;;9;2;1;1;18;18;624.844.475.114.719
612295;1;6;80;1;4;3;;2;;2;;;;;4;2;1;1;18;18;624.844.475.114.719
612298;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;12.554.906.126.819
612299;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;104.186.970.962.614
612300;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;916.723.111.201.542
612302;1;1;80;1;4;4;;2;;2;;;;;4;2;1;1;20;20;764.829.774.220.491
612302;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;764.829.774.220.491
612303;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;103.463.996.347.193
612303;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;103.463.996.347.193
612303;1;7;80;2;;;;2;;2;;2;;.;;;1;1;20;20;103.463.996.347.193
612305;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;117.621.981.576.307
612305;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;117.621.981.576.307
612305;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;117.621.981.576.307
612305;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;117.621.981.576.307
612306;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;124.349.004.629.306
612306;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;124.349.004.629.306
612308;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;20;20;745.952.322.517.453
612308;1;2;80;1;2;4;;3;;2;;;;;10;2;1;1;20;20;745.952.322.517.453
612308;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;745.952.322.517.453
612309;1;1;80;1;4;5;;2;;2;;;;;8;2;1;1;20;20;764.829.774.220.491
612309;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;764.829.774.220.491
612311;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;851.382.839.730.416
612311;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;851.382.839.730.416
612313;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;964.520.151.828.546
612314;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;764.829.774.220.491
612314;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;764.829.774.220.491
612315;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;118.775.204.207.205
612316;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;85.902.667.781.262
612319;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;102.303.606.042.235
612319;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;102.303.606.042.235
612319;1;6;80;2;;;;2;;2;;2;;.;;;1;1;20;20;102.303.606.042.235
612320;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;12.554.906.126.819
612320;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;12.554.906.126.819
612320;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;12.554.906.126.819
612321;1;2;80;1;4;2;;2;;1;54000;;;;9;2;1;1;20;20;116.569.741.958.203
612321;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;116.569.741.958.203
612321;1;7;80;2;;;;2;;2;;2;;.;;;1;1;20;20;116.569.741.958.203
612322;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;121.397.471.916.914
612322;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;121.397.471.916.914
612323;1;2;80;1;4;3;;2;;2;;;;;9;2;1;1;20;20;130.805.614.352.143
612324;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;113.788.109.303.729
612325;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.380.595.290.801
612326;1;3;80;1;4;7;;2;;2;;;;;2;2;1;1;20;20;125.974.459.293.193
612326;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;125.974.459.293.193
612326;1;6;80;1;1;5;;2;;2;;;;;9;2;1;1;20;20;125.974.459.293.193
612328;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;932.977.657.840.402
612328;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;932.977.657.840.402
612329;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;964.520.151.828.546
612330;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;20;20;116.964.876.461.177
612330;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;116.964.876.461.177
612333;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;687.517.406.469.566
612334;1;3;80;2;;;;2;;2;;1;2;;2;;1;1;20;20;919.121.410.340.266
612334;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;919.121.410.340.266
612336;1;2;80;2;;;;2;;2;;1;1;;9;;1;1;20;20;123.421.486.184.014
612338;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;147.062.889.419.314
612338;1;2;80;1;4;8;TIENE QUE CUIDAR AL MARIDO QUE ES  CIEGO POR LO TANTO NO PUEDE TRABAJAR;2;;2;;;;;9;2;1;1;20;20;147.062.889.419.314
612341;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;20;20;102.574.019.372.398
612341;1;3;80;1;1;8;EMBARAZO;2;;2;;;;EMBARAZO;12;2;1;1;20;20;102.574.019.372.398
612341;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;102.574.019.372.398
612342;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;670.454.434.585.556
612342;1;2;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;670.454.434.585.556
612343;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;129.981.656.723.927
612344;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;927.360.986.622.423
612346;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;114.940.862.194.078
612346;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;114.940.862.194.078
612347;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;829.511.350.688.699
612347;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;829.511.350.688.699
612348;1;6;80;2;;;;2;;2;;2;;.;;;1;1;20;20;112.473.579.179.208
612348;1;7;80;2;;;;2;;2;;2;;.;;;1;1;20;20;112.473.579.179.208
612350;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;130.805.614.352.143
612354;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;90.113.830.952.533
612355;1;1;80;1;1;2;;2;;2;;;;;9;2;1;1;23;23;148.352.680.050.818
612358;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;66.414.522.516.397
612358;1;4;80;2;;;;2;;2;;2;;.;;;1;1;23;23;66.414.522.516.397
612358;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;23;23;66.414.522.516.397
612360;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;10.586.142.448.699
612361;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;987.923.016.443.058
612361;2;2;80;1;2;2;;2;;2;;;;;9;2;1;1;23;23;987.923.016.443.058
612361;2;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;987.923.016.443.058
612362;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;23;23;136.410.691.949.198
612362;1;2;80;2;;;;2;;2;;1;2;;1;;1;1;23;23;136.410.691.949.198
612362;1;4;80;2;;;;2;;2;;2;;.;;;1;1;23;23;136.410.691.949.198
612363;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;23;23;149.470.527.006.937
612367;1;3;80;1;3;1;;2;;2;;;;;2;2;1;1;23;23;118.318.802.769.883
612373;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;23;23;145.206.085.927.903
612373;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;23;23;145.206.085.927.903
612373;1;5;80;2;;;;2;;2;;2;;.;;;1;1;23;23;145.206.085.927.903
612373;2;2;80;1;1;5;;2;;2;;;;;6;2;1;1;23;23;145.206.085.927.903
612377;1;1;80;1;4;4;;3;;2;;;;;4;2;1;1;23;23;92.396.620.854.039
612377;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;23;23;92.396.620.854.039
612377;1;5;80;2;;;;2;;2;;2;;.;;;1;1;23;23;92.396.620.854.039
612378;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;23;23;114.708.000.947.603
612379;1;1;80;1;3;3;;3;;2;;;;;4;2;1;1;23;23;912.040.411.955.378
612379;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;23;23;912.040.411.955.378
612379;1;3;80;1;4;3;;2;;2;;;;;4;2;1;1;23;23;912.040.411.955.378
612380;1;2;80;1;3;4;;3;;2;;;;;10;2;1;1;23;23;145.286.423.315.687
612381;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;736.051.164.974.085
612381;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;736.051.164.974.085
612382;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;135.013.791.602.156
612384;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;160.935.973.518
612385;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;172.092.976.593.233
612385;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;172.092.976.593.233
612385;1;4;80;2;;;;2;;2;;2;;.;;;1;1;23;23;172.092.976.593.233
612387;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;149.470.527.006.937
612388;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;160.935.973.518
612389;1;2;80;2;;;;2;;2;;2;;.;;;1;1;23;23;103.317.287.138.922
612393;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;23;23;161.979.715.403.457
612394;1;1;80;2;;;;2;;2;;2;;.;;;1;1;23;23;141.822.762.521.948
612398;1;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;925.223.008.992.976
612398;1;4;80;2;;;;2;;2;;2;;.;;;1;1;23;23;925.223.008.992.976
612399;1;4;80;2;;;;2;;2;;2;;.;;;1;1;23;23;133.895.709.507.006
612402;1;1;80;1;1;7;;3;;2;;;1;;1;1;1;1;41;41;966.677.159.896.113
612402;1;3;80;2;;;;2;;2;;2;;.;;;1;1;41;41;966.677.159.896.113
612403;1;1;80;1;4;3;;2;;2;;;;;8;2;1;1;41;41;116.001.968.369.634
612407;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;41;41;104.674.003.233.773
612408;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;937.159.618.413.746
612408;1;4;80;1;4;2;;2;;1;500000;;;;9;2;1;1;44;44;937.159.618.413.746
612409;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;44;889.946.789.591.182
612411;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;44;946.217.083.550.917
612411;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;946.217.083.550.917
612411;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;44;946.217.083.550.917
612413;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;899.296.523.324.699
612415;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;12.918.243.057.126
612415;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;12.918.243.057.126
612416;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;47;47;741.623.596.328.242
612416;1;4;80;1;3;2;;2;;2;;;;;9;2;1;1;47;47;741.623.596.328.242
612416;1;7;80;2;;;;2;;2;;2;;.;;;1;1;47;47;741.623.596.328.242
612417;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;47;47;111.394.834.555.713
612418;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;138.627.715.368.844
612418;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;138.627.715.368.844
612418;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;138.627.715.368.844
612420;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;116.399.947.405.391
612420;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;116.399.947.405.391
612420;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;116.399.947.405.391
612421;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;858.303.038.576.478
612421;1;2;80;2;;;;3;;2;;2;;.;;;1;1;47;47;858.303.038.576.478
612421;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;858.303.038.576.478
612423;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;117.028.263.640.532
612424;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;164.775.053.910.475
612424;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;164.775.053.910.475
612425;1;2;80;1;1;8;TEMPORADA  TERMINADA;2;;2;;;;;9;2;1;1;47;47;182.325.590.597.413
612425;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;182.325.590.597.413
612425;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;182.325.590.597.413
612426;1;2;80;1;1;2;;2;;2;;;;;9;2;1;1;47;47;155.850.370.482.619
612427;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;246.548.308.366.027
612427;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;246.548.308.366.027
612427;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;246.548.308.366.027
612428;1;1;80;1;2;4;;2;;2;;;;;10;2;1;1;47;47;122.760.188.567.583
612428;1;2;80;1;1;5;;2;;2;;;;;2;2;1;1;47;47;122.760.188.567.583
612429;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;105.320.825.296.603
612429;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;105.320.825.296.603
612429;1;3;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;105.320.825.296.603
612429;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;105.320.825.296.603
612431;1;1;80;1;4;3;;3;;2;;;;;4;2;1;1;47;47;15.229.871.818.542
612431;1;2;80;1;2;3;;3;;2;;;;;4;2;1;1;47;47;15.229.871.818.542
612432;1;6;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;158.678.874.885.343
612433;1;2;80;1;4;6;;2;;2;;;1;;6;1;1;1;47;47;111.394.834.555.713
612434;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;47;47;210.742.205.418.831
612434;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;210.742.205.418.831
612434;1;8;80;2;;;;2;;2;;2;;.;;;1;1;47;47;210.742.205.418.831
612435;1;1;80;1;4;6;;2;;2;;;;;8;2;1;1;47;47;852.275.804.763.506
612435;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;852.275.804.763.506
612436;1;1;80;2;;;;2;;2;;2;;.;;;1;1;47;47;135.157.943.988.138
612439;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;47;47;131.841.096.791.257
612439;1;7;80;2;;;;2;;2;;2;;.;;;1;1;47;47;131.841.096.791.257
612440;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;952.051.389.601.242
612441;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;155.635.480.920.032
612442;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;96.070.078.890.202
612443;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;159.165.204.546.285
612447;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;764.285.143.184.235
612447;1;6;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;764.285.143.184.235
612449;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;137.220.004.303.016
612449;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;137.220.004.303.016
612449;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;137.220.004.303.016
612451;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;100.552.336.141.862
612452;1;1;80;2;;;;2;;2;;2;;.;;;1;1;47;47;925.147.624.101.052
612452;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;925.147.624.101.052
612452;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;925.147.624.101.052
612453;1;1;80;1;3;4;;2;;2;;;1;;8;1;1;1;47;47;11.333.481.930.773
612453;1;2;80;1;4;6;;2;;2;;;;;8;2;1;1;47;47;11.333.481.930.773
612454;1;2;80;1;1;6;;2;;2;;;;;1;2;1;1;47;47;122.780.104.105.315
612454;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;122.780.104.105.315
612455;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;188.705.747.297.336
612456;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;100.552.336.141.862
612459;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;145.007.872.068.768
612460;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;204.553.358.560.866
612460;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;204.553.358.560.866
612461;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;952.051.389.601.242
612462;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;128.413.533.190.134
612462;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;128.413.533.190.134
612463;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;47;47;110.529.894.625.635
612464;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;47;47;741.623.596.328.242
612464;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;741.623.596.328.242
612464;1;3;80;1;4;1;;2;;2;;;;;2;2;1;1;47;47;741.623.596.328.242
612464;1;7;80;2;;;;2;;2;;2;;.;;;1;1;47;47;741.623.596.328.242
612464;1;8;80;1;4;5;;2;;2;;;3;;1;1;1;1;47;47;741.623.596.328.242
612466;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;133.622.602.519.166
612467;1;2;80;2;;;;2;;2;;1;1;;9;;1;1;47;47;143.090.057.082.772
612467;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;143.090.057.082.772
612467;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;143.090.057.082.772
612467;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;143.090.057.082.772
612467;1;6;80;2;;;;2;;2;;2;;.;;;1;1;47;47;143.090.057.082.772
612468;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;996.873.962.117.837
612469;1;1;80;1;4;2;;2;;2;;;;;8;2;1;1;47;47;147.459.779.335.571
612470;1;1;80;1;4;2;;2;;2;;;;;8;2;1;1;47;47;741.623.596.328.242
612470;1;2;80;2;;;;2;;2;;1;4;;8;;1;1;47;47;741.623.596.328.242
612470;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;741.623.596.328.242
612470;1;6;80;2;;;;2;;2;;2;;.;;;1;1;47;47;741.623.596.328.242
612474;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;47;47;741.623.596.328.242
612475;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;153.932.555.496.624
612475;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;153.932.555.496.624
612475;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;153.932.555.496.624
612475;1;5;80;2;;;;2;;2;;2;;.;;;1;1;47;47;153.932.555.496.624
612476;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;149.470.213.782.696
612478;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;11.333.481.930.773
612479;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;47;47;148.585.358.314.886
612479;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;148.585.358.314.886
612479;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;148.585.358.314.886
612480;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;149.470.213.782.696
612480;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;149.470.213.782.696
612481;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;813.679.621.437.198
612482;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;47;47;98.632.702.561.248
612483;1;2;80;2;;;;2;;2;;2;;.;;;1;1;47;47;176.160.323.460.077
612483;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;176.160.323.460.077
612483;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;176.160.323.460.077
612485;1;2;80;1;4;0;;2;;2;;;;;9;2;1;1;47;47;127.242.445.819.243
612485;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;127.242.445.819.243
612485;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;127.242.445.819.243
612487;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;286.541.502.579.005
612487;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;286.541.502.579.005
612488;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;193.168.089.011.264
612489;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;163.117.636.878.642
612490;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;207.358.283.242.961
612491;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;103.959.984.205.254
612493;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;47;47;133.622.602.519.166
612494;1;3;80;2;;;;2;;2;;2;;.;;;1;1;47;47;149.470.213.782.696
612495;1;1;80;2;;;;2;;2;;2;;.;;;1;1;47;47;93.265.154.208.107
612496;1;4;80;2;;;;2;;2;;2;;.;;;1;1;47;47;187.002.821.873.928
612497;1;2;80;1;4;3;;3;;2;;;;;4;2;1;1;47;47;741.623.596.328.242
612497;1;4;80;1;4;8;POR LA   EDAD;2;;2;;;;;8;2;1;1;47;47;741.623.596.328.242
