DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6050,P6060,P6060S1,P6070,P6081S1,P6081,P6082,P6083S1,P6083,P6084,P6085,P6071S1,P6071,P6085S1,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6992,P6992S1,P6160,P6170,P6175,P6180,P6180S1,P6180S2,P6190,P6190S1,P6200,P6200S1,P6210,P6210S1,P6220,P6177,P6177S1,P6040,DPTO,fex_c_2011
612047,1,3,13,10,3,2,1,10,1989,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,18,13,303.374.190.752.362
612047,1,4,13,10,2,1,1,1,1998,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,10,13,303.374.190.752.362
612048,1,1,13,10,1,2,1,2,1965,1,2,,4,,2,3,6,1,,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,6,3,3,,,43,13,284.326.174.310.524
612048,1,2,13,10,1,2,1,7,1999,3,2,,,,2,3,1,1,,2,,,,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,2,,,,8,13,284.326.174.310.524
612048,1,3,13,10,3,2,1,8,1985,3,2,,2,,2,5,1,1,,2,,2,,1,,,1,3,57600,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,22,13,284.326.174.310.524
612048,1,4,13,10,4,1,1,4,1980,9,2,,2,,2,3,,2,3,2,3,1,,1,,,1,1,30000,2,,.,1,2,,,,,,,,,6,3,3,,,27,13,284.326.174.310.524
612048,1,5,13,10,3,2,1,8,2002,4,2,,,,2,3,3,1,,2,,,,1,,,1,5,,2,,.,2,1,1,2,,,2,,2,,3,0,,,,5,13,284.326.174.310.524
612048,1,6,13,10,6,2,1,6,1939,5,2,,4,,3,2,,3,2,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,68,13,284.326.174.310.524
612049,1,1,13,10,1,1,1,9,1927,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,1,55000,2,,.,1,2,,,,,,,,,3,5,,,,80,13,25.929.007.139.523
612049,1,2,13,10,2,2,1,2,1949,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,1,30000,2,,.,1,2,,,,,,,,,6,5,4,,,59,13,25.929.007.139.523
612049,1,3,13,10,3,1,1,5,1979,3,2,,2,1,1,,2,1,,2,3,1,,1,,,1,1,30000,2,,.,1,2,,,,,,,,,6,5,4,,,28,13,25.929.007.139.523
612049,1,4,13,10,4,2,1,9,1978,9,2,,2,,2,3,,2,3,2,3,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,29,13,25.929.007.139.523
612049,1,5,13,10,4,2,1,9,2007,4,2,,,3,1,,4,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,0,13,25.929.007.139.523
612050,1,1,13,10,1,1,1,9,1946,1,2,,3,,3,2,,3,2,2,2,1,,1,,,2,2,98,2,,.,1,2,,,,,,,,,5,11,2,,,61,13,280.240.634.776.855
612050,1,2,13,10,2,2,1,2,1952,2,2,,3,,3,3,,3,2,2,1,1,,1,,,2,5,,2,,.,1,2,,,,,,,,,5,11,2,,,56,13,280.240.634.776.855
612050,1,3,13,10,3,1,1,3,1975,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,98,2,,.,1,2,,,,,,,,,6,7,5,,,33,13,280.240.634.776.855
612051,1,1,13,10,1,2,1,3,1967,1,2,,4,,3,2,,2,2,2,,,,1,,,3,,,1,,.,1,2,,,,,,,,,4,8,,,,40,13,218.248.416.321.007
612051,1,2,13,10,2,1,1,6,1987,3,2,,6,,2,2,1,1,,2,,,,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,6,1,2,,,20,13,218.248.416.321.007
612051,1,3,13,10,3,2,1,2,1993,3,2,,6,,2,2,1,1,,2,,,,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,9,,,,15,13,218.248.416.321.007
612052,1,1,13,10,1,1,1,8,1958,1,2,,2,,3,1,,2,3,2,2,1,,1,,,1,3,57600,2,,.,1,2,,,,,,,,,6,3,3,,,49,13,254.396.265.107.107
612052,1,2,13,10,2,2,1,12,1958,2,2,,3,,3,3,,2,1,2,,2,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,5,4,,,49,13,254.396.265.107.107
612052,1,3,13,10,3,2,1,1,1988,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,3,2,,,20,13,254.396.265.107.107
612052,1,4,13,10,4,1,1,10,1991,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,16,13,254.396.265.107.107
612116,1,1,17,10,1,1,1,6,1971,1,2,,1,,3,3,,2,3,2,2,1,,1,,,1,1,32000,2,,.,1,2,,,,,,,,,6,5,4,,,36,17,129.437.673.182.883
612116,1,2,17,10,2,2,1,6,1985,2,2,,1,,2,3,,2,3,2,1,1,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,4,2,,,22,17,129.437.673.182.883
612117,1,1,17,10,1,1,1,5,1955,1,2,,6,,3,5,,3,5,2,,,,1,,,1,1,400000,2,,.,1,2,,,,,,,,,6,5,4,,,52,17,21.660.671.811.192
612117,1,2,17,10,2,1,2,,,9,2,,6,,2,1,,2,1,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,6,,,,14,17,21.660.671.811.192
612117,1,3,17,10,1,1,2,,,9,2,,6,,3,1,,2,1,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,6,,,,13,17,21.660.671.811.192
612118,1,1,17,10,1,2,1,6,1956,1,2,,4,,3,2,,3,2,2,,,,1,,,1,1,240000,2,,.,1,2,,,,,,,,,6,7,5,,,51,17,15.599.229.086.996
612118,1,2,17,10,2,2,1,5,1986,3,2,,6,,2,5,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,4,2,,,21,17,15.599.229.086.996
612119,1,1,17,10,1,2,1,1,1949,1,2,,2,,3,2,,2,3,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,4,,,,59,17,145.000.412.777.313
612119,1,2,17,10,2,1,1,7,1935,2,2,,2,,3,3,,3,3,2,1,1,,1,,,1,3,57700,2,,.,2,2,,,,,,,,,1,0,,,,72,17,145.000.412.777.313
612120,1,1,17,10,1,1,1,10,1961,1,2,,3,,2,3,,2,3,2,2,1,,1,,,2,2,43000,2,,.,1,2,,,,,,,,,5,11,2,,,46,17,152.900.312.109.187
612120,1,2,17,10,2,2,1,6,1971,2,2,,3,,3,2,4,1,,2,1,1,,1,,,2,1,57200,2,,.,1,2,,,,,,,,,5,11,2,,,36,17,152.900.312.109.187
612120,1,3,17,10,1,1,1,9,2000,3,2,,,1,1,,2,1,,2,,,,1,,,2,5,,2,,.,1,1,2,2,,,2,,2,,3,1,,,,7,17,152.900.312.109.187
612120,1,4,17,10,4,2,1,11,1934,9,2,,5,,3,2,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,5,,,,73,17,152.900.312.109.187
612121,1,1,17,10,1,1,1,1,1933,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,2,,,,75,17,131.758.997.403.951
612121,1,2,17,10,2,2,1,6,1935,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,72,17,131.758.997.403.951
612121,1,3,17,10,3,1,1,5,1963,3,2,,6,1,1,,2,1,,2,,,,1,,,2,2,144000,2,,.,1,2,,,,,,,,,5,11,2,,,44,17,131.758.997.403.951
612121,1,4,17,10,4,2,1,8,1968,3,2,,6,1,1,,2,1,,2,,,,2,1,120,,,,1,5,,1,2,,,,,,,,,5,11,2,,,39,17,131.758.997.403.951
612122,1,1,17,10,1,1,1,9,1936,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,1,,,,71,17,179.394.117.181.663
612122,1,2,17,10,2,2,1,12,1951,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,7,,,,56,17,179.394.117.181.663
612122,1,3,17,10,3,1,1,11,1988,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,19,17,179.394.117.181.663
612123,1,1,17,10,1,1,1,1,1973,1,2,,3,,2,2,,3,2,2,2,1,,1,,,1,1,18460,2,,.,1,2,,,,,,,,,5,11,2,,,35,17,214.426.578.670.647
612123,1,2,17,10,2,2,1,8,1972,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,35,17,214.426.578.670.647
612123,1,3,17,10,2,1,1,11,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,1000,2,,2,,4,6,,,,12,17,214.426.578.670.647
612123,1,4,17,10,2,2,1,5,2002,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,1,1,1,0,1000,2,,2,,2,0,,,,5,17,214.426.578.670.647
612123,1,5,17,10,2,2,1,6,2003,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,15,ASISTE A JARDIN,4,17,214.426.578.670.647
612124,1,1,17,10,1,1,1,10,1962,1,2,,6,,2,3,,2,3,2,,,,1,,,1,1,148000,2,,.,1,2,,,,,,,,,6,8,5,,,45,17,14.781.930.930.322
612125,1,1,17,10,1,1,1,12,1937,1,2,,3,,2,2,,2,2,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,11,2,,,70,17,145.000.412.777.313
612125,1,2,17,10,2,2,1,9,1945,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,62,17,145.000.412.777.313
612126,1,1,17,10,1,2,1,7,1970,1,2,,6,,2,5,,2,3,2,,,,1,,,1,3,100000,2,,.,1,2,,,,,,,,,6,7,4,,,37,17,174.373.926.990.296
612127,1,1,17,10,1,1,1,12,1967,1,2,,2,,2,6,,2,6,2,2,1,,1,,,3,,,2,,.,1,2,,,,,,,,,4,9,,,,40,17,196.491.266.857.939
612127,1,2,17,10,2,2,1,6,1982,2,2,,2,,2,2,,2,2,2,1,1,,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,25,17,196.491.266.857.939
612127,1,3,17,10,1,1,1,6,1998,3,2,,,1,1,,2,1,,2,,,,1,,,3,,,2,,.,1,1,1,1,150,1000,2,,2,,3,4,,,,9,17,196.491.266.857.939
612127,1,4,17,10,1,1,1,11,2005,3,2,,,1,1,,2,1,,2,,,,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,17,196.491.266.857.939
612128,1,1,17,10,1,1,1,2,1962,1,2,,3,,2,2,,2,3,2,2,1,,1,,,1,1,56000,2,,.,1,2,,,,,,,,,6,7,5,,,46,17,170.487.978.744.091
612128,1,2,17,10,2,2,1,10,1963,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,1,3,,,44,17,170.487.978.744.091
612128,1,3,17,10,2,1,1,8,1988,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,2,2,,,19,17,170.487.978.744.091
612128,1,4,17,10,2,2,1,10,1992,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,9,,,,15,17,170.487.978.744.091
612129,1,1,17,10,1,1,1,7,1967,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,1,36920,2,,.,1,2,,,,,,,,,5,11,2,,,40,17,214.426.578.670.647
612129,1,2,17,10,2,2,1,5,1976,2,2,,3,,3,5,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,31,17,214.426.578.670.647
612129,1,3,17,10,2,1,1,10,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,0,,,,12,17,214.426.578.670.647
612129,1,4,17,10,2,2,1,5,1998,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,1000,2,,2,,3,3,,,,9,17,214.426.578.670.647
612129,1,5,17,10,2,2,1,5,1998,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,1000,2,,2,,3,4,,,,9,17,214.426.578.670.647
612130,1,1,17,10,1,2,1,5,1973,1,2,,3,,3,5,,2,5,2,2,1,,2,1,72,,,,1,1,,1,2,,,,,,,,,5,11,2,,,34,17,188.262.070.562.118
612130,1,2,17,10,2,1,1,10,1970,2,2,,3,,3,1,,2,1,2,1,1,,2,1,60,,,,2,1,,1,2,,,,,,,,,5,10,1,,,37,17,188.262.070.562.118
612130,1,3,17,10,1,2,1,11,1999,3,2,,,2,1,,1,1,,2,,,,2,1,60,,,,2,1,,1,1,1,1,0,1000,2,,2,,3,3,,,,8,17,188.262.070.562.118
612130,1,4,17,10,1,1,1,10,2001,3,2,,,2,1,,1,1,,2,,,,2,1,60,,,,2,1,,2,1,1,1,0,1000,2,,2,,3,0,,,,6,17,188.262.070.562.118
612131,1,1,17,10,1,1,1,10,1955,1,2,,3,,3,5,,3,5,2,2,1,,1,,,1,1,240000,2,,.,1,2,,,,,,,,,6,10,5,,,52,17,154.475.910.460.077
612131,1,2,17,10,2,2,1,2,1977,2,2,,3,,3,5,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,5,4,,,31,17,154.475.910.460.077
612132,1,1,17,10,1,1,1,3,1961,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,1,60000,2,,.,1,2,,,,,,,,,6,3,3,,,47,17,150.589.962.213.872
612132,1,2,17,10,2,2,1,5,1960,2,2,,3,,3,6,,2,6,2,1,1,,1,,,1,1,32000,2,,.,1,2,,,,,,,,,6,3,3,,,47,17,150.589.962.213.872
612132,1,3,17,10,3,1,1,12,1982,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,96000,2,,.,1,2,,,,,,,,,6,3,3,,,25,17,150.589.962.213.872
612132,1,4,17,10,1,2,1,4,1985,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,1,2400000,6,3,2,,,22,17,150.589.962.213.872
612132,1,5,17,10,1,1,1,9,1992,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,7,,,,15,17,150.589.962.213.872
612133,1,1,17,10,1,2,1,8,1927,1,2,,5,,3,1,,3,1,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,2,,,,80,17,125.236.032.753.398
612133,1,2,17,10,2,1,1,5,1976,3,2,,6,,3,2,1,1,,2,,,,2,1,24,,,,2,5,,1,2,,,,,,,,,4,8,,,,31,17,125.236.032.753.398
612134,1,1,17,10,1,1,1,9,1969,1,2,,3,,2,3,,3,3,2,2,1,,1,,,1,1,18460,2,,.,1,2,,,,,,,,,5,11,2,,,38,17,157.101.952.538.672
612134,1,2,17,10,2,2,1,3,1975,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,32,17,157.101.952.538.672
612134,1,3,17,10,2,2,1,2,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,800,2,,2,,4,7,,,,13,17,157.101.952.538.672
612134,1,4,17,10,2,1,1,7,2001,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,1,1,1,0,800,2,,2,,3,0,,,,6,17,157.101.952.538.672
612135,1,1,17,10,1,1,1,1,1973,1,2,,3,,2,3,,2,3,2,2,1,,1,,,1,3,114800,2,,.,1,2,,,,,,,,,6,11,5,,,35,17,154.475.910.460.077
612135,1,2,17,10,2,2,1,10,1972,2,2,,3,,3,3,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,7,5,,,35,17,154.475.910.460.077
612136,1,1,17,10,1,1,1,7,1940,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,5,,,,67,17,145.000.412.777.313
612136,1,2,17,10,2,2,1,1,1943,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,65,17,145.000.412.777.313
612137,1,1,17,10,1,2,1,8,1937,1,2,,5,,3,3,,3,2,2,,,,1,,,1,2,325000,2,,.,1,2,,,,,,,,,6,7,5,,,70,17,157.912.531.186.727
612137,1,2,17,10,1,2,1,1,2001,4,2,,,,2,6,,2,5,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,1,,,,7,17,157.912.531.186.727
612138,1,1,17,10,1,2,1,6,1937,1,2,,5,,3,2,,3,2,2,,,,1,,,1,2,98,2,,.,1,2,,,,,,,,,4,8,,,,70,17,145.134.049.283.618
612139,1,1,17,10,1,2,2,,,1,2,,6,,3,5,,3,3,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,11,2,,,78,17,145.134.049.283.618
612140,1,1,17,10,1,2,1,6,1948,1,2,,5,,3,2,,3,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,59,17,145.134.049.283.618
612141,1,1,17,10,1,1,1,11,1961,1,2,,3,,2,3,,3,3,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,5,4,,,46,17,113.510.997.789.919
612141,1,2,17,10,2,2,1,5,1965,2,2,,3,,2,2,4,1,,2,1,1,,1,,,1,1,18460,2,,.,1,2,,,,,,,,,6,3,3,,,42,17,113.510.997.789.919
612141,1,3,17,10,2,2,1,11,1992,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,8,,,,15,17,113.510.997.789.919
612141,1,4,17,10,4,2,1,5,1932,5,2,,5,,3,2,,3,2,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,6,,,,75,17,113.510.997.789.919
612142,1,1,17,10,1,2,1,4,1967,1,2,,5,,3,3,,2,3,2,,,,1,,,1,1,57200,2,,.,1,2,,,,,,,,,6,3,3,,,40,17,228.202.714.454.614
612142,1,2,17,10,1,1,1,10,1990,3,2,,6,,3,3,1,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,9,,,,17,17,228.202.714.454.614
612142,1,3,17,10,1,2,1,11,2001,3,2,,,,3,3,1,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,0,,,,6,17,228.202.714.454.614
612142,1,4,17,10,4,2,1,11,1971,9,2,,6,,2,2,,2,2,1,,,3,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,36,17,228.202.714.454.614
612143,1,1,17,10,1,1,1,1,1965,1,2,,3,,3,2,,2,2,2,2,1,,2,1,2,,,,2,5,,1,2,,,,,,,,,4,7,,,,43,17,188.869.614.864.428
612143,1,2,17,10,2,2,1,5,1965,2,2,,3,,3,2,,3,2,2,1,1,,2,1,2,,,,2,5,,1,2,,,,,,,,,3,5,,,,42,17,188.869.614.864.428
612143,1,3,17,10,2,1,1,12,1990,3,2,,6,1,1,,2,1,,2,,,,2,1,2,,,,2,1,,1,2,,,,,,,,,4,6,,15,LE DA PENA ESTUDIAR CON NIÑOS MENORES QUE EL,17,17,188.869.614.864.428
612144,1,1,17,10,1,1,1,7,1965,1,2,,2,,2,2,,2,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,42,17,227.205.060.573.756
612144,1,2,17,10,2,2,1,5,1976,2,2,,2,,2,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,31,17,227.205.060.573.756
612144,1,3,17,10,2,1,1,5,1995,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,2,,,2,,2,,4,6,,,,12,17,227.205.060.573.756
612144,1,4,17,10,2,2,1,6,1996,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,1,180,3400,2,,2,,4,0,,,,11,17,227.205.060.573.756
612144,1,5,17,10,2,2,1,8,1997,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,1,180,3400,2,,2,,3,4,,,,10,17,227.205.060.573.756
612144,1,6,17,10,2,2,1,2,2001,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,1,180,3400,2,,2,,3,2,,,,7,17,227.205.060.573.756
612145,1,1,17,10,1,1,1,9,1966,1,2,,3,,2,2,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,4,9,,,,41,17,173.114.020.822.685
612145,1,2,17,10,2,2,1,6,1969,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,38,17,173.114.020.822.685
612145,1,3,17,10,3,2,1,4,1989,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,1,2,,,18,17,173.114.020.822.685
612145,1,4,17,10,2,2,1,9,1991,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,16,17,173.114.020.822.685
612145,1,5,17,10,2,1,1,2,1994,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,14,17,173.114.020.822.685
612145,1,6,17,10,2,1,1,6,2000,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,1,,,,7,17,173.114.020.822.685
612146,1,1,17,10,1,1,1,6,1953,1,2,,3,,3,2,,3,2,2,,2,,1,,,1,1,18460,2,,.,1,2,,,,,,,,,3,5,,,,54,17,14.781.930.930.322
612147,1,1,17,10,1,2,1,10,1948,1,2,,6,,3,2,,3,2,2,,,,1,,,1,2,300000,2,,.,1,2,,,,,,,,,6,5,5,,,59,17,145.134.049.283.618
612148,1,1,17,10,1,2,1,3,1971,1,2,,2,,3,2,,2,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,8,,,,36,17,168.770.772.773.069
612148,1,2,17,10,1,2,1,6,1990,3,2,,6,,2,5,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,17,17,168.770.772.773.069
612148,1,3,17,10,1,2,1,12,1998,3,2,,,,2,5,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,1200,2,,2,,3,3,,,,9,17,168.770.772.773.069
612151,1,1,17,10,1,2,1,2,1944,1,2,,3,,3,2,,3,2,1,,2,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,64,17,108.370.777.042.944
612151,1,2,17,10,2,2,1,6,1987,4,2,,6,,2,2,,2,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,10,,20,17,108.370.777.042.944
612151,1,3,17,10,1,2,1,6,1992,4,2,,6,,2,2,,2,2,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,11,,15,17,108.370.777.042.944
612152,1,1,17,10,1,1,1,8,1966,1,2,,3,,3,2,,3,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,41,17,136.094.274.339.741
612152,1,2,17,10,2,2,1,6,1971,2,2,,3,,3,2,,3,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,36,17,136.094.274.339.741
612152,1,3,17,10,2,2,1,5,1993,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,12,,14,17,136.094.274.339.741
612153,1,1,17,10,1,1,1,5,1968,1,2,,2,,2,6,4,1,,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,39,17,144.671.115.813.366
612153,1,2,17,10,2,2,1,11,1978,2,2,,2,,2,1,,2,1,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,29,17,144.671.115.813.366
612153,1,3,17,10,2,2,1,4,2004,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,15,JARDIN DE BIENESTAR FAMILIAR,3,17,144.671.115.813.366
612153,1,4,17,10,4,2,1,8,1937,5,2,,4,,3,1,,3,1,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,70,17,144.671.115.813.366
612154,1,1,17,10,1,2,1,12,1938,1,2,,5,,3,6,,3,6,2,,,,1,,,3,,,1,,.,1,2,,,,,,,,,3,4,,,,69,17,145.134.049.283.618
612155,1,1,17,10,1,2,1,6,1941,1,2,,5,,3,2,,3,2,2,,,,2,1,24,,,,2,2,,2,2,,,,,,,,,1,0,,,,66,17,159.629.737.157.749
612155,1,2,17,10,2,1,1,9,1974,3,2,,6,,3,2,1,1,,2,,,,2,1,72,,,,2,1,,1,2,,,,,,,,,4,8,,,,33,17,159.629.737.157.749
612155,1,3,17,10,3,1,1,4,1988,3,2,,6,,3,2,1,1,,2,,,,2,2,,,,,2,5,,1,2,,,,,,,,,5,10,1,9,,19,17,159.629.737.157.749
612156,1,1,17,10,1,2,1,11,1940,1,2,,5,,3,2,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,1,,,,67,17,119.365.605.523.561
612156,1,2,17,10,2,1,1,11,1978,3,2,,6,,3,2,1,1,,2,,,,2,1,24,,,,2,2,,1,2,,,,,,,,,5,11,2,,,29,17,119.365.605.523.561
612156,1,3,17,10,3,1,1,11,1942,5,2,,6,,3,2,,3,2,2,,,,2,1,180,,,,2,1,,1,2,,,,,,,,,3,3,,,,65,17,119.365.605.523.561
612156,1,4,17,10,1,1,1,9,1943,5,2,,6,,3,2,,3,2,2,,,,2,1,360,,,,2,8,NO TIENE DOCUMENTOS,2,2,,,,,,,,,1,0,,,,64,17,119.365.605.523.561
612156,1,5,17,10,1,2,1,7,1993,5,2,,6,,2,3,,2,4,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,8,,,,14,17,119.365.605.523.561
612156,1,6,17,10,1,2,1,12,2001,5,2,,,,2,3,,2,4,2,,,,1,,,1,5,,2,,.,2,1,1,1,0,900,2,,2,,3,0,,,,6,17,119.365.605.523.561
612157,1,1,17,10,1,1,1,12,1933,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,60000,2,,.,2,2,,,,,,,,,1,0,,,,74,17,145.000.412.777.313
612157,1,2,17,10,2,2,1,6,1949,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,58,17,145.000.412.777.313
612158,1,1,17,10,1,1,1,4,1936,1,2,,6,,3,2,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,2,,,,71,17,167.583.689.327.134
612159,1,1,17,10,1,1,1,4,1958,1,1,2,4,,3,2,,3,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,49,17,14.781.930.930.322
612160,1,1,17,10,1,1,1,9,1950,1,2,,3,,3,2,,3,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,57,17,259.039.767.576.706
612160,1,2,17,10,2,2,1,8,1962,2,2,,3,,3,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,45,17,259.039.767.576.706
